,p0,m0
0,2444.93051337591,4.38257268577631
1,2229.89483201025,4.0135086584428
2,2229.89483201025,4.0135086584428
3,2480.84778617399,4.41017914852394
4,2229.89483201025,4.0135086584428
5,2229.89483201025,4.0135086584428
6,2229.89483201025,4.01350865844279
7,2356.51806886635,4.25177145626448
8,3138.08412272141,5.399225406417661
9,2417.01441417251,4.358723452458871
10,2229.89483201025,4.0135086584428
11,2229.89483201025,4.0135086584428
12,2229.89483201025,4.0135086584428
13,2229.89483201025,4.0135086584428
14,2239.47211884217,4.03214749652402
15,2229.89483201025,4.0135086584428
16,2229.89483201025,4.0135086584428
17,2229.89483201025,4.0135086584428
18,2229.89483201025,4.01350865844279
19,2229.89483201025,4.0135086584428
20,2229.89483201025,4.0135086584428
21,2229.89483201025,4.0135086584428
22,2229.89483201025,4.0135086584428
23,2229.89483201025,4.0135086584428
24,2229.89483201025,4.0135086584428
25,2229.89483201025,4.0135086584428
26,2290.2262015374104,4.12962324119553
27,2229.89483201025,4.0135086584428
28,2229.89483201025,4.0135086584428
29,2229.89483201025,4.0135086584428
30,2229.89483201025,4.0135086584428
31,2229.89483201025,4.0135086584428
32,2229.89483201025,4.0135086584428
33,2229.89483201025,4.0135086584428
34,2271.2247806967302,4.09358450122996
35,2229.89483201025,4.0135086584428
36,2229.89483201025,4.0135086584428
37,2229.89483201025,4.0135086584428
38,2229.89483201025,4.0135086584428
39,2364.36928071161,4.265886197417009
40,2229.89483201025,4.0135086584428
41,2229.89483201025,4.0135086584428
42,2229.89483201025,4.0135086584428
43,2229.89483201025,4.0135086584428
44,2229.89483201025,4.0135086584428
45,2229.89483201025,4.0135086584428
46,2229.89483201025,4.0135086584428
47,2229.89483201025,4.0135086584428
48,2229.89483201025,4.0135086584428
49,2337.7828753085396,4.21075003055585
50,2229.89483201025,4.0135086584428
51,2229.89483201025,4.0135086584428
52,2813.59487822847,4.7737241122003695
53,2229.89483201025,4.0135086584428
54,2229.89483201025,4.01350865844279
55,2229.89483201025,4.0135086584428
56,2229.89483201025,4.0135086584428
57,2229.89483201025,4.0135086584428
58,2253.6783069315698,4.05948750472243
59,2229.89483201025,4.0135086584428
60,2229.89483201025,4.0135086584428
61,2229.89483201025,4.0135086584428
62,2229.89483201025,4.0135086584428
63,2229.89483201025,4.0135086584428
64,2229.89483201025,4.0135086584428
65,2229.89483201025,4.0135086584428
66,2229.89483201025,4.0135086584428
67,2229.89483201025,4.0135086584428
68,2229.89483201025,4.0135086584428
69,2229.89483201025,4.0135086584428
70,2266.40114933135,4.08435954715042
71,2229.89483201025,4.0135086584428
72,2229.89483201025,4.0135086584428
73,2229.89483201025,4.0135086584428
74,2229.89483201025,4.0135086584428
75,2229.89483201025,4.0135086584428
76,2229.89483201025,4.0135086584428
77,2229.89483201025,4.0135086584428
78,2229.89483201025,4.0135086584428
79,2229.89483201025,4.0135086584428
80,2371.23636993228,4.2781730708904
81,2246.12060096138,4.04522802601852
82,2229.89483201025,4.0135086584428
83,2233.508964767,4.02058754701381
84,2609.33603986573,4.6124261899163495
85,2229.89483201025,4.0135086584428
86,2229.89483201025,4.0135086584428
87,2229.89483201025,4.0135086584428
88,2229.89483201025,4.0135086584428
89,2229.89483201025,4.0135086584428
90,2229.89483201025,4.0135086584428
91,2229.89483201025,4.0135086584428
92,2229.89483201025,4.0135086584428
93,2229.89483201025,4.0135086584428
94,2514.25117950001,4.52251899835241
95,2810.06440167831,4.970252506804269
96,2229.89483201025,4.0135086584428
97,2229.89483201025,4.0135086584428
98,2229.89483201025,4.0135086584428
99,2229.89483201025,4.0135086584428
100,2229.89483201025,4.0135086584428
101,2229.89483201025,4.0135086584428
102,2229.89483201025,4.0135086584428
103,2229.89483201025,4.0135086584428
104,2229.89483201025,4.0135086584428
105,2229.89483201025,4.0135086584428
106,2373.73822970344,4.28263601662787
107,2229.89483201025,4.0135086584428
108,2442.2765333047,4.40220048597115
109,2314.24409737497,4.17450742150263
110,2229.89483201025,4.0135086584428
111,2229.89483201025,4.0135086584428
112,2229.89483201025,4.0135086584428
113,2229.89483201025,4.0135086584428
114,2229.89483201025,4.0135086584428
115,2229.89483201025,4.0135086584428
116,2229.89483201025,4.0135086584428
117,3814.7455062067797,6.13549229285481
118,2229.89483201025,4.0135086584428
119,2229.89483201024,4.01350865844279
120,2293.1728179922197,4.13257943803409
121,2229.89483201025,4.0135086584428
122,2229.89483201025,4.0135086584428
123,2229.89483201025,4.0135086584428
124,2229.89483201025,4.0135086584428
125,2229.89483201025,4.0135086584428
126,5016.531690588859,6.4167730180355
127,2229.89483201025,4.0135086584428
128,2390.6840360444,4.31256012442424
129,2721.75098579653,4.77813519632332
130,2376.1394819576603,4.28691276020959
131,2229.89483201025,4.0135086584428
132,2229.89483201025,4.0135086584428
133,2733.58157858872,4.7830513185214
134,2617.59953858781,4.57957804896374
135,2229.89483201025,4.0135086584428
136,2486.7248836495896,4.46026494501403
137,2229.89483201025,4.0135086584428
138,2548.7813273460397,4.56366746804396
139,2229.89483201025,4.0135086584428
140,2229.89483201025,4.0135086584428
141,2229.89483201025,4.0135086584428
142,2892.1919000112,4.99407260858325
143,2447.2366749860003,4.39871639621309
144,2626.15878185779,4.593169376648929
145,2229.89483201025,4.0135086584428
146,2229.89483201025,4.0135086584428
147,2229.89483201025,4.0135086584428
148,2229.89483201025,4.0135086584428
