,Unnamed: 0,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7024,7024,23.6500394233,23.6505147228,23.6500201711,23.6506643939,23.6508227696,-0.35,370.833333333,70956.6881257,23.6502193505,21.7574321248,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,16927.213241
7025,7025,23.6504236475,23.6495666434,23.6494661802,23.6494955459,23.6517925348,-0.3,386.0,70956.6881257,23.6503281369,21.7848746358,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,16439.3137863
7026,7026,23.6498915348,23.6493695418,23.6516739293,23.6518078233,23.64832831,-0.25,389.5,70956.6881257,23.6499815952,21.8135933251,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15961.9333587
7027,7027,23.6502440038,23.6508631399,23.6508234644,23.6518678752,23.6524835962,-0.2,393.0,70956.6881257,23.6507321087,21.8427000107,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15738.6032111
7028,7028,23.649501233,23.6501592489,23.6503704523,23.6508507114,23.6492215425,-0.15,396.5,70956.6881257,23.6497211806,21.8714544196,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15261.4549871
7029,7029,23.6508866786,23.6495257097,23.6518220489,23.6503088772,23.6514455664,-0.1,400.0,70956.6881257,23.6508568701,21.8993251424,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15213.3890895
7030,7030,23.6498615671,23.6503532988,23.6508972867,23.650543722,23.6508185883,-0.05,403.5,70956.6881257,23.6501662589,21.9264292084,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,14684.5742365
7031,7031,23.65031027,23.6498226638,23.6490338581,23.6511566253,23.6522776465,0.0,407.0,70956.6881257,23.6504233673,21.9526559076,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,14596.7451059
7032,7032,23.340347259,23.341225309,23.3380767181,23.3346442883,23.338729837,0.0916666666667,410.5,70956.6881257,23.3398976646,22.0850976948,23.33,23.33,23.33,23.33,23.33,23.33,7.51626015974,15468.8187434
7033,7033,23.3305977187,23.3299282178,23.3301219616,23.3302618131,23.3280406357,0.183333333333,414.0,70956.6881257,23.3301778375,22.0939733588,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,18564.066883
7034,7034,23.329806274,23.3298826681,23.3290718238,23.3293255644,23.3288335422,0.275,417.5,70956.6881257,23.3296442758,22.0780026819,23.33,23.33,23.33,23.33,23.33,23.33,6.13818989394,10488.6842806
7035,7035,23.3297361878,23.3298323308,23.3314620208,23.3315686651,23.3296924706,0.366666666667,421.0,70956.6881257,23.3300041338,22.0702195567,23.33,23.33,23.33,23.33,23.33,23.33,5.69822906686,11478.8589564
7036,7036,23.3297405118,23.3298385939,23.3298462145,23.3311516246,23.3301885215,0.458333333333,424.5,70956.6881257,23.3298955215,22.0818687215,23.33,23.33,23.33,23.33,23.33,23.33,5.73168496376,11338.7906526
7037,7037,23.3297358605,23.3298341084,23.3294985941,23.3296615332,23.3305992698,0.55,428.0,70956.6881257,23.329805309,22.1061328489,23.33,23.33,23.33,23.33,23.33,23.33,5.74873078739,11325.9182851
7038,7038,23.3297307787,23.3298368941,23.3297579853,23.3293768905,23.3315705946,0.641666666667,408.5,70956.6881257,23.3298964969,22.1332704163,23.33,23.33,23.33,23.33,23.33,23.33,5.73178299616,11410.1809914
7039,7039,23.329727011,23.3298430079,23.330961105,23.3303991216,23.3302670167,0.733333333333,389.0,70956.6881257,23.3299359685,22.1584841258,23.33,23.33,23.33,23.33,23.33,23.33,5.7090176162,11495.7698194
7040,7040,23.3297231594,23.3298546358,23.3290272238,23.3310776371,23.3302300251,0.825,369.5,70956.6881257,23.3298187545,22.1801766088,23.33,23.33,23.33,23.33,23.33,23.33,5.65446225917,11647.9975525
7041,7041,23.3297211167,23.329862493,23.3299510104,23.3314558849,23.3285552541,0.916666666667,350.0,70956.6881257,23.3297577553,22.1991266861,23.33,23.33,23.33,23.33,23.33,23.33,5.62028410637,11745.0247968
7042,7042,23.3297187778,23.3298680042,23.3291687969,23.3305581576,23.3292217476,1.00833333333,330.5,70956.6881257,23.3296956394,22.2160267418,23.33,23.33,23.33,23.33,23.33,23.33,5.58885829553,11803.7652638
7043,7043,23.3297164373,23.3298728595,23.3291967506,23.330849224,23.3307056957,1.1,311.0,70956.6881257,23.3298602191,22.2308427907,23.33,23.33,23.33,23.33,23.33,23.33,5.55482556164,11886.1955128
7044,7044,23.763901268,23.7625567427,23.7593187466,23.763131883,23.7569460469,1.1,291.5,70956.6881257,23.7628528103,22.2716338112,23.77,23.77,23.77,23.77,23.77,23.77,6.71500419849,35778.5274627
7045,7045,23.769532374,23.7709956807,23.7692475446,23.7711026494,23.7695090125,1.1,272.0,70956.6881257,23.7697205871,22.3634437725,23.77,23.77,23.77,23.77,23.77,23.77,6.16425888591,11822.8360799
7046,7046,23.7707103662,23.7701664724,23.7707210189,23.7718468042,23.770261175,1.1,252.5,70956.6881257,23.7706944773,22.4142583745,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,25172.5593232
7047,7047,23.7708227896,23.7704220186,23.7717671527,23.7705379634,23.7704546086,1.1,233.0,70956.6881257,23.7708094952,22.4293819585,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19323.8040289
7048,7048,23.7702721913,23.7699460883,23.7713056342,23.7704619766,23.7704244712,1.1,213.5,70956.6881257,23.770368568,22.4338676492,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19531.1798239
7049,7049,23.7699551794,23.7716087039,23.7719200473,23.7711276931,23.7706824684,1.1,194.0,70956.6881257,23.7704754718,22.4407411777,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19726.4845525
7050,7050,23.7699430318,23.7695566296,23.7721023968,23.7700182388,23.7698506377,1.1,190.416666667,70956.6881257,23.7701038527,22.4511024715,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19609.560037
7051,7051,23.7700983659,23.7700746641,23.7712751204,23.7705207158,23.7721301099,1.1,186.833333333,70956.6881257,23.7704638809,22.4620813427,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19586.1737105
7052,7052,23.7701901299,23.7703817722,23.7698982175,23.7715056499,23.7708933239,1.1,183.25,70956.6881257,23.7703600316,22.4718642318,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19443.0691586
7053,7053,23.7699750123,23.7694066982,23.7686205679,23.7705154219,23.7686229296,1.1,179.666666667,70956.6881257,23.7696824902,22.4802127161,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19168.8005337
7054,7054,23.7708668453,23.7711409878,23.7704869494,23.7701975902,23.7699518272,1.1,176.083333333,70956.6881257,23.7707060005,22.4875915384,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19219.3082526
7055,7055,23.7705127515,23.7708224182,23.7706370899,23.7695740371,23.7703100057,1.1,172.5,70956.6881257,23.7704611243,22.494725041,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,18952.0891485
7056,7056,23.5634433843,23.5639322225,23.5676185475,23.5597475726,23.5703063027,1.1,168.916666667,57860.3676762,23.5641951739,22.5294550869,23.55,23.55,23.55,23.55,23.55,23.55,5.99226678762,13681.95311
7057,7057,23.5511094443,23.5508261466,23.5521613963,23.5511552108,23.5509703689,1.1,165.333333333,57860.3676762,23.5511686201,22.5113845118,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,28454.7849253
7058,7058,23.5496695128,23.5494706955,23.5505459685,23.5497319557,23.552408152,1.1,161.75,57860.3676762,23.550039813,22.4687181498,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,17649.7223259
7059,7059,23.5508217469,23.551704896,23.5501571992,23.5502979242,23.5515746405,1.1,158.166666667,57860.3676762,23.5508901652,22.4334294199,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20002.967102
7060,7060,23.5498557348,23.5505637147,23.5520050587,23.5499095985,23.5497222868,1.1,154.583333333,57860.3676762,23.5501185043,22.4133649002,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20048.1425326
7061,7061,23.5504654391,23.5514910172,23.5498449538,23.550630046,23.550848288,1.1,151.0,57860.3676762,23.5505639899,22.4024561797,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20384.4611635
7062,7062,23.5505724827,23.5502906342,23.549136083,23.5508748176,23.5524286695,1.1,152.333333333,57860.3676762,23.5506370789,22.3940040552,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20326.3764621
7063,7063,23.5502528679,23.5511692354,23.5506052821,23.5502974825,23.5506408084,1.1,153.666666667,57860.3676762,23.5504237323,22.3849963312,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20220.8416696
7064,7064,23.5501095561,23.5516574723,23.5508647148,23.5516572874,23.5504408069,1.1,155.0,57860.3676762,23.5504901043,22.3753945987,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20254.6948945
7065,7065,23.5502407161,23.5507091832,23.5514853996,23.5513045723,23.5517144272,1.1,156.333333333,57860.3676762,23.5506491079,22.3660413508,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20249.90306
7066,7066,23.5506109886,23.5505306234,23.5510952807,23.5500788712,23.5483814317,1.1,157.666666667,57860.3676762,23.5503616033,22.3574956336,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20234.3977709
7067,7067,23.5499369618,23.5491959554,23.5493410015,23.5514758597,23.5494456218,1.1,159.0,57860.3676762,23.5498703148,22.3498489362,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,20181.2093388
7068,7068,23.5308138647,23.5311812175,23.5316863259,23.5317479681,23.530202959,1.15,160.333333333,70956.6881257,23.5309250509,22.3578421615,23.53,23.53,23.53,23.53,23.53,23.53,5.42261213122,16210.4541429
7069,7069,23.5297332905,23.5295920448,23.5320638685,23.5295635378,23.5319107691,1.2,161.666666667,70956.6881257,23.530140252,22.3621450931,23.53,23.53,23.53,23.53,23.53,23.53,5.22530951568,16843.1215008
7070,7070,23.5296731804,23.5305794266,23.5297055624,23.5297720843,23.5293809593,1.25,163.0,70956.6881257,23.5297363597,22.3639851509,23.53,23.53,23.53,23.53,23.53,23.53,5.33011813299,16408.365041
7071,7071,23.5296600293,23.5306928043,23.5307723459,23.5307632125,23.5306288606,1.3,164.333333333,70956.6881257,23.5300287131,22.3644613771,23.53,23.53,23.53,23.53,23.53,23.53,5.31362017121,16458.6453871
7072,7072,23.5296557831,23.5295999331,23.5296070911,23.5314831423,23.5318672014,1.35,165.666666667,70956.6881257,23.5300007346,22.3652722151,23.53,23.53,23.53,23.53,23.53,23.53,5.31873881039,16344.3576453
7073,7073,23.5296526041,23.5313997597,23.5289772172,23.5316608655,23.530329681,1.4,167.0,70956.6881257,23.5299647512,22.3671437407,23.53,23.53,23.53,23.53,23.53,23.53,5.32510947528,16291.0749377
7074,7074,23.5296503552,23.5302947248,23.5285361774,23.5317393355,23.5309554523,1.45,161.666666667,70956.6881257,23.5298924932,22.3699616564,23.53,23.53,23.53,23.53,23.53,23.53,5.33032050162,16291.8312031
7075,7075,23.5296486057,23.5296388384,23.532406359,23.5312357345,23.5294620908,1.5,156.333333333,70956.6881257,23.5299797128,22.3732590867,23.53,23.53,23.53,23.53,23.53,23.53,5.33504943922,16351.9243834
7076,7076,23.5296469727,23.5295932215,23.5300967477,23.52962712,23.5317351371,1.55,151.0,70956.6881257,23.5298915707,22.376598311,23.53,23.53,23.53,23.53,23.53,23.53,5.34105185958,16380.5628956
7077,7077,23.5296453943,23.5293490003,23.5288795861,23.5298026142,23.5287417871,1.6,145.666666667,70956.6881257,23.5294713934,22.37955601,23.53,23.53,23.53,23.53,23.53,23.53,5.34614857655,16432.7672621
7078,7078,23.529643955,23.5317418625,23.5302990733,23.5295130076,23.5305753148,1.65,140.333333333,70956.6881257,23.5299775082,22.3817788542,23.53,23.53,23.53,23.53,23.53,23.53,5.35032472984,16552.5210796
7079,7079,23.5296425408,23.5305617204,23.5303577179,23.5300919636,23.5304500643,1.7,135.0,70956.6881257,23.5299014862,22.383238244,23.53,23.53,23.53,23.53,23.53,23.53,5.35578990367,16559.509704
7080,7080,23.7409869342,23.738673819,23.7317456733,23.7398484917,23.7304196629,1.7,129.666666667,70956.6881257,23.7386294893,22.3725675069,23.75,23.75,23.75,23.75,23.75,23.75,4.90549364321,32835.3022373
7081,7081,23.749123845,23.7499860025,23.7491811613,23.7495566859,23.7475464624,1.7,124.333333333,71430.6031297,23.7490809643,22.406843406,23.75,23.75,23.75,23.75,23.75,23.75,5.70345339805,15968.1338792
7082,7082,23.7506871163,23.7511281066,23.7496548525,23.7508061856,23.7506171863,1.7,119.0,71430.6031297,23.75063503,22.4288702484,23.75,23.75,23.75,23.75,23.75,23.75,4.90549364321,21241.9057098
7083,7083,23.7497252473,23.7504361634,23.7496657071,23.7499708862,23.7506729923,1.7,113.666666667,71740.9533386,23.7499128207,22.4334507128,23.75,23.75,23.75,23.75,23.75,23.75,4.93628983195,18583.1137525
7084,7084,23.749676832,23.7501402718,23.7518489859,23.7514003694,23.7494822171,1.7,108.333333333,71740.9533386,23.7500360191,22.4300055063,23.75,23.75,23.75,23.75,23.75,23.75,4.93758928752,18630.2002551
7085,7085,23.7496710161,23.7500719244,23.7506579832,23.7506988277,23.7519067419,1.7,103.0,71740.9533386,23.7501253193,22.4261863894,23.75,23.75,23.75,23.75,23.75,23.75,4.95387047439,18650.0110056
7086,7086,23.749667055,23.7517956254,23.7507819111,23.7520399727,23.7502576702,1.7,101.416666667,71740.9533386,23.7502249261,22.4236136712,23.75,23.75,23.75,23.75,23.75,23.75,4.96074810539,18682.2310771
7087,7087,23.74966413,23.749571787,23.752230422,23.7505207232,23.752178229,1.7,99.8333333333,71740.9533386,23.750233066,22.4214083181,23.75,23.75,23.75,23.75,23.75,23.75,4.96926854142,18644.6699819
7088,7088,23.7496618146,23.7509771491,23.7487965533,23.7511675462,23.7508773676,1.7,98.25,71740.9533386,23.7499564677,22.4187240226,23.75,23.75,23.75,23.75,23.75,23.75,4.97701338981,18658.7677513
7089,7089,23.7496600135,23.750124103,23.7494798469,23.7515248329,23.748447033,1.7,96.6666666667,71740.9533386,23.7496973028,22.4153996747,23.75,23.75,23.75,23.75,23.75,23.75,4.983903324,18641.9665671
7090,7090,23.7496584469,23.7500667876,23.7525764185,23.7498583658,23.7521397154,1.7,95.0833333333,71740.9533386,23.7502535444,22.4117603651,23.75,23.75,23.75,23.75,23.75,23.75,4.99166358757,18676.4176118
7091,7091,23.7496570407,23.7497856451,23.7502094856,23.750940071,23.7528446462,1.7,93.5,71740.9533386,23.7501628478,22.4081981465,23.75,23.75,23.75,23.75,23.75,23.75,4.99803312306,18638.6639854
7092,7092,23.2972993917,23.2834084436,23.2826749513,23.280983478,23.285514155,1.74166666667,91.9166666667,71740.9533386,23.2936489802,22.5136380525,23.27,23.27,23.27,23.27,23.27,23.27,8.16313605558,16896.7019848
7093,7093,23.2704228706,23.2695710972,23.2687189321,23.2704075559,23.2728737946,1.78333333333,90.3333333333,71740.9533386,23.2704468365,22.4667578344,23.27,23.27,23.27,23.27,23.27,23.27,4.90549364321,24745.8702326
7094,7094,23.2697301333,23.2704916343,23.2690175636,23.2703935186,23.2700858007,1.825,88.75,71740.9533386,23.2698043484,22.3836222571,23.27,23.27,23.27,23.27,23.27,23.27,6.52387517982,12799.1008877
7095,7095,23.2696207321,23.2709440952,23.2710950229,23.2701849079,23.2686584727,1.86666666667,87.1666666667,71740.9533386,23.2697908088,22.3198359606,23.27,23.27,23.27,23.27,23.27,23.27,5.99502943821,14853.0619845
7096,7096,23.2696435709,23.2699847685,23.2725345528,23.2710584388,23.2691536039,1.90833333333,85.5833333333,71740.9533386,23.2699394451,22.2870408445,23.27,23.27,23.27,23.27,23.27,23.27,5.98426131651,14882.6403573
7097,7097,23.2696487965,23.2709111715,23.2706205094,23.2701060347,23.2684948873,1.95,84.0,71740.9533386,23.2697513476,22.2723620033,23.27,23.27,23.27,23.27,23.27,23.27,5.97859976517,14926.861236
7098,7098,23.2696523972,23.2696124802,23.2707113065,23.2715487316,23.269497422,1.99166666667,79.9166666667,71740.9533386,23.2698362489,22.2626405317,23.27,23.27,23.27,23.27,23.27,23.27,5.97441114371,15057.7479031
7099,7099,23.2696554351,23.2693096029,23.2718041989,23.2715622735,23.2701230773,2.03333333333,75.8333333333,72525.2185516,23.2699560564,22.2524373875,23.27,23.27,23.27,23.27,23.27,23.27,5.97041451782,15023.1457955
7100,7100,23.26965798,23.2715475946,23.2714710429,23.269821339,23.2704278946,2.075,71.75,73309.4841314,23.2700335795,22.2415728344,23.27,23.27,23.27,23.27,23.27,23.27,5.96857885314,14961.5876218
7101,7101,23.2696601037,23.2715305933,23.2707707987,23.2716232284,23.2717952478,2.11666666667,67.6666666667,73309.4841314,23.2702170164,22.2309580862,23.27,23.27,23.27,23.27,23.27,23.27,5.96645718101,15045.2209589
7102,7102,23.269661987,23.2693669301,23.2707407962,23.2710699094,23.2701736138,2.15833333333,63.5833333333,73309.4841314,23.2698566096,22.22096165,23.27,23.27,23.27,23.27,23.27,23.27,5.96498647853,15078.396082
7103,7103,23.2696636407,23.2697169178,23.2710677818,23.270922163,23.2699575392,2.2,59.5,73309.4841314,23.2698828872,22.2113513859,23.27,23.27,23.27,23.27,23.27,23.27,5.96466343814,15223.1539214
7104,7104,23.3264428064,23.3273541867,23.3247411493,23.3285213528,23.3248926063,2.25,55.4166666667,73309.4841314,23.3263689779,22.1890019451,23.33,23.33,23.33,23.33,23.33,23.33,5.45087964396,16990.6827564
7105,7105,23.3294854942,23.3299533985,23.3300781877,23.3316925225,23.327819992,2.3,51.3333333333,74093.7497113,23.3295559624,22.1868193766,23.33,23.33,23.33,23.33,23.33,23.33,6.08275260924,15003.3026977
7106,7106,23.3296614361,23.3314486562,23.3319719277,23.3315802631,23.3287428709,2.35,47.25,74093.7497113,23.3300366129,22.1841494491,23.33,23.33,23.33,23.33,23.33,23.33,5.77220203069,16122.3959539
7107,7107,23.3296844303,23.3306826694,23.3312649338,23.32974423,23.3295442333,2.4,43.1666666667,74093.7497113,23.3298839496,22.1773231159,23.33,23.33,23.33,23.33,23.33,23.33,5.8448125092,15946.0445991
7108,7108,23.3296842942,23.3312670652,23.3295397281,23.3303040966,23.3315907576,2.45,39.0833333333,74404.0999202,23.3300217303,22.1669076768,23.33,23.33,23.33,23.33,23.33,23.33,5.84673399679,16051.0968246
7109,7109,23.3296862694,23.3315881955,23.3323389126,23.330086928,23.3297073548,2.5,35.0,74878.0149243,23.3300828524,22.1548640454,23.33,23.33,23.33,23.33,23.33,23.33,5.84906796123,16039.3535507
7110,7110,23.3296888022,23.3317298177,23.3311133141,23.3315213934,23.3296442851,2.55,32.3333333333,74878.0149243,23.3300855298,22.1424789039,23.33,23.33,23.33,23.33,23.33,23.33,5.85020187927,16106.663215
7111,7111,23.3296915995,23.3318456944,23.3310468452,23.3315636956,23.3289696161,2.6,29.6666666667,75351.9302953,23.3300319295,22.1300240998,23.33,23.33,23.33,23.33,23.33,23.33,5.85240573208,16082.9732197
7112,7112,23.3296944505,23.331367876,23.3323157899,23.3315130157,23.3304115923,2.65,27.0,75662.2805042,23.3302244346,22.1174551442,23.33,23.33,23.33,23.33,23.33,23.33,5.85470117128,16091.6572794
7113,7113,23.3296973615,23.3319801794,23.3309959227,23.3309089266,23.3300299759,2.7,24.3333333333,75662.2805042,23.3300990483,22.1048580819,23.33,23.33,23.33,23.33,23.33,23.33,5.85578994191,16115.934595
7114,7114,23.3297002853,23.3307571605,23.3317047609,23.3308440607,23.3305311333,2.75,21.6666666667,75662.2805042,23.3300970744,22.0922662463,23.33,23.33,23.33,23.33,23.33,23.33,5.85774008883,16187.431841
7115,7115,23.3297031512,23.3300199904,23.3306830982,23.3302418204,23.3305739936,2.8,19.0,75662.2805042,23.3299220518,22.0796435967,23.33,23.33,23.33,23.33,23.33,23.33,5.86008914261,16337.639714
7116,7116,23.2630237335,23.2642279583,23.2649374083,23.2641896442,23.26580219,2.8,16.3333333333,36846.2865795,23.2637145668,22.0454105584,23.26,23.26,23.26,23.26,23.26,23.26,4.94811624755,18987.8570048
7117,7117,23.2604834233,23.2593399164,23.2625155326,23.2610076249,23.2589005373,2.8,13.6666666667,36846.2865795,23.2604264321,22.0039459019,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,26601.1789308
7118,7118,23.2602962527,23.2611671125,23.2613838397,23.2619989478,23.2607073256,2.8,0.0,36846.2865795,23.2606613743,21.9741400007,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,23591.8837114
7119,7119,23.2603219463,23.2594264238,23.2598232771,23.2602154249,23.2624867679,2.8,0.0,36846.2865795,23.2604167041,21.9582649755,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,24494.4515807
7120,7120,23.2600067868,23.2597270184,23.2618057189,23.2605934847,23.2616893719,2.8,0.0,36846.2865795,23.2603794903,21.9499434675,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,24760.723767
7121,7121,23.2609262187,23.2606027379,23.2590565563,23.2597209242,23.2596579967,2.8,0.0,36846.2865795,23.2604851809,21.9437516408,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,24948.2632605
7122,7122,23.2603376789,23.2607372898,23.2589426705,23.2602213194,23.2580640581,2.8,0.0,36846.2865795,23.2599857126,21.9377897588,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,24994.0953868
7123,7123,23.2595796001,23.2601861096,23.2604848819,23.2593990104,23.2601094942,2.8,0.0,36846.2865795,23.2597702161,21.9321632757,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,25144.3032656
7124,7124,23.2599578404,23.259635132,23.262073431,23.2605636082,23.2611899733,2.8,0.0,36846.2865795,23.2603078318,21.9275250999,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,25302.1264811
7125,7125,23.2604867855,23.259596024,23.2585123862,23.2609774477,23.2617690571,2.8,0.0,36846.2865795,23.2603909152,21.924195704,23.26,23.26,23.26,23.26,23.26,23.26,4.90549364321,25332.7358496
