,t1,w1,t2
0,21.86184969,20.56662334,21.11098065
1,21.58440909,20.53940747,21.11098834
2,21.62922565,20.52737646,21.11098644
3,21.67105039,20.51487956,21.11101398
4,21.71584283,20.50256321,21.11096584
5,21.70609849,20.49031301,21.11098436
6,21.71816971,20.47818764,21.11097526
7,21.62461194,20.46624505,21.1109919
8,21.61743239,20.45440752,21.11100414
9,21.42817068,20.44264817,21.11096883
10,21.32796415,20.4312123,21.11038012
11,21.24115901,20.41965893,21.10069843
12,21.26324471,20.4091373,21.09462346
13,21.29167252,20.39977528,21.08812495
14,21.28871329,20.3906583,21.08367083
15,21.29431635,20.38276792,21.07609344
16,21.3036238,20.37530259,21.07400389
17,21.34264675,20.36824095,21.07182632
18,21.31821046,20.36186985,21.06935895
19,21.25687638,20.35567114,21.06743202
20,21.24410994,20.35012047,21.06608005
21,21.28223198,20.34506426,21.06448082
22,21.34250852,20.34018683,21.06338955
23,21.25469663,20.33559062,21.06217284
24,21.22082669,20.32459668,21.05928819
25,21.23536401,20.31306945,21.05710391
26,21.21095238,20.30766904,21.05349976
27,21.24924114,20.30237808,21.05287778
28,21.27107286,20.2975815,21.05183859
29,21.24516244,20.29324852,21.05112001
30,21.23853987,20.28911456,21.05059748
31,21.25511772,20.28528967,21.05031123
32,21.28263921,20.28182577,21.05006134
33,21.27941845,20.27854253,21.04997724
34,21.25425629,20.27536111,21.04995198
35,21.25300724,20.27248863,21.05013564
36,21.2422194,20.2694692,21.04979436
37,21.20155593,20.26619704,21.04906168
38,21.18775843,20.26290926,21.0481065
39,21.24614174,20.25957723,21.04701326
40,21.22640491,20.25637601,21.04480159
41,21.22205664,20.25305673,21.04390773
42,21.21496227,20.24975385,21.04288038
43,21.20220819,20.24663959,21.04148266
44,21.14661483,20.24354306,21.0394386
45,21.17892709,20.24042772,21.03809943
46,21.21254905,20.23718917,21.03681221
47,21.23876899,20.23399185,21.03561004
48,21.18354764,20.23123388,21.03458686
49,21.17750421,20.22875045,21.03511799
50,21.24582512,20.22658749,21.03544832
51,21.19614084,20.22470427,21.03572128
52,21.17350585,20.222765,21.03617002
53,21.14984496,20.22088568,21.03659679
54,21.17028008,20.21919206,21.03702199
55,21.29403936,20.2174799,21.03760491
56,21.22897578,20.21584229,21.03811089
57,21.22916673,20.21435011,21.03865079
58,21.21553483,20.21292647,21.03931911
59,21.20032346,20.21160751,21.04043053
60,21.21314539,20.21023667,21.04084373
61,21.19251684,20.208778,21.04191326
62,21.20034525,20.20739927,21.0424166
63,21.22718471,20.20606538,21.04258715
64,21.20243595,20.20456165,21.04257736
65,21.17149627,20.20308931,21.04254571
66,21.21583426,20.20153166,21.04233951
67,21.22800166,20.19999621,21.0418387
68,21.26372456,20.19837201,21.04139007
69,21.2060913,20.19671982,21.04115851
70,21.17332546,20.19521937,21.04076681
71,21.17917912,20.19358966,21.04029053
72,21.17041964,20.22232933,21.05023137
73,21.25786991,20.25380056,21.06202521
74,21.30919461,20.2612471,21.06904361
75,21.29946274,20.26833903,21.07683326
76,21.29969832,20.2739073,21.08178886
77,21.28568129,20.27920848,21.08732587
78,21.31047635,20.28394358,21.09167861
79,21.29140205,20.28865816,21.09574424
80,21.32195823,20.29268451,21.09919377
81,21.38986255,20.29642642,21.10254896
82,21.36911401,20.29994513,21.10795031
83,21.4204774,20.30344975,21.10958866
84,21.39065182,20.32193626,21.11096846
85,21.46590179,20.34050934,21.11099318
86,21.45864837,20.34536372,21.11099495
87,21.45425967,20.35034132,21.11099536
88,21.60056906,20.35487576,21.11099597
89,21.5657422,20.36595327,21.11099201
90,21.5272052,20.38307244,21.11098703
91,21.63363706,20.4024451,21.1110012
92,21.56394672,20.42337556,21.11098738
93,21.64522094,20.44460141,21.110989
94,21.67699197,20.46772792,21.11098844
95,21.61132275,20.49190088,21.11099637
96,21.47922731,20.54332718,21.11098859
97,21.50727322,20.59939209,21.11099156
98,21.42829611,20.63249077,21.11099209
99,21.46294186,20.66489955,21.11099458
100,21.36855714,20.69807112,21.11099453
101,21.37964056,20.73207835,21.11099706
102,21.44431104,20.76404738,21.11099036
103,21.44362102,20.79402441,21.11100417
104,21.33153086,20.82386439,21.11100318
105,21.42584639,20.8532263,21.1109952
106,21.4837449,20.88221508,21.1110042
107,21.5161114,20.91107344,21.11100539
108,21.34028639,20.89637065,20.76094985
109,21.30155044,20.82884462,20.20529473
110,21.34468239,20.76489046,20.12589367
111,21.41743995,20.743313,20.02952477
112,21.44376241,20.74119079,19.97449606
113,21.44855918,20.73749195,19.94108654
114,21.5097034,20.73781835,19.92782635
115,21.49549798,20.73864617,19.92091077
116,21.47779744,20.74392984,19.91644316
117,21.4608299,20.75171885,19.91482377
118,21.4614443,20.76278955,19.92365199
119,21.5083789,20.77570475,19.94365624
120,21.52891013,20.75130239,19.74265638
121,21.50840236,20.71546486,19.66472931
122,21.49869395,20.71228875,19.65596304
123,21.54974092,20.71893762,19.66004312
124,21.55183075,20.72889508,19.66486267
125,21.51309526,20.74010671,19.67659464
126,21.5448327,20.74814064,19.68444528
127,21.5438136,20.75413587,19.69966984
128,21.61104358,20.76088591,19.71021116
129,21.72146844,20.76650865,19.71839254
130,21.64974346,20.77072535,19.72554497
131,21.6825787,20.77426543,19.72927044
132,21.63132539,20.77661747,19.7336493
133,21.42905714,20.77777229,19.73136658
134,21.45194312,20.77601395,19.73054334
135,21.45778589,20.77376562,19.7330354
136,21.45900361,20.77374017,19.73623035
137,21.33874124,20.77332734,19.73958374
138,21.39021786,20.765658,19.74036934
139,21.43952542,20.74970338,19.73497319
140,21.41500182,20.73004692,19.72839159
141,21.39701635,20.70768694,19.7168636
142,21.36364906,20.67813849,19.6989903
143,21.25009703,20.64618829,19.68925828
144,21.30685026,20.61860396,19.66356676
145,21.35531939,20.58997542,19.64427622
146,21.38490082,20.55972428,19.62035625
147,21.35672314,20.5280768,19.61035092
148,21.3766421,20.49105193,19.59187632
149,21.38346793,20.45315599,19.57572855
150,21.2494634,20.42492793,19.56134235
151,21.28223627,20.40350002,19.54998936
152,21.33713406,20.38327093,19.53704376
153,21.37768926,20.3633912,19.52643878
154,21.43662204,20.34371999,19.51127615
155,21.42740409,20.32557426,19.50233963
156,21.34334623,20.30196014,19.48186139
157,21.22834967,20.27713868,19.4662198
158,21.25541764,20.25703114,19.45949425
159,21.28860964,20.23856106,19.45147857
160,21.19879561,20.22129141,19.43759255
161,21.1473845,20.20383226,19.42520148
162,21.22547307,20.18760855,19.42044154
163,21.27758929,20.17285023,19.41099376
164,21.23522473,20.15807793,19.40331167
165,21.21448269,20.14363942,19.39635497
166,21.23201428,20.12958793,19.38986401
167,21.29149564,20.115292,19.3861386
168,21.31283175,20.10124203,19.37966214
169,21.22233671,20.08748805,19.36921414
170,21.19716827,20.0775652,19.36400642
171,21.29243881,20.06815691,19.36142666
172,21.27068935,20.05596346,19.3539286
173,21.26652491,20.04360507,19.34882907
174,21.22828338,20.03009135,19.33951138
175,21.31054331,20.01567651,19.33395744
176,21.28433539,20.00140856,19.32609951
177,21.31730655,19.98701296,19.31803652
178,21.30000499,19.97208606,19.31036124
179,21.30155681,19.95753014,19.29574048
180,21.26277531,19.94204449,19.28858617
181,21.23925196,19.92603537,19.27552288
182,21.28614978,19.91003327,19.26926143
183,21.27904564,19.89072026,19.25927675
184,21.29337629,19.87173091,19.2483921
185,21.19264042,19.85440675,19.23121941
186,21.20076136,19.83657914,19.22544319
187,21.2241517,19.82062867,19.21644829
188,21.28694588,19.80519026,19.20223264
189,21.32927695,19.78865344,19.19114149
190,21.30390917,19.77207239,19.18573472
191,21.21042041,19.75615739,19.17811899
192,21.22575413,19.74490829,20.05625763
193,21.22349287,19.82681172,20.58678736
194,21.23093286,19.94315778,20.75687153
195,21.26849388,19.99349866,20.82303661
196,21.24425052,20.01933512,20.84111701
197,21.30408525,20.03737226,20.87791234
198,21.24835874,20.05733241,20.89372475
199,21.21274166,20.07630824,20.92289476
200,21.30033018,20.09353923,20.94503203
201,21.25087609,20.11069101,20.95600905
202,21.25905171,20.12553856,20.96918594
203,21.24902613,20.13895202,20.98361956
204,21.27960667,20.16772982,21.02075496
