,t1,w1,t2
0,21.11098065,20.74515756,21.11099712
1,21.11098834,20.70109956,21.11099944
2,21.11098644,20.68537274,21.11102839
3,21.11101398,20.66805318,21.11099084
4,21.11096584,20.65109884,21.11100954
5,21.11098436,20.63435231,21.11098067
6,21.11097526,20.6178392,21.11093244
7,21.1109919,20.6015855,21.11095397
8,21.11100414,20.58550003,21.11096997
9,21.11096883,20.56950386,21.11107336
10,21.11038012,20.55383292,21.11095869
11,21.10069843,20.53825824,21.11096448
12,21.09462346,20.52674708,21.11097789
13,21.08812495,20.51919668,21.11098931
14,21.08367083,20.51167635,21.11098243
15,21.07609344,20.50465185,21.11096883
16,21.07400389,20.49807611,21.11098768
17,21.07182632,20.49186588,21.11098025
18,21.06935895,20.48593942,21.11098413
19,21.06743202,20.48033464,21.1109868
20,21.06608005,20.47507062,21.11097077
21,21.06448082,20.47007294,21.11098625
22,21.06338955,20.46532808,21.11096993
23,21.06217284,20.46083094,21.11097138
24,21.05928819,20.44595867,21.1109654
25,21.05710391,20.43135141,21.11095558
26,21.05349976,20.42702605,21.1109456
27,21.05287778,20.42237873,21.11093727
28,21.05183859,20.41808687,21.11095449
29,21.05112001,20.41397026,21.11093705
30,21.05059748,20.41001292,21.11095397
31,21.05031123,20.40632888,21.11093628
32,21.05006134,20.40298093,21.11096375
33,21.04997724,20.39963616,21.11096701
34,21.04995198,20.39628931,21.1109479
35,21.05013564,20.39325093,21.11097655
36,21.04979436,20.38973041,21.11098189
37,21.04906168,20.38577125,21.11098498
38,21.0481065,20.38196752,21.11095382
39,21.04701326,20.37822848,21.11093522
40,21.04480159,20.37455828,21.11092139
41,21.04390773,20.37095835,21.11095287
42,21.04288038,20.36739604,21.11093578
43,21.04148266,20.3638846,21.11097235
44,21.0394386,20.36042192,21.11094121
45,21.03809943,20.35700465,21.11098281
46,21.03681221,20.35363758,21.11097364
47,21.03561004,20.35031452,21.11096329
48,21.03458686,20.34740392,21.110983
49,21.03511799,20.34486763,21.11097328
50,21.03544832,20.34236852,21.11096244
51,21.03572128,20.33994205,21.11097866
52,21.03617002,20.33757002,21.11097267
53,21.03659679,20.33524166,21.11097848
54,21.03702199,20.33297477,21.11097231
55,21.03760491,20.33076449,21.11093857
56,21.03811089,20.3286039,21.11097768
57,21.03865079,20.32650254,21.11096085
58,21.03931911,20.32443838,21.11095239
59,21.04043053,20.32241572,21.11094916
60,21.04084373,20.32024746,21.11094828
61,21.04191326,20.31792768,21.1109496
62,21.0424166,20.31565561,21.11096237
63,21.04258715,20.31341056,21.11096442
64,21.04257736,20.31118616,21.11098149
65,21.04254571,20.3089819,21.11098127
66,21.04233951,20.30679712,21.11097123
67,21.0418387,20.30466401,21.1109704
68,21.04139007,20.30252167,21.11096996
69,21.04115851,20.3003743,21.11098153
70,21.04076681,20.2982644,21.11097126
71,21.04029053,20.29616359,21.11098156
72,21.05023137,20.34125368,21.11094997
73,21.06202521,20.38647178,21.11098636
74,21.06904361,20.38716336,21.11097155
75,21.07683326,20.38993132,21.11098411
76,21.08178886,20.39207837,21.11097219
77,21.08732587,20.39387323,21.11098725
78,21.09167861,20.3953554,21.11098463
79,21.09574424,20.3965648,21.11098742
80,21.09919377,20.39752922,21.11098041
81,21.10254896,20.39827611,21.11098742
82,21.10795031,20.39882836,21.11098792
83,21.10958866,20.39920721,21.11098035
84,21.11096846,20.42262821,21.11092879
85,21.11099318,20.44652798,21.11096793
86,21.11099495,20.44889153,21.11097595
87,21.11099536,20.45212214,21.11098046
