,t1,w1,t2
0,21.86184969,19.85742421,21.11099712
1,21.58440909,19.83620909,21.11099944
2,21.62922565,19.81749853,21.11102839
3,21.67105039,19.79861538,21.11099084
4,21.71584283,19.77933519,21.11100954
5,21.70609849,19.75975911,21.11098067
6,21.71816971,19.73991666,21.11093244
7,21.62461194,19.71982058,21.11095397
8,21.61743239,19.6994729,21.11096997
9,21.42817068,19.6788842,21.11107336
10,21.32796415,19.65809611,21.11095869
11,21.24115901,19.63709486,21.11096448
12,21.26324471,19.61736993,21.11097789
13,21.29167252,19.59964746,21.11098931
14,21.28871329,19.58308382,21.11098243
15,21.29431635,19.56763677,21.11096883
16,21.3036238,19.55328387,21.11098768
17,21.34264675,19.539965,21.11098025
18,21.31821046,19.52762125,21.11098413
19,21.25687638,19.51619179,21.1109868
20,21.24410994,19.50561552,21.11097077
21,21.28223198,19.49583618,21.11098625
22,21.34250852,19.48679975,21.11096993
23,21.25469663,19.47845478,21.11097138
24,21.22082669,19.46853083,21.1109654
25,21.23536401,19.45812125,21.11095558
26,21.21095238,19.44958309,21.1109456
27,21.24924114,19.44179472,21.11093727
28,21.27107286,19.43462607,21.11095449
29,21.24516244,19.42805341,21.11093705
30,21.23853987,19.42202939,21.11095397
31,21.25511772,19.4165188,21.11093628
32,21.28263921,19.41149259,21.11096375
33,21.27941845,19.40688502,21.11096701
34,21.25425629,19.40265045,21.1109479
35,21.25300724,19.39878082,21.11097655
36,21.2422194,19.39498187,21.11098189
37,21.20155593,19.39112086,21.11098498
38,21.18775843,19.38733703,21.11095382
39,21.24614174,19.3836198,21.11093522
40,21.22640491,19.37995968,21.11092139
41,21.22205664,19.37635619,21.11095287
42,21.21496227,19.37280534,21.11093578
43,21.20220819,19.3693036,21.11097235
44,21.14661483,19.36584974,21.11094121
45,21.17892709,19.36244049,21.11098281
46,21.21254905,19.35907481,21.11097364
47,21.23876899,19.35575167,21.11096329
48,21.18354764,19.35261441,21.110983
49,21.17750421,19.34973098,21.11097328
50,21.24582512,19.34700727,21.11096244
51,21.19614084,19.34442539,21.11097866
52,21.17350585,19.34198375,21.11097267
53,21.14984496,19.33967064,21.11097848
54,21.17028008,19.33747333,21.11097231
55,21.29403936,19.33538856,21.11093857
56,21.22897578,19.33340506,21.11097768
57,21.22916673,19.33151552,21.11096085
58,21.21553483,19.32971719,21.11095239
59,21.20032346,19.32800024,21.11094916
60,21.21314539,19.32628678,21.11094828
61,21.19251684,19.32453964,21.1109496
62,21.20034525,19.32279635,21.11096237
63,21.22718471,19.32105673,21.11096442
64,21.20243595,19.31931827,21.11098149
65,21.17149627,19.31758019,21.11098127
66,21.21583426,19.31584184,21.11097123
67,21.22800166,19.31410613,21.1109704
68,21.26372456,19.31236837,21.11096996
69,21.2060913,19.31062788,21.11098153
70,21.17332546,19.30888987,21.11097126
71,21.17917912,19.30715209,21.11098156
72,21.17041964,19.31563223,21.11094997
73,21.25786991,19.32924106,21.11098636
74,21.30919461,19.33701116,21.11097155
75,21.29946274,19.34380362,21.11098411
76,21.29969832,19.35002788,21.11097219
77,21.28568129,19.35556425,21.11098725
78,21.31047635,19.36044218,21.11098463
79,21.29140205,19.36471774,21.11098742
80,21.32195823,19.36844155,21.11098041
81,21.38986255,19.37166024,21.11098742
82,21.36911401,19.37441884,21.11098792
83,21.4204774,19.37675815,21.11098035
84,21.39065182,19.38376739,21.11092879
85,21.46590179,19.39316863,21.11096793
86,21.45864837,19.39966002,21.11097595
87,21.45425967,19.40555006,21.11098046
88,21.60056906,19.41104535,21.11098092
89,21.5657422,19.42150527,21.11098486
90,21.5272052,19.44060676,21.11103763
91,21.63363706,19.46792367,21.11097012
92,21.56394672,19.50267084,21.11097362
93,21.64522094,19.5438199,21.11097781
94,21.67699197,19.59273702,21.11096859
95,21.61132275,19.64914558,21.11100951
96,21.47922731,19.72059449,21.11099623
97,21.50727322,19.80439873,21.11101798
98,21.42829611,19.89147253,21.11096823
99,21.46294186,19.98482455,21.11100718
100,21.36855714,20.08593095,21.11100278
101,21.37964056,20.19519293,21.11099902
102,21.44431104,20.3083685,21.11093828
103,21.44362102,20.423214,21.11097315
104,21.33153086,20.54241996,21.11100183
105,21.42584639,20.66669303,21.11100367
106,21.4837449,20.7961572,21.11100269
107,21.5161114,20.92683622,21.11102484
108,21.34028639,21.04089799,20.58633364
109,21.30155044,21.11462772,19.67168814
110,21.34468239,21.16568679,19.61535126
111,21.41743995,21.22890389,19.58284383
112,21.44376241,21.30128597,19.57738252
113,21.44855918,21.37542151,19.5923118
114,21.5097034,21.45149432,19.61377719
115,21.49549798,21.52755892,19.64351647
116,21.47779744,21.60543056,19.67632481
117,21.4608299,21.68514653,19.71055541
118,21.4614443,21.76577785,19.75427718
119,21.5083789,21.84938692,19.82740374
120,21.52891013,21.92560323,19.78588213
121,21.50840236,21.99175595,19.78997116
122,21.49869395,22.06083233,19.81330791
123,21.54974092,22.13502093,19.85858431
124,21.55183075,22.21349389,19.88769744
125,21.51309526,22.29462747,19.93657119
126,21.5448327,22.36916106,19.97235568
127,21.5438136,22.43660803,20.03083079
128,21.61104358,22.50192647,20.073378
129,21.72146844,22.56266269,20.10974077
130,21.64974346,22.61753666,20.14229884
131,21.6825787,22.66749076,20.16178929
132,21.63132539,22.71362108,20.18714335
133,21.42905714,22.75430359,20.20379599
134,21.45194312,22.78848295,20.21572106
135,21.45778589,22.81785765,20.23306201
136,21.45900361,22.84270675,20.24892561
137,21.33874124,22.86166697,20.26613748
138,21.39021786,22.86810382,20.28118387
139,21.43952542,22.85881632,20.2789202
140,21.41500182,22.83741548,20.2681023
141,21.39701635,22.80440271,20.24750798
142,21.36364906,22.75352381,20.21098543
143,21.25009703,22.6878303,20.18728516
144,21.30685026,22.61667165,20.13991416
145,21.35531939,22.5371648,20.10937333
146,21.38490082,22.44887373,20.05591217
147,21.35672314,22.35268186,20.03290809
