,t1,w1,t2
0,21.86184969,27.66167206,24.77023174
1,21.58440909,27.42249158,24.45702496
2,21.62922565,27.27474439,25.37688798
3,21.67105039,27.21794371,24.31139547
4,21.71584283,27.05311003,23.77316697
5,21.70609849,26.83678061,24.39874966
6,21.71816971,26.75315785,24.30357568
7,21.62461194,26.6727795,25.10850148
8,21.61743239,26.6718944,22.76292386
9,21.42817068,26.40841971,22.7560338
10,21.32796415,26.19049637,24.03414008
11,21.24115901,26.24502163,24.08268257
12,21.26324471,26.20992672,23.68646333
13,21.29167252,26.09136411,23.17680352
14,21.28871329,25.97000602,23.92924567
15,21.29431635,25.95924595,24.3060805
16,21.3036238,25.97379343,23.61156242
17,21.34264675,25.88930824,23.62654711
18,21.31821046,25.81474617,23.99377396
19,21.25687638,25.81870239,24.36408446
20,21.24410994,25.83707445,23.73140912
21,21.28223198,25.76498543,22.64608177
22,21.34250852,25.61303207,23.5779092
23,21.25469663,25.61290702,22.84878288
24,21.22082669,25.53678989,22.45024507
25,21.23536401,25.41118067,23.34131839
26,21.21095238,25.44751042,23.99634841
27,21.24924114,25.49521781,23.73666142
28,21.27107286,25.46926387,23.6309754
29,21.24516244,25.43464131,22.93723487
30,21.23853987,25.35129373,23.55415562
31,21.25511772,25.36254808,23.79135764
32,21.28263921,25.39268473,22.31153883
33,21.27941845,25.25107643,23.25332383
34,21.25425629,25.24188288,23.29031539
35,21.25300724,25.25516504,23.71301747
36,21.2422194,25.27690782,22.28617366
37,21.20155593,25.15918836,23.35969756
38,21.18775843,25.18313325,23.50412842
39,21.24614174,25.22525195,22.78262859
40,21.22640491,25.13545023,22.71592631
41,21.22205664,25.07180759,23.3467469
42,21.21496227,25.11687398,23.56926339
43,21.20220819,25.14939667,22.65332283
44,21.14661483,25.05888904,22.91976292
45,21.17892709,25.01655367,23.3313276
46,21.21254905,25.06005182,23.50036613
47,21.23876899,25.08182246,22.76048302
48,21.18354764,25.00663144,23.41558063
49,21.17750421,25.0107572,23.19674181
50,21.24582512,25.01005901,23.0725611
51,21.19614084,24.97716994,23.93371869
52,21.17350585,25.05476132,24.14567688
53,21.14984496,25.11242073,24.53564547
54,21.17028008,25.14990068,24.102227
55,21.29403936,25.1408324,24.2772211
56,21.22897578,25.1405341,22.95825656
57,21.22916673,25.05020168,23.89556925
58,21.21553483,25.06849843,22.93717733
59,21.20032346,25.01555864,23.75815287
60,21.21314539,25.12916489,23.11815267
61,21.19251684,25.15547274,24.10224439
62,21.20034525,25.2354527,24.45980111
63,21.22718471,25.33905887,24.82111119
64,21.20243595,25.40402297,22.58670775
65,21.17149627,25.24839685,23.69886402
66,21.21583426,25.29360381,23.86007332
67,21.22800166,25.35012622,23.18490662
68,21.26372456,25.28001665,24.14120251
69,21.2060913,25.35693065,22.33613889
70,21.17332546,25.23527468,23.06281466
71,21.17917912,25.18665914,24.10001326
72,21.17041964,25.70828229,23.87412414
73,21.25786991,25.99658585,24.40854803
74,21.30919461,26.14950928,25.1330875
75,21.29946274,26.3731819,24.01898334
76,21.29969832,26.44510209,23.91818477
77,21.28568129,26.49229354,24.4822382
78,21.31047635,26.61862551,25.41777199
79,21.29140205,26.81451819,24.71143489
80,21.32195823,26.88182464,25.71170705
81,21.38986255,27.01369238,23.07383863
82,21.36911401,26.87557108,24.52695556
83,21.4204774,26.9460966,23.78608891
84,21.39065182,27.20211345,24.04726701
85,21.46590179,27.36125793,23.69260158
86,21.45864837,27.43877144,24.32799624
87,21.45425967,27.57404091,24.42315628
88,21.60056906,27.69195644,22.46566713
89,21.5657422,27.58605028,24.33000881
90,21.5272052,27.80806599,24.65026887
91,21.63363706,28.03531973,22.605125
92,21.56394672,27.91513544,24.53147392
93,21.64522094,28.14472662,22.92883718
94,21.67699197,28.14981613,23.66671795
95,21.61132275,28.20487593,24.88431256
96,21.47922731,28.60657236,22.55859853
97,21.50727322,28.55203389,23.50775708
98,21.42829611,28.62577752,22.47082566
99,21.46294186,28.65655742,23.78305164
100,21.36855714,28.802896,22.70604235
101,21.37964056,28.81874789,24.74763043
102,21.44431104,29.0859449,24.58212203
103,21.44362102,29.22897669,25.0376916
104,21.33153086,29.31006971,24.60763688
105,21.42584639,29.36360226,25.31779969
106,21.4837449,29.48086165,23.65752254
107,21.5161114,29.39907762,22.55641864
108,21.34028639,29.06637388,22.16513744
109,21.30155044,28.86374129,24.50064867
110,21.34468239,29.07821513,23.79568451
111,21.41743995,29.09338051,23.9135031
112,21.44376241,29.04608873,24.57673652
113,21.44855918,29.12215706,24.73282262
114,21.5097034,29.17714874,25.48160175
115,21.49549798,29.29801274,23.58277657
116,21.47779744,29.15370575,22.81644415
117,21.4608299,28.95366621,22.3354985
118,21.4614443,28.81729531,24.15288318
119,21.5083789,28.95154879,23.41568391
120,21.52891013,29.21021443,22.62607317
121,21.50840236,29.23704538,23.50914797
122,21.49869395,29.34964829,25.34578265
123,21.54974092,29.70932833,22.84483057
