,t1,w1,t2
0,21.25586923,22.19269075,21.68980769
1,21.24381819,22.17535213,21.67794116
2,21.23199841,22.15840969,21.66625525
3,21.21324831,22.14225534,21.64669141
4,21.20162757,22.12649439,21.63450848
5,21.19007903,22.10955715,21.62267642
6,21.17569846,22.09363642,21.60792333
7,21.16272024,22.07723228,21.5942826
8,21.13635906,22.06145704,21.5648399
9,21.11624692,22.04416335,21.53934282
10,21.09929768,22.02607909,21.51731246
11,21.08355029,22.008926,21.49765473
12,21.07535659,21.99133696,21.48830496
13,21.05716247,21.97400189,21.46610726
14,21.04929931,21.95632695,21.45740662
15,21.03802705,21.94019933,21.44505706
16,21.0210349,21.92381023,21.42544083
17,21.01035732,21.90821002,21.41346476
18,21.00046527,21.89146804,21.40276869
19,20.97853577,21.87603083,21.37752244
20,20.97005253,21.85948436,21.36742766
21,20.95012206,21.84339577,21.34277193
22,20.93360368,21.8264475,21.32117431
23,20.9273037,21.80952525,21.31444347
24,20.91585163,21.79409607,21.30172241
25,20.90539023,21.77835114,21.29032573
26,20.89352257,21.763478,21.27744307
27,20.88245203,21.74830722,21.26544447
28,20.86944005,21.73375103,21.25112613
29,20.8581987,21.71854492,21.23879645
30,20.84488708,21.70418759,21.22400817
31,20.83351762,21.68909471,21.21139346
32,20.81983659,21.67484668,21.19593905
33,20.80854651,21.65963426,21.18329441
34,20.79514068,21.64551285,21.16811701
35,20.7837791,21.63059062,21.15528605
36,20.76039844,21.61650658,21.12725517
37,20.74277489,21.60079603,21.1035563
38,20.72832948,21.58477421,21.08351041
39,20.71481829,21.56879554,21.06560539
40,20.70173315,21.55295632,21.04892687
41,20.68891738,21.53728296,21.03297006
42,20.68212509,21.52186499,21.0254811
43,20.66673253,21.50716341,21.00723662
44,20.65990468,21.49204881,20.9998658
45,20.65015183,21.47797737,20.98947662
46,20.63537399,21.46389554,20.97286616
47,20.62731153,21.45046169,20.9641029
48,20.62082259,21.44150288,20.9537625
49,20.69565405,21.43111224,20.937799
50,20.67828377,21.42393199,20.93908705
51,20.66898397,21.41549232,20.93284292
52,20.66179379,21.4084854,20.92591281
53,20.65873471,21.40090493,20.92275257
54,20.65527721,21.39456733,20.91961979
55,20.65067746,21.38893033,20.91558532
56,20.64642409,21.38340082,20.9124013
57,20.63739747,21.37861307,20.90552993
58,20.63016197,21.37392444,20.90000829
59,20.62727199,21.36942936,20.89845781
60,21.07177477,21.37085046,20.91301084
61,21.02500229,21.39273155,20.99355396
62,21.02712813,21.4111649,21.01099196
