,b2,b27
0,1.4284061586,0.0659549878755
1,1.42627355896,0.0660487205805
2,1.42715031199,0.0663250333375
3,1.4279570869,0.0666016074243
4,1.42901004476,0.06687845297
5,1.42862682108,0.0671558645825
6,1.42987734586,0.0674369611833
7,1.43147502051,0.0677095044332
8,1.27045701952,0.0666384171061
9,1.37539369217,0.0669480711477
10,1.3775915741,0.0672774212096
11,1.36418688303,0.0675612305439
12,1.37458214457,0.0678622711425
13,1.37826973866,0.0681662371168
14,1.38241425847,0.0685073386871
15,1.38639924769,0.0688481774857
16,1.39027598233,0.0691898103384
17,1.39373371103,0.0695311224108
18,1.39746995353,0.0698720537715
19,1.40095474909,0.0702133661987
20,1.32703069971,0.0705919732078
21,1.4184726093,0.070890920435
22,1.38210178942,0.0712419848488
23,1.39426460433,0.0715403594445
24,1.39809507325,0.0718618025419
25,1.40255956966,0.0721799196299
26,1.40343907334,0.0722709199914
27,1.40430838372,0.072362255594
28,1.40515802828,0.072452941475
29,1.40599717412,0.0725443839093
30,1.40683730873,0.0726359315252
31,1.40763490465,0.0727275853539
32,1.43214178204,0.0704877163347
33,1.35693547569,0.0706449289999
34,1.44438706398,0.0707222884824
35,1.42627670654,0.070829538433
36,1.42649113545,0.0709504066029
37,1.42713958323,0.0710615835806
38,1.42163761863,0.0707254235928
39,1.41641959739,0.0703898167882
40,1.41212862054,0.0700536265363
41,1.40725151588,0.0697188727556
42,1.40223793841,0.069383187538
43,1.39720505562,0.0690482414955
44,1.29451861159,0.0687287402065
45,1.39728752028,0.0683460740075
46,1.34777042618,0.0679866438784
47,1.35055380208,0.0675928658101
48,1.34622882127,0.0672115058571
49,1.34075187703,0.066830086516
50,1.33999391686,0.0667587225222
51,1.3391939725,0.0666884041591
52,1.33839609622,0.0666176486959
53,1.33577400968,0.0665474997202
54,1.3349229458,0.0664766899116
55,1.33396312561,0.0664062321837
56,1.3690222608,0.0657560654786
57,1.32644236216,0.0662535562212
58,1.34758133149,0.0656170410431
59,1.34317605395,0.0660971950141
60,1.34262694456,0.065484077036
61,1.34223648173,0.0654135805113
62,1.34301500706,0.0654387738191
63,1.3434742031,0.0654643113378
64,1.34409843438,0.0654893955649
65,1.34469019253,0.0655147094258
66,1.34525202194,0.0655397942053
67,1.34578579572,0.0655652225964
68,1.33907910504,0.0656241235677
69,1.34809554265,0.0656685985338
70,1.34462377413,0.0657246251829
71,1.34601776506,0.0657728261428
72,1.34656088691,0.0658244491223
73,1.34706272512,0.0658750475065
74,1.34598683865,0.0657957382502
75,1.34508866615,0.0657163830913
76,1.34420917269,0.0656370335729
77,1.34341070613,0.0655577166812
78,1.34263921939,0.0654788774191
79,1.34190928285,0.0653991446156
80,1.39766652014,0.0651689525669
81,1.31168101502,0.0650992138597
82,1.40845835397,0.0649915158688
83,1.38381585591,0.0648517568949
84,1.38245558605,0.0647653376479
85,1.3808501648,0.0646569105669
86,1.38007552679,0.0646257313731
87,1.37928383221,0.0645939634158
88,1.37853131484,0.0645636087111
89,1.37781397246,0.0645315698551
90,1.37712769049,0.0645006567388
