,t1,t2,w1,i,s,tout,hsp,m0,csp0
45,21.2678551076137,21.2690653179331,21.706490404680213,0.0,0.0,-11.1,15.6,4.0135086584428,0.0
46,21.2634016113237,21.2646431536063,21.703672225035927,0.0,0.0,-11.1,15.6,4.0135086584428,0.0
47,21.2590043575177,21.2616473962008,21.700805818451844,0.0,0.0,-11.1,15.6,4.0135086584428,0.0
48,21.2569089461592,21.2576922350571,21.698102394228187,0.0,0.0,-11.058333333333302,15.6,4.0135086584428,0.0
49,21.2615008019109,21.2595984017596,21.695408382929312,0.0,0.0,-11.016666666666698,15.6,4.21053396565678,0.0
50,21.2537860503155,21.256223085324603,21.692022520662846,0.0,0.0,-10.975,15.6,4.0135086584428,0.0
51,21.246006250776396,21.2478540011827,21.689539492275486,0.0,0.0,-10.933333333333302,15.6,4.0135086584428,0.0
52,21.2668179853757,21.2606224547666,21.687173893843305,0.0,0.0,-10.891666666666698,15.6,4.7737241122003695,0.0
53,21.251295922469,21.2561365816185,21.680838376994778,0.0,0.0,-10.85,15.6,4.0135086584428,0.0
54,21.2363214810638,21.2398370176868,21.677932315649016,0.0,0.0,-10.808333333333302,15.6,4.01350865844279,0.0
55,21.2315832742928,21.232711278317698,21.675758432183365,0.0,0.0,-10.766666666666698,15.6,4.0135086584428,0.0
56,21.230338443432,21.230681460939,21.674046294502116,0.0,0.0,-10.725,15.6,4.0135086584428,0.0
57,21.229463997361897,21.2297712414206,21.672429696053733,0.0,0.0,-10.6833333333333,15.6,4.0135086584428,0.0
58,21.230161213000397,21.2300082835256,21.67084709142984,0.0,0.0,-10.6416666666667,15.6,4.05951102729747,0.0
59,21.2278285789098,21.2285780831157,21.66900247217283,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
60,21.2250585554197,21.225751137245396,21.66728383272085,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
61,21.2233689337505,21.2238297364623,21.66553930097597,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
62,21.221765917928103,21.2222137268395,21.663720663375706,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
63,21.2200843327099,21.2205565814417,21.661835687905374,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
64,21.218298281056,21.218799220050897,21.659892324982724,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
65,21.2164244926162,21.2169489744033,21.657899672583238,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
66,21.2144837277148,21.215026124504,21.655866333549373,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
67,21.2124935195213,21.2130490672242,21.653800017589813,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
68,21.2104698749489,21.211034121074,21.651709628480887,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
69,21.2084249068452,21.208994708050803,21.649602886068962,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
70,21.208345193475,21.2076208689206,21.64748387657235,0.0,0.0,-10.6,15.6,4.08442186513681,0.0
71,21.2056395862139,21.206532349012498,21.645179766822128,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
72,21.2037235788248,21.2051375603225,21.64650709308433,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
73,21.203124781227103,21.203269686836602,21.647869912083753,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
74,21.2033558852015,21.2031878176738,21.648952616174842,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
75,21.204443996744498,21.2041516795353,21.64992524756084,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
76,21.2047331207288,21.204689173677398,21.65046602060436,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
77,21.2040061033404,21.2042407036254,21.65054501043989,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
78,21.2024502872647,21.2029072812463,21.65018950332189,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
79,21.2002387901155,21.2008794362456,21.649263685701293,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
80,21.2046486685964,21.1992470566141,21.648074654217975,0.0,0.0,-10.6,15.6,4.27800902468946,0.0
81,21.1997731547898,21.2046486685964,21.64595352797481,0.0,0.0,-10.6,15.6,4.04531851237477,0.0
82,21.192722168673,21.1950555909452,21.643647191310652,0.0,0.0,-10.6,15.6,4.0135086584428,0.0
83,21.1885922048989,21.1909444123388,21.641763910101016,0.0,0.0,-10.6,15.6,4.02061864445639,0.0
84,21.204165413450898,21.1961161611804,21.639967515024747,0.0,0.0,-10.55,15.6,4.6124261899163495,0.0
85,21.1989639587364,21.20469070944,21.63607256594638,0.0,0.0,-10.5,15.6,4.0135086584428,0.0
86,21.188473734492604,21.191967229595303,21.63246714686656,0.0,0.0,-10.45,15.6,4.0135086584428,0.0
87,21.1770386843377,21.1796325941241,21.630219788984498,0.0,0.0,-10.4,15.6,4.0135086584428,0.0
88,21.175087304922698,21.1754400116871,21.62890478616669,0.0,0.0,-10.35,15.6,4.0135086584428,0.0
89,21.176526566294502,21.1759713582578,21.632873983523442,0.0,32.0,-10.3,15.6,4.0135086584428,0.0
90,21.1810875630609,21.1796221271578,21.640473907361404,0.0,66.3333333333333,-10.25,15.6,4.0135086584428,0.0
91,21.1890924312938,21.1866619924711,21.652371220528586,0.0,100.6666666666667,-10.2,15.6,4.0135086584428,0.0
92,21.200301448859,21.1970056902863,21.666379113493374,0.0,135.0,-10.15,15.6,4.0135086584428,0.0
93,21.213934991665003,21.2099979015831,21.682582373100765,0.0,169.33333333333331,-10.1,15.6,4.0135086584428,0.0
94,21.2392609155649,21.2199868992683,21.7008041207865,0.0,203.66666666666669,-10.05,15.6,4.52251899835241,0.0
95,21.2716593946632,21.2392609155649,21.71762905815284,0.0,238.0,-10.0,15.6,4.970252506804269,0.0
96,21.2633369691303,21.2653400171064,21.732521964714966,0.0,272.3333333333333,-9.90833333333333,15.6,4.0135086584428,0.0
97,21.266571388512602,21.2647714870967,21.753100763684362,0.0,306.6666666666667,-9.81666666666667,15.6,4.0135086584428,0.0
98,21.282517261892398,21.27776758046,21.77568984491226,0.0,341.0,-9.725,15.6,4.0135086584428,0.0
99,21.3018976644507,21.296365735574398,21.799670480599513,0.0,375.3333333333333,-9.63333333333333,15.6,4.0135086584428,0.0
100,21.3220553870204,21.316351715501998,21.824693036843687,0.0,409.6666666666667,-9.54166666666667,15.6,4.0135086584428,0.0
101,21.3423974111147,21.3366465828061,21.850491263405754,0.0,444.0,-9.45,15.6,4.0135086584428,0.0
102,21.3627741604218,21.357041048708602,21.875252801184256,0.0,461.833333333333,-9.35833333333333,15.6,4.0135086584428,0.0
103,21.3826489814683,21.377081810411198,21.899241828485117,0.0,479.666666666667,-9.26666666666667,15.6,4.0135086584428,0.0
104,21.4017370701819,21.3963883859787,21.922540262828825,0.0,497.5,-9.175,15.6,4.0135086584428,0.0
105,21.4201491483727,21.4149816042769,21.945281901528976,0.0,515.333333333333,-9.08333333333333,15.6,4.0135086584428,0.0
106,21.4443325117258,21.4275747906611,21.967566754509345,0.0,533.166666666667,-8.99166666666667,15.6,4.28248431403368,0.0
107,21.4566304838891,21.4443325117258,21.987311474727253,0.0,551.0,-8.9,15.6,4.0135086584428,0.0
108,21.470006112440696,21.4566304838891,22.00832244069596,0.0,568.833333333333,-8.71666666666667,15.6,4.401778329990349,0.0
109,21.4750272929709,21.470006112440696,22.02776772969241,0.0,586.666666666667,-8.53333333333333,15.6,4.17448393401668,0.0
110,21.4750555283745,21.474553952287,22.046526016382547,0.0,604.5,-8.35,15.6,4.0135086584428,0.0
111,21.4844672405666,21.481353253498998,22.066734142611253,0.0,622.333333333333,-8.16666666666667,15.6,4.0135086584428,0.0
112,21.4990558059584,21.4949278052192,22.08709952566043,0.0,640.166666666667,-7.98333333333333,15.6,4.0135086584428,0.0
113,21.512900822660498,21.509037076872602,22.10713398362958,0.0,658.0,-7.8,15.6,4.0135086584428,0.0
114,21.5253194260284,21.5218756758037,22.1253513104179,0.0,667.166666666667,-7.61666666666667,15.6,4.0135086584428,0.0
115,21.536030249224897,21.533077085627603,22.142110858864445,0.0,676.333333333333,-7.43333333333333,15.6,4.0135086584428,0.0
116,21.544330528122302,21.540085244014897,22.157600133699543,0.0,685.5,-7.25,15.6,4.0135086584428,0.0
117,21.587326569201302,21.544330528122302,22.17133658893637,0.0,694.666666666667,-7.06666666666667,15.6,6.13549229285481,0.0
118,21.5674931967129,21.5733426053678,22.17796739213089,0.0,703.833333333333,-6.88333333333333,15.6,4.0135086584428,0.0
119,21.561581272505897,21.565220489298703,22.18874184564258,0.0,713.0,-6.7,15.6,4.01350865844279,0.0
120,21.564741809964104,21.5637083336308,22.198951296506884,0.0,722.166666666667,-6.55833333333333,15.6,4.13252992572289,0.0
121,21.5628069886344,21.563086797473602,22.208575770806572,0.0,731.333333333333,-6.41666666666667,15.6,4.0135086584428,0.0
122,21.565725529035102,21.563617889139902,22.220273661117687,0.0,740.5,-6.275,15.6,4.0135086584428,0.0
123,21.5726563655843,21.5694698331214,22.231131861647107,0.0,749.666666666667,-6.13333333333333,15.6,4.0135086584428,0.0
124,21.581902631595604,21.5784398585627,22.243095088145555,0.0,758.833333333333,-5.99166666666667,15.6,4.0135086584428,0.0
125,21.6026093597128,21.596714586524,22.25506936009878,0.0,768.0,-5.85,15.6,4.0135086584428,0.0
126,21.676018885928105,21.6327480352744,22.267474259518053,0.0,759.4166666666663,-5.70833333333333,15.6,6.4167730180355,0.0
127,21.6483903498323,21.6561720999351,22.26422782883347,0.0,750.8333333333337,-5.56666666666667,15.6,4.0135086584428,0.0
128,21.6530509872482,21.6516408076707,22.272873210108493,0.0,742.25,-5.425,15.6,4.31244657378757,0.0
129,21.6749013702602,21.6630968510518,22.27815844424071,0.0,733.6666666666661,-5.2833333333333306,15.6,4.77811601626653,0.0
130,21.6726572616812,21.6766600256651,22.28063998348598,0.0,725.0833333333339,-5.14166666666667,15.6,4.28681007952339,0.0
131,21.662399112550002,21.6654022197063,22.284574491244694,0.0,716.5,-5.0,15.6,4.0135086584428,0.0
132,21.6605975530931,21.660018754109,22.29348440070703,0.0,707.9166666666661,-4.85833333333333,15.6,4.0135086584428,0.0
133,21.704945089072105,21.6875443109792,22.30332916532755,0.0,699.3333333333339,-4.7166666666666694,15.6,4.78297022006029,0.0
134,21.7202926428515,21.7186032907472,22.30476253361904,0.0,690.75,-4.575,15.6,4.57960761673833,0.0
135,21.701113867645397,21.706756376855196,22.307719010443694,0.0,682.1666666666661,-4.43333333333333,15.6,4.0135086584428,0.0
136,21.7144866606147,21.7079925830868,22.31387624823299,0.0,673.5833333333339,-4.29166666666667,15.6,4.46027280121279,0.0
137,21.7052717510678,21.707824315832802,22.3168804441035,0.0,665.0,-4.15,15.6,4.0135086584428,0.0
138,21.717601830371798,21.710370370889997,22.321051380408633,0.0,636.166666666667,-4.00833333333333,15.6,4.56366746804396,0.0
139,21.7098100065032,21.7119365972404,22.319786357012703,0.0,607.333333333333,-3.86666666666667,15.6,4.0135086584428,0.0
140,21.7090700812574,21.7086769237787,22.320742939227774,0.0,578.5,-3.725,15.6,4.0135086584428,0.0
141,21.7158329588306,21.7139757065587,22.321266236048853,0.0,549.666666666667,-3.5833333333333304,15.6,4.0135086584428,0.0
142,21.7598681582678,21.747885925632602,22.31766502276933,0.0,520.833333333333,-3.44166666666667,15.6,4.99400727628201,0.0
143,21.7423080648983,21.747869361030897,22.307821958081103,0.0,492.0,-3.3,15.6,4.3985647497631,0.0
144,21.7557332950942,21.755146866031197,22.30178597207799,0.0,463.16666666666697,-3.2083333333333304,15.6,4.59319217629139,0.0
145,21.729035090327603,21.7373619663845,22.29451290326232,0.0,434.33333333333303,-3.11666666666667,15.6,4.0135086584428,0.0
146,21.705937555608898,21.711022482197,22.290724797764376,0.0,405.5,-3.025,15.6,4.0135086584428,0.0
147,21.7030025545537,21.7035708760121,22.28712994982551,0.0,376.66666666666697,-2.93333333333333,15.6,4.0135086584428,0.0
148,21.7035152192095,21.7034009653651,22.280223198208592,0.0,347.83333333333303,-2.84166666666667,15.6,4.0135086584428,0.0
149,21.703207017100898,21.7033856006115,22.27390075118543,0.0,319.0,-2.75,15.6,4.0135086584428,0.0
150,21.701681352701996,21.7021441907919,22.268888570430736,0.0,310.333333333334,-2.65833333333333,15.6,4.0135086584428,0.0
151,21.7000697838705,21.700510245982198,22.264769780772127,0.0,301.666666666666,-2.56666666666667,15.6,4.0135086584428,0.0
152,21.6990547201108,21.699317766468102,22.26137000996708,0.0,293.0,-2.475,15.6,4.0135086584428,0.0
153,21.698739401491498,21.6988093495926,22.258546724210234,0.0,284.333333333334,-2.38333333333333,15.6,4.0135086584428,0.0
154,21.719898680338396,21.713418756473605,22.256196953572246,0.0,275.666666666666,-2.2916666666666696,15.6,4.37575432462668,0.0
155,21.7064927827166,21.710468844896898,22.252167506676294,0.0,267.0,-2.2,15.6,4.0135086584428,0.0
156,21.7114952704391,21.709521265622897,22.247283383911547,0.0,258.3333333333337,-2.1083333333333303,15.6,4.29040697178113,0.0
157,21.702963520095896,21.705576155637104,22.242169045601646,0.0,249.6666666666663,-2.0166666666666697,15.6,4.0135086584428,0.0
158,21.696955292242396,21.6981427255013,22.239408711306872,0.0,241.0,-1.925,15.6,4.0135086584428,0.0
159,21.6983987265867,21.6979052031195,22.237108805597533,0.0,232.3333333333337,-1.8333333333333302,15.6,4.0135086584428,0.0
160,21.7202628345267,21.7130352638399,22.23527424370308,0.0,223.6666666666663,-1.7416666666666698,15.6,4.35123282281663,0.0
161,21.7330115332087,21.7312726390648,22.23175898382393,0.0,215.0,-1.65,15.6,4.9065689079871,0.0
162,21.7139332979965,21.719126155278698,22.224374904823442,0.0,212.583333333333,-1.5583333333333302,15.6,4.24137275600748,0.0
163,21.6971394737433,21.701371535394202,22.22128014153892,0.0,210.166666666667,-1.46666666666667,15.6,4.0135086584428,0.0
164,21.693528906076498,21.6937990638613,22.220155135461912,0.0,207.75,-1.375,15.6,4.0135086584428,0.0
165,21.7268441240163,21.715341683783496,22.219590019705212,0.0,205.333333333333,-1.28333333333333,15.6,4.9862367179341,0.0
166,21.710984350552696,21.715508191591603,22.21292431547171,0.0,202.916666666667,-1.19166666666667,15.6,4.0135086584428,0.0
167,21.7395319074298,21.731508361420303,22.211145874818392,0.0,200.5,-1.1,15.6,4.72843740274139,0.0
168,21.7167111902179,21.7234264696338,22.2047854966289,0.0,198.083333333333,-1.1,15.6,4.0135086584428,0.0
169,21.702838260071896,21.7054214888663,22.203651289757715,0.0,195.666666666667,-1.1,15.6,4.0135086584428,0.0
170,21.7083703841303,21.705550723509603,22.206098519642396,0.0,193.25,-1.1,15.6,4.06799504288123,0.0
171,21.7108867864651,21.709802586176895,22.206844910854823,0.0,190.833333333333,-1.1,15.6,4.0135086584428,0.0
172,21.719320030566,21.7134548560044,22.207482700777426,0.0,188.41666666666669,-1.1,15.6,4.1132031647073,0.0
173,21.721756478558998,21.7206744472703,22.206756788882736,0.0,186.0,-1.1,15.6,4.0135086584428,0.0
174,21.7445882336201,21.7312893326057,22.206090951743754,0.0,177.08333333333331,-1.1,15.6,4.33202896479885,0.0
175,21.7575232179415,21.7483542805878,22.20276336058824,0.0,168.16666666666669,-1.1,15.6,4.71644728784837,0.0
176,21.7443127768038,21.748321771454503,22.197360069148896,0.0,159.25,-1.1,15.6,4.0135086584428,0.0
177,21.7442270753779,21.7445760411122,22.19429279913892,0.0,150.33333333333331,-1.1,15.6,4.10700465276761,0.0
178,21.739906124398303,21.741224185,22.190367779877224,0.0,141.41666666666669,-1.1,15.6,4.0135086584428,0.0
179,21.757154061981396,21.7522664701948,22.18721464066984,0.0,132.5,-1.1,15.6,4.97680545605072,0.0
180,21.744413217175303,21.748292821648302,22.177856795945658,0.0,123.5833333333333,-1.1,15.6,4.0135086584428,0.0
181,21.752334012627397,21.750977258291503,22.173753974772502,0.0,114.6666666666667,-1.1,15.6,4.1905900657519295,0.0
182,21.7437311425057,21.746094723484102,22.168474246356396,0.0,105.75,-1.1,15.6,4.04581698486895,0.0
183,21.7786435338469,21.772464078383198,22.161864773488315,0.0,96.8333333333333,-1.1,15.6,4.94546565207525,0.0
184,21.750100285724603,21.7586746464391,22.150267964439298,0.0,87.9166666666667,-1.1,15.6,4.0135086584428,0.0
185,21.7290414403993,21.7335160568687,22.145656598737837,0.0,79.0,-1.1,15.6,4.0135086584428,0.0
186,21.7286531152883,21.728504546423203,22.14174283335901,0.0,72.8333333333333,-1.1,15.6,4.0135086584428,0.0
187,21.732415787599898,21.7313159410892,22.138548783323795,0.0,66.6666666666667,-1.1,15.6,4.0135086584428,0.0
188,21.772110215875102,21.763446685812102,22.135546917246128,0.0,60.5,-1.1,15.6,4.7706249795076605,0.0
189,21.750386679142398,21.756731128516503,22.128277429587214,0.0,54.3333333333333,-1.1,15.6,4.0135086584428,0.0
190,21.7367240357904,21.7394833654368,22.12533432503904,0.0,48.1666666666667,-1.1,15.6,4.0135086584428,0.0
191,21.764059565999304,21.7553583012605,22.122237933196622,0.0,42.0,-1.1,15.6,4.50617122813371,0.0
192,21.7483297960427,21.7529186505413,22.116091301124968,0.0,35.8333333333333,-1.1,15.6,4.0135086584428,0.0
193,21.7389387588517,21.740766995908604,22.112641586926195,0.0,29.6666666666667,-1.1,15.6,4.0135086584428,0.0
194,21.740930508937996,21.7402793163098,22.10926633652491,0.0,23.5,-1.1,15.6,4.0135086584428,0.0
195,21.7444343108603,21.7434757721064,22.105675085455754,0.0,17.3333333333333,-1.1,15.6,4.0135086584428,0.0
196,21.7796234594031,21.772590572325,22.099402473486496,0.0,0.0,-1.1,15.6,4.73808438704145,0.0
197,21.7788125850778,21.7805035376401,22.09066188498778,0.0,0.0,-1.1,15.6,5.37267368294277,0.0
198,21.7541275058152,21.7620568658997,22.07854163062755,0.0,0.0,-1.1,15.6,4.0135086584428,0.0
199,21.754087252866203,21.7568395476013,22.074854422062355,0.0,0.0,-1.1,15.6,4.35483515633652,0.0
200,21.757901962764002,21.748622916345,22.070414018866657,0.0,0.0,-1.1,15.6,5.28161766503721,0.0
201,21.7511710806418,21.757901962764002,22.063418125268818,0.0,0.0,-1.1,15.6,4.53744929602805,0.0
202,21.7310706814757,21.737439679801803,22.056230461630076,0.0,0.0,-1.1,15.6,4.0135086584428,0.0
203,21.715084575181102,21.7181477656945,22.05546546436795,0.0,0.0,-1.1,15.6,4.0135086584428,0.0
204,21.7190671768539,21.7176879853617,22.056457790386755,0.0,0.0,-1.15,15.6,4.0135086584428,0.0
205,21.7261609376961,21.7241834573437,22.057969733865697,0.0,0.0,-1.2,15.6,4.0135086584428,0.0
206,21.7324408742491,21.7307550762917,22.059363767155066,0.0,0.0,-1.25,15.6,4.0135086584428,0.0
207,21.7519236340683,21.7454552499446,22.06039804654643,0.0,0.0,-1.3,15.6,4.963536951820861,0.0
208,21.757049728450397,21.755241131605395,22.054644422687858,0.0,0.0,-1.35,15.6,5.436081270511191,0.0
209,21.7498373079435,21.757006088382397,22.0443523788764,0.0,0.0,-1.4,15.6,4.3845974808848,0.0
210,21.728304424442396,21.735254910152197,22.038905787937324,0.0,0.0,-1.45,15.6,4.01350865844279,0.0
211,21.718809928962603,21.7266140287953,22.037811858385886,0.0,0.0,-1.5,15.6,4.0135086584428,0.0
212,21.712974916040203,21.714886036492896,22.03706173758913,0.0,0.0,-1.55,15.6,4.0135086584428,0.0
213,21.7082779737405,21.7090619433499,22.037578041510944,0.0,0.0,-1.6,15.6,4.0135086584428,0.0
214,21.711373585706703,21.7103749892174,22.039083384002076,0.0,0.0,-1.65,15.6,4.0135086584428,0.0
215,21.7159622461479,21.7146872244292,22.040712427530433,0.0,0.0,-1.7,15.6,4.0135086584428,0.0
216,21.7176538296617,21.7175216779028,22.038240422398644,0.0,0.0,-1.7416666666666698,15.6,4.0135086584428,0.0
217,21.7121815303045,21.7140040682241,22.03478155067004,0.0,0.0,-1.78333333333333,15.6,4.0135086584428,0.0
218,21.7285307108291,21.7251395215041,22.03065298273706,0.0,0.0,-1.825,15.6,4.42707783890508,0.0
219,21.707351568594,21.7138150043882,22.02458475227827,0.0,0.0,-1.8666666666666698,15.6,4.08006435866923,0.0
220,21.681750873477398,21.688543584510697,22.020180198321338,0.0,0.0,-1.90833333333333,15.6,4.0135086584428,0.0
221,21.664166694587998,21.6687088566591,22.01563304794945,0.0,0.0,-1.95,15.6,4.0135086584428,0.0
222,21.688099496957896,21.6829018964185,22.011187306607322,0.0,0.0,-1.9916666666666698,15.6,4.64350284983764,0.0
223,21.6612157040768,21.6693611933812,22.003919771318103,0.0,0.0,-2.03333333333333,15.6,4.180665899590069,0.0
224,21.6293696743397,21.637665582175302,21.998912870573932,0.0,0.0,-2.075,15.6,4.0135086584428,0.0
225,21.623168762081104,21.627236031571197,21.99480790725016,0.0,0.0,-2.11666666666667,15.6,4.06798238513839,0.0
226,21.6126549441493,21.6162486912391,21.991052384202526,0.0,0.0,-2.15833333333333,15.6,4.0135086584428,0.0
227,21.6275523882382,21.625651645866103,21.987704946327533,0.0,0.0,-2.2,15.6,4.61325062887292,0.0
228,21.602209865416302,21.610190243580103,21.981035843126694,0.0,0.0,-2.1083333333333303,15.6,4.0135086584428,0.0
229,21.577523034466502,21.583270647418498,21.978256246681614,0.0,0.0,-2.0166666666666697,15.6,4.0135086584428,0.0
230,21.6147368157444,21.595965469436603,21.97559169685355,0.0,0.0,-1.925,15.6,5.94955007837736,0.0
231,21.587863184432997,21.596158828590898,21.96230003222398,0.0,0.0,-1.8333333333333302,15.6,4.5465032133978305,0.0
232,21.5779199154385,21.587578853663697,21.955685812480294,0.0,0.0,-1.7416666666666698,15.6,4.27016023004715,0.0
233,21.560905764330396,21.5662929680825,21.95264226780969,0.0,0.0,-1.65,15.6,4.07482219167718,0.0
234,21.557880869025897,21.5618224683991,21.950890873388857,0.0,0.0,-1.5583333333333302,15.6,4.23344021341182,0.0
235,21.5511648879444,21.556414091378603,21.948540208247415,0.0,0.0,-1.46666666666667,15.6,4.5366770595004,0.0
236,21.5356182208033,21.540498499563604,21.944957420475145,0.0,0.0,-1.375,15.6,4.0135086584428,0.0
237,21.523074104489602,21.5255891944967,21.94492792045639,0.0,0.0,-1.28333333333333,15.6,4.0135086584428,0.0
238,21.524282214823604,21.523789593804498,21.945462746328417,0.0,0.0,-1.19166666666667,15.6,4.0135086584428,0.0
239,21.5271487801292,21.526354458464898,21.946189691476018,0.0,0.0,-1.1,15.6,4.0135086584428,0.0
240,21.5314268152756,21.5301352672735,21.94664100643893,0.0,0.0,-1.15,15.6,4.0135086584428,0.0
241,21.537720306870103,21.535928672505197,21.947113192878966,0.0,0.0,-1.2,15.6,4.0135086584428,0.0
242,21.5449429896328,21.5429194353551,21.947672169033456,0.0,0.0,-1.25,15.6,4.0135086584428,0.0
