,t1,w1,t2
0,22.60521923,37.40634397,26.99977367
1,22.7720089,37.34376159,26.99972754
2,22.62142719,37.45681869,26.99954521
3,22.66232865,37.34639879,26.99936019
4,22.69284397,37.37054799,26.99963712
5,22.86247506,37.42321371,26.999498
6,22.54813115,37.45240186,26.99962897
7,22.5474387,37.3072286,26.99948103
8,22.78785071,37.34247002,26.99970407
9,22.3967419,37.36406813,26.99980152
10,22.34615455,37.25366348,26.99949157
11,22.25030586,37.27865286,26.9992522
12,22.59811964,37.25007956,26.93961871
13,22.93981928,37.37153519,26.99017573
14,22.98744566,37.42006614,26.88745585
15,22.96547988,37.43498294,26.98188683
16,23.05212675,37.3945475,26.9974815
17,22.555174,37.41845976,26.96394456
18,22.81813599,37.24502533,26.88027447
19,23.06423625,37.39538449,26.96437119
20,22.85443036,37.41392854,26.99427547
21,22.67756559,37.36366579,26.9395091
22,22.43502876,37.32524276,26.93069019
23,22.73302774,37.28615465,26.97957268
24,22.41837382,37.35700312,26.96252883
25,22.71620042,37.30482521,26.98894067
26,22.79013337,37.37498958,26.9981839
27,22.67168018,37.34763422,26.99940358
28,22.64047156,37.34985291,26.99990507
29,22.87471418,37.31326832,26.89221415
30,22.78833824,37.38620473,26.95439268
31,22.4684103,37.36719892,26.98652206
32,22.46798297,37.30964516,26.97609098
33,22.70881376,37.2758161,26.99291167
34,22.32008073,37.36125368,26.96420052
35,22.49160333,37.18321559,26.98940634
36,22.56527227,37.29671304,26.99693054
37,22.91521378,37.27650459,26.999163
38,22.86316286,37.3772806,26.99981646
39,23.07925163,37.32374558,27.00001673
40,23.03298095,37.40086774,27.00007597
41,22.91956615,37.35532942,27.00009349
42,22.91877795,37.34009969,27.000155
43,22.72716911,37.37292863,27.000092
44,22.95407788,37.30996321,27.00022901
45,22.85732414,37.37958683,27.00019645
46,22.97158322,37.32468125,27.00027886
47,22.82399873,37.34604562,27.00029481
48,23.03365639,37.32294142,27.00009631
49,22.84802079,37.4013325,27.00001529
50,23.02011287,37.32096301,26.99999628
51,22.94386934,37.39076077,26.999997
52,23.15741243,37.34434508,26.99999525
53,22.81844794,37.4050676,26.99999193
54,22.94438779,37.27109496,26.99998605
55,22.73015388,37.3840887,26.99999251
56,23.00898252,37.31091312,26.99998579
57,22.98838178,37.38315217,26.99999155
58,22.88944327,37.3551239,26.99999422
59,22.75798345,37.35011699,26.99999176
60,23.03637678,37.32362344,27.00010265
61,23.29400086,37.42400017,27.00008195
62,22.84333347,37.46244483,27.00011305
63,22.79512025,37.29610706,27.0003156
64,23.02874585,37.3252821,27.00018116
65,23.10186984,37.42564129,27.00025027
66,23.21739336,37.43575801,27.00039914
67,23.27337072,37.45561857,27.00023367
68,23.01738437,37.4317691,27.00023677
69,23.31060347,37.39019838,27.00013591
70,22.9464338,37.48170118,27.00010646
71,23.11642731,37.32573823,27.00031708
72,23.25392915,37.47843658,27.00009827
73,23.35382468,37.51633672,27.00004329
74,23.33555021,37.53550748,27.0000077
75,22.86199222,37.55517839,26.99999674
76,22.89085642,37.35166864,26.99998572
77,22.7863382,37.429199,26.99999343
78,22.75278424,37.43481831,26.99999183
79,23.00181369,37.41153949,26.99998817
80,22.64307968,37.47761372,26.9999814
81,22.7861251,37.34240316,26.99998926
82,23.06031707,37.4230964,26.99999262
83,23.23998144,37.52689801,26.99998922
84,23.14366714,37.64436609,26.99998295
85,23.44201176,37.648888,27.00002779
86,23.16741626,37.73378907,27.00011755
87,23.6218539,37.63281791,27.00011035
88,23.17041042,37.74979303,27.00005886
89,23.04749219,37.59239044,26.89307968
90,23.34280019,37.67477599,26.9898562
91,23.52649731,37.70694959,26.99851692
92,23.45298213,37.74386067,26.97682844
93,23.15380621,37.77494306,26.99638995
94,23.09312949,37.6397824,26.96426882
95,23.41634107,37.68396008,26.99782673
96,23.45299048,37.76377796,26.99930456
97,23.58205189,37.77472287,26.94017937
98,23.61404333,37.87990902,26.99621262
99,23.20095758,37.81415782,26.99972706
100,23.96083967,37.7766712,26.9998999
101,23.39002097,37.87559271,26.99980861
102,23.3088661,37.73592097,26.9998959
103,23.10801351,37.78808397,26.99993076
104,23.04796417,37.81893283,26.99987382
105,23.19296553,37.74552652,26.99993318
106,23.54887173,37.79698472,26.99994812
107,23.34380823,37.83860367,26.99994834
108,23.29718056,37.7515948,26.99995337
109,23.37282988,37.81877326,26.99993679
110,23.41881703,37.87768481,26.99995192
111,23.70436582,37.86650076,26.9999108
112,23.73745806,38.00401046,26.99993323
113,23.72527401,38.05486865,26.999909
114,23.15976299,37.95942038,26.99995358
115,23.36352861,37.8578895,26.99996468
116,23.53418431,37.97359954,26.99996162
117,23.87085107,37.95855783,26.99992149
118,23.42840209,38.07196053,26.99993951
119,23.50482992,37.87419527,26.99997032
120,23.15054524,37.97869851,27.00003287
121,23.20589456,37.82061271,27.00005286
122,22.96518731,37.90310764,27.00003477
123,23.0800547,37.89464314,27.00004434
124,23.52150189,37.92481436,27.0000908
125,23.47402388,38.11079617,27.00005279
126,23.32515409,37.9420112,27.00006686
127,23.69439453,37.92281532,27.0000971
128,23.56659381,38.06332115,27.00007194
129,24.07564992,38.02793834,27.00005098
130,23.61891746,38.21179866,27.00006557
131,23.76834874,37.96789603,27.00009508
132,23.81986881,38.037176,27.0000215
133,23.34682318,38.10996801,27.00000766
134,23.55210704,37.93583883,27.00000094
135,23.88374679,38.07286284,26.99999975
136,23.42370385,38.13238088,26.99999853
137,24.13701982,38.02819891,26.99999627
138,23.54460676,38.17983743,26.99999823
139,23.60393839,38.07776544,26.99999754
140,23.33596962,38.05957235,26.99999606
141,22.95063698,37.97453708,26.99999819
142,22.9598373,37.91467177,26.99999958
143,23.52819345,38.07049008,26.99999674
144,23.75802004,38.0933032,26.99997025
145,23.68097282,38.21798068,26.99996888
146,23.72019189,38.14237959,26.999955
147,23.87002288,38.26438762,26.99996497
148,23.80355359,38.20179464,26.99995401
149,23.93614553,38.18357055,26.99993309
150,23.48298241,38.19610018,26.99995134
151,23.08132141,38.07475739,26.99996598
152,23.77283226,37.96969909,26.9999831
153,23.9430314,38.28025678,26.99998556
154,23.63016472,38.20407084,26.99996454
155,23.74859042,38.19476156,26.9999794
156,24.00088714,38.19786042,27.00004185
157,23.40872176,38.29796034,27.00009198
158,23.9020233,38.16808049,27.00005978
159,24.30906113,38.3011766,27.00007823
160,24.0840757,38.28407282,27.00011586
161,24.05163953,38.25926495,27.00009312
162,23.53140823,38.27220279,27.00005162
163,23.77347294,38.18418357,27.00004714
164,23.58329877,38.32414101,27.00011436
165,23.16274329,38.24338908,27.00009882
166,23.02198023,38.02192661,27.0001926
167,23.83804318,38.05017296,27.00011238
168,24.61562511,38.31344838,27.00001035
169,24.8007267,38.43823816,27.00000422
170,24.40296006,38.45583345,27.00000091
171,24.21278575,38.35852963,26.99999906
172,24.00341885,38.41058983,26.9999988
173,23.7555511,38.24236869,26.99999777
174,24.13246311,38.24074362,26.99999831
175,24.20921967,38.43727045,26.9999998
176,24.65126409,38.39855645,26.99999788
177,24.00355748,38.47616965,26.99999621
178,24.02198751,38.2807929,26.99999837
179,23.85595021,38.33394384,26.99999761
180,24.22374768,38.30399531,27.00004626
181,24.10807154,38.38064454,27.00007245
182,23.70703697,38.28867253,27.00011245
183,23.38707286,38.21863347,27.00009342
184,23.9606524,38.07078028,27.00012927
185,23.66795301,38.37191357,27.00007424
186,23.62788437,38.09799993,27.00017702
187,23.27593772,38.21857188,26.97701365
188,23.35164362,38.07666418,26.99650872
189,23.70169813,38.16688324,26.99989573
190,24.27756775,38.29482779,27.0001935
191,23.92580101,38.36070964,27.00017443
192,23.31038198,38.19433962,27.00013583
193,23.74237365,37.99937878,27.00020161
194,23.34626272,38.25654005,27.00009592
195,23.43551482,38.04165577,27.00015847
196,23.91928398,38.06619497,27.00008628
197,23.99144187,38.24082232,27.00004304
198,23.6613913,38.2611052,27.0001919
199,23.68853002,38.1281713,27.00017263
