,tout,s,i,t1,t2,t3,sp0,m,rh
112,2.2,605.75,22571.8461362,22.1761502901,20.4897899231,23.3292010687,24.49,1.95518551904,0.0
113,2.2,613.0,22571.8461362,22.1806584393,20.4900687138,23.3416914082,24.49,1.95518551904,0.0
114,2.2,633.666666667,22571.8461362,22.1851220384,20.4901076272,23.3558843547,24.49,1.95518551904,0.0
115,2.2,654.333333333,22571.8461362,22.1895142082,20.4901593321,23.3714132767,24.49,1.95518551904,0.0
116,2.2,675.0,22571.8461362,22.1940899708,20.4895532446,23.3873475116,24.49,1.95518551904,0.0
117,2.2,695.666666667,22571.8461362,22.1990369451,20.4896092002,23.4033051234,24.49,1.95518551904,0.0
118,2.2,716.333333333,22571.8461362,22.2053398464,20.4896138502,23.4185438699,24.49,1.95518551904,0.0
119,2.2,737.0,22571.8461362,22.212314069,20.490145779,23.4337136294,24.49,1.95518551904,0.0
120,2.25,757.666666667,22571.8461362,22.2196432693,20.4899016737,23.6146604913,24.49,1.95518551904,0.0
121,2.3,778.333333333,22571.8461362,22.2286288202,20.4902606413,23.8057411944,24.49,1.95518551904,0.0
122,2.35,799.0,22571.8461362,22.2395912615,20.4903372877,23.9127466756,24.49,1.95518551904,0.0
123,2.4,819.666666667,22571.8461362,22.2509750604,20.4897248588,23.976560068,24.49,1.95518551904,0.0
124,2.45,840.333333333,22571.8461362,22.2635759036,20.4900895715,24.0340832025,24.49,1.95518551904,0.0
125,2.5,861.0,22571.8461362,22.2769857922,20.4896696867,24.0911817053,24.49,1.95518551904,0.0
126,2.55,862.583333333,22571.8461362,22.290431674,20.4897876147,24.1393327727,24.49,1.95518551904,0.0
127,2.6,864.166666667,22571.8461362,22.3037459828,20.4899489856,24.1785872831,24.49,1.95518551904,0.0
128,2.65,865.75,22571.8461362,22.3169281809,20.4900971616,24.2125840252,24.49,1.95518551904,0.0
129,2.7,867.333333333,22571.8461362,22.3302219802,20.4899221166,24.2435759343,24.49,1.95518551904,0.0
130,2.75,868.916666667,22571.8461362,22.3433524326,20.489690682,24.2713934935,24.49,1.95518551904,0.0
131,2.8,870.5,22571.8461362,22.3564146465,20.4900286258,24.2897063156,24.49,1.95518551904,0.0
132,2.84166666667,872.083333333,16574.3618843,22.1189530272,20.4309825303,24.2655831503,24.43,1.95518551904,0.0
133,2.88333333333,873.666666667,16574.3618843,21.8805646111,20.429669422,24.2688047967,24.43,1.95518551904,0.0
134,2.925,875.25,16574.3618843,21.7602733103,20.4298707066,24.2826408117,24.43,1.95518551904,0.0
135,2.96666666667,876.833333333,16574.3618843,21.7305720691,20.430139095,24.2995192436,24.43,1.95518551904,0.0
136,3.00833333333,878.416666667,16574.3618843,21.7291935316,20.4297427361,24.3138681384,24.43,1.95518551904,0.0
137,3.05,880.0,16574.3618843,21.7252384399,20.4303035451,24.3273073132,24.43,1.95518551904,0.0
138,3.09166666667,883.75,16574.3618843,21.7159470729,20.4300528819,24.3410267841,24.43,1.95518551904,0.0
139,3.13333333333,887.5,16574.3618843,21.7067101825,20.4299202158,24.3550192755,24.43,1.95518551904,0.0
140,3.175,891.25,16574.3618843,21.7003605324,20.4299056196,24.3690101265,24.43,1.95518551904,0.0
141,3.21666666667,895.0,16574.3618843,21.6966857983,20.4301860706,24.3832270757,24.43,1.95518551904,0.0
142,3.25833333333,898.75,16574.3618843,21.6944969535,20.4300791338,24.3977823645,24.43,1.95518551904,0.0
143,3.3,902.5,16574.3618843,21.6931238567,20.4302276133,24.4130279278,24.43,1.95518551904,0.0
144,3.39166666667,906.25,16574.3618843,21.4725605346,20.397818035,23.9942602409,23.94,1.95518551904,0.0
145,3.48333333333,910.0,16574.3618843,21.4798465688,20.3896179067,23.9400535922,23.94,1.95518551904,0.0
146,3.575,913.75,16574.3618843,21.594723747,20.4049467515,23.9352743404,23.94,1.95518551904,0.0
147,3.66666666667,917.5,16574.3618843,21.6699150527,20.4285076414,23.9339520561,23.94,1.95518551904,0.0
148,3.75833333333,921.25,16574.3618843,21.6907051294,20.4523179866,23.9336927846,23.94,1.95518551904,0.0
149,3.85,925.0,16574.3618843,21.6881325991,20.4745896663,23.9336309185,23.94,1.95518551904,0.0
150,3.94166666667,920.416666667,16574.3618843,21.6850222383,20.4951090187,23.9336064563,23.94,1.95518551904,0.0
151,4.03333333333,915.833333333,16574.3618843,21.6866952801,20.514261859,23.9336013357,23.94,1.95518551904,0.0
152,4.125,911.25,16574.3618843,21.6905001022,20.5324521806,23.9336089496,23.94,1.95518551904,0.0
153,4.21666666667,906.666666667,16574.3618843,21.6938220582,20.5498684109,23.9336207142,23.94,1.95518551904,0.0
154,4.30833333333,902.083333333,16574.3618843,21.6960509201,20.5665333442,23.9336315661,23.94,1.95518551904,0.0
155,4.4,897.5,16574.3618843,21.6975883585,20.5824101424,23.9336405442,23.94,1.95518551904,0.0
156,4.45,892.916666667,13298.9881771,21.5590067953,20.5906752789,23.9903757107,24.02,1.95518551904,0.0
157,4.5,888.333333333,13298.9881771,21.4203501894,20.5941411054,24.0072124636,24.02,1.95518551904,0.0
158,4.55,883.75,13298.9881771,21.3462331792,20.5956764327,24.0122886894,24.02,1.95518551904,0.0
159,4.6,879.166666667,13298.9881771,21.3198882316,20.5964698642,24.0137963495,24.02,1.95518551904,0.0
160,4.65,874.583333333,13298.9881771,21.3080834892,20.5964169947,24.0142210663,24.02,1.95518551904,0.0
161,4.7,870.0,13298.9881771,21.294819877,20.5951676736,24.0143359481,24.02,1.95518551904,0.0
162,4.75,865.75,13298.9881771,21.2788289334,20.5925387768,24.0143716811,24.02,1.95518551904,0.0
163,4.8,861.5,13298.9881771,21.2628777089,20.5886806774,24.0143884426,24.02,1.95518551904,0.0
164,4.85,857.25,13298.9881771,21.2483933887,20.5837893593,24.0143988481,24.02,1.95518551904,0.0
165,4.9,853.0,13340.080464,21.2361163275,20.5779812613,24.0144058323,24.02,1.95518551904,0.0
166,4.95,848.75,13340.080464,21.2248200509,20.5713038804,24.0144111112,24.02,1.95518551904,0.0
167,5.0,844.5,13340.080464,21.213531634,20.5637748523,24.0144158286,24.02,1.95518551904,0.0
168,5.0,840.25,13340.080464,20.9122026544,20.5272258178,23.5359639392,23.53,1.95518551904,0.0
169,5.0,836.0,13340.080464,20.9077344989,20.5145102449,23.5264831379,23.53,1.95518551904,0.0
170,5.0,831.75,13340.080464,21.041761005,20.5176548526,23.5255380799,23.53,1.95518551904,0.0
171,5.0,827.5,13340.080464,21.1304991596,20.5208010328,23.525469971,23.53,1.95518551904,0.0
172,5.0,823.25,13340.080464,21.1476582843,20.5181697183,23.525546913,23.53,1.95518551904,0.0
173,5.0,819.0,13340.080464,21.1321361763,20.5106281802,23.5255708025,23.53,1.95518551904,0.0
174,5.0,806.583333333,13340.080464,21.1145463184,20.4997243452,23.5255633963,23.53,1.95518551904,0.0
175,5.0,794.166666667,13340.080464,21.1028160205,20.4865829847,23.5255567651,23.53,1.95518551904,0.0
176,5.0,781.75,13340.080464,21.093923749,20.4717768808,23.5255569357,23.53,1.95518551904,0.0
177,5.0,769.333333333,13340.080464,21.0845019986,20.4555196041,23.5255592588,23.53,1.95518551904,0.0
178,5.0,756.916666667,13340.080464,21.073680605,20.4378883803,23.5255604419,23.53,1.95518551904,0.0
179,5.0,744.5,13340.080464,21.0619432953,20.4189422346,23.5255602983,23.53,1.95518551904,0.0
180,4.95,732.083333333,13340.080464,21.0553004133,20.4078045548,23.8103778017,24.01,1.95518551904,0.0
181,4.9,719.666666667,13340.080464,21.0363445164,20.384633096,23.9750041938,24.01,1.95518551904,0.0
182,4.85,707.25,13340.080464,21.0190063909,20.3530870222,23.9963426934,24.01,1.95518551904,0.0
183,4.8,694.833333333,13340.080464,21.0050347183,20.320215476,24.0022214579,24.01,1.95518551904,0.0
184,4.75,682.416666667,13340.080464,20.991642125,20.2881748513,24.003818938,24.01,1.95518551904,0.0
185,4.7,670.0,13340.080464,20.9775960578,20.2563932946,24.0042805091,24.01,1.95518551904,0.0
186,4.65,636.666666667,13340.080464,20.9624953942,20.221997884,24.004426394,24.01,1.95518551904,0.0
187,4.6,603.333333333,13340.080464,20.9465877683,20.1835475667,24.0044765499,24.01,1.95518551904,0.0
188,4.55,570.0,13340.080464,20.9304835378,20.1414162636,24.0044994601,24.01,1.95518551904,0.0
189,4.5,536.666666667,13340.080464,20.9141459493,20.0965615329,24.0045107999,24.01,1.95518551904,0.0
190,4.45,503.333333333,13340.080464,20.8972525946,20.0497749615,24.0045169911,24.01,1.95518551904,0.0
191,4.4,470.0,13340.080464,20.8797734448,20.010699706,24.0045216887,24.01,1.95518551904,0.0
192,4.26666666667,436.666666667,16338.82259,20.9966588949,19.9664138474,23.9001075408,23.86,1.95518551904,0.0
193,4.13333333333,403.333333333,16379.914877,21.1186463856,19.9191340582,23.8678186048,23.86,1.95518551904,0.0
194,4.0,370.0,16379.914877,21.1753024019,19.8722805256,23.8576164584,23.86,1.95518551904,0.0
195,3.86666666667,336.666666667,16379.914877,21.1831325282,19.8599301319,23.854402328,23.86,1.95518551904,0.0
196,3.73333333333,303.333333333,16379.914877,21.17479756,19.8598166151,23.8534256025,23.86,1.95518551904,0.0
197,3.6,270.0,16379.914877,21.1669789982,19.8598374973,23.8531394377,23.86,1.95518551904,0.0
198,3.46666666667,247.5,16379.914877,21.1618269464,19.859687426,23.8530502365,23.86,1.95518551904,0.0
199,3.33333333333,225.0,16379.914877,21.1568043638,19.8600994338,23.8530134582,23.86,1.95518551904,0.0
200,3.2,202.5,16379.914877,21.1503326305,19.860287133,23.8529940473,23.86,1.95518551904,0.0
201,3.06666666667,0.0,16379.914877,21.1430466731,19.8598830462,23.8549846504,23.86,1.95518551904,0.0
202,2.93333333333,0.0,16379.914877,21.1292826019,19.8600592715,23.8552735322,23.86,1.95518551904,0.0
203,2.8,0.0,16379.914877,21.1183327118,19.8598244675,23.8553175494,23.86,1.95518551904,0.0
204,2.75,0.0,19378.657003,21.244184369,20.0554242192,23.9922852564,24.06,1.95518551904,0.0
205,2.7,0.0,19378.657003,21.3646889013,20.059652532,24.034090125,24.06,1.95518551904,0.0
206,2.65,0.0,19378.657003,21.4280203997,20.0602106466,24.0471009598,24.06,1.95518551904,0.0
207,2.6,0.0,19378.657003,21.442161465,20.0599993869,24.051059658,24.06,1.95518551904,0.0
208,2.55,0.0,19378.657003,21.4394122164,20.059859429,24.0522748259,24.06,1.95518551904,0.0
209,2.5,0.0,19378.657003,21.4371125519,20.0597791359,24.0526411508,24.06,1.95518551904,0.0
210,2.45,0.0,19378.657003,21.4378511573,20.0603549717,24.0527479008,24.06,1.95518551904,0.0
211,2.4,0.0,19378.657003,21.4391646711,20.0597475248,24.0527759167,24.06,1.95518551904,0.0
212,2.35,0.0,19378.657003,21.439440054,20.059566011,24.0527806969,24.06,1.95518551904,0.0
213,2.3,0.0,19378.657003,21.4386037499,20.0598886874,24.0527788097,24.06,1.95518551904,0.0
214,2.25,0.0,19378.657003,21.4371010183,20.0595161994,24.0527754612,24.06,1.95518551904,0.0
215,2.2,0.0,19378.657003,21.435358079,20.0602179946,24.05277285,24.06,1.95518551904,0.0
216,2.10833333333,0.0,20331.8286073,21.4553267613,19.8411997063,23.6868492332,23.62,1.95518551904,0.0
217,2.01666666667,0.0,20331.8286073,21.4830091004,19.6226315123,23.6232044759,23.62,1.95518551904,0.0
218,1.925,0.0,20331.8286073,21.5045789116,19.6196969633,23.616479758,23.62,1.95518551904,0.0
219,1.83333333333,0.0,20331.8286073,21.5121687709,19.6199276674,23.6142602025,23.62,1.95518551904,0.0
220,1.74166666667,0.0,20331.8286073,21.5158912635,19.6196364177,23.6135512804,23.62,1.95518551904,0.0
221,1.65,0.0,20331.8286073,21.5199404935,19.6199096896,23.6133041784,23.62,1.95518551904,0.0
222,1.55833333333,0.0,20331.8286073,21.5243999892,19.6198697539,23.6132144962,23.62,1.95518551904,0.0
223,1.46666666667,0.0,20331.8286073,21.5284192297,19.6201347578,23.6131821356,23.62,1.95518551904,0.0
224,1.375,0.0,20331.8286073,21.5316449133,19.6198386955,23.6131701248,23.62,1.95518551904,0.0
225,1.28333333333,0.0,20331.8286073,21.5342065221,19.6195820373,23.6131643915,23.62,1.95518551904,0.0
226,1.19166666667,0.0,20331.8286073,21.536330207,19.6199321535,23.6131603331,23.62,1.95518551904,0.0
227,1.1,0.0,20331.8286073,21.5381507651,19.6195945477,23.6131568123,23.62,1.95518551904,0.0
228,1.1,0.0,26964.7605955,21.8238842705,19.8540953824,23.7776424908,23.86,1.95518551904,0.0
229,1.1,0.0,26964.7605955,22.1016225519,19.8600138996,23.8300397093,23.86,1.95518551904,0.0
230,1.1,0.0,26964.7605955,22.2487796686,19.8603363194,23.8469308468,23.86,1.95518551904,0.0
231,1.1,0.0,26964.7605955,22.2927142319,19.8599041825,23.8522603375,23.86,1.95518551904,0.0
232,1.1,0.0,26964.7605955,22.3018696954,19.8599326059,23.853889279,23.86,1.95518551904,0.0
233,1.1,0.0,26964.7605955,22.3128801877,19.8597719649,23.8543503574,23.86,1.95518551904,0.0
234,1.1,0.0,26964.7605955,22.3307961102,19.8599535209,23.8544677591,23.86,1.95518551904,0.0
235,1.1,0.0,26964.7605955,22.3497674964,19.8599422043,23.8544910827,23.86,1.95518551904,0.0
236,1.1,0.0,26964.7605955,22.3658488178,19.8599084642,23.8544887648,23.86,1.95518551904,0.0
237,1.1,0.0,26964.7605955,22.3788576431,19.8598960793,23.8544789083,23.86,1.95518551904,0.0
238,1.1,0.0,26964.7605955,22.3900374038,19.8597920944,23.854467388,23.86,1.95518551904,0.0
239,1.1,0.0,26964.7605955,22.4002751255,19.8594615398,23.8544611436,23.86,1.95518551904,0.0
240,0.958333333333,0.0,27282.4844636,22.4106135992,20.2141145343,24.1811605585,24.31,1.95518551904,0.0
241,0.816666666667,0.0,27282.4844636,22.4278391697,20.3096651027,24.292506221,24.31,1.95518551904,0.0
242,0.675,0.0,27282.4844636,22.4392599586,20.3092357024,24.3008133105,24.31,1.95518551904,0.0
243,0.533333333333,0.0,27282.4844636,22.4599364234,20.3095683922,24.3031455487,24.31,1.95518551904,0.0
244,0.391666666667,0.0,27282.4844636,22.4738716922,20.3094522258,24.3037123831,24.31,1.95518551904,0.0
245,0.25,0.0,27282.4844636,22.4837410082,20.3098278337,24.3038835819,24.31,1.95518551904,0.0
246,0.108333333333,0.0,27282.4844636,22.4921531782,20.3102997364,24.3039320324,24.31,1.95518551904,0.0
247,-0.0333333333333,0.0,27282.4844636,22.5002972761,20.3099330303,24.3039446693,24.31,1.95518551904,0.0
248,-0.175,0.0,27282.4844636,22.5054522149,20.309691638,24.303941384,24.31,1.95518551904,0.0
249,-0.316666666667,0.0,27282.4844636,22.5065250787,20.309726324,24.3039312136,24.31,1.95518551904,0.0
250,-0.458333333333,0.0,27282.4844636,22.5052276263,20.3096404032,24.3039174537,24.31,1.95518551904,0.0
251,-0.6,0.0,27282.4844636,22.503463749,20.3100865801,24.3039030835,24.31,1.95518551904,0.0
252,-0.641666666667,0.0,32644.5209793,22.7508014528,20.0688515472,23.937505239,23.88,1.95518551904,0.0
253,-0.683333333333,0.0,32644.5209793,22.9947239793,19.8816722174,23.8817524907,23.88,1.95518551904,0.0
254,-0.725,0.0,32644.5209793,23.1233082166,19.8800635607,23.8770587579,23.88,1.95518551904,0.0
255,-0.766666666667,0.0,32644.5209793,23.1521124265,19.879703254,23.8757662773,23.88,1.95518551904,0.0
256,-0.808333333333,0.0,32644.5209793,23.1497674233,19.8795338528,23.875424737,23.88,1.95518551904,0.0
257,-0.85,0.0,32644.5209793,23.1528493312,19.8798754435,23.8752952044,23.88,1.95518551904,0.0
258,-0.891666666667,0.0,32644.5209793,23.1647453798,19.8796320727,23.8752201848,23.88,1.95518551904,0.0
