,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
7028,7028,-0.15,396.5,13770.0667656,20.9268522647,20.2600085401,22.8685383124,24.26,1.95518551904,0.0
7029,7029,-0.1,400.0,13770.0667656,20.9184115723,20.260088135,22.877692421,24.26,1.95518551904,0.0
7030,7030,-0.05,403.5,13770.0667656,20.9126741554,20.2606892282,22.886778688,24.26,1.95518551904,0.0
7031,7031,0.0,407.0,13770.0667656,20.9085057988,20.2602926129,22.8957414608,24.26,1.95518551904,0.0
7032,7032,0.0916666666667,410.5,13385.938609,20.8990566354,20.5369887902,23.0672130749,24.64,1.95518551904,0.0
7033,7033,0.183333333333,414.0,13385.938609,20.8850101153,20.6396123408,23.2365787709,24.64,1.95518551904,0.0
7034,7034,0.275,417.5,13385.938609,20.876629526,20.6405435485,23.3365611285,24.64,1.95518551904,0.0
7035,7035,0.366666666667,421.0,13385.938609,20.8746571259,20.6401662499,23.3971525816,24.64,1.95518551904,0.0
7036,7036,0.458333333333,424.5,13385.938609,20.8753615982,20.6405412695,23.4504035149,24.64,1.95518551904,0.0
7037,7037,0.55,428.0,13385.938609,20.8771197063,20.640601186,23.5030212799,24.64,1.95518551904,0.0
7038,7038,0.641666666667,408.5,13385.938609,20.8788486292,20.6406436147,23.5464402266,24.64,1.95518551904,0.0
7039,7039,0.733333333333,389.0,13385.938609,20.8802212754,20.6396959544,23.5806316114,24.64,1.95518551904,0.0
7040,7040,0.825,369.5,13385.938609,20.8810798619,20.640195877,23.6046955,24.64,1.95518551904,0.0
7041,7041,0.916666666667,350.0,13385.938609,20.8815516258,20.6399062652,23.6259622365,24.64,1.95518551904,0.0
7042,7042,1.00833333333,330.5,13385.938609,20.8817688485,20.6408136524,23.6472245958,24.64,1.95518551904,0.0
7043,7043,1.1,311.0,13385.938609,20.881634213,20.6396171313,23.6672032551,24.64,1.95518551904,0.0
7044,7044,1.1,291.5,13385.938609,20.8818630468,20.3950427231,23.6868469286,24.39,1.95518551904,0.0
7045,7045,1.1,272.0,13385.938609,20.8817187748,20.390159428,23.7009734394,24.39,1.95518551904,0.0
7046,7046,1.1,252.5,13385.938609,20.8797175605,20.3900232309,23.7108603202,24.39,1.95518551904,0.0
7047,7047,1.1,233.0,13385.938609,20.8778792998,20.389563798,23.7243378508,24.39,1.95518551904,0.0
7048,7048,1.1,213.5,13385.938609,20.8764570911,20.3903564486,23.7361332832,24.39,1.95518551904,0.0
7049,7049,1.1,194.0,13385.938609,20.8748868384,20.3900718873,23.7475848836,24.39,1.95518551904,0.0
7050,7050,1.1,190.416666667,13385.938609,20.8725344329,20.390256535,23.7613681038,24.39,1.95518551904,0.0
7051,7051,1.1,186.833333333,13385.938609,20.8692883862,20.3898586037,23.7765579131,24.39,1.95518551904,0.0
7052,7052,1.1,183.25,13385.938609,20.8654730801,20.3900755318,23.7918969247,24.39,1.95518551904,0.0
7053,7053,1.1,179.666666667,13385.938609,20.8647066549,20.3901936227,23.8081654656,24.39,1.95518551904,0.0
7054,7054,1.1,176.083333333,13385.938609,20.8640226185,20.390380406,23.8240206583,24.39,1.95518551904,0.0
7055,7055,1.1,172.5,13385.938609,20.8618088088,20.3898526645,23.8392983262,24.39,1.95518551904,0.0
7056,7056,1.1,168.916666667,13385.938609,20.8580997599,20.4869968466,23.8537693939,24.49,1.95518551904,0.0
7057,7057,1.1,165.333333333,13385.938609,20.8513823203,20.489477384,23.8640228915,24.49,1.95518551904,0.0
7058,7058,1.1,161.75,13385.938609,20.8419826723,20.4904145017,23.8759009635,24.49,1.95518551904,0.0
7059,7059,1.1,158.166666667,13385.938609,20.832003118,20.4901318184,23.8870955321,24.49,1.95518551904,0.0
7060,7060,1.1,154.583333333,13385.938609,20.8231236188,20.490416254,23.8983609663,24.49,1.95518551904,0.0
7061,7061,1.1,151.0,13385.938609,20.8150762875,20.4904578921,23.909556805,24.49,1.95518551904,0.0
7062,7062,1.1,152.333333333,13385.938609,20.8077688315,20.4902034287,23.9215671611,24.49,1.95518551904,0.0
7063,7063,1.1,153.666666667,13385.938609,20.8010541832,20.4901903001,23.935500457,24.49,1.95518551904,0.0
7064,7064,1.1,155.0,13385.938609,20.794790271,20.4904925914,23.9493344869,24.49,1.95518551904,0.0
7065,7065,1.1,156.333333333,13385.938609,20.7888690394,20.4899989877,23.9626772082,24.49,1.95518551904,0.0
7066,7066,1.1,157.666666667,13385.938609,20.7832610037,20.4897814242,23.9759850707,24.49,1.95518551904,0.0
7067,7067,1.1,159.0,13385.938609,20.7779371241,20.4903742117,23.9894061709,24.49,1.95518551904,0.0
7068,7068,1.15,160.333333333,13385.938609,20.7731024395,20.4704999619,23.9201509888,24.47,1.95518551904,0.0
7069,7069,1.2,161.666666667,13385.938609,20.7692056762,20.4703249556,23.8479553242,24.47,1.95518551904,0.0
7070,7070,1.25,163.0,13385.938609,20.7654144538,20.4695344683,23.8173775709,24.47,1.95518551904,0.0
7071,7071,1.3,164.333333333,13385.938609,20.7618222198,20.4700823478,23.8076166645,24.47,1.95518551904,0.0
7072,7072,1.35,165.666666667,13385.938609,20.7584191186,20.4702669233,23.8000070634,24.47,1.95518551904,0.0
7073,7073,1.4,167.0,13385.938609,20.7552576796,20.4705634465,23.7926170702,24.47,1.95518551904,0.0
7074,7074,1.45,161.666666667,13385.938609,20.7515266013,20.4707293698,23.7861542747,24.47,1.95518551904,0.0
7075,7075,1.5,156.333333333,13385.938609,20.7469182749,20.4704701613,23.7809861749,24.47,1.95518551904,0.0
7076,7076,1.55,151.0,13385.938609,20.7416131279,20.4697015408,23.77696064,24.47,1.95518551904,0.0
