,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
2003,2003,2.2,0.0,24940.689626,23.6649311903,20.0090480314,23.0545423417,24.01,1.72945130653,0.0
2004,2004,2.15833333333,0.0,20861.1501499,23.5356466203,20.210683564,23.0269451034,24.22,1.72945130653,0.0
2005,2005,2.11666666667,0.0,20861.1501499,23.4252291667,20.220052812,23.0011332077,24.22,1.72945130653,0.0
2006,2006,2.075,0.0,20861.1501499,23.3747296332,20.2199943486,22.9919267996,24.22,1.72945130653,0.0
2007,2007,2.03333333333,0.0,20861.1501499,23.3391081001,20.2192663986,22.9899602064,24.22,1.72945130653,0.0
2008,2008,1.99166666667,0.0,20861.1501499,23.302067899,20.2200591941,22.9886366473,24.22,1.72945130653,0.0
2009,2009,1.95,0.0,20861.1501499,23.2654902902,20.2196208815,22.9861814856,24.22,1.72945130653,0.0
2010,2010,1.90833333333,0.0,20861.1501499,23.2332865361,20.2198311286,22.9833941613,24.22,1.72945130653,0.0
2011,2011,1.86666666667,0.0,20861.1501499,23.204839223,20.2202833009,22.9810849447,24.22,1.72945130653,0.0
2012,2012,1.825,0.0,20861.1501499,23.1786595604,20.2194317477,22.9794459112,24.22,1.72945130653,0.0
2013,2013,1.78333333333,0.0,20861.1501499,23.1541467429,20.2193658183,22.9783097197,24.22,1.72945130653,0.0
2014,2014,1.74166666667,0.0,20861.1501499,23.1311059526,20.219613624,22.9774444178,24.22,1.72945130653,0.0
2015,2015,1.7,0.0,20861.1501499,23.1094618691,20.2196312556,22.9767744124,24.22,1.72945130653,0.0
2016,2016,1.7,0.0,9164.36578742,22.5010969115,20.2991230083,22.7480202841,24.3,1.72945130653,0.0
2017,2017,1.7,0.0,9164.36578742,22.0754083265,20.3002347628,22.4837955324,24.3,1.72945130653,0.0
2018,2018,1.7,0.0,9164.36578742,21.9193709394,20.2995644199,22.3574658864,24.3,1.72945130653,0.0
2019,2019,1.7,0.0,9164.36578742,21.8439673321,20.2992082086,22.3286579394,24.3,1.72945130653,0.0
2020,2020,1.7,0.0,9164.36578742,21.7577011242,20.2992945498,22.3242593588,24.3,1.72945130653,0.0
2021,2021,1.7,0.0,9164.36578742,21.667090176,20.2992165517,22.3106496962,24.3,1.72945130653,0.0
2022,2022,1.7,0.0,9164.36578742,21.5878042557,20.2997016135,22.2881542982,24.3,1.72945130653,0.0
