,tout,s,i,t1,t2,sp0,m,rh
2366,-9.55,0.0,29873.5404577,21.9468633154,19.4142944004,24.82,1.89532890259,0.0
2367,-9.6,0.0,29873.5404577,21.9476124977,19.4130811088,24.82,1.89532890259,0.0
2368,-9.65,0.0,29873.5404577,21.9476545019,19.4112747914,24.82,1.89532890259,0.0
2369,-9.7,0.0,29873.5404577,21.9477821548,19.409327573,24.82,1.89532890259,0.0
2370,-9.75,0.0,29873.5404577,21.9479653885,19.4074557654,24.82,1.89532890259,0.0
2371,-9.8,0.0,29873.5404577,21.9480016279,19.4056577197,24.82,1.89532890259,0.0
2372,-9.85,0.0,29873.5404577,21.9478327425,19.4039275536,24.82,1.89532890259,0.0
2373,-9.9,0.0,29873.5404577,21.9475001653,19.4022262859,24.82,1.89532890259,0.0
2374,-9.95,0.0,29873.5404577,21.9470577218,19.4005381694,24.82,1.89532890259,0.0
2375,-10.0,0.0,29873.5404577,21.9465378507,19.3988356723,24.82,1.89532890259,0.0
2376,-10.0,0.0,27885.6243233,21.8715480492,19.4040736953,24.36,1.89532890259,0.0
2377,-10.0,0.0,27885.6243233,21.8066855749,19.4105411031,24.36,1.89532890259,0.0
2378,-10.0,0.0,27885.6243233,21.7807049586,19.4142289673,24.36,1.89532890259,0.0
2379,-10.0,0.0,27885.6243233,21.7807322353,19.4146744797,24.36,1.89532890259,0.0
2380,-10.0,0.0,27885.6243233,21.7872675267,19.4131975482,24.36,1.89532890259,0.0
2381,-10.0,0.0,27885.6243233,21.7910466164,19.4108845706,24.36,1.89532890259,0.0
2382,-10.0,0.0,27885.6243233,21.7916499644,19.4081398857,24.36,1.89532890259,0.0
2383,-10.0,0.0,27885.6243233,21.7912381351,19.4049928265,24.36,1.89532890259,0.0
2384,-10.0,0.0,27885.6243233,21.7910735547,19.4014086113,24.36,1.89532890259,0.0
2385,-10.0,0.0,27885.6243233,21.7912327495,19.3974043543,24.36,1.89532890259,0.0
2386,-10.0,0.0,27885.6243233,21.7914034087,19.3930274047,24.36,1.89532890259,0.0
2387,-10.0,0.0,27885.6243233,21.7913947801,19.3883235602,24.36,1.89532890259,0.0
2388,-10.0,0.0,20331.8286073,21.4680553858,19.3922934724,24.24,1.89532890259,0.0
2389,-10.0,0.0,20331.8286073,21.0886862127,19.3980952946,24.24,1.89532890259,0.0
2390,-10.0,0.0,20331.8286073,20.8995007005,19.4041934133,24.24,1.89532890259,0.0
2391,-10.0,0.0,20331.8286073,20.8569047936,19.4098398488,24.24,1.89532890259,0.0
2392,-10.0,0.0,20331.8286073,20.8617230867,19.4148061811,24.24,1.89532890259,0.0
2393,-10.0,0.0,20331.8286073,20.8606204145,19.4192170959,24.24,1.89532890259,0.0
2394,-10.0,33.0833333333,20331.8286073,20.848609817,19.4276086847,24.24,1.89532890259,0.0
2395,-10.0,42.1666666667,20331.8286073,20.8341868573,19.4371091264,24.24,1.89532890259,0.0
2396,-10.0,51.25,20331.8286073,20.8229343953,19.4474702277,24.24,1.89532890259,0.0
2397,-10.0,60.3333333333,20331.8286073,20.8155375938,19.4591615632,24.24,1.89532890259,0.0
2398,-10.0,69.4166666667,20331.8286073,20.8106821466,19.4724405921,24.24,1.89532890259,0.0
2399,-10.0,78.5,20229.0978899,20.8050980736,19.4872478376,24.24,1.89532890259,0.0
2400,-9.85833333333,87.5833333333,19931.9201653,20.7887048658,19.4933848522,24.2,1.89532890259,0.0
2401,-9.71666666667,96.6666666667,19931.9201653,20.7735732642,19.4929719419,24.2,1.89532890259,0.0
2402,-9.575,105.75,19931.9201653,20.7638028219,19.4907682933,24.2,1.89532890259,0.0
2403,-9.43333333333,114.833333333,19931.9201653,20.7578586013,19.4894518683,24.2,1.89532890259,0.0
2404,-9.29166666667,123.916666667,19931.9201653,20.7537003193,19.4895386557,24.2,1.89532890259,0.0
2405,-9.15,133.0,19931.9201653,20.7504322418,19.4907436332,24.2,1.89532890259,0.0
2406,-9.00833333333,143.666666667,19931.9201653,20.747814477,19.4927205694,24.2,1.89532890259,0.0
2407,-8.86666666667,154.333333333,19931.9201653,20.7458801614,19.4954080494,24.2,1.89532890259,0.0
2408,-8.725,165.0,19931.9201653,20.7446515947,19.4972514339,24.2,1.89532890259,0.0
2409,-8.58333333333,175.666666667,19931.9201653,20.7440363819,19.4997761397,24.2,1.89532890259,0.0
2410,-8.44166666667,186.333333333,19849.7355914,20.7420349876,19.5038772009,24.2,1.89532890259,0.0
2411,-8.3,197.0,19849.7355914,20.7399765534,19.5095039401,24.2,1.89532890259,0.0
2412,-8.3,207.666666667,13852.2513394,20.4678514343,19.5216585449,23.76,1.89532890259,0.0
2413,-8.3,218.333333333,13852.2513394,20.1800442467,19.5450128861,23.76,1.89532890259,0.0
2414,-8.3,229.0,13852.2513394,20.0149242331,19.5741991877,23.76,1.89532890259,0.0
2415,-8.3,239.666666667,13852.2513394,19.9573443312,19.6037903727,23.76,1.89532890259,0.0
2416,-8.3,250.333333333,13852.2513394,19.9442124886,19.6323598208,23.76,1.89532890259,0.0
2417,-8.3,261.0,13852.2513394,19.9364311334,19.6605811716,23.76,1.89532890259,0.0
2418,-8.3,300.25,13852.2513394,19.9247749393,19.692013986,23.76,1.89532890259,0.0
2419,-8.3,339.5,13852.2513394,19.9125561584,19.728467674,23.76,1.89532890259,0.0
2420,-8.3,378.75,13852.2513394,19.9035857449,19.7590908255,23.76,1.89532890259,0.0
2421,-8.3,418.0,13852.2513394,19.8981458272,19.7592047252,23.76,1.89532890259,0.0
2422,-8.3,457.25,13852.2513394,19.8957477639,19.7604057976,23.76,1.89532890259,0.0
2423,-8.3,496.5,13852.2513394,19.8951637646,19.7611812305,23.76,1.89532890259,0.0
2424,-8.20833333333,535.75,13437.3039677,19.8794534697,19.534644983,23.53,1.89532890259,0.0
2425,-8.11666666667,575.0,13437.3039677,19.8693251106,19.5309089704,23.53,1.89532890259,0.0
2426,-8.025,614.25,13437.3039677,19.8641471978,19.530856037,23.53,1.89532890259,0.0
2427,-7.93333333333,653.5,13437.3039677,19.8638316806,19.5302374157,23.53,1.89532890259,0.0
2428,-7.84166666667,692.75,13437.3039677,19.8653602083,19.5310396735,23.53,1.89532890259,0.0
2429,-7.75,732.0,13437.3039677,19.8676528652,19.5305685352,23.53,1.89532890259,0.0
2430,-7.65833333333,738.583333333,13437.3039677,19.8702861184,19.5303985379,23.53,1.89532890259,0.0
2431,-7.56666666667,745.166666667,13437.3039677,19.8731575326,19.5305884373,23.53,1.89532890259,0.0
2432,-7.475,751.75,13437.3039677,19.8762848701,19.5303834715,23.53,1.89532890259,0.0
2433,-7.38333333333,758.333333333,13437.3039677,19.8796088461,19.530280122,23.53,1.89532890259,0.0
2434,-7.29166666667,764.916666667,13437.3039677,19.8829897962,19.5300693559,23.53,1.89532890259,0.0
2435,-7.2,771.5,13437.3039677,19.8863106458,19.5303748527,23.53,1.89532890259,0.0
2436,-7.01666666667,778.083333333,13437.3039677,19.8912134874,19.5006787134,23.5,1.89532890259,0.0
2437,-6.83333333333,784.666666667,13437.3039677,19.8985462884,19.5001721519,23.5,1.89532890259,0.0
2438,-6.65,791.25,13437.3039677,19.906559311,19.4994757146,23.5,1.89532890259,0.0
2439,-6.46666666667,797.833333333,13437.3039677,19.9148873055,19.5003800698,23.5,1.89532890259,0.0
2440,-6.28333333333,804.416666667,13437.3039677,19.9233002474,19.5001047699,23.5,1.89532890259,0.0
2441,-6.1,811.0,13437.3039677,19.9318068649,19.500172652,23.5,1.89532890259,0.0
2442,-5.91666666667,816.166666667,13437.3039677,19.94069298,19.5004584454,23.5,1.89532890259,0.0
2443,-5.73333333333,821.333333333,13437.3039677,19.9499031098,19.4997414116,23.5,1.89532890259,0.0
2444,-5.55,826.5,13437.3039677,19.9592894497,19.4996440123,23.5,1.89532890259,0.0
2445,-5.36666666667,831.666666667,13437.3039677,19.9700512679,19.5001300286,23.5,1.89532890259,0.0
2446,-5.18333333333,836.833333333,13437.3039677,19.9813010665,19.4998588372,23.5,1.89532890259,0.0
2447,-5.0,842.0,13437.3039677,19.992275693,19.5002343015,23.5,1.89532890259,0.0
2448,-4.95,847.166666667,13437.3039677,20.0004076188,19.5971270043,23.6,1.89532890259,0.0
2449,-4.9,852.333333333,13437.3039677,20.0071554738,19.5996504932,23.6,1.89532890259,0.0
2450,-4.85,857.5,13437.3039677,20.0129164982,19.6003799057,23.6,1.89532890259,0.0
2451,-4.8,862.666666667,13437.3039677,20.0184007978,19.5997542472,23.6,1.89532890259,0.0
2452,-4.75,867.833333333,13437.3039677,20.0235104944,19.6001594367,23.6,1.89532890259,0.0
2453,-4.7,873.0,13437.3039677,20.0281535864,19.5996653355,23.6,1.89532890259,0.0
2454,-4.65,869.25,13437.3039677,20.0320840385,19.5998030485,23.6,1.89532890259,0.0
2455,-4.6,865.5,13437.3039677,20.0351737598,19.599904865,23.6,1.89532890259,0.0
2456,-4.55,861.75,13437.3039677,20.037465396,19.5998311243,23.6,1.89532890259,0.0
2457,-4.5,858.0,13437.3039677,20.0390307675,19.6001257812,23.6,1.89532890259,0.0
2458,-4.45,854.25,13437.3039677,20.0399321156,19.5997476115,23.6,1.89532890259,0.0
2459,-4.4,850.5,13437.3039677,20.0403036956,19.5997017987,23.6,1.89532890259,0.0
2460,-4.26666666667,846.75,13437.3039677,20.0398923079,19.8948846971,23.97,1.89532890259,0.0
2461,-4.13333333333,843.0,13437.3039677,20.0402056638,19.9698095668,23.97,1.89532890259,0.0
2462,-4.0,839.25,13437.3039677,20.0411540675,19.9701767987,23.97,1.89532890259,0.0
2463,-3.86666666667,835.5,13437.3039677,20.042584692,19.970429848,23.97,1.89532890259,0.0
2464,-3.73333333333,831.75,13437.3039677,20.0436109632,19.9699170289,23.97,1.89532890259,0.0
2465,-3.6,828.0,13437.3039677,20.0443106269,19.969412632,23.97,1.89532890259,0.0
2466,-3.46666666667,816.916666667,13437.3039677,20.0448392366,19.9696076028,23.97,1.89532890259,0.0
2467,-3.33333333333,805.833333333,13437.3039677,20.0452301471,19.9698017831,23.97,1.89532890259,0.0
2468,-3.2,794.75,13437.3039677,20.0454229231,19.9702500137,23.97,1.89532890259,0.0
2469,-3.06666666667,783.666666667,13437.3039677,20.0453467313,19.9699710694,23.97,1.89532890259,0.0
2470,-2.93333333333,772.583333333,13437.3039677,20.0439121221,19.9697535731,23.97,1.89532890259,0.0
2471,-2.8,761.5,13437.3039677,20.0417422601,19.9702219339,23.97,1.89532890259,0.0
2472,-2.8,750.416666667,13437.3039677,20.0401611738,19.6756547398,23.55,1.89532890259,0.0
2473,-2.8,739.333333333,13437.3039677,20.0372674986,19.5497654782,23.55,1.89532890259,0.0
2474,-2.8,728.25,13437.3039677,20.0333038124,19.549697788,23.55,1.89532890259,0.0
2475,-2.8,717.166666667,13437.3039677,20.028056073,19.5501671254,23.55,1.89532890259,0.0
2476,-2.8,706.083333333,13437.3039677,20.0222982797,19.5499695591,23.55,1.89532890259,0.0
2477,-2.8,695.0,13437.3039677,20.0163430331,19.5495736917,23.55,1.89532890259,0.0
2478,-2.8,684.416666667,13437.3039677,20.00980241,19.5496430408,23.55,1.89532890259,0.0
2479,-2.8,673.833333333,13437.3039677,20.002491749,19.5498283826,23.55,1.89532890259,0.0
2480,-2.8,663.25,13437.3039677,19.9944810629,19.5497077905,23.55,1.89532890259,0.0
2481,-2.8,652.666666667,13437.3039677,19.9859035723,19.5499505142,23.55,1.89532890259,0.0
2482,-2.8,642.083333333,13437.3039677,19.9768509981,19.5498033466,23.55,1.89532890259,0.0
2483,-2.8,631.5,13437.3039677,19.9673690342,19.54971495,23.55,1.89532890259,0.0
2484,-2.8,620.916666667,16436.0460937,20.097073446,19.6480249789,23.65,1.89532890259,0.0
2485,-2.8,610.333333333,16436.0460937,20.2349995916,19.6498163284,23.65,1.89532890259,0.0
2486,-2.8,599.75,16436.0460937,20.308125933,19.6497509521,23.65,1.89532890259,0.0
2487,-2.8,589.166666667,16436.0460937,20.3269474575,19.6498501152,23.65,1.89532890259,0.0
2488,-2.8,578.583333333,16436.0460937,20.3243133329,19.6502264215,23.65,1.89532890259,0.0
2489,-2.8,568.0,16487.4114523,20.3208929795,19.6501386631,23.65,1.89532890259,0.0
2490,-2.8,536.25,16487.4114523,20.3199338891,19.6492877766,23.65,1.89532890259,0.0
2491,-2.8,504.5,16487.4114523,20.3186222069,19.6503562132,23.65,1.89532890259,0.0
2492,-2.8,472.75,16487.4114523,20.3149951529,19.649512097,23.65,1.89532890259,0.0
2493,-2.8,441.0,16487.4114523,20.30908136,19.6500257146,23.65,1.89532890259,0.0
2494,-2.8,409.25,16487.4114523,20.3015356656,19.6503063485,23.65,1.89532890259,0.0
2495,-2.8,377.5,16487.4114523,20.2929370588,19.6492146251,23.65,1.89532890259,0.0
2496,-2.89166666667,345.75,22484.8957043,20.5653634466,19.9011825439,24.05,1.89532890259,0.0
2497,-2.98333333333,314.0,22484.8957043,20.850418637,20.0489970603,24.05,1.89532890259,0.0
2498,-3.075,282.25,22536.261063,21.0139665262,20.0488451452,24.05,1.89532890259,0.0
2499,-3.16666666667,250.5,22536.261063,21.0706287131,20.0500359938,24.05,1.89532890259,0.0
2500,-3.25833333333,218.75,22536.261063,21.0793487738,20.0489836683,24.05,1.89532890259,0.0
2501,-3.35,187.0,22536.261063,21.0811613966,20.0496556535,24.05,1.89532890259,0.0
2502,-3.44166666667,171.416666667,22536.261063,21.0878506525,20.0494373213,24.05,1.89532890259,0.0
2503,-3.53333333333,155.833333333,22536.261063,21.0969630887,20.049132645,24.05,1.89532890259,0.0
2504,-3.625,140.25,22536.261063,21.1045026306,20.0492054034,24.05,1.89532890259,0.0
2505,-3.71666666667,124.666666667,22536.261063,21.1092279935,20.0494938182,24.05,1.89532890259,0.0
2506,-3.80833333333,109.083333333,22536.261063,21.1118100582,20.0497991294,24.05,1.89532890259,0.0
2507,-3.9,0.0,22536.261063,21.1111949657,20.0502767724,24.05,1.89532890259,0.0
2508,-3.99166666667,0.0,22536.261063,21.1061131035,20.1475250853,24.31,1.89532890259,0.0
2509,-4.08333333333,0.0,22536.261063,21.1014446482,20.2512972744,24.31,1.89532890259,0.0
2510,-4.175,0.0,22536.261063,21.0955280853,20.3066834744,24.31,1.89532890259,0.0
2511,-4.26666666667,0.0,22536.261063,21.0893905224,20.3103053399,24.31,1.89532890259,0.0
2512,-4.35833333333,0.0,22536.261063,21.0834906536,20.3031328335,24.31,1.89532890259,0.0
2513,-4.45,0.0,22536.261063,21.0774925011,20.29753754,24.31,1.89532890259,0.0
2514,-4.54166666667,0.0,22536.261063,21.0714189399,20.2927103057,24.31,1.89532890259,0.0
2515,-4.63333333333,0.0,22536.261063,21.0653938498,20.2861326347,24.31,1.89532890259,0.0
2516,-4.725,0.0,22536.261063,21.0594926914,20.277163837,24.31,1.89532890259,0.0
2517,-4.81666666667,0.0,22536.261063,21.0537265114,20.2664516432,24.31,1.89532890259,0.0
2518,-4.90833333333,0.0,22536.261063,21.0480774177,20.25476391,24.31,1.89532890259,0.0
2519,-5.0,0.0,22536.261063,21.0425257076,20.2425143911,24.31,1.89532890259,0.0
2520,-5.05,0.0,23648.2946014,21.0719279044,20.2514486068,24.54,1.89532890259,0.0
2521,-5.1,0.0,23648.2946014,21.1032231274,20.2723640462,24.54,1.89532890259,0.0
2522,-5.15,0.0,23648.2946014,21.1215413859,20.293799804,24.54,1.89532890259,0.0
2523,-5.2,0.0,23648.2946014,21.1312345941,20.3119638023,24.54,1.89532890259,0.0
2524,-5.25,0.0,23648.2946014,21.138215385,20.3276434288,24.54,1.89532890259,0.0
2525,-5.3,0.0,23648.2946014,21.14514162,20.3424593358,24.54,1.89532890259,0.0
2526,-5.35,0.0,23648.2946014,21.1521632466,20.3572522239,24.54,1.89532890259,0.0
2527,-5.4,0.0,23648.2946014,21.1587965343,20.3721425074,24.54,1.89532890259,0.0
2528,-5.45,0.0,23648.2946014,21.1648303573,20.3870092973,24.54,1.89532890259,0.0
2529,-5.5,0.0,23648.2946014,21.1703534298,20.4017690654,24.54,1.89532890259,0.0
2530,-5.55,0.0,23648.2946014,21.1755310606,20.4164183151,24.54,1.89532890259,0.0
2531,-5.6,0.0,23648.2946014,21.1804751001,20.4309866991,24.54,1.89532890259,0.0
2532,-5.6,0.0,30281.2265896,21.4620748572,20.444548378,24.98,1.89532890259,0.0
2533,-5.6,0.0,30281.2265896,21.7599202874,20.4644931133,24.98,1.89532890259,0.0
2534,-5.6,0.0,30281.2265896,21.9321424114,20.4866832602,24.98,1.89532890259,0.0
2535,-5.6,0.0,30281.2265896,21.9923910459,20.503770591,24.98,1.89532890259,0.0
2536,-5.6,0.0,30281.2265896,22.0074078999,20.5162962387,24.98,1.89532890259,0.0
2537,-5.6,0.0,30281.2265896,22.0199484877,20.5284867115,24.98,1.89532890259,0.0
2538,-5.6,0.0,30281.2265896,22.0395111793,20.5404618491,24.98,1.89532890259,0.0
2539,-5.6,0.0,30281.2265896,22.0610908166,20.5516656306,24.98,1.89532890259,0.0
2540,-5.6,0.0,30281.2265896,22.079975281,20.5619660744,24.98,1.89532890259,0.0
2541,-5.6,0.0,30281.2265896,22.0953833444,20.5715482517,24.98,1.89532890259,0.0
2542,-5.6,0.0,30281.2265896,22.1085322749,20.580618658,24.98,1.89532890259,0.0
2543,-5.6,0.0,30281.2265896,22.1205642187,20.5892802133,24.98,1.89532890259,0.0
2544,-5.69166666667,0.0,30598.9504577,22.1125801309,20.4889306351,24.5,1.89532890259,0.0
2545,-5.78333333333,0.0,30598.9504577,22.1251885268,20.4923968323,24.5,1.89532890259,0.0
2546,-5.875,0.0,30598.9504577,22.1270487057,20.4981688587,24.5,1.89532890259,0.0
2547,-5.96666666667,0.0,30598.9504577,22.121641214,20.4998995521,24.5,1.89532890259,0.0
2548,-6.05833333333,0.0,30598.9504577,22.1176343059,20.4992959183,24.5,1.89532890259,0.0
2549,-6.15,0.0,30598.9504577,22.1171110149,20.4986181956,24.5,1.89532890259,0.0
2550,-6.24166666667,0.0,30598.9504577,22.1186228645,20.5002179464,24.5,1.89532890259,0.0
2551,-6.33333333333,0.0,30598.9504577,22.1205537292,20.5002257797,24.5,1.89532890259,0.0
2552,-6.425,0.0,30598.9504577,22.1223315291,20.49941246,24.5,1.89532890259,0.0
2553,-6.51666666667,0.0,30598.9504577,22.123921845,20.4987595126,24.5,1.89532890259,0.0
2554,-6.60833333333,0.0,30598.9504577,22.125530945,20.5001302837,24.5,1.89532890259,0.0
2555,-6.7,0.0,30598.9504577,22.1270191476,20.499684903,24.5,1.89532890259,0.0
2556,-6.7,0.0,33279.9687156,22.3049626589,20.5370042469,24.54,1.89532890259,0.0
2557,-6.7,0.0,33279.9687156,22.4870224026,20.5396061673,24.54,1.89532890259,0.0
2558,-6.7,0.0,33279.9687156,22.5807009866,20.539319103,24.54,1.89532890259,0.0
2559,-6.7,0.0,33279.9687156,22.6036415995,20.5406323794,24.54,1.89532890259,0.0
2560,-6.7,0.0,33279.9687156,22.6033007497,20.5394770888,24.54,1.89532890259,0.0
2561,-6.7,0.0,33279.9687156,22.6063060816,20.53853595,24.54,1.89532890259,0.0
2562,-6.7,0.0,33279.9687156,22.6159308752,20.5390811065,24.54,1.89532890259,0.0
2563,-6.7,0.0,33279.9687156,22.6271936133,20.5406224313,24.54,1.89532890259,0.0
2564,-6.7,0.0,33279.9687156,22.6366024053,20.5407196697,24.54,1.89532890259,0.0
2565,-6.7,0.0,33279.9687156,22.6439492257,20.5392524335,24.54,1.89532890259,0.0
2566,-6.7,0.0,33279.9687156,22.6502635259,20.5405477319,24.54,1.89532890259,0.0
2567,-6.7,0.0,33279.9687156,22.6562156873,20.5397680444,24.54,1.89532890259,0.0
2568,-6.7,0.0,35643.2631053,22.764815513,20.3245474813,24.32,1.89532890259,0.0
2569,-6.7,0.0,35643.2631053,22.8866096701,20.3203921471,24.32,1.89532890259,0.0
2570,-6.7,0.0,35643.2631053,22.9505091875,20.3185123864,24.32,1.89532890259,0.0
2571,-6.7,0.0,35643.2631053,22.96815561,20.3198998655,24.32,1.89532890259,0.0
2572,-6.7,0.0,35643.2631053,22.9697897844,20.3203397031,24.32,1.89532890259,0.0
2573,-6.7,0.0,35643.2631053,22.9734605546,20.3193724238,24.32,1.89532890259,0.0
2574,-6.7,0.0,35643.2631053,22.9817494458,20.3183393034,24.32,1.89532890259,0.0
2575,-6.7,0.0,35643.2631053,22.9913206767,20.3198519755,24.32,1.89532890259,0.0
2576,-6.7,0.0,35643.2631053,22.9996991471,20.3202360915,24.32,1.89532890259,0.0
2577,-6.7,0.0,35643.2631053,23.0067012881,20.318651123,24.32,1.89532890259,0.0
2578,-6.7,0.0,35643.2631053,23.0129962614,20.3197270141,24.32,1.89532890259,0.0
2579,-6.7,0.0,35643.2631053,23.0190114297,20.3187874112,24.32,1.89532890259,0.0
2580,-6.74166666667,0.0,34690.091501,23.0027811073,20.3736075274,24.81,1.89532890259,0.0
2581,-6.78333333333,0.0,34690.091501,22.9819382406,20.4301731292,24.81,1.89532890259,0.0
2582,-6.825,0.0,34690.091501,22.969035954,20.4611876785,24.81,1.89532890259,0.0
2583,-6.86666666667,0.0,34690.091501,22.9651914819,20.469466222,24.81,1.89532890259,0.0
2584,-6.90833333333,0.0,34690.091501,22.9652000698,20.467736772,24.81,1.89532890259,0.0
2585,-6.95,0.0,34690.091501,22.9654166325,20.4644168758,24.81,1.89532890259,0.0
2586,-6.99166666667,0.0,34690.091501,22.9651837125,20.4619123156,24.81,1.89532890259,0.0
2587,-7.03333333333,0.0,34690.091501,22.9649608146,20.4597037894,24.81,1.89532890259,0.0
2588,-7.075,0.0,34690.091501,22.9651818637,20.4570958517,24.81,1.89532890259,0.0
2589,-7.11666666667,0.0,34690.091501,22.9658075899,20.4538663207,24.81,1.89532890259,0.0
2590,-7.15833333333,0.0,34690.091501,22.9667150132,20.4502050412,24.81,1.89532890259,0.0
2591,-7.2,0.0,34690.091501,22.9677644796,20.44626818,24.81,1.89532890259,0.0
2592,-7.29166666667,0.0,29873.5404577,22.7355443073,20.4129208987,24.42,1.89532890259,0.0
2593,-7.38333333333,0.0,29873.5404577,22.4585085425,20.4071132575,24.42,1.89532890259,0.0
2594,-7.475,0.0,29873.5404577,22.3224261838,20.4086223813,24.42,1.89532890259,0.0
2595,-7.56666666667,0.0,29873.5404577,22.2922245237,20.4063428235,24.42,1.89532890259,0.0
2596,-7.65833333333,0.0,29873.5404577,22.2921501902,20.3991133855,24.42,1.89532890259,0.0
2597,-7.75,0.0,29873.5404577,22.2836654157,20.3894872592,24.42,1.89532890259,0.0
2598,-7.84166666667,0.0,29873.5404577,22.2648422837,20.3794643182,24.42,1.89532890259,0.0
2599,-7.93333333333,0.0,29873.5404577,22.244808678,20.3696637457,24.42,1.89532890259,0.0
2600,-8.025,0.0,29873.5404577,22.2287138102,20.3599913157,24.42,1.89532890259,0.0
2601,-8.11666666667,0.0,29873.5404577,22.2164192823,20.3502735675,24.42,1.89532890259,0.0
2602,-8.20833333333,0.0,29873.5404577,22.2060715094,20.3404668193,24.42,1.89532890259,0.0
2603,-8.3,0.0,29873.5404577,22.1964720829,20.3306171203,24.42,1.89532890259,0.0
2604,-8.3,0.0,29714.6785236,22.1820272744,20.1747236997,24.17,1.89532890259,0.0
2605,-8.3,0.0,29714.6785236,22.1703443849,20.1424294302,24.17,1.89532890259,0.0
2606,-8.3,0.0,29714.6785236,22.1607027241,20.1681508951,24.17,1.89532890259,0.0
2607,-8.3,0.0,29714.6785236,22.1521102651,20.1691103916,24.17,1.89532890259,0.0
2608,-8.3,0.0,29714.6785236,22.1447974699,20.1683734925,24.17,1.89532890259,0.0
2609,-8.3,0.0,29714.6785236,22.138029411,20.1698449453,24.17,1.89532890259,0.0
2610,-8.3,0.0,29714.6785236,22.1316956616,20.1686034554,24.17,1.89532890259,0.0
2611,-8.3,0.0,29714.6785236,22.1259144802,20.170801288,24.17,1.89532890259,0.0
2612,-8.3,0.0,29714.6785236,22.1205993766,20.1693559226,24.17,1.89532890259,0.0
2613,-8.3,0.0,29714.6785236,22.1157941409,20.1696871632,24.17,1.89532890259,0.0
2614,-8.3,0.0,29714.6785236,22.1113521002,20.1685318156,24.17,1.89532890259,0.0
2615,-8.3,0.0,29714.6785236,22.1072510684,20.1644157086,24.17,1.89532890259,0.0
2616,-8.3,0.0,29555.8165896,22.0982563256,20.1550053186,24.2,1.89532890259,0.0
2617,-8.3,0.0,29555.8165896,22.0897780296,20.1429826855,24.2,1.89532890259,0.0
2618,-8.3,0.0,29555.8165896,22.083394428,20.1306858224,24.2,1.89532890259,0.0
2619,-8.3,0.0,29555.8165896,22.0784471182,20.1188813414,24.2,1.89532890259,0.0
2620,-8.3,0.0,29555.8165896,22.073984086,20.1074299161,24.2,1.89532890259,0.0
2621,-8.3,0.0,29555.8165896,22.0696134616,20.0960608896,24.2,1.89532890259,0.0
2622,-8.3,0.0,29555.8165896,22.0653655785,20.0846808749,24.2,1.89532890259,0.0
2623,-8.3,0.0,29555.8165896,22.0613267436,20.0732946009,24.2,1.89532890259,0.0
2624,-8.3,0.0,29555.8165896,22.0575075128,20.0619249707,24.2,1.89532890259,0.0
2625,-8.3,0.0,29555.8165896,22.0538697393,20.0505864269,24.2,1.89532890259,0.0
2626,-8.3,0.0,29555.8165896,22.0503733029,20.0392826768,24.2,1.89532890259,0.0
2627,-8.3,0.0,29555.8165896,22.0469941201,20.0280126759,24.2,1.89532890259,0.0
2628,-8.3,0.0,29555.8165896,22.0442611901,20.0183804843,24.21,1.89532890259,0.0
2629,-8.3,0.0,29555.8165896,22.0422763915,20.0106189549,24.21,1.89532890259,0.0
2630,-8.3,0.0,29555.8165896,22.0406633866,20.0040659635,24.21,1.89532890259,0.0
2631,-8.3,0.0,29555.8165896,22.0391839532,19.9980988196,24.21,1.89532890259,0.0
2632,-8.3,0.0,29555.8165896,22.0377577419,19.9924279209,24.21,1.89532890259,0.0
2633,-8.3,0.0,29555.8165896,22.0363943929,19.9869947961,24.21,1.89532890259,0.0
2634,-8.3,0.0,29555.8165896,22.0351129721,19.9818088803,24.21,1.89532890259,0.0
2635,-8.3,0.0,29555.8165896,22.0339143121,19.9768682733,24.21,1.89532890259,0.0
2636,-8.3,0.0,29555.8165896,22.0327878295,19.9721521597,24.21,1.89532890259,0.0
2637,-8.3,0.0,29555.8165896,22.0317229143,19.9676353088,24.21,1.89532890259,0.0
2638,-8.3,0.0,29555.8165896,22.0307130421,19.9632973087,24.21,1.89532890259,0.0
2639,-8.3,0.0,29555.8165896,22.0297545519,19.9591234672,24.21,1.89532890259,0.0
2640,-8.25833333333,0.0,29555.8165896,22.0290717211,19.9552517964,24.18,1.89532890259,0.0
2641,-8.21666666667,0.0,29555.8165896,22.0283534019,19.9516770831,24.18,1.89532890259,0.0
2642,-8.175,0.0,29555.8165896,22.0278018606,19.9483512177,24.18,1.89532890259,0.0
2643,-8.13333333333,0.0,29555.8165896,22.027302446,19.9452154865,24.18,1.89532890259,0.0
2644,-8.09166666667,0.0,29555.8165896,22.0268754073,19.9422207227,24.18,1.89532890259,0.0
2645,-8.05,0.0,29555.8165896,22.0264502293,19.9393614447,24.18,1.89532890259,0.0
2646,-8.00833333333,0.0,29555.8165896,22.0260874195,19.9366216838,24.18,1.89532890259,0.0
2647,-7.96666666667,0.0,29555.8165896,22.0257474778,19.9340083191,24.18,1.89532890259,0.0
2648,-7.925,0.0,29555.8165896,22.0254715037,19.9315018123,24.18,1.89532890259,0.0
2649,-7.88333333333,0.0,29555.8165896,22.0252057414,19.9291061229,24.18,1.89532890259,0.0
2650,-7.84166666667,0.0,29555.8165896,22.024991745,19.9268021241,24.18,1.89532890259,0.0
