,z0,tout,s,i,t1,t2,sp0,m,rh
0,19.9997559404,-2.29166666667,0.0,692.402571113,19.9997559404,19.9999350516,20.0,0.81253865726,13763.8433708
1,19.9997221999,-1.78333333333,0.0,692.402571113,19.9997221999,19.9999201451,20.0,0.819744967435,13892.2485288
2,19.9995117412,-1.275,0.0,692.402571113,19.9995117412,19.9999091854,20.0,0.830349436077,14072.191186
3,20.0000783105,-0.766666666667,0.0,692.402571113,20.0000783105,19.9998976189,20.0,0.840380321553,14269.3606934
4,19.9998340977,-0.258333333333,0.0,692.402571113,19.9998340977,19.9998831722,20.0,0.845698946007,14348.8597304
5,19.9995100597,0.25,0.0,692.402571113,19.9995100597,19.9998654625,20.0,0.855502198152,14501.657326
6,19.998862256,0.758333333333,0.0,692.402571113,19.998862256,19.9998958874,20.0,0.86247833184,14592.6851621
7,19.9989611338,1.26666666667,0.0,692.402571113,19.9989611338,19.9998827929,20.0,0.870197434019,14731.0109055
8,19.9992091563,1.775,0.0,692.402571113,19.9992091563,19.9998635519,20.0,0.873046024559,14793.4118625
9,19.9993879011,2.28333333333,0.0,692.402571113,19.9993879011,19.9998391608,20.0,0.876196840586,14857.84571
10,19.9987704471,2.79166666667,0.0,692.402571113,19.9987704471,19.9998681971,20.0,0.878728123981,14876.1285405
11,19.9994506222,3.3,0.0,692.402571113,19.9994506222,19.9998444882,20.0,0.88364860136,14994.7589184
12,20.0766658722,3.20833333333,0.0,692.402571113,20.0766658722,20.1433277916,20.15,1.16736017976,19794.4922629
13,20.1476967111,3.11666666667,0.0,692.402571113,20.1476967111,20.149634717,20.15,1.09417136363,18586.9520338
14,20.1492306084,3.025,0.0,692.402571113,20.1492306084,20.1498507393,20.15,0.958567896301,16265.223898
15,20.1490749558,2.93333333333,0.0,692.402571113,20.1490749558,20.1498853223,20.15,1.07333750069,18196.3288398
16,20.1487912842,2.84166666667,0.0,692.402571113,20.1487912842,20.1498898683,20.15,1.04208308138,17660.3806253
17,20.1484506109,2.75,0.0,692.402571113,20.1484506109,20.1498947648,20.15,1.04380243428,17671.8924447
18,20.1494856328,2.65833333333,0.0,692.402571113,20.1494856328,20.149899542,20.15,1.04697091926,17773.6883492
19,20.1491820458,2.56666666667,0.0,692.402571113,20.1491820458,20.149854093,20.15,1.04450741511,17716.6807396
20,20.1485589585,2.475,0.0,692.402571113,20.1485589585,20.1498604266,20.15,1.05147626162,17805.8329651
21,20.149192846,2.38333333333,0.0,692.402571113,20.149192846,20.1498678028,20.15,1.0564948486,17920.6519253
22,20.1492638399,2.29166666667,0.0,692.402571113,20.1492638399,20.1498749086,20.15,1.05624906464,17919.005608
23,20.1498230387,2.2,0.0,692.402571113,20.1498230387,20.14988381,20.15,1.06169998274,18036.4999268
24,20.1713169996,2.10833333333,0.0,461.601714075,20.1713169996,20.3023450839,20.31,1.16736017976,19807.2036777
25,20.1934670321,2.01666666667,0.0,461.601714075,20.1934670321,20.3096102299,20.31,1.16736017976,19808.3470904
26,20.2052124826,1.925,0.0,461.601714075,20.2052124826,20.3097857154,20.31,1.16736017976,19802.6604047
27,20.206946861,1.83333333333,0.0,461.601714075,20.206946861,20.3098240452,20.31,1.16736017976,19804.6941894
28,20.2032813541,1.74166666667,0.0,461.601714075,20.2032813541,20.309833065,20.31,1.16736017976,19804.1496816
29,20.1977124227,1.65,0.0,461.601714075,20.1977124227,20.309783397,20.31,1.16736017976,19804.0976663
30,20.1916767917,1.55833333333,0.0,461.601714075,20.1916767917,20.3097905953,20.31,1.16736017976,19803.9339283
31,20.1853823855,1.46666666667,0.0,461.601714075,20.1853823855,20.3098001326,20.31,1.16736017976,19803.807603
32,20.178701616,1.375,0.0,461.601714075,20.178701616,20.3098095449,20.31,1.16736017976,19803.7110322
33,20.1715686861,1.28333333333,0.0,461.601714075,20.1715686861,20.3098185524,20.31,1.16736017976,19803.5650998
34,20.1640129785,1.19166666667,0.0,461.601714075,20.1640129785,20.3098271696,20.31,1.16736017976,19803.4486774
35,20.1560975992,1.1,0.0,461.601714075,20.1560975992,20.3098354088,20.31,1.16736017976,19803.3200052
36,20.1496337223,1.1,0.0,461.601714075,20.1496337223,20.3861860764,20.39,1.16736017976,19802.0919919
37,20.1448566486,1.1,0.0,461.601714075,20.1448566486,20.3896625048,20.39,1.16736017976,19805.0242955
38,20.1413760298,1.1,0.0,461.601714075,20.1413760298,20.3898787538,20.39,1.16736017976,19802.2949137
39,20.138492708,1.1,0.0,461.601714075,20.138492708,20.389878266,20.39,1.16736017976,19803.3653984
40,20.1358458313,1.1,0.0,461.601714075,20.1358458313,20.3898780799,20.39,1.16736017976,19803.1004508
41,20.1333113957,1.1,0.0,461.601714075,20.1333113957,20.3898783578,20.39,1.16736017976,19803.0773895
42,20.1308703213,1.1,0.0,461.601714075,20.1308703213,20.389878747,20.39,1.16736017976,19803.0452314
43,20.1285247631,1.1,0.0,461.601714075,20.1285247631,20.3898791791,20.39,1.16736017976,19802.9568241
44,20.1262623818,1.1,0.0,461.601714075,20.1262623818,20.3898796407,20.39,1.16736017976,19803.0160497
45,20.1240727721,1.1,0.0,461.601714075,20.1240727721,20.389880124,20.39,1.16736017976,19802.980817
46,20.1219488821,1.1,0.0,461.601714075,20.1219488821,20.389880623,20.39,1.16736017976,19802.8882616
47,20.1198778224,1.1,0.0,461.601714075,20.1198778224,20.3898811332,20.39,1.16736017976,19802.9502196
48,20.1160360862,1.15,0.0,461.601714075,20.1160360862,20.4471249614,20.45,1.16736017976,19801.9650027
49,20.1099728589,1.2,0.0,461.601714075,20.1099728589,20.4497520177,20.45,1.16736017976,19804.1894759
50,20.1024971866,1.25,0.0,461.601714075,20.1024971866,20.449755552,20.45,1.16736017976,19802.2277005
51,20.0943077528,1.3,0.0,461.601714075,20.0943077528,20.4497839677,20.45,1.16736017976,19802.9333608
52,20.0858080233,1.35,0.0,461.601714075,20.0858080233,20.4497840568,20.45,1.16736017976,19802.857563
53,20.0771349684,1.4,0.0,461.601714075,20.0771349684,20.4497834524,20.45,1.16736017976,19802.7975726
54,20.0683068406,1.45,0.0,461.601714075,20.0683068406,20.4497827625,20.45,1.16736017976,19802.7440124
55,20.0593186917,1.5,0.0,461.601714075,20.0593186917,20.4497375754,20.45,1.16736017976,19802.7656232
56,20.0501789865,1.55,0.0,461.601714075,20.0501789865,20.4497353605,20.45,1.16736017976,19802.7685137
57,20.0409080308,1.6,0.0,461.601714075,20.0409080308,20.4497349899,20.45,1.16736017976,19802.6981746
58,20.0315207979,1.65,0.0,461.601714075,20.0315207979,20.4497350585,20.45,1.16736017976,19802.7073609
59,20.0220319678,1.7,0.0,461.601714075,20.0220319678,20.4497350745,20.45,1.16736017976,19802.6512924
60,20.0156316196,1.7,0.0,461.601714075,20.0156316196,20.3922943873,20.39,1.16736017976,19803.7046793
61,20.0130952626,1.7,0.0,461.601714075,20.0130952626,20.3898658346,20.39,1.16736017976,19801.4284056
62,20.0131340282,1.7,0.0,461.601714075,20.0131340282,20.3898724313,20.39,1.16736017976,19803.6379222
63,20.0145060204,1.7,0.0,461.601714075,20.0145060204,20.3898798174,20.39,1.16736017976,19802.8034204
64,20.0164814255,1.7,0.0,461.601714075,20.0164814255,20.3898799311,20.39,1.16736017976,19803.0466833
65,20.0188134263,1.7,0.0,461.601714075,20.0188134263,20.3898793042,20.39,1.16736017976,19803.1419121
66,20.0214708496,1.7,0.0,461.601714075,20.0214708496,20.3898785647,20.39,1.16736017976,19803.1727622
67,20.0244546475,1.7,0.0,461.601714075,20.0244546475,20.3898777568,20.39,1.16736017976,19803.2816209
68,20.0277519582,1.7,0.0,461.601714075,20.0277519582,20.3898768873,20.39,1.16736017976,19803.3220469
69,20.0313332221,1.7,0.0,461.601714075,20.0313332221,20.3898759601,20.39,1.16736017976,19803.4366604
70,20.0351731703,1.7,0.0,461.601714075,20.0351731703,20.389874978,20.39,1.16736017976,19803.4811519
71,20.0392489471,1.7,0.0,461.601714075,20.0392489471,20.3898739429,20.39,1.16736017976,19803.6000861
72,20.0460398998,1.74166666667,0.0,692.402571113,20.0460398998,20.4948118626,20.5,1.16736017976,19794.249782
73,20.0516779343,1.78333333333,0.0,692.402571113,20.0516779343,20.4995621893,20.5,1.16736017976,19805.8340084
74,20.0542502128,1.825,0.0,692.402571113,20.0542502128,20.4998666883,20.5,1.16736017976,19802.4731681
75,20.0540967545,1.86666666667,0.0,692.402571113,20.0540967545,20.4998580262,20.5,1.16736017976,19804.1639042
