,tout,s,i,t1,t2,m,tret
192,4.26666666667,436.666666667,0.0,22.4274302478,23.3395943398,5.11047044718,22.4627062991
193,4.13333333333,403.333333333,0.0,22.3775201423,23.3306386172,4.94253460506,22.4274302478
194,4.0,370.0,0.0,22.3250503815,23.3301465139,4.90549364321,22.3775201423
195,3.86666666667,336.666666667,0.0,22.2805041559,23.3295565577,4.90853798378,22.3250503815
196,3.73333333333,303.333333333,0.0,22.2441641097,23.3299372962,4.90869606974,22.2805041559
197,3.6,270.0,0.0,22.2121788977,23.3308262212,4.90729556466,22.2441641097
198,3.46666666667,247.5,0.0,22.1815586203,23.329580848,4.90549364321,22.2121788977
199,3.33333333333,225.0,0.0,22.1510663296,23.33076945,4.90549364321,22.1815586203
200,3.2,202.5,0.0,22.1210193141,23.3299327696,4.90549364321,22.1510663296
201,3.06666666667,0.0,0.0,22.0914240165,23.3301843732,4.90549364321,22.1210193141
202,2.93333333333,0.0,0.0,22.0621220835,23.3304880382,4.90549364321,22.0914240165
203,2.8,0.0,0.0,22.0329569073,23.330898932,4.90549364321,22.0621220835
204,2.75,0.0,0.0,22.0352992823,23.7133500704,5.10083806114,22.0325756143
205,2.7,0.0,0.0,22.0543275301,23.7201489417,5.00626113492,22.0426339966
206,2.65,0.0,0.0,22.0573484738,23.7206554987,5.00641488389,22.0586863492
207,2.6,0.0,0.0,22.0407024184,23.7204351147,4.98290332829,22.0573484738
208,2.55,0.0,0.0,22.0147793383,23.7201966627,4.98419043964,22.0407024184
209,2.5,0.0,0.0,21.9880463183,23.720175189,4.98428223581,22.0147793383
210,2.45,0.0,0.0,21.9635986224,23.7201618874,4.98611925089,21.9880463183
211,2.4,0.0,0.0,21.9412169829,23.7200701323,4.98706278912,21.9635986224
212,2.35,0.0,0.0,21.9201072965,23.7199305972,4.98942040571,21.9412169829
213,2.3,0.0,0.0,21.8998510879,23.7196069008,4.99057698989,21.9201072965
214,2.25,0.0,0.0,21.8804188044,23.7203650305,4.99117622799,21.8998510879
215,2.2,0.0,0.0,21.8621326042,23.7200379683,4.99358874176,21.8804188044
216,2.10833333333,0.0,0.0,21.8447819622,23.6067280698,4.92797628783,21.8621326042
217,2.01666666667,0.0,0.0,21.8210324004,23.5993235402,4.98979360343,21.8447819622
218,1.925,0.0,0.0,21.7977980975,23.6004480051,4.95556186248,21.8210324004
219,1.83333333333,0.0,0.0,21.7813321093,23.6004746896,4.95764800019,21.7977980975
220,1.74166666667,0.0,0.0,21.7710318074,23.6000498977,4.95469795347,21.7813321093
221,1.65,0.0,0.0,21.7640129673,23.6006940772,4.95251992965,21.7710318074
222,1.55833333333,0.0,0.0,21.7582818136,23.6006435989,4.94632870709,21.7640129673
223,1.46666666667,0.0,0.0,21.7533001538,23.6001952788,4.9441033776,21.7582818136
224,1.375,0.0,0.0,21.7489784677,23.5997523362,4.93986256632,21.7533001538
225,1.28333333333,0.0,0.0,21.7453724422,23.6006664016,4.93621518916,21.7489784677
226,1.19166666667,0.0,0.0,21.7426262804,23.6003354808,4.93286313484,21.7453724422
227,1.1,0.0,0.0,21.7404538012,23.5999792502,4.9274904297,21.7426262804
228,1.1,0.0,0.0,21.7339022818,23.3455172449,4.90549364321,21.7404538012
229,1.1,0.0,0.0,21.6968506799,23.3307249084,4.94271423164,21.7339022818
230,1.1,0.0,0.0,21.6518274895,23.3295694721,4.90549364321,21.6968506799
231,1.1,0.0,0.0,21.6170329761,23.3292587628,4.90549364321,21.6518274895
232,1.1,0.0,0.0,21.5937811684,23.3302837911,4.90549364321,21.6170329761
233,1.1,0.0,0.0,21.5765011495,23.329948591,4.90549364321,21.5937811684
234,1.1,0.0,0.0,21.5608315755,23.3303351491,4.90730878981,21.5765011495
235,1.1,0.0,0.0,21.5455209417,23.3303619562,4.91205313899,21.5608315755
236,1.1,0.0,0.0,21.530659781,23.3297742864,4.91620420607,21.5455209417
237,1.1,0.0,0.0,21.5165169526,23.3295677273,4.92177059874,21.530659781
238,1.1,0.0,0.0,21.5030531348,23.3299161471,4.92382003056,21.5165169526
239,1.1,0.0,0.0,21.490245289,23.3304373043,4.92830701896,21.5030531348
240,0.958333333333,0.0,0.0,21.4857764019,23.5550377659,5.05128914813,21.490245289
241,0.816666666667,0.0,0.0,21.504441303,23.5692783037,4.92445680973,21.4857764019
242,0.675,0.0,0.0,21.5295017016,23.5709413799,4.98190314983,21.504441303
243,0.533333333333,0.0,0.0,21.5457532243,23.5697179571,4.96872409734,21.5295017016
244,0.391666666667,0.0,0.0,21.5521952913,23.5697516531,4.96351058634,21.5457532243
245,0.25,0.0,0.0,21.5540871614,23.5698978823,4.96321091629,21.5521952913
246,0.108333333333,0.0,0.0,21.5551128349,23.5701285619,4.95984806054,21.5540871614
247,-0.0333333333333,0.0,0.0,21.5563138515,23.5701511182,4.95679609222,21.5551128349
248,-0.175,0.0,0.0,21.5575162814,23.5702794347,4.95609402086,21.5563138515
249,-0.316666666667,0.0,0.0,21.5582525803,23.5704020757,4.95242726065,21.5575162814
250,-0.458333333333,0.0,0.0,21.5584922156,23.5701627219,4.95113809146,21.5582525803
251,-0.6,0.0,0.0,21.558196382,23.5702774056,4.94718430833,21.5584922156
252,-0.641666666667,0.0,0.0,21.558820541,23.7208311069,5.03614812324,21.558196382
253,-0.683333333333,0.0,0.0,21.56951275,23.7293469151,4.95149723114,21.558820541
254,-0.725,0.0,0.0,21.5816195689,23.7307434868,4.99657766128,21.56951275
255,-0.766666666667,0.0,0.0,21.5865248279,23.7302411268,4.9903727191,21.5816195689
256,-0.808333333333,0.0,0.0,21.5841092367,23.7303234869,4.99239324141,21.5865248279
257,-0.85,0.0,0.0,21.5778751847,23.7304422481,4.99436035024,21.5841092367
258,-0.891666666667,0.0,0.0,21.5705427035,23.7296051858,4.99666888594,21.5778751847
259,-0.933333333333,0.0,0.0,21.5629999983,23.7298229356,4.99928397176,21.5705427035
260,-0.975,0.0,0.0,21.5553840628,23.7294875365,5.00206518213,21.5629999983
261,-1.01666666667,0.0,0.0,21.5474584003,23.7301590739,5.00312064608,21.5553840628
262,-1.05833333333,0.0,0.0,21.539430633,23.7298108089,5.00723867416,21.5474584003
263,-1.1,0.0,0.0,21.531217756,23.7295047233,5.00909317826,21.539430633
264,-1.19166666667,0.0,0.0,21.6230252198,23.2725970737,6.72603452277,21.5765548308
265,-1.28333333333,0.0,0.0,21.5787070152,23.2597939028,5.02315295548,21.624158534
266,-1.375,0.0,0.0,21.4705195939,23.2601482102,4.90549364321,21.5787070152
267,-1.46666666667,0.0,0.0,21.3856741111,23.2604941922,4.92172368572,21.4705195939
268,-1.55833333333,0.0,0.0,21.344110058,23.2600783289,4.92272986222,21.3856741111
269,-1.65,0.0,0.0,21.327477373,23.2599918252,4.92541858237,21.344110058
270,-1.74166666667,0.0,0.0,21.3169090963,23.2608479336,4.92653928487,21.327477373
271,-1.83333333333,0.0,0.0,21.305128227,23.2603424121,4.92660197778,21.3169090963
272,-1.925,0.0,0.0,21.2920020185,23.2595598669,4.92252132131,21.305128227
273,-2.01666666667,0.0,0.0,21.2794093342,23.2601074362,4.9236816842,21.2920020185
274,-2.10833333333,0.0,0.0,21.2683008185,23.2603433293,4.92319411586,21.2794093342
275,-2.2,0.0,0.0,21.2586237058,23.2606490027,4.9259427696,21.2683008185
276,-2.25,0.0,0.0,21.2928271212,23.7409327102,5.44756264363,21.2655614651
277,-2.3,0.0,0.0,21.3619200106,23.749745451,5.06258809953,21.3215786936
278,-2.35,0.0,0.0,21.3992755644,23.7502425665,5.06533892436,21.3735097553
279,-2.4,0.0,0.0,21.4032422568,23.7496071299,5.03966346503,21.3992755644
280,-2.45,0.0,0.0,21.3934516209,23.7495553178,5.04164406552,21.4032422568
281,-2.5,0.0,0.0,21.3833874893,23.7492281993,5.05150313904,21.3934516209
282,-2.55,0.0,0.0,21.3758103782,23.7491414245,5.05671198269,21.3833874893
283,-2.6,0.0,0.0,21.3689243426,23.7500435194,5.05945080523,21.3758103782
284,-2.65,0.0,0.0,21.3613796441,23.7498391759,5.06474795109,21.3689243426
285,-2.7,0.0,0.0,21.352654669,23.7499917886,5.06794408037,21.3613796441
286,-2.75,0.0,0.0,21.3431498091,23.7493438595,5.07367594243,21.352654669
287,-2.8,0.0,0.0,21.3330670236,23.7500312675,5.07722186552,21.3431498091
288,-2.75,0.0,0.0,21.4486376999,23.2640187949,6.98333886074,21.3888757623
289,-2.7,0.0,0.0,21.4049235759,23.2502824211,5.07169153939,21.4525908987
290,-2.65,0.0,0.0,21.2846630342,23.2499138341,4.92653917012,21.4049235759
291,-2.6,0.0,0.0,21.1913843742,23.2500027209,4.95525685851,21.2846630342
292,-2.55,0.0,0.0,21.1491728801,23.2505520607,4.95518657833,21.1913843742
293,-2.5,0.0,0.0,21.1364525143,23.250348563,4.95248720449,21.1491728801
294,-2.45,0.0,0.0,21.1309901292,23.2500892861,4.94989566539,21.1364525143
295,-2.4,0.0,0.0,21.1243348388,23.2499823579,4.9473463772,21.1309901292
296,-2.35,0.0,0.0,21.1168007508,23.249997726,4.94465645369,21.1243348388
297,-2.3,0.0,0.0,21.1104169474,23.2491703651,4.94176081882,21.1168007508
298,-2.25,0.0,0.0,21.1059959771,23.2507834009,4.94060548142,21.1104169474
299,-2.2,0.0,0.0,21.1033732428,23.2498364568,4.93617084207,21.1059959771
300,-2.2,0.0,0.0,21.1074305331,23.5224118863,5.08932087301,21.1033732428
301,-2.2,0.0,0.0,21.1336523572,23.5389736623,4.93859165795,21.1074305331
302,-2.2,0.0,0.0,21.1646532724,23.5398991407,5.01098301591,21.1336523572
303,-2.2,0.0,0.0,21.1839091812,23.5402410281,4.99577400174,21.1646532724
304,-2.2,0.0,0.0,21.1914689787,23.5395847377,4.99532925122,21.1839091812
305,-2.2,0.0,0.0,21.1933548111,23.5408140921,4.99651907147,21.1914689787
306,-2.2,0.0,0.0,21.1939670399,23.5402723929,4.99514557637,21.1933548111
307,-2.2,0.0,0.0,21.1946036219,23.5403591912,4.99655800695,21.1939670399
308,-2.2,0.0,0.0,21.195032754,23.5400140762,4.99577091756,21.1946036219
309,-2.2,0.0,0.0,21.1949852544,23.5400784424,4.99760953604,21.195032754
310,-2.2,0.0,0.0,21.1942248419,23.5400559381,4.99524361448,21.1949852544
311,-2.2,0.0,0.0,21.1930959157,23.5398092164,4.99839522571,21.1942248419
312,-2.25,0.0,0.0,21.2001112511,23.8038481199,5.14633265222,21.1930959157
313,-2.3,0.0,0.0,21.2305474659,23.8189961059,4.9994031251,21.2001112511
314,-2.35,0.0,0.0,21.2664142917,23.820279095,5.06756774376,21.2305474659
315,-2.4,0.0,0.0,21.290135333,23.8196211579,5.05140197518,21.2664142917
316,-2.45,0.0,0.0,21.3012854842,23.8200333721,5.04944517198,21.290135333
317,-2.5,0.0,0.0,21.3061529296,23.8198947156,5.04563362714,21.3012854842
318,-2.55,0.0,0.0,21.3095253578,23.8205564226,5.04517794951,21.3061529296
319,-2.6,0.0,0.0,21.312877822,23.8194310362,5.04295381734,21.3095253578
320,-2.65,0.0,0.0,21.3159351318,23.8195807327,5.04335228296,21.312877822
321,-2.7,0.0,0.0,21.3183131926,23.8207055373,5.04147875895,21.3159351318
322,-2.75,0.0,0.0,21.319995492,23.8194946678,5.03865593147,21.3183131926
323,-2.8,0.0,0.0,21.3210536014,23.820059729,5.03931839917,21.319995492
