,t1,t2,w1,i,s,tout,hsp,m0,csp0
0,21.6898076890173,21.696273505367998,22.192690747942315,0.0,0.0,17.1833333333333,15.6,3.92203237615748,0.0
1,21.675187168511,21.6844746122178,22.175352177970623,0.0,0.0,17.1666666666667,15.6,3.92203237615748,0.0
2,21.6640618742171,21.672821703266695,22.159340013575317,0.0,0.0,17.15,15.6,3.92203237615748,0.0
3,21.6457181576145,21.657667510411898,22.142834788011427,0.0,0.0,17.1333333333333,15.6,3.92203237615748,0.0
4,21.633687340526,21.6407801225283,22.126864161778926,0.0,0.0,17.1166666666667,15.6,3.92203237615748,0.0
5,21.6075202972698,21.6189108839326,22.109813239964115,0.0,0.0,17.1,15.6,3.92203237615748,0.0
6,21.598069097572303,21.606273771344398,22.09195479063068,0.0,0.0,17.0833333333333,15.6,3.92203237615748,0.0
7,21.583838042508003,21.590074212403003,22.075545424803412,0.0,0.0,17.0666666666667,15.6,3.92203237615748,0.0
8,21.571119879755003,21.581013570847002,22.058762382467854,0.0,0.0,17.05,15.6,3.92203237615748,0.0
9,21.5435265454858,21.5605702753726,22.042885304542207,0.0,0.0,17.033333333333303,15.6,3.92203237615748,0.0
10,21.519269826635398,21.5341854782012,22.025360798473354,0.0,0.0,17.016666666666698,15.6,3.92203237615748,0.0
11,21.4978498830234,21.511075950129598,22.00757072263232,0.0,0.0,17.0,15.6,3.92203237615748,0.0
12,21.478464258624395,21.4928176924231,21.989749042057216,0.0,0.0,16.975,15.6,3.92203237615748,0.0
13,21.469395312456296,21.4749237859346,21.972835976442692,0.0,0.0,16.95,15.6,3.9220323761574702,0.0
14,21.4477170187211,21.457200161074603,21.955704109822037,0.0,0.0,16.925,15.6,3.9220323761574702,0.0
15,21.4391521651667,21.446463287168697,21.938249757843213,0.0,0.0,16.9,15.6,3.92203237615748,0.0
16,21.426982931916896,21.4338165420402,21.922085557628506,0.0,0.0,16.875,15.6,3.92203237615748,0.0
17,21.415344303328,21.4243547875895,21.905877693691714,0.0,0.0,16.85,15.6,3.92203237615748,0.0
18,21.396041332439,21.4089619633938,21.890373419606423,0.0,0.0,16.825,15.6,3.92203237615748,0.0
19,21.385082474008,21.3940097093246,21.875215823799767,0.0,0.0,16.8,15.6,3.92203237615748,0.0
20,21.3594314086794,21.3751801526867,21.859341469350078,0.0,0.0,16.775,15.6,3.92203237615748,0.0
21,21.337578131598,21.351021785306603,21.842744656314192,0.0,0.0,16.75,15.6,3.92203237615748,0.0
22,21.3183969737144,21.3325441012623,21.82573061542176,0.0,0.0,16.725,15.6,3.92203237615748,0.0
23,21.3114466561482,21.3176307152414,21.809619528075437,0.0,0.0,16.7,15.6,3.92203237615748,0.0
24,21.299323261885498,21.3046137227238,21.793738949750647,0.0,0.0,16.675,15.6,3.92203237615748,0.0
25,21.288297760377898,21.2968516837943,21.77786374178324,0.0,0.0,16.65,15.6,3.92203237615748,0.0
26,21.275121664717602,21.280946093810197,21.762908214575965,0.0,0.0,16.625,15.6,3.92203237615748,0.0
27,21.2634894533523,21.272577811422998,21.74741946164565,0.0,0.0,16.6,15.6,3.92203237615748,0.0
28,21.237925051975697,21.2537159887103,21.733097814117976,0.0,0.0,16.575,15.6,3.92203237615748,0.0
29,21.227158109286,21.232238699005002,21.71708663385089,0.0,0.0,16.55,15.6,3.92203237615748,0.0
30,21.2172711550494,21.2251587512479,21.701605731697565,0.0,0.0,16.525,15.6,3.92203237615748,0.0
31,21.2038462806772,21.2114062101916,21.68721376844294,0.0,0.0,16.5,15.6,3.9220323761574702,0.0
32,21.1916143150692,21.2011304971333,21.672323088532323,0.0,0.0,16.475,15.6,3.92203237615748,0.0
33,21.1716292087113,21.184813916549,21.658034510240675,0.0,0.0,16.45,15.6,3.92203237615748,0.0
34,21.160637322730103,21.169633640279997,21.643956797003884,0.0,0.0,16.425,15.6,3.92203237615748,0.0
35,21.1473271801168,21.154861576947802,21.629099141354036,0.0,0.0,16.4,15.6,3.9220323761574702,0.0
36,21.1351521718397,21.144634977174,21.614245540536857,0.0,0.0,16.375,15.6,3.92203237615748,0.0
37,21.1088572622286,21.1250728033124,21.600028737248504,0.0,0.0,16.35,15.6,3.92203237615748,0.0
38,21.0840799011345,21.102721089672002,21.584406183045598,0.0,0.0,16.325,15.6,3.92203237615748,0.0
39,21.075962921145802,21.0811622622586,21.569009486514133,0.0,0.0,16.3,15.6,3.92203237615748,0.0
40,21.0627230608486,21.0684818777963,21.553622456298008,0.0,0.0,16.275,15.6,3.92203237615748,0.0
41,21.0512881112927,21.0564150342809,21.53970206812471,0.0,0.0,16.25,15.6,3.92203237615748,0.0
42,21.0412352112608,21.0491350666643,21.52469052914471,0.0,0.0,16.225,15.6,3.9220323761574702,0.0
43,21.0238625979193,21.0354884004857,21.510758693467498,0.0,0.0,16.2,15.6,3.92203237615748,0.0
44,21.0137521630029,21.021962763913898,21.497126615998788,0.0,0.0,16.175,15.6,3.92203237615748,0.0
45,21.0016167575487,21.0084912721023,21.482815486876444,0.0,0.0,16.15,15.6,3.9220323761574702,0.0
46,20.9889104533984,20.994558308898498,21.468543991725433,0.0,0.0,16.125,15.6,3.92203237615748,0.0
47,20.9777684076756,20.9864990178849,21.454300297612143,0.0,0.0,16.1,15.6,3.92203237615748,0.0
48,20.953865684792103,20.9685391271327,21.445936513319992,0.0,0.0,16.1,20.0,3.92203237615748,0.0
49,20.9499158297367,20.952108696507498,21.434666194909493,0.0,0.0,16.1,20.0,3.9220323761574702,0.0
50,20.9484131557745,20.9472870844796,21.427711177625728,0.0,0.0,16.1,20.0,3.92203237615748,0.0
51,20.944673128958105,20.9484131557745,21.420383948753646,0.0,0.0,16.1,20.0,3.92203237615748,0.0
52,20.938633997293103,20.9407952264883,21.413561089296255,0.0,10.0833333333333,16.1,20.0,3.92203237615748,0.0
53,20.933901154874803,20.9376274962774,21.40573693616607,0.0,11.0,16.1,20.0,3.92203237615748,0.0
54,20.9237442246638,20.929982002679104,21.399483428063565,0.0,13.916666666666698,16.1,20.0,3.92203237615748,0.0
55,20.915552792159602,20.9205555376247,21.392984951535706,0.0,16.8333333333333,16.1,20.0,3.92203237615748,0.0
56,20.9090787310932,20.9130430559824,21.386720271999447,0.0,19.75,16.1,20.0,3.92203237615748,0.0
57,20.903860948631802,20.9070620632255,21.380922415381207,0.0,22.6666666666667,16.1,20.0,3.92203237615748,0.0
58,20.9021575686185,20.9032613428346,21.375836274994526,0.0,25.5833333333333,16.1,20.0,3.9220323761574702,0.0
59,20.899980119480396,20.9007802776253,21.37140757324329,0.0,28.5,16.1,20.0,3.92203237615748,0.0
60,20.9146521994898,20.902677137717898,21.372695119825483,0.0,31.4166666666667,16.1,21.0,4.33530673699266,0.0
61,20.9542431619553,20.9330223093097,21.394659267554264,0.0,34.3333333333333,16.1,21.0,3.9220323761574702,0.0
62,20.9823361763614,20.969658960649102,21.41031282462651,0.0,37.25,16.1,21.0,3.92203237615748,0.0
63,21.0338650097585,21.0172478810725,21.424629951052708,0.0,40.1666666666667,16.1,21.0,3.92203237615748,0.0
64,21.0443552163965,21.0339256991677,21.4394538329257,0.0,43.0833333333333,16.1,21.0,3.92203237615748,0.0
65,21.061781834288897,21.0542683795654,21.45214563048036,0.0,46.0,16.1,21.0,3.92203237615748,0.0
66,21.0911597379449,21.0816511139849,21.466276438117127,0.0,55.1666666666667,16.1,21.0,3.92203237615748,0.0
67,21.1118938618565,21.1051193884742,21.481769801277256,0.0,64.3333333333333,16.1,21.0,3.92203237615748,0.0
68,21.1166809943832,21.111870868917602,21.49806518558406,0.0,73.5,16.1,21.0,3.92203237615748,0.0
69,21.1272315481526,21.1227022768136,21.514470322239568,0.0,82.6666666666667,16.1,21.0,3.92203237615748,0.0
70,21.146107293435897,21.139879192393803,21.53194500105895,0.0,91.8333333333333,16.1,21.0,3.92203237615748,0.0
71,21.152745425863102,21.146925590728898,21.550470867295036,0.0,101.0,16.1,21.0,3.92203237615748,0.0
72,21.1646338791708,21.1593993871381,21.587157532200923,0.0,110.166666666667,16.1,21.0,3.92203237615748,0.0
73,21.1780314100563,21.1677908890137,21.61972686124778,0.0,119.333333333333,16.1,21.0,3.92203237615748,0.0
74,21.1962242024948,21.1897335485382,21.649876963661978,0.0,128.5,16.1,21.0,3.92203237615748,0.0
75,21.2135308481603,21.2001473080605,21.680264159631058,0.0,137.666666666667,16.1,21.0,3.92203237615748,0.0
