,Unnamed: 0,tout,m,gas,q,dt
1404,1404,-7.89166666667,15.1521828036,1303963.78263,1034165.03708,16.2504487919
1405,1405,-7.98333333333,15.1862143282,1299930.28252,1032610.30625,16.1896567119
1406,1406,-8.075,15.3981638233,1312268.70022,1042793.10113,16.1242648505
1407,1407,-8.16666666667,14.6626238428,1245010.34337,990393.004434,16.0822415365
1408,1408,-8.25833333333,14.7855640195,1251452.96335,997427.713914,16.0618011403
1409,1409,-8.35,15.7697274493,1329311.20744,1059633.50779,15.9986082919
1410,1410,-8.44166666667,15.8938206494,1331551.28594,1062036.1124,15.9096888423
1411,1411,-8.53333333333,15.6207559884,1302114.75239,1040164.92962,15.8544385918
1412,1412,-8.625,16.0202753579,1331076.32321,1064141.61247,15.8153992318
1413,1413,-8.71666666667,16.2705812685,1344638.61087,1074982.89522,15.7307415243
1414,1414,-8.80833333333,16.3628085645,1344628.18233,1075627.07664,15.6514502937
1415,1415,-8.9,16.5265934552,1350508.25059,1081744.97959,15.5844777794
1416,1416,-8.9,0.0,0.0,0.0,0.0
1417,1417,-8.9,0.0,0.0,0.0,0.0
1418,1418,-8.9,0.0,0.0,0.0,0.0
1419,1419,-8.9,0.0,0.0,0.0,0.0
1420,1420,-8.9,0.0,0.0,0.0,0.0
1421,1421,-8.9,0.0,0.0,0.0,0.0
1422,1422,-8.9,0.0,0.0,0.0,0.0
1423,1423,-8.9,0.0,0.0,0.0,0.0
1424,1424,-8.9,0.0,0.0,0.0,0.0
1425,1425,-8.9,0.0,0.0,0.0,0.0
1426,1426,-8.9,0.0,0.0,0.0,0.0
1427,1427,-8.9,0.0,0.0,0.0,0.0
1428,1428,-8.99166666667,0.0,0.0,0.0,0.0
1429,1429,-9.08333333333,0.0,0.0,0.0,0.0
1430,1430,-9.175,0.0,0.0,0.0,0.0
1431,1431,-9.26666666667,0.0,0.0,0.0,0.0
1432,1432,-9.35833333333,0.0,0.0,0.0,0.0
1433,1433,-9.45,0.0,0.0,0.0,0.0
1434,1434,-9.54166666667,0.000560612392913,44.947145469,21.9684027464,9.33010427276
1435,1435,-9.63333333333,0.00216136301063,173.301774767,141.171507188,15.5514198453
1436,1436,-9.725,0.00390630901131,397.272272086,255.192096195,15.5543308857
1437,1437,-9.81666666667,0.00538877856557,548.188510404,352.134963039,15.5585643103
