,Unnamed: 0,p0,m0
4274,4274,17997.4376,17.59090362
4275,4275,25021.38068,20.06601309
4276,4276,25235.55927,20.13277331
4277,4277,25235.55927,20.13277331
4278,4278,19474.54829,18.15845613
4279,4279,21629.78365,18.95120173
4280,4280,20232.24099,18.44878577
4281,4281,18887.88907,17.94205397
4282,4282,20965.74121,18.70991683
4283,4283,19426.7554,18.14903959
4284,4284,21025.52626,18.72338076
4285,4285,19766.57285,18.27980012
4286,4286,17885.43233,17.54463581
4287,4287,18808.10769,17.91139215
4288,4288,21258.0366,18.77909005
4289,4289,19992.62473,18.36346611
4290,4290,21887.27405,19.03988466
4291,4291,21262.04736,18.82242418
4292,4292,17997.85895,17.56965876
4293,4293,22285.847680000006,19.17142671
4294,4294,18570.13549,17.81534147
4295,4295,21853.02104,19.027868100000006
4296,4296,22257.71474,19.15301521
4297,4297,22019.08244,19.08345694
4298,4298,17655.92923,17.43104363
4299,4299,16191.61498,16.82082392
4300,4300,21843.02054,19.02140942
4301,4301,15169.20253,16.3077706
4302,4302,23384.73401,19.52559199
4303,4303,16910.45512,17.09087472
4304,4304,18685.11409,17.86671096
4305,4305,14292.37857,15.95457848
4306,4306,21149.93808,18.74892794
4307,4307,23517.12264,19.57629311
4308,4308,15928.94801,16.64006742
4309,4309,19122.63003,18.02459591
4310,4310,16730.03101,17.05639536
4311,4311,16699.73424,17.05662325
4312,4312,19969.18978,18.32792799
4313,4313,16452.93002,16.93167
4314,4314,15523.477319999998,16.52821213
4315,4315,14387.400780000002,16.00450482
4316,4316,13285.14211,15.44804196
4317,4317,18993.13456,17.95605795
4318,4318,15858.01354,16.67121829
4319,4319,18715.83725,17.87499988
4320,4320,14048.01069,15.8347701
4321,4321,14044.06505,15.83652875
4322,4322,14831.76294,16.21798818
4323,4323,13922.96264,15.77974884
4324,4324,15488.09758,16.50699248
4325,4325,14390.202630000002,15.99291537
4326,4326,13254.98849,15.43777404
4327,4327,14696.119319999998,16.14989118
4328,4328,15271.27346,16.41893348
4329,4329,12076.80804,14.80335334
4330,4330,12458.75201,15.01530587
4331,4331,12914.70637,15.26399786
4332,4332,12952.39447,15.26080676
4333,4333,14697.13921,16.0920781
4334,4334,12961.10879,15.286038
4335,4335,12970.53779,15.28490556
4336,4336,12723.96415,15.16239882
4337,4337,13185.52572,15.40508165
4338,4338,15895.53022,16.62728902
4339,4339,12123.53231,14.82976607
4340,4340,12515.93597,15.04964505
4341,4341,13112.12384,15.31320917
4342,4342,12831.06606,15.2192559
4343,4343,11451.98371,14.44967268
4344,4344,11824.13068,14.665074
4345,4345,12528.70105,15.0396575
4346,4346,13005.64767,15.30045958
4347,4347,12075.7087,14.80727045
4348,4348,14359.82595,15.93882576
4349,4349,12503.64928,15.04357047
4350,4350,11581.51748,14.52391887
4351,4351,13125.15425,15.372813
4352,4352,12737.01909,15.16636073
4353,4353,12838.53226,15.21080926
4354,4354,12731.25291,15.16176201
4355,4355,13190.38187,15.40657983
4356,4356,12656.09928,15.12600383
4357,4357,12310.28377,14.9323476
4358,4358,11451.98371,14.44967268
4359,4359,15727.74995,16.39146298
4360,4360,12357.25714,14.96244755
4361,4361,11579.75403,14.52394924
4362,4362,12486.8855,15.0342796
4363,4363,12353.53721,14.96151271
4364,4364,11451.98371,14.44967268
4365,4365,13550.80964,15.52052593
4366,4366,11930.86688,14.72560639
4367,4367,15060.0889,16.24412886
4368,4368,11654.2613,14.56406579
4369,4369,14251.89324,15.91780042
4370,4370,13119.37973,15.37152234
4371,4371,13307.52744,15.43346135
4372,4372,12333.73093,14.94223698
4373,4373,13377.33311,15.46719828
4374,4374,13764.2898,15.62639272
4375,4375,14242.891130000002,15.90706402
4376,4376,13295.25308,15.458831900000002
4377,4377,14259.91097,15.94245661
4378,4378,13093.25048,15.35782344
4379,4379,12323.21621,14.937830800000002
4380,4380,15552.40101,16.50652237
4381,4381,13092.86563,15.35339562
4382,4382,14709.82513,16.14548124
4383,4383,13185.79053,15.38750985
4384,4384,15041.73247,16.30426243
4385,4385,13662.317469999998,15.63044178
4386,4386,14789.542480000002,16.18312434
4387,4387,12481.19206,15.02139209
4388,4388,15386.170930000002,16.4405634
4389,4389,16394.31286,16.91511256
4390,4390,14631.34391,16.12272177
4391,4391,15698.42952,16.61607061
4392,4392,16407.83554,16.92089502
4393,4393,14914.99868,16.23726061
4394,4394,17167.99987,17.25191872
4395,4395,15657.2328,16.58307581
4396,4396,15883.7359,16.69926331
4397,4397,14244.39758,15.92223388
4398,4398,16792.77707,17.06834685
4399,4399,16119.21429,16.80398346
4400,4400,16011.35044,16.7568336
4401,4401,19409.16958,18.10848774
4402,4402,19901.95034,18.31291039
4403,4403,16456.36347,16.93616923
4404,4404,16817.02982,17.10530124
4405,4405,18822.49908,17.91676719
4406,4406,15124.50902,16.26887879
4407,4407,18067.01526,17.61294104
4408,4408,16376.600380000002,16.9100526
4409,4409,16883.57306,17.12978804
4410,4410,19079.58923,17.99885601
4411,4411,15479.11369,16.49166601
4412,4412,17217.23774,17.27498532
4413,4413,18117.44627,17.63648903
4414,4414,17346.78486,17.32864038
4415,4415,21855.33235,19.02541861
4416,4416,15417.316030000002,16.4317705
4417,4417,14903.707669999998,16.23383717
4418,4418,14170.36287,15.89864143
4419,4419,18873.39713,17.8628492
4420,4420,20694.25214,18.61819879
4421,4421,14754.85891,16.17940271
4422,4422,16817.925619999998,17.10684238
4423,4423,17861.84129,17.53884079
4424,4424,20037.77316,18.3729417
4425,4425,17547.34485,17.40067739
4426,4426,13214.3842,15.40793479
4427,4427,16537.55038,16.96137335
4428,4428,16463.34403,16.95452505
4429,4429,13565.77605,15.58439423
4430,4430,16782.5709,17.06734894
4431,4431,16578.28447,16.99292027
4432,4432,13243.1489,15.41117665
4433,4433,21337.08071,18.80587566
4434,4434,14861.07062,16.21692461
4435,4435,15071.31428,16.32036322
4436,4436,17422.96843,17.35598879
