,p0,m0
8100,12278.2916,14.91772348
8101,13606.03767,15.56155847
8102,13313.35327,15.46709373
8103,14561.946969999999,16.05790496
8104,12792.419,15.19903806
8105,13283.65056,15.43652868
8106,12813.93967,15.20930846
8107,13129.07489,15.37626779
8108,13555.72892,15.5940443
8109,12410.894970000001,14.99294735
8110,13269.396429999999,15.40756539
8111,12736.07017,15.16809318
8112,12108.46269,14.8240814
8113,12653.63709,15.11525528
8114,13284.87098,15.44542023
8115,13439.981930000002,15.53255613
8116,13294.64201,15.45224912
8117,14144.367830000001,15.88241407
8118,12160.13399,14.85193955
8119,12231.73047,14.88970574
8120,13818.60764,15.69441889
8121,14000.54842,15.79122765
8122,13419.62681,15.51717945
8123,13791.729659999999,15.7149921
8124,15317.22395,16.43343245
8125,11946.26205,14.73252942
8126,14755.34729,16.17846643
8127,12494.599470000001,15.03770508
8128,13457.08473,15.515152800000003
8129,12774.75175,15.18931651
8130,13130.33849,15.33993111
8131,16014.44935,16.68137913
8132,12655.022009999999,15.11814494
8133,14117.56952,15.826329199999998
8134,12934.92958,15.2684077
8135,13407.73748,15.52061329
8136,15100.045280000002,16.344685899999998
8137,15866.6702,16.67102732
8138,14155.1243,15.86640269
8139,19807.62879,18.23548679
8140,17831.82349,17.51793182
8141,15737.70155,16.5973294
8142,15777.613930000001,16.64703905
8143,19224.09739,18.06186169
8144,16551.93721,16.98106778
8145,18185.92027,17.66934914
8146,17261.02755,17.29167167
8147,17345.60586,17.32833039
8148,18004.58139,17.59674984
8149,15797.816869999999,16.65831865
8150,15541.73745,16.54606019
8151,13884.33144,15.75249664
8152,16660.31345,17.02208726
8153,13985.52735,15.809958499999999
8154,16958.929340000002,17.15062299
8155,19498.40356,18.16549138
8156,20016.68302,18.36445433
8157,13433.653559999999,15.51812942
8158,17164.20753,17.24246197
8159,19166.42861,18.04342522
8160,17994.93129,17.59256617
8161,15056.59224,16.32089081
8162,12576.86333,15.0652706
8163,16883.59607,17.07734837
8164,15317.520219999999,16.44424615
8165,15948.999740000001,16.72989164
8166,17083.93172,17.21461225
8167,14779.331619999999,16.19462675
8168,14398.59814,16.01307259
8169,18116.25841,17.58747239
8170,15326.83479,16.42216415
8171,13971.92624,15.77301276
8172,13294.365890000001,15.46227968
8173,17357.763740000002,17.30467703
8174,12345.338440000001,14.94818334
8175,14897.573190000001,16.24519339
8176,13998.855,15.81795437
8177,19893.7682,18.27525829
8178,13115.82055,15.35184415
8179,13098.388659999999,15.34749052
8180,15181.463590000001,16.36451513
8181,14119.973930000002,15.87757185
8182,15208.1611,16.39459252
8183,15111.636169999998,16.35028752
8184,17888.1179,17.54476346
8185,13957.96465,15.77996422
8186,15999.214590000001,16.74836901
8187,14856.90347,16.19872346
8188,16751.13189,17.07762667
8189,14111.073019999998,15.8475803
8190,15261.48694,16.3944612
8191,15407.54648,16.47397879
8192,13247.305190000001,15.41811889
8193,12256.81104,14.90104755
8194,14029.395980000001,15.83073244
8195,17049.20521,17.16876611
8196,16048.13774,16.76020626
8197,12752.96813,15.17257266
8198,14115.809309999999,15.87041967
8199,15833.522159999999,16.67559421
8200,14892.57638,16.24318301
8201,17410.20563,17.32949942
8202,15184.29365,16.34955686
8203,15861.412119999999,16.69026116
8204,13792.3156,15.69311065
8205,18935.417530000002,17.87181804
8206,18635.67678,17.83089774
8207,15707.54545,16.61685253
8208,15047.275919999998,16.31993335
8209,16113.51388,16.79847863
8210,12747.77167,15.15788065
8211,15283.2988,16.40322232
8212,13853.59804,15.74588228
8213,12279.777240000001,14.90973887
8214,14279.4926,15.95544086
8215,18537.57601,17.72025926
8216,16082.044130000002,16.78869417
8217,13082.70206,15.33732788
