,tout,m,gas,q,dt
8487,-10.2,13.362134909461641,1043275.56297525,833392.3086704207,14.849927912276897
8488,-10.1,14.778580596630114,1170937.44909423,944700.2304740928,15.219907272735298
8489,-10.0,16.445763986166035,1306727.4898693,1054220.000706138,15.262578393076296
8490,-9.9,17.319226621157153,1355209.92349223,1089622.031073336,14.979526661155802
8491,-9.8,17.154529006251117,1328430.05876507,1065094.55360763,14.782914835070102
8492,-9.7,16.26218297175673,1256082.15221398,1004942.97652902,14.713408260402005
8493,-9.6,15.854220225602443,1227303.68527573,980995.6639760452,14.732379950644798
8494,-9.5,16.028210389175378,1247479.53007764,999630.8413244551,14.849277454782296
8495,-9.4,16.496729328885586,1289696.63329538,1027234.564017111,14.825948418214992
8496,-9.35833333333333,15.711835439238847,1221708.06483456,979477.7807831808,14.842886836896795
8497,-9.31666666666667,16.338925623707937,1277969.36852066,1023157.7543820782,14.909731199529489
8498,-9.275,16.482284466867174,1291840.50109799,1032711.9167731714,14.918064920076802
8499,-9.23333333333333,16.401054744846853,1287152.24205244,1027382.366743054,14.914580374862396
8500,-9.19166666666667,16.13311463696552,1267887.57825971,1012604.300312529,14.944185757333798
8501,-9.15,16.2382609042486,1280333.04661724,1019791.5798306329,14.952803162792208
8502,-9.10833333333333,15.953299920085891,1259386.06021002,1003757.8177687036,14.980596980484108
8503,-9.06666666666667,15.17915714804717,1204688.62669032,957881.2886600295,15.025009048003994
8504,-9.025,11.971652364911117,996273.629870908,784203.9285745003,15.596445285734205
8505,-8.98333333333333,15.690904090590502,1294489.17136379,1029651.517780132,15.624027899577698
8506,-8.94166666666667,15.452071672131455,1260773.71199497,1005775.0970367893,15.497615224703594
8507,-8.9,15.419205008990552,1253615.77211868,998791.1110066628,15.422805990573394
8508,-8.85,15.507398817290563,1265636.80413416,996730.411067347,15.3034540051449
8509,-8.8,15.427851537408507,1251639.85269559,982775.5021914886,15.166996300234999
8510,-8.75,14.961702760564402,1210467.21053615,950163.4392623389,15.120564411749001
8511,-8.7,15.276267153453471,1236588.16708927,967495.6124874031,15.079344704914405
8512,-8.65,12.475040567656096,1041043.83859653,811484.6649187021,15.487776048230899
8513,-8.6,14.642769348921899,1215176.20807838,954504.6394205864,15.520493696951291
8514,-8.55,15.05620980982974,1248577.48089111,974154.9055359821,15.405048621453602
8515,-8.5,14.602285896117989,1203972.68101071,940073.3318934577,15.328215416167197
8516,-8.45,14.829488245036982,1220350.42381665,952036.30300559,15.2854438733102
8517,-8.4,14.873555148396095,1218510.07478291,952345.6604127628,15.245108819151099
8518,-8.35,13.941104055141427,1146545.55773694,892886.5206999443,15.249296461543793
8519,-8.3,14.758077475605376,1217628.50960218,945997.0284702259,15.261973526248
8520,-8.20833333333333,13.781845356837396,1141367.93092656,885060.5972340095,15.290311868330406
8521,-8.11666666666667,7.0069100958012,618742.08896141,471279.2996646879,16.0140997285324
8522,-8.025,14.073227631178787,1253771.86713777,973996.0509581844,16.4783678438438
8523,-7.93333333333333,14.211805447688167,1246403.51922255,967936.0789388262,16.216164232208797
8524,-7.8416666666666694,13.327602273595051,1159786.68905165,897681.775486532,16.036924848190893
8525,-7.75,13.72735581941218,1191931.7098120002,919983.6468632194,15.956731094117103
8526,-7.6583333333333306,10.135220238600656,921636.820512312,698375.4072277324,16.406141647564596
8527,-7.56666666666667,12.992035544656476,1165518.69801507,896659.667358748,16.432405550028307
8528,-7.475,10.36307947543449,957373.133737104,727883.1717090944,16.723360800658895
8529,-7.38333333333333,12.861727867217624,1174526.54315382,902276.8845301145,16.702874751190095
8530,-7.29166666666667,12.746342439034068,1152912.7586279,885186.5655144439,16.5348379021613
8531,-7.2,13.362728535337752,1203178.81601677,920510.9619930974,16.401536264500905
8532,-7.2,12.881536056089338,1155541.11904149,883218.8972639585,16.324933045144704
8533,-7.2,13.23725651700517,1184483.25981855,905168.0832243229,16.281033008210102
8534,-7.2,13.384485650960308,1193522.24042001,911940.7831996098,16.222420761390296
8535,-7.2,13.39257233942136,1189849.8126126998,909224.7968225122,16.16434012787299
8536,-7.2,12.560195845125612,1115039.49219458,852737.2923235949,16.164770928095706
8537,-7.2,13.38536641333514,1186587.76236871,910449.008080339,16.19481803176501
8538,-7.2,12.571560086617808,1116798.79439075,853535.3234166827,16.165272619419596
8539,-7.2,7.207401394902975,682272.974508102,507861.27602257393,16.777107976733404
8540,-7.2,12.862398256148378,1200917.26243829,920134.7358849315,17.032570027560695
8541,-7.2,13.442280519336359,1235830.15020419,948621.2290273755,16.802371968251492
8542,-7.2,12.728119323429025,1158222.03518283,888978.0875539033,16.629436292915997
8543,-7.2,12.687042356385533,1147034.66274308,881084.2869512823,16.535136179950797
8544,-7.10833333333333,12.641210807306631,1141501.95181567,874272.2890217762,16.466782493208
8545,-7.01666666666667,13.258087098893393,1196845.86378893,914582.6146438575,16.424523671259493
8546,-6.925,5.814559580484,556684.499102846,415654.52641250944,17.020268183976896
8547,-6.83333333333333,12.063567786909157,1187350.31337233,889095.236320524,17.5478221468439
8548,-6.74166666666667,12.805442596469714,1226213.80658327,933211.6437772902,17.351469646168894
8549,-6.65,12.09892715300777,1146516.8292548,871500.0752979883,17.150282442729505
8550,-6.55833333333333,12.308323189217086,1161149.36864489,880342.4651416298,17.02956167310211
8551,-6.4666666666666694,12.530694765132441,1178325.52026174,892374.4125133893,16.955971093373606
8552,-6.375,11.796466445660556,1109066.72357179,837630.9370457714,16.906413315422498
8553,-6.2833333333333306,12.425649542147363,1168993.69926777,881166.0040680764,16.884544250856194
8554,-6.19166666666667,12.287094432361595,1157487.64795475,871064.1039467277,16.879191119356406
8555,-6.1,7.4686848182845536,748382.853819273,546970.6934971203,17.43695451982221
8556,-6.1,12.330626480074807,1184586.92436354,917632.2112704181,17.718796379027495
8557,-6.1,12.770046862661374,1215267.91816277,945153.3444131287,17.622214937405104
8558,-6.1,12.797143884453629,1209833.38484247,942993.5690175963,17.544717818659493
8559,-6.1,12.291273307563719,1157141.61916193,904111.0927026189,17.513608272717192
8560,-6.1,12.12454172085746,1139244.3739168001,891537.7980793087,17.507540424347297
8561,-6.1,12.7633769176575,1197424.53816822,938157.0885274553,17.50091192987159
8562,-6.1,12.158103682691326,1140330.21249519,893045.3498518931,17.488734325036106
8563,-6.1,12.864841529238827,1204555.91781928,944261.7820564156,17.475865000900498
8564,-6.1,12.742880741381857,1192105.69353277,934608.2804924265,17.462753170637797
8565,-6.1,12.734724273344508,1189966.43890362,934264.1465680654,17.4675037830676
8566,-6.1,12.88346220245517,1203851.98612022,944243.3948105747,17.45026704579739
8567,-6.1,12.515807654180293,1167515.81689633,917076.6296706955,17.4460637720086
8568,-6.19166666666667,13.109323202376359,1211943.75483236,960276.8335368002,17.44081962040879
8569,-6.2833333333333306,13.341752614384392,1229569.1213193,976666.2519776454,17.4294630192355
8570,-6.375,13.480714299379784,1236303.28849816,984570.7982167379,17.38940633389271
8571,-6.4666666666666694,13.606299374705166,1242204.86023778,991267.9820815597,17.3460968122355
8572,-6.55833333333333,13.728799512171845,1247680.59884864,997363.5085770703,17.297033278956604
8573,-6.65,13.569142224802059,1228152.16205585,983722.070202461,17.261189885406495
8574,-6.74166666666667,13.968313438649016,1259296.27701515,1009466.7708527914,17.206746699311793
8575,-6.83333333333333,14.088982047527438,1263896.77778678,1014373.7566503978,17.142300294833788
8576,-6.925,13.451914101065967,1202224.81680311,966393.8306337035,17.10490919506151
8577,-7.01666666666667,14.037710491057442,1251097.51506969,1007379.621963508,17.0862827735682
8578,-7.10833333333333,14.451339440171248,1283001.25008199,1033673.2287643023,17.030440294771296
8579,-7.2,14.57338900394815,1285925.27037782,1036876.3385997053,16.940144714954997
8580,-7.1583333333333306,14.519337679176994,1277194.76935244,1028926.2957181679,16.872839297126603
8581,-7.11666666666667,14.388366060860871,1264000.86866695,1018400.5415785282,16.852248434451596
8582,-7.075,14.007786829539533,1230939.61885537,991768.6596160277,16.857437796577003
8583,-7.0333333333333306,14.214731211469395,1252113.14091147,1007320.3520043797,16.872508912102703
8584,-6.99166666666667,14.297762943914321,1260593.7132113,1013333.3787431067,16.874657457122396
8585,-6.95,13.944233129553858,1231385.07281394,989907.7310840858,16.902494008454894
8586,-6.9083333333333306,14.197794070794165,1256373.57117677,1009235.9326152843,16.9247608799037
8587,-6.86666666666667,14.12701228345822,1251413.7392876998,1004255.6788090514,16.925623773578508
8588,-6.825,14.066908021001725,1247794.33973831,1000556.0274729048,16.93532261909411
8589,-6.7833333333333306,14.003994834764264,1244212.605938,997006.3200728508,16.951052893200995
8590,-6.74166666666667,13.863817466035382,1234680.69662986,989011.9155932835,16.98515059788579
8591,-6.7,13.113717855325755,1172430.22178603,937959.0432852143,17.0297686894246
8592,-6.60833333333333,13.650696431599236,1224068.44066024,979950.6441520406,17.092284127047094
8593,-6.51666666666667,13.111483259306953,1180524.23626447,944440.3936160607,17.1503678064157
8594,-6.425,13.430012533532837,1213966.32315174,971788.8738783498,17.2284502882369
8595,-6.33333333333333,13.504615605913093,1225463.33492754,979290.0442899938,17.265526325490498
8596,-6.24166666666667,13.409283580888763,1218459.54603895,974198.4305838707,17.297867248661788
8597,-6.15,13.312521833364578,1214238.18893251,969540.2692244346,17.340284893682707
8598,-6.05833333333333,12.577192304097373,1152628.85735429,919712.8103852583,17.41082073592689
