,t1,w1,t2
0,22.38281041,23.88648275,22.79066516
1,22.27047884,23.84907421,22.77577063
2,22.26767514,23.80041434,22.9311145
3,22.21657564,23.77352649,22.59325713
4,22.26702432,23.73776407,22.65835108
5,22.20781659,23.70194101,22.14824324
6,22.23875105,23.65016355,22.36188357
7,22.14275796,23.58920948,22.65485419
8,22.18093264,23.56996745,22.74275396
9,22.25312462,23.55736682,22.84928486
10,22.26915071,23.54176047,22.99039878
11,22.32285446,23.53276256,22.79328531
12,22.27854009,23.5223045,22.99420134
13,22.27908867,23.50994261,23.01316369
14,22.31911208,23.50028925,23.03953046
15,22.21824943,23.49198485,23.03969245
16,22.22729665,23.48384664,22.92507332
17,22.20272143,23.4743255,22.71440312
18,22.1975799,23.46171397,22.97175388
19,22.21430728,23.45067711,22.97778636
20,22.10895082,23.44242346,22.98441158
21,22.1320049,23.43363889,22.98658965
22,22.1794066,23.42513291,22.987943
23,22.20362654,23.41679199,22.98476697
24,22.19554934,23.40854113,22.89543038
25,22.21028483,23.39582321,22.2674687
26,22.19750591,23.35620726,22.3718118
27,22.22718805,23.32108264,22.62115881
28,22.20426678,23.31213592,22.6899886
29,22.17638331,23.30192503,22.74011177
30,22.05369252,23.29162864,22.77553877
31,22.18612375,23.28240388,22.82624527
32,22.16471723,23.27477137,22.85479281
33,22.1428385,23.26821516,22.85081211
34,22.16704686,23.26148035,22.84976149
35,22.19966353,23.2544835,22.49977504
36,22.17211608,23.23470223,22.62529786
37,22.10199769,23.21596735,22.73884193
38,22.12221228,23.21075808,22.74843879
39,22.19295718,23.20385792,22.63932297
40,22.08139462,23.1942393,22.7450729
41,22.19175019,23.18544317,22.40543561
42,22.15663982,23.16541521,22.55339648
43,22.18387662,23.14602776,22.60022043
44,22.21237178,23.13906584,22.67984906
45,22.2232635,23.13158464,22.71385351
46,22.10725571,23.12521875,22.29377973
47,22.12207226,23.10171714,22.48059715
48,22.1944444,23.08178947,22.10240548
49,22.14249935,23.06171914,22.24519062
50,22.22857211,23.03955634,22.39235707
51,22.28058124,23.03430448,22.46756554
52,22.12761731,23.0292792,22.53126401
53,22.16077336,23.02716726,22.62420995
54,22.18062792,23.02767705,22.63958613
55,22.26103385,23.02953477,22.67762916
56,22.29149552,23.03199053,22.67461989
57,22.31563516,23.03531745,22.20500355
58,22.28483873,23.02006031,22.34473673
59,22.31146026,23.00615492,22.44606425
60,22.39321633,23.02585772,22.45487463
61,22.37300203,23.04640112,22.05289883
62,22.3163036,23.04360974,22.20929104
63,22.3481307,23.04300137,22.25099712
64,22.35564113,23.05309174,22.28569184
65,22.34965306,23.06151608,22.30726454
66,22.34547557,23.07122886,22.32357512
67,22.31374093,23.0827153,22.3556435
68,22.24391255,23.09617373,22.37414027
69,22.34638076,23.11140469,22.3809681
70,22.26626937,23.12742352,22.39614334
71,22.16887396,23.14444885,22.40298944
72,22.23637896,23.17004529,22.44633282
73,22.24042268,23.2026925,22.48613472
74,22.1054532,23.23437299,22.55205197
75,22.07186362,23.26722252,22.57160219
76,21.89100917,23.30102603,22.59517104
77,21.93964098,23.33469973,22.46355746
78,21.96346019,23.36595469,22.26417616
79,22.0960185,23.38386461,22.44924422
80,22.21013485,23.40529018,22.5454522
81,22.14381935,23.43866771,22.67066353
82,21.88779047,23.47142296,22.67624842
83,21.98127971,23.50318912,22.1147796
84,22.04161744,23.49558162,22.35875868
85,21.86563409,23.48296861,22.25655998
86,21.80307422,23.49015315,22.35699291
87,21.82896251,23.49318696,22.42117568
88,21.99244824,23.50588387,22.43852093
89,21.97573737,23.5204705,22.53878632
90,21.87023703,23.53685233,22.55979528
91,21.82993305,23.55507431,22.58678037
92,21.92546976,23.57419338,22.47110813
93,21.74004167,23.59216963,22.60651699
94,21.77342803,23.61213207,22.17955328
95,21.85238118,23.61529097,22.36999825
96,21.76526517,23.62086755,22.68417441
97,21.76703625,23.65927116,22.77289712
98,21.79724229,23.69721657,22.90484264
99,21.82830067,23.7356502,22.41316905
100,21.77636848,23.75110415,22.82800816
101,21.71020238,23.77497916,23.01337693
102,21.75076765,23.83315992,22.93753065
103,21.66906977,23.88322723,23.41275879
104,21.63476291,23.93845113,22.77435036
105,21.72989703,23.97130745,23.02066601
106,21.54869556,24.00314802,23.45994897
107,21.73113939,24.06487788,22.45032547
108,21.64233038,24.04539859,22.93100859
109,21.6257934,24.01875217,22.33952934
110,21.58499448,24.0244128,22.85541799
111,21.44151146,24.03105812,22.92195395
112,21.53518811,24.07009556,22.73868969
113,21.51098698,24.09397988,23.32465875
114,21.49714859,24.12984317,23.30821732
115,21.53687902,24.17436949,23.54543781
116,21.57488464,24.21935071,23.68333848
117,21.56838417,24.27064158,23.27696861
118,21.57348085,24.30186215,23.52591107
119,21.56509941,24.33646111,23.32730295
120,21.57901943,24.38404284,23.59952493
121,21.58602084,24.42747562,23.3313001
122,21.55553967,24.4726843,23.77177833
123,21.55065356,24.51696321,23.858243
124,21.61847915,24.56707335,23.31318697
125,21.45695686,24.59836598,23.54210086
126,21.48217058,24.62804118,22.83575266
127,21.59253398,24.62218949,23.31569692
128,21.52567173,24.62334961,22.71288409
129,21.54404833,24.63043731,23.27206864
130,21.63546823,24.63513143,22.6719449
131,21.5510655,24.6291315,23.09461498
132,21.57266671,24.62224712,23.43227436
133,21.54212932,24.66835005,22.91317871
134,21.54955771,24.67740374,23.54499661
135,21.57603825,24.69465193,22.61634256
136,21.51100331,24.6790752,22.22749729
137,21.53788937,24.6108201,22.79434023
138,21.53454586,24.60074974,22.6956523
139,21.53488381,24.62910544,23.59325452
140,21.43465328,24.67057166,23.19377328
141,21.49909305,24.71027135,23.79152184
142,21.57800701,24.74719457,24.06124201
143,21.57631152,24.80127624,23.5219704
144,21.42589024,24.82790444,22.95636382
145,21.44198354,24.83876269,23.25687016
146,21.51542129,24.85660644,22.836645
147,21.5602333,24.8363773,22.90814714
148,21.51249194,24.83576221,22.53522502
149,21.42175974,24.82341864,23.34166646
150,21.47977632,24.82222708,22.67860903
151,21.51214591,24.82652815,23.29150814
152,21.51240516,24.82576002,23.52340333
153,21.52987006,24.88298077,23.93654338
154,21.52952643,24.93127084,24.08496869
155,21.48315502,24.97759849,23.24165187
156,21.43463715,24.97072867,23.40716086
157,21.42662574,24.95093367,23.71969501
158,21.54078556,24.98555271,23.11963818
159,21.50166927,24.9801069,23.43838492
160,21.49018495,24.95984461,23.61367397
161,21.51432721,24.98558445,22.69582044
162,21.58823237,24.9407682,22.77061167
163,21.62775272,24.87770419,22.72751958
164,21.55605616,24.85479722,23.29470108
165,21.52858314,24.85911644,23.58887985
166,21.45117144,24.90006134,23.04272206
167,21.47869871,24.91740925,23.81608006
168,21.51591735,24.93866279,23.97709089
169,21.54187129,24.97554725,24.07803529
170,21.56019824,25.00886268,24.18725485
171,21.52217767,25.04178746,23.24229269
172,21.41655658,25.03148156,23.64459069
173,21.50396939,25.02487673,23.86155016
174,21.5256202,25.05498922,23.28088628
175,21.47938727,25.0668355,23.97576944
176,21.55441011,25.07725386,23.08678572
177,21.57327467,25.02011088,23.11765597
178,21.54037631,24.96737476,23.31679622
179,21.4047051,24.97648141,23.48815705
180,21.64856304,24.97129591,23.09459643
181,21.77137519,24.92193378,22.9736828
182,21.67545339,24.86111262,23.33671981
183,21.69707066,24.83286766,23.06186539
184,21.74019517,24.79522151,23.44498694
185,21.79145925,24.75446594,23.43465811
186,21.82150021,24.71740848,22.66044733
187,21.82824008,24.6435167,23.01321078
188,21.71671843,24.57264199,22.24462548
189,21.70131051,24.49216289,22.49814186
190,21.73487503,24.40458528,22.80407923
191,21.86923563,24.3664516,22.87482568
192,21.84630648,24.33692428,22.40012013
193,21.77425675,24.28253876,22.70160673
194,21.79100928,24.23111847,22.88130636
195,21.80761598,24.21049915,22.78591808
196,21.84701661,24.18747781,22.56846568
197,21.82867048,24.1485476,22.80392295
198,21.83892391,24.11614515,22.85044219
199,21.79070703,24.09768786,22.83310586
200,21.80593611,24.07569594,22.91350618
201,21.82324197,24.05576212,22.49719073
202,21.84840625,24.02120999,22.92723632
203,21.86509873,24.00440469,22.88288597
204,21.96578057,24.02800176,22.92338308
205,21.86687603,24.04131479,22.69265708
206,21.96527413,24.03643526,22.93786689
207,21.95785872,24.03558031,22.96977276
208,22.16518586,24.04070455,22.41985697
209,22.04954733,24.02117112,22.15531863
210,22.08263637,23.97342843,22.57356312
211,22.06637373,23.95437109,22.70486518
212,21.95974025,23.96235826,22.10499203
213,22.20804904,23.93217753,22.57604995
214,22.3265959,23.90918514,22.4611558
215,22.21982426,23.91372059,22.31089914
216,22.20965874,23.89622328,22.65927621
217,22.25215105,23.89219102,22.75660798
218,22.40837308,23.90242464,22.83527368
219,22.57639876,23.90603236,22.46292749
220,22.43137354,23.90390274,22.85444362
221,22.6911706,23.90260886,22.63184568
222,22.65357395,23.9037437,22.66341132
223,22.60946926,23.89860155,22.32957153
224,22.53573422,23.87280205,22.6742983
225,22.44931232,23.85612131,22.75093131
226,22.60537227,23.86149375,22.78755855
227,22.71311246,23.85718837,22.84228821
228,22.6284653,23.85925042,22.8984379
229,22.60183778,23.86765713,22.86878561
230,22.58331409,23.87074237,22.77192352
231,22.57369762,23.86984636,22.55858968
232,22.87063695,23.85747657,22.72479787
233,22.95304076,23.84421432,22.67941128
234,22.74312492,23.83867268,22.82592717
235,22.71525867,23.8333064,22.35129511
236,22.66325394,23.80656539,22.29858538
237,22.83905512,23.76538677,22.53777752
238,22.73617185,23.75158873,22.75794326
239,22.90730442,23.75475675,22.77081049
240,22.77415216,23.75242575,22.59411008
241,22.70579738,23.74458634,22.77364381
242,22.94799881,23.73843416,22.49926517
243,22.89701422,23.7249953,22.09751381
244,22.80156949,23.68625747,22.32006529
245,22.91568761,23.65653062,22.42433259
246,22.71938882,23.64751745,22.52412453
247,22.6473842,23.63877741,22.57238384
248,22.59209304,23.6350587,22.49247572
249,22.67097726,23.63202918,22.71740546
250,22.66017819,23.63211167,22.5704634
251,23.02247428,23.6328592,22.61470479
252,22.97693154,23.6209027,22.81138538
253,22.78389363,23.61301377,22.996039
254,22.76832409,23.61925669,22.5835654
255,22.91614463,23.60344421,22.6709846
256,22.90165566,23.57963365,22.88864173
257,22.80155651,23.58062967,22.3037926
258,22.8742637,23.55788644,22.70573165
259,22.71315215,23.53888387,22.84621712
260,22.79528331,23.55193854,22.96133402
261,22.74471914,23.55917582,23.03079327
262,22.91348953,23.56606502,22.87166347
263,22.65431292,23.57187396,22.64647862
264,22.47502338,23.54802143,22.85152287
265,22.6894832,23.52005182,22.70020108
266,22.72110564,23.51185805,22.91221974
267,22.57699797,23.50077151,22.94876138
268,22.55227117,23.49220579,22.97327743
269,22.48355473,23.4843006,22.33906217
270,22.44873916,23.45137695,22.66694054
271,22.59280864,23.42251363,22.87705587
272,22.45376464,23.42202673,22.89597475
273,22.51193182,23.41775057,22.90423967
274,22.57837183,23.41001449,22.92865717
275,22.46613861,23.40370825,22.65890108
276,22.24739662,23.39091947,22.3501398
277,22.37343132,23.35264355,22.58167397
278,22.43108511,23.32292617,22.76644744
279,22.29217342,23.31705161,22.77591052
280,22.36681688,23.30714164,22.67271459
281,22.25788875,23.29422409,22.80324651
282,22.24394385,23.28332321,22.81405872
283,22.18657907,23.2747324,22.82144418
284,22.16988228,23.26595104,22.82430149
285,22.13745894,23.25753853,22.82611694
286,22.14007003,23.24952399,22.82576962
287,22.24570921,23.24184189,22.26615166
288,22.2747291,23.21167091,22.5021508
289,22.30353717,23.18436353,22.44534403
290,22.25135704,23.17128234,22.5498841
291,22.12278098,23.15561459,22.51114434
292,22.20430106,23.14715471,22.1369268
293,22.16364556,23.11774813,22.38239529
294,22.22909001,23.09251165,22.4577605
