,t1,w1,t2
0,23.16076543,22.69189785,25.05251565
1,22.74586106,22.67552434,23.57867644
2,23.13116219,22.66259454,24.87852636
3,22.98926473,22.65032364,22.94144821
4,22.85126289,22.63827925,23.55355086
5,23.17213051,22.6252497,22.60678979
6,22.7487719,22.61298636,23.04193886
7,22.77755091,22.60164325,22.97702382
8,22.55463553,22.58924368,22.96030738
9,22.94588345,22.57777241,23.54481951
10,23.20234693,22.56687483,24.6939034
11,23.31477628,22.55476755,22.70521647
12,22.98273396,22.53732288,22.39094386
13,23.16350152,22.52086575,23.39694358
14,22.84695542,22.50972115,23.97561484
15,22.61728053,22.49726076,24.88267655
16,22.92190224,22.48539978,22.60702403
17,23.01520192,22.47450864,24.4215491
18,22.63422318,22.46366474,25.41943067
19,22.98764205,22.45228714,24.40625038
20,23.05856685,22.44135715,25.21513968
21,22.58483657,22.43115625,22.44539665
22,22.71185014,22.42061892,23.84120667
23,22.84496339,22.40958456,24.5406141
24,22.88432646,22.39917378,24.12998196
25,22.97695461,22.38988676,24.8890462
26,23.12181126,22.37996222,25.50772419
27,22.78946371,22.36901825,25.50796759
28,23.00934076,22.35880778,23.8338665
29,22.80350109,22.34916444,22.28144413
30,23.00402456,22.33916776,24.27662538
31,23.12024061,22.3293816,25.69238717
32,23.1866888,22.31891459,25.7239633
33,23.18629372,22.30852966,25.82184149
34,23.19411667,22.2988025,23.48382508
35,22.81476631,22.28916727,22.12026581
36,22.55320872,22.27977132,22.14426467
37,22.80265671,22.27042057,24.46697231
38,22.34391663,22.26078785,22.96707563
39,22.48275988,22.25155258,23.21543311
40,22.54194267,22.24322503,24.56440821
41,22.42643492,22.23417311,22.71422605
42,22.51080004,22.22479699,22.21624699
43,22.28842962,22.21607991,24.21618309
44,22.64650763,22.2070338,25.49482277
45,22.85030515,22.19730385,22.76407066
46,22.92158128,22.18736148,24.58198757
47,22.52744126,22.17775703,23.18377646
48,22.80943876,22.178515,22.72184534
49,22.62344589,22.18122291,24.4124077
50,22.82021248,22.17654569,23.36743498
51,22.87939513,22.17228039,23.3877314
52,22.89462999,22.17779254,24.89223796
53,22.55630712,22.18993637,22.84459767
54,22.81938325,22.19780887,24.4428315
55,22.98362666,22.2045455,23.26649052
56,22.60068423,22.21116655,24.12509018
57,22.85176537,22.21763113,25.12357836
58,22.53758556,22.2239375,25.69749452
59,22.77354575,22.2306367,23.78982941
60,22.82398624,22.30919919,25.28002511
61,22.75595585,22.37817691,23.84808767
62,22.76100528,22.37562473,23.19613115
63,22.68711082,22.38469667,23.73571263
64,22.5567973,22.39493065,25.17012754
65,22.65334406,22.40483801,25.94505376
66,22.48486514,22.42565429,25.22846551
67,22.62861063,22.45867888,24.82504892
68,22.66317368,22.49491375,24.42771807
69,22.70106898,22.53374736,25.17750252
70,22.58291263,22.57426215,23.65046407
71,22.26863637,22.61631423,23.68180342
72,22.60808001,22.6897232,24.88751964
73,22.38791107,22.77010433,23.89068473
74,22.52236827,22.82372261,22.81016858
75,22.65288911,22.87817514,24.8371769
76,22.74653033,22.93132753,25.4057383
77,22.35628271,22.97912342,24.59811656
78,22.70108319,23.01974441,23.23646933
79,22.73726294,23.05380083,22.40260424
80,22.79400744,23.08716378,22.30057598
81,22.78928865,23.11787126,22.98231922
82,22.87808155,23.15080044,22.65647842
83,22.82827702,23.18418704,25.01069216
84,22.4734988,23.16734559,24.84070098
85,22.60075633,23.11804352,22.6911516
86,22.68891004,23.11657648,23.14548686
87,22.4002726,23.14393696,24.77445694
88,22.28304272,23.16539584,22.53249422
89,22.53111444,23.17153614,24.48706735
90,22.60790228,23.19099923,24.95753154
91,22.67722001,23.22848756,23.06207962
92,22.7234681,23.25911707,23.40441259
93,22.76450922,23.29132375,22.50249808
94,22.62174592,23.32469556,24.26078629
95,22.73426265,23.3599571,24.53933331
96,22.9873781,23.37861249,25.32524361
97,23.06290792,23.43160525,25.50725402
98,23.23400924,23.48897319,24.59359946
99,23.31510993,23.53672615,22.59531453
100,23.13572306,23.60896138,22.34169082
101,22.95802958,23.66630948,24.23415154
102,23.25917256,23.66305399,24.74714761
103,23.32106477,23.68924296,22.38068117
104,22.64306346,23.7793346,22.14169915
105,22.94316362,23.83893974,22.88071494
106,22.84739861,23.8909559,24.73587885
107,22.96946977,23.94675606,24.9201039
108,23.12795112,23.92825453,24.69432174
109,22.62560082,23.86272253,23.77796619
110,22.760179,23.77449119,24.15761955
111,22.98335318,23.76473249,24.81333162
112,22.52811855,23.83344986,24.38871823
113,22.99835096,23.86818544,24.95734454
114,22.98229755,23.9259224,23.26996586
115,23.21227859,23.85336981,25.06482796
116,23.39659837,23.7921295,22.73384098
117,23.4219943,23.89500419,22.6723268
118,22.87234278,23.97428254,24.98155904
119,23.27965459,24.0249004,25.47447709
120,23.30627626,24.06858985,25.06635946
121,22.67952172,24.11247084,25.72079789
122,22.88170537,24.01510594,25.36302377
123,23.0070201,23.90402048,23.24292033
124,22.75892097,23.91121561,25.37553803
125,22.96961349,23.98773205,23.36833821
126,22.98216622,24.07843615,22.60852593
127,22.8527596,24.11670568,23.19203957
128,23.19057407,24.16773981,23.00302901
129,23.44618224,24.14333371,24.68432297
130,23.52090289,24.15163589,22.56244488
131,22.8336602,24.21446594,23.31728626
132,23.31665699,24.22096747,23.10390308
133,23.17339993,24.23609581,24.92746942
134,23.27588286,24.25106516,25.48212758
135,23.34271894,24.24798866,22.86023094
136,23.38896431,24.27532873,25.28654686
137,23.02230619,24.22376054,23.31471068
138,22.46257644,24.20966938,22.85266966
139,22.6918496,24.29693034,25.20026233
140,22.54485435,24.22217032,25.30206072
141,22.98166333,24.17306321,23.91749756
142,22.63480513,24.26597502,25.18276749
143,23.14800121,24.28985844,25.53575394
144,23.10639444,24.31287065,25.34690667
145,23.24779013,24.24493519,24.91657205
146,23.41483526,24.15712591,23.7368138
147,22.93422754,24.24552042,23.32961599
148,23.18097469,24.29010499,23.42152231
149,23.32156572,24.3204549,23.74794229
150,23.21844261,24.39005509,22.87970978
151,22.83685808,24.31491857,24.47812723
152,22.99734475,24.18453243,22.80246886
153,22.74980078,24.21458141,23.94098716
154,23.26924219,24.2765763,24.20959307
155,22.86783739,24.31510531,25.16834869
156,23.1281057,24.39587338,25.20337842
157,23.32845191,24.39679634,22.98497758
158,23.32683339,24.37631262,23.62570643
159,22.94882401,24.41302371,24.33255664
160,23.02191308,24.44126537,22.39253414
161,22.67158909,24.45285815,23.84721098
162,22.83908713,24.39154922,22.80089274
163,23.08075049,24.2358945,24.90516867
164,23.16728354,24.23243437,25.49873957
165,22.56325266,24.28797085,24.20512836
166,22.84666131,24.20560951,25.24651677
167,22.60377311,24.21708144,25.74103633
168,22.41461643,24.29492557,23.24994452
169,23.01451158,24.32422682,22.954068
170,23.07612186,24.28505989,23.89520525
171,23.26676744,24.17736903,23.18973721
172,23.07896383,24.17787296,22.34512754
173,23.21483797,24.12792192,24.87449875
174,22.80984079,23.97606741,24.84439744
175,23.17204253,24.01157491,23.50770118
176,22.60833732,24.12633115,24.44252986
177,22.71106826,24.15960896,23.39024911
178,22.79609489,24.15235365,24.97883435
179,22.73752695,24.02910416,25.05218316
180,22.8322134,23.96238017,22.52842597
181,22.81041712,23.9150309,24.08061384
182,22.80575558,23.78959275,25.11762384
183,22.88038723,23.73354982,24.35882107
184,22.90374542,23.69895676,23.23179968
185,22.52461485,23.6652498,23.57641467
186,22.68708479,23.62733316,25.19069277
187,22.67376927,23.59320954,25.35655654
188,22.43280573,23.56141131,25.69481779
189,22.60438851,23.49821453,23.40351315
190,22.62804358,23.45059549,22.98802966
191,22.59131842,23.43803293,22.84333485
192,22.6537908,23.40771747,22.68528794
193,22.67207489,23.3935612,23.72465751
194,22.70777801,23.39250305,24.97037485
195,22.32040735,23.38317933,25.1423123
196,22.51054386,23.36872956,23.37154917
197,22.34396418,23.32429466,25.18031687
198,22.48782501,23.29504886,23.62607663
199,22.53519515,23.29285321,25.72090868
200,22.36896881,23.27819221,23.31550983
201,22.3753962,23.26496714,25.4909255
202,22.4704203,23.25026181,23.96419541
203,22.74886366,23.23386941,22.94484037
204,22.68391028,23.34121744,25.49821967
205,22.68874197,23.43249167,25.53707285
206,22.7168774,23.41252828,25.68797489
207,22.68182108,23.41809497,23.13187234
208,22.66427273,23.42261176,23.13520241
209,22.73528035,23.42755461,25.48883781
210,22.75002396,23.42744585,25.07489769
211,22.57061877,23.42279201,23.62559356
212,22.57943353,23.41714056,23.36484577
213,22.66074437,23.41072246,23.75515155
214,22.67910112,23.40319187,24.11331195
215,22.76649666,23.39498473,23.01270694
216,22.81263551,23.41607121,23.23556252
217,22.80947244,23.43348049,23.83005358
218,22.30297364,23.42336708,22.87537146
219,22.64007301,23.41783655,22.97984828
220,22.72115543,23.41009292,24.45922355
221,22.84073506,23.39968023,25.22797384
222,22.6220765,23.38801832,24.19051102
223,22.72418106,23.37699976,23.76048359
224,22.73983363,23.36499685,24.6234149
225,22.42143084,23.31626768,22.9611738
226,22.54677127,23.28875294,23.0719863
227,22.6978346,23.29668993,25.03946219
228,22.78554846,23.31108988,24.31483471
229,22.37815448,23.3319915,24.95610127
230,22.72092695,23.29403564,25.08654243
231,22.73360885,23.26734315,23.0492171
232,22.84012648,23.27595377,24.17951366
233,22.84682616,23.25674339,24.37637057
234,22.89100725,23.2357351,24.09220956
235,22.53186662,23.22916164,24.46424864
236,22.74314446,23.22338094,24.38341973
237,22.79760816,23.21691854,23.77575774
238,22.88160885,23.21027703,22.97395208
239,22.77902131,23.20299522,24.69279532
240,22.81746867,23.18434715,24.58124214
241,22.86530378,23.16969748,24.62637121
242,22.92090407,23.16877131,22.96734826
243,22.95271027,23.16639824,24.33294243
244,22.75782606,23.16329209,22.80280286
245,22.87848546,23.16019258,24.37904891
246,22.68055333,23.15707501,23.96504247
247,22.56102527,23.14342657,22.70951213
248,22.7791515,23.12647984,25.33475885
249,22.94979131,23.12556884,23.21558887
250,22.65618145,23.13110643,24.46568228
251,22.35140992,23.13220368,23.92617488
252,22.80868409,23.08100196,22.87486278
253,22.37251697,23.0436453,24.75008367
254,22.6971828,23.05864853,22.82695946
255,22.54791351,23.06133998,24.59987907
256,22.92959484,23.066541,24.80253767
257,22.82537534,23.06977005,23.46016554
258,22.51536619,23.07041889,22.95159437
259,22.97693759,23.02585887,25.06076302
260,23.10405885,23.00611045,23.52483794
261,23.04733489,23.03279744,23.19001252
262,23.1979614,23.03380775,23.46972694
263,22.66835956,23.038311,23.45674906
264,23.10616177,22.98103573,22.58029013
265,23.14912511,22.90897477,23.54231166
266,23.18794633,22.88891772,24.4650651
267,22.69410933,22.87277892,23.21386492
268,22.51958557,22.85849605,22.23213953
269,22.37536632,22.84467503,24.99068812
270,22.43711378,22.83142346,23.62431464
