,b0,b1,b2,b3,b4,b5
0,2.16866029596,26.8960915314,29.5456834864,29.5483679021,32.0240636777,-0.0575008142435
1,2.16883632467,26.8960989805,29.5456725194,29.5483752305,32.0240418238,-0.057151633535
2,2.16932492076,26.89593164,29.545629289,29.5483971282,32.0240207312,-0.0561787278847
3,2.16967524779,26.8958951218,29.5455865543,29.5484298448,32.0237453666,-0.055203205115
4,2.17017369291,26.8957405311,29.5455442845,29.5484517591,32.0238090837,-0.0542327836159
5,2.17050063527,26.8955746087,29.5454980687,29.548484465,32.0235339526,-0.0532364816403
6,2.17086139569,26.8955403476,29.5453593539,29.5484653061,32.0235974326,-0.052269581707
7,2.1713583962,26.8954943025,29.5453160997,29.5484980414,32.0233221459,-0.0512926907712
8,2.18194645052,27.0200873595,29.6820912042,29.6839157805,32.1864467489,-0.0501879901711
9,2.18218026705,27.0201940258,29.6820862927,29.6842117684,32.180732067,-0.049102974016
10,2.18270711762,27.0201530059,29.6820409615,29.6842429231,32.181184279,-0.0480179578607
11,2.18317152873,27.0201462501,29.6820114228,29.6843303751,32.1802053382,-0.0469329417055
12,2.18361465543,27.0201575262,29.6816809041,29.684405862,32.1799341331,-0.0458479255503
13,2.18409590274,27.0201548273,29.6816450817,29.684312474,32.1797225792,-0.0447629093951
14,2.1846686195,27.0201159575,29.681600834,29.6843914627,32.1794925424,-0.0435451675462
15,2.18521144654,27.0200998304,29.6815587079,29.6844180868,32.1792008853,-0.0423274256974
16,2.18576012162,27.0200627008,29.6815135602,29.684497841,32.1790310578,-0.0411096838485
17,2.18620319023,27.0200401832,29.6814716686,29.6845244652,32.1786762138,-0.0398919419996
18,2.18674115516,27.0200190448,29.6814277224,29.6845914493,32.1785676622,-0.0386742001508
19,2.18726387444,27.019999349,29.681383842,29.6846452321,32.1782108568,-0.0374564583019
20,2.19425613561,27.1306204084,29.8033505661,29.8065195619,32.3150211493,-0.0363347340312
21,2.1943801823,27.1307665775,29.803348152,29.8068592208,32.307904747,-0.0352130097606
22,2.19506089016,27.1306395262,29.8032798243,29.8066331325,32.3108840856,-0.0340912854899
23,2.19551506449,27.130619316,29.8029457584,29.8066979248,32.3101666656,-0.0329695612191
24,2.19600011115,27.1305850919,29.802898469,29.8067364866,32.3097430746,-0.0318478369485
25,2.19650686062,27.1305411795,29.8028511867,29.8067750976,32.3095609508,-0.0307261126778
26,2.19658606141,27.130540921,29.8028443308,29.8067955029,32.3095447449,-0.0303786216201
27,2.19667696652,27.1305298324,29.8028364202,29.8068294134,32.309284158,-0.0300311305624
28,2.19677317755,27.1305079137,29.8028274122,29.8068499682,32.3092679508,-0.0296836395047
29,2.19685995103,27.1304968254,29.8028206882,29.8068705737,32.3090672034,-0.029336148447
30,2.19695996224,27.13046425,29.8028128677,29.8069048857,32.3089892394,-0.0289886573893
31,2.19705027552,27.1304531619,29.8028039056,29.8069119376,32.3089111525,-0.0286411663316
32,2.17511572151,26.7426745634,29.375580809,29.3798436408,31.8411931495,-0.0281976576957
33,2.1753149007,26.7424286517,29.3755918986,29.3794183379,31.8411896991,-0.0277541490598
34,2.17551407989,26.7427571342,29.3756660381,29.3800524414,31.8445190225,-0.0273106404239
35,2.17571325908,26.7426707613,29.3756410971,29.3799492238,31.8437685604,-0.026867131788
36,2.17591243826,26.7426505227,29.3756353502,29.3799733552,31.8430679127,-0.0264236231521
37,2.17611161745,26.7426419728,29.375628822,29.3799975509,31.8433776095,-0.0259801145163
38,2.17543393317,26.7427376494,29.3756968535,29.3799858221,31.8435813915,-0.0270629513574
39,2.17475624889,26.7428396739,29.375764898,29.3799741584,31.8437851734,-0.0281457881985
40,2.17407856461,26.7429149899,29.3758321074,29.3799465526,31.8438330829,-0.0292286250396
41,2.17352963915,26.7430238784,29.3759001719,29.3799349546,31.8440368647,-0.0303114618808
42,2.17305569324,26.7431226056,29.3759682498,29.3799234223,31.84416219,-0.0313942987219
43,2.1724182543,26.7432375202,29.3760354761,29.3798958173,31.8442871535,-0.032477135563
44,2.16985034358,26.7101277365,29.3394974072,29.3433347605,31.8032745803,-0.0337712110762
45,2.16943742801,26.7101627847,29.3395505226,29.3432059991,31.8053940875,-0.0350652865893
46,2.16886057688,26.71028024,29.3396215528,29.3432571804,31.8044324475,-0.0363593621024
47,2.16825387536,26.7103876324,29.3396872707,29.3432101869,31.804860081,-0.0376534376155
48,2.16772105155,26.7104851155,29.3397520846,29.3431961443,31.8049524129,-0.0389475131287
49,2.16711868608,26.7105926606,29.3398187509,29.3431821705,31.8050441452,-0.0402415886418
50,2.16703178274,26.7106142414,29.3398314223,29.3431931715,31.8050764314,-0.0404793888429
51,2.16691972218,26.7106259622,29.3398450351,29.3431875592,31.80502411,-0.0407171890441
52,2.16680746321,26.7106524669,29.339857718,29.3431819469,31.8050563962,-0.0409549892452
53,2.16668295508,26.710669124,29.3398781096,29.343193018,31.80500338,-0.0411927894463
54,2.16657040388,26.7106907049,29.3398908324,29.3432041594,31.8049496069,-0.0414305896474
55,2.16644575124,26.710712286,29.3399035594,29.343181794,31.804981893,-0.0416683898485
56,2.17575705524,26.8868335262,29.5344049591,29.5377505112,32.0220479383,-0.0419061900497
57,2.17504031443,26.8871302267,29.5344825671,29.5381950073,32.0109374134,-0.0421439902508
58,2.17520862528,26.8870091045,29.5344549704,29.5379727682,32.0163084674,-0.0423817904519
59,2.17504193169,26.8870479382,29.5344720113,29.5379973744,32.0151457052,-0.042619590653
60,2.1749153822,26.8870608764,29.5344837535,29.5379766296,32.0150494249,-0.0428573908542
61,2.17479878822,26.8870824613,29.5344947305,29.5379861608,32.0150817102,-0.0430951910553
62,2.17484961973,26.887074431,29.5344903615,29.5379731114,32.0149405744,-0.0430067072596
63,2.17485013512,26.8870577957,29.5344867581,29.537990337,32.0149285599,-0.0429182234638
64,2.17490096628,26.8870497659,29.5344823893,29.5379924255,32.014786861,-0.042829739668
65,2.17495179734,26.8870417362,29.5344787888,29.5379945142,32.0147748464,-0.0427412558723
66,2.17500262831,26.8870337065,29.53447442,29.5379966029,32.0146325762,-0.0426527720765
67,2.17505345921,26.8870256769,29.5344700512,29.5380138887,32.0146205616,-0.0425642882807
68,2.15399016177,26.5113061281,29.1202022237,29.1234967174,31.5679592816,-0.0423605833911
69,2.15538953469,26.5110767697,29.1201996726,29.1230396559,31.5679625872,-0.0421568785015
70,2.15490248987,26.5114115494,29.1202774834,29.1236421754,31.5679658928,-0.041953173612
71,2.15508444697,26.511351386,29.1202567762,29.1235293061,31.5679691984,-0.0417494687224
72,2.15517113989,26.5113431845,29.1202548206,29.1235329812,31.567972504,-0.0415457638328
73,2.15525157531,26.5113553172,29.1202517959,29.1235543681,31.5679758096,-0.0413420589432
74,2.15509661006,26.5113923483,29.1202716909,29.1235476097,31.5680391824,-0.0415807730325
75,2.15492914089,26.5114293925,29.1202894388,29.1235231376,31.5681025552,-0.0418194871218
76,2.15479270732,26.5114715139,29.1203071913,29.1235340925,31.5681659281,-0.042058201211
77,2.15463140722,26.5115136353,29.1203265466,29.1235096204,31.5682293009,-0.0422969153002
78,2.15447623842,26.5115456413,29.1203437699,29.1235028618,31.5682926737,-0.0425356293896
79,2.15433322034,26.5115877628,29.1203625913,29.1234784668,31.5683560466,-0.0427743434788
80,2.18035832158,26.9542891955,29.6083935673,29.6109359579,32.0983161244,-0.043211772167
81,2.1782741897,26.9550864595,29.6089250616,29.6121676917,32.0938086184,-0.043482213845
82,2.17888889666,26.9547211949,29.6088518688,29.6114795945,32.0938566722,-0.043836149028
83,2.17852250222,26.9552140068,29.6088899226,29.6116107705,32.0984543655,-0.0441900842111
84,2.17832964265,26.9552461297,29.6089073989,29.6116024217,32.0959986265,-0.0445440193942
85,2.17812631424,26.9552827162,29.6089257407,29.6115940733,32.0962025539,-0.0448979545773
86,2.17808158452,26.955287788,29.6089309287,29.6115758408,32.0962942567,-0.0450030290847
87,2.17801602145,26.9553062606,29.6089369855,29.6116049284,32.096231086,-0.0451081035922
88,2.17796605266,26.9553068587,29.6089421736,29.6115708804,32.0960894786,-0.0452131780997
89,2.17789529758,26.9553253315,29.6089491095,29.6115999683,32.0961037446,-0.0453182526072
90,2.17784532871,26.955334867,29.6089534219,29.6115816725,32.0960395536,-0.0454233271146
91,2.17779532235,26.9553444025,29.6089603649,29.6115950085,32.0959750009,-0.0455284016221
92,2.19198942585,27.1988416268,29.8773976461,29.8796558867,32.3975283108,-0.0455374585514
93,2.19115958898,27.1992381235,29.877497371,29.8803062919,32.3830865484,-0.0455465154807
94,2.19153505841,27.1990768366,29.8774582725,29.8800016506,32.389025444,-0.04555557241
95,2.19142037199,27.199127498,29.8774742797,29.880044517,32.3885156647,-0.0455646293393
96,2.19138989447,27.1991453643,29.8774821223,29.8800729941,32.387856645,-0.0455736862686
97,2.19135941696,27.1991715235,29.8774884309,29.8800569918,32.3880222959,-0.0455827431979
98,2.1912431129,27.1991961556,29.8775029318,29.8800667689,32.387863652,-0.0457577072443
99,2.19113619657,27.199602378,29.8778109789,29.8800320665,32.3879132098,-0.0459326712906
100,2.1914512348,27.1996436727,29.8778254798,29.8801623349,32.3878230416,-0.046107635337
101,2.19134444814,27.1996682283,29.8778399807,29.8801572665,32.3878024525,-0.0462825993833
102,2.19121865937,27.1997011534,29.8778544817,29.8801372945,32.3878520102,-0.0464575634297
103,2.19110232302,27.1997340786,29.8778689826,29.8801322261,32.3876899644,-0.0466325274761
104,2.1735079581,26.9009498794,29.548445542,29.5511477996,32.0289285149,-0.0467882880068
105,2.17486390783,26.9005063725,29.5483415971,29.5504240345,32.0289806251,-0.0469440485375
106,2.17426941606,26.90075575,29.5484134181,29.5507952639,32.0290327353,-0.0470998090683
107,2.17425526731,26.9007399207,29.5484140152,29.5507090825,32.0290848455,-0.047255569599
108,2.17415613296,26.9011402505,29.5484278283,29.5506882,32.0291369557,-0.0474113301297
109,2.17404660567,26.9011748394,29.5487332542,29.5506753794,32.029189066,-0.0475670906605
110,2.17400126038,26.9011918269,29.5487433364,29.5506647914,32.0292284119,-0.0476288371582
111,2.17439370862,26.9012178821,29.5487534187,29.5506462548,32.0292677578,-0.0476905836559
112,2.17431762738,26.9012349127,29.5487616741,29.5507664195,32.0293071038,-0.0477523301536
113,2.17427235632,26.9012609674,29.5487717562,29.5507638281,32.0293464497,-0.0478140766514
114,2.17420655775,26.9012780406,29.5487809304,29.5507612366,32.0293857957,-0.0478758231491
115,2.17420147142,26.901304095,29.5487901082,29.5507586448,32.0294251416,-0.0479375696468
116,2.19056213604,27.2305126008,29.9126775126,29.9151844263,32.4305482401,-0.0481145372384
117,2.18941240276,27.231025731,29.9128085827,29.9160528662,32.4123288659,-0.0482915048299
118,2.18946071274,27.2308403136,29.9127889685,29.915531297,32.4215949198,-0.0491984637365
119,2.18936534488,27.2308931886,29.9128006208,29.9156309926,32.4197349292,-0.0491984637365
120,2.18936534577,27.230893188,29.9128016318,29.9156183751,32.4197349292,-0.0491984637365
121,2.18936534323,27.2308931898,29.9128026497,29.9156309943,32.4198354187,-0.0491984637365
122,2.18936533873,27.2308999257,29.9128026505,29.9156309985,32.419835411,-0.0491984637365
123,2.18936533342,27.2308931965,29.9128036754,29.9156310035,32.4198354024,-0.0491984637365
124,2.18935138314,27.2309066937,29.9128047069,29.9156436699,32.4198353937,-0.0491984637365
125,2.18936532266,27.2308999366,29.9128057448,29.9156436748,32.419935581,-0.0491984637365
126,2.18935137288,27.2309067006,29.9128057457,29.9156563857,32.4198353775,-0.0491984637365
127,2.18935136815,27.2309134925,29.9128078406,29.9156563901,32.4199355654,-0.0491984637365
128,2.18570569705,27.1856460743,29.8632381425,29.8665287327,32.3616627121,-0.0491984637365
129,2.18589054239,27.1855677187,29.8632180505,29.8663928394,32.3644659216,-0.0491984637365
130,2.18582621223,27.1855934159,29.8632254002,29.8664293879,32.3633725603,-0.0491984637365
131,2.18586502217,27.1855741083,29.8632216817,29.8664171674,32.3637409853,-0.0491984637365
132,2.18587780881,27.185574112,29.8632198568,29.8663928509,32.363649244,-0.0491984637365
133,2.18590317164,27.1855613721,29.863218054,29.8663928568,32.3638324381,-0.0491984637365
134,2.18590316453,27.185555043,29.8632180553,29.8663687096,32.3638324236,-0.0491984637365
135,2.18592824395,27.1855487391,29.8632162742,29.8663687157,32.3639236385,-0.0491984637365
136,2.18594067573,27.1855424603,29.8632145144,29.8663687215,32.3638323964,-0.0491984637365
137,2.18595303889,27.1855362063,29.8632145155,29.8663447399,32.3640145936,-0.0491984637365
138,2.18596533404,27.1855299769,29.8632127765,29.8663447448,32.3639236018,-0.0491984637365
139,2.18598972731,27.1855237719,29.863211058,29.8663328176,32.3641053057,-0.0491984637365
140,2.18532659626,27.174458024,29.8510108693,29.8541537721,32.350238523,-0.0491984637365
141,2.18538775288,27.1744393313,29.8510056508,29.8541059719,32.3511520812,-0.0491984637365
142,2.18536347943,27.1744393373,29.8510073718,29.854129802,32.3507896194,-0.0491984637365
143,2.18537563545,27.174451784,29.8510073734,29.8541298096,32.350971314,-0.0491984637365
144,2.18537562636,27.1744393487,29.851007375,29.8541298172,32.3508805639,-0.0491984637365
145,2.18537561863,27.1744393534,29.8510073763,29.8541178919,32.3509712862,-0.0491984637365
146,2.18538770733,27.1744393593,29.8510073779,29.8541298312,32.3509712657,-0.0491984637365
147,2.18538769805,27.174439365,29.8510073795,29.8541179078,32.350971246,-0.0491984637365
148,2.185387689,27.1744393706,29.851007381,29.8541298466,32.3509712269,-0.0491984637365
149,2.18539971177,27.1744393761,29.8510073824,29.8541179229,32.3510616946,-0.0491984637365
150,2.18538767183,27.174433198,29.8510073838,29.8541298609,32.3510616775,-0.0491984637365
151,2.18541166057,27.1744393863,29.8510073852,29.8541179369,32.3509711746,-0.0491984637365
152,2.15888409684,26.6977245292,29.3259639575,29.3292025925,31.7668326298,-0.0492801511765
153,2.15888527226,26.6975392153,29.3259834169,29.3287385272,31.782441043,-0.0491984637365
154,2.15801749504,26.6979516439,29.3260798262,29.3294443377,31.7808528999,-0.0491984637365
155,2.15823311318,26.6978547533,29.3260568095,29.3292918177,31.7787580779,-0.0491984637365
156,2.15824781974,26.6978403245,29.326054423,29.3292647503,31.7798217875,-0.0491984637365
157,2.15826243848,26.6978403256,29.3260532418,29.3292647517,31.7799263278,-0.0491984637365
158,2.15827697024,26.6978260189,29.3260509028,29.3292378819,31.7800305447,-0.0491984637365
159,2.15828420326,26.6978260195,29.3260509029,29.3292378827,31.7801344405,-0.0491984637365
160,2.15830577582,26.6978118334,29.3260485947,29.3292378834,31.7801344395,-0.0491984637365
161,2.15830577533,26.6978118338,29.326047452,29.3292112085,31.7802380164,-0.0491984637365
162,2.15832715716,26.6978047855,29.326047452,29.3292112087,31.7802380162,-0.0491984637365
163,2.1583342425,26.6977977667,29.3260451889,29.3292112086,31.7803412764,-0.0491984637365
164,2.17326758145,26.9523344761,29.6066756082,29.6094365809,32.0951891089,-0.0491984637365
165,2.17243610044,26.9527193322,29.6067741964,29.6101159478,32.0797393943,-0.0491984637365
166,2.17284728524,26.9525364047,29.6067247851,29.6097775388,32.087128473,-0.0491984637365
167,2.17277449229,26.9525675697,29.606733486,29.6098499968,32.0858494234,-0.0491984637365
168,2.17277448919,26.9525612892,29.6067352901,29.6098499994,32.0855688697,-0.0491984637365
169,2.17278678552,26.9525675736,29.6067334871,29.6098378214,32.0857561561,-0.0491984637365
170,2.1727867833,26.9525612925,29.6067334875,29.6098378228,32.0856626414,-0.0491984637365
171,2.1727990101,26.9525550383,29.6067334882,29.6098378272,32.0857561437,-0.0491984637365
172,2.1727990065,26.9525550405,29.6067325952,29.6098256917,32.0856626221,-0.0491984637365
173,2.17281116711,26.9525550427,29.6067317075,29.6098256946,32.0858493868,-0.0491984637365
174,2.17281116357,26.9525488125,29.6067317081,29.6098256974,32.0857561251,-0.0491984637365
175,2.17282325735,26.9525488147,29.6067317087,29.6098136039,32.0858493745,-0.0491984637365
176,2.14718208835,26.4753068119,29.0816176998,29.0841499184,31.5015784376,-0.0494297884965
177,2.14697006471,26.4752099906,29.0816330313,29.0837527759,31.5169044529,-0.049362302193
178,2.14609324421,26.475615889,29.0816611353,29.0844734363,31.5158968976,-0.0491984637365
179,2.14630504297,26.4755323374,29.0816389066,29.0843212449,31.5134598682,-0.0491984637365
180,2.14629439901,26.4755323407,29.0816380003,29.0843212494,31.5146469087,-0.0491984637365
181,2.14631561311,26.4755207521,29.0816370984,29.0843098009,31.5147527612,-0.0491984637365
182,2.14630502362,26.475520756,29.0816389086,29.0843212593,31.514858281,-0.0491984637365
183,2.14631559931,26.4755265448,29.0816370998,29.0843098112,31.5149634704,-0.0491984637365
184,2.14631559252,26.4755207637,29.0816371005,29.0843212695,31.514963465,-0.0491984637365
185,2.1463155859,26.4755207675,29.0816380038,29.0843212743,31.5150683264,-0.0491984637365
186,2.1463155795,26.4755207711,29.0816371018,29.084321279,31.5150683212,-0.0491984637365
187,2.14631557331,26.4755265595,29.0816389119,29.0843212836,31.515277074,-0.0491984637365
188,2.13185011905,26.231940415,28.8131212269,28.8162454269,31.2135348469,-0.0493136848303
189,2.13263483159,26.2315505239,28.8130263219,28.8155852839,31.2287133308,-0.0494289059242
190,2.13218895096,26.2317323683,28.8130727151,28.8159104695,31.2215494863,-0.049544127018
191,2.13221492485,26.231689801,28.8130637491,28.8158710397,31.2231361983,-0.0496593481118
192,2.13219122308,26.2316862676,28.813062405,28.8158569283,31.2232323833,-0.0497745692056
193,2.13211866513,26.2316827603,28.8130629313,28.8158930532,31.223328195,-0.0498897902994
194,2.13209509888,26.2316727652,28.8130634807,28.8158788529,31.2234236364,-0.0500050113932
195,2.13202213227,26.231675825,28.8130630921,28.8159152453,31.2235187102,-0.050120232487
196,2.13198626764,26.2316723972,28.8130646503,28.8159136594,31.2235033876,-0.0502354535808
197,2.13193789752,26.2316689962,28.8130633061,28.8159248229,31.2235980967,-0.0503506746747
198,2.13187681105,26.2316656222,28.813065917,28.8159488725,31.2236924437,-0.0504658957685
199,2.13184094678,26.2316689514,28.8130645727,28.815960173,31.2236771212,-0.0505811168623
200,2.11753990704,25.9881149871,28.5445776229,28.5478475127,30.9224167569,-0.0504658957685
201,2.11843634829,25.9877314576,28.5444801581,28.5471530561,30.9375076914,-0.0503506746747
202,2.11809434293,25.9878996117,28.5445244471,28.5474587479,30.9304622077,-0.0502354535808
203,2.11824078058,25.9878739168,28.5445142482,28.5473650705,30.9320394865,-0.050120232487
204,2.11830349389,25.9878558984,28.5445122753,28.5473532472,30.9322302492,-0.0500050113932
205,2.11836590043,25.9878658943,28.5445103665,28.5473281601,30.9323038414,-0.0498897902994
206,2.11842800544,25.9878551856,28.5445095768,28.5473032661,30.9324933539,-0.0497745692056
207,2.11847687881,25.9878583369,28.5445077709,28.5473048522,30.9325665336,-0.0496593481118
208,2.11855133121,25.9878547289,28.5445070482,28.5472670752,30.9325818558,-0.049544127018
209,2.11859991496,25.9878512327,28.5445063514,28.5472556338,30.9328275929,-0.0494289059242
210,2.11866100422,25.9878478469,28.544504682,28.5472572186,30.932842916,-0.0493136848303
211,2.11870937732,25.9878578409,28.5445030686,28.5472071615,30.9328582394,-0.0491984637365
212,2.14963663448,26.4966472001,29.1058926853,29.1074723917,31.5410838181,-0.0498567809919
213,2.14681422202,26.4977628366,29.1059662615,29.1091736739,31.5272840521,-0.0491984637365
214,2.14774472582,26.4973150853,29.1058857711,29.1083803687,31.5478980699,-0.0492463414451
215,2.14754058001,26.4974081867,29.105886524,29.1085618491,31.542897863,-0.0491984637365
216,2.14753108123,26.497418985,29.1058881477,29.1085619398,31.5428974826,-0.0491984637365
217,2.14754049797,26.4974189843,29.1058889602,29.108572943,31.5430895872,-0.0491984637365
218,2.14753108407,26.4974189835,29.1058873383,29.1085509699,31.5428974859,-0.0491984637365
219,2.14754050102,26.4974189827,29.1058889598,29.1085729409,31.5430895906,-0.0491984637365
220,2.1475310872,26.4974189818,29.1058889597,29.1085729398,31.5430895923,-0.0491984637365
221,2.14754987299,26.497418981,29.1058873378,29.1085509667,31.5429936794,-0.0491984637365
222,2.14754050566,26.4974135977,29.1058889594,29.1085729377,31.5430895956,-0.0491984637365
223,2.14754987489,26.4974189801,29.1058889594,29.1085509658,31.5431852343,-0.0491984637365
224,2.11915605593,25.9765447112,28.5322252127,28.5348232985,30.9092658281,-0.0492712324645
225,2.11889364768,25.9764392213,28.5322276242,28.5344057291,30.9191723199,-0.0490230788625
226,2.11797617495,25.976901472,28.5323297819,28.5352208552,30.9232471675,-0.048910411002
227,2.11820237862,25.9768200793,28.5323081074,28.5350491094,30.9187254667,-0.0488143934238
228,2.11824477289,25.976815028,28.5323072122,28.5350504305,30.9203572448,-0.0487183758456
229,2.11827466107,25.9768367373,28.5323103475,28.5350517516,30.920370014,-0.0486223582675
230,2.11829204304,25.9768383622,28.5323104567,28.5350660993,30.9206076927,-0.0485263406893
231,2.11832193155,25.9768533949,28.5323125875,28.5350674201,30.9206204622,-0.0484303231111
232,2.11835182026,25.9768617235,28.5323147247,28.5350687408,30.9207451167,-0.0483343055329
233,2.11838170915,25.9768700521,28.5323158446,28.5350831353,30.9208693954,-0.0482382879547
234,2.1183990215,25.9768783805,28.5323179882,28.5350844558,30.9208821656,-0.0481422703766
235,2.11842891069,25.9769002004,28.5323191081,28.5350857761,30.9210060717,-0.0480462527984
236,2.13791414115,26.3088920683,28.8984217185,28.9006395165,31.3318797704,-0.0481856559759
237,2.13679964467,26.3094068075,28.8984876927,28.9015086392,31.3111407331,-0.0480462527984
238,2.1373541228,26.3091664113,28.8984239264,28.9010921876,31.3209108102,-0.0480462527984
239,2.13724182557,26.3092069071,28.8984384759,28.9011621985,31.3188960055,-0.0480462527984
240,2.13723130109,26.3092127804,28.8984384756,28.9011858538,31.3189947352,-0.0480462527984
241,2.13725230688,26.3092127784,28.8984384752,28.9011621933,31.3187969983,-0.0480462527984
242,2.13723130837,26.3092127764,28.8984384749,28.9011858488,31.3189947433,-0.0480462527984
243,2.13725231407,26.309206899,28.8984384745,28.9011621883,31.3188960214,-0.0480462527984
244,2.13724184363,26.309218671,28.8984384742,28.9011739948,31.3189947509,-0.0480462527984
245,2.1372523209,26.3092068953,28.8984375319,28.9011621837,31.3189947545,-0.0480462527984
246,2.13725232256,26.3092068946,28.8984384738,28.901173992,31.3190931884,-0.0480462527984
247,2.13725232636,26.3092068924,28.8984365938,28.9011621803,31.318994757,-0.0480462527984
248,2.14699330875,26.4752460869,29.0814901055,29.0839782138,31.5244253863,-0.0479876769208
249,2.14640555418,26.4755412808,29.0815371567,29.0844854619,31.5142116191,-0.0478158106108
250,2.14665258309,26.4754574854,29.0815144471,29.0843215136,31.5190648248,-0.047700589517
251,2.1465855694,26.4755254494,29.0815288269,29.0844167711,31.5182590809,-0.0475853684231
252,2.14655709918,26.4755713214,29.0815378198,29.0844661619,31.5180891846,-0.0474701473293
253,2.14652656338,26.4756057082,29.0815451281,29.0845407072,31.5181972579,-0.0473549262355
254,2.14651696776,26.4756530251,29.0815545166,29.0845793478,31.5182125897,-0.0472397051417
255,2.14648277444,26.4756884033,29.0815614731,29.0846435676,31.5183204082,-0.0471244840479
256,2.14647064507,26.4757372512,29.0815706316,29.0846832685,31.518243254,-0.0470092629541
257,2.14644500751,26.4757736807,29.0815791429,29.0847363134,31.5183510733,-0.0468940418603
258,2.14643042138,26.4758173369,29.0815879822,29.0847901028,31.5183664062,-0.0467788207665
259,2.14638844018,26.4758686596,29.0815983211,29.0848580159,31.518473972,-0.0466635996726
260,2.12839415346,26.1661127078,28.7400521002,28.7437210844,31.1359838517,-0.0465675820945
261,2.12951133751,26.1656122478,28.7399282727,28.7428433551,31.1549866423,-0.0464715645163
262,2.12906737541,26.1658331922,28.7399840008,28.7432074065,31.1458803243,-0.0463755469381
263,2.12922478963,26.1657877328,28.7399698788,28.7431075599,31.1478021414,-0.0462795293599
264,2.12929095734,26.1657809953,28.7399670441,28.7430804678,31.1479178585,-0.0461835117818
265,2.12936367507,26.1657743883,28.7399642913,28.7430535891,31.1480332623,-0.0460874942036
266,2.12940767075,26.1657679101,28.7399622447,28.7430130048,31.1480460329,-0.0459914766254
267,2.12947939051,26.1657615592,28.739960252,28.7430143269,31.1481611254,-0.0458954590472
268,2.12953676126,26.1657553339,28.739957706,28.7429604977,31.148173896,-0.045799441469
269,2.12958027067,26.1657492325,28.7399552335,28.7429618197,31.1481866665,-0.0457034238909
270,2.12966386777,26.1657432536,28.7399539985,28.7429223109,31.1483014495,-0.0456074063127
271,2.12969375461,26.1657444744,28.7399516442,28.7429101225,31.14831422,-0.0455113887345
272,2.11775102818,25.9555485599,28.5082000773,28.5113736431,30.8888927453,-0.0455113887345
273,2.11764676324,25.955569827,28.5082233062,28.5113792147,30.8967719137,-0.0455113887345
274,2.11765034386,25.9555657715,28.5082234146,28.5113793662,30.8963159634,-0.0455113887345
275,2.11773228495,25.9555325177,28.5082139626,28.511317963,30.8967642815,-0.0455113887345
276,2.1177403409,25.9555242972,28.5082139621,28.5113179603,30.896986193,-0.0455113887345
277,2.11772421323,25.9555325141,28.5082139617,28.5113179586,30.8970965939,-0.0455113887345
278,2.11774034839,25.9555242927,28.5082155069,28.5113179545,30.8970966036,-0.0455113887345
279,2.11772422191,25.9555242903,28.508214732,28.5113332109,30.8970966087,-0.0455113887345
280,2.11773230371,25.9555242879,28.5082155058,28.5113332079,30.8973163252,-0.0455113887345
281,2.11772422965,25.9555242855,28.5082170627,28.511333205,30.8972066555,-0.0455113887345
282,2.11772423344,25.9555325017,28.5082170622,28.511348522,30.8973163354,-0.0455113887345
283,2.11770800465,25.9555407556,28.508220212,28.5113638999,30.8973163404,-0.0455113887345
284,2.13666629927,26.2660288545,28.8503345039,28.8527281009,31.2831845373,-0.0452809465469
285,2.13569944307,26.2665274547,28.8504555049,28.8535799373,31.2640644729,-0.0450505043593
286,2.13627898463,26.2663203825,28.8503998261,28.8531834855,31.2729371219,-0.0448200621716
287,2.13625135082,26.2663774747,28.8504142184,28.8532575623,31.2712538882,-0.044589619984
288,2.13669858476,26.2663614738,28.8503835629,28.8533066846,31.2709779511,-0.0436291864813
289,2.13680844342,26.2663678207,28.8503836555,28.8533114176,31.2711035026,-0.0433323814468
290,2.13700090589,26.2663763507,28.8503766505,28.8533339936,31.270897504,-0.0428917902443
291,2.13720073562,26.266384914,28.8503703368,28.8533421161,31.2711077602,-0.0424511990417
292,2.13739319911,26.2663858263,28.8503626476,28.8533647471,31.2709017613,-0.0420106078391
293,2.13757829599,26.2663944233,28.8503563438,28.8533728692,31.271008116,-0.0415700166365
294,2.13775595923,26.2663953353,28.850352871,28.8533809911,31.2710102461,-0.0411294254339
295,2.1378036571,26.2662773561,28.8503451818,28.8534182986,31.2709081504,-0.0406888342314
296,2.16173906301,26.6127703815,29.231339592,29.2326938275,31.6968972316,-0.0403826676382
297,2.1611185535,26.6130297749,29.2314462943,29.2331163199,31.6893270801,-0.0400765010451
298,2.16121844006,26.6130440248,29.2311505662,29.233032396,31.6946242543,-0.039770334452
299,2.16119105314,26.6131258027,29.2311613083,29.2331476387,31.6937329191,-0.0394641678588
