,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,0,-2.29166666667,0.0,910.609053019,23.7655238816,23.7685748274,23.7711759669,23.762192852,21.5508905461,23.75,0.488879437104,7903.06596319
1,1,-1.78333333333,0.0,910.609053019,23.7504475369,23.7501241484,23.7509208986,23.7503379417,21.5084293109,23.75,0.488879437104,10098.3806246
2,2,-1.275,0.0,910.609053019,23.7509571111,23.7505960128,23.7492725536,23.7505123705,21.4625656891,23.75,0.488879437104,9133.03725866
3,3,-0.766666666667,0.0,910.609053019,23.7484166098,23.7483968624,23.7514438796,23.7504600176,21.430408643,23.75,0.488879437104,9352.61726825
4,4,-0.258333333333,0.0,910.609053019,23.7498515957,23.747238815,23.7475169847,23.7503918778,21.4122578364,23.75,0.488879437104,9459.22577124
5,5,0.25,0.0,910.609053019,23.7509593865,23.7519806567,23.7487904583,23.7495114582,21.4022841172,23.75,0.488879437104,9480.35661697
6,6,0.758333333333,0.0,910.609053019,23.7500254148,23.747506201,23.7502431988,23.7504545263,21.3966381889,23.75,0.488879437104,9501.33938341
7,7,1.26666666667,0.0,910.609053019,23.7484710121,23.7500407213,23.7493793408,23.7500517452,21.3942753382,23.75,0.488879437104,9522.28647938
8,8,1.775,0.0,910.609053019,23.7507323049,23.7474305551,23.7476458564,23.7494480005,21.3954211928,23.75,0.488879437104,9563.68768195
9,9,2.28333333333,0.0,910.609053019,23.748833343,23.7513095381,23.7472270647,23.7497699049,21.4003565972,23.75,0.488879437104,9522.69188084
10,10,2.79166666667,0.0,910.609053019,23.7503979968,23.7511043678,23.7469960991,23.7497985205,21.4090072929,23.75,0.488879437104,9564.20038529
11,11,3.3,0.0,910.609053019,23.7501906168,23.7513447977,23.7495595522,23.7502632699,21.4211811043,23.75,0.488879437104,9523.25051391
12,12,3.20833333333,0.0,910.609053019,23.9269454791,23.9240268246,23.9210512854,23.9304179329,21.4420945605,23.94,0.488879437104,11095.6824938
13,13,3.11666666667,0.0,910.609053019,23.9389656679,23.9382794178,23.9356883426,23.9399652581,21.4809058882,23.94,0.488879437104,9545.23461833
14,14,3.025,0.0,910.609053019,23.9394915685,23.9416634973,23.9401131129,23.9388330187,21.5240545756,23.94,0.488879437104,10346.0026421
15,15,2.93333333333,0.0,910.609053019,23.9393994213,23.9391696856,23.9404675011,23.9393442503,21.5589381491,23.94,0.488879437104,10244.1384411
16,16,2.84166666667,0.0,910.609053019,23.9397759378,23.9416882056,23.9372900389,23.93941211,21.5849937385,23.94,0.488879437104,10278.6283869
17,17,2.75,0.0,910.609053019,23.9393054831,23.9427862206,23.9403042741,23.9388033233,21.6061024263,23.94,0.488879437104,10312.9216344
18,18,2.65833333333,0.0,910.609053019,23.941520862,23.9390163995,23.9416857387,23.9403800882,21.6250029776,23.94,0.488879437104,10383.3468759
19,19,2.56666666667,0.0,910.609053019,23.9391234408,23.9393729839,23.9375753533,23.939960887,21.6423878,23.94,0.488879437104,10383.4164791
20,20,2.475,0.0,910.609053019,23.9390175084,23.9382654884,23.938430601,23.9406349297,21.6578883788,23.94,0.488879437104,10463.3119329
21,21,2.38333333333,0.0,910.609053019,23.93970334,23.940657184,23.9378716488,23.9391782129,21.6712950921,23.94,0.488879437104,10502.8718357
22,22,2.29166666667,0.0,910.609053019,23.9393396441,23.9399971389,23.9415409182,23.9391602658,21.6825524137,23.94,0.488879437104,10542.0749065
23,23,2.2,0.0,910.609053019,23.9419048286,23.941914758,23.9374181695,23.9399149555,21.6920027397,23.94,0.488879437104,10619.6559537
24,24,2.10833333333,0.0,910.609053019,23.9790092806,23.9756339672,23.9753213834,23.9771243867,21.7002387441,23.98,0.488879437104,10990.9025537
25,25,2.01666666667,0.0,910.609053019,23.9809022976,23.9797446962,23.9801190868,23.9796636024,21.7095364202,23.98,0.488879437104,10734.2562988
26,26,1.925,0.0,910.609053019,23.9795966254,23.9792588737,23.9792266051,23.9803954974,21.7176832214,23.98,0.488879437104,10955.1121568
27,27,1.83333333333,0.0,910.609053019,23.9818518631,23.9779941263,23.9817806827,23.979915989,21.7225888347,23.98,0.488879437104,11026.9639477
28,28,1.74166666667,0.0,910.609053019,23.9812295893,23.9784017417,23.9786715392,23.9790802384,21.724409067,23.98,0.488879437104,11062.4194272
29,29,1.65,0.0,910.609053019,23.9789153089,23.9801888998,23.9794638892,23.9807649983,21.7240968697,23.98,0.488879437104,11132.6048497
30,30,1.55833333333,0.0,910.609053019,23.9804678619,23.9822612112,23.9793476646,23.9806972363,21.7226019124,23.98,0.488879437104,11236.1178335
31,31,1.46666666667,0.0,910.609053019,23.9789744893,23.9804926836,23.9795117758,23.9792533707,21.7202151486,23.98,0.488879437104,11270.1424462
32,32,1.375,0.0,910.609053019,23.9792145705,23.9817650007,23.9807738442,23.9800316072,21.7168078079,23.98,0.488879437104,11370.8386083
33,33,1.28333333333,0.0,910.609053019,23.9796067248,23.9776074193,23.9827997621,23.9792874386,21.7126853259,23.98,0.488879437104,11436.7862614
34,34,1.19166666667,0.0,910.609053019,23.9786478598,23.9795753979,23.9810520723,23.979916215,21.7076924319,23.98,0.488879437104,11501.979334
35,35,1.1,0.0,910.609053019,23.9798043464,23.9805120474,23.9828328395,23.9811173221,21.7020872596,23.98,0.488879437104,11597.9796517
36,36,1.1,0.0,910.609053019,24.0388449009,24.0366265614,24.0348300466,24.0378048028,21.6994949909,24.04,0.489509761962,12115.1540124
37,37,1.1,0.0,910.609053019,24.0413257982,24.0422031309,24.0398792594,24.0388258704,21.7036092489,24.04,0.488879437104,11566.7188887
