,t1,t18
705,22.503351759,21.6991415898
706,22.5436047913,21.7855554627
707,22.5861346854,21.8516139668
708,22.6085712946,21.8978607845
709,22.6267776645,21.9309062446
710,22.6411755721,21.9561514028
711,22.6537301933,21.9768335487
712,22.6649737242,21.9940955636
713,22.6750333947,22.0085219424
714,22.6840269878,22.0205933402
715,22.6922130445,22.0308091309
716,22.9731760041,22.0965988688
717,23.1200404984,22.1961103251
718,23.2052242908,22.2899044555
719,23.2642619331,22.360757361
720,23.2956536628,22.4085210362
721,23.3161207948,22.4405577107
722,23.3319740887,22.4637335489
723,23.3457468029,22.4821511305
724,23.3580399811,22.4977523787
725,23.3688142058,22.5113855321
726,23.3783506624,22.5235196728
727,23.3866525021,22.5344537155
728,23.3397921008,22.5443071217
729,23.3217215294,22.5549670158
730,23.2982067618,22.563080782
731,23.2899021691,22.5699670488
732,23.2851596683,22.5759959512
733,23.284068477,22.5816637444
734,23.2846563248,22.587210067
735,23.285966615,22.5927192375
736,23.287688901,22.5981869796
737,23.2897530086,22.6036273018
738,23.2918183046,22.6090276767
739,23.2940077267,22.6143621309
740,23.3514472548,22.6311801919
741,23.4038587504,22.6507882269
742,23.4444783025,22.6681736885
743,23.4643304563,22.681366564
744,23.4740389365,22.691195911
745,23.4794155387,22.6989245981
746,23.4837347543,22.7055246634
747,23.487813366,22.7114773368
748,23.491391763,22.7170109929
749,23.4946001242,22.7222606564
750,23.4974400714,22.7273023944
751,23.4999460779,22.732176472
752,23.3515537684,22.7198277333
753,23.3327960351,22.7011173985
754,23.3457811752,22.6854878538
755,23.3476176472,22.6746005496
756,23.3473100013,22.6686419883
757,23.3456200209,22.6657504808
758,23.3444361327,22.6644990993
759,23.3437587319,22.6641549173
760,23.3432780456,22.6643901873
761,23.342826344,22.6650640871
762,23.3423992888,22.6661035029
763,23.3419956316,22.6674323271
764,23.2929046477,22.6108820634
765,23.2585047983,22.5310877433
766,23.2245470278,22.4614543237
767,23.2025497718,22.4122700447
768,23.1883003489,22.3798868141
769,23.1784076057,22.3580478113
770,23.1700264719,22.3421699801
771,23.1625207677,22.3298200833
772,23.1559147837,22.3198767771
773,23.1502696665,22.3117838797
774,23.1453526861,22.3051592119
775,23.1411845509,22.2997087751
776,23.0234693636,22.2811091827
777,22.9794071182,22.2453563188
778,22.9567800254,22.213251347
779,22.9411015499,22.1893579734
780,22.9306863892,22.1726934324
781,22.9221715479,22.1607584474
782,22.9142870431,22.1516464155
783,22.9068503006,22.144303838
784,22.8998145816,22.1382004099
785,22.8932729011,22.133030647
786,22.8870626811,22.1286155197
787,22.8813512113,22.1247802666
788,22.8927665527,22.1217330881
789,22.8953923786,22.1184720326
790,22.8938822125,22.1156068919
791,22.8925641581,22.1130803468
792,22.891265245,22.1107739932
793,22.8902387255,22.1086494529
794,22.889189545,22.1066632442
795,22.8883750021,22.1048013955
796,22.8875914654,22.1030399476
797,22.887075079,22.101374699
798,22.8867214068,22.0997903738
799,22.8865054699,22.0982853896
800,22.8467835275,22.0778375337
801,22.8371384538,22.0485093865
802,22.8191880207,22.0217287143
803,22.8082938992,22.0015274892
804,22.8010058366,21.987375198
805,22.7957988732,21.9773250384
806,22.7912730015,21.9696485881
807,22.7872604883,21.9634055778
808,22.7835486268,21.9581042077
809,22.7803424383,21.953494736
810,22.7773633739,21.9494091287
811,22.7747788769,21.9457368856
812,22.7497241906,21.9416765967
813,22.7366270239,21.9391879675
814,22.7334780601,21.9363636887
815,22.7300586904,21.9335537766
816,22.7271274109,21.9309420613
817,22.7243833835,21.9284447724
818,22.7217592865,21.9260264623
819,22.7193330651,21.9236900469
820,22.7170931535,21.9214216234
821,22.7147542436,21.9192100227
822,22.7126622272,21.9170599982
823,22.710496334,21.9149533359
824,22.7796057311,21.9142192912
825,22.8076222725,21.9123853172
826,22.7848593607,21.9098971753
827,22.7851655295,21.9075779553
828,22.7816962027,21.9054112405
829,22.7778292703,21.9033951019
830,22.7735850645,21.9014785366
831,22.7692618746,21.8996228612
832,22.7649651576,21.897808582
833,22.7603231555,21.8960243078
834,22.75566516,21.894269359
835,22.7508093173,21.8925365241
836,22.7384713445,21.8907478083
837,22.7266734943,21.8891355186
838,22.724194947,21.8874667932
839,22.7203194298,21.8858168595
840,22.7167199347,21.8841861494
841,22.7133537462,21.8825701769
842,22.70997698,21.8809679098
843,22.706719468,21.8793795071
844,22.7034353074,21.8778048686
845,22.7001748084,21.8762466147
846,22.6969496438,21.8746975975
847,22.6938011171,21.8731623936
848,22.8232210409,21.8804109908
849,22.7667949299,21.894074049
850,22.7250118498,21.9069365591
851,22.7129143582,21.9168151375
852,22.712596442,21.9238275701
853,22.7142111438,21.9288796454
854,22.7141893142,21.9327375391
855,22.7128821403,21.9358354852
856,22.7112942055,21.9383935211
857,22.7099783849,21.9405185924
858,22.7086572086,21.9422977452
859,22.7073551563,21.9437971825
860,22.6879274987,21.9162371098
861,22.6275248127,21.8770698164
862,22.5598988672,21.8425201196
863,22.5329272524,21.8184125787
864,22.5211521651,21.803283024
865,22.5173560779,21.7938182906
866,22.5165140096,21.7874394422
867,22.5182053187,21.7827048335
868,22.5213765163,21.778995794
869,22.5264480212,21.7760085728
870,22.5364078307,21.7735594254
871,22.5511899599,21.7715141691
872,22.591179012,21.7892506157
873,22.5850775973,21.8153591629
874,22.634896633,21.8384741849
875,22.67043918,21.8549659175
876,22.7043175166,21.8657921835
877,22.7377465219,21.872972501
878,22.7703102788,21.8780938996
879,22.802061625,21.8820312761
880,22.83349024,21.8852010378
881,22.8660064887,21.8878027839
882,22.8994944393,21.8899683602
