22.8919804849,22.0071530769,
22.8762686844,22.0067990774,
22.8611954602,22.0061344033,
22.8474203282,22.0049355905,
22.8344347874,22.0032734426,
22.8228480642,22.0012196392,
22.8120564684,21.998829204,
22.8023911719,21.9961557964,
22.7937803894,21.9932460713,
22.7726343526,21.9771607815,
22.7529880403,21.9621496708,
22.7358211587,21.9481288155,
22.7209936905,21.9350216206,
22.7082997339,21.9227570568,
22.6976306067,21.9112704389,
22.6890470583,21.900445861,
22.6824290466,21.8902378866,
22.6777016956,21.8806050604,
22.6748097042,21.8715097461,
22.6736477704,21.8629169835,
22.6741430334,21.8547946559,
22.6494281055,21.8313361111,
22.6273594146,21.8096980918,
22.6083702687,21.7897222266,
22.5921461363,21.771263251,
22.5785334642,21.7541898623,
22.5673385919,21.7383825887,
22.5576491615,21.7240680218,
22.5493349219,21.71109978,
22.54227749,21.6993460732,
22.5363702427,21.6886882479,
22.5315163685,21.6790194662,
22.527628158,21.6702435209,
22.5083837857,21.6392637944,
22.492224936,21.6113528232,
22.4785212662,21.5862043242,
22.4666059252,21.5635365199,
22.456970775,21.5431060673,
22.4490798376,21.5246890046,
22.4413555708,21.5087454995,
22.4336405372,21.4950003597,
22.4258091701,21.4832072186,
22.4176767669,21.4731444774,
22.4090380617,21.464612252,
22.3999466939,21.4574336781,
22.38897944,21.4522960218,
22.3775642677,21.4481442513,
22.3650807904,21.444853274,
22.351783957,21.4423155858,
22.3376227411,21.4404349152,
22.3225535495,21.4391250797,
22.3076521283,21.437853074,
22.2929259315,21.4366172063,
22.2783812679,21.4354160635,
22.2639956377,21.4342480665,
22.2497418247,21.4331114207,
22.2356776277,21.4320053622,
22.2202921415,21.4305789238,
22.2068638537,21.4292244695,
22.1927942241,21.427924768,
22.1786948235,21.426673297,
22.1647569863,21.4254670104,
22.1508333568,21.4243010832,
22.1373256598,21.4230312382,
22.1242686808,21.421675521,
22.1116524346,21.4202498252,
22.0994867304,21.4187684161,
22.0876991649,21.4172429305,
22.076362814,21.4156847604,
22.065849544,21.4141513738,
22.0552089647,21.4125724681,
22.0452297576,21.4109626168,
22.0357150607,21.4093319413,
22.0265524292,21.4076878203,
22.0178736787,21.4060387059,
22.0091267285,21.404581819,
22.0002940544,21.4032945311,
21.9913640403,21.4021565654,
21.9823230053,21.4011497053,
21.9732030333,21.4002582231,
21.9638933922,21.3994665502,
21.9513520145,21.3973937022,
21.9441096071,21.3956055886,
21.9345168317,21.3940367313,
21.9244687453,21.3926561806,
21.9146945667,21.3914469138,
21.9049025185,21.390389609,
21.8952114537,21.3893576276,
21.8856726022,21.388350339,
21.8763491253,21.3873680905,
21.8671274283,21.386409558,
21.8580955047,21.3854748296,
21.849185695,21.384563011,
21.8565374974,21.393529937,
21.862069729,21.4016054788,
21.8652975652,21.4088557297,
21.8690640429,21.4153802933,
21.8718503545,21.4212458547,
21.8739816167,21.4265163496,
21.8754471639,21.4313225613,
21.8762419687,21.4357065262,
21.8764547943,21.439706878,
21.8762411461,21.4433601853,
21.8756137744,21.4466991297,
21.8744608377,21.4497511474,
21.899126156,21.4686884423,
21.9235456978,21.4859662359,
21.9456607936,21.5017361177,
21.9659964656,21.5161403514,
21.9848347431,21.5293094195,
22.0021207022,21.5413584912,
22.018085864,21.5523512452,
22.0328243577,21.5623876247,
22.0465906631,21.5715601067,
22.0594276566,21.5799514909,
22.0712597408,21.5876342743,
22.0821629787,21.5946739778,
22.0884043733,21.5996531785,
22.0993837476,21.6043150375,
22.1088142594,21.6089987286,
22.1163184681,21.6132689589,
22.1240042637,21.6171743598,
22.1312575883,21.6207493231,
22.1380977782,21.6240246902,
22.144572985,21.6270285622,
22.1507296275,21.6297865791,
22.1565433333,21.6323211769,
22.1620699399,21.634653097,
22.1673215873,21.6368009466,
22.2180172041,21.6912670346,
22.2625077533,21.7403101718,
22.3027900698,21.7844734816,
22.339320351,21.8242461913,
22.3723087526,21.8600660947,
22.4021703775,21.8923282225,
22.4292275985,21.9213882698,
22.4537253522,21.9475658608,
22.4759612654,21.9711493214,
22.4961365583,21.9923977773,
22.5144419683,22.0115442532,
22.5310823252,22.0287987808,
22.5949278881,22.0912425783,
22.6531078953,22.1475722249,
22.7056699358,22.1983875157,
22.7541216662,22.2442431557,
22.7984633419,22.285632111,
22.8391322999,22.3229987631,
22.8764839204,22.3567431395,
22.9108318862,22.3872252501,
22.9424437924,22.4147688799,
22.9715766353,22.4396654684,
22.9984470394,22.4621771295,
