,b1,b18
0,2.05672038531,2.12037125773
1,2.05694409146,2.1202378488
2,2.05780502008,2.11982773619
3,2.05815556265,2.11941762357
4,2.05910652195,2.11900751095
5,2.05946310908,2.11859739833
6,2.06014977173,2.11818728571
7,2.06077457512,2.11777717309
8,2.0469150066,2.10458169599
9,2.04687137652,2.10414786805
10,2.04791172199,2.10371404012
11,2.04893395204,2.10328021218
12,2.04986394229,2.10284638424
13,2.05078956985,2.1024125563
14,2.05186962993,2.10191943471
15,2.05292158537,2.10142631313
16,2.05398489447,2.10093319154
17,2.05507474967,2.10044006995
18,2.05613741402,2.09994694836
19,2.0572006178,2.09945382678
20,2.03036520383,2.08356879694
21,2.03092198655,2.08309543812
22,2.03209011824,2.0826220793
23,2.0331217857,2.08214872048
24,2.03416142882,2.08167536166
25,2.03515700285,2.08120200284
26,2.03540107878,2.08107452364
27,2.03564415202,2.08094704443
28,2.03588583995,2.08081956523
29,2.03612684682,2.08069208602
30,2.03636702926,2.08056460682
31,2.03660650544,2.08043712761
32,2.01899751759,2.0575331453
33,2.01968418775,2.05738590333
34,2.02000563438,2.05723866136
35,2.0198909041,2.05709141939
36,2.02046609102,2.05694417741
37,2.02069926338,2.05679693544
38,2.01956839556,2.05733157043
39,2.01843739182,2.05786620541
40,2.01731724026,2.05840084039
41,2.01613039788,2.05893547537
42,2.01483802204,2.05947011036
43,2.01368186345,2.06000474534
44,2.0112342716,2.06140428264
45,2.01023944279,2.06198239571
46,2.00867378498,2.06256050878
47,2.00739058211,2.06313862185
48,2.00608312101,2.06371673492
49,2.00475162455,2.06429484799
50,2.00447721888,2.06440108245
51,2.00421672367,2.0645073169
52,2.00396906965,2.06461355135
53,2.00370548619,2.06471978581
54,2.0034206039,2.06482602026
55,2.00319874615,2.06493225471
56,2.00144807565,2.06470991947
57,2.00294992696,2.06481615392
58,2.00190296112,2.06492238838
59,2.00145588984,2.06502862283
60,2.00120260756,2.06513485728
61,2.00080857481,2.06524109174
62,2.00080934906,2.06520156264
63,2.0008486721,2.06516203354
64,2.00088369784,2.06512250444
65,2.00093498202,2.06508297534
66,2.00092135398,2.06504344624
67,2.00098738981,2.06500391714
68,2.00143760368,2.06500638666
69,2.00095355524,2.06494314224
70,2.00125304296,2.06487989782
71,2.00136972722,2.0648166534
72,2.00138392262,2.06475340899
73,2.00153784222,2.06469016457
74,2.00116444259,2.06482456564
75,2.00078375317,2.06495896672
76,2.00039985627,2.06509336779
77,2.00000914337,2.06522776886
78,1.99965596135,2.06536216994
79,1.99919716,2.06549657101
80,1.99560244795,2.06430755167
81,2.00048251559,2.06446566806
82,1.99785282173,2.06462378446
83,1.99707620045,2.06478190085
84,1.99703007081,2.06494001725
85,1.9967091912,2.06509813364
86,1.99650851232,2.06514507445
87,1.99636315477,2.06519201525
88,1.99628627558,2.06523895606
89,1.99610250769,2.06528589686
90,1.99601078135,2.06533283767
91,1.99585744477,2.06537977847
92,2.01253576773,2.07505135321
93,2.01145209757,2.07507853125
94,2.00978334283,2.07510570928
95,2.01085294396,2.07513288732
