,tout,s,i,t1,t2,t3,t4,t5,t6,t7,t8,sp0,m,rh
755,6.7,103.0,17297.6254449,21.2166735284,20.4923966128,21.1312870972,19.6986558301,20.6539313803,19.7845367299,23.7000833099,21.3431741424,23.7,2.98491672932,0.0
756,6.65,94.5,22366.8567829,21.2621946348,20.4910910263,21.1539553434,19.5334695554,20.652683732,19.8822298075,23.4402224507,21.356644911,23.39,2.98491672932,0.0
757,6.6,86.0,22366.8567829,21.3171630649,20.4884698779,21.1808086164,19.3983486211,20.650183213,19.9792127976,23.3970058164,21.3746575272,23.39,2.98491672932,0.0
758,6.55,77.5,22366.8567829,21.3513767994,20.484161747,21.1965111352,19.3912459018,20.6458694003,20.0158441525,23.392544485,21.3883483632,23.39,2.98491672932,0.0
759,6.5,69.0,22366.8567829,21.3640854245,20.4796687888,21.2017099381,19.3893291413,20.6413684961,20.0059366399,23.3909679899,21.3964771723,23.39,2.98491672932,0.0
760,6.45,60.5,22456.4132032,21.3642392024,20.4756094617,21.2009957541,19.3896109064,20.6373147551,19.9786010742,23.3903985394,21.4005814032,23.39,2.98491672932,0.0
761,6.4,52.0,22456.4132032,21.3587678884,20.4719457933,21.1978450988,19.3913292314,20.6336440561,19.948772443,23.3901820005,21.402389285,23.39,2.98491672932,0.0
762,6.35,50.0,22456.4132032,21.3518785145,20.468503811,21.1939063076,19.3907500624,20.6301780181,19.9230321808,23.3900927256,21.403045331,23.39,2.98491672932,0.0
763,6.3,48.0,22456.4132032,21.3450889613,20.4651508674,21.1896356099,19.3915269602,20.6267933898,19.9016468899,23.3900505329,21.4031083977,23.39,2.98491672932,0.0
764,6.25,46.0,22545.9696235,21.3398312794,20.4618041129,21.1850252353,19.3896912116,20.6234130507,19.8864079634,23.3900272398,21.4027862675,23.39,2.98491672932,0.0
765,6.2,44.0,22545.9696235,21.335046206,20.4584507199,21.1801177535,19.3907419271,20.6200317107,19.8727301991,23.3900118702,21.4021891358,23.39,2.98491672932,0.0
766,6.15,42.0,22545.9696235,21.3298113103,20.4550877534,21.174981114,19.3905193087,20.6166466218,19.859595804,23.3899999684,21.4013783938,23.39,2.98491672932,0.0
767,6.1,40.0,22545.9696235,21.3239853923,20.4517193104,21.1697118506,19.3905578117,20.61326295,19.8461894943,23.3899902091,21.4004138921,23.39,2.98491672932,0.0
768,6.05833333333,38.0,32684.4322994,21.4235532311,20.4510455066,21.2180181934,19.2682033209,20.6126032813,20.0698735883,23.0755647695,21.428344071,23.01,2.98491672932,0.0
769,6.01666666667,36.0,32684.4322994,21.5531118669,20.4505235853,21.2796861051,19.1288632272,20.6122490167,20.3215923364,23.0199024005,21.467671359,23.01,2.98491672932,0.0
770,5.975,34.0,32684.4322994,21.6515172433,20.4493002574,21.3239424741,19.0327517127,20.611045522,20.4744623325,23.0137589629,21.5014685917,23.01,2.98491672932,0.0
771,5.93333333333,32.0,32773.9887197,21.7083424407,20.4482522702,21.3471371277,19.0123168418,20.6098727432,20.5319045352,23.011487384,21.5244181549,23.01,2.98491672932,0.0
772,5.89166666667,30.0,32773.9887197,21.7378777294,20.4481839497,21.3580202574,19.0108699394,20.6096390159,20.5465920783,23.0106474408,21.538602017,23.01,2.98491672932,0.0
773,5.85,28.0,32773.9887197,21.7544492371,20.449047352,21.3639688273,19.0096059242,20.6102916241,20.553439504,23.0103167513,21.5472744516,23.01,2.98491672932,0.0
774,5.80833333333,25.6666666667,32773.9887197,21.7662133899,20.4506189785,21.3687236698,19.0100764933,20.6116094711,20.5634359662,23.0101754913,21.5529067524,23.01,2.98491672932,0.0
775,5.76666666667,23.3333333333,32773.9887197,21.7761633563,20.4526799575,21.3733180937,19.0111908943,20.6133831007,20.5756462292,23.0101048834,21.556840386,23.01,2.98491672932,0.0
776,5.725,21.0,32773.9887197,21.7849562924,20.4550650989,21.377705287,19.0105367967,20.6154553946,20.587425063,23.0100630347,21.5596861332,23.01,2.98491672932,0.0
777,5.68333333333,18.6666666667,32773.9887197,21.792086056,20.4575044113,21.3812776591,19.0113933436,20.6175183933,20.5965447918,23.0100350482,21.5615231097,23.01,2.98491672932,0.0
778,5.64166666667,0.0,32773.9887197,21.7924148935,20.4597957304,21.3836768327,19.011651596,20.6193370853,20.5833863048,23.0100115394,21.562347333,23.01,2.98491672932,0.0
779,5.6,0.0,32773.9887197,21.7880972891,20.4617625379,21.3846137146,19.0108433462,20.6207149134,20.5592424829,23.0099926231,21.5621469802,23.01,2.98491672932,0.0
780,5.55,0.0,32773.9887197,21.7884445767,20.4626111793,21.3862914917,19.3730741404,20.6215447121,20.5562948368,23.2998735991,21.5627610537,23.35,2.98491672932,0.0
781,5.5,0.0,32773.9887197,21.7884008056,20.4636103338,21.3881248178,19.3597147155,20.6224029289,20.5496943518,23.3425565829,21.5636186643,23.35,2.98491672932,0.0
782,5.45,0.0,32773.9887197,21.7862248575,20.4641822826,21.388551111,19.3525246648,20.6225806326,20.5365380009,23.3472863151,21.5640126442,23.35,2.98491672932,0.0
783,5.4,0.0,32773.9887197,21.7843574342,20.4644885936,21.3888708806,19.3510633536,20.6225012758,20.525405795,23.3489955122,21.5644986922,23.35,2.98491672932,0.0
784,5.35,0.0,32773.9887197,21.7827937406,20.4643405841,21.3888547564,19.3490149904,20.6220214376,20.5172126756,23.3495832171,21.5649472308,23.35,2.98491672932,0.0
785,5.3,0.0,32773.9887197,21.7808605439,20.4636313449,21.3880871044,19.3499506452,20.6209897599,20.5098638621,23.349778794,21.5651211107,23.35,2.98491672932,0.0
786,5.25,0.0,32773.9887197,21.7786645654,20.4625420223,21.3868595273,19.3493781856,20.6195861094,20.5027841106,23.3498472531,21.5650994707,23.35,2.98491672932,0.0
787,5.2,0.0,32773.9887197,21.7762607325,20.4611996675,21.3853468068,19.3515965976,20.6179322963,20.4956645595,23.3498677568,21.5649408258,23.35,2.98491672932,0.0
788,5.15,0.0,32773.9887197,21.7737644365,20.4596949954,21.3836927368,19.3519427716,20.6161238615,20.4886294368,23.3498705754,21.5647130309,23.35,2.98491672932,0.0
789,5.1,0.0,32773.9887197,21.7711119163,20.4580338144,21.3818546827,19.3514221185,20.6141613131,20.4815408054,23.3498657875,21.5644083362,23.35,2.98491672932,0.0
790,5.05,0.0,32773.9887197,21.7683908742,20.4562512374,21.3799040753,19.3515637287,20.6120874243,20.474585373,23.3498602909,21.5640665522,23.35,2.98491672932,0.0
791,5.0,0.0,32773.9887197,21.7655367515,20.4543352772,21.3777898687,19.3493798077,20.6098857998,20.4676049506,23.3498534644,21.5636697035,23.35,2.98491672932,0.0
792,5.0,0.0,41694.4277547,21.8381335033,20.4768082269,21.4667460241,19.5417135876,20.6616249806,20.5135903291,23.4591309101,21.6326904113,23.56,2.98491672932,0.0
793,5.0,0.0,41694.4277547,21.9335806758,20.507947853,21.5827639913,19.560096525,20.7348854728,20.5613165627,23.5112797544,21.7299691822,23.56,2.98491672932,0.0
794,5.0,0.0,41694.4277547,22.0104401184,20.5348326548,21.6745515748,19.5597445149,20.7990463061,20.5899886956,23.5363469961,21.8163800948,23.56,2.98491672932,0.0
795,5.0,0.0,41694.4277547,22.0603839862,20.5542858863,21.7326363846,19.5590206858,20.84534209,20.6031950806,23.5484205921,21.8796892297,23.56,2.98491672932,0.0
796,5.0,0.0,41694.4277547,22.0913700522,20.5682269831,21.7680617224,19.5611348109,20.8774469394,20.6100105508,23.5542380686,21.9234266326,23.56,2.98491672932,0.0
797,5.0,0.0,41694.4277547,22.1127793379,20.5792849619,21.793072871,19.560160554,20.9013485664,20.6159133688,23.5570400306,21.9546442503,23.56,2.98491672932,0.0
798,5.0,0.0,41694.4277547,22.1300908558,20.589089159,21.8144102831,19.5601470337,20.921087001,20.622224703,23.5583929529,21.978598225,23.56,2.98491672932,0.0
799,5.0,0.0,41694.4277547,22.1453534135,20.5982809572,21.8342393382,19.5596305269,20.9385144406,20.6284437912,23.5590490647,21.9981823711,23.56,2.98491672932,0.0
800,5.0,0.0,41694.4277547,22.1590206445,20.6069982384,21.8527465335,19.5606219528,20.9542746963,20.6339854517,23.5593676996,22.0146676604,23.56,2.98491672932,0.0
801,5.0,0.0,41694.4277547,22.1711732701,20.6152359382,21.8697811916,19.5600820933,20.9685965202,20.6386802703,23.5595215422,22.0285585822,23.56,2.98491672932,0.0
802,5.0,0.0,41694.4277547,22.1819443,20.6229919682,21.8853696539,19.560000632,20.981640857,20.642629535,23.5595946757,22.0402551972,23.56,2.98491672932,0.0
803,5.0,0.0,41694.4277547,22.1915363706,20.6302888239,21.8996840589,19.5613414634,20.9935738529,20.6459823783,23.5596283705,22.0501758575,23.56,2.98491672932,0.0
804,4.95,0.0,56930.284165,22.2813502904,20.6312855828,21.9611233658,19.4339086217,21.0076924217,20.7942317305,23.2197222852,22.0971741844,23.08,2.98491672932,0.0
805,4.9,0.0,56930.284165,22.4050307275,20.6363686435,22.0485130007,19.2912705326,21.0336977714,20.9654685948,23.1358685317,22.1695964709,23.08,2.98491672932,0.0
806,4.85,0.0,56930.284165,22.4991716198,20.6427800567,22.1179891272,19.1867719281,21.0600335704,21.0578921828,23.1093362256,22.2358003514,23.08,2.98491672932,0.0
807,4.8,0.0,56930.284165,22.5523386859,20.6496554782,22.1607951088,19.1316622402,21.0819352588,21.0789735071,23.0953951881,22.2831025059,23.08,2.98491672932,0.0
808,4.75,0.0,56930.284165,22.5795842571,20.6573409982,22.1870015098,19.1095631233,21.100149016,21.072950832,23.0897456731,22.3136617462,23.08,2.98491672932,0.0
809,4.7,0.0,56930.284165,22.5950918724,20.6656747882,22.205989986,19.0996481915,21.1160689088,21.0659397333,23.0850437585,22.333277647,23.08,2.98491672932,0.0
810,4.65,0.0,56930.284165,22.6069673474,20.674540281,22.2230015133,19.0918452647,21.1308988752,21.0651716312,23.0825302731,22.3469367082,23.08,2.98491672932,0.0
811,4.6,0.0,56930.284165,22.617911452,20.6837691424,22.2395674616,19.0838914744,21.1451875645,21.0681694008,23.0811841138,22.3574891316,23.08,2.98491672932,0.0
812,4.55,0.0,56930.284165,22.6282569011,20.6932057798,22.2556785437,19.081319448,21.1590875993,21.0715992757,23.0804602848,22.366269177,23.08,2.98491672932,0.0
813,4.5,0.0,56930.284165,22.6378519305,20.7027262316,22.271094298,19.0805167875,21.1726050772,21.0741324602,23.0800670332,22.3738703494,23.08,2.98491672932,0.0
814,4.45,0.0,56930.284165,22.6466416692,20.7122265633,22.2857081114,19.0810516623,21.1857105908,21.0758082563,23.0798483139,22.3805958702,23.08,2.98491672932,0.0
815,4.4,0.0,56930.284165,22.6547530625,20.7216397689,22.2995805511,19.0805730536,21.1984027117,21.0770827008,23.0797237934,22.386666019,23.08,2.98491672932,0.0
816,4.30833333333,0.0,58950.9361011,22.6584555442,20.7301404799,22.3152876212,19.1624353164,21.214635055,21.0520480365,23.1289018056,22.3980968313,23.17,2.98491672932,0.0
817,4.21666666667,0.0,58950.9361011,22.6586459426,20.7375857237,22.3299973679,19.1699500671,21.2317678068,21.0170708523,23.1480831665,22.4109425585,23.17,2.98491672932,0.0
818,4.125,0.0,58950.9361011,22.6629685201,20.7459943233,22.3465506134,19.170003451,21.2492614789,20.9999301937,23.164786732,22.4237302349,23.17,2.98491672932,0.0
819,4.03333333333,0.0,58950.9361011,22.669388268,20.7548462508,22.3624346327,19.170716657,21.2653807361,20.9955332267,23.1669904024,22.4345399293,23.17,2.98491672932,0.0
820,3.94166666667,0.0,58950.9361011,22.676450961,20.7637990011,22.3770751282,19.1705156462,21.2799777716,20.9959547007,23.1681461868,22.443382341,23.17,2.98491672932,0.0
821,3.85,0.0,58950.9361011,22.6829448121,20.772520377,22.3902880335,19.1690966714,21.2932536869,20.9955491956,23.1687462637,22.4506842977,23.17,2.98491672932,0.0
822,3.75833333333,0.0,58950.9361011,22.6887419056,20.7809430536,22.4024506613,19.1712392938,21.3055871631,20.9934829526,23.1690976316,22.4570006603,23.17,2.98491672932,0.0
823,3.66666666667,0.0,58950.9361011,22.6940022153,20.7890638278,22.4138522952,19.1696138135,21.3172085592,20.9906099042,23.1692380927,22.4626832823,23.17,2.98491672932,0.0
824,3.575,0.0,58950.9361011,22.6989757601,20.7969318192,22.4247219414,19.1698155113,21.3282851412,20.9877999105,23.1693123529,22.4679659792,23.17,2.98491672932,0.0
825,3.48333333333,0.0,58950.9361011,22.7037647199,20.8045744292,22.4351418981,19.170516891,21.3389050892,20.9852303602,23.1693424639,22.4729705021,23.17,2.98491672932,0.0
826,3.39166666667,0.0,58950.9361011,22.7084386097,20.8120147185,22.4451750219,19.1702782956,21.3491346795,20.9828655822,23.1693950065,22.4777820859,23.17,2.98491672932,0.0
827,3.3,0.0,58950.9361011,22.7119977858,20.8192540541,22.4548318746,19.1691015095,21.3590066519,20.9764479913,23.1694392515,22.4824428607,23.17,2.98491672932,0.0
828,3.3,0.0,61999.5155029,22.8065757064,20.8348272408,22.5140940932,19.7033522979,21.3744166905,21.1924327369,23.5062409305,22.5082099395,23.64,2.98491672932,0.0
829,3.3,0.0,61999.5155029,22.9223054686,20.8551949957,22.5851424823,19.8134370492,21.3938937551,21.4207573446,23.5991556374,22.5423034367,23.64,2.98491672932,0.0
830,3.3,0.0,61999.5155029,23.0165361432,20.8755552125,22.6447320724,19.657372731,21.4142465984,21.5680522715,23.6183713241,22.5746273039,23.64,2.98491672932,0.0
831,3.3,0.0,61999.5155029,23.0761420699,20.8921335523,22.6843829369,19.6421985907,21.4316147931,21.6281888726,23.6285021323,22.5994843724,23.64,2.98491672932,0.0
832,3.3,0.0,61999.5155029,23.1088984595,20.9044634817,22.7082256749,19.6394468941,21.4450192087,21.6405415704,23.6338295183,22.6166458946,23.64,2.98491672932,0.0
833,3.3,0.0,61999.5155029,23.1273282465,20.9139027086,22.7237893691,19.6404284529,21.4555120484,21.6406607252,23.6366282525,22.6284588362,23.64,2.98491672932,0.0
834,3.3,0.0,61999.5155029,23.1398619255,20.9218307726,22.7361944064,19.6413697625,21.4643851306,21.6431134559,23.6380954928,22.6372137879,23.64,2.98491672932,0.0
835,3.3,0.0,61999.5155029,23.1501917243,20.9290541657,22.7475688268,19.6415403643,21.4724658573,21.6486360558,23.638860767,22.6443335784,23.64,2.98491672932,0.0
836,3.3,0.0,61999.5155029,23.1592489377,20.9358808822,22.7583180095,19.641101331,21.4801003082,21.6541166121,23.6392565305,22.6504910336,23.64,2.98491672932,0.0
837,3.3,0.0,61999.5155029,23.1672633559,20.9424244297,22.7684592979,19.6404057657,21.4874379752,21.6579827379,23.6394644387,22.6560232834,23.64,2.98491672932,0.0
838,3.3,0.0,61999.5155029,23.1744356306,20.9487487995,22.7780716753,19.6396863286,21.4945680649,21.6604643712,23.639572876,22.6611430837,23.64,2.98491672932,0.0
839,3.3,0.0,61999.5155029,23.1808612453,20.9548535128,22.7871534643,19.6406720492,21.5014896679,21.6619790561,23.639622679,22.6659381916,23.64,2.98491672932,0.0
840,3.3,0.0,61971.3531066,23.2550213466,20.9646182606,22.8173758189,19.7498917692,21.5002234075,21.8683309896,23.6990443217,22.6679583062,23.76,2.98491672932,0.0
841,3.3,0.0,61971.3531066,23.3440407056,20.9739046106,22.8477871393,19.7599777091,21.4925620713,22.0982348971,23.7291889054,22.6660889813,23.76,2.98491672932,0.0
842,3.3,0.0,61971.3531066,23.4105104926,20.9810200178,22.8681413176,19.759839312,21.4843237461,22.2376236755,23.7444732728,22.6631994866,23.76,2.98491672932,0.0
843,3.3,0.0,61971.3531066,23.4483201516,20.9859833066,22.8786422214,19.7596783823,21.4781802181,22.2859606789,23.7521604951,22.6609839316,23.76,2.98491672932,0.0
844,3.3,0.0,61971.3531066,23.4671297347,20.9896313558,22.8837745051,19.760707373,21.474419917,22.291640374,23.756018522,22.6599331939,23.76,2.98491672932,0.0
845,3.3,0.0,61971.3531066,23.4772661478,20.9926925468,22.8871560297,19.7618429946,21.47238074,22.2915503488,23.7579381809,22.65984849,23.76,2.98491672932,0.0
846,3.3,0.0,61971.3531066,23.4846500537,20.9955742861,22.8904626207,19.7606504322,21.4714246779,22.2977704517,23.758880397,22.6604089799,23.76,2.98491672932,0.0
847,3.3,0.0,61971.3531066,23.4914038348,20.9984303227,22.8940473474,19.7608753156,21.4711642213,22.3083208354,23.7593323603,22.6613751146,23.76,2.98491672932,0.0
848,3.3,0.0,61971.3531066,23.497950546,21.0013186952,22.8978605698,19.7603991495,21.4714398702,22.3191038395,23.7595479523,22.6626436679,23.76,2.98491672932,0.0
849,3.3,0.0,61971.3531066,23.5041856518,21.0042346926,22.9017527081,19.7618902366,21.4721521175,22.328206463,23.7596428674,22.6641422648,23.76,2.98491672932,0.0
850,3.3,0.0,61971.3531066,23.5100633783,21.0071687682,22.9056560032,19.7604508083,21.4732295868,22.3357979975,23.7596788484,22.6658220891,23.76,2.98491672932,0.0
851,3.3,0.0,61971.3531066,23.5156807021,21.0101256715,22.9095901651,19.7603653773,21.4746239313,22.3427069058,23.7596893614,22.6676571631,23.76,2.98491672932,0.0
852,3.20833333333,0.0,54325.2625052,23.4570262121,20.9919042707,22.8359790021,19.7339770726,21.4299294932,22.3027534203,23.7418704215,22.6108147932,23.73,2.98491672932,0.0
853,3.11666666667,0.0,54325.2625052,23.3766175673,20.9653540528,22.737657259,19.7298761034,21.3658493336,22.2576108015,23.7348206791,22.5314691443,23.73,2.98491672932,0.0
854,3.025,0.0,54325.2625052,23.3108321079,20.9418027748,22.6595650539,19.7295828495,21.3089159763,22.2275170355,23.7318542113,22.4623159963,23.73,2.98491672932,0.0
855,2.93333333333,0.0,54325.2625052,23.2683103688,20.9242907948,22.6109074104,19.7313315233,21.2672315437,22.2106997015,23.7305629377,22.4133478601,23.73,2.98491672932,0.0
856,2.84166666667,0.0,54325.2625052,23.2425839804,20.9113031093,22.5821929157,19.7297107506,21.2378490108,22.1990576431,23.7300047026,22.3811801235,23.73,2.98491672932,0.0
857,2.75,0.0,54325.2625052,23.2252585867,20.9006206754,22.5624653577,19.7306273909,21.2155811627,22.1874436869,23.7297698928,22.3595475863,23.73,2.98491672932,0.0
858,2.65833333333,0.0,54325.2625052,23.2112254915,20.8908563094,22.5456181821,19.7301978296,21.196863563,22.1746729211,23.7296687452,22.3438635434,23.73,2.98491672932,0.0
859,2.56666666667,0.0,54325.2625052,23.1985642459,20.8814785279,22.5297392725,19.729819867,21.180062831,22.1614161071,23.7296193372,22.3317002808,23.73,2.98491672932,0.0
860,2.475,0.0,54325.2625052,23.1868936875,20.8723845859,22.5147350141,19.7307323576,21.1646185975,22.148356705,23.7295899101,22.3219317397,23.73,2.98491672932,0.0
861,2.38333333333,0.0,54325.2625052,23.1762300054,20.8635942809,22.5008225086,19.729771633,21.1503456655,22.1357280424,23.7295707242,22.3139957591,23.73,2.98491672932,0.0
862,2.29166666667,0.0,54325.2625052,23.166528966,20.8551190708,22.488027942,19.7292620125,21.1371144744,22.1234476278,23.7295570141,22.3075165002,23.73,2.98491672932,0.0
863,2.2,0.0,54325.2625052,23.1576497637,20.8469439258,22.4762158022,19.7305992306,21.124784176,22.1113692277,23.7295462851,22.3021882494,23.73,2.98491672932,0.0
864,2.15833333333,0.0,51776.565638,23.1371136635,20.8384353945,22.4490953443,19.5546936226,21.1071317217,22.098204755,23.5366993442,22.2834928059,23.5,2.98491672932,0.0
865,2.11666666667,0.0,51776.565638,23.0989187719,20.8201308044,22.3999731983,19.5020239366,21.0712584496,22.0723540915,23.5054844174,22.2478873526,23.5,2.98491672932,0.0
866,2.075,0.0,51776.565638,23.0682750633,20.8038852028,22.3607349211,19.5020738038,21.0398035539,22.0539494922,23.5004299482,22.2157386813,23.5,2.98491672932,0.0
867,2.03333333333,0.0,51776.565638,23.0493861226,20.7920951188,22.3359495868,19.5019548662,21.017449943,22.0446961744,23.4998639557,22.1918578006,23.5,2.98491672932,0.0
868,1.99166666667,0.0,51776.565638,23.0384291833,20.7834605111,22.3202282235,19.5008775018,21.0017079713,22.0402171383,23.4996782813,22.1752198625,23.5,2.98491672932,0.0
869,1.95,0.0,51776.565638,23.03105403,20.7763062724,22.3080291054,19.4996454837,20.9892697336,22.0368750924,23.4996241679,22.1633511874,23.5,2.98491672932,0.0
870,1.90833333333,0.0,51776.565638,23.0249344017,20.7697209337,22.2966988212,19.4992362949,20.9782549601,22.0334386046,23.4996099477,22.1543279711,23.5,2.98491672932,0.0
871,1.86666666667,0.0,51776.565638,23.019401293,20.7634428288,22.285711652,19.500121169,20.9680318014,22.0301059466,23.4996071548,22.1470668598,23.5,2.98491672932,0.0
872,1.825,0.0,51776.565638,23.0144620399,20.7574825307,22.2752872401,19.5023142692,20.9585152154,22.0273063104,23.4996082236,22.1410268531,23.5,2.98491672932,0.0
873,1.78333333333,0.0,51776.565638,23.0102079111,20.7518892955,22.265637492,19.5023982572,20.9497229304,22.0252237646,23.4996110775,22.1359186158,23.5,2.98491672932,0.0
874,1.74166666667,0.0,51776.565638,23.0066251777,20.7466744734,22.2567870132,19.4997264913,20.9416266734,22.0237936216,23.4996141253,22.1315434695,23.5,2.98491672932,0.0
875,1.7,0.0,51776.565638,23.0036401451,20.7418226516,22.2486632796,19.5020470248,20.9341625025,22.022903558,23.4996171617,22.1277478914,23.5,2.98491672932,0.0
876,1.65,0.0,50502.2172045,22.9941188641,20.7374110048,22.2345227708,19.3101367606,20.9249578949,22.0183687105,23.0941756432,22.1180910994,23.02,2.98491672932,0.0
877,1.6,0.0,50502.2172045,22.9800676754,20.730174525,22.2134113552,19.0876737001,20.9101259231,22.0122084271,23.028752786,22.102869673,23.02,2.98491672932,0.0
878,1.55,0.0,50502.2172045,22.9654790171,20.7216522141,22.1915447294,19.0259121222,20.8937113865,22.0039783908,23.0226817091,22.0866991001,23.02,2.98491672932,0.0
879,1.5,0.0,50502.2172045,22.9548977406,20.7142184727,22.1746216192,19.0222998921,20.8798325378,21.9988667718,23.0207177645,22.0733803767,23.02,2.98491672932,0.0
880,1.45,0.0,50502.2172045,22.9483725216,20.7084313705,22.1626494956,19.0200814563,20.8692080114,21.9968894109,23.020066821,22.0635385628,23.02,2.98491672932,0.0
881,1.4,0.0,50502.2172045,22.944125907,20.7038412429,22.1534062516,19.0205659638,20.8608852848,21.9959301166,23.0198350533,22.0562681838,23.02,2.98491672932,0.0
882,1.35,0.0,50502.2172045,22.9408828692,20.699959091,22.1452885828,19.0200048903,20.853904084,21.9949048197,23.019753343,22.0506085028,23.02,2.98491672932,0.0
883,1.3,0.0,50502.2172045,22.9380781735,20.6964977663,22.137642639,19.019208641,20.8477071819,21.9936611485,23.0197253847,22.0459212996,23.02,2.98491672932,0.0
884,1.25,0.0,50502.2172045,22.935612363,20.6933562607,22.1304017904,19.0195020479,20.842078307,21.9924830452,23.0197181652,22.041878263,23.02,2.98491672932,0.0
885,1.2,0.0,50502.2172045,22.9334769499,20.6905028074,22.1236174343,19.0212803641,20.8369357388,21.9915125343,23.0197163814,22.0383024985,23.02,2.98491672932,0.0
886,1.15,0.0,50502.2172045,22.9316698097,20.6879336475,22.1173317109,19.0205997436,20.8322514434,21.9907657087,23.0197165328,22.0350954884,23.02,2.98491672932,0.0
887,1.1,0.0,50502.2172045,22.9301891819,20.6856427887,22.1115445226,19.0204097121,20.8279943113,21.9902630913,23.0197178218,22.0321923528,23.02,2.98491672932,0.0
888,1.05833333333,0.0,49227.8687709,22.9191027015,20.6807619978,22.0965008713,19.5425567855,20.8184226731,21.9813784481,23.4632843189,22.0223178624,23.51,2.98491672932,0.0
889,1.01666666667,0.0,49227.8687709,22.9011786414,20.6720125961,22.0729977408,19.5184341824,20.8022447656,21.9657941161,23.5052347308,22.0066242756,23.51,2.98491672932,0.0
890,0.975,0.0,49227.8687709,22.8842429696,20.6620698659,22.0503959428,19.5125209083,20.7848870295,21.9513986385,23.5084719742,21.9911011742,23.51,2.98491672932,0.0
891,0.933333333333,0.0,49227.8687709,22.8713823299,20.6526874442,22.0330412168,19.509668884,20.7695727859,21.9404308793,23.5093435481,21.9788291061,23.51,2.98491672932,0.0
892,0.891666666667,0.0,49227.8687709,22.8614810165,20.6440588647,22.0199524405,19.509993876,20.7564786965,21.9306047277,23.5095528625,21.9697815532,23.51,2.98491672932,0.0
893,0.85,0.0,49227.8687709,22.8531365011,20.6359399091,22.0092211032,19.5115388481,20.7448714154,21.9207540292,23.5096022798,21.9630312472,23.51,2.98491672932,0.0
894,0.808333333333,0.0,49227.8687709,22.8454181099,20.6280574463,21.9994749156,19.5126322116,20.7340476303,21.9105626944,23.5096097881,21.9576812317,23.51,2.98491672932,0.0
895,0.766666666667,0.0,49227.8687709,22.8379462801,20.6202656947,21.990129452,19.5097665642,20.7236249204,21.9001574016,23.5096081623,21.9531660019,23.51,2.98491672932,0.0
896,0.725,0.0,49227.8687709,22.8306373761,20.6125213529,21.9810538261,19.511309401,20.7134603301,21.8897083849,23.5096049888,21.9491917913,23.51,2.98491672932,0.0
897,0.683333333333,0.0,49227.8687709,22.8235011564,20.6048267797,21.9722595679,19.5114061815,20.7035165686,21.8793058494,23.5096020463,21.9456140469,23.51,2.98491672932,0.0
898,0.641666666667,0.0,49227.8687709,22.8165283062,20.5971867865,21.9637403151,19.5094669228,20.6937738166,21.8689337668,23.5095991696,21.9423436346,23.51,2.98491672932,0.0
899,0.6,0.0,49227.8687709,22.8097059092,20.5896048708,21.9554734718,19.5094079737,20.6842146208,21.8585848567,23.5095970461,21.9393203787,23.51,2.98491672932,0.0
900,0.5,0.0,49227.8687709,22.8032046152,20.5823958399,21.9476505657,19.3198840848,20.675125892,21.8486161812,23.358739942,21.9364482501,23.3,2.98491672932,0.0
901,0.4,0.0,49227.8687709,22.7976244009,20.5758056251,21.9407379724,19.3028267008,20.6667749914,21.8402231682,23.3157882489,21.9338846229,23.3,2.98491672932,0.0
902,0.3,0.0,49227.8687709,22.79188828,20.569475998,21.9338055901,19.3019363092,20.6587258498,21.8310638969,23.3040561922,21.9312640144,23.3,2.98491672932,0.0
903,0.2,0.0,49227.8687709,22.7865084023,20.563456904,21.9272054918,19.300237686,20.6510723469,21.822337964,23.3008425643,21.9287954336,23.3,2.98491672932,0.0
904,0.1,0.0,49227.8687709,22.7813161903,20.5576278119,21.9207612616,19.3012999853,20.6436792486,21.813757852,23.2999537672,21.9264418066,23.3,2.98491672932,0.0
905,0.0,0.0,49227.8687709,22.7761957229,20.551915169,21.9143786657,19.2993916182,20.6364592554,21.8051328791,23.2997095453,21.9241687165,23.3,2.98491672932,0.0
906,-0.1,0.0,49227.8687709,22.771114488,20.5462893773,21.908051392,19.3013585427,20.6293744388,21.7964424816,23.2996415984,21.9219599848,23.3,2.98491672932,0.0
907,-0.2,0.0,49227.8687709,22.7660660928,20.5407372151,21.9017944883,19.3009865502,20.6224056,21.7877084794,23.2996223633,21.9198055776,23.3,2.98491672932,0.0
908,-0.3,0.0,49227.8687709,22.7610534312,20.5352512971,21.8956227439,19.30120861,20.6155409852,21.7789572089,23.2996170771,21.9176998414,23.3,2.98491672932,0.0
909,-0.4,0.0,49227.8687709,22.7560826867,20.5298265564,21.8895461779,19.3010882302,20.6087723256,21.7702104184,23.2996159656,21.9156408962,23.3,2.98491672932,0.0
910,-0.5,0.0,49227.8687709,22.7511505069,20.5244562874,21.8835626745,19.2999180899,20.6020897011,21.7614647999,23.2996158481,21.9136251673,23.3,2.98491672932,0.0
911,-0.6,0.0,49227.8687709,22.7462448883,20.519132222,21.8776613321,19.300732904,20.5954814538,21.7527004096,23.2996159284,21.9116468037,23.3,2.98491672932,0.0
912,-0.641666666667,0.0,49227.8687709,22.7417915754,20.5141998439,21.8721316036,19.0843729669,20.5892878207,21.7451521994,23.1284886975,21.9096861184,23.06,2.98491672932,0.0
