23.7995889206,23.7431882188,23.3951415164,23.8593838275,23.8399861391,23.6865997337,24.3610977466,23.6888919906,
23.796644691,23.7434295797,23.382592705,23.8562387632,23.8409907086,23.6898335431,24.3712462156,23.6723971266,
23.7942716581,23.7439951324,23.3692390274,23.8537582584,23.8400356018,23.6910656025,24.3747142709,23.6568172058,
23.7924032269,23.7448430102,23.3550234971,23.8518658894,23.8382455055,23.6912092293,24.3761157521,23.6428291167,
23.7908393963,23.7458294568,23.3416436401,23.8503054046,23.8365803489,23.6911765161,24.376668848,23.6305096607,
23.7895362721,23.7469180267,23.3290379356,23.8490267107,23.8351400005,23.6910795074,24.3769412315,23.6197564207,
23.7884551218,23.7480764872,23.3171523501,23.847985767,23.8339348687,23.6909557329,24.3771085903,23.6104123754,
23.787561924,23.7492770911,23.3059391866,23.8471441204,23.8329501519,23.6908194719,24.3772268667,23.6023182856,
23.7868268659,23.7504962667,23.2953562307,23.8464683086,23.8321651966,23.6906774361,24.3773152632,23.5953270252,
23.7862238655,23.7517141755,23.2853660467,23.8459292765,23.8315592221,23.6905336224,24.3773815136,23.5893065169,
23.7844369931,23.7579189185,23.2853071759,23.8452098538,23.8860346088,23.7368842783,24.5805515732,23.6193740478,
23.782935773,23.7635484414,23.2859268334,23.8445987897,23.9066580896,23.7564120363,24.6424819137,23.6223862919,
23.7817344694,23.7689293311,23.2870664684,23.8441707993,23.9166401641,23.7674845494,24.6616217293,23.6179548727,
23.7808083859,23.7741527675,23.2886448154,23.8439246874,23.9231350964,23.7757629677,24.6675937756,23.6120006809,
23.7801244018,23.7792400107,23.2906084451,23.8438392437,23.9283442924,23.7829879776,24.6695392884,23.606236147,
23.7796498759,23.7841925231,23.2929161916,23.843889878,23.9329598994,23.7897058712,24.6702413593,23.6011035912,
23.7793589249,23.7890097655,23.2954850028,23.8440585705,23.9371953708,23.7960806444,24.670554965,23.5966670124,
23.7792247162,23.7936879266,23.2982866149,23.844324219,23.9411391357,23.8021809222,24.6707367644,23.5928836468,
23.7792235574,23.7982240591,23.3012968643,23.8446683558,23.9448349063,23.808040257,24.6708664283,23.5896858167,
23.779334607,23.8026163015,23.3044950659,23.8450749478,23.9483111059,23.8136803882,24.6709695662,23.5870045919,
23.7795395705,23.8068638273,23.3078635375,23.8455301355,23.9515899966,23.8191184351,24.6710551819,23.5847762785,
23.7798224162,23.8109667257,23.3113872007,23.8460219768,23.9546906092,23.8243691857,24.6711270949,23.5829437575,
23.7813855427,23.8102610436,23.3064151704,23.8468152161,23.9063875216,23.7861361998,24.4816367751,23.5484900302,
23.7828284864,23.809928404,23.3015439807,23.8476136925,23.8896930429,23.772866986,24.4239276234,23.5402247428,
23.7841127531,23.8096571918,23.2968865471,23.8483247985,23.8829370555,23.7674227373,24.4061469724,23.5397225126,
23.7852394671,23.80935776,23.2924874848,23.8489300291,23.8794417098,23.7645281154,24.4006370236,23.5413548965,
23.7862204959,23.8090077165,23.2883687376,23.8494324203,23.8771498784,23.7625642064,24.3988724758,23.5434317491,
23.7870697924,23.8086048279,23.2845436832,23.8498406498,23.8754140979,23.7610267502,24.3982560654,23.5454598583,
23.7878639996,23.8081967277,23.2802316346,23.850248415,23.8737483535,23.7594789224,24.3980793495,23.5473001614,
23.7886106855,23.8077848518,23.2754522731,23.8506586332,23.8720839845,23.7578668028,24.3980388202,23.5489249569,
23.7893166013,23.8073707299,23.2702237577,23.8510738627,23.8704019097,23.7561759698,24.3980418147,23.5503451528,
23.7899876993,23.8069555726,23.2645630158,23.8514962187,23.8686979218,23.7544039809,24.3980598955,23.5515810627,
23.7906292037,23.8065402011,23.2584859131,23.8519273991,23.8669721519,23.7525519952,24.3980842009,23.5526537963,
23.7912456916,23.8061250817,23.2520073742,23.8523687377,23.8652256279,23.750622001,24.3981124135,23.5535826715,
23.7926829479,23.8023608119,23.2386601077,23.8530106383,23.826803057,23.717437306,24.2626724709,23.5310649892,
23.7939475137,23.7989429884,23.224608071,23.8536416397,23.8109610039,23.7018696658,24.2214282557,23.5271025794,
23.795017797,23.7956425647,23.2099547531,23.8541951798,23.8022456122,23.6917090943,24.2086435511,23.5285778219,
23.7958998423,23.7923893487,23.1947538252,23.8546575562,23.7958760485,23.6831897112,24.2046343859,23.5314810502,
23.7966068032,23.789161611,23.1790417764,23.855030442,23.7903692467,23.675154198,24.2033194572,23.5346110706,
23.7971527563,23.7859520191,23.1628482311,23.8553194164,23.7852636279,23.6672528651,24.2028150692,23.5376314649,
23.7975275492,23.7827412752,23.146492771,23.8554994038,23.7804999239,23.6594750161,24.2025379778,23.5404604474,
23.7977451134,23.7795290727,23.1299940564,23.8555785453,23.7760104101,23.6517821904,24.2023355412,23.5430923205,
23.7978180344,23.7763154823,23.1133686005,23.8555642425,23.7717553426,23.644156563,24.2021614285,23.5455397565,
23.7977576525,23.7731006971,23.0966310592,23.8554631664,23.7677055344,23.6365873073,24.2020009172,23.5478195025,
23.7975741809,23.769884953,23.0797944484,23.8552813147,23.7638368238,23.6290663534,24.2018489995,23.5499481792,
23.7972768189,23.7666685029,23.0628703245,23.8550240785,23.7601282014,23.6215870309,24.2017036769,23.5519411502,
23.7990752335,23.7551518327,23.0307500091,23.8551983303,23.6646969384,23.5366965469,23.8640516666,23.4943802974,
23.8005014146,23.7445792528,22.9988137336,23.8552987314,23.6264953584,23.4972139261,23.7602029702,23.483031233,
23.8015162273,23.7343895497,22.9672861642,23.855181686,23.6066264478,23.4723762074,23.7279531528,23.4849584071,
23.8021484494,23.7244218656,22.9362640074,23.8548344615,23.5929615596,23.4525951702,23.7179608689,23.4900646018,
23.802442822,23.7146351778,22.9057994499,23.8542802319,23.5817619838,23.4349225732,23.7147446303,23.4953886452,
23.8024446935,23.7050227665,22.8759264331,23.853549519,23.5718605142,23.4184450104,23.7135611925,23.5001392308,
23.8021859469,23.6955805088,22.8467947021,23.8526588623,23.5628843265,23.4028846622,23.7130248032,23.5041462837,
23.8017049964,23.686313762,22.8184192401,23.8516364152,23.5546598573,23.3881111115,23.7127041853,23.5074282174,
23.8010359894,23.6772275832,22.7908095506,23.850507131,23.5470903873,23.374052957,23.7124678242,23.5100512259,
23.8002091573,23.6683261705,22.7639705419,23.8492929257,23.5401070247,23.3606592465,23.7122736348,23.5120893357,
23.7992512062,23.6596127819,22.7379031913,23.8480129649,23.5336532859,23.3478874793,23.7121070494,23.5136129459,
23.7981856911,23.6510897898,22.7126050964,23.8466839607,23.527679983,23.3356997421,23.7119620914,23.5146859866,
23.7969898219,23.6479218812,22.6926242952,23.8452671492,23.5343073738,23.3311666892,23.7187119985,23.5229907554,
23.7957323409,23.644530982,22.673243593,23.8437949146,23.5391282481,23.3258579277,23.7207440572,23.5293069968,
23.7944308786,23.6409683681,22.6544533287,23.8422891438,23.542990263,23.3203873153,23.72136483,23.5344186087,
23.7930994383,23.6372723578,22.6362443223,23.8407662001,23.5462051058,23.3149504274,23.721544871,23.538643937,
23.7917497201,23.6334745441,22.6186065299,23.8392392253,23.5489071918,23.3096074031,23.7215970516,23.5421434387,
23.7903916604,23.6296019507,22.6015288392,23.8377190292,23.5511744016,23.3043781207,23.7216123437,23.5450235071,
23.7890465764,23.6256869483,22.5848383688,23.8362316703,23.5530080661,23.2992138101,23.7216357122,23.5473653828,
23.7877206852,23.6217491293,22.5685248535,23.8347832488,23.554457175,23.2941179177,23.7216627741,23.5492378202,
23.7864191822,23.6178053867,22.5525774712,23.8333786095,23.5555658889,23.289093524,23.7216920097,23.5507018127,
23.7851495033,23.6138678883,22.53699105,23.8320239783,23.5565574732,23.2841390822,23.7217253916,23.5518099681,
23.7839148353,23.6099494278,22.5217534234,23.8307219839,23.5572649521,23.2792566602,23.7217604971,23.5526096213,
23.7827177251,23.6060608973,22.506852308,23.8294744949,23.5577214632,23.2744479658,23.7217964684,23.5531426429,
23.7805609222,23.6160370524,22.5078603872,23.827970124,23.6206947517,23.3165846547,23.8777997844,23.5934020075,
23.7785881065,23.6248426126,22.5088910427,23.8264646212,23.6552512511,23.3373588698,23.9254450818,23.6107570401,
23.7768244614,23.6328211838,22.5098410796,23.8250439623,23.6794471651,23.3509241168,23.9402771737,23.6205061805,
23.7752628798,23.6401244172,22.5106642646,23.8237310183,23.6990043554,23.3616880825,23.9449999121,23.6274229697,
23.7738877345,23.6468403037,22.5113337756,23.8225291387,23.7158197689,23.3710442156,23.9466272093,23.6330244168,
23.7726820146,23.6530328616,22.5118305621,23.8214355367,23.7306082655,23.3794622996,23.9472988643,23.6378271378,
23.7715975342,23.6587323732,22.5125381716,23.8204029684,23.7438515674,23.3872685147,23.947615044,23.6420445435,
23.7706216304,23.663986087,22.5134379097,23.8194291049,23.7557569376,23.3945543338,23.9478152105,23.6457841485,
23.7697427534,23.6688358914,22.5145131134,23.8185112034,23.7664788718,23.4013775301,23.9479683421,23.6491146984,
23.7689504334,23.6733192259,22.5157488613,23.8176463211,23.7761456951,23.4077823283,23.9480974858,23.6520883587,
23.7682352047,23.6774696638,22.5171317776,23.8168314219,23.7848692112,23.4138062668,23.9482105562,23.6547484529,
23.7675885226,23.6813173607,22.5186498741,23.8160634419,23.7927485254,23.419482529,23.9483108176,23.6571322642,
23.7677415072,23.682058926,22.5150471808,23.8155068257,23.7687048724,23.3984984429,23.8334357694,23.6392118609,
23.7678445798,23.6828652214,22.5115393079,23.814984496,23.7632149901,23.3924345468,23.7985646153,23.6367556322,
23.7678745289,23.6835675659,22.5081916286,23.8144417387,23.7632339131,23.3909430328,23.7878361116,23.6386670519,
23.7678320152,23.6841297548,22.5050280312,23.8138683015,23.7647583337,23.3908331373,23.7845643672,23.6415679633,
23.7677240255,23.6845542739,22.5020586497,23.8132665108,23.7665875348,23.3909390845,23.7835635517,23.6444700606,
23.7675586358,23.6848536579,22.4992886218,23.8126416463,23.7683820427,23.3911799156,23.7832388554,23.6471143578,
23.7673972136,23.685079683,22.4960496517,23.8120707143,23.7698231104,23.3914333252,23.7831983064,23.649443607,
23.7672426254,23.6852430143,22.4923541583,23.8115534589,23.7709085771,23.3914742061,23.7832410352,23.6514656907,
23.7670972731,23.6853530361,22.4882138768,23.8110893185,23.7716639275,23.3913067291,23.7833073399,23.653210246,
23.7669662443,23.6854154124,22.4836460903,23.8106798635,23.7723040397,23.3909375801,23.783381791,23.6547089027,
23.7668507828,23.6854372282,22.4786610083,23.8103237245,23.7726589668,23.3905763802,23.7834571693,23.6559926845,
23.7667518226,23.685424396,22.4732685356,23.8100193292,23.7727580593,23.3900303497,23.7835311693,23.6570892759,
23.7780847358,23.7069473095,22.4821669859,23.8386718515,23.765362566,23.3707207185,23.7090155179,23.6821157794,
23.7895068537,23.7276867803,22.4894488668,23.8657427701,23.7698278142,23.3613986376,23.6862467843,23.6832739341,
23.8007466833,23.7473813626,22.4950082894,23.891096579,23.7771560114,23.3549024906,23.6790307373,23.695416594,
23.8117768108,23.7660401863,22.4989296257,23.9148485708,23.7847640973,23.3491423789,23.6767425611,23.7081563024,
23.8226267045,23.7828316419,22.5013596066,23.9371650342,23.7913077494,23.3435302581,23.6759060083,23.718636468,
23.8332798133,23.7965571464,22.5024298119,23.9581555276,23.7959186553,23.3379061359,23.6755375376,23.7280612947,
23.8437051796,23.8097669166,22.5027346485,23.9778828107,23.8006090742,23.3323824465,23.6752892456,23.7366550846,
23.8539007891,23.8211437396,22.5023616638,23.9964468265,23.8043662897,23.3269574847,23.6750783589,23.7444147079,
23.8638695671,23.8312811774,22.5013826895,24.0139411455,23.8076457827,23.3216251169,23.6748969132,23.7514905424,
23.8736245904,23.8403192362,22.4997519638,24.0304635698,23.810509109,23.316343615,23.674745313,23.7579390996,
23.8831594204,23.8483700479,22.4976568988,24.0460779043,23.8130719016,23.3111538104,23.6745994201,23.763834212,
23.8924786836,23.8555363425,22.4951515055,24.0608554087,23.815393529,23.306053057,23.6744643376,23.7692383162,
23.9083412615,23.864394578,22.511522201,24.0745296308,23.8153027446,23.3083550516,23.6578832634,23.766015033,
23.9237864765,23.8750446049,22.526917187,24.090353284,23.8203108454,23.312528079,23.6526928958,23.7737833542,
23.9389313442,23.8827041624,22.5416269218,24.1017537852,23.8241169825,23.3170715711,23.6511532733,23.774630876,
23.9537329224,23.890688468,22.5556226025,24.1134320103,23.8291781039,23.321495542,23.6507318026,23.7783794791,
23.9681898054,23.8979301501,22.5689526458,24.1242788285,23.8341784137,23.3256934261,23.6505885132,23.7821271748,
23.9823016873,23.9046769308,22.5816539547,24.1345894396,23.8392947407,23.3296230506,23.6505645044,23.7860972684,
23.9960719564,23.9108185111,22.5937680969,24.1443047858,23.8443299127,23.3332846737,23.6505676394,23.7899977046,
24.0095057318,23.9163990363,22.6053344234,24.153498183,23.8492799766,23.3366850892,23.6505819951,23.7937947852,
24.0226097055,23.9214383064,22.616391067,24.1622122963,23.8541183923,23.3398345332,23.6505998063,23.7974287444,
24.0353916482,23.9259691882,22.6269742349,24.1704958384,23.8588375367,23.3427435718,23.6506197982,23.8008713952,
24.0478601306,23.9300255145,22.637118107,24.1783936014,23.8634340792,23.3454226389,23.6506415884,23.8041043961,
24.0600242436,23.9336417692,22.6468547227,24.1859469605,23.8679083582,23.3478817953,23.650665199,23.8071194562,
24.0749300463,23.9385449367,22.657434772,24.178121635,23.8546403893,23.3307918754,23.5732173881,23.7792378274,
24.0895879205,23.9494454049,22.6668173728,24.2040738869,23.8592665691,23.3243749413,23.54778161,23.8002339673,
24.1033565724,23.948555254,22.6760544378,24.2036239251,23.856712073,23.3213203849,23.5400215102,23.7916072312,
24.1143597206,23.9515019278,22.6848891494,24.2104838426,23.8597097601,23.3191936701,23.5377274939,23.793905634,
24.1260492418,23.9535362448,22.6933776274,24.2166654852,23.8623748949,23.3173521898,23.5369653053,23.7954946433,
24.1371283543,23.9557891246,22.7015220351,24.2231972782,23.8656669824,23.3155556388,23.5367456681,23.7978154268,
24.1477245329,23.9578402541,22.7093425214,24.2296341973,23.8689923984,23.3137411385,23.5366772514,23.8000932408,
24.1578853406,23.9597280267,22.7168565653,24.2359921736,23.8723380767,23.3118873889,23.5366628195,23.8023327799,
24.1676227457,23.9614264414,22.7240821283,24.2422246094,23.8756405466,23.3099902561,23.5366645826,23.8044582356,
24.1769593494,23.9629414513,22.7310362527,24.2483182129,23.87888024,23.3080500555,23.5366727364,23.8064518189,
24.1859169444,23.9642818814,22.7377349696,24.2542646808,23.8820449851,23.3060687106,23.5366837902,23.8083049492,
24.1945167725,23.9654591822,22.7441932016,24.2600603354,23.8851283756,23.3040486257,23.5366966366,23.8100169482,
24.1963834533,23.9584933048,22.7504461971,24.2539477787,23.881024536,23.3061698252,23.5285552924,23.7964431766,
24.2023737405,23.9551677242,22.7567810243,24.2545985044,23.8818326887,23.3080790736,23.5261960812,23.7926386089,
24.2061613246,23.9504532399,22.7632907146,24.2527940497,23.8813786589,23.3101420446,23.5255202828,23.785769967,
24.2105236202,23.946766661,22.7699100417,24.2524752973,23.8820081614,23.3125320019,23.5254118454,23.780958051,
24.214761273,23.9431964087,22.7766243896,24.2524244876,23.8826325906,23.3146594596,23.5254385226,23.7764001642,
24.2189840902,23.9399646414,22.7834103308,24.2528169737,23.8834903145,23.31665266,23.5255212917,23.7724005871,
24.2231440589,23.9369469235,22.7902510365,24.2535024324,23.8844357704,23.3185067796,23.5256124417,23.7687447237,
24.2272469183,23.9341420643,22.7971306275,24.2544526394,23.8854684794,23.3202358021,23.525704726,23.7654157879,
24.2312876994,23.9315262894,22.8040352679,24.2556212977,23.8865697227,23.3218459328,23.5257936559,23.7623664733,
24.2352659697,23.9290873928,22.8109524006,24.2569764863,23.8877294409,23.3233433758,23.5258788545,23.7595693403,
24.2391811459,23.9268137682,22.8178706453,24.2584897852,23.8889382898,23.3247370871,23.5259602241,23.7569993986,
24.2430329077,23.924695211,22.8247796727,24.2601366133,23.8901885281,23.3260330856,23.5260379441,23.7546350337,
24.240103796,23.9000421115,22.8259213456,24.2433173291,23.8735646385,23.3313173662,23.5333253021,23.7342773831,
24.2377098755,23.891260435,22.8278156713,24.2352860768,23.8741859955,23.3380135609,23.5376660126,23.7185624421,
24.2324654522,23.8698950902,22.8304959708,24.2192653903,23.8585326108,23.3417102257,23.5374522608,23.7001183132,
24.2319895727,23.8612636506,22.8337715499,24.2143033363,23.8574961281,23.3471791305,23.5388832041,23.6864728451,
24.2275491677,23.8441105781,22.8376790236,24.2018481134,23.8458509112,23.3508534557,23.5383610773,23.6708575978,
24.2270083305,23.8359791971,22.8420674259,24.1977061774,23.8444842224,23.3557454369,23.5392656411,23.65907272,
24.223668533,23.8218427527,22.8469559851,24.1882678681,23.835559431,23.3593236657,23.5388702731,23.6459828942,
24.2231687813,23.8143252009,22.8522173956,24.1848702959,23.8337795794,23.3635701589,23.5395276104,23.6358076468,
24.2206751573,23.8025845461,22.8578551233,24.1777081646,23.8265401968,23.3668000412,23.5392530231,23.62488391,
24.2203221906,23.7958703781,22.8637751212,24.1750871542,23.8249688964,23.3706429233,23.539759863,23.6163760825,
24.2184951708,23.7860646881,22.8699803824,24.1696766897,23.819375639,23.3737119638,23.5395697333,23.6072613573,
24.2182562238,23.7800258236,22.8763963768,24.1676297297,23.8179942073,23.3772096778,23.5399554561,23.6000645689,
24.2113003233,23.8045174757,22.8778108263,24.1698203441,23.9358522646,23.4497128671,23.8184318009,23.6980276165,
24.2037312334,23.8264749697,22.8780412104,24.1704026592,23.9716151217,23.482526915,23.9030863533,23.7520836653,
24.195707267,23.829277047,22.8777719429,24.1697086767,23.9900282414,23.5032341444,23.9290071896,23.7894229764,
24.1878936846,23.8419507667,22.8773034905,24.1684919635,24.0110459694,23.5204605005,23.9370624127,23.8037112192,
24.1801054218,23.8521364619,22.8764653205,24.1666587301,24.0251320302,23.5354172945,23.9395571094,23.8200338277,
24.172315598,23.8609798891,22.8752736705,24.1642494475,24.0372874104,23.5492983534,23.9403537031,23.8358292451,
24.1645994876,23.869144079,22.8738196423,24.1614023707,24.0478164694,23.5623485478,23.9406420373,23.8475589795,
24.1569682997,23.8768102093,22.8721285815,24.1581820881,24.0570561226,23.5747041105,23.9407765233,23.8577801453,
24.1494294525,23.8840081243,22.8702217356,24.1546437195,24.0651273513,23.5864271542,23.9408556268,23.8667256123,
24.1419883651,23.8907869585,22.8681174909,24.1508352668,24.0721618015,23.5975690825,23.9409130169,23.8745685826,
24.1346489624,23.8971859714,22.865831996,24.1467987205,24.0782679414,23.6081719731,23.9409591864,23.8814481225,
24.1274139109,23.903239,22.8633794402,24.1425708005,24.0835380082,23.6182711855,23.9409977331,23.8874833755,
24.1202940427,23.8734712494,22.8442682754,24.116934484,23.9971207643,23.5582965326,23.6502434812,23.7718747821,
24.113960992,23.8764472584,22.8259459743,24.1087145262,23.9855133338,23.5407936774,23.5609020822,23.7391397762,
24.1081447247,23.8537343561,22.8087786493,24.1013936854,23.9489221011,23.5301230135,23.5335737066,23.7004182112,
24.1029206193,23.8266517179,22.7931871727,24.0949591041,23.9248030329,23.5224187347,23.5254531908,23.6665085169,
24.0979103805,23.8132850841,22.7783121075,24.0885345532,23.9064434387,23.5181808888,23.5230725714,23.6496881662,
24.0931017845,23.7990143025,22.7641786376,24.082982837,23.8897140468,23.5141116646,23.5223084329,23.6345392645,
24.0884663118,23.7864621475,22.7507076916,24.0777687823,23.875345523,23.5105241815,23.5220913695,23.6218691671,
24.0839822789,23.775320741,22.7378323229,24.0728462999,23.8627742259,23.5072796225,23.5220234346,23.6110792455,
24.0796311048,23.7654322951,22.7254927081,24.0681759485,23.8517463191,23.5043171327,23.5219956025,23.6019000209,
24.0753968173,23.7566545476,22.7136355794,24.063723889,23.8420533279,23.5015939574,23.5219751679,23.5941080591,
24.0712655869,23.7488624709,22.7022134155,24.059460977,23.8335189125,23.4990763329,23.5219529242,23.5875168262,
24.067225363,23.7419500415,22.6911836486,24.0553620129,23.8259968397,23.4967367797,23.5219270101,23.5819717178,
24.0204920303,23.7016572919,22.6643916516,23.9865254227,23.7160691769,23.4153851817,23.1848779395,23.4653975606,
23.9951191387,23.6809850304,22.6397065449,23.9454337673,23.6798462543,23.3835809369,23.0827927937,23.4010962619,
23.9850431726,23.675227054,22.6166868065,23.9394473704,23.6663002476,23.3629107179,23.0520408573,23.3563595456,
23.9712835472,23.6552869194,22.5950721488,23.9204682701,23.6410508125,23.3461208894,23.041942332,23.3272858066,
23.956703171,23.6362740516,22.5749237895,23.9012320553,23.6176827249,23.3312095008,23.0389300042,23.2952228526,
23.9423244104,23.6140961557,22.556116964,23.8813478249,23.5906867182,23.3165648146,23.0377450734,23.2667596959,
23.929236348,23.5939298044,22.5385313029,23.8636751998,23.5662348597,23.3030061008,23.0374049165,23.2414764909,
23.9166085171,23.5745402613,22.5220682356,23.8469118261,23.5425600555,23.2901288934,23.0372283797,23.2183965418,
23.9052413611,23.5572707931,22.5066277532,23.8322619494,23.5214678577,23.2781879958,23.0371882748,23.1978343304,
23.894552461,23.5411175374,22.4921303598,23.8187659892,23.5016298009,23.2669191731,23.0371332028,23.1790250788,
23.8846656101,23.5262894572,22.4784976436,23.8065879495,23.4833630762,23.2563512113,23.037088705,23.1620825049,
23.8754657131,23.5125813142,22.4656611498,23.7955176915,23.4664145496,23.2464151789,23.037038551,23.146715445,
23.8776046704,23.5139043873,22.4521327303,23.7996809035,23.4779637507,23.2507819155,23.0898147841,23.1824182764,
23.8786350667,23.4985765817,22.4398523942,23.8008494334,23.4654059031,23.2473214979,23.1059931826,23.1619345121,
23.8697478273,23.4922007129,22.4281625804,23.7908823973,23.4583206486,23.2427836049,23.1109226091,23.1581891542,
23.8681378691,23.484035823,22.4170641869,23.7895609505,23.4488346692,23.2377605932,23.1123437927,23.1535678129,
23.8651089947,23.4769327593,22.406569669,23.7867424452,23.4405125935,23.2330641289,23.1127962317,23.147617926,
23.862476122,23.47064567,22.3966261418,23.7845260612,23.4331598625,23.2287394156,23.112934049,23.1429708206,
23.8602433221,23.4650848387,22.3871960007,23.7828943054,23.4267064296,23.2247907888,23.1129739248,23.1391508974,
23.8583892582,23.4601859671,22.3782451664,23.7817969364,23.4210822775,23.2212016297,23.1129836335,23.1360770898,
23.8568883066,23.4558822817,22.3697427089,23.7811797962,23.4162026913,23.2179468656,23.1129836762,23.1336645473,
23.8557173726,23.4521156962,22.3616604335,23.7809957847,23.4119915874,23.2150016947,23.1129806265,23.1318380811,
23.8548549309,23.4488340025,22.353972586,23.7812027621,23.408380019,23.2123427031,23.1129766455,23.1305305204,
23.8542811267,23.4459904171,22.3466556261,23.7817632729,23.4053063587,23.2099482896,23.1129725431,23.1296813761,
23.8426501107,23.4496279742,22.3367041158,23.7698070218,23.3987477241,23.1962591788,23.0528662569,23.1259278516,
23.8458611118,23.4472651803,22.3267077139,23.7744582035,23.3895493587,23.1875577804,23.0336112889,23.130788273,
23.8468872971,23.4346026215,22.3175499797,23.7769679244,23.3738078251,23.1806869208,23.0277486219,23.1096993458,
23.8348110005,23.4275548489,22.3089815736,23.7626030246,23.3652663448,23.1756759123,23.0261491794,23.0974579662,
23.8319718412,23.4209575499,22.3008638952,23.760245385,23.3574511274,23.1711048058,23.0256457844,23.090086617,
23.8279516287,23.4151002721,22.293187019,23.7564119079,23.350536955,23.1668892311,23.0255088154,23.0825716972,
23.8244402724,23.4100202195,22.2858946033,23.7532711481,23.3445525867,23.1629895696,23.0254797321,23.0766811388,
23.8213892605,23.4055655414,22.2789453696,23.7507421943,23.3392880491,23.1593494171,23.0254740352,23.071874611,
23.8187688583,23.4016842563,22.2723024635,23.7487759381,23.3346850216,23.1559480929,23.0254714655,23.0680359822,
23.8165423844,23.3983138127,22.2659334375,23.7473130901,23.3306695741,23.1527646623,23.0254655647,23.0650420361,
23.8146784407,23.3954020656,22.2598095569,23.7463036627,23.3271817989,23.149781781,23.0254551618,23.0627925628,
