,tout,s,i,t1,t2,m,tret
58,1.65,0.0,0.0,22.9592734212,23.670372609,34.1753211953,22.9673945639
59,1.7,0.0,0.0,22.9510469725,23.6700030735,34.1776719721,22.9592734212
60,1.7,0.0,0.0,22.9462171925,23.6321674586,33.9362806554,22.9510469725
61,1.7,0.0,0.0,22.9432022949,23.6296554649,34.1119864943,22.9462171925
62,1.7,0.0,0.0,22.942742126,23.6304095502,33.9691796531,22.9432022949
63,1.7,0.0,0.0,22.9452831788,23.6299824134,33.9473769681,22.942742126
64,1.7,0.0,0.0,22.9501342889,23.6299216942,33.9174290343,22.9452831788
65,1.7,0.0,0.0,22.9564129123,23.6301273767,33.8748242654,22.9501342889
66,1.7,0.0,0.0,22.9635208421,23.6299669612,33.8256153796,22.9564129123
67,1.7,0.0,0.0,22.9711578814,23.6296920744,33.8013832249,22.9635208421
68,1.7,0.0,0.0,22.9791224852,23.6302136411,33.7475274736,22.9711578814
69,1.7,0.0,0.0,22.9874048739,23.630029029,33.7062591499,22.9791224852
70,1.7,0.0,0.0,22.9959392189,23.6300408731,33.6728248561,22.9874048739
71,1.7,0.0,0.0,23.0046644985,23.6299291018,33.6276551529,22.9959392189
72,1.74166666667,0.0,0.0,23.0107069678,23.7060755714,34.0395284922,23.0046644985
73,1.78333333333,0.0,0.0,23.018406382,23.7093952967,33.6269384561,23.0107069678
74,1.825,0.0,0.0,23.024822974,23.7102135491,33.8489042746,23.018406382
75,1.86666666667,0.0,0.0,23.0276463342,23.7097609265,33.8206863354,23.024822974
76,1.90833333333,0.0,0.0,23.0270076271,23.7099712243,33.8366623027,23.0276463342
77,1.95,0.0,0.0,23.0241170579,23.7098499228,33.8365868546,23.0270076271
78,1.99166666667,0.0,0.0,23.0200416892,23.7097841486,33.8579475476,23.0241170579
79,2.03333333333,0.0,0.0,23.0153937578,23.709434736,33.889287469,23.0200416892
80,2.075,0.0,0.0,23.0103654628,23.7099821522,33.8956652427,23.0153937578
81,2.11666666667,0.0,0.0,23.005097802,23.7100341484,33.892003743,23.0103654628
82,2.15833333333,0.0,0.0,22.9997062348,23.7097703534,33.927058493,23.005097802
83,2.2,0.0,0.0,22.9941612016,23.7100688529,33.9254510479,22.9997062348
84,2.2,0.0,0.0,22.9911384163,23.701170586,33.8614332319,22.9941612016
85,2.2,0.0,0.0,22.9907657486,23.6997059285,33.8818015702,22.9911384163
86,2.2,0.0,0.0,22.9926180024,23.7005108075,33.8340340198,22.9907657486
87,2.2,0.0,0.0,22.9961756308,23.7004438416,33.7988358837,22.9926180024
88,2.2,0.0,0.0,23.0008567898,23.6999700679,33.7893565795,22.9961756308
89,2.2,0.0,0.0,23.006168551,23.7003906652,33.7633022709,23.0008567898
90,2.2,94.25,0.0,23.0118247548,23.6998878125,33.6810763498,23.006168551
91,2.2,133.5,0.0,23.0177034707,23.7003272063,33.6377660005,23.0118247548
92,2.2,172.75,0.0,23.0238486153,23.6997779823,33.5935553396,23.0177034707
93,2.2,212.0,0.0,23.0301983953,23.7001928486,33.5503765227,23.0238486153
94,2.2,251.25,0.0,23.036754218,23.6998818051,33.4947384833,23.0301983953
95,2.2,290.5,0.0,23.0434935978,23.699818656,33.4642084778,23.036754218
96,2.2,329.75,0.0,23.0456807827,23.7095995228,33.549770006,23.0434935978
97,2.2,369.0,0.0,23.0427178391,23.7098456376,33.5200285831,23.0456807827
98,2.2,408.25,0.0,23.0355157899,23.7103373486,33.5871721423,23.0427178391
99,2.2,447.5,0.0,23.025502484,23.7100521894,33.6042665357,23.0355157899
100,2.2,486.75,0.0,23.0138107848,23.7097461829,33.6335081251,23.025502484
101,2.2,526.0,0.0,23.0011943393,23.7096445806,33.6725776375,23.0138107848
102,2.2,533.25,0.0,22.9880980783,23.7097859578,33.6845404962,23.0011943393
103,2.2,540.5,0.0,22.9747994286,23.7098627204,33.7132640222,22.9880980783
104,2.2,547.75,0.0,22.9614416987,23.7098780455,33.7488418262,22.9747994286
105,2.2,555.0,0.0,22.9480864304,23.7093176043,33.7820007826,22.9614416987
106,2.2,562.25,0.0,22.9347114654,23.7098764336,33.8083376538,22.9480864304
107,2.2,569.5,0.0,22.9214167985,23.7098570585,33.8309472571,22.9347114654
108,2.2,576.75,0.0,22.9081942863,23.5361101178,32.6582912186,22.9214167985
109,2.2,584.0,0.0,22.8851952201,23.4768038026,33.8931182414,22.9081942863
110,2.2,591.25,0.0,22.8566788944,23.4413534439,33.1565170529,22.8851952201
111,2.2,598.5,0.0,22.8301944055,23.4404460773,33.3019068758,22.8566788944
112,2.2,605.75,0.0,22.8107890394,23.4401074446,33.3171431588,22.8301944055
113,2.2,613.0,0.0,22.7980832435,23.4405787938,33.3113925222,22.8107890394
114,2.2,633.666666667,0.0,22.7896696982,23.4482550011,33.3147721182,22.7980832435
115,2.2,654.333333333,0.0,22.7841388981,23.4632528195,33.3284553308,22.7896696982
116,2.2,675.0,0.0,22.7811153175,23.4835269006,33.3329199147,22.7841388981
117,2.2,695.666666667,0.0,22.7805025607,23.5063563896,33.3471089194,22.7811153175
118,2.2,716.333333333,0.0,22.7863847446,23.5297436034,34.9760186251,22.7805025607
119,2.2,737.0,0.0,22.7938706404,23.5326421788,35.1993635612,22.7863847446
120,2.25,757.666666667,0.0,22.8021193983,23.3268001575,39.2789593859,22.8023690208
121,2.3,778.333333333,0.0,22.7920522763,23.2783727466,37.0035146926,22.7926225283
122,2.35,799.0,0.0,22.7886585231,23.2967318452,39.2376112745,22.7899753499
123,2.4,819.666666667,0.0,22.7857025813,23.2924472062,40.1727928416,22.7862125677
124,2.45,840.333333333,0.0,22.7896346558,23.2908090864,40.969907224,22.7884041026
125,2.5,861.0,0.0,22.7976113225,23.2918796585,41.8872330978,22.7953094782
126,2.55,862.583333333,0.0,22.8078027682,23.2923089767,42.5031426643,22.8049678538
127,2.6,864.166666667,0.0,22.8188664809,23.2930807391,43.036076737,22.8158092936
128,2.65,865.75,0.0,22.8304172412,23.2940085406,43.5529151331,22.8272344846
129,2.7,867.333333333,0.0,22.8422410542,23.2951012439,44.0497360482,22.8389883567
130,2.75,868.916666667,0.0,22.8541918117,23.2962014294,44.5291153888,22.850908387
131,2.8,870.5,0.0,22.8661715058,23.2973166023,44.9919677843,22.8628824438
132,2.84166666667,872.083333333,0.0,22.8719285809,23.5265842592,43.6461148074,22.8640130034
133,2.88333333333,873.666666667,0.0,22.9070570292,23.566051634,45.1149394292,22.8820026609
134,2.925,875.25,0.0,22.9466755373,23.543919627,43.9847134557,22.9070570292
135,2.96666666667,876.833333333,0.0,22.9758937102,23.5460444253,44.5640597792,22.9466755373
136,3.00833333333,878.416666667,0.0,22.9941369318,23.5480882586,44.9322423955,22.9758937102
137,3.05,880.0,0.0,23.0061978232,23.55045835,45.2707423446,22.9941369318
138,3.09166666667,883.75,0.0,23.0159835908,23.5535153522,45.6350973384,23.0061978232
139,3.13333333333,887.5,0.0,23.0251745372,23.5557531947,45.967755095,23.0159835908
140,3.175,891.25,0.0,23.0340382079,23.5576109369,46.2822813982,23.0251745372
141,3.21666666667,895.0,0.0,23.042491826,23.5592549243,46.5910042251,23.0340382079
142,3.25833333333,898.75,0.0,23.0505135551,23.5617427164,46.8928897271,23.042491826
143,3.3,902.5,0.0,23.0582830145,23.5631082573,47.1872445314,23.0505135551
144,3.39166666667,906.25,0.0,23.0579918203,23.4650164858,48.8000771837,23.0588757976
145,3.48333333333,910.0,0.0,23.0502015296,23.4542415475,48.720354454,23.0521796646
146,3.575,913.75,0.0,23.047164006,23.4485486373,48.9391806182,23.0478753481
147,3.66666666667,917.5,0.0,23.0474725833,23.4456595179,49.20258781,23.0473062794
148,3.75833333333,921.25,0.0,23.0499619758,23.4440834155,49.4555803595,23.0492253915
149,3.85,925.0,0.0,23.0538578905,23.4433460094,49.7016262153,23.0527545762
150,3.94166666667,920.416666667,0.0,23.0583863635,23.4422073101,49.7710746622,23.0571376621
151,4.03333333333,915.833333333,0.0,23.0630678546,23.441104858,49.791348847,23.0617815234
152,4.125,911.25,0.0,23.067814763,23.4401048856,49.7967383452,23.0665107654
153,4.21666666667,906.666666667,0.0,23.0725978495,23.4392067656,49.7858309886,23.0712842866
154,4.30833333333,902.083333333,0.0,23.0753696273,23.4387246236,49.7415119782,23.0741312474
155,4.4,897.5,0.0,23.0811529585,23.438185007,49.6622876922,23.0792212654
156,4.45,892.916666667,0.0,23.0780161937,23.3263747675,50.4685253699,23.0807179556
157,4.5,888.333333333,0.0,23.0601173418,23.3262046581,50.4632582317,23.0658067608
158,4.55,883.75,0.0,23.0492804742,23.3253532163,50.1817634741,23.0527370664
159,4.6,879.166666667,0.0,23.0462692237,23.3241472746,49.9493825608,23.0482191252
160,4.65,874.583333333,0.0,23.0388620773,23.3229184932,49.7034736807,23.0419879794
161,4.7,870.0,0.0,23.033492605,23.321433551,49.4489315973,23.0357823262
162,4.75,865.75,0.0,23.0291318835,23.3198678189,49.1914979203,23.0310185584
163,4.8,861.5,0.0,23.0252200186,23.3181773534,48.9257280978,23.0269253508
164,4.85,857.25,0.0,23.0215315906,23.3164734127,48.6501640404,23.0231435612
165,4.9,853.0,0.0,23.0199294521,23.3148552571,48.3645804909,23.0212927626
166,4.95,848.75,0.0,23.0154777193,23.3130058937,48.070109375,23.0182101766
167,5.0,844.5,0.0,23.0110393649,23.3109725902,47.7581977785,23.0144645374
168,5.0,840.25,0.0,23.031546774,23.5409944684,74.8963030428,23.0158217775
169,5.0,836.0,0.0,23.0772190265,23.6741669978,44.1221594204,23.0488308907
170,5.0,831.75,0.0,23.115107494,23.6700843533,43.9751765469,23.0883230456
171,5.0,827.5,0.0,23.1382888335,23.6723536197,44.0890852041,23.115107494
172,5.0,823.25,0.0,23.1505226267,23.670831226,43.8644461307,23.1382888335
173,5.0,819.0,0.0,23.1573072934,23.6692969745,43.6154517373,23.1505226267
174,5.0,806.583333333,0.0,23.1617257801,23.6659531346,43.2308397974,23.1573072934
175,5.0,794.166666667,0.0,23.1649124524,23.6631378986,42.8139128843,23.1617257801
176,5.0,781.75,0.0,23.167344163,23.65965768,42.3877952348,23.1649124524
177,5.0,769.333333333,0.0,23.1691871119,23.6565779247,41.9534100463,23.167344163
178,5.0,756.916666667,0.0,23.1706531023,23.6527127132,41.5123118496,23.1691871119
179,5.0,744.5,0.0,23.1718037249,23.6492987704,41.0679210628,23.1706531023
180,4.95,732.083333333,0.0,23.1759849678,23.5273044808,43.1951542383,23.1718037249
181,4.9,719.666666667,0.0,23.1614026403,23.4581941432,40.5298591224,23.1759849678
182,4.85,707.25,0.0,23.13571843,23.4341737846,40.8938549447,23.1614026403
183,4.8,694.833333333,0.0,23.1091110274,23.4152239092,40.2713933851,23.13571843
184,4.75,682.416666667,0.0,23.0867979683,23.4075674151,39.7090381135,23.1091110274
185,4.7,670.0,0.0,23.0697487211,23.4026718956,39.1533884508,23.0867979683
186,4.65,636.666666667,0.0,23.0562767056,23.3953011217,38.3931354361,23.0697487211
187,4.6,603.333333333,0.0,23.0444500978,23.3876941365,37.6049043934,23.0562767056
188,4.55,570.0,0.0,23.0332021523,23.3797127321,36.830802077,23.0444500978
189,4.5,536.666666667,0.0,23.0221219891,23.3720688133,36.0758533247,23.0332021523
190,4.45,503.333333333,0.0,23.0111555177,23.3637175542,35.3478928433,23.0221219891
191,4.4,470.0,0.0,23.0002726854,23.3564784137,34.6653279846,23.0111555177
192,4.26666666667,436.666666667,0.0,23.0046619376,23.1390370561,38.4892450419,23.0051097594
193,4.13333333333,403.333333333,0.0,22.9850540558,23.0762202412,33.9196903553,22.9993770418
194,4.0,370.0,0.0,22.9584022687,23.0806471038,35.6543802726,22.9850540558
195,3.86666666667,336.666666667,0.0,22.9384089513,23.0693731887,34.5209706667,22.9584022687
196,3.73333333333,303.333333333,0.0,22.9282350162,23.0625235482,33.8823068655,22.9384089513
197,3.6,270.0,0.0,22.9253009773,23.0552296823,33.2586616632,22.9282350162
198,3.46666666667,247.5,0.0,22.9263530848,23.0486255396,32.7042015135,22.9253009773
199,3.33333333333,225.0,0.0,22.9298337831,23.0397713285,32.6582912186,22.9263530848
200,3.2,202.5,0.0,22.9345291159,23.0257381038,32.6582912186,22.9298337831
201,3.06666666667,0.0,0.0,22.93942354,22.993817101,32.6582912186,22.9345291159
202,2.93333333333,0.0,0.0,22.9427883812,22.9678293849,32.6582912186,22.93942354
203,2.8,0.0,0.0,22.944794917,22.9634660591,32.6582912186,22.9427883812
204,2.75,0.0,0.0,22.9451709531,22.9999578509,32.6582912186,22.944794917
205,2.7,0.0,0.0,22.9473103648,22.999447239,32.6582912186,22.9451709531
206,2.65,0.0,0.0,22.9494930044,22.9963020719,32.6582912186,22.9473103648
207,2.6,0.0,0.0,22.9502038835,22.9929276127,32.6582912186,22.9494930044
208,2.55,0.0,0.0,22.9492669231,22.9891223836,32.6582912186,22.9502038835
209,2.5,0.0,0.0,22.9471271159,22.9865325939,32.6582912186,22.9492669231
210,2.45,0.0,0.0,22.9443846836,22.9827422907,32.6582912186,22.9471271159
211,2.4,0.0,0.0,22.9412679565,22.9801386381,32.6582912186,22.9443846836
212,2.35,0.0,0.0,22.9379495414,22.9776676815,32.6582912186,22.9412679565
213,2.3,0.0,0.0,22.9345134485,22.9756548462,32.6582912186,22.9379495414
214,2.25,0.0,0.0,22.9310190015,22.9734082742,32.6582912186,22.9345134485
215,2.2,0.0,0.0,22.927460296,22.9707307496,32.6582912186,22.9310190015
216,2.10833333333,0.0,0.0,22.9342360904,23.2801814278,34.1412024477,22.9277483848
217,2.01666666667,0.0,0.0,22.9640736567,23.3106780022,32.6582912186,22.9404357073
218,1.925,0.0,0.0,22.9994097995,23.2776953995,33.0812471701,22.9640736567
219,1.83333333333,0.0,0.0,23.0252551325,23.2705798428,32.8069148239,22.9994097995
220,1.74166666667,0.0,0.0,23.041428075,23.2703374271,32.7652431054,23.0252551325
221,1.65,0.0,0.0,23.0528843512,23.2699754502,32.7260156019,23.041428075
222,1.55833333333,0.0,0.0,23.0630242506,23.2695944147,32.6922448083,23.0528843512
223,1.46666666667,0.0,0.0,23.0731257608,23.2697455394,32.6618058397,23.0630242506
224,1.375,0.0,0.0,23.083358423,23.2696596375,32.6582912186,23.0731257608
225,1.28333333333,0.0,0.0,23.0936287694,23.2701333002,32.6582912186,23.083358423
226,1.19166666667,0.0,0.0,23.1039033863,23.270256734,32.6582912186,23.0936287694
227,1.1,0.0,0.0,23.1142112525,23.2695073697,32.6582912186,23.1039033863
228,1.1,0.0,0.0,23.1206406613,23.1416413194,32.6582912186,23.1142112525
229,1.1,0.0,0.0,23.111960484,23.1033396786,32.684493529,23.1206406613
230,1.1,0.0,0.0,23.0938418885,23.0788218555,32.6582912186,23.111960484
231,1.1,0.0,0.0,23.073817461,23.0639693886,32.6582912186,23.0938418885
232,1.1,0.0,0.0,23.0557982321,23.0600775094,32.6582912186,23.073817461
233,1.1,0.0,0.0,23.0409104147,23.0599596426,32.6582912186,23.0557982321
234,1.1,0.0,0.0,23.0286796333,23.0600870876,32.6582912186,23.0409104147
235,1.1,0.0,0.0,23.0181337617,23.0599560335,32.6582912186,23.0286796333
236,1.1,0.0,0.0,23.0084697378,23.0598693748,32.6582912186,23.0181337617
237,1.1,0.0,0.0,22.9992453325,23.0598093404,32.6582912186,23.0084697378
238,1.1,0.0,0.0,22.9902654791,23.0597327948,32.6582912186,22.9992453325
239,1.1,0.0,0.0,22.9813552632,23.0600847351,32.6582912186,22.9902654791
240,0.958333333333,0.0,0.0,22.993471545,23.3401407211,64.3231808865,22.9847340843
241,0.816666666667,0.0,0.0,23.0242077308,23.4198536669,32.6582912186,22.9988301847
242,0.675,0.0,0.0,23.0560147761,23.4203056779,33.3426997867,23.0242077308
243,0.533333333333,0.0,0.0,23.0796564224,23.420276106,33.0912512328,23.0560147761
244,0.391666666667,0.0,0.0,23.0953349215,23.4207408273,33.0661179309,23.0796564224
245,0.25,0.0,0.0,23.1063149905,23.4206416842,33.0366779025,23.0953349215
246,0.108333333333,0.0,0.0,23.1151774678,23.4199725174,33.0229502062,23.1063149905
247,-0.0333333333333,0.0,0.0,23.1231470073,23.4196379974,33.0025580146,23.1151774678
248,-0.175,0.0,0.0,23.1306990674,23.4193764399,32.9782763355,23.1231470073
249,-0.316666666667,0.0,0.0,23.1380291996,23.4206781254,32.9682207397,23.1306990674
250,-0.458333333333,0.0,0.0,23.1453578423,23.4200618308,32.9349494784,23.1380291996
251,-0.6,0.0,0.0,23.1526561423,23.4201566371,32.9204604344,23.1453578423
252,-0.641666666667,0.0,0.0,23.1575248599,23.477614077,33.2502450176,23.1526561423
253,-0.683333333333,0.0,0.0,23.1635975482,23.4798910378,32.9471950583,23.1575248599
254,-0.725,0.0,0.0,23.1685420977,23.479867198,33.1209752113,23.1635975482
255,-0.766666666667,0.0,0.0,23.1705973077,23.4802991909,33.0947181851,23.1685420977
256,-0.808333333333,0.0,0.0,23.1699277452,23.479815107,33.1225383506,23.1705973077
257,-0.85,0.0,0.0,23.1673660527,23.4802356267,33.1308158281,23.1699277452
258,-0.891666666667,0.0,0.0,23.1637439315,23.4800710569,33.1591101843,23.1673660527
259,-0.933333333333,0.0,0.0,23.1595297414,23.4802617688,33.1690300074,23.1637439315
260,-0.975,0.0,0.0,23.1549359801,23.480389666,33.1847805305,23.1595297414
261,-1.01666666667,0.0,0.0,23.150118977,23.480459774,33.2195314607,23.1549359801
262,-1.05833333333,0.0,0.0,23.1450931387,23.4796823041,33.2327087045,23.150118977
263,-1.1,0.0,0.0,23.1398569862,23.4797467066,33.2498294014,23.1450931387
264,-1.19166666667,0.0,0.0,23.136551887,23.6417077749,34.139399566,23.1398569862
265,-1.28333333333,0.0,0.0,23.1476064636,23.6495077586,33.2119152453,23.136551887
266,-1.375,0.0,0.0,23.1643726708,23.6505379014,33.6586413775,23.1476064636
267,-1.46666666667,0.0,0.0,23.1784801597,23.6497115403,33.5500415262,23.1643726708
268,-1.55833333333,0.0,0.0,23.1876878602,23.6498838108,33.5627470768,23.1784801597
269,-1.65,0.0,0.0,23.1932262166,23.650426201,33.5310518058,23.1876878602
270,-1.74166666667,0.0,0.0,23.1968937258,23.6501310444,33.5371364487,23.1932262166
271,-1.83333333333,0.0,0.0,23.1997158739,23.6498771388,33.5364407984,23.1968937258
272,-1.925,0.0,0.0,23.2020427807,23.6496673544,33.4755110263,23.1997158739
273,-2.01666666667,0.0,0.0,23.204084364,23.6504646039,33.4756997434,23.2020427807
274,-2.10833333333,0.0,0.0,23.2060336894,23.650226402,33.4698846067,23.204084364
275,-2.2,0.0,0.0,23.2078858873,23.6498238044,33.4615185466,23.2060336894
276,-2.25,0.0,0.0,23.2078884478,23.725946986,33.9278050614,23.2078858873
277,-2.3,0.0,0.0,23.2110190998,23.7297628644,33.5186051652,23.2078884478
278,-2.35,0.0,0.0,23.2139989758,23.7309472882,33.7537050877,23.2110190998
279,-2.4,0.0,0.0,23.2139690564,23.7302210257,33.7381585921,23.2139989758
280,-2.45,0.0,0.0,23.2105436047,23.7299447014,33.7823272902,23.2139690564
281,-2.5,0.0,0.0,23.2047154892,23.7302396948,33.8608552104,23.2105436047
282,-2.55,0.0,0.0,23.1975526587,23.7295216368,33.8969418096,23.2047154892
283,-2.6,0.0,0.0,23.1896206644,23.7296230973,33.9353628447,23.1975526587
284,-2.65,0.0,0.0,23.1812488647,23.7299345211,33.9735358645,23.1896206644
285,-2.7,0.0,0.0,23.1725751063,23.729993733,33.9854282389,23.1812488647
286,-2.75,0.0,0.0,23.1637087445,23.7303182363,34.0403824173,23.1725751063
287,-2.8,0.0,0.0,23.1546897372,23.7296122172,34.0623864318,23.1637087445
288,-2.75,0.0,0.0,23.146691209,23.4494271498,33.8861984111,23.154490502
289,-2.7,0.0,0.0,23.1184452498,23.3724467492,34.0827000004,23.1390911513
290,-2.65,0.0,0.0,23.0825434393,23.3111488681,32.845550884,23.1184452498
291,-2.6,0.0,0.0,23.0498601465,23.3097840561,33.0986278228,23.0825434393
292,-2.55,0.0,0.0,23.0280894651,23.3094174397,33.0796887734,23.0498601465
293,-2.5,0.0,0.0,23.0171006257,23.3101198434,33.0603602467,23.0280894651
294,-2.45,0.0,0.0,23.0133120106,23.3100551705,33.0374375803,23.0171006257
295,-2.4,0.0,0.0,23.0133266076,23.3100834317,33.0110507537,23.0133120106
296,-2.35,0.0,0.0,23.0152323335,23.3099725237,32.9969013121,23.0133266076
297,-2.3,0.0,0.0,23.0181990715,23.3098316219,32.9720855203,23.0152323335
298,-2.25,0.0,0.0,23.0218939749,23.3101823299,32.9406293621,23.0181990715
299,-2.2,0.0,0.0,23.0261923266,23.3099795245,32.9217935046,23.0218939749
300,-2.2,0.0,0.0,23.0752389462,23.5366519294,95.5127614213,23.0378595399
301,-2.2,0.0,0.0,23.1171331044,23.7473868739,32.7775122292,23.1009511392
302,-2.2,0.0,0.0,23.1501987634,23.7496634064,34.0238116734,23.1171331044
303,-2.2,0.0,0.0,23.1723479868,23.7501611782,33.740225413,23.1501987634
304,-2.2,0.0,0.0,23.1856789317,23.7503911083,33.726319629,23.1723479868
305,-2.2,0.0,0.0,23.1933980355,23.7502863562,33.703695749,23.1856789317
306,-2.2,0.0,0.0,23.197961621,23.7497639299,33.7103403665,23.1933980355
307,-2.2,0.0,0.0,23.2007013291,23.7501076164,33.7048136858,23.197961621
308,-2.2,0.0,0.0,23.2023405357,23.7502569048,33.6932213038,23.2007013291
309,-2.2,0.0,0.0,23.203236747,23.7490528167,33.6821056994,23.2023405357
310,-2.2,0.0,0.0,23.2035248272,23.7504959485,33.7002490542,23.203236747
311,-2.2,0.0,0.0,23.2034989346,23.7503897622,33.6761527926,23.2035248272
312,-2.25,0.0,0.0,23.19708848,23.4685613853,33.7509767075,23.2032330199
313,-2.3,0.0,0.0,23.1700749658,23.3884626765,33.8318738036,23.1912098547
314,-2.35,0.0,0.0,23.1347167717,23.3320248569,32.6582912186,23.1700749658
315,-2.4,0.0,0.0,23.1015042696,23.3297347964,32.8862091456,23.1347167717
316,-2.45,0.0,0.0,23.0777637988,23.3304159538,32.9101538798,23.1015042696
317,-2.5,0.0,0.0,23.0638003625,23.3306406977,32.8976586266,23.0777637988
318,-2.55,0.0,0.0,23.0564967316,23.3300488533,32.9097462177,23.0638003625
319,-2.6,0.0,0.0,23.0527324623,23.3295685215,32.9029145693,23.0564967316
320,-2.65,0.0,0.0,23.0507058861,23.3300126867,32.8996521216,23.0527324623
321,-2.7,0.0,0.0,23.0497340582,23.3299684194,32.9142833199,23.0507058861
322,-2.75,0.0,0.0,23.0494879581,23.3305708093,32.9038671209,23.0497340582
323,-2.8,0.0,0.0,23.0498276886,23.3301870419,32.8954061493,23.0494879581
324,-2.89166666667,0.0,0.0,23.0506051712,23.5672325014,34.2132486207,23.0498276886
