,Unnamed: 0,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7030,7030,24.4097209761,23.9479303341,23.9105894273,23.9096390396,23.9112804545,-0.05,403.5,70956.6881257,24.2135596185,23.4688346417,23.91,23.91,23.91,23.91,23.91,23.91,43.821250654,121888.714896
7031,7031,24.4097152167,23.9957193142,23.9104009697,23.9099955211,23.9108699264,0.0,407.0,70956.6881257,24.2190977146,23.4646808701,23.91,23.91,23.91,23.91,23.91,23.91,43.9355897709,121519.752436
7032,7032,24.0464807094,24.0288250897,23.6024519642,23.5814203601,23.5705873297,0.0916666666667,410.5,70956.6881257,23.9474059962,23.5199469311,23.56,23.56,23.56,23.56,23.56,23.56,61.0159976033,65134.1326396
7033,7033,24.0584243016,24.0587924339,23.5598801234,23.561748999,23.5626200062,0.183333333333,414.0,70956.6881257,23.8840912183,23.4902630361,23.56,23.56,23.56,23.56,23.56,23.56,36.7863592225,123041.926237
7034,7034,24.0596386302,24.0598437776,23.5611486151,23.5607753863,23.5582566029,0.275,417.5,70956.6881257,23.9451283247,23.4499724895,23.56,23.56,23.56,23.56,23.56,23.56,56.3211685582,87452.0447093
7035,7035,24.0596694958,24.0598164284,23.5604034967,23.5598238947,23.5587191551,0.366666666667,421.0,70956.6881257,23.9325375447,23.4195554181,23.56,23.56,23.56,23.56,23.56,23.56,50.7668828564,96694.3957956
7036,7036,24.0596878249,24.0598274694,23.5592999995,23.5603746159,23.5600419052,0.458333333333,424.5,70956.6881257,23.9341954403,23.404813438,23.56,23.56,23.56,23.56,23.56,23.56,51.4038117498,96051.2488265
7037,7037,24.059686179,24.0598196632,23.5592468706,23.5610807018,23.5584304363,0.55,428.0,70956.6881257,23.9346254048,23.4010524831,23.56,23.56,23.56,23.56,23.56,23.56,51.6321541374,95550.4203223
7038,7038,24.0596837406,24.0598212292,23.5599073691,23.5610375908,23.5595666991,0.641666666667,408.5,70956.6881257,23.9346053901,23.4020301639,23.56,23.56,23.56,23.56,23.56,23.56,51.5543954737,96470.2957038
7039,7039,24.0596817413,24.0598262215,23.5588134836,23.5598001361,23.5612123905,0.733333333333,389.0,70956.6881257,23.9342402733,23.404255911,23.56,23.56,23.56,23.56,23.56,23.56,51.4077453146,97124.6464144
7040,7040,24.0596788406,24.0598379783,23.5600278502,23.5608411105,23.5601855693,0.825,369.5,70956.6881257,23.9332258658,23.4061966313,23.56,23.56,23.56,23.56,23.56,23.56,50.9684911335,99012.1634418
7041,7041,24.0596774193,24.0598454652,23.5598134835,23.5605576862,23.5612367989,0.916666666667,350.0,70956.6881257,23.9326802926,23.4079772283,23.56,23.56,23.56,23.56,23.56,23.56,50.7218305598,99737.303477
7042,7042,24.0596761772,24.0404576153,23.5594486973,23.5614701611,23.5621060418,1.00833333333,330.5,70956.6881257,23.9309501214,23.4102857873,23.56,23.56,23.56,23.56,23.56,23.56,50.6987184441,100564.118515
7043,7043,24.0596744562,23.9880302662,23.5613816333,23.5615521592,23.56094171,1.1,311.0,70956.6881257,23.9263351584,23.4132282539,23.56,23.56,23.56,23.56,23.56,23.56,50.7554992915,101097.374545
7044,7044,24.0312908212,23.9110176362,23.5312309923,23.532307624,23.5316614027,1.1,291.5,70956.6881257,23.8993049487,23.4214089148,23.53,23.53,23.53,23.53,23.53,23.53,53.1115724241,95180.4747289
7045,7045,24.0297475105,23.7925080212,23.5310623173,23.5304430556,23.5308243487,1.1,272.0,70956.6881257,23.8803008157,23.4248245558,23.53,23.53,23.53,23.53,23.53,23.53,50.4971173814,103300.282044
7046,7046,24.0296721259,23.638358464,23.5316708799,23.5311282064,23.5322508692,1.1,252.5,70956.6881257,23.8707286607,23.4278337006,23.53,23.53,23.53,23.53,23.53,23.53,51.9178212393,99953.3689302
7047,7047,24.0296612101,23.5365759644,23.5315333497,23.5298958934,23.5319939638,1.1,233.0,70956.6881257,23.8606082984,23.431280909,23.53,23.53,23.53,23.53,23.53,23.53,51.6549012892,105302.104723
7048,7048,24.0296593566,23.5298485285,23.532146293,23.5299374566,23.5304760273,1.1,213.5,70956.6881257,23.8600446695,23.4358151291,23.53,23.53,23.53,23.53,23.53,23.53,51.6977513776,114388.26597
7049,7049,24.0296569294,23.5307639585,23.5307433819,23.5301101536,23.532041297,1.1,194.0,70956.6881257,23.8602753985,23.4423706136,23.53,23.53,23.53,23.53,23.53,23.53,51.7302052862,115575.304461
7050,7050,24.0296546924,23.5298561308,23.5300280349,23.5304797841,23.5319728588,1.1,190.416666667,70956.6881257,23.8602798588,23.4508399891,23.53,23.53,23.53,23.53,23.53,23.53,51.7715753297,117524.071315
7051,7051,24.0296525806,23.529549158,23.5319482705,23.5309496717,23.5320259391,1.1,186.833333333,70956.6881257,23.8605958623,23.4605562021,23.53,23.53,23.53,23.53,23.53,23.53,51.8149060794,118694.684829
7052,7052,24.0296506361,23.5299961999,23.5320331572,23.5313320474,23.5292409104,1.1,183.25,70956.6881257,23.8604974227,23.4709543545,23.53,23.53,23.53,23.53,23.53,23.53,51.8488168793,119071.587184
7053,7053,24.0296487865,23.5302868324,23.5289456859,23.5305009903,23.5314109413,1.1,179.666666667,70956.6881257,23.8605587787,23.4817242267,23.53,23.53,23.53,23.53,23.53,23.53,51.8924171394,118387.076981
7054,7054,24.0296469442,23.5309592049,23.5286360688,23.531339055,23.5323065346,1.1,176.083333333,70956.6881257,23.8608945886,23.492642821,23.53,23.53,23.53,23.53,23.53,23.53,51.9427156619,119070.340433
7055,7055,24.0296452057,23.530231659,23.5288307382,23.5303095752,23.5306220024,1.1,172.5,70956.6881257,23.8607434918,23.5035706127,23.53,23.53,23.53,23.53,23.53,23.53,51.9823261065,118936.091446
7056,7056,24.1854007192,23.682823357,23.6767024366,23.6847048948,23.6765530294,1.1,168.916666667,57860.3676762,23.9309743553,23.4900137073,23.69,23.69,23.69,23.69,23.69,23.69,34.9255133844,184326.21889
7057,7057,24.1895043856,23.6889548131,23.6890960762,23.6892604768,23.6905162379,1.1,165.333333333,57860.3676762,24.0144177096,23.50633187,23.69,23.69,23.69,23.69,23.69,23.69,50.1809721647,131905.006781
7058,7058,24.1896849175,23.6892593329,23.690200824,23.6899614129,23.6900017786,1.1,161.75,57860.3676762,23.9829397215,23.5244615613,23.69,23.69,23.69,23.69,23.69,23.69,42.4831203014,161449.829841
7059,7059,24.1897158638,23.6892581088,23.6912192201,23.6903007786,23.691404983,1.1,158.166666667,57860.3676762,23.9917373622,23.5379496574,23.69,23.69,23.69,23.69,23.69,23.69,44.3014015193,156409.75828
7060,7060,24.1897074132,23.6898091024,23.6889758964,23.6904134653,23.6918014075,1.1,154.583333333,57860.3676762,23.9918197492,23.5458507055,23.69,23.69,23.69,23.69,23.69,23.69,44.3476832617,157262.357707
7061,7061,24.1897050761,23.6914798242,23.6912016907,23.690495855,23.6895042384,1.1,151.0,57860.3676762,23.9921984459,23.5499475962,23.69,23.69,23.69,23.69,23.69,23.69,44.4010331002,158527.245439
7062,7062,24.1897028619,23.6904580209,23.6896993049,23.6905737682,23.6907449344,1.1,152.333333333,57860.3676762,23.9923325776,23.5521755907,23.69,23.69,23.69,23.69,23.69,23.69,44.4566352599,158515.29635
7063,7063,24.1897006351,23.6908097542,23.6894984782,23.6910675778,23.690267483,1.1,153.666666667,57860.3676762,23.9926240047,23.5536724269,23.69,23.69,23.69,23.69,23.69,23.69,44.5237025011,157449.387375
7064,7064,24.1896985551,23.6913338222,23.6896475038,23.6902707007,23.689418573,1.1,155.0,57860.3676762,23.9927665148,23.554767516,23.69,23.69,23.69,23.69,23.69,23.69,44.5754186664,157291.000767
7065,7065,24.1896966418,23.6913490813,23.6890720665,23.6896593912,23.6897752942,1.1,156.333333333,57860.3676762,23.9929461178,23.5555252065,23.69,23.69,23.69,23.69,23.69,23.69,44.6297587814,157290.862354
7066,7066,24.189694741,23.6912360972,23.6919366805,23.6901688422,23.6916461915,1.1,157.666666667,57860.3676762,23.9937742828,23.5560359777,23.69,23.69,23.69,23.69,23.69,23.69,44.69675528,157520.095626
7067,7067,24.1896929401,23.6915101153,23.691040058,23.6898651534,23.6907592242,1.1,159.0,57860.3676762,23.993825017,23.5564290642,23.69,23.69,23.69,23.69,23.69,23.69,44.7513666129,156911.9487
7068,7068,23.8661435324,23.4329056038,23.3590963574,23.4066372514,23.3602378458,1.15,160.333333333,70956.6881257,23.7344300182,23.5935358017,23.35,23.35,23.35,23.35,23.35,23.35,63.8519997197,84929.8711007
7069,7069,23.8497905381,23.3500797981,23.3499812353,23.3508083806,23.3518449459,1.2,161.666666667,70956.6881257,23.6592896896,23.5682532747,23.35,23.35,23.35,23.35,23.35,23.35,46.036487212,136720.40093
7070,7070,23.8496524753,23.3503910353,23.3498973465,23.350648401,23.3516657273,1.25,163.0,70956.6881257,23.7046194128,23.5265145746,23.35,23.35,23.35,23.35,23.35,23.35,60.4546888107,101763.368401
7071,7071,23.8495760323,23.3507888376,23.3507606857,23.3498876666,23.34953985,1.3,164.333333333,70956.6881257,23.6948497871,23.4946159362,23.35,23.35,23.35,23.35,23.35,23.35,56.7078960693,108158.916817
7072,7072,23.8495910033,23.3500105112,23.3518638522,23.350537134,23.3518925906,1.35,165.666666667,70956.6881257,23.6951758777,23.4784891544,23.35,23.35,23.35,23.35,23.35,23.35,56.7224185903,109058.729272
7073,7073,23.8495945725,23.3508315592,23.3511106808,23.3505647291,23.349646733,1.4,167.0,70956.6881257,23.6950178885,23.4730020377,23.35,23.35,23.35,23.35,23.35,23.35,56.7358600604,108193.096747
7074,7074,23.8495978209,23.3503255128,23.3506578098,23.3508741217,23.34919399,1.45,161.666666667,70956.6881257,23.6949445008,23.4720861952,23.35,23.35,23.35,23.35,23.35,23.35,56.7456683104,108829.93082
7075,7075,23.8496001032,23.3507241608,23.350862971,23.3500244184,23.3486648398,1.5,156.333333333,70956.6881257,23.6949836592,23.4725354853,23.35,23.35,23.35,23.35,23.35,23.35,56.7764010828,109506.23766
7076,7076,23.8496012863,23.3513096748,23.3514124379,23.3501405409,23.3505577504,1.55,151.0,70956.6881257,23.6953333135,23.4733986656,23.35,23.35,23.35,23.35,23.35,23.35,56.8047708669,110517.810108
7077,7077,23.8496018425,23.3497027953,23.3495208295,23.350755547,23.3507900986,1.6,145.666666667,70956.6881257,23.6951627157,23.474629246,23.35,23.35,23.35,23.35,23.35,23.35,56.8261238306,110894.655867
7078,7078,23.8496020348,23.3500003023,23.3493606285,23.3510949596,23.3520174369,1.65,140.333333333,70956.6881257,23.6954047589,23.4761990307,23.35,23.35,23.35,23.35,23.35,23.35,56.8628178074,112189.143671
7079,7079,23.8496019902,23.3505841473,23.350256736,23.350796737,23.3510256342,1.7,135.0,70956.6881257,23.6955157744,23.4780687123,23.35,23.35,23.35,23.35,23.35,23.35,56.8989908878,112825.345843
7080,7080,24.1357586206,23.7437053403,23.7409841779,23.7449853676,23.7388009212,1.7,129.666666667,70956.6881257,23.9352501775,23.4662735133,23.75,23.75,23.75,23.75,23.75,23.75,34.8293562485,260357.898145
7081,7081,24.2494872056,23.7510459999,23.7497459398,23.7503106587,23.7511227202,1.7,124.333333333,71430.6031297,24.0839022473,23.5122408773,23.75,23.75,23.75,23.75,23.75,23.75,52.9428589095,93922.9466363
7082,7082,24.2495937468,23.7515727799,23.7508952991,23.7502664113,23.7508796878,1.7,119.0,71430.6031297,24.0736517388,23.5713293859,23.75,23.75,23.75,23.75,23.75,23.75,49.8010531924,161222.483846
7083,7083,24.2496264225,23.7502773532,23.7494874054,23.7512797759,23.7506719386,1.7,113.666666667,71740.9533386,24.0654617661,23.6120992267,23.75,23.75,23.75,23.75,23.75,23.75,47.6369680715,147205.718085
7084,7084,24.2496312931,23.7504100245,23.7516669843,23.7500671418,23.7498671006,1.7,108.333333333,71740.9533386,24.0710131579,23.6360789015,23.75,23.75,23.75,23.75,23.75,23.75,49.1021213157,146759.78498
7085,7085,24.2496235197,23.7494404283,23.7488218635,23.7512231407,23.7499286361,1.7,103.0,71740.9533386,24.0709589398,23.6502327089,23.75,23.75,23.75,23.75,23.75,23.75,49.1646273208,147356.261055
7086,7086,24.2496224422,23.7505205577,23.7487813009,23.7502002347,23.7506172406,1.7,101.416666667,71740.9533386,24.0714636723,23.6600206573,23.75,23.75,23.75,23.75,23.75,23.75,49.2748753567,147566.009129
7087,7087,24.2496212507,23.7499081542,23.7511824747,23.7513181459,23.7515868312,1.7,99.8333333333,71740.9533386,24.0721833804,23.6682106577,23.75,23.75,23.75,23.75,23.75,23.75,49.3809770123,147635.73226
7088,7088,24.2496200561,23.7498221309,23.7496802791,23.7501697914,23.7485862025,1.7,98.25,71740.9533386,24.0719769619,23.6757543948,23.75,23.75,23.75,23.75,23.75,23.75,49.4727092807,147030.228728
7089,7089,24.2496188799,23.7517138222,23.7511492036,23.7510675774,23.7490320269,1.7,96.6666666667,71740.9533386,24.0727461177,23.6827574798,23.75,23.75,23.75,23.75,23.75,23.75,49.5711356272,147893.382551
7090,7090,24.2496177552,23.7502814495,23.7500169222,23.751713288,23.7517409839,1.7,95.0833333333,71740.9533386,24.0731381332,23.6893444987,23.75,23.75,23.75,23.75,23.75,23.75,49.6575348225,147257.670913
7091,7091,24.2496167538,23.7515518751,23.7521501398,23.7504489123,23.7504775418,1.7,93.5,71740.9533386,24.0735353394,23.6955985093,23.75,23.75,23.75,23.75,23.75,23.75,49.7404563403,147524.173371
7092,7092,24.4640769776,23.9590007368,23.9527011481,23.9636869496,23.9509391594,1.74166666667,91.9166666667,71740.9533386,24.2001874352,23.678577051,23.97,23.97,23.97,23.97,23.97,23.97,33.8443488026,208382.721315
7093,7093,24.4693470068,23.9695242084,23.9683419236,23.9702901303,23.9661759992,1.78333333333,90.3333333333,71740.9533386,24.3063988598,23.7095325821,23.97,23.97,23.97,23.97,23.97,23.97,54.0253072405,136683.588479
7094,7094,24.4695898845,23.9716105424,23.9688956193,23.9712911576,23.9724902511,1.825,88.75,71740.9533386,24.2693194661,23.7416175263,23.97,23.97,23.97,23.97,23.97,23.97,43.7379870098,174109.594195
7095,7095,24.4696375597,23.969391489,23.9692695901,23.9718177007,23.9714430579,1.86666666667,87.1666666667,71740.9533386,24.2798866264,23.7647592758,23.97,23.97,23.97,23.97,23.97,23.97,46.2325970413,164724.466738
7096,7096,24.4696231017,23.9700620205,23.969840864,23.9710341104,23.9709944573,1.90833333333,85.5833333333,71740.9533386,24.2802170958,23.7782750825,23.97,23.97,23.97,23.97,23.97,23.97,46.3104347741,165243.901084
7097,7097,24.4696201803,23.9697264809,23.9704404039,23.9707380429,23.9688369681,1.95,84.0,71740.9533386,24.2804382239,23.7855396224,23.97,23.97,23.97,23.97,23.97,23.97,46.4228612998,164827.330982
7098,7098,24.4696182103,23.9713500627,23.9698819708,23.9706362352,23.9692006025,1.99166666667,79.9166666667,71740.9533386,24.2809777359,23.7897310314,23.97,23.97,23.97,23.97,23.97,23.97,46.5210279975,165444.376558
7099,7099,24.4696166399,23.9711879449,23.9691412735,23.9704415878,23.9692092051,2.03333333333,75.8333333333,72525.2185516,24.2812943302,23.7927464364,23.97,23.97,23.97,23.97,23.97,23.97,46.6245016594,164189.204505
7100,7100,24.4696152918,23.9714982167,23.9693583814,23.9717096595,23.971976601,2.075,71.75,73309.4841314,24.2821218246,23.7952297164,23.97,23.97,23.97,23.97,23.97,23.97,46.7196344123,163573.249985
7101,7101,24.469614173,23.9712937472,23.9690865703,23.9711390355,23.9713862619,2.11666666667,67.6666666667,73309.4841314,24.2823117391,23.7973103154,23.97,23.97,23.97,23.97,23.97,23.97,46.8048421923,163194.88591
7102,7102,24.4696131271,23.9710421301,23.9711799006,23.9710361328,23.9714797465,2.15833333333,63.5833333333,73309.4841314,24.282870615,23.799002363,23.97,23.97,23.97,23.97,23.97,23.97,46.8992160423,163999.913433
7103,7103,24.4696121811,23.9710349521,23.9724531079,23.9706296058,23.9705690105,2.2,59.5,73309.4841314,24.2831894162,23.8004135897,23.97,23.97,23.97,23.97,23.97,23.97,46.9806990951,164200.850893
7104,7104,24.2196566771,23.7160668766,23.7208630684,23.7104869185,23.7256742986,2.25,55.4166666667,73309.4841314,24.0879507258,23.831450794,23.7,23.7,23.7,23.7,23.7,23.7,66.7769447303,90912.453946
7105,7105,24.2003692448,23.7029673106,23.7036352691,23.7023273356,23.7027225752,2.3,51.3333333333,74093.7497113,24.000323266,23.8060490322,23.7,23.7,23.7,23.7,23.7,23.7,43.6931663392,177774.097125
7106,7106,24.1996789968,23.7009404496,23.7020078746,23.6999489867,23.7016469012,2.35,47.25,74093.7497113,24.0399500134,23.7647450208,23.7,23.7,23.7,23.7,23.7,23.7,54.8333374553,133507.653057
7107,7107,24.1995949145,23.6995733702,23.7023330836,23.6998579963,23.6990450247,2.4,43.1666666667,74093.7497113,24.032250505,23.7311165075,23.7,23.7,23.7,23.7,23.7,23.7,52.4407550881,144688.194708
7108,7108,24.1996091313,23.6992259509,23.7001629596,23.6999706931,23.700073055,2.45,39.0833333333,74404.0999202,24.0319409005,23.7108802694,23.7,23.7,23.7,23.7,23.7,23.7,52.3759289698,145232.29258
7109,7109,24.1996144998,23.6999517747,23.7001953441,23.6999030732,23.6988051558,2.5,35.0,74878.0149243,24.0319340531,23.7001135073,23.7,23.7,23.7,23.7,23.7,23.7,52.3920919603,145344.122523
7110,7110,24.199618587,23.7002333971,23.6994117563,23.7005921738,23.7023088962,2.55,32.3333333333,74878.0149243,24.0323769303,23.6938347424,23.7,23.7,23.7,23.7,23.7,23.7,52.4219321292,146108.393957
7111,7111,24.1996223907,23.6998351003,23.7004037704,23.7011097529,23.7014246089,2.6,29.6666666667,75351.9302953,24.0324845707,23.6892061351,23.7,23.7,23.7,23.7,23.7,23.7,52.4565646277,145570.865086
7112,7112,24.1996261169,23.7016502897,23.6998492395,23.7007978221,23.7027170343,2.65,27.0,75662.2805042,24.0328013784,23.6851477436,23.7,23.7,23.7,23.7,23.7,23.7,52.4855519752,145651.45675
7113,7113,24.1996297325,23.6996661375,23.7006581415,23.7007686662,23.701887305,2.7,24.3333333333,75662.2805042,24.0327440492,23.6814645406,23.7,23.7,23.7,23.7,23.7,23.7,52.5263864523,145632.594548
7114,7114,24.1996331787,23.6992600065,23.6998451058,23.7004010212,23.6995188826,2.75,21.6666666667,75662.2805042,24.0325242868,23.6780875992,23.7,23.7,23.7,23.7,23.7,23.7,52.5706222312,146155.878359
7115,7115,24.1996365596,23.7008171309,23.7004156414,23.700406042,23.7009819414,2.8,19.0,75662.2805042,24.0329711186,23.6749155715,23.7,23.7,23.7,23.7,23.7,23.7,52.6059827955,148084.129558
7116,7116,24.2939219245,23.9846062525,23.9742087924,23.9910304539,23.9718665347,2.8,16.3333333333,36846.2865795,24.1246299533,23.6497790898,24.0,24.0,24.0,24.0,24.0,24.0,32.6582912186,272796.270799
7117,7117,24.4072630295,23.9999655762,23.9975413402,23.9995796538,23.9994780186,2.8,13.6666666667,36846.2865795,24.1876580991,23.6381565931,24.0,24.0,24.0,24.0,24.0,24.0,32.6582912186,182561.298488
7118,7118,24.4902426388,24.00187365,24.0005056704,23.9999854922,24.000243206,2.8,0.0,36846.2865795,24.2268380845,23.646571647,24.0,24.0,24.0,24.0,24.0,24.0,32.6582912186,227278.333065
7119,7119,24.4995367938,24.0006437548,24.0010207176,24.0016742442,24.0009589737,2.8,0.0,36846.2865795,24.2511775826,23.6719874242,24.0,24.0,24.0,24.0,24.0,24.0,35.271560568,219191.794226
7120,7120,24.4998070273,24.000775182,23.9996139206,24.0011779865,24.0008898299,2.8,0.0,36846.2865795,24.2368224907,23.6964172795,24.0,24.0,24.0,24.0,24.0,24.0,33.3575065608,219436.598692
7121,7121,24.499816828,23.9991618942,24.0000805798,24.0010836377,24.0026514451,2.8,0.0,36846.2865795,24.240519084,23.716351498,24.0,24.0,24.0,24.0,24.0,24.0,33.8191515893,219054.282166
7122,7122,24.499814805,24.0004078103,23.9985254204,23.9999241231,23.9984666731,2.8,0.0,36846.2865795,24.240045179,23.7329212527,24.0,24.0,24.0,24.0,24.0,24.0,33.8602013209,218610.692406
7123,7123,24.4998145782,23.9994740362,24.0002661035,23.999755131,23.9997937407,2.8,0.0,36846.2865795,24.240194481,23.7477591386,24.0,24.0,24.0,24.0,24.0,24.0,33.8413216573,218859.771793
7124,7124,24.4998148127,24.0014702657,24.0009504856,24.0015987866,23.9983892436,2.8,0.0,36846.2865795,24.2403345877,23.7619690481,24.0,24.0,24.0,24.0,24.0,24.0,33.8173568725,218612.647229
7125,7125,24.4998151166,24.001621802,24.0017177465,24.0003022468,23.9997696555,2.8,0.0,36846.2865795,24.2404576693,23.7760343619,24.0,24.0,24.0,24.0,24.0,24.0,33.8052406093,218068.276832
7126,7126,24.499815517,24.0012468028,24.0004563167,23.9993937972,24.0002836621,2.8,0.0,36846.2865795,24.2401084317,23.7900510968,24.0,24.0,24.0,24.0,24.0,24.0,33.7894496821,217700.186037
