,Unnamed: 0,tout,s,i,t1,t2,m,tret
197,197,3.6,270.0,0.0,22.9253009773,23.0552296823,33.2586616632,22.9282350162
198,198,3.46666666667,247.5,0.0,22.9263530848,23.0486255396,32.7042015135,22.9253009773
199,199,3.33333333333,225.0,0.0,22.9298337831,23.0397713285,32.6582912186,22.9263530848
200,200,3.2,202.5,0.0,22.9345291159,23.0257381038,32.6582912186,22.9298337831
201,201,3.06666666667,0.0,0.0,22.93942354,22.993817101,32.6582912186,22.9345291159
202,202,2.93333333333,0.0,0.0,22.9427883812,22.9678293849,32.6582912186,22.93942354
203,203,2.8,0.0,0.0,22.944794917,22.9634660591,32.6582912186,22.9427883812
204,204,2.75,0.0,0.0,22.9451709531,22.9999578509,32.6582912186,22.944794917
205,205,2.7,0.0,0.0,22.9473103648,22.999447239,32.6582912186,22.9451709531
206,206,2.65,0.0,0.0,22.9494930044,22.9963020719,32.6582912186,22.9473103648
207,207,2.6,0.0,0.0,22.9502038835,22.9929276127,32.6582912186,22.9494930044
208,208,2.55,0.0,0.0,22.9492669231,22.9891223836,32.6582912186,22.9502038835
209,209,2.5,0.0,0.0,22.9471271159,22.9865325939,32.6582912186,22.9492669231
210,210,2.45,0.0,0.0,22.9443846836,22.9827422907,32.6582912186,22.9471271159
211,211,2.4,0.0,0.0,22.9412679565,22.9801386381,32.6582912186,22.9443846836
212,212,2.35,0.0,0.0,22.9379495414,22.9776676815,32.6582912186,22.9412679565
213,213,2.3,0.0,0.0,22.9345134485,22.9756548462,32.6582912186,22.9379495414
214,214,2.25,0.0,0.0,22.9310190015,22.9734082742,32.6582912186,22.9345134485
215,215,2.2,0.0,0.0,22.927460296,22.9707307496,32.6582912186,22.9310190015
216,216,2.10833333333,0.0,0.0,22.9342360904,23.2801814278,34.1412024477,22.9277483848
217,217,2.01666666667,0.0,0.0,22.9640736567,23.3106780022,32.6582912186,22.9404357073
218,218,1.925,0.0,0.0,22.9994097995,23.2776953995,33.0812471701,22.9640736567
219,219,1.83333333333,0.0,0.0,23.0252551325,23.2705798428,32.8069148239,22.9994097995
220,220,1.74166666667,0.0,0.0,23.041428075,23.2703374271,32.7652431054,23.0252551325
221,221,1.65,0.0,0.0,23.0528843512,23.2699754502,32.7260156019,23.041428075
222,222,1.55833333333,0.0,0.0,23.0630242506,23.2695944147,32.6922448083,23.0528843512
223,223,1.46666666667,0.0,0.0,23.0731257608,23.2697455394,32.6618058397,23.0630242506
224,224,1.375,0.0,0.0,23.083358423,23.2696596375,32.6582912186,23.0731257608
225,225,1.28333333333,0.0,0.0,23.0936287694,23.2701333002,32.6582912186,23.083358423
226,226,1.19166666667,0.0,0.0,23.1039033863,23.270256734,32.6582912186,23.0936287694
227,227,1.1,0.0,0.0,23.1142112525,23.2695073697,32.6582912186,23.1039033863
228,228,1.1,0.0,0.0,23.1206406613,23.1416413194,32.6582912186,23.1142112525
229,229,1.1,0.0,0.0,23.111960484,23.1033396786,32.684493529,23.1206406613
230,230,1.1,0.0,0.0,23.0938418885,23.0788218555,32.6582912186,23.111960484
231,231,1.1,0.0,0.0,23.073817461,23.0639693886,32.6582912186,23.0938418885
232,232,1.1,0.0,0.0,23.0557982321,23.0600775094,32.6582912186,23.073817461
233,233,1.1,0.0,0.0,23.0409104147,23.0599596426,32.6582912186,23.0557982321
234,234,1.1,0.0,0.0,23.0286796333,23.0600870876,32.6582912186,23.0409104147
235,235,1.1,0.0,0.0,23.0181337617,23.0599560335,32.6582912186,23.0286796333
236,236,1.1,0.0,0.0,23.0084697378,23.0598693748,32.6582912186,23.0181337617
237,237,1.1,0.0,0.0,22.9992453325,23.0598093404,32.6582912186,23.0084697378
238,238,1.1,0.0,0.0,22.9902654791,23.0597327948,32.6582912186,22.9992453325
239,239,1.1,0.0,0.0,22.9813552632,23.0600847351,32.6582912186,22.9902654791
240,240,0.958333333333,0.0,0.0,22.993471545,23.3401407211,64.3231808865,22.9847340843
241,241,0.816666666667,0.0,0.0,23.0242077308,23.4198536669,32.6582912186,22.9988301847
242,242,0.675,0.0,0.0,23.0560147761,23.4203056779,33.3426997867,23.0242077308
243,243,0.533333333333,0.0,0.0,23.0796564224,23.420276106,33.0912512328,23.0560147761
244,244,0.391666666667,0.0,0.0,23.0953349215,23.4207408273,33.0661179309,23.0796564224
245,245,0.25,0.0,0.0,23.1063149905,23.4206416842,33.0366779025,23.0953349215
246,246,0.108333333333,0.0,0.0,23.1151774678,23.4199725174,33.0229502062,23.1063149905
247,247,-0.0333333333333,0.0,0.0,23.1231470073,23.4196379974,33.0025580146,23.1151774678
248,248,-0.175,0.0,0.0,23.1306990674,23.4193764399,32.9782763355,23.1231470073
249,249,-0.316666666667,0.0,0.0,23.1380291996,23.4206781254,32.9682207397,23.1306990674
250,250,-0.458333333333,0.0,0.0,23.1453578423,23.4200618308,32.9349494784,23.1380291996
251,251,-0.6,0.0,0.0,23.1526561423,23.4201566371,32.9204604344,23.1453578423
252,252,-0.641666666667,0.0,0.0,23.1575248599,23.477614077,33.2502450176,23.1526561423
253,253,-0.683333333333,0.0,0.0,23.1635975482,23.4798910378,32.9471950583,23.1575248599
254,254,-0.725,0.0,0.0,23.1685420977,23.479867198,33.1209752113,23.1635975482
255,255,-0.766666666667,0.0,0.0,23.1705973077,23.4802991909,33.0947181851,23.1685420977
256,256,-0.808333333333,0.0,0.0,23.1699277452,23.479815107,33.1225383506,23.1705973077
257,257,-0.85,0.0,0.0,23.1673660527,23.4802356267,33.1308158281,23.1699277452
258,258,-0.891666666667,0.0,0.0,23.1637439315,23.4800710569,33.1591101843,23.1673660527
259,259,-0.933333333333,0.0,0.0,23.1595297414,23.4802617688,33.1690300074,23.1637439315
260,260,-0.975,0.0,0.0,23.1549359801,23.480389666,33.1847805305,23.1595297414
261,261,-1.01666666667,0.0,0.0,23.150118977,23.480459774,33.2195314607,23.1549359801
262,262,-1.05833333333,0.0,0.0,23.1450931387,23.4796823041,33.2327087045,23.150118977
263,263,-1.1,0.0,0.0,23.1398569862,23.4797467066,33.2498294014,23.1450931387
264,264,-1.19166666667,0.0,0.0,23.136551887,23.6417077749,34.139399566,23.1398569862
265,265,-1.28333333333,0.0,0.0,23.1476064636,23.6495077586,33.2119152453,23.136551887
266,266,-1.375,0.0,0.0,23.1643726708,23.6505379014,33.6586413775,23.1476064636
267,267,-1.46666666667,0.0,0.0,23.1784801597,23.6497115403,33.5500415262,23.1643726708
268,268,-1.55833333333,0.0,0.0,23.1876878602,23.6498838108,33.5627470768,23.1784801597
269,269,-1.65,0.0,0.0,23.1932262166,23.650426201,33.5310518058,23.1876878602
270,270,-1.74166666667,0.0,0.0,23.1968937258,23.6501310444,33.5371364487,23.1932262166
271,271,-1.83333333333,0.0,0.0,23.1997158739,23.6498771388,33.5364407984,23.1968937258
272,272,-1.925,0.0,0.0,23.2020427807,23.6496673544,33.4755110263,23.1997158739
273,273,-2.01666666667,0.0,0.0,23.204084364,23.6504646039,33.4756997434,23.2020427807
274,274,-2.10833333333,0.0,0.0,23.2060336894,23.650226402,33.4698846067,23.204084364
275,275,-2.2,0.0,0.0,23.2078858873,23.6498238044,33.4615185466,23.2060336894
276,276,-2.25,0.0,0.0,23.2078884478,23.725946986,33.9278050614,23.2078858873
277,277,-2.3,0.0,0.0,23.2110190998,23.7297628644,33.5186051652,23.2078884478
