,b4,b5,b6
0,0.106401197055,-0.0428631783574,0.541049917061
1,0.106443778817,-0.0428535772465,0.541055729543
2,0.106703530214,-0.0428566095226,0.54109689161
3,0.106712332789,-0.0428596417987,0.541138053676
4,0.10688489103,-0.0428626740748,0.541179215743
5,0.106716109353,-0.0428657063509,0.541220377809
6,0.106759978428,-0.042868738627,0.541261539876
7,0.106957553819,-0.0428717709031,0.541302701943
8,0.148138605645,-0.0428570553911,0.552387697505
9,0.143618772248,-0.0428423398791,0.552418412255
10,0.142706309613,-0.0428056048759,0.552449127005
11,0.126007868675,-0.0425675610405,0.552479841755
12,0.134720292922,-0.0426755037047,0.552510556505
13,0.13096226755,-0.0426169146243,0.552541271254
14,0.130408039006,-0.0425999831857,0.552579560915
15,0.129995568801,-0.0425826104453,0.552617850576
16,0.129622926273,-0.0425654681527,0.552656140237
17,0.128936392078,-0.0425488530148,0.552694429897
18,0.12862241227,-0.0425324850999,0.552732719558
19,0.128228313804,-0.0425162209478,0.552771009219
20,0.141196679311,-0.0426714162077,0.553801397161
21,0.122219690994,-0.0424819323832,0.553848392919
22,0.131023638309,-0.0425768247989,0.553895388677
23,0.129410689788,-0.0425545201195,0.553942384436
24,0.129328137812,-0.0425537890851,0.553989380194
25,0.12933472947,-0.0425532422698,0.554036375952
26,0.129182895015,-0.0425372211403,0.554039184729
27,0.129130739541,-0.0425211254257,0.554041993506
28,0.129044531019,-0.0425053359768,0.554044802284
29,0.129044175005,-0.0424896602483,0.554047611061
30,0.128688271525,-0.042469711922,0.554050419839
31,0.128162938825,-0.0424466777503,0.554053228616
32,0.0958501262832,-0.0419473890887,0.550079813824
33,0.145923431829,-0.0425196472302,0.550599561332
34,0.109429184113,-0.0420052155288,0.550593664012
35,0.120179028181,-0.0421238230036,0.549615242071
36,0.119358301421,-0.0420792391373,0.54990812163
37,0.119253003448,-0.0420461916598,0.549947838449
38,0.118485019434,-0.0419873028926,0.549793598632
39,0.117887339734,-0.0419295771587,0.549680944832
40,0.117754146768,-0.0418777352603,0.54956940285
41,0.117245405761,-0.0418219288449,0.549458074719
42,0.116776492411,-0.0417660247565,0.549346993983
43,0.116176080166,-0.041710593812,0.549236162215
44,0.111028071152,-0.04162457481,0.548284801209
45,0.116850586016,-0.0416762662567,0.548926803794
46,0.113485842107,-0.0416228330778,0.548475040878
47,0.113440230095,-0.0416065729576,0.548459469981
48,0.112361491226,-0.0415781999543,0.548373841619
49,0.111362157575,-0.0415505014017,0.548284526366
50,0.111092624987,-0.0415443462717,0.548256344486
51,0.110828215841,-0.0415382052379,0.548228282228
52,0.110599501532,-0.0415323045024,0.548200463676
53,0.110101906945,-0.0415262274081,0.548172853503
54,0.109851614463,-0.0415200324521,0.548145557086
55,0.109637936707,-0.0415140827916,0.54811867725
56,0.130063579905,-0.0419054382947,0.548159256419
57,0.0995476814378,-0.0415788727887,0.548145684704
58,0.114802463006,-0.0417319197704,0.548132112988
59,0.111463463651,-0.0416920458091,0.548118541273
60,0.111355653616,-0.0416850844078,0.548104969557
61,0.111165917964,-0.0416789154084,0.548091397842
62,0.111227711515,-0.0416790979248,0.548096447783
63,0.110933559905,-0.0416789900037,0.548101497723
64,0.110886739459,-0.0416791883664,0.548106547664
65,0.110803371914,-0.041679315874,0.548111597604
66,0.110731290702,-0.0416791597854,0.548116647545
67,0.110646012516,-0.0416792612347,0.548121697486
68,0.0875163720645,-0.0411887253628,0.546011625807
69,0.121626450676,-0.0415748152332,0.546357412384
70,0.0964635150223,-0.0412152102106,0.545263262474
71,0.103216163455,-0.0412994444374,0.54547493359
72,0.103278612456,-0.0412792226498,0.545460904015
73,0.103346698642,-0.0412626493215,0.545441300173
74,0.103160513912,-0.0412375492519,0.545398101731
75,0.102944742637,-0.0412120996809,0.545354688866
76,0.102714223252,-0.0411867442736,0.545311442251
77,0.102612351134,-0.041161573736,0.545268324824
78,0.102326117665,-0.0411360992844,0.545225311299
79,0.102512436497,-0.0411106710941,0.545182401262
80,0.138128705155,-0.0416292851473,0.551074204697
81,0.0994267521018,-0.0412464872689,0.551054004934
