,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
116,2.2,675.0,596.047947824,23.8908762062,23.8899552316,23.8908425162,23.1502749999,22.8347956298,22.8829775877,23.89,0.407139510915,2437.44150216
117,2.2,695.666666667,596.047947824,23.8908654346,23.8899527952,23.8911919545,23.1499257454,22.8379105065,22.8836906568,23.89,0.407139510915,2459.47971925
118,2.2,716.333333333,596.047947824,23.8900667472,23.8899509155,23.891469799,23.1494970579,22.8408539622,22.8844492405,23.89,0.407139510915,2492.38681368
119,2.2,737.0,596.047947824,23.8888024861,23.8899491237,23.890133506,23.1491529953,22.8439152368,22.8852454135,23.89,0.407139510915,2525.06394267
120,2.25,757.666666667,596.047947824,23.4740014743,23.4849578913,23.4663247978,23.1975266405,22.864219298,22.8855642124,23.46,0.525126943681,906.465950033
121,2.3,778.333333333,596.047947824,23.4603748263,23.4601355333,23.460569381,23.4495312943,22.8250307778,22.8862337217,23.46,0.407139510915,2905.65547981
122,2.35,799.0,596.047947824,23.461356803,23.4599620088,23.4594834971,23.4599645338,22.7785625519,22.8872384753,23.46,0.407139510915,1470.52344144
123,2.4,819.666666667,596.047947824,23.4600549247,23.4599410713,23.4597177642,23.4608287134,22.7532552809,22.8883786182,23.46,0.407139510915,1792.54125727
124,2.45,840.333333333,596.047947824,23.4608923978,23.4599392185,23.4590105158,23.459299376,22.7530331471,22.8895373094,23.46,0.407139510915,1903.48724273
125,2.5,861.0,596.047947824,23.4595616474,23.459938584,23.4602441446,23.4601010814,22.7658800651,22.8906919548,23.46,0.407139510915,1964.13898839
126,2.55,862.583333333,596.047947824,23.4594866428,23.4599393792,23.4603739716,23.459303463,22.7796178583,22.8918610035,23.46,0.407139510915,2095.33891598
127,2.6,864.166666667,596.047947824,23.4602224188,23.4599410058,23.4597972676,23.4601922004,22.7897145152,22.8930661452,23.46,0.407139510915,2223.34530408
128,2.65,865.75,596.047947824,23.4587751041,23.4599421607,23.4593060641,23.4600669809,22.7973544394,22.8943188922,23.46,0.407139510915,2348.34344307
129,2.7,867.333333333,596.047947824,23.4589817131,23.4599423416,23.4591609408,23.4595141508,22.8044810975,22.8956214587,23.46,0.407139510915,2503.31531384
130,2.75,868.916666667,596.047947824,23.4611167868,23.4599417886,23.4592407532,23.4592618729,22.81188158,22.896970693,23.46,0.407139510915,2653.91019402
131,2.8,870.5,596.047947824,23.4586100109,23.4599408987,23.4593477884,23.4594715529,22.8195172234,22.8983617026,23.46,0.407139510915,2882.25592835
132,2.84166666667,872.083333333,596.047947824,23.5451468053,23.5365447202,23.5462339787,23.5464865256,22.825015445,22.8997892182,23.55,0.407139510915,3567.29489342
133,2.88333333333,873.666666667,596.047947824,23.5510221957,23.5478298003,23.5502985162,23.5498368858,22.8399139018,22.9012484097,23.55,0.407139510915,3178.16355504
134,2.925,875.25,596.047947824,23.549768589,23.5496061163,23.5506532624,23.5505633892,22.8562585333,22.9027348948,23.55,0.407139510915,3566.94935412
135,2.96666666667,876.833333333,596.047947824,23.550399239,23.5498825871,23.550005936,23.5502770715,22.8687048205,22.9042454125,23.55,0.407139510915,3672.46460917
136,3.00833333333,878.416666667,596.047947824,23.5501283147,23.5499250206,23.5500821863,23.5501808093,22.87703521,22.905777532,23.55,0.407139510915,3793.10399746
137,3.05,880.0,596.047947824,23.5504700771,23.5499306409,23.5510929839,23.5505808864,22.883100106,22.907329402,23.55,0.407139510915,3927.47860824
138,3.09166666667,883.75,596.047947824,23.5505595235,23.5499303851,23.5508464523,23.5502892993,22.8884729916,22.9088990597,23.55,0.407139510915,4042.11806259
