,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
7000,7000,-1.99166666667,42.1666666667,2257.98222046,23.3989227977,23.4000692988,23.399648731,23.3999677376,23.7074591871,23.3998660835,23.4,0.380949012792,3950.44953831
7001,7001,-1.95,46.0,2257.98222046,23.3991102729,23.3988248947,23.4013098332,23.3999690114,23.6934000574,23.4001142982,23.4,0.380949012792,3950.50154681
7002,7002,-1.90833333333,59.1666666667,2257.98222046,23.3991943198,23.4016724741,23.4000632789,23.3999709978,23.684264242,23.4001685124,23.4,0.380949012792,3930.30685217
7003,7003,-1.86666666667,72.3333333333,2257.98222046,23.4007195532,23.3995227813,23.3999512267,23.3999734053,23.6763868957,23.4001323905,23.4,0.380949012792,3930.32026092
7004,7004,-1.825,85.5,2257.98222046,23.3993104218,23.3997098975,23.4003532412,23.3999759669,23.6688602205,23.400247351,23.4,0.380949012792,3889.68073943
7005,7005,-1.78333333333,98.6666666667,2257.98222046,23.4002255926,23.4007896212,23.4005181597,23.3999785714,23.6617310172,23.4001404983,23.4,0.380949012792,3828.07349173
7006,7006,-1.74166666667,111.833333333,2100.01055244,23.4000454907,23.3992095166,23.3995554189,23.3999811697,23.6550694773,23.4000856737,23.4,0.380949012792,3817.73728586
7007,7007,-1.7,125.0,2100.01055244,23.3995885949,23.4009344676,23.4004533438,23.3999837525,23.6488143539,23.3998193522,23.4,0.380949012792,3807.37629933
7008,7008,-1.60833333333,138.166666667,6249.69717549,23.5040130635,23.5032714945,23.4984489244,23.5022684208,23.638900312,23.5074416206,23.51,0.380949012792,3041.37877793
7009,7009,-1.51666666667,151.333333333,6249.69717549,23.5091872089,23.5091795009,23.5086306581,23.5092877173,23.6415583279,23.5097813328,23.51,0.380949012792,1924.52561258
7010,7010,-1.425,164.5,6249.69717549,23.510191083,23.5097621685,23.5098049999,23.5098667222,23.6518317813,23.5097768173,23.51,0.380949012792,2498.30820728
7011,7011,-1.33333333333,177.666666667,6249.69717549,23.5101801689,23.5101826471,23.5099068328,23.5098814485,23.6600023212,23.5098096041,23.51,0.380949012792,2303.71561767
7012,7012,-1.24166666667,190.833333333,6249.69717549,23.5096009843,23.5085870689,23.5099060927,23.5098638827,23.6637101793,23.5097953912,23.51,0.380949012792,2233.87883972
7013,7013,-1.15,204.0,5775.78217142,23.5107499472,23.5107009096,23.5099026876,23.5098505046,23.6645645346,23.5097882642,23.51,0.380949012792,2262.13003786
7014,7014,-1.05833333333,219.166666667,5775.78217142,23.5109379614,23.5116766617,23.5099031524,23.5098410245,23.6645616791,23.509781856,23.51,0.380949012792,2205.51815717
7015,7015,-0.966666666667,234.333333333,5775.78217142,23.5098427599,23.5104328863,23.5099026329,23.5098331003,23.664618375,23.5097755935,23.51,0.380949012792,2148.23476513
7016,7016,-0.875,249.5,5775.78217142,23.509756842,23.5116823562,23.5099000731,23.5098254069,23.6648556212,23.5097694678,23.51,0.380949012792,2104.86835719
7017,7017,-0.783333333333,264.666666667,5775.78217142,23.5098797694,23.5103060573,23.5098961786,23.5098178851,23.6651390346,23.509763456,23.51,0.380949012792,2046.40443164
7018,7018,-0.691666666667,279.833333333,5775.78217142,23.5110958819,23.5097398302,23.5098912728,23.5098104217,23.66538548,23.509757553,23.51,0.380949012792,2002.17166324
7019,7019,-0.6,295.0,5775.78217142,23.5099226208,23.5112416196,23.509886048,23.5098031879,23.6656218907,23.5097517509,23.51,0.380949012792,1927.61519153
7020,7020,-0.55,310.166666667,5775.78217142,23.6441375375,23.6406962289,23.6352895118,23.6406654385,23.6698238338,23.6475054594,23.65,0.380949012792,3075.38754806
7021,7021,-0.5,325.333333333,5775.78217142,23.65076696,23.6506063706,23.6481456136,23.6490274665,23.6907503277,23.6497509864,23.65,0.380949012792,1614.5333158
7022,7022,-0.45,340.5,5775.78217142,23.6512772316,23.6514396029,23.6496604261,23.6497215457,23.7136890194,23.6496972168,23.65,0.380949012792,2292.97638791
7023,7023,-0.4,355.666666667,5775.78217142,23.6498704893,23.6499325266,23.6498481402,23.6497773536,23.7275481238,23.649759151,23.65,0.380949012792,2075.06886731
