,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
7000,7000,-1.99166666667,42.1666666667,20024.374181,23.3998660835,23.3988879464,23.4000692988,23.3989227977,23.3999677376,23.4,1.18103114901,0.0
7001,7001,-1.95,46.0,20024.374181,23.4001142982,23.400323988,23.3988248947,23.3991102729,23.3999690114,23.4,1.18103114901,0.0
7002,7002,-1.90833333333,59.1666666667,20024.374181,23.4001685124,23.4012845399,23.4016724741,23.3991943198,23.3999709978,23.4,1.18103114901,0.0
7003,7003,-1.86666666667,72.3333333333,20024.374181,23.4001323905,23.3999477299,23.3995227813,23.4007195532,23.3999734053,23.4,1.18103114901,0.0
7004,7004,-1.825,85.5,20024.374181,23.400247351,23.4003181293,23.3997098975,23.3993104218,23.3999759669,23.4,1.18103114901,0.0
7005,7005,-1.78333333333,98.6666666667,20024.374181,23.4001404983,23.3991226916,23.4007896212,23.4002255926,23.3999785714,23.4,1.18103114901,0.0
7006,7006,-1.74166666667,111.833333333,20024.374181,23.4000856737,23.3999486782,23.3992095166,23.4000454907,23.3999811697,23.4,1.18103114901,0.0
7007,7007,-1.7,125.0,20024.374181,23.3998193522,23.3988641453,23.4009344676,23.3995885949,23.3999837525,23.4,1.18103114901,0.0
7008,7008,-1.60833333333,138.166666667,59626.7432539,23.5074416206,23.5045236931,23.5032714945,23.5040130635,23.5022684208,23.51,1.2893585423,0.0
7009,7009,-1.51666666667,151.333333333,59626.7432539,23.5097813328,23.5095483393,23.5091795009,23.5091872089,23.5092877173,23.51,2.11100378023,0.0
7010,7010,-1.425,164.5,59626.7432539,23.5097768173,23.5102588166,23.5097621685,23.510191083,23.5098667222,23.51,1.74014299977,0.0
7011,7011,-1.33333333333,177.666666667,59626.7432539,23.5098096041,23.5103653696,23.5101826471,23.5101801689,23.5098814485,23.51,1.834355477,0.0
7012,7012,-1.24166666667,190.833333333,59626.7432539,23.5097953912,23.5098319093,23.5085870689,23.5096009843,23.5098638827,23.51,1.84826418435,0.0
7013,7013,-1.15,204.0,59626.7432539,23.5097882642,23.5099389308,23.5107009096,23.5107499472,23.5098505046,23.51,1.85820957764,0.0
7014,7014,-1.05833333333,219.166666667,59626.7432539,23.509781856,23.5099866152,23.5116766617,23.5109379614,23.5098410245,23.51,1.8674100391,0.0
7015,7015,-0.966666666667,234.333333333,59626.7432539,23.5097755935,23.5092606549,23.5104328863,23.5098427599,23.5098331003,23.51,1.87573003568,0.0
7016,7016,-0.875,249.5,59626.7432539,23.5097694678,23.5092995544,23.5116823562,23.509756842,23.5098254069,23.51,1.88341026618,0.0
7017,7017,-0.783333333333,264.666666667,59626.7432539,23.509763456,23.5098617972,23.5103060573,23.5098797694,23.5098178851,23.51,1.89054657699,0.0
7018,7018,-0.691666666667,279.833333333,59626.7432539,23.509757553,23.5098818562,23.5097398302,23.5110958819,23.5098104217,23.51,1.89724777988,0.0
7019,7019,-0.6,295.0,59626.7432539,23.5097517509,23.5098713405,23.5112416196,23.5099226208,23.5098031879,23.51,1.9035723521,0.0
7020,7020,-0.55,310.166666667,59626.7432539,23.6475054594,23.6418872454,23.6406962289,23.6441375375,23.6406654385,23.65,1.18103114901,0.0
7021,7021,-0.5,325.333333333,59626.7432539,23.6497509864,23.6492917004,23.6506063706,23.65076696,23.6490274665,23.65,2.13264183379,0.0
7022,7022,-0.45,340.5,59626.7432539,23.6496972168,23.6498023297,23.6514396029,23.6512772316,23.6497215457,23.65,1.64668250767,0.0
7023,7023,-0.4,355.666666667,59626.7432539,23.649759151,23.6498355978,23.6499325266,23.6498704893,23.6497773536,23.65,1.75696515114,0.0
7024,7024,-0.35,370.833333333,59626.7432539,23.649741362,23.6498258321,23.6500087492,23.6509515816,23.6497713329,23.65,1.76537878712,0.0
7025,7025,-0.3,386.0,59626.7432539,23.6497355355,23.649817766,23.6504425104,23.6502834608,23.6497652031,23.65,1.77043012175,0.0
7026,7026,-0.25,389.5,59626.7432539,23.6497306034,23.6498128592,23.6500622838,23.650083518,23.6497590675,23.65,1.77578736697,0.0
7027,7027,-0.2,393.0,59626.7432539,23.6497257146,23.6498093676,23.6502429487,23.6495954637,23.6497533876,23.65,1.78090040732,0.0
7028,7028,-0.15,396.5,59626.7432539,23.6497209226,23.649806487,23.6506185886,23.6500233656,23.6497479003,23.65,1.78590967117,0.0
7029,7029,-0.1,400.0,59626.7432539,23.6497162066,23.6498040966,23.6503797119,23.6499692619,23.6497425585,23.65,1.79082074718,0.0
7030,7030,-0.05,403.5,59626.7432539,23.6497115645,23.6498016746,23.6489692455,23.6504652748,23.6497373609,23.65,1.79565188552,0.0
7031,7031,0.0,407.0,59626.7432539,23.6497070192,23.6497992853,23.6506914882,23.6502418102,23.6497323412,23.65,1.80040733583,0.0
7032,7032,0.0916666666667,410.5,59626.7432539,23.3372998018,23.3435302141,23.3393513235,23.3374908553,23.3458337831,23.33,3.07454628889,765.733585261
7033,7033,0.183333333333,414.0,59626.7432539,23.3298381,23.3299717546,23.3309824848,23.3305833862,23.3298874858,23.33,1.34381344262,0.0
7034,7034,0.275,417.5,59626.7432539,23.3297933762,23.3298421254,23.3314192916,23.330429547,23.3297544251,23.33,2.47849969804,0.0
7035,7035,0.366666666667,421.0,59626.7432539,23.3296179235,23.3297721907,23.3314736053,23.3306793811,23.3297000555,23.33,2.24346538795,0.0
7036,7036,0.458333333333,424.5,59626.7432539,23.3296444978,23.3297824646,23.3308234729,23.3309904314,23.329708713,23.33,2.23730892805,0.0
7037,7037,0.55,428.0,59626.7432539,23.329644621,23.3297866924,23.3291764857,23.3296262126,23.3297093298,23.33,2.24047472768,0.0
7038,7038,0.641666666667,408.5,59626.7432539,23.3296426183,23.3297938304,23.3296716602,23.3306999122,23.3297088631,23.33,2.24283740186,0.0
7039,7039,0.733333333333,389.0,59626.7432539,23.3296407061,23.329800338,23.3311661352,23.3308360871,23.3297076555,23.33,2.24563830761,0.0
7040,7040,0.825,369.5,59626.7432539,23.3296387291,23.3298086288,23.3310532986,23.3304588547,23.3297052603,23.33,2.24856221642,0.0
7041,7041,0.916666666667,350.0,59626.7432539,23.3296367386,23.3298132105,23.3313346287,23.3300752598,23.3297040078,23.33,2.2515663293,0.0
7042,7042,1.00833333333,330.5,59626.7432539,23.329634756,23.3298155408,23.3307017082,23.3309264546,23.3297025354,23.33,2.25463462127,0.0
7043,7043,1.1,311.0,59626.7432539,23.3296327906,23.3298170986,23.3296292874,23.32971932,23.329701132,23.33,2.25773906711,0.0
7044,7044,1.1,291.5,59626.7432539,23.7012201874,23.7628269777,23.7606152212,23.7643326087,23.7678499911,23.77,3.6262729702,832.74412891
7045,7045,1.1,272.0,59626.7432539,23.7696719704,23.7696349561,23.7717850935,23.7700263873,23.7700802243,23.77,2.43989012812,0.0
7046,7046,1.1,252.5,59626.7432539,23.7695662314,23.7698059192,23.7705001405,23.7710154759,23.7697107729,23.77,1.59493648858,0.0
7047,7047,1.1,233.0,59626.7432539,23.7697089752,23.769879952,23.7713472886,23.7705370749,23.7697486113,23.77,1.65127283205,0.0
7048,7048,1.1,213.5,59626.7432539,23.7697009973,23.7698669478,23.7698613402,23.7695488592,23.7697170985,23.77,1.71478956938,0.0
7049,7049,1.1,194.0,59626.7432539,23.7696868654,23.7700841779,23.770112285,23.7711266983,23.7697054614,23.77,1.71964612818,0.0
7050,7050,1.1,190.416666667,59626.7432539,23.7696828284,23.7704243128,23.7691510064,23.7703511841,23.7696962562,23.77,1.72476697357,0.0
7051,7051,1.1,186.833333333,59626.7432539,23.7696791197,23.7697595423,23.7692037533,23.7704418615,23.769690181,23.77,1.72960837531,0.0
7052,7052,1.1,183.25,59626.7432539,23.7696755514,23.769775619,23.771614947,23.7712226937,23.769686473,23.77,1.73420571424,0.0
7053,7053,1.1,179.666666667,59626.7432539,23.7696720892,23.7693017829,23.7707622638,23.7700493501,23.7696838221,23.77,1.73864848924,0.0
7054,7054,1.1,176.083333333,59626.7432539,23.7696687042,23.7706075617,23.7722870182,23.7704367425,23.7696814326,23.77,1.74287280961,0.0
7055,7055,1.1,172.5,59626.7432539,23.7696653995,23.7699749284,23.7699489767,23.7702699886,23.7696790105,23.77,1.74700658971,0.0
7056,7056,1.1,168.916666667,49306.0004505,23.5587751214,23.5643202571,23.5660213428,23.5608895452,23.570209011,23.55,2.49767450354,0.0
7057,7057,1.1,165.333333333,49306.0004505,23.5503114574,23.5509069833,23.5533843591,23.5506569016,23.5510121146,23.55,1.18103114901,2451.10464313
7058,7058,1.1,161.75,49306.0004505,23.5497957207,23.5497032083,23.551880387,23.5497212869,23.5498404995,23.55,1.75128478025,0.0
7059,7059,1.1,158.166666667,49306.0004505,23.5496783668,23.5499031939,23.5499270837,23.5503103003,23.5497176025,23.55,1.6050012319,0.0
7060,7060,1.1,154.583333333,49306.0004505,23.5497020746,23.5498056425,23.5513206774,23.5510669821,23.5497191103,23.55,1.59925442962,0.0
7061,7061,1.1,151.0,49306.0004505,23.5497040357,23.5502992667,23.5500704127,23.5506654443,23.5497187996,23.55,1.60044112544,0.0
7062,7062,1.1,152.333333333,49306.0004505,23.5497040933,23.5501936345,23.5492753904,23.5510312106,23.5497177605,23.55,1.60153743409,0.0
7063,7063,1.1,153.666666667,49306.0004505,23.5497040993,23.5500251591,23.5515108843,23.5497914886,23.5497168307,23.55,1.60304458175,0.0
7064,7064,1.1,155.0,49306.0004505,23.5497040349,23.5500794138,23.5499430927,23.5499573291,23.5497161576,23.55,1.60465801554,0.0
7065,7065,1.1,156.333333333,49306.0004505,23.5501044355,23.5506987877,23.5494105026,23.551092537,23.5497156467,23.55,1.60639188572,0.0
7066,7066,1.1,157.666666667,49306.0004505,23.5497144837,23.5501852052,23.5494261638,23.5505943142,23.5497152304,23.55,1.61106582937,0.0
7067,7067,1.1,159.0,49306.0004505,23.5497035313,23.5503950316,23.5491053149,23.549768167,23.5497147616,23.55,1.6087224792,0.0
7068,7068,1.15,160.333333333,59626.7432539,23.5304070053,23.530997238,23.5320749762,23.5304888971,23.5314333308,23.53,2.14904775897,0.0
7069,7069,1.2,161.666666667,59626.7432539,23.5296324562,23.5302815473,23.5306860867,23.5305085577,23.529814919,23.53,2.02298085168,0.0
7070,7070,1.25,163.0,59626.7432539,23.5296277374,23.5294736965,23.5316823093,23.5308769193,23.5296781859,23.53,2.09314561061,0.0
7071,7071,1.3,164.333333333,59626.7432539,23.5303929,23.5296812734,23.5319765837,23.5303111518,23.5296554986,23.53,2.08374075246,0.0
7072,7072,1.35,165.666666667,59626.7432539,23.5296399623,23.5297999199,23.5294403008,23.5295848708,23.5296515314,23.53,2.09198320475,0.0
7073,7073,1.4,167.0,59626.7432539,23.5296116274,23.5298008071,23.5317373725,23.5302183062,23.5296504236,23.53,2.08722788721,0.0
7074,7074,1.45,161.666666667,59626.7432539,23.5303891973,23.5297982942,23.5310597625,23.5297029356,23.5296497584,23.53,2.09372688979,0.0
7075,7075,1.5,156.333333333,59626.7432539,23.5296346666,23.5305000206,23.53077454,23.5296836099,23.5296493752,23.53,2.10188971711,0.0
7076,7076,1.55,151.0,59626.7432539,23.529606283,23.5300762439,23.5294031385,23.5308746089,23.5296487136,23.53,2.09681374768,0.0
7077,7077,1.6,145.666666667,59626.7432539,23.5296051708,23.5303380685,23.5297012589,23.5307171521,23.5296477863,23.53,2.10312141947,0.0
7078,7078,1.65,140.333333333,59626.7432539,23.5296029431,23.5304155634,23.5306006859,23.5303150281,23.5296468871,23.53,2.10563021017,0.0
7079,7079,1.7,135.0,59626.7432539,23.5296013935,23.5295468988,23.5309571653,23.529994699,23.5296460488,23.53,2.10857721575,0.0
7080,7080,1.7,129.666666667,59626.7432539,23.7457725802,23.7387591868,23.7338334921,23.7405086531,23.7365735521,23.75,1.18103114901,0.0
7081,7081,1.7,124.333333333,59626.7432539,23.7496067412,23.7493524491,23.7476213761,23.7490940173,23.7485467026,23.75,2.42192700245,0.0
7082,7082,1.7,119.0,59626.7432539,23.7495203716,23.7493523683,23.7512083158,23.7507248758,23.7495442206,23.75,1.66661461367,0.0
7083,7083,1.7,113.666666667,59626.7432539,23.7496624632,23.7493353416,23.7523315544,23.7509941861,23.7496620607,23.75,1.83194369079,0.0
7084,7084,1.7,108.333333333,59626.7432539,23.7496331317,23.7510226496,23.7500455945,23.7509905508,23.7496606236,23.75,1.84145448869,0.0
7085,7085,1.7,103.0,59626.7432539,23.749628571,23.7505257352,23.7490931722,23.7496125966,23.7496614534,23.75,1.84485215698,0.0
7086,7086,1.7,101.416666667,59626.7432539,23.7496259889,23.7510019525,23.7493157432,23.7500843585,23.7496616327,23.75,1.84907990612,0.0
7087,7087,1.7,99.8333333333,59626.7432539,23.7496233636,23.75024208,23.7497162696,23.7498122743,23.7496614871,23.75,1.85293760586,0.0
7088,7088,1.7,98.25,59626.7432539,23.749620863,23.7493901155,23.7497545626,23.7511665247,23.7496611353,23.75,1.85667400073,0.0
7089,7089,1.7,96.6666666667,59626.7432539,23.7496184344,23.7493227279,23.7493738282,23.7512632295,23.7496607421,23.75,1.86029854319,0.0
7090,7090,1.7,95.0833333333,59626.7432539,23.7496160696,23.7500814769,23.7523253596,23.7506967663,23.7496603275,23.75,1.86382950941,0.0
7091,7091,1.7,93.5,59626.7432539,23.7496137631,23.7503430388,23.7522353917,23.7502810797,23.7496598682,23.75,1.86727685054,0.0
7092,7092,1.74166666667,91.9166666667,59626.7432539,23.3159509555,23.2845986921,23.2818323818,23.2827394299,23.2879977418,23.27,3.54309344704,755.493777762
7093,7093,1.78333333333,90.3333333333,59626.7432539,23.2698103635,23.2699075551,23.2707390634,23.2708963746,23.2698769372,23.27,1.48522250854,0.0
7094,7094,1.825,88.75,59626.7432539,23.2697225165,23.2698195653,23.2715775235,23.2698666308,23.2697169075,23.27,2.78324648455,0.0
7095,7095,1.86666666667,87.1666666667,59626.7432539,23.2702421406,23.2697596616,23.2706117826,23.2700593866,23.269596859,23.27,2.58800880827,0.0
7096,7096,1.90833333333,85.5833333333,59626.7432539,23.2695388219,23.2697788416,23.2712623977,23.2697494758,23.2696336094,23.27,2.54961377623,0.0
7097,7097,1.95,84.0,59626.7432539,23.270281042,23.2697790973,23.2715881516,23.2705863693,23.2696472213,23.27,2.54107560822,0.0
7098,7098,1.99166666667,79.9166666667,59626.7432539,23.2695540882,23.2697800617,23.2705533749,23.269912582,23.2696577329,23.27,2.54862290782,0.0
7099,7099,2.03333333333,75.8333333333,59626.7432539,23.2695258858,23.2697753823,23.2706544498,23.2700061763,23.2696643538,23.27,2.53954748536,0.0
7100,7100,2.075,71.75,59626.7432539,23.2695288665,23.2697736962,23.2706379789,23.2706468932,23.2696667998,23.27,2.54254357698,0.0
7101,7101,2.11666666667,67.6666666667,59626.7432539,23.269530838,23.2697735106,23.269657967,23.2699997549,23.2696689115,23.27,2.54212034927,0.0
7102,7102,2.15833333333,63.5833333333,59626.7432539,23.2695333015,23.2695095207,23.2697193465,23.2700854533,23.2696712359,23.27,2.54234300069,0.0
7103,7103,2.2,59.5,59626.7432539,23.2695356156,23.2704916871,23.2714806791,23.2705624033,23.2696738872,23.27,2.54275931153,0.0
7104,7104,2.25,55.4166666667,59626.7432539,23.32742777,23.3273677683,23.326922645,23.3284013876,23.3244662088,23.33,2.19840839862,0.0
7105,7105,2.3,51.3333333333,59626.7432539,23.3295157012,23.3296562153,23.3294708508,23.3299240054,23.3292133214,23.33,2.61298711328,0.0
7106,7106,2.35,47.25,59626.7432539,23.3295371294,23.329865395,23.3296398067,23.3301033795,23.3296473066,23.33,2.41051243982,0.0
7107,7107,2.4,43.1666666667,59626.7432539,23.3295776429,23.329601073,23.3317159453,23.3305675637,23.3296999017,23.33,2.45320225285,0.0
7108,7108,2.45,39.0833333333,59626.7432539,23.3295773519,23.329934273,23.3290881853,23.3305500663,23.3297047055,23.33,2.45692731334,0.0
7109,7109,2.5,35.0,59626.7432539,23.3295818834,23.3299923404,23.3318323874,23.330078821,23.32970877,23.33,2.45832364348,0.0
7110,7110,2.55,32.3333333333,59626.7432539,23.3295869082,23.3299319602,23.3313467229,23.3306941878,23.3297132745,23.33,2.45986457403,0.0
7111,7111,2.6,29.6666666667,59626.7432539,23.32959185,23.3309928554,23.3310904721,23.3304626461,23.3297179347,23.33,2.46135360189,0.0
7112,7112,2.65,27.0,59626.7432539,23.3295967173,23.3307849548,23.3298485285,23.3308086225,23.3297226719,23.33,2.46281848453,0.0
7113,7113,2.7,24.3333333333,59626.7432539,23.3296015056,23.3306147279,23.3305666541,23.3300323525,23.3297267571,23.33,2.46424474673,0.0
7114,7114,2.75,21.6666666667,59626.7432539,23.3296062182,23.330090571,23.3303219608,23.3297883128,23.329730853,23.33,2.46566462005,0.0
7115,7115,2.8,19.0,59626.7432539,23.329610852,23.3293402457,23.3314534835,23.330805883,23.3297348466,23.33,2.46709130319,0.0
7116,7116,2.8,16.3333333333,29037.2435921,23.2616373902,23.2640275417,23.2659063808,23.2628782908,23.2654053428,23.26,1.79094989726,0.0
7117,7117,2.8,13.6666666667,29037.2435921,23.2601579361,23.2616090856,23.2613126945,23.2603274299,23.2601931002,23.26,1.25010821894,0.0
7118,7118,2.8,0.0,29037.2435921,23.2598178658,23.2612150037,23.259950321,23.259664097,23.2598518375,23.26,1.48344049621,0.0
7119,7119,2.8,0.0,29037.2435921,23.2597773425,23.2600003334,23.2589741075,23.2595260551,23.2598310268,23.26,1.41628617129,0.0
7120,7120,2.8,0.0,29037.2435921,23.2597882754,23.2604235799,23.2592914905,23.2605765676,23.2598395984,23.26,1.40522260172,0.0
7121,7121,2.8,0.0,29037.2435921,23.2597919786,23.2599398308,23.2612160777,23.2596648851,23.2598443476,23.26,1.39593214444,0.0
7122,7122,2.8,0.0,29037.2435921,23.2597951751,23.2596319435,23.2614372069,23.2596665781,23.2598471417,23.26,1.38768674773,0.0
7123,7123,2.8,0.0,29037.2435921,23.2597981561,23.2605877372,23.2591812967,23.2606410159,23.2598493643,23.26,1.3803445081,0.0
7124,7124,2.8,0.0,29037.2435921,23.2598009542,23.2595827106,23.2620558719,23.2605468158,23.2598515898,23.26,1.37371342169,0.0
7125,7125,2.8,0.0,29037.2435921,23.2598035988,23.2594324276,23.2593708865,23.2606825658,23.259853847,23.26,1.36758626672,0.0
7126,7126,2.8,0.0,29037.2435921,23.259806121,23.2599885663,23.2599968905,23.2603574995,23.2598560615,23.26,1.36187735283,0.0
7127,7127,2.8,0.0,29037.2435921,23.2598085359,23.2607868734,23.2589105524,23.2593929805,23.2598581443,23.26,1.35654694465,0.0
7128,7128,2.8,0.0,18229.3242327,23.5051985585,23.497461696,23.4936682238,23.4988000543,23.5001843534,23.51,1.18103114901,0.0
7129,7129,2.8,0.0,18229.3242327,23.5097247913,23.5100751404,23.5088975177,23.509186441,23.5092108813,23.51,1.37625413497,0.0
7130,7130,2.8,0.0,18229.3242327,23.5098922049,23.510480988,23.5118170137,23.5103791597,23.5098442919,23.51,1.18103114901,0.0
7131,7131,2.8,0.0,18229.3242327,23.5099688981,23.5093201991,23.50993894,23.5106959937,23.5099058201,23.51,1.18103114901,0.0
7132,7132,2.8,0.0,18229.3242327,23.5102770223,23.5111842687,23.5096898384,23.5102966635,23.5099080427,23.51,1.18103114901,0.0
7133,7133,2.8,0.0,18229.3242327,23.5103181615,23.5103332993,23.5120426362,23.509720407,23.5099115274,23.51,1.18103114901,0.0
7134,7134,2.8,0.0,18229.3242327,23.5103428159,23.5101947304,23.5100660079,23.5106286474,23.5099144471,23.51,1.18103114901,0.0
7135,7135,2.8,0.0,18229.3242327,23.5101189429,23.5100109348,23.5102736511,23.5105887434,23.5099171719,23.51,1.18103114901,0.0
7136,7136,2.8,0.0,18229.3242327,23.5105018504,23.5090402189,23.5103632166,23.5112907645,23.5099198104,23.51,1.18103114901,0.0
7137,7137,2.8,0.0,18229.3242327,23.5104654883,23.5102046655,23.5113041629,23.510933471,23.5099223943,23.51,1.18103114901,0.0
7138,7138,2.8,0.0,18229.3242327,23.5103895089,23.509995369,23.5107734904,23.5101258807,23.509924901,23.51,1.18103114901,0.0
7139,7139,2.8,0.0,18229.3242327,23.5101861594,23.5111951476,23.5108353208,23.5095576917,23.5099273376,23.51,1.18103114901,0.0
7140,7140,2.8,0.0,18229.3242327,23.5397240729,23.538176243,23.5372280659,23.5387774753,23.5383212535,23.54,1.18103114901,0.0
7141,7141,2.8,0.0,18229.3242327,23.5402085061,23.539309013,23.5407267009,23.5395895378,23.5398360621,23.54,1.18103114901,0.0
7142,7142,2.8,0.0,18229.3242327,23.5402385212,23.5400930385,23.5394321009,23.5397095809,23.5399213802,23.54,1.18103114901,0.0
7143,7143,2.8,0.0,18229.3242327,23.5402874751,23.5396702758,23.5399875061,23.5411830157,23.5399285439,23.54,1.18103114901,0.0
7144,7144,2.8,0.0,18229.3242327,23.5398838228,23.5405216832,23.5382705017,23.5398544068,23.5399295378,23.54,1.18103114901,0.0
7145,7145,2.8,0.0,18229.3242327,23.540162532,23.5408941846,23.5407549591,23.5398324587,23.5399304213,23.54,1.18103114901,0.0
7146,7146,2.8,0.0,18229.3242327,23.5398467576,23.5398100075,23.5386422611,23.5405719915,23.5399311086,23.54,1.18103114901,0.0
7147,7147,2.8,0.0,18229.3242327,23.5404768929,23.5403142921,23.5394154715,23.5410497746,23.5399316662,23.54,1.18103114901,0.0
7148,7148,2.8,0.0,18229.3242327,23.5401670072,23.5406544098,23.5414343271,23.5409312616,23.5399321357,23.54,1.18103114901,0.0
7149,7149,2.8,0.0,18229.3242327,23.5401350627,23.5396833488,23.5397255661,23.540355071,23.5399325533,23.54,1.18103114901,0.0
7150,7150,2.8,0.0,18229.3242327,23.5403589172,23.5403169903,23.5388159552,23.5395611223,23.539932947,23.54,1.18103114901,0.0
7151,7151,2.8,0.0,18229.3242327,23.540145387,23.5407742525,23.5385222546,23.5400823563,23.5399333087,23.54,1.18103114901,0.0
7152,7152,2.8,0.0,15741.9235193,23.7754505159,23.7664485857,23.7611127315,23.7691620783,23.7704756418,23.78,1.18103114901,0.0
7153,7153,2.8,0.0,15741.9235193,23.780194936,23.7794052908,23.7783853529,23.7805298649,23.7793803641,23.78,1.18103114901,0.0
7154,7154,2.8,0.0,15741.9235193,23.7803016173,23.7797472178,23.7788294968,23.7794781539,23.7799164561,23.78,1.18103114901,0.0
7155,7155,2.8,0.0,15741.9235193,23.7803587863,23.7812705294,23.7818012139,23.7790738554,23.7799470486,23.78,1.18103114901,0.0
7156,7156,2.8,0.0,15741.9235193,23.7799649137,23.780144146,23.7800665099,23.7795243084,23.7799463925,23.78,1.18103114901,0.0
7157,7157,2.8,0.0,15741.9235193,23.7797807049,23.7798644768,23.7806093709,23.7798501496,23.7799465243,23.78,1.18103114901,0.0
7158,7158,2.8,0.0,15741.9235193,23.7801689876,23.7796867649,23.7818642312,23.7795072381,23.7799469123,23.78,1.18103114901,0.0
7159,7159,2.8,0.0,15741.9235193,23.7803590133,23.7787138136,23.7819367734,23.781060003,23.7799475094,23.78,1.18103114901,0.0
7160,7160,2.8,0.0,15741.9235193,23.7799233555,23.779418982,23.7804896919,23.7802929572,23.7799482304,23.78,1.18103114901,0.0
7161,7161,2.8,0.0,15741.9235193,23.780363726,23.7800014407,23.7805324539,23.780352826,23.7799490221,23.78,1.18103114901,0.0
7162,7162,2.8,0.0,15741.9235193,23.7801395707,23.7792845698,23.7780681777,23.7806630377,23.7799498384,23.78,1.18103114901,0.0
7163,7163,2.8,0.0,15741.9235193,23.7805613912,23.7798968709,23.7790205941,23.7803821303,23.7799506686,23.78,1.18103114901,0.0
7164,7164,2.8,0.0,15741.9235193,23.38816856,23.3891658357,23.3891471106,23.3882943007,23.394976622,23.38,2.68278072463,748.860662501
7165,7165,2.8,0.0,15741.9235193,23.3803942397,23.3803583863,23.380060384,23.3802584883,23.3799929955,23.38,1.18103114901,0.0
7166,7166,2.8,0.0,15741.9235193,23.3800505629,23.3810880788,23.3789593195,23.3800231964,23.3799555785,23.38,1.18103114901,0.0
7167,7167,2.8,0.0,15741.9235193,23.3803593596,23.380959488,23.3806879604,23.3796948202,23.3799460147,23.38,1.18103114901,0.0
7168,7168,2.8,0.0,15741.9235193,23.379769914,23.3792354084,23.3805972287,23.3798786725,23.3799502545,23.38,1.18103114901,0.0
7169,7169,2.8,0.0,15741.9235193,23.3801726484,23.380645748,23.3800953298,23.3798030425,23.3799516677,23.38,1.18103114901,0.0
7170,7170,2.8,0.0,15741.9235193,23.3798298543,23.3809583094,23.3808074396,23.3806700461,23.3799527058,23.38,1.18103114901,0.0
7171,7171,2.8,0.0,15741.9235193,23.3800785862,23.3809390571,23.3802045674,23.3802084655,23.3799534853,23.38,1.18103114901,0.0
7172,7172,2.8,0.0,15741.9235193,23.3799191944,23.3788304476,23.3801445545,23.3804021826,23.379954085,23.38,1.18103114901,0.0
7173,7173,2.8,0.0,15741.9235193,23.3801369333,23.3801478779,23.3789292294,23.3796236954,23.3799545644,23.38,1.18103114901,0.0
7174,7174,2.8,0.0,15741.9235193,23.380308576,23.3809782825,23.3815472209,23.3799270562,23.3799549582,23.38,1.18103114901,0.0
7175,7175,2.8,0.0,15741.9235193,23.380123913,23.3790297287,23.3782575846,23.3795052338,23.3799552876,23.38,1.18103114901,0.0
7176,7176,2.8,0.0,12356.9978317,23.4791961384,23.2573317131,23.2604132864,23.2557762328,23.2592368434,23.25,0.0,0.0
7177,7177,2.8,0.0,12356.9978317,23.6148669218,23.2498993611,23.2515777401,23.2508389506,23.2504461835,23.25,0.0,0.0
7178,7178,2.8,0.0,12356.9978317,23.7341290603,23.2500748819,23.2509138638,23.2507282873,23.2499914791,23.25,0.0,0.0
7179,7179,2.8,0.0,12356.9978317,23.8153204376,23.2490702585,23.2495877411,23.2505605185,23.2499618564,23.25,0.0,0.0
