,p0,m0
125,7547.57203046,8.07117161364
126,8668.96561336,7.70027678669
127,2548.16423088,4.39776664484
128,7274.77676177,7.56310242062
129,2421.34011188,4.2964864664
130,3340.47118882,5.05617646634
131,2517.73523386,4.38004172147
132,2421.93348684,4.30112413773
133,2680.68963067,4.63555252837
134,3007.74291177,4.99394421848
135,6710.28107277,6.96654503792
136,2660.1350385,4.58479055951
137,2397.205269,4.25835925867
138,2803.4823406,4.79854796347
139,2678.78621805,4.49498480926
140,2265.13828659,4.06494021273
141,3435.55321437,5.42041488094
142,8050.95186288,8.02444340267
143,7380.65196606,7.64370100289
144,2478.4853608,4.37403388857
145,2496.68820893,4.35404909643
146,2688.24213511,4.65223412673
147,9678.32977826,8.96604634257
148,8412.51968656,8.50245779943
149,2176.55108422,3.92203237616
150,2392.67183221,4.24578985765
151,3306.58710278,5.29672693491
152,2176.55108422,3.92203237616
153,10200.1847356,8.90964900582
154,2518.63816448,4.37519487152
155,2665.02505254,4.55903984998
156,2871.19139797,4.78963495487
157,9285.25783506,8.55768892986
158,3582.26985622,5.54514141799
159,8519.9953781,8.03284696956
160,2740.21763177,4.663469855
161,2954.31265746,4.93018037347
162,3437.15847611,5.40993512827
163,2493.98021698,4.395945464
164,3121.79465377,5.11694518272
165,8173.98232196,8.40084130049
166,2176.55108422,3.92203237616
167,3217.42240776,5.18975140237
168,2418.47651343,4.28500554833
169,3356.6935762,5.25566133427
170,4216.77830778,5.96621062236
171,11972.63051,9.78398814824
172,3063.03121005,4.93551550737
173,3096.08968342,5.09695992997
174,6765.26960895,7.50791391636
175,2537.90449319,4.44706462312
176,2736.39145651,4.65169605457
177,2405.98873762,4.24325976085
178,2376.34903083,4.22091502327
179,2435.28985259,4.31088434428
180,13510.0164717,10.2469037229
181,2534.07106833,4.41309470885
182,3887.9566751,5.75160445886
183,2777.37333157,4.7691341062
184,9221.62579784,8.2520047068
185,8328.04708552,8.46286211089
186,2270.13347139,4.06961854393
187,2781.50072225,4.71093599317
188,8890.91253812,8.68305903822
189,5633.12080652,7.10196540121
190,2453.77281394,4.32250487789
191,3728.2682179,5.56321719116
192,11239.367257,9.44572328177
193,2488.5083817,4.39402423367
194,2176.55108422,3.92203237616
195,2431.0132846,4.27230595483
196,8216.59549152,8.41913751727
197,2223.41628074,3.99865752308
198,2322.39278162,4.14784787599
199,2475.11943551,4.32144911853
200,2695.10929315,4.63342843221
201,2231.22954245,4.00849053641
202,2233.58433476,4.01512590145
203,2176.55108422,3.92203237616
204,2953.92836718,4.81306528022
205,2642.63249427,4.59394533719
206,2176.55108422,3.92203237616
207,2176.55108422,3.92203237616
208,7669.4620993,7.44812416671
209,2736.90788949,4.64611301233
210,4498.36009672,5.42751977456
211,2176.55108422,3.92203237616
212,5469.79705711,6.28548582483
213,2177.87053972,3.92426568571
214,3645.67232711,5.36103826028
215,2888.84010832,4.73875235845
216,6269.63319784,7.33914485462
217,2390.95981683,4.20576155876
218,2176.55108422,3.92203237616
219,2176.55108422,3.92203237616
220,2492.62826046,4.37038293375
221,2176.55108422,3.92203237616
222,2176.55108422,3.92203237616
223,2176.55108422,3.92203237616
224,2176.55108422,3.92203237616
225,4439.31936058,5.81585596771
226,2176.55108422,3.92203237616
227,2176.55108422,3.92203237616
228,2176.55108422,3.92203237616
229,2176.55108422,3.92203237616
230,2176.55108422,3.92203237616
231,6010.90892964,6.4108716528
232,2176.55108422,3.92203237616
233,4187.58396736,5.40793774751
234,2176.55108422,3.92203237616
235,2176.55108422,3.92203237616
236,2176.55108422,3.92203237616
237,2176.55108422,3.92203237616
238,2176.55108422,3.92203237616
239,2176.55108422,3.92203237616
240,2176.55108422,3.92203237616
241,2176.55108422,3.92203237616
242,2176.55108422,3.92203237616
243,3675.90889365,5.04173460724
244,2176.55108422,3.92203237616
245,2176.55108422,3.92203237616
246,2176.55108422,3.92203237616
247,2176.55108422,3.92203237616
248,2176.55108422,3.92203237616
249,2176.55108422,3.92203237616
250,2176.55108422,3.92203237616
251,2176.55108422,3.92203237616
252,2176.55108422,3.92203237616
253,2176.55108422,3.92203237616
254,3522.95185502,5.03500579257
255,2176.55108422,3.92203237616
256,2176.55108422,3.92203237616
257,2176.55108422,3.92203237616
258,2176.55108422,3.92203237616
259,2176.55108422,3.92203237616
260,2176.55108422,3.92203237616
261,2176.55108422,3.92203237616
262,2176.55108422,3.92203237616
263,2176.55108422,3.92203237616
264,2176.55108422,3.92203237616
265,2176.55108422,3.92203237616
266,2176.55108422,3.92203237616
267,2176.55108422,3.92203237616
268,2176.55108422,3.92203237616
269,2176.55108422,3.92203237616
270,2176.55108422,3.92203237616
271,2176.55108422,3.92203237616
272,2176.55108422,3.92203237616
273,2176.55108422,3.92203237616
274,2176.55108422,3.92203237616
275,2176.55108422,3.92203237616
276,2176.55108422,3.92203237616
277,2176.55108422,3.92203237616
278,2176.55108422,3.92203237616
279,2176.55108422,3.92203237616
280,2176.55108422,3.92203237616
281,2176.55108422,3.92203237616
282,2176.55108422,3.92203237616
283,2176.55108422,3.92203237616
284,2176.55108422,3.92203237616
285,2176.55108422,3.92203237616
286,2176.55108422,3.92203237616
287,2176.55108422,3.92203237616
288,2176.55108422,3.92203237616
289,2176.55108422,3.92203237616
290,2176.55108422,3.92203237616
291,2176.55108422,3.92203237616
292,2176.55108422,3.92203237616
293,2176.55108422,3.92203237616
294,2176.55108422,3.92203237616
295,2176.55108422,3.92203237616
296,2176.55108422,3.92203237616
297,2176.55108422,3.92203237616
298,2176.55108422,3.92203237616
299,2176.55108422,3.92203237616
300,2176.55108422,3.92203237616
301,2176.55108422,3.92203237616
302,2176.55108422,3.92203237616
303,2176.55108422,3.92203237616
304,2176.55108422,3.92203237616
305,2176.55108422,3.92203237616
306,2176.55108422,3.92203237616
307,2176.55108422,3.92203237616
308,2176.55108422,3.92203237616
309,2176.55108422,3.92203237616
310,2176.55108422,3.92203237616
311,2176.55108422,3.92203237616
312,2176.55108422,3.92203237616
313,2176.55108422,3.92203237616
314,2176.55108422,3.92203237616
315,2176.55108422,3.92203237616
316,2176.55108422,3.92203237616
317,2176.55108422,3.92203237616
318,2176.55108422,3.92203237616
319,2176.55108422,3.92203237616
320,2176.55108422,3.92203237616
321,2176.55108422,3.92203237616
322,2176.55108422,3.92203237616
323,2176.55108422,3.92203237616
324,2176.55108422,3.92203237616
325,2176.55108422,3.92203237616
326,2176.55108422,3.92203237616
327,2176.55108422,3.92203237616
328,2176.55108422,3.92203237616
329,2176.55108422,3.92203237616
330,2176.55108422,3.92203237616
331,2176.55108422,3.92203237616
332,2176.55108422,3.92203237616
333,2176.55108422,3.92203237616
334,2176.55108422,3.92203237616
335,2176.55108422,3.92203237616
336,2176.55108422,3.92203237616
337,2176.55108422,3.92203237616
338,2176.55108422,3.92203237616
339,2176.55108422,3.92203237616
340,2176.55108422,3.92203237616
341,2176.55108422,3.92203237616
342,2176.55108422,3.92203237616
343,2176.55108422,3.92203237616
344,2176.55108422,3.92203237616
345,2176.55108422,3.92203237616
346,2176.55108422,3.92203237616
347,2176.55108422,3.92203237616
348,2496.43317737,4.31914969762
349,2176.55108422,3.92203237616
350,2176.55108422,3.92203237616
351,2176.55108422,3.92203237616
352,2176.55108422,3.92203237616
353,2176.55108422,3.92203237616
354,2176.55108422,3.92203237616
355,2176.55108422,3.92203237616
356,2176.55108422,3.92203237616
357,2176.55108422,3.92203237616
358,2176.55108422,3.92203237616
359,2176.55108422,3.92203237616
360,2176.55108422,3.92203237616
361,2176.55108422,3.92203237616
362,2176.55108422,3.92203237616
363,2176.55108422,3.92203237616
364,2176.55108422,3.92203237616
365,2176.55108422,3.92203237616
366,2176.55108422,3.92203237616
367,2176.55108422,3.92203237616
368,2176.55108422,3.92203237616
369,2176.55108422,3.92203237616
370,2176.55108422,3.92203237616
371,2176.55108422,3.92203237616
372,2176.55108422,3.92203237616
373,2176.55108422,3.92203237616
374,2176.55108422,3.92203237616
375,2176.55108422,3.92203237616
376,2176.55108422,3.92203237616
377,2176.55108422,3.92203237616
378,2448.11252197,4.34429537842
379,2176.55108422,3.92203237616
380,2176.55108422,3.92203237616
381,2176.55108422,3.92203237616
382,2176.55108422,3.92203237616
383,2194.10332285,3.95153170521
384,2176.55108422,3.92203237616
385,2176.55108422,3.92203237616
386,2176.55108422,3.92203237616
387,2176.55108422,3.92203237616
388,2176.55108422,3.92203237616
389,2176.55108422,3.92203237616
390,2176.55108422,3.92203237616
391,2475.21260305,4.34721636112
392,5428.88027414,6.09263828654
393,2176.55108422,3.92203237616
394,2176.55108422,3.92203237616
395,2176.55108422,3.92203237616
396,2306.39877889,4.11934199716
397,2623.89126667,4.47120162661
398,2176.55108422,3.92203237616
399,2261.86361939,4.05950008179
400,2176.55108422,3.92203237616
401,7227.19450024,7.94449107513
402,2237.04500283,4.02143378314
403,2580.85324372,4.49546248926
404,2176.55108422,3.92203237616
405,4523.31385826,5.93606938042
406,3196.25382291,5.23806711535
407,2373.74552547,4.20900732948
408,2782.04864496,4.78145308772
409,3366.02583832,5.24603406446
410,2217.34539208,3.98761691496
411,2720.96852729,4.56492214893
412,5953.9123062,6.42434463947
413,2176.55108422,3.92203237616
414,2331.49282562,4.15185488559
415,2176.55108422,3.92203237616
416,2176.55108422,3.92203237616
417,2650.10576987,4.52148060469
418,2469.41746312,4.36520658373
419,6738.54786616,6.87754339969
420,2176.55108422,3.92203237616
421,5732.85594455,6.707221367
422,2997.24954008,4.97665590563
423,2176.55108422,3.92203237616
424,7389.17917242,7.45420472848
425,2824.9461664,4.78618382902
426,2804.22783146,4.791357042
427,3614.83332508,5.57661818496
428,6175.70924787,6.72906265644
429,2664.16033445,4.61722371939
430,2323.78252424,4.15283359328
431,2420.18440412,4.27045393834
432,3006.85257187,4.84337470385
433,10164.124818,9.04038369501
434,8052.12795395,8.05104327771
435,3508.1746886,5.46067698033
436,2978.67470307,4.98853872291
437,2333.18998716,4.16165738684
438,10164.7474898,8.83216364518
439,2647.25540641,4.59811984424
440,3043.89702741,5.03937433406
441,2411.04053384,4.28104868679
442,4009.06824641,5.88143480451
443,10680.8769173,9.36475116608
444,7998.2606554,8.27813548463
445,2363.4692973,4.19973752633
446,3286.58619759,5.31279803462
447,2177.09374675,3.92295086331
448,15064.5254687,10.4564890184
449,3785.84764464,5.74471568386
450,9379.32842764,8.86136785186
451,3756.52096477,5.64419802512
452,3836.48079572,5.78535981486
453,2176.55108422,3.92203237616
454,4796.58687232,6.43460355378
455,2176.55108422,3.92203237616
456,2648.81199114,4.55947940556
457,4283.72311134,5.85956444445
458,3578.14568524,5.6085440256
459,2455.9166166,4.34798793799
460,6126.332326,6.77877830922
461,5838.05616406,6.77851354808
462,11273.8277523,9.16962704918
463,3896.09209339,5.90215672841
464,3641.78897289,5.57448424415
465,3699.43541669,5.71393940935
466,2797.68749015,4.78504742592
467,11210.2922914,9.53411122078
468,9375.21051404,8.63239028124
469,5442.88435124,6.76034982339
470,3677.10671484,5.66317697567
471,13990.3336991,10.3575328718
472,3052.81853442,5.09902758363
473,3978.46269573,5.89084163756
474,2244.13792698,4.02879875371
475,4093.93293823,5.99347551253
476,3133.69555143,5.13804453049
477,10409.9483926,9.26440450189
478,4200.08447905,6.08802600838
479,2924.65656675,4.95533069403
480,2996.47690533,5.03467111803
481,2962.71708899,4.97171270792
482,13614.9667697,9.69678379744
483,3179.90929511,5.22044772382
484,3159.98023737,5.21304070434
485,3361.13159984,5.34436732265
486,2326.60372249,4.16220833872
487,4151.45305988,5.93028403437
488,3212.42694333,5.26036696864
489,2925.9996158,4.93202814449
490,2558.86260403,4.4874005876
491,4384.54614316,6.05167582852
492,8247.84467135,7.75061939033
493,7022.64768884,7.60024018356
494,2854.84706905,4.80914328107
495,2652.72038727,4.56317566845
496,6472.72145131,6.79255432092
497,3159.46635146,5.18705704364
498,3899.0247287,5.83687405652
499,2778.03931778,4.75164283202
500,7154.89991881,7.44537790631
501,2526.99342858,4.43731880737
502,2176.55108422,3.92203237616
503,2626.69570328,4.53000743858
504,3183.25175439,5.20847023472
505,3486.29052041,5.47716348284
506,3066.02956342,5.11294373156
507,2585.59599771,4.47237626905
508,3186.78482125,5.20028795551
509,2527.20358544,4.45598757518
510,3338.91557262,5.22912834334
511,5423.58401208,6.34602092105
512,2176.55108422,3.92203237616
513,2863.8092496,4.83977646446
514,3155.17800388,5.19185164317
515,2190.62359008,3.94572778675
516,5409.93502326,6.35330257393
517,2176.55108422,3.92203237616
518,3026.76993569,4.83739352802
519,2660.3496714,4.56499664242
520,2218.32000251,3.99111659606
521,2269.76017851,4.07494880592
522,2366.10164365,4.2240065319
523,2176.55108422,3.92203237616
524,2402.29922411,4.2438033834
525,5675.97903508,6.21131955104
526,2176.55108422,3.92203237616
527,2212.81071832,3.98194942992
528,2510.90913686,4.39148810111
529,2176.55108422,3.92203237616
530,6298.03169104,6.60190165338
531,2176.55108422,3.92203237616
532,2176.55108422,3.92203237616
533,2176.55108422,3.92203237616
534,2200.10669356,3.961016288
535,2301.59326291,4.09969392223
536,4190.10630321,5.60539747592
537,2176.55108422,3.92203237616
538,2176.55108422,3.92203237616
539,2176.55108422,3.92203237616
540,2291.92083719,4.08785988403
541,2176.55108422,3.92203237616
542,2176.55108422,3.92203237616
543,2176.55108422,3.92203237616
544,2176.55108422,3.92203237616
545,2176.55108422,3.92203237616
546,2266.39064829,4.06201303383
547,2176.55108422,3.92203237616
548,2176.55108422,3.92203237616
549,2176.55108422,3.92203237616
550,2201.04396881,3.96190637628
551,2195.4794119,3.9536956251
552,2176.55108422,3.92203237616
553,2176.55108422,3.92203237616
554,2176.55108422,3.92203237616
555,2176.55108422,3.92203237616
556,2176.55108422,3.92203237616
557,2176.55108422,3.92203237616
558,2176.55108422,3.92203237616
559,2176.55108422,3.92203237616
560,2176.55108422,3.92203237616
561,2176.55108422,3.92203237616
562,2176.55108422,3.92203237616
563,2176.55108422,3.92203237616
564,2176.55108422,3.92203237616
565,2176.55108422,3.92203237616
566,2176.55108422,3.92203237616
567,2176.55108422,3.92203237616
568,2176.55108422,3.92203237616
569,2176.55108422,3.92203237616
570,2176.55108422,3.92203237616
571,2176.55108422,3.92203237616
572,2176.55108422,3.92203237616
573,2176.55108422,3.92203237616
574,2176.55108422,3.92203237616
575,2176.55108422,3.92203237616
576,2176.55108422,3.92203237616
577,2176.55108422,3.92203237616
578,2176.55108422,3.92203237616
579,2176.55108422,3.92203237616
580,2176.55108422,3.92203237616
581,2176.55108422,3.92203237616
582,2176.55108422,3.92203237616
583,2176.55108422,3.92203237616
584,2176.55108422,3.92203237616
585,2176.55108422,3.92203237616
586,2176.55108422,3.92203237616
587,2176.55108422,3.92203237616
588,2176.55108422,3.92203237616
589,2176.55108422,3.92203237616
590,2176.55108422,3.92203237616
591,2176.55108422,3.92203237616
592,2176.55108422,3.92203237616
593,2176.55108422,3.92203237616
594,2176.55108422,3.92203237616
595,2176.55108422,3.92203237616
596,2176.55108422,3.92203237616
597,2176.55108422,3.92203237616
598,2176.55108422,3.92203237616
599,2176.55108422,3.92203237616
600,2176.55108422,3.92203237616
601,2176.55108422,3.92203237616
602,2176.55108422,3.92203237616
603,2176.55108422,3.92203237616
604,2176.55108422,3.92203237616
605,2176.55108422,3.92203237616
606,2176.55108422,3.92203237616
607,2176.55108422,3.92203237616
608,2176.55108422,3.92203237616
609,2176.55108422,3.92203237616
610,2176.55108422,3.92203237616
611,2176.55108422,3.92203237616
612,2176.55108422,3.92203237616
613,2176.55108422,3.92203237616
614,2176.55108422,3.92203237616
615,2176.55108422,3.92203237616
616,2176.55108422,3.92203237616
617,2176.55108422,3.92203237616
618,2176.55108422,3.92203237616
619,2176.55108422,3.92203237616
620,2176.55108422,3.92203237616
621,2176.55108422,3.92203237616
622,2176.55108422,3.92203237616
623,2176.55108422,3.92203237616
624,2176.55108422,3.92203237616
625,2183.15986905,3.93315394154
626,2176.55108422,3.92203237616
627,2176.55108422,3.92203237616
628,2176.55108422,3.92203237616
629,2176.55108422,3.92203237616
630,2176.55108422,3.92203237616
631,2176.55108422,3.92203237616
632,2176.55108422,3.92203237616
633,2176.55108422,3.92203237616
634,2176.55108422,3.92203237616
635,2176.55108422,3.92203237616
636,2444.56831102,4.2680017548
637,2176.55108422,3.92203237616
638,2176.55108422,3.92203237616
639,2176.55108422,3.92203237616
640,2176.55108422,3.92203237616
641,2176.55108422,3.92203237616
642,2176.55108422,3.92203237616
643,2176.55108422,3.92203237616
644,2176.55108422,3.92203237616
645,2176.55108422,3.92203237616
646,2176.55108422,3.92203237616
647,2176.55108422,3.92203237616
648,2176.55108422,3.92203237616
649,2222.97958148,3.99922546243
650,2176.55108422,3.92203237616
651,2176.55108422,3.92203237616
652,2176.55108422,3.92203237616
653,2176.55108422,3.92203237616
654,2176.55108422,3.92203237616
655,2373.24261348,4.21558183107
656,2462.41729074,4.34853173101
657,2428.95923912,4.31722748066
658,2176.55108422,3.92203237616
659,2176.55108422,3.92203237616
660,2704.90007701,4.64989657912
661,2852.15381262,4.8338717701
662,2176.55108422,3.92203237616
663,2454.37025584,4.35359922894
664,2176.55108422,3.92203237616
665,2969.81442907,4.97196240741
666,2911.95271127,4.92927036727
667,2540.63761668,4.45599664623
668,2176.55108422,3.92203237616
669,2608.95822679,4.55069557132
670,5129.45295177,6.27713178298
671,2176.55108422,3.92203237616
672,3150.26459125,5.18906313952
673,3359.92852313,5.4173899744
674,2176.55108422,3.92203237616
675,3076.60032429,5.10871523971
676,2176.55108422,3.92203237616
677,2224.49024841,3.99844238433
678,3189.55857271,5.23389901361
679,2996.8520669,5.01732836112
680,2986.63217018,5.01374794901
681,2940.82648942,4.97356344349
682,3094.14770398,5.13452798536
683,4962.96234282,6.22805590085
684,3211.64084443,5.18274912293
685,3312.83006328,5.36919773819
686,3230.25413254,5.28610818646
687,2176.55108422,3.92203237616
688,3088.67720389,5.05977447527
689,3636.26657466,5.63195596712
690,4042.50028722,5.99307047853
691,2305.55573131,4.12006585189
692,10053.7699277,8.83569865939
693,4067.9080303,6.00839336734
694,2791.96413484,4.76981604765
695,3420.25479764,5.45119805986
696,3579.44336774,5.59192952569
697,2262.68243955,4.05526819231
698,4195.70300909,5.92280579514
699,2550.25654828,4.47254236859
700,2903.90860336,4.91499434419
701,2581.15002476,4.49113100275
702,3433.50581626,5.38002382654
703,2694.76948568,4.62196318006
704,7458.02169873,8.03176703234
705,3325.94128443,5.08437953486
706,3990.01237854,5.841230398
707,5598.32904638,7.03995411104
708,7246.61665965,7.8884586815
709,3878.92139348,5.39220102689
710,14764.1907007,10.1545350526
711,2790.27766945,4.78529313921
712,2327.83041005,4.16516754953
713,2471.83566604,4.31543118557
714,4605.02817267,6.30833500716
715,4032.99151592,5.96687563127
716,3580.16152554,5.58805593731
717,4636.29759619,6.38254444437
718,2756.01240509,4.6488883776
719,2176.55108422,3.92203237616
720,2583.10574667,4.47176073975
721,3686.36118272,5.57397013354
722,3169.78442698,5.21246768622
723,10700.9208231,9.37996429792
724,2840.8215175,4.83404151063
725,12246.5560977,9.88929287534
726,4070.76832015,6.01014669654
727,12011.8092436,9.80651512638
728,3934.89221315,5.83173440771
729,2783.67639717,4.77669387085
730,3604.10667777,5.50449434389
731,4127.46461741,6.07877448143
732,17297.8324551,11.2795376676
733,5160.61897502,6.72368633984
734,5828.59337727,7.22890537281
735,7132.57313241,7.66021674333
736,2176.55108422,3.92203237616
737,12061.0513533,9.80165214755
738,9554.56753173,8.94792103539
739,3609.40785212,5.59709419289
740,3124.31850642,4.98331530263
741,15990.7070893,10.9289463962
742,3833.50741844,5.84750307545
743,14419.6660928,10.5005371882
744,15059.1229595,10.6727012913
745,4842.9446025,6.54992502667
746,3494.16413339,5.12942555817
747,5517.33834616,6.80935611755
748,9545.02986031,8.78406059347
749,2895.42289467,4.90147808596
750,13050.8758593,9.61156114805
751,4266.35707856,6.16542354352
752,3259.98606285,5.29901906894
753,3455.5624336,5.50110020894
754,4506.66203732,6.06753394456
755,4717.7841556,6.52634139113
756,8884.75721221,8.26087852625
757,3298.57229435,5.27119733196
758,10448.5135944,8.9028036721
759,3268.31843805,5.31583921211
760,4456.43276312,6.30326082266
761,20458.3525395,11.9520898046
762,2959.46212439,4.99403533022
763,2456.25474009,4.34289586031
764,3246.76491781,5.28433446416
765,21479.0234594,12.1737514489
766,3198.76158892,5.15009297728
767,4026.46284864,5.91350204867
768,7368.7485866,7.86383584261
769,2746.96086748,4.6919114539
770,7399.18093605,7.44260404189
771,2769.26429937,4.76911795918
772,6440.49287138,7.15376167681
773,3885.54135145,5.79432295665
774,2554.25223028,4.47868224485
775,3595.54952698,5.548015303
776,6268.70863034,7.4331980988
777,3258.68266356,5.30275324299
778,3775.45240174,5.31844574775
779,7872.54700025,7.87200073075
780,4406.63453689,6.23263249913
781,4220.07479748,6.11632384331
782,3610.71704122,5.6520908491
783,2542.83612004,4.45299581325
784,3776.54928308,5.73691452125
785,2755.64077896,4.74542799834
786,8821.42072498,7.97208927053
787,3167.51191756,5.19505945408
788,3954.13546998,5.88110292612
789,2615.74502212,4.57430804647
790,5246.75075364,6.17105631792
791,3257.1963202,5.1341350488
792,2591.65946973,4.53675299852
793,2754.62771124,4.69270985451
794,2899.85791137,4.81423326648
795,2676.66255072,4.58694835933
796,5010.45130194,6.39191008672
797,3039.18175405,5.03546641528
798,2779.28735089,4.74754716035
799,3300.45404072,5.24815031487
800,2287.77749631,4.09677438649
801,2211.37089532,3.97992700004
802,2641.25345003,4.50842768113
803,4141.73192116,5.40017668652
804,4958.67652465,6.17920451523
805,2258.94246101,4.05674753501
806,2194.17834467,3.95120651346
807,2836.27453518,4.76578381322
808,2259.0789554,4.05197678999
809,2250.67982083,4.04269191613
810,5552.18928445,5.95378651513
811,2630.4543788,4.56572610974
812,2176.55108422,3.92203237616
813,2219.24582974,3.99281158896
814,2448.70718413,4.30771369335
815,2765.797203,4.5784257052
816,4000.26256926,5.33686712489
817,2176.55108422,3.92203237616
818,2176.55108422,3.92203237616
819,2176.55108422,3.92203237616
820,3001.5033375,4.69833920168
821,2176.55108422,3.92203237616
822,2176.55108422,3.92203237616
823,2472.70302266,4.29836277333
824,2176.55108422,3.92203237616
825,2176.55108422,3.92203237616
826,2357.08219287,4.18376453727
827,2176.55108422,3.92203237616
828,2176.55108422,3.92203237616
829,2176.55108422,3.92203237616
830,2176.55108422,3.92203237616
831,4849.40842648,6.01539090232
832,2176.55108422,3.92203237616
833,2254.2304427,4.04721467218
834,2176.55108422,3.92203237616
835,2176.55108422,3.92203237616
836,2219.10013324,3.98942975505
837,2280.04112098,4.08623939366
838,2176.55108422,3.92203237616
839,3590.74986601,5.12883076493
840,2176.55108422,3.92203237616
841,2176.55108422,3.92203237616
842,2278.65010829,4.08298897438
843,2176.55108422,3.92203237616
844,2176.55108422,3.92203237616
845,2176.55108422,3.92203237616
846,2176.55108422,3.92203237616
847,2176.55108422,3.92203237616
848,2176.55108422,3.92203237616
849,2176.55108422,3.92203237616
850,2176.55108422,3.92203237616
851,2176.55108422,3.92203237616
852,2176.55108422,3.92203237616
853,2176.55108422,3.92203237616
854,2176.55108422,3.92203237616
855,2176.55108422,3.92203237616
856,2176.55108422,3.92203237616
857,2176.55108422,3.92203237616
858,2176.55108422,3.92203237616
859,2176.55108422,3.92203237616
860,2176.55108422,3.92203237616
861,2176.55108422,3.92203237616
862,2176.55108422,3.92203237616
863,2176.55108422,3.92203237616
864,2176.55108422,3.92203237616
865,2176.55108422,3.92203237616
866,2176.55108422,3.92203237616
867,2176.55108422,3.92203237616
868,2176.55108422,3.92203237616
869,2176.55108422,3.92203237616
870,2176.55108422,3.92203237616
871,2176.55108422,3.92203237616
872,2176.55108422,3.92203237616
873,2176.55108422,3.92203237616
