,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5
63,22.687110819857185,23.52546489513982,23.50570079792,22.384696666364462,2216.402403,40.16666667,16.1,21.11,21.11,0.0726,0.0,1.57947432,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
64,22.556797303171976,23.52675365744127,23.497882697642236,22.394930650383444,2216.402403,43.08333333,16.1,21.11,21.11,0.0726,0.0,2.250146888,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
65,22.65334405653854,23.51694752207045,23.461606179918437,22.404838014939067,2216.402403,46.0,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
66,22.484865137971106,23.52435651764516,23.4704910597546,22.425654291592068,2216.402403,55.16666667,16.1,21.11,21.11,0.0726,0.0,2.400295705,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
67,22.628610629593393,23.52721257015279,23.463819933835165,22.458678883627336,2216.402403,64.33333333,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
68,22.663173684898666,23.53345146630897,23.4661894560101,22.494913750333644,2216.402403,73.5,16.1,21.11,21.11,0.0726,0.0,1.612846271,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
69,22.701068977828463,23.55437989860603,23.50819623784528,22.533747358521882,2216.402403,82.66666667,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
70,22.5829126299193,23.569787316184943,23.53351967270314,22.57426214848351,2216.402403,91.83333333,16.1,21.11,21.11,0.0726,0.0,2.225271221,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
71,22.268636370744602,23.57670022104153,23.535064550996534,22.616314225549537,2216.402403,101.0,16.1,21.11,21.11,0.0726,0.0,3.462800639,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
72,22.60808000990888,23.576242782675155,23.49327445082708,22.68972320287597,2619.2175469000003,110.16666670000001,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,1.342909224,0.0,0.0726,0.0
73,22.387911069710643,23.61012833065689,23.55559254907133,22.770104334821315,2619.2175469000003,119.33333329999999,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,3.451608203,0.0,0.0726,0.0
74,22.522368273022163,23.612437561763535,23.651061430449737,22.823722611840175,2619.2175469000003,128.5,16.1,21.11,21.11,0.0726,0.0,2.4861971240000003,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
75,22.652889111595968,23.612509027177666,23.65150799001343,22.878175137143067,2619.2175469000003,137.66666669999998,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
76,22.74653033160498,23.66349795693645,23.684657000538152,22.931327526894076,2619.2175469000003,146.83333330000002,16.1,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
