,Unnamed: 0,p0,m0
474,474,2244.13792698,4.02879875371
475,475,4093.93293823,5.99347551253
476,476,3133.69555143,5.13804453049
477,477,10409.9483926,9.26440450189
478,478,4200.08447905,6.08802600838
479,479,2924.65656675,4.95533069403
480,480,2996.47690533,5.03467111803
481,481,2962.71708899,4.97171270792
482,482,13614.9667697,9.69678379744
483,483,3179.90929511,5.22044772382
484,484,3159.98023737,5.21304070434
485,485,3361.13159984,5.34436732265
486,486,2326.60372249,4.16220833872
487,487,4151.45305988,5.93028403437
488,488,3212.42694333,5.26036696864
489,489,2925.9996158,4.93202814449
490,490,2558.86260403,4.4874005876
491,491,4384.54614316,6.05167582852
492,492,8247.84467135,7.75061939033
493,493,7022.64768884,7.60024018356
494,494,2854.84706905,4.80914328107
495,495,2652.72038727,4.56317566845
496,496,6472.72145131,6.79255432092
497,497,3159.46635146,5.18705704364
498,498,3899.0247287,5.83687405652
499,499,2778.03931778,4.75164283202
500,500,7154.89991881,7.44537790631
501,501,2526.99342858,4.43731880737
502,502,2176.55108422,3.92203237616
503,503,2626.69570328,4.53000743858
504,504,3183.25175439,5.20847023472
505,505,3486.29052041,5.47716348284
506,506,3066.02956342,5.11294373156
507,507,2585.59599771,4.47237626905
508,508,3186.78482125,5.20028795551
509,509,2527.20358544,4.45598757518
510,510,3338.91557262,5.22912834334
511,511,5423.58401208,6.34602092105
512,512,2176.55108422,3.92203237616
513,513,2863.8092496,4.83977646446
514,514,3155.17800388,5.19185164317
515,515,2190.62359008,3.94572778675
516,516,5409.93502326,6.35330257393
517,517,2176.55108422,3.92203237616
518,518,3026.76993569,4.83739352802
519,519,2660.3496714,4.56499664242
520,520,2218.32000251,3.99111659606
521,521,2269.76017851,4.07494880592
522,522,2366.10164365,4.2240065319
523,523,2176.55108422,3.92203237616
524,524,2402.29922411,4.2438033834
525,525,5675.97903508,6.21131955104
526,526,2176.55108422,3.92203237616
527,527,2212.81071832,3.98194942992
528,528,2510.90913686,4.39148810111
529,529,2176.55108422,3.92203237616
530,530,6298.03169104,6.60190165338
531,531,2176.55108422,3.92203237616
532,532,2176.55108422,3.92203237616
533,533,2176.55108422,3.92203237616
534,534,2200.10669356,3.961016288
535,535,2301.59326291,4.09969392223
536,536,4190.10630321,5.60539747592
537,537,2176.55108422,3.92203237616
538,538,2176.55108422,3.92203237616
539,539,2176.55108422,3.92203237616
540,540,2291.92083719,4.08785988403
541,541,2176.55108422,3.92203237616
542,542,2176.55108422,3.92203237616
543,543,2176.55108422,3.92203237616
544,544,2176.55108422,3.92203237616
545,545,2176.55108422,3.92203237616
546,546,2266.39064829,4.06201303383
547,547,2176.55108422,3.92203237616
548,548,2176.55108422,3.92203237616
549,549,2176.55108422,3.92203237616
550,550,2201.04396881,3.96190637628
551,551,2195.4794119,3.9536956251
552,552,2176.55108422,3.92203237616
553,553,2176.55108422,3.92203237616
554,554,2176.55108422,3.92203237616
555,555,2176.55108422,3.92203237616
556,556,2176.55108422,3.92203237616
557,557,2176.55108422,3.92203237616
558,558,2176.55108422,3.92203237616
559,559,2176.55108422,3.92203237616
560,560,2176.55108422,3.92203237616
561,561,2176.55108422,3.92203237616
562,562,2176.55108422,3.92203237616
563,563,2176.55108422,3.92203237616
564,564,2176.55108422,3.92203237616
565,565,2176.55108422,3.92203237616
