,Unnamed: 0,tout,s,i,t1,t2,t3,t4,sp0,m,rh
141,141,3.21666666667,895.0,1136.98855409,22.7428672731,24.4295778951,23.6587240683,21.6503177524,24.43,0.145483329227,0.0
142,142,3.25833333333,898.75,1136.98855409,22.7545215249,24.4295857519,23.6749329463,21.647014521,24.43,0.145483329227,0.0
143,143,3.3,902.5,1136.98855409,22.7661875983,24.4295939542,23.6916117067,21.6441471199,24.43,0.145483329227,0.0
144,144,3.39166666667,906.25,1136.98855409,22.7072462058,23.9650984834,23.620000806,21.6130315844,23.94,0.145483329227,0.0
145,145,3.48333333333,910.0,1136.98855409,22.7065165157,23.9400555832,23.619282129,21.6015056256,23.94,0.145483329227,0.0
146,146,3.575,913.75,1136.98855409,22.7454841321,23.9397016732,23.6685670166,21.6064141373,23.94,0.145483329227,0.0
147,147,3.66666666667,917.5,1136.98855409,22.7839906758,23.939640633,23.7197860873,21.6145586618,23.94,0.145483329227,0.0
148,148,3.75833333333,921.25,1136.98855409,22.8093035424,23.9396687955,23.7567558882,21.6205250121,23.94,0.145483329227,0.0
149,149,3.85,925.0,1136.98855409,22.824025033,23.939693015,23.7813426952,21.6234607096,23.94,0.145483329227,0.0
150,150,3.94166666667,920.416666667,1136.98855409,22.8341177524,23.9397149834,23.7983843179,21.6243154835,23.94,0.145483329227,0.0
151,151,4.03333333333,915.833333333,1136.98855409,22.8433061759,23.9397339196,23.8114128014,21.6241352482,23.94,0.145483329227,0.0
152,152,4.125,911.25,1136.98855409,22.8526833623,23.9397495484,23.8221974091,21.6235315726,23.94,0.145483329227,0.0
153,153,4.21666666667,906.666666667,1136.98855409,22.8620846717,23.9397624731,23.8313908965,21.6227531506,23.94,0.145483329227,0.0
154,154,4.30833333333,902.083333333,1136.98855409,22.8711595588,23.9397733796,23.8392104445,21.621875995,23.94,0.145483329227,0.0
155,155,4.4,897.5,1136.98855409,22.8797397133,23.9397827441,23.8457798016,21.6209256546,23.94,0.145483329227,0.0
156,156,4.45,892.916666667,785.859735914,22.8378645941,24.0095177379,23.7837248608,21.5850295394,24.02,0.145483329227,0.0
157,157,4.5,888.333333333,785.859735914,22.7833791677,24.0184117351,23.7033701499,21.5358506326,24.02,0.145483329227,0.0
158,158,4.55,883.75,785.859735914,22.7441090553,24.0196041149,23.6422861622,21.4935069509,24.02,0.145483329227,0.0
159,159,4.6,879.166666667,785.859735914,22.7235445487,24.0197576553,23.6060607948,21.4643896318,24.02,0.145483329227,0.0
160,160,4.65,874.583333333,785.859735914,22.713883903,24.0197770062,23.5852456483,21.445949282,24.02,0.145483329227,0.0
161,161,4.7,870.0,785.859735914,22.7079227427,24.0197821696,23.5706007253,21.433757125,24.02,0.145483329227,0.0
162,162,4.75,865.75,785.859735914,22.7023540055,24.0197871332,23.5575302194,21.4246806179,24.02,0.145483329227,0.0
163,163,4.8,861.5,785.859735914,22.6965462919,24.019792797,23.5447509939,21.4171868257,24.02,0.145483329227,0.0
164,164,4.85,857.25,785.859735914,22.6907524861,24.0197987394,23.5322003333,21.4106831317,24.02,0.145483329227,0.0
165,165,4.9,853.0,785.859735914,22.6851903188,24.0198046048,23.5199281717,21.40493873,24.02,0.145483329227,0.0
166,166,4.95,848.75,785.859735914,22.6798713483,24.0198102077,23.5078413873,21.3998091808,24.02,0.145483329227,0.0
167,167,5.0,844.5,785.859735914,22.6747071946,24.0198154783,23.495778028,21.3951662177,24.02,0.145483329227,0.0
168,168,5.0,840.25,785.859735914,22.5866596425,23.5551757084,23.3843114472,21.35398127,23.53,0.145483329227,0.0
169,169,5.0,836.0,785.859735914,22.5677429976,23.5302481154,23.3525433468,21.3394565396,23.53,0.145483329227,0.0
170,170,5.0,831.75,785.859735914,22.594735485,23.5298818694,23.3752888734,21.3458922255,23.53,0.145483329227,0.0
171,171,5.0,827.5,785.859735914,22.62223649,23.5298132792,23.4008621189,21.3562157617,23.53,0.145483329227,0.0
172,172,5.0,823.25,785.859735914,22.6342826191,23.5298156781,23.4102747574,21.3627296338,23.53,0.145483329227,0.0
173,173,5.0,819.0,785.859735914,22.6338693454,23.5298248855,23.4056669846,21.3647536002,23.53,0.145483329227,0.0
174,174,5.0,806.583333333,785.859735914,22.6281246038,23.5298347453,23.3929966285,21.3640370464,23.53,0.145483329227,0.0
175,175,5.0,794.166666667,785.859735914,22.6214656135,23.5298435253,23.3764865638,21.362178128,23.53,0.145483329227,0.0
176,176,5.0,781.75,785.859735914,22.6151648307,23.5298507459,23.358068865,21.3599865537,23.53,0.145483329227,0.0
177,177,5.0,769.333333333,785.859735914,22.6090219769,23.5298566837,23.3383405047,21.3577178598,23.53,0.145483329227,0.0
178,178,5.0,756.916666667,785.859735914,22.6026360457,23.5298616952,23.3174558792,21.355406846,23.53,0.145483329227,0.0
179,179,5.0,744.5,785.859735914,22.5958270017,23.5298660163,23.2955260213,21.3530502365,23.53,0.145483329227,0.0
180,180,4.95,732.083333333,785.859735914,22.5923340031,23.8068790764,23.2848058508,21.352189386,24.01,0.145483329227,0.0
181,181,4.9,719.666666667,785.859735914,22.5834063293,24.0012001251,23.2612950013,21.3495018288,24.01,0.145483329227,0.0
182,182,4.85,707.25,785.859735914,22.572970443,24.0090571327,23.2311430936,21.3463955811,24.01,0.145483329227,0.0
183,183,4.8,694.833333333,785.859735914,22.5634622279,24.0098371515,23.2022243165,21.343610912,24.01,0.145483329227,0.0
184,184,4.75,682.416666667,785.859735914,22.5551031683,24.0099061978,23.1756320453,21.3411295109,24.01,0.145483329227,0.0
185,185,4.7,670.0,785.859735914,22.547540548,24.0012182045,23.1499983099,21.3388059207,24.01,0.145483329227,0.0
186,186,4.65,636.666666667,785.859735914,22.5403669385,23.9556763586,23.1216231042,21.3365122665,24.01,0.145483329227,0.0
187,187,4.6,603.333333333,785.859735914,22.5333045866,23.8723274055,23.0889620144,21.3342070955,24.01,0.145483329227,0.0
188,188,4.55,570.0,785.859735914,22.526191519,23.7662617839,23.0528155242,21.3319415437,24.01,0.145483329227,0.0
189,189,4.5,536.666666667,785.859735914,22.5187162848,23.6504330808,23.0144428535,21.3297250903,24.01,0.145483329227,0.0
190,190,4.45,503.333333333,785.859735914,22.5104968822,23.530653924,22.9747212544,21.3275253464,24.01,0.145483329227,0.0
191,191,4.4,470.0,785.859735914,22.5012576822,23.4085354903,22.9342141555,21.3253259531,24.01,0.145483329227,0.0
192,192,4.26666666667,436.666666667,936.343515131,22.5155491613,23.3079006989,22.942030847,21.338140235,23.86,0.145483329227,0.0
193,193,4.13333333333,403.333333333,936.343515131,22.534170851,23.2082519847,22.9615675414,21.3557855274,23.86,0.145483329227,0.0
194,194,4.0,370.0,936.343515131,22.542763021,23.0958330726,22.9644420767,21.3695213281,23.86,0.145483329227,0.0
195,195,3.86666666667,336.666666667,936.343515131,22.5409001359,22.9756227617,22.9484766297,21.3776894276,23.86,0.145483329227,0.0
196,196,3.73333333333,303.333333333,936.343515131,22.5327083125,22.8478944205,22.9198381906,21.3817237377,23.86,0.145483329227,0.0
197,197,3.6,270.0,936.343515131,22.5216089352,22.7126569225,22.8844448948,21.3834312392,23.86,0.145483329227,0.0
198,198,3.46666666667,247.5,936.343515131,22.5091188067,22.5752919636,22.8462836739,21.384005537,23.86,0.145483329227,0.0
199,199,3.33333333333,225.0,936.343515131,22.4955046585,22.43904017,22.807188484,21.3840072429,23.86,0.145483329227,0.0
200,200,3.2,202.5,936.343515131,22.4806705834,22.3040838778,22.7671086704,21.3836496448,23.86,0.145483329227,0.0
201,201,3.06666666667,0.0,936.343515131,22.4727047496,22.173411461,22.7349732728,21.3832579573,23.86,0.145483329227,0.0
202,202,2.93333333333,0.0,936.343515131,22.4511354789,21.9196869629,22.6642661815,21.3823173844,23.86,0.145483329227,0.0
203,203,2.8,0.0,936.343515131,22.429812395,21.7416157609,22.6091924721,21.3812524196,23.86,0.145483329227,0.0
204,204,2.75,0.0,1086.82729435,22.433014844,21.6322069134,22.6155936096,21.3954593635,24.06,0.145483329227,0.0
205,205,2.7,0.0,1086.82729435,22.4378169823,21.5405555228,22.6377169212,21.4134217801,24.06,0.145483329227,0.0
206,206,2.65,0.0,1086.82729435,22.4352793311,21.4539563908,22.6503613857,21.428553802,24.06,0.145483329227,0.0
207,207,2.6,0.0,1086.82729435,22.4234812397,21.3681597275,22.6468827382,21.4382960273,24.06,0.145483329227,0.0
208,208,2.55,0.0,1086.82729435,22.406613602,21.2866584043,22.6334766626,21.4438599178,24.06,0.145483329227,0.0
209,209,2.5,0.0,1086.82729435,22.3882545793,21.2113149595,22.6165377258,21.4469428572,24.06,0.145483329227,0.0
210,210,2.45,0.0,1086.82729435,22.3700706829,21.1418967294,22.5993483819,21.4487032813,24.06,0.145483329227,0.0
211,211,2.4,0.0,1086.82729435,22.3524445249,21.0774117365,22.58280893,21.4497224339,24.06,0.145483329227,0.0
212,212,2.35,0.0,1086.82729435,22.3353321086,21.0170544622,22.566900062,21.4502616787,24.06,0.145483329227,0.0
213,213,2.3,0.0,1086.82729435,22.3186560851,20.9603126414,22.5514655889,21.4504441414,24.06,0.145483329227,0.0
214,214,2.25,0.0,1086.82729435,22.3023881925,20.9068182642,22.5364260302,21.4503409886,24.06,0.145483329227,0.0
215,215,2.2,0.0,1086.82729435,22.2865654157,20.8563153786,22.5218088063,21.4500208579,24.06,0.145483329227,0.0
216,216,2.10833333333,0.0,1688.76241122,22.3519365032,20.8989933016,22.574445787,21.5040560359,23.62,0.145483329227,0.0
217,217,2.01666666667,0.0,1688.76241122,22.4379926222,20.9405026286,22.6458958713,21.584313731,23.62,0.145483329227,0.0
218,218,1.925,0.0,1688.76241122,22.5030293015,20.9506627379,22.7013588185,21.6587402811,23.62,0.145483329227,0.0
219,219,1.83333333333,0.0,1688.76241122,22.5386289112,20.9358346459,22.7321466686,21.7133804737,23.62,0.145483329227,0.0
220,220,1.74166666667,0.0,1688.76241122,22.5565647437,20.9145129591,22.747577709,21.7503114365,23.62,0.145483329227,0.0
221,221,1.65,0.0,1688.76241122,22.5676834218,20.8950237588,22.7563387313,21.7756077114,23.62,0.145483329227,0.0
