,Unnamed: 0,tout,s,i,t1,t2,t3,t4,sp0,m,rh
7000,7000,-1.99166666667,42.1666666667,1458.33926683,20.9406369242,22.1086770284,22.2790797598,22.0072972797,24.94,0.247011286936,1444.88581544
7001,7001,-1.95,46.0,1458.33926683,20.9410728466,22.1062008023,22.2741532042,22.0031535882,24.94,0.247011286936,1423.38886701
7002,7002,-1.90833333333,59.1666666667,1458.33926683,20.9409604876,22.1042283533,22.2725561235,22.0010221704,24.94,0.247011286936,1385.13270638
7003,7003,-1.86666666667,72.3333333333,1458.33926683,20.9409316043,22.1023051836,22.2702852614,21.9998822258,24.94,0.247011286936,1351.6757594
7004,7004,-1.825,85.5,1458.33926683,20.9397145944,22.1007982116,22.2685223525,21.9993545081,24.94,0.247011286936,1311.84108935
7005,7005,-1.78333333333,98.6666666667,1458.33926683,20.9394694276,22.0999337194,22.2678808111,21.9992747419,24.94,0.247011286936,1276.9903661
7006,7006,-1.74166666667,111.833333333,1458.33926683,20.9403199784,22.0996215502,22.2688804915,21.9995004034,24.94,0.247011286936,1241.49443622
7007,7007,-1.7,125.0,1458.33926683,20.9397795754,22.0998481101,22.2703932607,21.9999906824,24.94,0.247011286936,1205.22086441
7008,7008,-1.60833333333,138.166666667,1285.07123513,20.5748691209,22.07711209,22.2536125665,21.9824309164,24.46,0.247011286936,186.335018126
7009,7009,-1.51666666667,151.333333333,1285.07123513,20.4623329861,22.0459646301,22.2312305983,21.9562926539,24.46,0.247011286936,1052.81303917
7010,7010,-1.425,164.5,1285.07123513,20.4611260025,22.0200544684,22.214119689,21.9321944566,24.46,0.247011286936,806.485670083
7011,7011,-1.33333333333,177.666666667,1285.07123513,20.461359769,22.003794486,22.2059982641,21.9146922802,24.46,0.247011286936,729.821424935
7012,7012,-1.24166666667,190.833333333,1285.07123513,20.4591619284,21.9945145301,22.2068794936,21.9032170941,24.46,0.247011286936,706.256064266
7013,7013,-1.15,204.0,1285.07123513,20.4607856156,21.9885750684,22.2127656817,21.8956659416,24.46,0.247011286936,674.408025873
7014,7014,-1.05833333333,219.166666667,1285.07123513,20.4599296138,21.9839521064,22.2207100927,21.8903324306,24.46,0.247011286936,617.383879319
7015,7015,-0.966666666667,234.333333333,1285.07123513,20.4601037843,21.9800385566,22.2297075971,21.8862562673,24.46,0.247011286936,575.611244739
7016,7016,-0.875,249.5,1285.07123513,20.460388036,21.9768135041,22.2397280257,21.8829788924,24.46,0.247011286936,524.277695342
7017,7017,-0.783333333333,264.666666667,1285.07123513,20.4602997553,21.9743547432,22.2526249482,21.880284668,24.46,0.247011286936,453.637786571
7018,7018,-0.691666666667,279.833333333,1285.07123513,20.4599310761,21.9726918803,22.267293842,21.8780470178,24.46,0.247011286936,398.879913525
7019,7019,-0.6,295.0,1285.07123513,20.4599490468,21.9718030407,22.2828081176,21.876164498,24.46,0.247011286936,342.459828806
7020,7020,-0.55,310.166666667,1025.16918757,20.3066809941,21.9223134854,22.1995188121,21.8455657296,24.26,0.247011286936,0.0
7021,7021,-0.5,325.333333333,1025.16918757,20.2651000318,21.8614063204,22.0898374156,21.8046872,24.26,0.247011286936,313.534093698
7022,7022,-0.45,340.5,1025.16918757,20.2607317164,21.8164564439,22.0099775628,21.7696025865,24.26,0.247011286936,134.295684839
7023,7023,-0.4,355.666666667,1025.16918757,20.2608738244,21.7917557786,21.9703815486,21.7452846108,24.26,0.247011286936,78.569781473
7024,7024,-0.35,370.833333333,1025.16918757,20.260294926,21.779695944,21.957770575,21.7296979239,24.26,0.247011286936,25.4951635364
7025,7025,-0.3,386.0,1025.16918757,20.2718493205,21.7728492185,21.9579653866,21.7194195561,24.26,0.247011286936,0.0
7026,7026,-0.25,389.5,1025.16918757,20.3014945764,21.7675355338,21.9619005064,21.7119889851,24.26,0.247011286936,0.0
7027,7027,-0.2,393.0,1025.16918757,20.3429107718,21.7628301912,21.9662458843,21.7061318268,24.26,0.247011286936,0.0
7028,7028,-0.15,396.5,1025.16918757,20.3885823393,21.7588432523,21.9707318649,21.7012971044,24.26,0.247011286936,0.0
7029,7029,-0.1,400.0,1025.16918757,20.4344690406,21.7557260488,21.975756411,21.6972239924,24.26,0.247011286936,0.0
7030,7030,-0.05,403.5,1025.16918757,20.4795607214,21.7534660467,21.9815034839,21.6937447894,24.26,0.247011286936,0.0
7031,7031,0.0,407.0,1025.16918757,20.5238564419,21.7519616661,21.9879004468,21.690725277,24.26,0.247011286936,0.0
7032,7032,0.0916666666667,410.5,765.26714002,20.6572420403,21.7164454346,21.9631199398,21.6627549292,24.64,0.247011286936,146.023099835
7033,7033,0.183333333333,414.0,765.26714002,20.674800918,21.6675845398,21.9295702903,21.6204322874,24.64,0.247011286936,0.0
7034,7034,0.275,417.5,765.26714002,20.6446861663,21.6280849693,21.9051990303,21.5806325962,24.64,0.247011286936,13.0449313757
7035,7035,0.366666666667,421.0,765.26714002,20.6404509834,21.6037512182,21.8930093798,21.550987469,24.64,0.247011286936,37.634085101
7036,7036,0.458333333333,424.5,765.26714002,20.6546426563,21.5898551499,21.888673215,21.5308927862,24.64,0.247011286936,0.0
7037,7037,0.55,428.0,765.26714002,20.6820456034,21.5808710538,21.8881686299,21.5170777942,24.64,0.247011286936,0.0
7038,7038,0.641666666667,408.5,765.26714002,20.7021252362,21.5736882639,21.8864473999,21.5067253243,24.64,0.247011286936,0.0
7039,7039,0.733333333333,389.0,765.26714002,20.7041851496,21.5672470173,21.8810408646,21.4982348319,24.64,0.247011286936,0.0
7040,7040,0.825,369.5,765.26714002,20.6778775272,21.5613235901,21.8684798087,21.4908849285,24.64,0.247011286936,0.0
7041,7041,0.916666666667,350.0,765.26714002,20.6426785498,21.5557012399,21.8511264123,21.4843733015,24.64,0.247011286936,25.4952873656
7042,7042,1.00833333333,330.5,765.26714002,20.6407080485,21.5500779667,21.8319975746,21.4785372696,24.64,0.247011286936,134.278826274
7043,7043,1.1,311.0,765.26714002,20.6391134493,21.5441707802,21.8122692034,21.4732384242,24.64,0.247011286936,139.711439398
7044,7044,1.1,291.5,765.26714002,20.5660701118,21.5381829545,21.7922648831,21.4684270852,24.39,0.247011286936,0.0
7045,7045,1.1,272.0,765.26714002,20.4505639701,21.5320019818,21.7678324211,21.4639719878,24.39,0.247011286936,0.0
7046,7046,1.1,252.5,765.26714002,20.3956303961,21.524992964,21.7382388587,21.4595990265,24.39,0.247011286936,192.91004757
7047,7047,1.1,233.0,765.26714002,20.3893294295,21.5173825085,21.7076091251,21.45546327,24.39,0.247011286936,264.348920785
7048,7048,1.1,213.5,765.26714002,20.3889749524,21.5090690035,21.6742145681,21.4515666998,24.39,0.247011286936,351.978021074
7049,7049,1.1,194.0,765.26714002,20.3903967863,21.4999036771,21.6396354624,21.4478618675,24.39,0.247011286936,453.624100806
7050,7050,1.1,190.416666667,765.26714002,20.3910125331,21.4898592433,21.6082229102,21.4443150377,24.39,0.247011286936,498.071876584
7051,7051,1.1,186.833333333,765.26714002,20.3909549148,21.4790437786,21.5816418721,21.4408908066,24.39,0.247011286936,532.907427647
7052,7052,1.1,183.25,765.26714002,20.388992001,21.4677022317,21.559101522,21.4375689012,24.39,0.247011286936,558.62737611
7053,7053,1.1,179.666666667,765.26714002,20.3892145255,21.456095294,21.5391964896,21.4343338372,24.39,0.247011286936,592.40318565
7054,7054,1.1,176.083333333,765.26714002,20.3907779079,21.4444476603,21.5209296934,21.4311813798,24.39,0.247011286936,617.354750835
7055,7055,1.1,172.5,765.26714002,20.3900942661,21.4329011515,21.5037956242,21.4281047412,24.39,0.247011286936,633.815259765
7056,7056,1.1,168.916666667,765.26714002,20.4817649598,21.4213812654,21.4873268642,21.4251833381,24.49,0.247011286936,915.728199361
7057,7057,1.1,165.333333333,765.26714002,20.490808712,21.4092517739,21.4705395673,21.4221362702,24.49,0.247011286936,674.456989054
7058,7058,1.1,161.75,765.26714002,20.4915453833,21.397367777,21.454339295,21.4192555403,24.49,0.247011286936,813.760832546
7059,7059,1.1,158.166666667,765.26714002,20.4917531682,21.3856382378,21.4385196175,21.4164265597,24.49,0.247011286936,813.826557958
7060,7060,1.1,154.583333333,765.26714002,20.4913672863,21.3741871212,21.423180764,21.4136574122,24.49,0.247011286936,828.710489137
7061,7061,1.1,151.0,765.26714002,20.4895713551,21.3630199971,21.4082913643,21.4109386968,24.49,0.247011286936,843.498214587
7062,7062,1.1,152.333333333,765.26714002,20.4889098966,21.3521047999,21.3943822912,21.4082598411,24.49,0.247011286936,858.173220074
7063,7063,1.1,153.666666667,765.26714002,20.4918450028,21.3414219457,21.3829807243,21.4056124864,24.49,0.247011286936,858.174315694
7064,7064,1.1,155.0,765.26714002,20.4901324726,21.3310018189,21.3730877887,21.402996775,24.49,0.247011286936,850.848267759
7065,7065,1.1,156.333333333,765.26714002,20.4895583845,21.3208847224,21.3637558718,21.4004115491,24.49,0.247011286936,865.469033238
7066,7066,1.1,157.666666667,765.26714002,20.491220012,21.3111022784,21.3546798366,21.3978569049,24.49,0.247011286936,872.736868414
7067,7067,1.1,159.0,765.26714002,20.4918594345,21.3016582501,21.3458910401,21.395329338,24.49,0.247011286936,872.737224911
7068,7068,1.15,160.333333333,765.26714002,20.4721729522,21.2925894982,21.3376164656,21.3927986762,24.47,0.247011286936,821.287002068
