,tout,m,gas,q,dt
128,18.175,0.149283,19585.99027,-12446.423272530448,-19.851115749999998
129,18.21666667,0.14959899999999998,19640.27392,-12482.9111616027,-19.867256500000003
130,18.25833333,0.15173199999999998,19956.89275,-12671.261789269942,-19.88352551
131,18.3,0.15123999999999999,19897.97457,-12640.551242748239,-19.899861530000003
132,18.3,0.15277000000000002,20120.490980000002,-12779.154936634382,-19.916580070000002
133,18.3,0.150362,19823.32688,-12588.274689277898,-19.933282740000003
134,18.3,0.150781,19882.08059,-12634.06611408463,-19.950199159999997
135,18.3,0.151394,19974.86137,-12696.397673626045,-19.96744803
136,18.3,0.14969100000000002,19770.0356,-12564.301913624793,-19.984504450000003
137,18.3,0.1502,19861.247669999997,-12617.9540713128,-20.00182942
138,18.3,0.1486,19673.87293,-12494.4812967996,-20.01935733
139,18.3,0.1481,19620.40814,-12463.348376686203,-20.036893310000004
140,18.3,0.14801,19626.64676,-12466.740767805662,-20.05453423
141,18.3,0.14661000000000002,19450.33192,-12359.843213079599,-20.072435799999994
142,18.3,0.14562,19349.5398,-12287.40133710348,-20.09045287
143,18.3,0.14734,19573.66355,-12443.92050456072,-20.10885174
144,18.35,0.14564,19382.82101,-12311.164944687838,-20.12654318
145,18.4,0.14595,19431.31175,-12348.630630573301,-20.14491367
146,18.45,0.14656000000000002,19533.13106,-12411.656966526723,-20.16345811
147,18.5,0.14768,19700.63437,-12518.03181781152,-20.18204067
148,18.55,0.14669,19587.19116,-12445.86505831284,-20.20111258
149,18.6,0.14548999999999998,19447.216480000003,-12355.587339915535,-20.219991129999997
150,18.65,0.14771,19755.751490000002,-12556.00976503104,-20.23915872
151,18.7,0.14912,19957.97294,-12687.609951905282,-20.257909820000002
152,18.75,0.15203,20371.73246,-12946.879955337297,-20.276198549999997
153,18.8,0.15374,20615.05353,-13103.986193487839,-20.29398148
154,18.85,0.15545,20876.27643,-13261.015002736203,-20.311254580000004
155,18.9,0.15855999999999998,21305.56849,-13537.26585083712,-20.327690060000002
156,18.80833333,0.15574,20958.25266,-13307.033591517118,-20.343786639999998
157,18.71666667,0.15473,20826.53714,-13231.076228317923,-20.359699120000002
158,18.625,0.15250999999999998,20535.13236,-13051.222467246178,-20.37527979
159,18.53333333,0.15411,20795.99324,-13197.89789320464,-20.39034872
160,18.44166667,0.15219,20539.15775,-13042.86537292956,-20.40504722
161,18.35,0.14995999999999998,20237.35479,-12860.884100910718,-20.419546959999998
162,18.25833333,0.15136,20451.47733,-12989.789563470717,-20.433450309999998
163,18.16666667,0.14904,20148.31397,-12799.170112236481,-20.447003860000002
164,18.075,0.14751999999999998,19964.26205,-12676.89434808384,-20.460332010000002
165,17.98333333,0.14901999999999999,20172.73919,-12813.05017526436,-20.471924790000003
166,17.89166667,0.144481,19560.17167,-12430.154638965168,-20.48408184
167,17.8,0.146581,19857.14683,-12618.467549317813,-20.496497060000003
168,17.8,0.07530099999999999,10216.3793,-6484.625763125369,-20.50382485
169,17.8,0.074961,10169.99373,-6456.042923557499,-20.506037499999998
170,17.8,0.075131,10188.27639,-6471.330986022422,-20.508087100000004
171,17.8,0.075848,10284.81475,-6533.623796130816,-20.50976576
172,17.8,0.075223,10203.1932,-6480.283722423253,-20.511342220000003
173,17.8,0.075518,10232.58742,-6506.186601262489,-20.512884980000003
174,17.8,0.079229,10744.99203,-6826.203495649356,-20.513783420000003
175,17.8,0.08111499999999999,11007.90895,-6989.21390901804,-20.51529988
176,17.8,0.086018,11669.87203,-7412.518857611616,-20.51762936
177,17.8,0.093997,12745.65618,-8101.2365353379455,-20.520504289999998
178,17.8,0.093663,12711.29405,-8073.683483154787,-20.523638910000003
179,17.8,0.10096100000000001,13712.834319999998,-8703.715978760796,-20.52587958
180,17.65833333,0.056842,7711.1494299999995,-4902.048812679227,-20.53331127
181,17.51666667,0.057916,7865.632351,-4997.525402298073,-20.545048010000002
182,17.375,0.05968999999999999,8117.495099,-5153.40263236386,-20.55621757
183,17.23333333,0.060740550000000004,8260.699272,-5246.796902090727,-20.566777180000003
184,17.09166667,0.06323103999999999,8595.666396999999,-5464.5179614920635,-20.576534959999996
185,16.95,0.064885,8827.356763,-5609.877646111409,-20.585422729999998
186,16.80833333,0.066259,9016.873943999999,-5730.90863604483,-20.593459850000002
187,16.66666667,0.066636,9073.986165,-5765.597011612872,-20.60089431
188,16.525,0.066992,9129.720734,-5798.436195744865,-20.608133010000003
189,16.38333333,0.067567,9208.056054,-5850.132217800908,-20.614924790000003
190,16.24166667,0.068138,9300.09862,-5901.4662034838175,-20.621547460000002
191,16.1,0.06850500000000001,9349.359899,-5934.936658911751,-20.627401749999997
192,16.05833333,0.069905,9535.908381000001,-6057.849673652701,-20.632932700000005
193,16.01666667,0.07078899999999999,9666.204579000001,-6135.976195987427,-20.638047059999998
194,15.975,0.071264,9730.025242,-6178.47943170931,-20.642491739999997
195,15.93333333,0.072253,9863.619745999998,-6265.489859295491,-20.64666242
196,15.89166667,0.07355300000000001,10045.35224,-6379.270753613648,-20.650061710000003
197,15.85,0.07352,10028.56112,-6377.3330678971215,-20.653055430000002
198,15.80833333,0.075031,10242.6356,-6509.233816453831,-20.655696650000003
199,15.76666667,0.07501,10239.97101,-6508.1543962343985,-20.658053199999998
200,15.725,0.07591,10365.26115,-6586.855394328301,-20.659977650000002
201,15.68333333,0.076197,10406.33574,-6612.262952140692,-20.66155258
202,15.64166667,0.07689700000000001,10501.141020000001,-6673.397089213217,-20.662757569999997
203,15.6,0.077599,10592.98775,-6734.576307939648,-20.66354656
204,15.64166667,0.0679,9277.974162999999,-5893.592477010001,-20.666219500000004
205,15.68333333,0.068,9299.137563,-5903.403453696001,-20.67018016
206,15.725,0.06709999999999999,9170.578855,-5826.4195755612,-20.67425866
207,15.76666667,0.0676,9242.604970999999,-5871.086717277601,-20.678665530000004
208,15.80833333,0.0673,9204.166517,-5846.174834039401,-20.68271009
209,15.85,0.06760000000000001,9239.858531999998,-5873.3600931096,-20.686672629999997
210,15.89166667,0.0686,9372.399034999999,-5961.202508998799,-20.68999899
211,15.93333333,0.0692,9454.165495000001,-6014.352018679199,-20.693476529999998
212,15.975,0.0697,9535.750257,-6058.697645947798,-20.696514469999997
213,16.01666667,0.0686,9397.480095,-5963.747657355599,-20.69883263
214,16.05833333,0.0696,9512.796191,-6051.434499129599,-20.70140428
215,16.1,0.0698,9557.694595,-6069.690230368801,-20.704360180000002
216,16.1,0.0399,5465.239674,-3471.2147982582,-20.713777290000003
217,16.1,0.039,5350.239174,-3395.6080835039998,-20.730208079999997
218,16.1,0.038400000000000004,5264.158263,-3346.0341804288005,-20.74673971
219,16.1,0.0383,5266.796845,-3339.9756936504004,-20.76324564
220,16.1,0.0376,5160.567376,-3281.5261291344,-20.77967407
221,16.1,0.0374,5136.940154,-3266.6191960248,-20.79589506
222,16.1,0.0375,5154.789366,-3277.9122500249996,-20.812141269999998
223,16.1,0.0368,5069.703887,-3219.2439089664,-20.82844144
224,16.1,0.0368,5072.069450999999,-3221.754538329599,-20.844685159999997
225,16.1,0.036699999999999997,5056.9271850000005,-3215.5028407740006,-20.860924100000005
226,16.1,0.0378,5219.342745,-3314.4473338955995,-20.87709331
227,16.1,0.036000000000000004,4963.827558,-3159.052757784,-20.893206069999998
228,16.1,0.034,4692.817072,-2985.8574676560006,-20.90936602
229,16.1,0.032799999999999996,4536.647502000001,-2882.6988637439995,-20.925514399999997
230,16.1,0.0328,4535.420676,-2884.9190300784007,-20.941630590000003
231,16.1,0.0322,4462.339675,-2834.3217038807998,-20.95771742
232,16.1,0.0324,4486.5851840000005,-2854.0916928720003,-20.973630900000003
233,16.1,0.0339,4701.255456,-2988.4847793444,-20.98949838
234,16.1,0.033100000000000004,4595.579212,-2920.1642352288004,-21.00535344
235,16.1,0.0337,4680.498567000001,-2975.3376756599996,-21.021178999999997
236,16.1,0.0335,4656.034852000001,-2959.899087306,-21.03695158
237,16.1,0.0337,4693.635972,-2979.7946768435995,-21.052668339999997
238,16.1,0.0334,4644.301984000001,-2955.4632815064,-21.06831538
239,16.1,0.0334,4664.475334000001,-2957.6315179236,-21.08377187
240,16.1,0.02685,3748.486755,-2379.3027401052,-21.09872076
241,16.1,0.026642150000000003,3720.907103,-2362.4835945175287,-21.113014299999996
242,16.1,0.0266,3715.066018,-2360.3230931951994,-21.127131159999998
243,16.1,0.02664175,3722.194208,-2365.5898025627803,-21.14109123
244,16.1,0.02674,3736.069819,-2375.8754816916003,-21.154997700000003
245,16.1,0.02684171,3761.8879,-2386.453354457566,-21.16866547
246,16.1,0.02624,3671.664756,-2334.46685668224,-21.182372030000003
247,16.1,0.02654171,3720.6837729999997,-2362.7890584072416,-21.195651050000002
248,16.1,0.0269,3765.985736,-2396.2187579484,-21.20922958
249,16.1,0.02752171,3865.3768979999995,-2453.1660787251594,-21.22277873
250,16.1,0.02714,3812.593382,-2420.6786920318796,-21.236259009999998
251,16.1,0.027941709999999998,3923.395279,-2493.7624449784025,-21.24970029
252,16.19166667,0.02518,3543.725454,-2248.48010221884,-21.26101689
253,16.28333333,0.02613,3670.058561,-2334.3121457182797,-21.27013418
254,16.375,0.02733,3842.0677630000005,-2442.56670777672,-21.27930852
255,16.46666667,0.02808,3950.1638270000003,-2510.67496824144,-21.28845279
256,16.55833333,0.02942,4135.717433,-2631.6506944602,-21.29787555
257,16.65,0.029820000000000003,4202.292547999999,-2668.5668354713202,-21.306943529999998
258,16.74166667,0.030590000000000003,4315.337104,-2738.6636390916606,-21.316206970000003
259,16.83333333,0.03164,4460.945671,-2833.86562539696,-21.32521842
260,16.925,0.03232,4555.854185,-2896.024761772801,-21.334458700000006
261,17.01666667,0.03453,4869.651161,-3095.3939480503204,-21.343717320000003
262,17.10833333,0.03379,4770.094348,-3030.39203306952,-21.353119640000003
263,17.2,0.03441,4854.393103,-3087.32075831718,-21.36228919
264,17.2,0.04211,5951.345738,-3779.6374412130604,-21.370545630000002
265,17.2,0.04452,6290.013788,-3997.2631655627997,-21.37756795
266,17.2,0.04638,6562.238031,-4165.4964409758,-21.383891050000003
267,17.2,0.04715,6668.906451,-4235.8125073677,-21.389751590000003
268,17.2,0.04748,6721.809905,-4266.52717798776,-21.39510961
269,17.2,0.04889,6916.896825,-4394.262167031659,-21.400141069999997
270,17.2,0.05,7083.209159999999,-4495.001301000001,-21.404768100000005
271,17.2,0.0505,7154.0389780000005,-4540.846456608,-21.408988479999998
272,17.2,0.051300000000000005,7272.4542200000005,-4613.5896024708,-21.412742979999997
273,17.2,0.049749999999999996,7044.238754000001,-4474.9393410329985,-21.416316539999997
274,17.2,0.0534,7553.408503000001,-4803.9649576128,-21.41949776
275,17.2,0.054099999999999995,7654.020108,-4867.475679049199,-21.421862859999997
276,17.2,0.059300000000000005,8394.390757,-5335.6728193902,-21.42324267
277,17.2,0.058499999999999996,8292.067895,-5263.602760962,-21.42288466
278,17.2,0.059899999999999995,8485.202548000001,-5389.405722804599,-21.422234369999998
279,17.2,0.0601,8510.302845,-5407.1266930967995,-21.42115004
280,17.2,0.0611,8663.198155,-5496.6752438598005,-21.41951229
281,17.2,0.0625,8844.268713,-5622.04867875,-21.4173283
282,17.2,0.0634,8972.046404,-5702.302867674,-21.414687049999998
283,17.2,0.0654,9257.956701000001,-5881.1926746384,-21.41106988
284,17.2,0.0649,9181.938417,-5835.114526626001,-21.4069797
285,17.2,0.0649,9187.630079,-5833.958253169199,-21.40273774
286,17.2,0.0658,9299.649502,-5913.6247475424,-21.39826584
287,17.2,0.066,9332.191187999999,-5930.227885427999,-21.39331849
288,17.2,0.0687,9715.825646,-6171.1677858096,-21.387564240000003
289,17.2,0.06910184,9771.608357,-6205.284196832394,-21.380742079999997
290,17.2,0.0704,9950.047778,-6319.695942067201,-21.37343054
291,17.2,0.0708,9998.327226000001,-6353.2526240232,-21.36552537
292,17.2,0.0713,10078.65835,-6395.5998042426,-21.35710881
293,17.2,0.0723,10202.80704,-6482.6276809896,-21.348309559999997
294,17.2,0.0727,10252.65567,-6515.6746780398,-21.33907997
295,17.2,0.0733,10333.97256,-6566.516531383199,-21.329554119999997
296,17.2,0.074,10431.95024,-6626.113370772,-21.31954109
297,17.2,0.0753,10600.2473,-6739.1812469772,-21.30899022
298,17.2,0.0747,10517.45056,-6682.030253135999,-21.2979864
299,17.2,0.0758,10660.84062,-6776.9339967084,-21.28701469
300,17.2,0.07719999999999999,10865.598390000001,-6898.153751966401,-21.274838860000003
301,17.2,0.07880000000000001,11071.56422,-7036.8057681768,-21.261801329999997
302,17.2,0.079,11090.34477,-7050.179141418002,-21.248279510000003
303,17.2,0.0796,11174.61225,-7099.0269244272,-21.23422746
304,17.2,0.0803,11260.97507,-7156.6006178898,-21.21983223
305,17.2,0.0805,11286.05133,-7169.518648046999,-21.205319869999997
306,17.2,0.08153269999999999,11423.27944,-7256.353667549644,-21.19031081
307,17.2,0.0820785,11498.23457,-7299.655217105074,-21.175011079999997
308,17.2,0.083031,11613.69495,-7378.836536320703,-21.15915552
309,17.2,0.083057,11606.0703,-7375.604839437745,-21.14326776
310,17.2,0.083896,11722.75851,-7444.364747033759,-21.126964299999997
311,17.2,0.084004,11726.39615,-7448.114962540728,-21.11043171
312,17.2,0.08474499999999999,11813.91498,-7507.957182183989,-21.09397431
313,17.2,0.08557000000000001,11926.8069,-7575.000686445362,-21.077148440000002
314,17.2,0.08557799999999999,11918.16448,-7569.482499941037,-21.059825399999994
315,17.2,0.086007,11961.188999999998,-7601.199418414855,-21.04258241
316,17.2,0.08672699999999998,12050.94187,-7658.408236515497,-21.024946470000003
317,17.2,0.086854,12059.981459999999,-7663.150800712428,-21.007204209999998
318,17.2,0.087071,12086.01973,-7675.750644512034,-20.98930387
319,17.2,0.08768899999999999,12165.362079999999,-7723.542586644611,-20.97114474
320,17.2,0.08830900000000001,12237.24409,-7771.3611359316665,-20.95283697
321,17.2,0.088725,12287.27108,-7801.060628579401,-20.93429572
322,17.2,0.089045,12305.44492,-7822.16152909884,-20.91548556
323,17.2,0.089258,12337.49635,-7833.839413735608,-20.89672478
324,17.2,0.09028099999999999,12454.2573,-7916.298353122066,-20.87740434
325,17.2,0.090081,12409.4408,-7891.424121443434,-20.85801118
326,17.2,0.091831,12652.89975,-8037.197021355641,-20.838478709999997
327,17.2,0.09050699999999999,12462.37528,-7913.79888682156,-20.818697229999998
328,17.2,0.09194500000000001,12635.31883,-8031.913290751562,-20.798959240000002
329,17.2,0.09174500000000001,12604.83575,-8006.796509358151,-20.77911735
330,17.2,0.092168,12655.55402,-8035.945554736176,-20.75905271
331,17.2,0.092685,12709.765290000001,-8073.213199948889,-20.738993569999998
332,17.2,0.092597,12685.28218,-8057.666976136638,-20.71872887
333,17.2,0.093321,12765.521840000001,-8112.742090999561,-20.6985058
334,17.2,0.094338,12899.24942,-8193.03647640534,-20.678019149999997
335,17.2,0.094765,12940.267109999999,-8221.87926633381,-20.657313369999997
336,17.2,0.09076899999999999,12383.693000000001,-7867.665760667536,-20.63759381
337,17.2,0.090155,12287.75899,-7807.740571167809,-20.61988631
338,17.2,0.08974599999999999,12228.78245,-7765.7817524931825,-20.602541119999998
339,17.2,0.094223,12829.98884,-8146.026461019889,-20.58446568
340,17.2,0.089542,12179.55546,-7734.611068030223,-20.56659516
341,17.2,0.08895499999999999,12080.65459,-7677.74576111319,-20.550106290000002
342,17.2,0.087228,11839.023290000001,-7523.046581376816,-20.53470866
343,17.2,0.087142,11818.340540000001,-7510.277091295441,-20.520084600000004
344,17.2,0.08652499999999999,11733.31667,-7452.070855839751,-20.506241950000003
345,17.2,0.085225,11547.94017,-7335.376474346551,-20.493026790000002
346,17.2,0.08462499999999999,11460.22588,-7279.257195283499,-20.480431019999997
347,17.2,0.08443500000000001,11424.935290000001,-7258.64659173108,-20.468398039999997
348,17.25,0.098985,13391.48853,-8504.55605202588,-20.45657724
349,17.3,0.09815560000000001,13266.23771,-8428.583368311103,-20.44514591
350,17.35,0.0978491,13222.62475,-8398.055631031802,-20.43490492
351,17.4,0.09704090000000001,13103.38323,-8324.885657492945,-20.425569350000004
352,17.45,0.0957327,12923.06303,-8209.019884784317,-20.41651958
353,17.5,0.0950294,12818.505009999999,-8145.664525609884,-20.4088833
354,17.55,0.09402289999999999,12692.36145,-8056.670474325446,-20.40199648
355,17.6,0.0937273,12631.49882,-8028.959184071814,-20.39594599
356,17.65,0.0924218,12456.13282,-7915.148089161441,-20.39085009
357,17.7,0.09090654000000001,12243.15019,-7783.80518175229,-20.386728480000002
358,17.75,0.0900164,12130.686529999999,-7706.358474903999,-20.383477409999998
359,17.8,0.08900327,11986.008740000001,-7618.779798411849,-20.38121959
360,17.8,0.1296,17436.29875,-11083.9467154752,-20.362923860000002
361,17.8,0.12900165,17338.92027,-11014.072731204567,-20.32840874
362,17.8,0.1291,17324.901719999998,-11004.064248391202,-20.29446396
363,17.8,0.1268,16984.62621,-10790.8421209008,-20.26220918
364,17.8,0.1245,16659.70979,-10579.356362799,-20.23208331
365,17.8,0.1237,16521.58173,-10496.549057530201,-20.20354363
366,17.8,0.1228,16379.624269999998,-10406.066106828002,-20.176179050000002
367,17.8,0.12059999999999998,16075.233430000002,-10206.653820400797,-20.15054454
368,17.8,0.1192,15865.29919,-10076.192383521598,-20.126622689999998
369,17.8,0.11779999999999999,15659.924509999999,-9946.9351384788,-20.104566130000002
370,17.8,0.11510000000000001,15279.80191,-9708.9713183862,-20.08392561
371,17.8,0.11349999999999999,15063.068009999999,-9565.047790389,-20.065130670000002
372,17.84166667,0.1165,15437.66688,-9808.714886439,-20.046423230000002
373,17.88333333,0.11399999999999999,15103.104180000002,-9589.236512184,-20.02764518
374,17.925,0.1137,15041.336669999999,-9555.695639796599,-20.010251789999998
375,17.96666667,0.1123,14837.139619999998,-9430.410555594,-19.9940859
376,18.00833333,0.1109262,14645.59324,-9308.12788383481,-19.979237769999997
377,18.05,0.1096621,14477.645059999999,-9195.708131921145,-19.96546042
378,18.09166667,0.10980400000000001,14484.40261,-9201.636300216192,-19.952513439999997
379,18.13333333,0.10732,14152.77914,-8988.14902824216,-19.94069589
380,18.175,0.106043,13972.963109999999,-8876.688543509681,-19.930568469999997
381,18.21666667,0.10517199999999999,13842.37529,-8799.70252681783,-19.92134093
382,18.25833333,0.102785,13533.802290000001,-8596.558575398429,-19.91340819
383,18.3,0.102018,13433.68489,-8529.515208139968,-19.90665328
384,18.39166667,0.16847774599999998,22139.477759999998,-14068.300581696381,-19.88153009
385,18.48333333,0.178309746,23400.14488,-14861.541764853982,-19.84446955
386,18.575,0.18195493199999999,23835.57114,-15140.002437854573,-19.81129308
