,t1,w1,w2,i,s,t2,tout,hsp,m0,csp0
86,22.038110180004,21.97375166086559,33.36970867782105,15465.982769370701,0.0,20.1148323836277,-10.45,15.6,4.95862582923967,26.7
87,22.0384272144106,21.975375744910323,33.3692497428426,15465.982769370701,0.0,20.1199732149202,-10.4,15.6,4.95862582923967,26.7
88,22.038937350662998,21.975772398569607,33.3688224024433,15465.982769370701,0.0,20.125114435759603,-10.35,15.6,4.95862582923967,26.7
89,22.039546729576397,21.980829208458218,33.3684134111019,15465.982769370701,32.0,20.1302557984555,-10.3,15.6,4.95862582923967,26.7
90,22.040208129186897,21.987225454929636,33.368029437729895,15465.982769370701,66.3333333333333,20.1353974367703,-10.25,15.6,4.95862582923967,26.7
91,22.0409028573479,21.996331783342526,33.3676674376219,15465.982769370701,100.6666666666667,20.1405394288274,-10.2,15.6,4.95862582923967,26.7
92,22.0416235643268,22.005164022254828,33.36732697234145,15465.982769370701,135.0,20.1456818324889,-10.15,15.6,4.95862582923967,26.7
93,22.0423695577146,22.015068894490327,33.36700840383365,15465.982769370701,169.33333333333331,20.150824697546398,-10.1,15.6,4.95862582923967,26.7
94,22.043153877669102,22.02587056069952,33.3667126219221,15465.982769370701,203.66666666666669,20.155965331012897,-10.05,15.6,4.95862582923967,26.7
95,22.043993217170602,22.031019113112695,33.36642609442235,15465.982769370701,238.0,20.1611041701755,-10.0,15.6,4.95862582923967,26.7
96,22.044823639647102,22.03284970773442,33.366173623668,15465.982769370701,272.3333333333333,20.1705751494111,-9.90833333333333,15.6,4.95862582923967,26.7
97,22.046661088652,22.053626640924893,33.3659879214667,15465.982769370701,306.6666666666667,20.1800523449269,-9.81666666666667,15.6,4.95862582923967,26.7
98,22.048709886711197,22.07095826271136,33.365880782416404,15465.982769370701,341.0,20.1895348048715,-9.725,15.6,4.95862582923967,26.7
99,22.0508939261719,22.088623714280207,33.36584196372165,15465.982769370701,375.3333333333333,20.1990228532407,-9.63333333333333,15.6,4.95862582923967,26.7
100,22.053182637455397,22.10831203469203,33.36586905689825,15465.982769370701,409.6666666666667,20.208516843574603,-9.54166666666667,15.6,4.95862582923967,26.7
101,22.0555633022714,22.128895148689956,33.365961276179654,15465.982769370701,444.0,20.2180170643875,-9.45,15.6,4.95862582923967,26.7
102,22.0580325943217,22.147587420939225,33.366118239429554,15465.982769370701,461.833333333333,20.227523779807502,-9.35833333333333,15.6,4.95862582923967,26.7
103,22.060591791524402,22.166319594418596,33.3663403942099,15465.982769370701,479.666666666667,20.2370372500091,-9.26666666666667,15.6,4.95862582923967,26.7
104,22.063243875100998,22.185126941504954,33.36662801858815,15465.982769370701,497.5,20.2465577415707,-9.175,15.6,4.95862582923967,26.7
105,22.0659918357367,22.204153108054104,33.366981852133854,15465.982769370701,515.333333333333,20.256085530388898,-9.08333333333333,15.6,4.95862582923967,26.7
106,22.068846603852897,22.22329566642511,33.367402216738746,15465.982769370701,533.166666666667,20.2656190219721,-8.99166666666667,15.6,4.95862582923967,26.7
107,22.0718534189403,22.2410428773495,33.36781451423915,15465.982769370701,551.0,20.2751529274965,-8.9,15.6,4.95862582923967,26.7
108,22.0757162868678,22.26163299801928,33.36832688943105,15465.982769370701,568.833333333333,20.2942223019771,-8.71666666666667,15.6,4.95862582923967,26.7
109,22.080579381974,22.281363670094162,33.3689579156339,15465.982769370701,586.666666666667,20.3133091199935,-8.53333333333333,15.6,4.95862582923967,26.7
110,22.0839175376819,22.301098653268767,33.36973602393025,15465.982769370701,604.5,20.33241958841,-8.35,15.6,4.95862582923967,26.7
111,22.090849611188396,22.32102477561532,33.3707226095916,15465.982769370701,622.333333333333,20.3515845299233,-8.16666666666667,15.6,4.95862582923967,26.7
112,22.0975931979119,22.34117197797744,33.37188235757755,15465.982769370701,640.166666666667,20.3707881571176,-7.98333333333333,15.6,4.95862582923967,26.7
113,22.104291993754,22.361032019933468,33.3731680778764,15465.982769370701,658.0,20.3900298564955,-7.8,15.6,4.95862582923967,26.7
114,22.111042346821105,22.37449054909839,33.37456865331495,15465.982769370701,667.166666666667,20.4093097986531,-7.61666666666667,15.6,4.95862582923967,26.7
115,22.1178892091499,22.387300871630227,33.3760787918695,15465.982769370701,676.333333333333,20.4286286010195,-7.43333333333333,15.6,4.95862582923967,26.7
116,22.1248613048877,22.399532179901115,33.3776929862779,15465.982769370701,685.5,20.447985966424,-7.25,15.6,4.95862582923967,26.7
117,22.1320665916634,22.410379992276763,33.37922481340805,15465.982769370701,694.666666666667,20.467350789527,-7.06666666666667,15.6,4.95862582923967,26.7
118,22.1362029789749,22.40445501777524,33.38093434334495,15465.982769370701,703.833333333333,20.4867427471284,-6.88333333333333,15.6,4.95862582923967,26.7
119,22.141011356732697,22.423729937285536,33.38280260919289,15465.982769370701,713.0,20.5062119533454,-6.7,15.6,4.95862582923966,26.7
120,22.145763027252396,22.433818223268528,33.38456662946545,15465.982769370701,722.166666666667,20.5211572699391,-6.55833333333333,15.6,4.95862582923967,26.7
121,22.1515386409192,22.444196951175464,33.386277371979446,15465.982769370701,731.333333333333,20.5361102114857,-6.41666666666667,15.6,4.95862582923967,26.7
122,22.156560422001,22.457120692758075,33.38819199777155,15465.982769370701,740.5,20.5511102718168,-6.275,15.6,4.95862582923967,26.7
123,22.1626228979001,22.46668244146857,33.38993114617175,15465.982769370701,749.666666666667,20.5661067959251,-6.13333333333333,15.6,4.95862582923967,26.7
124,22.1687412087949,22.478583559707413,33.391880238177244,15465.982769370701,758.833333333333,20.5811493180606,-5.99166666666667,15.6,4.95862582923967,26.7
125,22.179989070234104,22.489232134965846,33.39383419870995,15465.982769370701,768.0,20.596219808991698,-5.85,15.6,4.95862582923967,26.7
126,22.1837177166084,22.495832786789045,33.396048521429094,15465.982769370701,759.4166666666663,20.611340586740198,-5.70833333333333,15.6,4.95862582923967,26.7
127,22.1897195498041,22.463038079532332,33.39797131344225,15465.982769370701,750.8333333333337,20.6264521546158,-5.56666666666667,15.6,4.95862582923967,26.7
128,22.1952531029459,22.488657262991953,33.4000792436526,15465.982769370701,742.25,20.641616079114,-5.425,15.6,4.95862582923966,26.7
129,22.200665388498603,22.48505127148139,33.40210235746885,15465.982769370701,733.6666666666661,20.6567807758801,-5.2833333333333306,15.6,4.95862582923967,26.7
130,22.2097573590485,22.480891365711443,33.40407128450645,15465.982769370701,725.0833333333339,20.671963418855604,-5.14166666666667,15.6,4.95862582923967,26.7
131,22.215638373940802,22.484427230498795,33.406099506173604,15465.982769370701,716.5,20.687171794527103,-5.0,15.6,4.95862582923967,26.7
132,22.2269941511991,22.497379982705084,33.408413659115496,15465.982769370701,707.9166666666661,20.7024772771395,-4.85833333333333,15.6,4.95862582923967,26.7
133,22.231165601776198,22.504281792818695,33.41085006761915,15465.982769370701,699.3333333333339,20.7178388673265,-4.7166666666666694,15.6,4.95862582923967,26.7
134,22.242090021241196,22.489241109429496,33.4130287216851,15465.982769370701,690.75,20.7332048557226,-4.575,15.6,4.95862582923967,26.7
135,22.2469936138303,22.5017696722135,33.41549981068005,15465.982769370701,682.1666666666661,20.748622400039,-4.43333333333333,15.6,4.95862582923967,26.7
136,22.2515059436621,22.50437872402987,33.41781489440175,15465.982769370701,673.5833333333339,20.7640799851542,-4.29166666666667,15.6,4.95862582923967,26.7
137,22.2580056873407,22.497767251176214,33.41991929081525,15465.982769370701,665.0,20.7795287733007,-4.15,15.6,4.95862582923967,26.7
138,22.263697111912798,22.501191676940554,33.42225920474964,15465.982769370701,636.166666666667,20.795039229165003,-4.00833333333333,15.6,4.95862582923967,26.7
139,22.270601272372797,22.491963510248084,33.424392914254646,15465.982769370701,607.333333333333,20.810541497717498,-3.86666666666667,15.6,4.95862582923967,26.7
140,22.283593878265,22.490548120355413,33.42674153132365,15465.982769370701,578.5,20.8261001789643,-3.725,15.6,4.95862582923967,26.7
141,22.294679852304302,22.48611761841072,33.429340197823606,15465.982769370701,549.666666666667,20.8417165825795,-3.5833333333333304,15.6,4.95862582923967,26.7
142,22.2993159433952,22.476706053665275,33.4319740265761,15465.982769370701,520.833333333333,20.857394603032397,-3.44166666666667,15.6,4.95862582923967,26.7
143,22.305485840925698,22.451291333087422,33.43436047172275,15465.982769370701,492.0,20.87309139461,-3.3,15.6,4.95862582923967,26.7
144,22.3108282996693,22.450015526735733,33.436760731253344,15465.982769370701,463.16666666666697,20.8832696546411,-3.2083333333333304,15.6,4.95862582923967,26.7
145,22.3165484314647,22.44666329933721,33.439006141613646,15465.982769370701,434.33333333333303,20.8934521098103,-3.11666666666667,15.6,4.95862582923967,26.7
146,22.3268645398497,22.439872941110504,33.441265444936,15465.982769370701,405.5,20.9036518090882,-3.025,15.6,4.95862582923967,26.7
147,22.334880611537198,22.43283733280815,33.44366717600385,15465.982769370701,376.66666666666697,20.913879946568102,-2.93333333333333,15.6,4.95862582923967,26.7
148,22.341421050186803,22.42114829233012,33.4460095578291,15465.982769370701,347.83333333333303,20.92413219126,-2.84166666666667,15.6,4.95862582923967,26.7
149,22.3471071703369,22.411586874689526,33.44826750499925,15465.982769370701,319.0,20.934404401592698,-2.75,15.6,4.95862582923967,26.7
150,22.352285901981503,22.407991325118914,33.4504411748927,15465.982769370701,310.333333333334,20.9446941894272,-2.65833333333333,15.6,4.95862582923967,26.7
151,22.357334054621,22.404652569539465,33.45253462192565,15465.982769370701,301.666666666666,20.955000142905604,-2.56666666666667,15.6,4.95862582923967,26.7
152,22.3625186292764,22.40164231965103,33.4545752146498,15465.982769370701,293.0,20.9653221690939,-2.475,15.6,4.95862582923967,26.7
153,22.367400347632998,22.398820678960472,33.45656690046345,15465.982769370701,284.333333333334,20.9756607796523,-2.38333333333333,15.6,4.95862582923967,26.7
154,22.36962826915,22.396137761490508,33.458492267293394,15465.982769370701,275.666666666666,20.986029904848102,-2.2916666666666696,15.6,4.95862582923966,26.7
155,22.372840160236503,22.39377222849243,33.46023723305065,15465.982769370701,267.0,20.9963996871709,-2.2,15.6,4.95862582923967,26.7
156,22.3758346534829,22.38813835098372,33.46195780622235,15465.982769370701,258.3333333333337,21.006818252313,-2.1083333333333303,15.6,4.95862582923967,26.7
157,22.3795227298991,22.385321041654674,33.463542713152606,15465.982769370701,249.6666666666663,21.0172274345461,-2.0166666666666697,15.6,4.95862582923967,26.7
158,22.386303149975802,22.382240939658875,33.4651979569245,15465.982769370701,241.0,21.027651811196,-1.925,15.6,4.95862582923967,26.7
159,22.392319478675798,22.37917749310128,33.4669384824486,15465.982769370701,232.3333333333337,21.038095265081502,-1.8333333333333302,15.6,4.95862582923967,26.7
160,22.394751754927203,22.376486524569938,33.4686873827399,15465.982769370701,223.6666666666663,21.0485749869645,-1.7416666666666698,15.6,4.95862582923967,26.7
161,22.400769792296902,22.37420769464212,33.4702493770829,15465.982769370701,215.0,21.059049240789896,-1.65,15.6,4.95862582923967,26.7
162,22.4034750204122,22.373382637259187,33.4719233872781,15465.982769370701,212.583333333333,21.0695459969418,-1.5583333333333302,15.6,4.95862582923967,26.7
163,22.409212311922303,22.37283040064383,33.47347263082145,15465.982769370701,210.166666666667,21.0800505575978,-1.46666666666667,15.6,4.95862582923967,26.7
164,22.4146159816815,22.371951491847252,33.47509565798715,15465.982769370701,207.75,21.090571098223,-1.375,15.6,4.95862582923967,26.7
165,22.4169760530258,22.371172170092272,33.4767277149343,15465.982769370701,205.333333333333,21.101126707179198,-1.28333333333333,15.6,4.95862582923966,26.7
166,22.4202855969665,22.360870921773515,33.478179118197296,15465.982769370701,202.916666666667,21.1116833232105,-1.19166666666667,15.6,4.95862582923967,26.7
167,22.423450764193397,22.36456035275221,33.4796451273863,15465.982769370701,200.5,21.1222607275948,-1.1,15.6,4.95862582923966,26.7
168,22.4262133817632,22.363430992573658,33.4810336398223,15465.982769370701,198.083333333333,21.122202835585302,-1.1,15.6,4.95862582923967,26.7
169,22.4309161928228,22.36309300590184,33.482357492395195,15465.982769370701,195.666666666667,21.1221348109713,-1.1,15.6,4.95862582923967,26.7
170,22.4321379231616,22.36528248898476,33.48370485381805,15465.982769370701,193.25,21.1220808971739,-1.1,15.6,4.95862582923967,26.7
171,22.433728776559896,22.364737668528313,33.48487090926265,15465.982769370701,190.833333333333,21.122023319887102,-1.1,15.6,4.95862582923967,26.7
172,22.4348467891504,22.364030287221738,33.48597813237815,15465.982769370701,188.41666666666669,21.121973354896802,-1.1,15.6,4.95862582923967,26.7
173,22.4360635051936,22.36303163724054,33.48698610126695,15465.982769370701,186.0,21.12191310063,-1.1,15.6,4.95862582923967,26.7
174,22.436927402094803,22.360775033122703,33.487966382198096,15465.982769370701,177.08333333333331,21.1218630811935,-1.1,15.6,4.95862582923967,26.7
175,22.4382674205693,22.35840069915892,33.48887096162205,15465.982769370701,168.16666666666669,21.1218048732348,-1.1,15.6,4.95862582923967,26.7
176,22.4390128570857,22.350093866249296,33.4897335030917,15465.982769370701,159.25,21.1217409269153,-1.1,15.6,4.95862582923967,26.7
177,22.4396629204345,22.349854890346105,33.49058280781035,15465.982769370701,150.33333333333331,21.1216879682949,-1.1,15.6,4.95862582923966,26.7
178,22.4405615485782,22.34722243137745,33.49137252922695,15465.982769370701,141.41666666666669,21.1216290949242,-1.1,15.6,4.95862582923967,26.7
179,22.4413636618998,22.344910007042618,33.49214805839145,15465.982769370701,132.5,21.121575901792802,-1.1,15.6,4.95862582923966,26.7
180,22.442129325241698,22.32861742093081,33.49288363674751,15465.982769370701,123.5833333333333,21.1214886339855,-1.1,15.6,4.95862582923967,26.7
181,22.442761797747398,22.333635400315806,33.4935805213972,15465.982769370701,114.6666666666667,21.1214069891832,-1.1,15.6,4.95862582923967,26.7
182,22.443406210343102,22.331062916868028,33.4942418992365,15465.982769370701,105.75,21.121319142209,-1.1,15.6,4.95862582923967,26.7
183,22.4439736249303,22.32776402285734,33.4948660446748,15465.982769370701,96.8333333333333,21.121234888238803,-1.1,15.6,4.95862582923967,26.7
184,22.4445195782744,22.325265367895785,33.4954575434124,15465.982769370701,87.9166666666667,21.121147859246303,-1.1,15.6,4.95862582923967,26.7
185,22.4454693619385,22.322978281599866,33.49600955127105,15465.982769370701,79.0,21.1210479434453,-1.1,15.6,4.95862582923967,26.7
186,22.446153689816498,22.32119384781083,33.49653665572145,15465.982769370701,72.8333333333333,21.1209446621965,-1.1,15.6,4.95862582923967,26.7
187,22.446672150269297,22.31940733356232,33.497025765792245,15465.982769370701,66.6666666666667,21.1208413329683,-1.1,15.6,4.95862582923967,26.7
188,22.446879457314896,22.317469312113136,33.49748006901785,15465.982769370701,60.5,21.1207545922654,-1.1,15.6,4.95862582923967,26.7
189,22.447142522969,22.3155485561767,33.49790198526345,15465.982769370701,54.3333333333333,21.120667237691602,-1.1,15.6,4.95862582923967,26.7
190,22.4476108693512,22.31362846581886,33.4982897266899,15465.982769370701,48.1666666666667,21.1205662224829,-1.1,15.6,4.95862582923967,26.7
191,22.4477751752637,22.311472327297757,33.4986493613105,15465.982769370701,42.0,21.120481601126002,-1.1,15.6,4.95862582923966,26.7
192,22.4480148996388,22.309618777885984,33.4989183922071,15465.982769370701,35.8333333333333,21.1204632086137,-1.1,15.6,4.95862582923967,26.7
193,22.448618159348197,22.307451265814564,33.4991774939116,15465.982769370701,29.6666666666667,21.120432649945897,-1.1,15.6,4.95862582923967,26.7
194,22.449450479520003,22.30509737704192,33.49947608510155,15465.982769370701,23.5,21.1203994138957,-1.1,15.6,4.95862582923967,26.7
195,22.4500428963956,22.30273526755601,33.49978751760755,15465.982769370701,17.3333333333333,21.1203669386621,-1.1,15.6,4.95862582923967,26.7
196,22.4502202614011,22.29836277825357,33.5000876965478,15465.982769370701,0.0,21.120351320745602,-1.1,15.6,4.95862582923967,26.7
197,22.450378104419197,22.296636555956724,33.500364568864555,15465.982769370701,0.0,21.120343036811303,-1.1,15.6,4.95862582923967,26.7
198,22.450612316092602,22.27922037976906,33.5006210903639,15465.982769370701,0.0,21.120324982640103,-1.1,15.6,4.95862582923967,26.7
199,22.4507931479978,22.286539128853622,33.5008709465216,15465.982769370701,0.0,21.120316558739898,-1.1,15.6,4.95862582923967,26.7
200,22.4510835566465,22.286908248857948,33.5010923040542,15465.982769370701,0.0,21.1202997226233,-1.1,15.6,4.95862582923967,26.7
