23.4139634897,23.4026121732,23.4107327659,23.397900471,23.3908540831,23.4366159262,
23.409604217,23.4104290482,23.4034345399,23.4062971957,23.3952901725,23.4159241798,
23.4118859379,23.407245254,23.4099929794,23.4027245625,23.3889060558,23.4196727691,
23.4099227079,23.4106497325,23.4047573891,23.4074685874,23.3913413767,23.4005469321,
23.4114774365,23.4077391946,23.4092735057,23.4043744997,23.3861764194,23.3998130666,
23.4101833589,23.4098259174,23.4055910933,23.40737024,23.3871187807,23.3837911953,
23.4113172757,23.4074419677,23.4087790389,23.4049491896,23.3826346102,23.3814149277,
23.4101984932,23.4090426989,23.4060660636,23.407027452,23.3827149521,23.3679577634,
23.4110603251,23.4075614691,23.4083077415,23.405298004,23.3789621435,23.3639952225,
23.5609904331,23.4257381108,23.5756673937,23.3683681571,23.272245317,23.8049412143,
23.4960937065,23.5460084489,23.45027557,23.513641031,23.3952853558,23.6207749619,
23.5360116354,23.4870435733,23.5623212727,23.4521258754,23.3307927538,23.8534071201,
23.5019727522,23.5473581499,23.4729207309,23.5334311214,23.4183686709,23.6916119328,
23.530798811,23.4989903559,23.5496644193,23.4807029358,23.3763674573,23.8392689806,
23.5074636591,23.5391152815,23.486627007,23.5321659432,23.4401946348,23.7191731803,
23.5276787455,23.5049302657,23.53991492,23.4925419884,23.4135504468,23.8188733711,
23.5113760471,23.5330207203,23.4956708273,23.5272336934,23.4609039114,23.7327432291,
23.525533323,23.5091793905,23.5328622719,23.4988897338,23.4449173703,23.8009369198,
23.5141600109,23.5288746307,23.5018775103,23.5228336368,23.4805928409,23.7394088154,
23.5240867889,23.5122526765,23.5278464716,23.5028241893,23.4718904655,23.785851055,
23.5161873218,23.5260086341,23.5062066401,23.5194482111,23.4991316467,23.7417568916,
23.7103254535,23.5345248988,23.73579787,23.4586517913,23.3512196499,24.3296365039,
23.6231410678,23.6950422386,23.5622439835,23.6537547408,23.5185401003,24.0653607499,
23.6783824169,23.6120998237,23.7164522662,23.5660348733,23.4274411583,24.3810667266,
23.6313358323,23.6951900061,23.5926231678,23.677099883,23.5466844174,24.1530677586,
23.6712510328,23.6281011893,23.6989319409,23.603160688,23.4863694332,24.3551607209,
23.6388128788,23.6838045164,23.6114827962,23.6743109186,23.5729029504,24.1862965178,
23.6667585347,23.6364642554,23.6853908564,23.6193516095,23.5340809362,24.3224416324,
23.6440604088,23.6755098124,23.6240401927,23.6675329382,23.5980081009,24.2009321237,
23.6635871864,23.642593376,23.6755942152,23.628330586,23.5742822481,24.293319718,
23.6477295157,23.6700277036,23.6326626703,23.661607837,23.6222812897,24.2059037913,
23.6614074854,23.6470979258,23.6686890573,23.6340195581,23.6088682931,24.2681260469,
