,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
7000,7000,-1.99166666667,42.1666666667,1455.12960757,23.3993404627,23.400961663,23.4011346634,23.399958946,23.4203722207,23.4,4.57522890845,53424.7076535
7001,7001,-1.95,46.0,1455.12960757,23.3997581136,23.4000309833,23.4005278501,23.3999598,23.3980972103,23.4,4.57522890845,53234.412279
7002,7002,-1.90833333333,59.1666666667,1351.67953794,23.3981276741,23.3997035382,23.3996437684,23.3999609636,23.3816019934,23.4,4.57522890845,52466.695305
7003,7003,-1.86666666667,72.3333333333,1351.67953794,23.3980114259,23.3998411491,23.3998878691,23.3999624533,23.367267931,23.4,4.57522890845,51688.0128446
7004,7004,-1.825,85.5,1248.22946831,23.3987171682,23.3993237379,23.399299303,23.3999641277,23.353781535,23.4,4.57522890845,50897.8150666
7005,7005,-1.78333333333,98.6666666667,1144.77939868,23.3990757499,23.3996718341,23.4008748905,23.3999659217,23.3408567403,23.4,4.57522890845,50096.112216
7006,7006,-1.74166666667,111.833333333,1144.77939868,23.3997578151,23.400619759,23.3988268289,23.3999677833,23.3284769585,23.4,4.57522890845,49282.4511168
7007,7007,-1.7,125.0,1144.77939868,23.399177373,23.3998994961,23.4011027344,23.399969685,23.3165997764,23.4,4.57522890845,48664.2223689
7008,7008,-1.60833333333,138.166666667,3401.90074188,23.4994385644,23.5037025349,23.5059444594,23.5042912346,23.3093189564,23.51,4.57522890845,43617.2991229
7009,7009,-1.51666666667,151.333333333,3401.90074188,23.5100464116,23.5098554635,23.5101303164,23.509535118,23.3229031577,23.51,4.57522890845,36394.0893321
7010,7010,-1.425,164.5,3401.90074188,23.5102442778,23.5103944136,23.5099327525,23.5098811943,23.3398339301,23.51,4.57522890845,38878.3519712
7011,7011,-1.33333333333,177.666666667,3401.90074188,23.5096485217,23.5097107935,23.5103724012,23.5098777235,23.3515619938,23.51,4.57522890845,36961.8217282
7012,7012,-1.24166666667,190.833333333,3401.90074188,23.5100435809,23.5099178807,23.5109118107,23.5098603724,23.3574580253,23.51,4.57522890845,34904.6033517
7013,7013,-1.15,204.0,3401.90074188,23.5094334259,23.5106804823,23.5105053978,23.5098472597,23.3601026959,23.51,4.57522890845,33307.5864173
7014,7014,-1.05833333333,219.166666667,3401.90074188,23.5089593589,23.5101443994,23.509819387,23.5098374995,23.3616131993,23.51,4.57522890845,31943.9711422
7015,7015,-0.966666666667,234.333333333,3401.90074188,23.510605121,23.510166119,23.5108982918,23.50982951,23.3629682487,23.51,4.57522890845,30690.1313389
7016,7016,-0.875,249.5,3401.90074188,23.5097175267,23.5093181748,23.5101238631,23.5098222614,23.3644454689,23.51,4.57522890845,29121.7370162
7017,7017,-0.783333333333,264.666666667,3401.90074188,23.5085159672,23.5110984192,23.5097003191,23.5098153217,23.36595839,23.51,4.57522890845,27660.2556626
7018,7018,-0.691666666667,279.833333333,3401.90074188,23.5085116985,23.5110046753,23.5108297192,23.5098086371,23.3674380365,23.51,4.57522890845,26163.2506489
7019,7019,-0.6,295.0,3401.90074188,23.5094238609,23.5106086077,23.5111062056,23.5098021638,23.3689770639,23.51,4.57522890845,24628.8183057
7020,7020,-0.55,310.166666667,3401.90074188,23.6400512466,23.6429123805,23.6451392007,23.6430801664,23.3644659562,23.65,4.57522890845,31448.7263982
7021,7021,-0.5,325.333333333,3401.90074188,23.650899949,23.6491364829,23.6509417585,23.6493338473,23.3805752602,23.65,4.57522890845,21064.7381999
7022,7022,-0.45,340.5,3401.90074188,23.6514696528,23.6502132978,23.6508073957,23.6497558859,23.3974151421,23.65,4.57522890845,24345.1501365
7023,7023,-0.4,355.666666667,3401.90074188,23.6493722185,23.6494447138,23.6515227103,23.6497819765,23.406819255,23.65,4.57522890845,21760.7012962
7024,7024,-0.35,370.833333333,3401.90074188,23.6497653797,23.6499727825,23.6508749411,23.649773988,23.4086504768,23.65,4.57522890845,20616.5168774
7025,7025,-0.3,386.0,3401.90074188,23.6508102791,23.6498605132,23.6513371165,23.649768476,23.4062146453,23.65,4.57522890845,19273.5267116
