,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
7114,7114,2.75,21.6666666667,53549.0063827,23.3297148022,23.3296234947,23.3312537071,23.3299094631,23.3292976783,23.3413028273,23.33,51.657691803,0.0
7115,7115,2.8,19.0,53549.0063827,23.3297182408,23.3306259796,23.3297874627,23.3312334118,23.330449821,23.3378744644,23.33,51.6647505506,0.0
7116,7116,2.8,16.3333333333,26077.4856649,23.2640412005,23.2644084993,23.2669033571,23.2640280914,23.2686001952,23.3378859263,23.26,42.2918796144,0.0
7117,7117,2.8,13.6666666667,26077.4856649,23.2600119511,23.2599306362,23.2598736384,23.2610719335,23.2622727273,23.3341500545,23.26,34.7439988091,0.0
7118,7118,2.8,0.0,26077.4856649,23.259832952,23.2593018563,23.258647547,23.2612979127,23.2584194829,23.3305620483,23.26,37.9924231168,0.0
7119,7119,2.8,0.0,26077.4856649,23.2598234251,23.2610567884,23.2606528097,23.2601163638,23.2605094678,23.3308525929,23.26,36.8897814508,0.0
7120,7120,2.8,0.0,26077.4856649,23.2598318797,23.2606208516,23.2624334518,23.2612961528,23.2591049111,23.3350298739,23.26,36.6460840649,0.0
7121,7121,2.8,0.0,26077.4856649,23.2598365409,23.2591400794,23.2625271057,23.2609430001,23.2620855384,23.3414700287,23.26,36.4268133452,0.0
7122,7122,2.8,0.0,26077.4856649,23.2598397005,23.2607758235,23.2614222792,23.2613598084,23.2617794204,23.34884535,23.26,36.235167844,0.0
7123,7123,2.8,0.0,26077.4856649,23.2598422111,23.2601553283,23.2601226573,23.260343153,23.2590059069,23.3565187451,23.26,36.0583775051,0.0
7124,7124,2.8,0.0,26077.4856649,23.2598444705,23.2596799048,23.2593487131,23.2611185005,23.2600519799,23.3642191356,23.26,35.9063333391,0.0
7125,7125,2.8,0.0,26077.4856649,23.2598466033,23.2591937411,23.2593359919,23.2613537855,23.2589486217,23.3719848056,23.26,35.7576435247,0.0
7126,7126,2.8,0.0,26077.4856649,23.2598486549,23.2607903916,23.2600711618,23.2597376843,23.2607965268,23.3798398409,23.26,35.6280379266,0.0
7127,7127,2.8,0.0,26077.4856649,23.2598506089,23.2606483318,23.2614586905,23.2606262096,23.2602118936,23.3878280923,23.26,35.4980113222,0.0
7128,7128,2.8,0.0,16371.2144319,23.5042712695,23.4974455,23.4919367532,23.5016440312,23.4895689295,23.3988802206,23.51,15.0861521757,43981.0373851
7129,7129,2.8,0.0,16371.2144319,23.5096052389,23.507989433,23.506558101,23.5107093027,23.5062654046,23.4296090617,23.51,34.8299455367,0.0
7130,7130,2.8,0.0,16371.2144319,23.5098728977,23.5105178597,23.5110177373,23.5097176939,23.5104431113,23.4586906497,23.51,21.5740161238,0.0
7131,7131,2.8,0.0,16371.2144319,23.509905285,23.5091454296,23.5123397789,23.5099130509,23.509669955,23.4763782776,23.51,24.5122944876,0.0
7132,7132,2.8,0.0,16371.2144319,23.5099028369,23.5103884717,23.5115275545,23.5111894636,23.5105823628,23.4833316525,23.51,24.3762816261,0.0
7133,7133,2.8,0.0,16371.2144319,23.5099048482,23.5100509307,23.5111615878,23.5097814719,23.5104356268,23.4838965572,23.51,24.2967693842,0.0
7134,7134,2.8,0.0,16371.2144319,23.509906802,23.5094587996,23.5085992204,23.5105138464,23.5108820339,23.4814863126,23.51,24.2126994939,0.0
7135,7135,2.8,0.0,16371.2144319,23.5099087272,23.5099681907,23.5101471499,23.5098521753,23.5093770699,23.4777387483,23.51,24.1388309271,0.0
7136,7136,2.8,0.0,16371.2144319,23.5099106548,23.5098765277,23.5107608776,23.5102022042,23.5086325907,23.4732305494,23.51,24.0573993595,0.0
7137,7137,2.8,0.0,16371.2144319,23.5099125655,23.510278991,23.511140274,23.5100887621,23.5100930753,23.4681452948,23.51,23.9897639853,0.0
7138,7138,2.8,0.0,16371.2144319,23.5099144529,23.509935105,23.5123861234,23.5100663914,23.509910953,23.4626210267,23.51,23.9140854106,0.0
7139,7139,2.8,0.0,16371.2144319,23.5099163125,23.5102141703,23.5111280744,23.5106013152,23.5101326142,23.4567583697,23.51,23.8476366512,0.0
7140,7140,2.8,0.0,16371.2144319,23.5389341811,23.538199812,23.5373747574,23.5393148009,23.5358458797,23.4520659711,23.54,21.3349799372,0.0
7141,7141,2.8,0.0,16371.2144319,23.5398815875,23.5409445714,23.5410202198,23.5403704645,23.5391615486,23.4524357852,23.54,24.1934270699,0.0
7142,7142,2.8,0.0,16371.2144319,23.5399159758,23.5386750101,23.5394510946,23.5404885524,23.540868546,23.4548785919,23.54,22.6328919749,0.0
7143,7143,2.8,0.0,16371.2144319,23.5399194293,23.5401204631,23.5397595187,23.540123348,23.5388400917,23.4571839988,23.54,22.9220887752,0.0
7144,7144,2.8,0.0,16371.2144319,23.5399199341,23.5408943275,23.5406640499,23.5407093842,23.542276856,23.4587444103,23.54,22.8671534346,0.0
7145,7145,2.8,0.0,16371.2144319,23.5399207644,23.5398580118,23.5407369289,23.5413469742,23.54062476,23.4598564605,23.54,22.8204279513,0.0
7146,7146,2.8,0.0,16371.2144319,23.5399215315,23.5412542462,23.5397569173,23.5414195421,23.5396171058,23.4607638803,23.54,22.7662770636,0.0
7147,7147,2.8,0.0,16371.2144319,23.5399222392,23.5392955489,23.5381515773,23.5409448,23.5396920626,23.4616102869,23.54,22.7121592315,0.0
7148,7148,2.8,0.0,16371.2144319,23.5399228779,23.5388530381,23.5397479402,23.5401881911,23.539981167,23.462412318,23.54,22.6664884416,0.0
7149,7149,2.8,0.0,16371.2144319,23.5399234789,23.5390250179,23.5384449625,23.5393565532,23.5399589076,23.4632219673,23.54,22.613574214,0.0
7150,7150,2.8,0.0,16371.2144319,23.539924059,23.5385485663,23.5420589097,23.5412193845,23.5396078159,23.4640324744,23.54,22.5600330711,0.0
7151,7151,2.8,0.0,16371.2144319,23.5399245941,23.5408095657,23.5398911789,23.5409077241,23.5391055224,23.4649002303,23.54,22.5158335611,0.0
7152,7152,2.8,0.0,14137.3537612,23.7743896431,23.7665079845,23.7599236132,23.7714855277,23.757786084,23.4632284531,23.78,15.0861521757,98618.3602662
7153,7153,2.8,0.0,14137.3537612,23.7796989624,23.7796128236,23.7784566836,23.7809049506,23.7786808803,23.4856095927,23.78,26.2011965479,0.0
7154,7154,2.8,0.0,14137.3537612,23.7800707946,23.7802609828,23.7807164282,23.7808751608,23.7805943127,23.506826753,23.78,15.0861521757,3971.08560617
7155,7155,2.8,0.0,14137.3537612,23.779947638,23.7807533391,23.7800570297,23.7790553809,23.7791656372,23.5199032319,23.78,17.2467999595,0.0
7156,7156,2.8,0.0,14137.3537612,23.7799416713,23.7804864131,23.7808758893,23.7812366298,23.7796661143,23.5254478039,23.78,17.2172839975,0.0
7157,7157,2.8,0.0,14137.3537612,23.7799412222,23.7787080344,23.7813963687,23.7799477913,23.7804830957,23.526545641,23.78,17.2187184341,0.0
7158,7158,2.8,0.0,14137.3537612,23.7799411094,23.7787244943,23.7802775593,23.7804022782,23.780009045,23.5255061302,23.78,17.1975162779,0.0
7159,7159,2.8,0.0,14137.3537612,23.7799411962,23.7800147097,23.7806301963,23.781157193,23.7812090161,23.5234454067,23.78,17.180279023,0.0
7160,7160,2.8,0.0,14137.3537612,23.7799414253,23.7814728404,23.7804772197,23.7807311137,23.7819521692,23.5208243529,23.78,17.1606215383,0.0
7161,7161,2.8,0.0,14137.3537612,23.7799417694,23.780956537,23.7816397544,23.7789757098,23.7810312596,23.5177873781,23.78,17.1340137613,0.0
7162,7162,2.8,0.0,14137.3537612,23.7799421661,23.7813593732,23.7817603281,23.7805273171,23.7787166478,23.5143825371,23.78,17.1152436319,0.0
7163,7163,2.8,0.0,14137.3537612,23.7799426209,23.7808270723,23.7799035937,23.7802442811,23.7818096439,23.5106850615,23.78,17.0891282692,0.0
7164,7164,2.8,0.0,14137.3537612,23.3925920178,23.3864987064,23.3902976286,23.3846032441,23.390917621,23.5235533413,23.38,44.3292194358,39302.8908069
7165,7165,2.8,0.0,14137.3537612,23.3803174105,23.3796922641,23.3817254446,23.3799876417,23.3778992737,23.4905701105,23.38,15.0861521757,40658.8017896
7166,7166,2.8,0.0,14137.3537612,23.3799538636,23.3797881993,23.3788183069,23.3795837992,23.3790114963,23.4377511217,23.38,29.0047840321,0.0
7167,7167,2.8,0.0,14137.3537612,23.3799332945,23.3806365542,23.3795160981,23.380703617,23.3810137799,23.3945626107,23.38,24.2176027024,0.0
7168,7168,2.8,0.0,14137.3537612,23.3799386512,23.3802125679,23.3780544425,23.3801989006,23.3791841604,23.3679351649,23.38,24.0938721796,0.0
7169,7169,2.8,0.0,14137.3537612,23.3799401646,23.3802123679,23.3797486942,23.378990414,23.3808010435,23.3529156788,23.38,23.9549768846,0.0
7170,7170,2.8,0.0,14137.3537612,23.3799413525,23.3799208029,23.3800883962,23.3810982039,23.3785146033,23.343507171,23.38,23.8344279156,0.0
7171,7171,2.8,0.0,14137.3537612,23.379942395,23.3789150751,23.3802627538,23.3791263267,23.379673488,23.336106683,23.38,23.7248823234,0.0
7172,7172,2.8,0.0,14137.3537612,23.3799433334,23.3791978846,23.3815296661,23.380000177,23.3807346134,23.3293635381,23.38,23.6180103217,0.0
7173,7173,2.8,0.0,14137.3537612,23.3799441777,23.3815264511,23.3806341924,23.3789924199,23.3791740299,23.323056581,23.38,23.5161947896,0.0
7174,7174,2.8,0.0,14137.3537612,23.3799449312,23.3800021601,23.3800681055,23.3803808756,23.3820696847,23.3171336147,23.38,23.419366055,0.0
7175,7175,2.8,0.0,14137.3537612,23.3799456033,23.3800678658,23.3813329276,23.3807517529,23.3813735713,23.3115534979,23.38,23.3267502714,0.0
