,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,0,-2.29166666667,0.0,586.818269708,23.7678228913,23.7642965252,23.7590636084,23.7595531813,23.4767133444,23.75,4.57522890845,67950.9649183
1,1,-1.78333333333,0.0,586.818269708,23.7515860924,23.7505095626,23.752917065,23.7500262726,23.446061795,23.75,4.57522890845,82616.9263332
2,2,-1.275,0.0,586.818269708,23.7510665514,23.7516762022,23.7489085601,23.7500130747,23.4026938249,23.75,4.57522890845,76036.081009
3,3,-0.766666666667,0.0,586.818269708,23.7482756122,23.750734942,23.7504260659,23.7499808835,23.3638137116,23.75,4.57522890845,77188.5086903
4,4,-0.258333333333,0.0,586.818269708,23.74949534,23.7491585892,23.7494585845,23.7499114901,23.334470658,23.75,4.57522890845,77647.3323455
5,5,0.25,0.0,586.818269708,23.7516604212,23.7512072076,23.749674271,23.7499703623,23.3129475863,23.75,4.57522890845,77648.0953598
6,6,0.758333333333,0.0,586.818269708,23.7494671295,23.7488869515,23.7510156965,23.7495714076,23.2960276638,23.75,4.57522890845,77422.300816
7,7,1.26666666667,0.0,586.818269708,23.7505863197,23.749444283,23.7484712754,23.7499229546,23.2815460693,23.75,4.57522890845,78324.6205078
8,8,1.775,0.0,586.818269708,23.7510097066,23.7478305397,23.7500113061,23.7502352695,23.2686085559,23.75,4.57522890845,78102.3565011
9,9,2.28333333333,0.0,586.818269708,23.7493389382,23.7492502831,23.7480256796,23.7499468676,23.2569724924,23.75,4.57522890845,77879.6965633
10,10,2.79166666667,0.0,586.818269708,23.7470827537,23.7495942041,23.7485786819,23.749749244,23.2464996784,23.75,4.57522890845,77655.068599
11,11,3.3,0.0,586.818269708,23.7498176792,23.749591681,23.749148354,23.7500664269,23.2371419715,23.75,4.57522890845,77657.2680964
12,12,3.20833333333,0.0,586.818269708,23.9253175127,23.9270065369,23.9293065429,23.9347269941,23.2305439959,23.94,4.57522890845,87919.0384658
13,13,3.11666666667,0.0,586.818269708,23.9376620033,23.9387294755,23.9385022483,23.9399698689,23.2391261945,23.94,4.57522890845,78119.5333398
14,14,3.025,0.0,586.818269708,23.9403303283,23.9402871068,23.9402857558,23.9399077503,23.2531012505,23.94,4.57522890845,83140.8023763
15,15,2.93333333333,0.0,586.818269708,23.9419705367,23.9382495794,23.9408361329,23.940215856,23.2632981238,23.94,4.57522890845,82353.3597149
16,16,2.84166666667,0.0,586.818269708,23.941487766,23.9412585707,23.9401080444,23.9398474164,23.2677333908,23.94,4.57522890845,82352.3053467
