,z0,tout,s,i,t1,t2,sp0,m,rh
1641,24.4099684999,0.283333333333,249.333333333,59626.7432539,24.4099684999,24.4096698994,24.41,1.41511782038,0.0
1642,24.4095567753,0.141666666667,0.0,59626.7432539,24.4095567753,24.4098222453,24.41,1.42053872065,0.0
1643,24.4095432735,0.0,0.0,59626.7432539,24.4095432735,24.4096969391,24.41,1.41896359265,0.0
1644,24.4301514459,-0.0916666666667,0.0,29037.2435921,24.4301514459,24.4287356954,24.43,1.18103114901,0.0
1645,24.4307796751,-0.183333333333,0.0,29037.2435921,24.4307796751,24.4299705785,24.43,1.18103114901,0.0
1646,24.4305864408,-0.275,0.0,29037.2435921,24.4305864408,24.4300750666,24.43,1.18103114901,0.0
1647,24.4302111428,-0.366666666667,0.0,29037.2435921,24.4302111428,24.4300834969,24.43,1.18103114901,0.0
1648,24.4304995736,-0.458333333333,0.0,29037.2435921,24.4304995736,24.429745704,24.43,1.18103114901,0.0
1649,24.4302718914,-0.55,0.0,29037.2435921,24.4302718914,24.4299304136,24.43,1.18103114901,0.0
1650,24.4305665418,-0.641666666667,0.0,29037.2435921,24.4305665418,24.4301050639,24.43,1.18103114901,0.0
1651,24.4305491053,-0.733333333333,0.0,29037.2435921,24.4305491053,24.4302032196,24.43,1.18103114901,0.0
1652,24.4305432713,-0.825,0.0,29037.2435921,24.4305432713,24.4299603347,24.43,1.18103114901,0.0
1653,24.430140197,-0.916666666667,0.0,29037.2435921,24.430140197,24.4298713962,24.43,1.18103114901,0.0
1654,24.4307465603,-1.00833333333,0.0,29037.2435921,24.4307465603,24.4299383983,24.43,1.18103114901,0.0
1655,24.4306949725,-1.1,0.0,29037.2435921,24.4306949725,24.4300710842,24.43,1.18103114901,0.0
1656,24.1153107976,-1.15,0.0,18229.3242327,24.1153107976,24.1195166146,24.11,2.13283336834,738.798520727
1657,24.1107491594,-1.2,0.0,18229.3242327,24.1107491594,24.1103581783,24.11,1.18103114901,0.0
1658,24.1104014136,-1.25,0.0,18229.3242327,24.1104014136,24.1100431508,24.11,1.18103114901,0.0
1659,24.1107259786,-1.3,0.0,18229.3242327,24.1107259786,24.1099715537,24.11,1.18103114901,0.0
1660,24.1105021901,-1.35,0.0,18229.3242327,24.1105021901,24.1099262849,24.11,1.18103114901,0.0
1661,24.1105929516,-1.4,0.0,18229.3242327,24.1105929516,24.1101005068,24.11,1.18103114901,0.0
1662,24.110869204,-1.45,0.0,18229.3242327,24.110869204,24.1101132664,24.11,1.18103114901,0.0
1663,24.1103642714,-1.5,0.0,18229.3242327,24.1103642714,24.1099615203,24.11,1.18103114901,0.0
1664,24.1103089668,-1.55,0.0,18229.3242327,24.1103089668,24.1099083467,24.11,1.18103114901,0.0
1665,24.1106965955,-1.6,0.0,18229.3242327,24.1106965955,24.1099757019,24.11,1.18103114901,0.0
1666,24.1105139435,-1.65,0.0,18229.3242327,24.1105139435,24.1096457529,24.11,1.18103114901,0.0
1667,24.1101177466,-1.7,0.0,18229.3242327,24.1101177466,24.1098653289,24.11,1.18103114901,0.0
1668,23.9143616333,-1.74166666667,0.0,18229.3242327,23.9143616333,23.9242665712,23.91,1.35097478901,0.0
1669,23.9111648379,-1.78333333333,0.0,18229.3242327,23.9111648379,23.9109893296,23.91,1.18103114901,0.0
1670,23.9102260663,-1.825,0.0,18229.3242327,23.9102260663,23.9099010623,23.91,1.18103114901,0.0
1671,23.9103656983,-1.86666666667,0.0,18229.3242327,23.9103656983,23.909951189,23.91,1.18103114901,0.0
1672,23.9103247314,-1.90833333333,0.0,18229.3242327,23.9103247314,23.9099879898,23.91,1.18103114901,0.0
1673,23.9105488382,-1.95,0.0,18229.3242327,23.9105488382,23.9100754326,23.91,1.18103114901,0.0
1674,23.9101893533,-1.99166666667,0.0,18229.3242327,23.9101893533,23.9098678523,23.91,1.18103114901,0.0
1675,23.9105548746,-2.03333333333,0.0,18229.3242327,23.9105548746,23.9099463322,23.91,1.18103114901,0.0
1676,23.9106765978,-2.075,0.0,18229.3242327,23.9106765978,23.9100493077,23.91,1.18103114901,0.0
1677,23.9103375337,-2.11666666667,0.0,18229.3242327,23.9103375337,23.9099778002,23.91,1.18103114901,0.0
1678,23.9105018323,-2.15833333333,0.0,18229.3242327,23.9105018323,23.9096996448,23.91,1.18103114901,0.0
1679,23.910385657,-2.2,0.0,18229.3242327,23.910385657,23.9101046132,23.91,1.18103114901,0.0
1680,23.3974594963,-2.25,0.0,15741.9235193,23.3974594963,23.4430633492,23.42,5.52852806784,0.0
1681,23.4211428805,-2.3,0.0,15741.9235193,23.4211428805,23.4199350479,23.42,1.18103114901,3120.54804424
1682,23.4198271547,-2.35,0.0,15741.9235193,23.4198271547,23.4200018281,23.42,1.48140080919,0.0
1683,23.419933112,-2.4,0.0,15741.9235193,23.419933112,23.4198576603,23.42,1.18103114901,0.0
1684,23.4202700422,-2.45,0.0,15741.9235193,23.4202700422,23.4200573637,23.42,1.18103114901,0.0
1685,23.4198903637,-2.5,0.0,15741.9235193,23.4198903637,23.419937124,23.42,1.18103114901,0.0
1686,23.419866116,-2.55,0.0,15741.9235193,23.419866116,23.4198693599,23.42,1.18103114901,0.0
1687,23.4203265493,-2.6,0.0,15741.9235193,23.4203265493,23.419938316,23.42,1.18103114901,0.0
1688,23.4200378342,-2.65,0.0,15741.9235193,23.4200378342,23.4198042181,23.42,1.18103114901,0.0
1689,23.4202232034,-2.7,0.0,15741.9235193,23.4202232034,23.4197756497,23.42,1.18103114901,0.0
1690,23.4199907522,-2.75,0.0,15741.9235193,23.4199907522,23.420043091,23.42,1.18103114901,0.0
1691,23.419926479,-2.8,0.0,15741.9235193,23.419926479,23.4199531307,23.42,1.18103114901,0.0
1692,23.6853455139,-2.8,0.0,15741.9235193,23.6853455139,23.6759373787,23.69,1.18103114901,0.0
1693,23.6897095327,-2.8,0.0,15741.9235193,23.6897095327,23.6890318391,23.69,1.30720081923,0.0
1694,23.6899764632,-2.8,0.0,15741.9235193,23.6899764632,23.6901933158,23.69,1.18103114901,0.0
1695,23.6900206346,-2.8,0.0,15741.9235193,23.6900206346,23.6898255747,23.69,1.18103114901,0.0
1696,23.6900709001,-2.8,0.0,15741.9235193,23.6900709001,23.6902151737,23.69,1.18103114901,0.0
1697,23.6904846459,-2.8,0.0,15741.9235193,23.6904846459,23.689923968,23.69,1.18103114901,0.0
1698,23.6904365864,-2.8,0.0,15741.9235193,23.6904365864,23.6901633731,23.69,1.18103114901,0.0
1699,23.6903928553,-2.8,0.0,15741.9235193,23.6903928553,23.6899403719,23.69,1.18103114901,0.0
1700,23.6902702266,-2.8,0.0,15741.9235193,23.6902702266,23.6897701387,23.69,1.18103114901,0.0
1701,23.6899655961,-2.8,0.0,15741.9235193,23.6899655961,23.6898571647,23.69,1.18103114901,0.0
1702,23.689903008,-2.8,0.0,15741.9235193,23.689903008,23.6899708796,23.69,1.18103114901,0.0
1703,23.6902664207,-2.8,0.0,15741.9235193,23.6902664207,23.6899857684,23.69,1.18103114901,0.0
1704,23.7723481868,-2.8,0.0,12356.9978317,23.7723481868,23.9706970204,24.09,0.0,0.0
1705,23.8920689542,-2.8,0.0,12356.9978317,23.8920689542,24.0893988766,24.09,0.0,0.0
1706,23.9975549324,-2.8,0.0,12356.9978317,23.9975549324,24.09027813,24.09,0.0,0.0
1707,24.0684421573,-2.8,0.0,12356.9978317,24.0684421573,24.0902605285,24.09,0.0,0.0
1708,24.1087474635,-2.8,0.0,12356.9978317,24.1087474635,24.0898793529,24.09,0.0,0.0
1709,24.1297884202,-2.8,0.0,12356.9978317,24.1297884202,24.0900765251,24.09,0.0,0.0
1710,24.1408514928,-2.8,0.0,12356.9978317,24.1408514928,24.0902000403,24.09,0.0,0.0
1711,24.147104277,-2.8,0.0,12356.9978317,24.147104277,24.089729047,24.09,0.0,0.0
1712,24.150797484,-2.8,0.0,12356.9978317,24.150797484,24.0895349934,24.09,0.0,0.0
1713,24.1528157983,-2.8,0.0,12356.9978317,24.1528157983,24.0898509853,24.09,0.0,0.0
1714,24.1535937797,-2.8,0.0,12356.9978317,24.1535937797,24.0897496739,24.09,0.0,0.0
1715,24.1534515096,-2.8,0.0,12356.9978317,24.1534515096,24.0903179047,24.09,0.0,0.0
1716,24.1492717633,-2.84166666667,0.0,11113.297475,24.1492717633,24.2324336118,24.24,0.0,0.0
1717,24.1429706622,-2.88333333333,0.0,11113.297475,24.1429706622,24.2394361632,24.24,0.0,0.0
1718,24.1368399826,-2.925,0.0,11113.297475,24.1368399826,24.2404649309,24.24,0.0,0.0
1719,24.131753052,-2.96666666667,0.0,11113.297475,24.131753052,24.2395674195,24.24,0.0,0.0
1720,24.127610374,-3.00833333333,0.0,11113.297475,24.127610374,24.2401163397,24.24,0.0,0.0
1721,24.1240392772,-3.05,0.0,11113.297475,24.1240392772,24.2401537167,24.24,0.0,0.0
1722,24.1207474453,-3.09166666667,0.0,11113.297475,24.1207474453,24.2399369066,24.24,0.0,0.0
1723,24.1175855487,-3.13333333333,0.0,11113.297475,24.1175855487,24.239692671,24.24,0.0,0.0
1724,24.1144969011,-3.175,0.0,11113.297475,24.1144969011,24.2402304976,24.24,0.0,0.0
1725,24.1114628431,-3.21666666667,0.0,11113.297475,24.1114628431,24.2402909993,24.24,0.0,0.0
1726,24.1084738953,-3.25833333333,0.0,11113.297475,24.1084738953,24.2401229227,24.24,0.0,0.0
1727,24.1055129961,-3.3,0.0,11113.297475,24.1055129961,24.2402562426,24.24,0.0,0.0
1728,24.0766475732,-3.25833333333,0.0,8075.34156938,24.0766475732,24.4758985089,24.49,0.0,0.0
1729,24.038743611,-3.21666666667,0.0,8075.34156938,24.038743611,24.4890294594,24.49,0.0,0.0
1730,24.006672115,-3.175,0.0,8075.34156938,24.006672115,24.4902170675,24.49,0.0,0.0
1731,23.984462491,-3.13333333333,0.0,8075.34156938,23.984462491,24.4901176096,24.49,0.0,0.0
1732,23.9700205925,-3.09166666667,0.0,8075.34156938,23.9700205925,24.4900703265,24.49,0.0,0.0
1733,23.9601187073,-3.05,0.0,8075.34156938,23.9601187073,24.4891636305,24.49,0.0,0.0
1734,23.9525071026,-3.00833333333,0.0,8075.34156938,23.9525071026,24.4897466151,24.49,0.0,0.0
1735,23.9460691013,-2.96666666667,0.0,8075.34156938,23.9460691013,24.489986077,24.49,0.0,0.0
1736,23.9403537776,-2.925,0.0,8075.34156938,23.9403537776,24.4900565978,24.49,0.0,0.0
1737,23.9351754959,-2.88333333333,0.0,8075.34156938,23.9351754959,24.4904957556,24.49,0.0,0.0
1738,23.9304200025,-2.84166666667,0.0,8075.34156938,23.9304200025,24.4900443282,24.49,0.0,0.0
1739,23.9259906475,-2.8,0.0,8075.34156938,23.9259906475,24.4897038611,24.49,0.0,0.0
1740,23.9245331999,-2.8,0.0,8075.34156938,23.9245331999,24.0445563582,24.03,0.0,0.0
1741,23.9214906866,-2.8,0.0,8075.34156938,23.9214906866,24.0302961513,24.03,0.0,0.0
1742,23.9169929299,-2.8,0.0,8075.34156938,23.9169929299,24.0296998654,24.03,0.0,0.0
1743,23.9121531123,-2.8,0.0,8075.34156938,23.9121531123,24.0302843774,24.03,0.0,0.0
1744,23.9076046828,-2.8,0.0,8075.34156938,23.9076046828,24.0297808794,24.03,0.0,0.0
1745,23.9034577063,-2.8,0.0,8075.34156938,23.9034577063,24.0296624483,24.03,0.0,0.0
1746,23.899608742,-2.8,0.0,8075.34156938,23.899608742,24.0304705309,24.03,0.0,0.0
1747,23.8959236428,-2.8,0.0,8075.34156938,23.8959236428,24.029991313,24.03,0.0,0.0
1748,23.8923140306,-2.8,0.0,8075.34156938,23.8923140306,24.0298762335,24.03,0.0,0.0
1749,23.888741816,-2.8,0.0,8075.34156938,23.888741816,24.0303541502,24.03,0.0,0.0
1750,23.8851958989,-2.8,0.0,8075.34156938,23.8851958989,24.0300547107,24.03,0.0,0.0
1751,23.8816742395,-2.8,0.0,8075.34156938,23.8816742395,24.030082312,24.03,0.0,0.0
1752,23.8781754882,-2.89166666667,0.0,8075.34156938,23.8781754882,24.2383244906,24.25,0.0,0.0
1753,23.8746884291,-2.98333333333,0.0,8075.34156938,23.8746884291,24.2491143725,24.25,0.0,0.0
1754,23.8712229374,-3.075,0.0,8075.34156938,23.8712229374,24.250296489,24.25,0.0,0.0
