,prediction,real
0,23.5876993892191,
1,23.531385381679492,23.5597497145912
2,23.576803454891042,23.5301719658769
3,23.554708482960955,23.5249599780946
4,23.571376691173278,23.5262217549152
5,23.499672273511678,23.5498842965692
6,23.545679465811688,23.5166723181777
7,23.517535339281086,23.512209296347102
8,23.407573274623804,23.4985200753022
9,23.479143526896486,23.4340835277404
10,23.319036687264525,23.3975705783988
11,23.36644181894705,23.2866746997546
12,23.41212048105676,23.3547558802203
13,23.517005712462147,23.461917644950105
14,23.53987771562005,23.5006040141435
15,23.598111372810166,23.5543092729728
16,23.524903734575048,23.6114963849395
17,23.584114241992257,23.5467863275302
18,23.585764839266094,23.5535726840377
19,23.605412900272263,23.586768023730997
20,23.52180719047435,23.606691284616105
21,23.576224202405314,23.565078569800402
22,23.532460011342287,23.4928236865911
23,23.45861691235687,23.508301083940506
24,23.478248838616274,23.4274914043541
25,23.500742479104545,23.4624325341642
26,23.495158843445466,23.498393669664306
27,23.499141877491788,23.472770891869
28,23.547945169725317,23.503588838872
29,23.517059556649468,23.522711737052607
30,23.452873965614856,23.513904888144197
31,23.47262435370279,23.4496403795402
32,23.517830314564193,23.4787385030587
33,23.41842471104356,23.484968571603602
34,23.41558023584383,23.402900706291398
35,23.417179592576474,23.379622209807405
36,23.453973802324082,23.3962214082164
37,23.49120713737578,23.461263437838998
38,23.573371641792253,23.536020358021197
39,23.60381747207191,23.5885219981546
40,23.59421806054742,23.6330804527815
41,23.628236952099787,23.6409663869628
42,23.607147652263645,23.611581228118897
43,23.628830313263276,23.601959866477102
44,23.618526483757677,23.606976656039
45,23.64005322200388,23.6150362623316
46,23.63111596499758,23.6244753876997
47,23.641865870758245,23.6165093242343
48,23.631955517427585,23.625122883046398
49,23.664861001158243,23.6457577331208
50,23.65253382931663,23.643228913145
51,23.683102546075368,23.660301405144402
52,23.609352156034323,23.6775390302179
53,23.673570182496483,23.652680723707398
54,23.64567047578684,23.6424843756435
55,23.65673774122885,23.6352661262048
56,23.65046945507632,23.638044731124506
57,23.605077194958206,23.648537285893504
58,23.642425487640107,23.636414210973
59,23.662995829408676,23.634957006823
60,23.67630802852962,23.646455938484106
61,23.64795866933985,23.6983663298531
62,23.707953658204843,23.686784219594607
63,23.68432527125312,23.660012524636887
64,23.68876806172777,23.6660350250776
65,23.70662263843361,23.6784487253898
66,23.71448622412716,23.700306803404693
67,23.750890855070267,23.755625659286398
68,23.769312319479923,23.7492764580318
69,23.64636922716953,23.751869823617202
70,23.756881409981595,23.74099591859
71,23.758845475292446,23.7332714449067
72,23.777037648484654,23.747777007919
73,23.78873242340162,23.7691410430225
74,23.715102891015253,23.787226133520196
75,23.766280957345657,23.7570802512122
76,23.66348942698354,23.7164845802086
77,23.670347424320703,23.6465511245831
78,23.689540101185635,23.655630424179
79,23.566955007605454,23.656956317579304
80,23.643315246827086,23.5958164676192
81,23.610475265135403,23.538731496766506
82,23.655273456851255,23.587125414850306
83,23.608715855613543,23.6320873503813
84,23.724158410662024,23.669301930647602
85,23.69005384282222,23.73583105198
86,23.798476612034253,23.7563891235354
87,23.769352388442655,23.8070228981372
88,23.76963145916477,23.812874385804
89,23.822872547329467,23.759489774882105
90,23.876393371895492,23.822095433833603
91,23.853574551276267,23.853047081308603
92,23.805044146269474,23.8709080748772
93,23.85328772165117,23.8477453011232
94,23.848511754477993,23.8339173205618
95,23.869764454935137,23.8572754477013
96,23.93335093317355,23.8706787882498
97,23.97379299437274,23.911189464604696
98,23.985759516540597,23.9863461645063
99,24.021358064235017,23.9784217095516
100,23.996149731133954,24.056301675589598
101,23.974795788200545,24.0561991514559
102,23.917463806659235,23.98136608531701
103,23.827180703810548,23.8843148859892
