,t1,w1,i,s,tout,hsp,m0,csp0
95,23.8572754477013,24.758808416477414,0.0,262.5,16.7,21.0,7.485169778241941,0.0
96,23.8706787882498,24.776832360433904,0.0,269.08333333333303,16.7416666666667,21.0,7.4984011154755,0.0
97,23.911189464604696,24.79411066886358,0.0,275.66666666666697,16.783333333333303,21.0,5.24506286171279,0.0
98,23.9863461645063,24.843825269162124,0.0,282.25,16.825,21.0,5.2779814646014405,0.0
99,23.9784217095516,24.892095315586985,0.0,288.83333333333303,16.8666666666667,21.0,7.78777759648911,0.0
100,24.056301675589598,24.90681622580129,0.0,295.41666666666697,16.908333333333303,21.0,6.036031241656519,0.0
101,24.0561991514559,24.949517956905144,0.0,302.0,16.95,21.0,10.2699447832189,0.0
102,23.981366085317003,24.92144058127761,0.0,306.91666666666697,16.9916666666667,21.0,10.971209548744199,0.0
103,23.8843148859892,24.880808859930486,0.0,311.83333333333303,17.033333333333303,21.0,10.5895119207166,0.0
104,23.833258354479497,24.8474010331311,0.0,316.75,17.075,21.0,10.9930205787385,0.0
105,23.7934574262329,24.81646341789152,0.0,321.66666666666697,17.1166666666667,21.0,6.40090073552657,0.0
106,23.859024555323604,24.848085315360017,0.0,326.58333333333303,17.158333333333303,21.0,7.04073349446179,0.0
107,23.927014306689202,24.895765865687462,0.0,331.5,17.2,21.0,10.669026666675698,0.0
108,23.8868807454987,24.88408102680313,0.0,336.41666666666697,17.25,21.0,10.223674636596801,0.0
109,23.914184429050003,24.873394985488673,0.0,341.33333333333303,17.3,21.0,8.2343207780015,0.0
110,23.965175117515102,24.893803839319826,0.0,346.25,17.35,21.0,5.73301011995005,0.0
111,23.9952730549526,24.949249169513156,0.0,351.166666666667,17.4,21.0,5.36194464841303,0.0
112,24.0384171730182,24.997571726407564,0.0,356.083333333333,17.45,21.0,5.20975165294509,0.0
113,24.113526992480697,25.048604766397478,0.0,361.0,17.5,21.0,9.285796455126869,0.0
114,24.0460277493447,25.033153379186558,0.0,367.083333333333,17.55,21.0,12.012734284028301,0.0
115,23.9225598603341,24.968439591024907,0.0,373.166666666667,17.6,21.0,7.3200591797306105,0.0
116,23.996767766205203,24.978108484440888,0.0,379.25,17.65,21.0,5.99324651356267,0.0
117,24.036111708682498,25.018513709962846,0.0,385.333333333333,17.7,21.0,4.94085039580209,0.0
118,24.0583223867523,25.069453991578843,0.0,391.416666666667,17.75,21.0,10.286320861786999,0.0
119,24.024543951346498,25.033807292983443,0.0,397.5,17.8,21.0,6.30380436651703,0.0
120,23.972149180948403,25.06657385954058,0.0,403.583333333333,17.841666666666697,21.0,11.655987692989099,0.0
121,23.9064805322963,25.009892186587503,0.0,409.666666666667,17.8833333333333,21.0,10.561096235281301,0.0
122,23.770756061609003,24.98760781016949,0.0,415.75,17.925,21.0,11.9059813741999,0.0
123,23.809414479151002,24.938765675552784,0.0,421.833333333333,17.966666666666697,21.0,9.02433248892665,0.0
124,23.8539241424965,24.959685396241625,0.0,427.916666666667,18.0083333333333,21.0,4.97900473374119,0.0
125,23.947714089307198,25.028550977757348,0.0,434.0,18.05,21.0,7.50730957929422,0.0
126,23.9391952618464,25.05686957744611,0.0,434.083333333333,18.091666666666697,21.0,11.654182784702,0.0
127,23.9868330614962,25.021387018268847,0.0,434.166666666667,18.1333333333333,21.0,5.79046666982818,0.0
128,24.037163086022296,25.081957969868864,0.0,434.25,18.175,21.0,5.80504780939091,0.0
129,24.110932862426502,25.131089983703944,0.0,434.333333333333,18.216666666666697,21.0,4.6506274223625,0.0
130,24.1650260113577,25.199053588370216,0.0,434.416666666667,18.2583333333333,21.0,10.655996187476301,0.0
131,24.152210319822803,25.159954948492356,0.0,434.5,18.3,21.0,8.077322513238549,0.0
132,24.215988500027503,25.165892699652197,0.0,434.583333333333,18.3,21.0,6.416459277353599,0.0
133,24.1567414380271,25.185657660676814,0.0,434.666666666667,18.3,21.0,10.7596836421311,0.0
134,24.0659116630724,25.12570512380061,0.0,434.75,18.3,21.0,7.86371761632486,0.0
135,24.119132038285606,25.11937789594056,0.0,434.833333333333,18.3,21.0,5.61420190928311,0.0
136,24.139612109338604,25.157705723706123,0.0,434.916666666667,18.3,21.0,6.70800749993843,0.0
137,24.1971232688335,25.173703523856325,0.0,435.0,18.3,21.0,5.0464622951472995,0.0
138,24.203071779531196,25.21994512236973,0.0,437.49999999999966,18.3,21.0,7.15840001128028,0.0
139,24.200059588905397,25.22727028821587,0.0,440.00000000000034,18.3,21.0,10.9104721511442,0.0
140,24.1229424616822,25.179394274568082,0.0,442.5,18.3,21.0,12.233399193318501,0.0
141,23.9624855268261,25.12086467518187,0.0,444.99999999999966,18.3,21.0,12.776149897453301,0.0
142,23.7465297892251,25.049050274650625,0.0,447.50000000000034,18.3,21.0,9.37054655807418,0.0
143,23.891271677185898,25.027001537591104,0.0,450.0,18.3,21.0,5.04869498819944,0.0
144,23.9559811634435,25.097086039473623,0.0,452.49999999999966,18.35,21.0,6.353617706828799,0.0
145,24.0752690022488,25.14776046749105,0.0,455.00000000000034,18.4,21.0,7.33224190708107,0.0
146,24.1042976673816,25.184509240392643,0.0,457.5,18.45,21.0,6.11500758804487,0.0
147,24.1858872537362,25.23785824992511,0.0,459.99999999999966,18.5,21.0,5.95137179424796,0.0
148,24.223231085065397,25.2870155216257,0.0,462.50000000000034,18.55,21.0,9.10709046627063,0.0
149,24.256067318436603,25.282611485741196,0.0,465.0,18.6,21.0,7.82506208807644,0.0
150,24.202438508838394,25.298989604968785,0.0,460.916666666667,18.65,21.0,12.058230213595,0.0
151,24.0432432342943,25.236685749535678,0.0,456.833333333333,18.7,21.0,13.4923477529927,0.0
152,23.9532165111828,25.158694326783372,0.0,452.75,18.75,21.0,4.551532981085161,0.0
153,24.185431761651103,25.228233231710753,0.0,448.666666666667,18.8,21.0,6.66622828904154,0.0
154,24.1966416050462,25.28582923940285,0.0,444.583333333333,18.85,21.0,6.55523666752601,0.0
155,24.225568253853996,25.325827617007302,0.0,440.5,18.9,21.0,7.552014208739459,0.0
156,24.306956841236,25.352951681507577,0.0,436.416666666667,18.8083333333333,21.0,7.86037042699058,0.0
157,24.2646731852802,25.370562939455663,0.0,432.333333333333,18.716666666666697,21.0,8.227125132233349,0.0
158,24.2383643890481,25.36858112313256,0.0,428.25,18.625,21.0,5.59403114895708,0.0
159,24.3748633443683,25.41218806985276,0.0,424.166666666667,18.533333333333303,21.0,7.24774937667235,0.0
160,24.3951052157292,25.42861570766843,0.0,420.083333333333,18.4416666666667,21.0,7.23426895764789,0.0
161,24.435974760897004,25.438803093877738,0.0,416.0,18.35,21.0,9.47903625143033,0.0
162,24.3348078818109,25.40851375355889,0.0,414.1666666666663,18.2583333333333,21.0,11.9201884138465,0.0
163,24.2387571953617,25.33105523685323,0.0,412.3333333333337,18.1666666666667,21.0,5.92605557661149,0.0
164,24.218335839784604,25.362081215123624,0.0,410.5,18.075,21.0,9.90467341697872,0.0
165,24.128079109758897,25.319719417038076,0.0,408.6666666666663,17.983333333333302,21.0,13.570428697574,0.0
166,23.962611891927,25.23426877686123,0.0,406.8333333333337,17.891666666666698,21.0,13.4338475655965,0.0
167,24.0648528654312,25.174617560246894,0.0,405.0,17.8,21.0,5.14971131639801,0.0
168,24.283087711596103,25.260172618899272,0.0,403.1666666666663,17.8,21.0,4.14881867958273,0.0
169,24.381277555790895,25.364416208759625,0.0,401.3333333333337,17.8,21.0,4.39630406757579,0.0
170,24.505009743934895,25.439149805214875,0.0,399.5,17.8,21.0,6.272510907083991,0.0
171,24.537903064053303,25.477525327807715,0.0,397.6666666666663,17.8,21.0,6.96469305506827,0.0
172,24.535370941029502,25.49945330876337,0.0,395.8333333333337,17.8,21.0,11.685271096498802,0.0
173,24.4492896565206,25.436758883131716,0.0,394.0,17.8,21.0,9.4814995844631,0.0
174,24.4592898544986,25.423428561290553,0.0,375.5,17.8,21.0,5.2598385219738,0.0
175,24.5357806922018,25.4680658858629,0.0,357.0,17.8,21.0,7.824108747718039,0.0
176,24.576143328913602,25.480231072186342,0.0,338.5,17.8,21.0,4.8287326258056,0.0
177,24.589191958488303,25.52486972818228,0.0,320.0,17.8,21.0,11.583105270446902,0.0
178,24.577954155336194,25.45455817993099,0.0,301.5,17.8,21.0,6.000886846405571,0.0
179,24.530160943326106,25.48229347008007,0.0,283.0,17.8,21.0,6.591941452005861,0.0
180,24.502262194408498,25.483593015024137,0.0,264.5,17.658333333333303,21.0,5.542591044187571,0.0
181,24.565270972261402,25.511274188360385,0.0,246.0,17.516666666666698,21.0,9.676557158485169,0.0
182,24.460797577163,25.461403624722564,0.0,227.5,17.375,21.0,11.58041476319,0.0
183,24.3299864111224,25.389908477423546,0.0,209.0,17.233333333333302,21.0,12.7813401229496,0.0
184,24.351164001148,25.301324761406295,0.0,190.5,17.091666666666697,21.0,4.90926526630056,0.0
185,24.3685897333569,25.354992847702945,0.0,172.0,16.95,21.0,12.321895035691199,0.0
186,24.301908757084497,25.29659649201987,0.0,169.24999999999966,16.8083333333333,21.0,11.1707105925667,0.0
187,24.177096125747195,25.267158312495397,0.0,166.50000000000034,16.6666666666667,21.0,12.349112475942599,0.0
188,24.107953746164604,25.205268338553648,0.0,163.75,16.525,21.0,10.7541999305851,0.0
189,24.168700688132,25.181324273600545,0.0,160.99999999999966,16.3833333333333,21.0,5.2959716815224995,0.0
190,24.240033258311602,25.24522633959295,0.0,158.25000000000034,16.2416666666667,21.0,4.22817139972244,0.0
191,24.294010712347497,25.304553156188675,0.0,155.5,16.1,21.0,8.944690803617279,0.0
192,24.2263768724896,25.237496484934873,0.0,152.74999999999966,16.0583333333333,21.0,12.0610801017843,0.0
193,24.247942750878302,25.122681476905928,0.0,150.00000000000034,16.016666666666698,21.0,4.3547591314739,0.0
194,24.2419201180422,25.150777045055115,0.0,147.25,15.975,21.0,7.352160795091,0.0
195,24.1918926594473,25.124013211593688,0.0,144.49999999999966,15.933333333333302,21.0,10.7014391208444,0.0
196,24.237575276734,25.065323045403797,0.0,141.75000000000034,15.891666666666698,21.0,4.01992971473463,0.0
197,24.335461640861602,25.1134801249032,0.0,139.0,15.85,21.0,5.11718824966591,0.0
198,24.3438331162813,25.14971977024156,0.0,137.58333333333334,15.808333333333302,21.0,10.2821656899565,0.0
199,24.3082901519131,25.103983655325685,0.0,136.16666666666666,15.766666666666698,21.0,7.7928478663173495,0.0
200,24.1949412728585,25.091907206279416,0.0,134.75,15.725,21.0,9.98255891731389,0.0
201,24.2303675536416,25.03855563682233,0.0,133.33333333333334,15.683333333333302,21.0,5.025236281280151,0.0
202,24.2448260719358,25.070465776945788,0.0,131.91666666666666,15.641666666666698,21.0,5.07828958026295,0.0
203,24.2656749529569,25.08944639593629,0.0,130.5,15.6,21.0,10.0619183859289,0.0
204,24.2751799313159,25.0404251258527,0.0,129.08333333333334,15.641666666666698,21.0,4.876698057768571,0.0
205,24.222907909395303,25.052768717168206,0.0,127.66666666666667,15.683333333333302,21.0,10.932386396647198,0.0
206,24.0861852181984,24.96405502183053,0.0,126.25,15.725,21.0,10.575515004576198,0.0
207,24.1391378053079,24.90604026599993,0.0,124.83333333333333,15.766666666666698,21.0,4.0135086584428,0.0
208,24.1799013734247,24.94893644850637,0.0,123.41666666666667,15.808333333333302,21.0,4.65921874929368,0.0
209,24.1492363290193,24.96973528155934,0.0,122.0,15.85,21.0,7.43060032409729,0.0
210,24.059425522947993,24.95234761794181,0.0,116.66666666666667,15.891666666666698,21.0,11.159605099910001,0.0
211,23.9918864493743,24.874973000123934,0.0,111.33333333333333,15.933333333333302,21.0,7.96584555169564,0.0
212,24.0035622950886,24.855392067916277,0.0,106.0,15.975,21.0,5.2679072144676695,0.0
213,24.126753677456797,24.87486002831825,0.0,100.66666666666667,16.016666666666698,21.0,4.54527529215636,0.0
214,24.159484156121604,24.917158713054057,0.0,95.33333333333333,16.0583333333333,21.0,10.593550386588198,0.0
215,24.181171202781,24.88549751410729,0.0,90.0,16.1,21.0,4.01350865844279,0.0
216,24.141989505784302,24.927648466968563,0.0,84.66666666666667,16.1,21.0,9.91416749412222,0.0
217,24.133592800212003,24.884601563791595,0.0,79.33333333333333,16.1,21.0,7.4046225823670495,0.0
218,24.153444729925603,24.870505525288735,0.0,74.0,16.1,21.0,4.082361326282021,0.0
219,24.1814283243378,24.901699037868124,0.0,68.66666666666667,16.1,21.0,5.01330652160716,0.0
220,24.203535934346398,24.91746343100334,0.0,63.333333333333336,16.1,21.0,4.0135086584428,0.0
221,24.1828132058606,24.940410588872215,0.0,58.0,16.1,21.0,8.246024844946099,0.0
222,24.052686890938105,24.89955159711913,0.0,54.0,16.1,21.0,11.0091882789823,0.0
223,24.0923595365807,24.81939810435184,0.0,50.0,16.1,21.0,4.0135086584428,0.0
224,24.1238365133606,24.851656828976473,0.0,46.0,16.1,21.0,5.94052785987743,0.0
225,24.192573756588697,24.87420802936167,0.0,42.0,16.1,21.0,4.305270504670689,0.0
226,24.1049433387678,24.907499716475197,0.0,38.0,16.1,21.0,11.9578368407896,0.0
227,24.1108488679767,24.813115928044574,0.0,34.0,16.1,21.0,4.0135086584428,0.0
228,24.1481820336723,24.837714000637167,0.0,30.0,16.1,21.0,4.0135086584428,0.0
229,24.2186354824532,24.866298317349113,0.0,26.0,16.1,21.0,5.44232108887169,0.0
230,24.208975247890397,24.880206026420318,0.0,22.0,16.1,21.0,5.143237222685451,0.0
231,24.176827007017003,24.887473390309786,0.0,18.0,16.1,21.0,6.984999714972511,0.0
232,24.188466347308896,24.866586207535057,0.0,14.0,16.1,21.0,4.17374366578618,0.0
233,24.202360004394304,24.877988530345885,0.0,0.0,16.1,21.0,4.5971191599514105,0.0
234,24.252229424035605,24.888967934065434,0.0,0.0,16.1,21.0,6.49644555055872,0.0
235,24.249186882414197,24.88079139362163,0.0,0.0,16.1,21.0,5.16635369885356,0.0
236,24.185614993589695,24.881447618842643,0.0,0.0,16.1,21.0,7.7773185198123,0.0
237,24.0621178692379,24.8439204292877,0.0,0.0,16.1,21.0,9.91956201553717,0.0
238,24.0537317233075,24.767086023334016,0.0,0.0,16.1,21.0,5.49876452123778,0.0
239,24.0282555413967,24.77041931588065,0.0,0.0,16.1,21.0,5.94387951507031,0.0
240,24.081445839426603,24.7747962658855,0.0,0.0,16.1,21.0,4.591940883720451,0.0
241,23.990713385177397,24.79666519323497,0.0,0.0,16.1,21.0,10.2859171745852,0.0
242,24.018905938675104,24.72231474852066,0.0,0.0,16.1,21.0,4.17049883473205,0.0
243,24.0567161493678,24.75443344468269,0.0,0.0,16.1,21.0,4.0135086584428,0.0
244,24.0194471574117,24.780494312598552,0.0,0.0,16.1,21.0,10.2664970711261,0.0
245,23.7944908654523,24.715075553288322,0.0,0.0,16.1,21.0,10.127972817871198,0.0
246,23.7278235859313,24.634161359156707,0.0,0.0,16.1,21.0,4.6096531434401,0.0
247,23.717904018162304,24.646878998729317,0.0,0.0,16.1,21.0,7.8087378051337195,0.0
248,23.7683617888482,24.6158156199811,0.0,0.0,16.1,21.0,6.329260251290691,0.0
249,23.707326787986396,24.624624430488954,0.0,0.0,16.1,21.0,9.95784491923092,0.0
250,23.6577710108573,24.57880676971571,0.0,0.0,16.1,21.0,8.46685584093671,0.0
251,23.723481491114697,24.556930315626175,0.0,0.0,16.1,21.0,6.34731579299039,0.0
252,23.807896405834303,24.56272344209408,0.0,0.0,16.1916666666667,15.6,4.0135086584428,0.0
253,23.940716538340997,24.598407517647356,0.0,0.0,16.283333333333303,15.6,4.0135086584428,0.0
254,23.9803694359201,24.648102873148204,0.0,0.0,16.375,15.6,5.894589738726269,0.0
255,23.9844556402263,24.659357807624854,0.0,0.0,16.466666666666697,15.6,4.85996819095004,0.0
256,23.999532034116502,24.680556364694358,0.0,0.0,16.5583333333333,15.6,4.6192794172481,0.0
257,23.978994290001804,24.696638344037964,0.0,0.0,16.65,15.6,9.172709105937429,0.0
258,23.825575927737997,24.641288765633412,0.0,0.0,16.7416666666667,15.6,9.76114740724054,0.0
259,23.712155255634602,24.570516867724482,0.0,0.0,16.8333333333333,15.6,6.421952570390309,0.0
260,23.804433250869103,24.55041699942249,0.0,0.0,16.925,15.6,4.595546827416809,0.0
261,23.8369614102984,24.570609441876105,0.0,0.0,17.016666666666698,15.6,9.67965097374599,0.0
262,23.7026670675269,24.55660190291677,0.0,0.0,17.108333333333302,15.6,10.519930141852198,0.0
263,23.7520692048156,24.487775057734773,0.0,0.0,17.2,15.6,4.0135086584428,0.0
264,23.6558371533704,24.518689534319453,0.0,0.0,17.2,15.6,10.108465794159,0.0
265,23.7239344773395,24.4541441845769,0.0,0.0,17.2,15.6,4.39322680984797,0.0
266,23.736438606129695,24.482980696486003,0.0,0.0,17.2,15.6,7.31625670501716,0.0
267,23.7735242710852,24.487972252976054,0.0,0.0,17.2,15.6,5.14900970213741,0.0
268,23.7241182672296,24.51358136832601,0.0,0.0,17.2,15.6,8.270061711088179,0.0
269,23.6974365368855,24.47880404035796,0.0,0.0,17.2,15.6,6.875568936633151,0.0
270,23.737772559310603,24.470364422618893,0.0,0.0,17.2,15.6,4.36815651569691,0.0
271,23.826381780966898,24.496044200511008,0.0,0.0,17.2,15.6,4.97104568658543,0.0
272,23.876065493915302,24.529078249710075,0.0,0.0,17.2,15.6,6.75808568345748,0.0
273,23.8502959954852,24.532267026866904,0.0,0.0,17.2,15.6,7.18562133788127,0.0
274,23.812332984664604,24.521129490393697,0.0,0.0,17.2,15.6,6.621608408497,0.0
275,23.8379188834688,24.511314813432584,0.0,0.0,17.2,15.6,4.28473415007352,0.0
276,23.8928833709236,24.533150043310318,0.0,0.0,17.2,15.6,5.3004083387774,0.0
277,23.9094132817801,24.544943315667112,0.0,0.0,17.2,15.6,4.0135086584428,0.0
278,23.945735418358396,24.56468562712108,0.0,0.0,17.2,15.6,4.0135086584428,0.0
279,23.947171970532402,24.585884800206177,0.0,0.0,17.2,15.6,6.74576765557372,0.0
280,23.9707804321979,24.563316530272346,0.0,0.0,17.2,15.6,4.0135086584428,0.0
281,23.9127945886449,24.572632895053257,0.0,0.0,17.2,15.6,10.0793933042963,0.0
282,23.9305382305158,24.516293411698932,0.0,0.0,17.2,15.6,4.65608425882946,0.0
283,23.9412900519341,24.529660401288307,0.0,0.0,17.2,15.6,4.19991922047742,0.0
284,23.944099006933797,24.544947251607635,0.0,0.0,17.2,15.6,4.526629194350269,0.0
285,23.953756564127303,24.555130983559103,0.0,0.0,17.2,15.6,5.30083012982713,0.0
286,23.944484880752896,24.55410836658818,0.0,0.0,17.2,15.6,4.64173617036456,0.0
287,23.944374839644198,24.557620445251633,0.0,0.0,17.2,15.6,5.16863563219574,0.0
