,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
7000,7000,-1.99166666667,42.1666666667,1455.12960757,23.3979057712,23.4009094832,23.4006233731,23.4002582217,21.3511058559,23.4,0.4629450529,6277.78225424
7001,7001,-1.95,46.0,1455.12960757,23.4003491191,23.4010108676,23.4006298205,23.3999107528,21.3333833511,23.4,0.4629450529,6255.61833058
7002,7002,-1.90833333333,59.1666666667,1351.67953794,23.3992475153,23.3989814716,23.4001395976,23.4008900866,21.3220873637,23.4,0.4629450529,6165.94640855
7003,7003,-1.86666666667,72.3333333333,1351.67953794,23.4007444353,23.3996775807,23.3994396145,23.3997043563,21.3113197224,23.4,0.4629450529,6097.68271176
7004,7004,-1.825,85.5,1248.22946831,23.4007602013,23.3998762612,23.3989526017,23.4005466,21.3014851299,23.4,0.4629450529,6005.27421807
7005,7005,-1.78333333333,98.6666666667,1144.77939868,23.400517688,23.3997030499,23.3985447519,23.400075802,21.2942309816,23.4,0.4629450529,5934.9153432
7006,7006,-1.74166666667,111.833333333,1144.77939868,23.4010039644,23.3984959098,23.4001929431,23.400027879,21.2900301702,23.4,0.4629450529,5863.62745918
7007,7007,-1.7,125.0,1144.77939868,23.3984804496,23.3986749357,23.4001729473,23.3999544568,21.2885764232,23.4,0.4629450529,5791.39194129
7008,7008,-1.60833333333,138.166666667,3401.90074188,23.4997580932,23.5025543616,23.5044474363,23.5053124401,21.2919008461,23.51,0.4629450529,5363.04733313
7009,7009,-1.51666666667,151.333333333,3401.90074188,23.5075877252,23.5096264796,23.5104469895,23.5097182222,21.3244456106,23.51,0.4629450529,4607.28383368
7010,7010,-1.425,164.5,3401.90074188,23.5085359038,23.5104889907,23.5102175128,23.5095599866,21.3504815912,23.51,0.4629450529,4816.01740467
7011,7011,-1.33333333333,177.666666667,3401.90074188,23.5094301391,23.5094264718,23.5098254104,23.5095552241,21.3676327133,23.51,0.4629450529,4638.87345572
7012,7012,-1.24166666667,190.833333333,3401.90074188,23.5112081248,23.510191186,23.510322934,23.5103554009,21.3832046844,23.51,0.4629450529,4427.77762129
7013,7013,-1.15,204.0,3401.90074188,23.5091627228,23.5091606642,23.5106185994,23.5100791565,21.4018641687,23.51,0.4629450529,4272.37966351
7014,7014,-1.05833333333,219.166666667,3401.90074188,23.5100725219,23.5111822761,23.5111429098,23.5098800622,21.4244689088,23.51,0.4629450529,4161.16345441
7015,7015,-0.966666666667,234.333333333,3401.90074188,23.5102489637,23.5093317683,23.5100522207,23.5098608389,21.4505600571,23.51,0.4629450529,3998.74141068
7016,7016,-0.875,249.5,3401.90074188,23.5095047786,23.5104432027,23.5104478611,23.5098511088,21.4791543357,23.51,0.4629450529,3848.91273242
7017,7017,-0.783333333333,264.666666667,3401.90074188,23.5111113896,23.5093233573,23.5113649058,23.5098425538,21.5095479975,23.51,0.4629450529,3712.66553589
7018,7018,-0.691666666667,279.833333333,3401.90074188,23.5091523124,23.5101639814,23.5115826134,23.5098346367,21.5413866174,23.51,0.4629450529,3538.11531723
7019,7019,-0.6,295.0,3401.90074188,23.5101151401,23.5090759165,23.5105946297,23.5098271501,21.5745270745,23.51,0.4629450529,3413.01109954
7020,7020,-0.55,310.166666667,3401.90074188,23.6407485729,23.6428422415,23.6433084028,23.6433992438,21.6019582125,23.65,0.4629450529,4048.63826995
7021,7021,-0.5,325.333333333,3401.90074188,23.6483900262,23.6498257593,23.6499173265,23.6494707174,21.6551194126,23.65,0.4629450529,3116.14282077
7022,7022,-0.45,340.5,3401.90074188,23.6511015715,23.6503095917,23.6501245275,23.6495412618,21.698756479,23.65,0.4629450529,3414.70793241
7023,7023,-0.4,355.666666667,3401.90074188,23.6515548117,23.6509626944,23.6499954809,23.6505453561,21.730339621,23.65,0.4629450529,3192.7793894
7024,7024,-0.35,370.833333333,3401.90074188,23.6500201711,23.6505147228,23.6506643939,23.6500394233,21.7574321248,23.65,0.4629450529,3079.71652354
7025,7025,-0.3,386.0,3401.90074188,23.6494661802,23.6495666434,23.6494955459,23.6504236475,21.7848746358,23.65,0.4629450529,2964.63902098
7026,7026,-0.25,389.5,3401.90074188,23.6516739293,23.6493695418,23.6518078233,23.6498915348,21.8135933251,23.65,0.4629450529,2945.26472853
7027,7027,-0.2,393.0,3401.90074188,23.6508234644,23.6508631399,23.6518678752,23.6502440038,21.8427000107,23.65,0.4629450529,2945.27176351
7028,7028,-0.15,396.5,3401.90074188,23.6503704523,23.6501592489,23.6508507114,23.649501233,21.8714544196,23.65,0.4629450529,2983.98422497
7029,7029,-0.1,400.0,3401.90074188,23.6518220489,23.6495257097,23.6503088772,23.6508866786,21.8993251424,23.65,0.4629450529,3022.46689527
7030,7030,-0.05,403.5,3401.90074188,23.6508972867,23.6503532988,23.650543722,23.6498615671,21.9264292084,23.65,0.4629450529,3041.62589623
7031,7031,0.0,407.0,3401.90074188,23.6490338581,23.6498226638,23.6511566253,23.65031027,21.9526559076,23.65,0.4629450529,3079.77005272
7032,7032,0.0916666666667,410.5,3401.90074188,23.3380767181,23.341225309,23.3346442883,23.340347259,22.0850976948,23.33,0.466976166529,1051.91142245
7033,7033,0.183333333333,414.0,3401.90074188,23.3301219616,23.3299282178,23.3302618131,23.3305977187,22.0939733588,23.33,0.4629450529,3211.54360219
7034,7034,0.275,417.5,3401.90074188,23.3290718238,23.3298826681,23.3293255644,23.329806274,22.0780026819,23.33,0.4629450529,2223.68056475
7035,7035,0.366666666667,421.0,3401.90074188,23.3314620208,23.3298323308,23.3315686651,23.3297361878,22.0702195567,23.33,0.4629450529,2567.22480044
7036,7036,0.458333333333,424.5,3401.90074188,23.3298462145,23.3298385939,23.3311516246,23.3297405118,22.0818687215,23.33,0.4629450529,2565.48874149
7037,7037,0.55,428.0,3401.90074188,23.3294985941,23.3298341084,23.3296615332,23.3297358605,22.1061328489,23.33,0.4629450529,2627.00035453
7038,7038,0.641666666667,408.5,3401.90074188,23.3297579853,23.3298368941,23.3293768905,23.3297307787,22.1332704163,23.33,0.4629450529,2748.32039411
