,t41,t42,t43,t44,t45,t5
321,23.388715981,23.3889989541,23.3906037364,23.3896010155,23.3895269144,22.4210856307
322,23.3909772819,23.3900004732,23.3902945877,23.3884701208,23.389818781,22.4515205455
323,23.3905221469,23.389262274,23.3892594813,23.3902575109,23.3898310331,22.4750428308
324,23.3915847873,23.3896546987,23.389851528,23.3891204573,23.3898271625,22.4938151618
325,23.3895665603,23.3895692524,23.390760573,23.3886125941,23.3898240853,22.5101931278
326,23.3905268056,23.3906046983,23.3907859921,23.3904296518,23.3898214189,22.5253687114
327,23.3901266846,23.3901851237,23.3898086891,23.3910753936,23.3898191314,22.5396605183
328,23.3900267602,23.390446692,23.3900202502,23.3890825391,23.3898170505,22.5529582603
329,23.390324543,23.3894596445,23.3904889352,23.390932699,23.389815032,22.5651634946
330,23.3906749634,23.3894895209,23.3903619508,23.3896112205,23.3898130561,22.5764037284
331,23.3892203498,23.3884673015,23.3899853168,23.3913533696,23.3898108719,22.5867760419
332,23.4365411314,23.4359585824,23.4386833094,23.4358653178,23.4371483669,22.5934788354
333,23.4398044604,23.4392247846,23.4402312193,23.4388460555,23.4396722222,22.6160439543
334,23.4394686604,23.4416101009,23.4412024776,23.4381829065,23.4398154231,22.6411135001
335,23.4393747932,23.4394929367,23.4408482452,23.4387639111,23.4398238681,22.6647752551
336,23.4402323278,23.4396619203,23.4400401833,23.4403702162,23.4398244842,22.6865738814
337,23.4401309118,23.4391345412,23.4396329652,23.4394652866,23.4398255644,22.707520436
338,23.4411102792,23.4386293138,23.43950629,23.4411162595,23.4398269179,22.7284438693
339,23.4402486215,23.4388231498,23.4411932199,23.4411415599,23.4398283723,22.7496903565
340,23.4400449185,23.4398025886,23.4394721066,23.4406705477,23.439829967,22.7712401573
341,23.4400854996,23.4414936351,23.4402350652,23.4410503312,23.4398326873,22.7929992975
342,23.4399435961,23.4408905691,23.4392262463,23.4397695534,23.4398354525,22.8149480269
343,23.4413471148,23.440921698,23.4393949243,23.4406340977,23.4398382677,22.8370546045
344,23.5449989363,23.5396163124,23.54588816,23.5381823758,23.544727894,22.8498668381
345,23.550351258,23.5499625679,23.5490702594,23.5504728894,23.5498387775,22.8681882494
346,23.5502384334,23.5498662347,23.5506173124,23.5484880658,23.5499509793,22.8871186503
347,23.5493355662,23.5494754312,23.5512725296,23.5518267751,23.5504366234,22.9011069338
348,23.5493954424,23.5496808273,23.5509414917,23.5502947406,23.5501770117,22.9093381598
349,23.5503960996,23.5495825646,23.5499789389,23.5500415839,23.5504279197,22.9133045919
350,23.5503029045,23.5507890042,23.5507730211,23.5483446643,23.5494777392,22.9149422187
351,23.549584532,23.548332814,23.5510873332,23.5501134111,23.550336541,22.9154356786
352,23.5499664205,23.5499843442,23.5498688746,23.551404296,23.5503332399,22.9155128569
353,23.5489646541,23.5499049187,23.5508389505,23.5504375187,23.5493948291,22.9155203713
354,23.5492804201,23.5480424167,23.5491763196,23.5481300023,23.5506000516,22.9155850235
355,23.5488529727,23.5487364933,23.5494221175,23.5516348784,23.5496530033,22.9159389951
356,23.9525656464,23.949924923,23.9546654813,23.9484855713,23.9544657658,22.9496471767
357,23.9599943095,23.9599966408,23.9604566884,23.961274588,23.9597663054,23.0283641804
358,23.9610383572,23.9605754873,23.9594914274,23.9610807705,23.9605810853,23.0899745159
359,23.9591701295,23.9595774523,23.9607557664,23.9620696802,23.9604664315,23.1257234571
360,23.9597958172,23.9604219845,23.9600268186,23.9604245115,23.9596971535,23.1476346352
361,23.9604712305,23.9597710033,23.9595550604,23.9595384833,23.9601067285,23.1666448871
362,23.9596839365,23.959187125,23.9611727788,23.9599392119,23.9598217386,23.1871939897
363,23.9594768048,23.9619138722,23.9605493283,23.9599020975,23.9602154751,23.2092952468
364,23.9602194643,23.9588588009,23.9591090887,23.961318991,23.9605513982,23.2317487691
365,23.960867433,23.9589469909,23.9597962345,23.9586230082,23.9602928816,23.2534958785
366,23.9606864566,23.960146949,23.9593583714,23.9591239311,23.9606847462,23.2740314416
367,23.9599192254,23.9597648924,23.9594885617,23.9595164739,23.9607606825,23.2933654964
368,24.2318341658,24.2256073357,24.2365112312,24.2241452221,24.2367283775,23.308847807
369,24.2481927136,24.2471809158,24.2490314752,24.2464717653,24.2491761054,23.3534035468
370,24.2492143136,24.2503705598,24.2508874535,24.2507866113,24.2505839973,23.4033740962
371,24.2501206107,24.2507311899,24.2497939587,24.2506213868,24.2507849332,23.4399167396
372,24.2514553368,24.2481015777,24.2491992793,24.2520558192,24.250117077,23.4606012743
373,24.2511366007,24.2493558817,24.2510085669,24.2497978923,24.2494666061,23.4708539789
374,24.2503393319,24.2486453365,24.2493987306,24.2485076667,24.2503081198,23.4759819108
375,24.2502204116,24.2506780149,24.2512251975,24.2517794216,24.2505248489,23.4787335529
376,24.250366012,24.2515438506,24.2495861373,24.250017631,24.2500886095,23.4799090177
377,24.2499057134,24.2489917796,24.2505407975,24.2507626058,24.2494620114,23.4792181532
378,24.2499463311,24.2488987113,24.2504834308,24.2487941755,24.250914297,23.4763760176
379,24.2490242014,24.2503606253,24.2501019999,24.2495423835,24.2505519633,23.4715176665
380,23.8029826673,23.8025397078,23.8022252726,23.8054942764,23.8068972822,23.5300600565
381,23.7911108128,23.7889580616,23.7907690461,23.7912265905,23.7910457362,23.4866903428
382,23.7903591242,23.790795053,23.7892165569,23.7889957352,23.7899195878,23.402328727
383,23.7904234039,23.7914169647,23.7896081704,23.7906016505,23.7898644245,23.3295633833
384,23.7900992553,23.7901663902,23.7905794056,23.7909210845,23.7898526255,23.2863289005
385,23.7899061524,23.7891737046,23.7904136884,23.7912341338,23.7898405129,23.2651649556
386,23.789909459,23.7913313526,23.7906526456,23.790553797,23.7898301418,23.2536804326
387,23.7908882005,23.7892688771,23.7906631499,23.7895315598,23.7898217535,23.2442138626
388,23.7898526822,23.7901050065,23.7910485742,23.7885630358,23.7898148121,23.2342445813
389,23.7893965382,23.7895290138,23.7910236637,23.7894693456,23.7898086209,23.2239141025
390,23.7899902168,23.7913587795,23.7908629191,23.7904568744,23.7898027851,23.2138999885
391,23.7913033276,23.7906848833,23.7908067993,23.7890109976,23.7897972056,23.2045872413
392,24.2314678429,24.2292774002,24.2342017946,24.2266335673,24.233433117,23.230313664
393,24.2408926716,24.2386926106,24.2401175608,24.2391744098,24.2396976859,23.2954924012
394,24.2412386825,24.2382035494,24.2395346082,24.2379363312,24.2404231924,23.3364864793
395,24.2396654592,24.239800002,24.2392206313,24.2411143793,24.2408788016,23.3484092161
396,24.239272447,24.2398743682,24.2412294025,24.2419279386,24.2405293556,23.3459023817
397,24.2397220236,24.241938847,24.2399727473,24.2407447879,24.2406830964,23.3405962075
398,24.241400182,24.2409139423,24.2392012607,24.2407415048,24.2407681943,23.3366456608
399,24.2413279219,24.2406740728,24.240089903,24.240489741,24.2401341849,23.3339332701
400,24.2406848657,24.2403633345,24.2402513226,24.2399160519,24.2409768676,23.331417653
401,24.2391533301,24.2389558781,24.2400767443,24.2405878982,24.2405569395,23.3287141337
402,24.2398148261,24.2391673533,24.2400268627,24.2387680284,24.239816993,23.3257948836
403,24.2401787086,24.2416889877,24.2400975495,24.2390694504,24.2407678291,23.3228199902
404,24.3531348428,24.3525940465,24.3539297851,24.3494343863,24.3544380038,23.3196484889
405,24.3610897456,24.361067083,24.3610365599,24.3599395015,24.3603082624,23.3294456381
406,24.3596725969,24.3597522693,24.3605451483,24.3613463591,24.3611094804,23.3421481147
407,24.3610406686,24.3591429069,24.3601951778,24.3613064946,24.3608944891,23.3494953689
408,24.3590760394,24.3621720222,24.3608441611,24.3591362245,24.3604216833,23.3503918833
409,24.3603851859,24.3587942676,24.3595322116,24.35863607,24.3598198805,23.3471917235
410,24.3608421437,24.3602967554,24.3602727528,24.3616038167,24.3607417273,23.3422527516
411,24.3605993636,24.3623632507,24.360287426,24.3582374946,24.3605504494,23.3370130988
412,24.3606672861,24.3616895851,24.3604509053,24.3602677274,24.3595532186,23.3317072205
413,24.3615329567,24.3585050501,24.3616178219,24.3585350166,24.3603459741,23.3262658272
414,24.3607738289,24.3587235951,24.3615986,24.3581340944,24.3603285048,23.3207754919
415,24.3602956274,24.359429526,24.3598434222,24.3622191091,24.3598987579,23.3153242898
416,24.2382515066,24.2398011365,24.2358512552,24.2450206432,24.2366091554,23.3090690163
417,24.2292604917,24.2296615251,24.2319369335,24.2336497401,24.2305518162,23.2877959291
418,24.2309549283,24.2308238328,24.2294650051,24.2313387891,24.2305388191,23.2627643565
419,24.2307141987,24.2287252172,24.2297311647,24.2314405696,24.2301322894,23.2428145704
420,24.2302238135,24.2308386548,24.2307533822,24.2291055246,24.2294415015,23.2290373605
421,24.2299362313,24.2322631595,24.2293279999,24.2286784458,24.2313334967,23.2190813142
422,24.2299557738,24.231654248,24.2295428847,24.232223509,24.2303671496,23.2108503044
423,24.2303687685,24.2290727878,24.2290558537,24.2298345972,24.2305101136,23.2032330155
424,24.2312209637,24.2296917427,24.2309055348,24.2281140327,24.2312368498,23.1959746242
425,24.2302538312,24.2303798984,24.2297800418,24.2311053766,24.2299595275,23.1892619205
426,24.2316314867,24.2292102363,24.2303059528,24.2291957626,24.230846925,23.1830598699
427,24.2301415794,24.2308278823,24.2306039161,24.2284311607,24.2310354359,23.1774091025
428,24.1446852606,24.1476139156,24.1443319126,24.1475946506,24.1448970303,23.1723928798
429,24.1401573353,24.1418593914,24.1404257427,24.1397078461,24.1408158754,23.1581304577
430,24.1387183378,24.1389264442,24.1410665484,24.1379429996,24.1399309343,23.1421369732
431,24.1397843776,24.1390317052,24.1413914704,24.1416609521,24.1402076985,23.1299891665
432,24.1409488786,24.1419583256,24.1407534196,24.1388580979,24.1402088401,23.1221153485
433,24.1412286392,24.1422710432,24.1398634439,24.1403761033,24.1412309505,23.1165040832
434,24.1408292566,24.1386269986,24.1414233503,24.1419535421,24.1407911868,23.1115672695
435,24.1402270386,24.1413336205,24.1415055595,24.1403236586,24.1409888723,23.1065276539
436,24.1419645002,24.1397156196,24.1406361838,24.1402701334,24.1414628311,23.10134404
437,24.1418697993,24.1424831144,24.1398783119,24.140966745,24.1401638026,23.0961295265
438,24.1406166602,24.1402058267,24.1396465139,24.1398403505,24.1397170172,23.0908830626
439,24.1394376234,24.1425251704,24.1398344227,24.1409459773,24.1398943287,23.0855542361
440,24.4454887512,24.443440426,24.4459481635,24.4412041945,24.4456091598,23.0961217205
441,24.4501866365,24.4492826444,24.4503334073,24.4497731724,24.4505257986,23.1444169879
442,24.4497677175,24.4491029558,24.4505698539,24.4490885377,24.4505562366,23.1804347323
443,24.4501983454,24.4504423705,24.4505146687,24.4498597578,24.4503979194,23.1993034555
444,24.4500511134,24.4491948772,24.4497900928,24.4494374223,24.4502296694,23.2125569633
445,24.4499272203,24.4501124517,24.449789679,24.4498157435,24.4503169163,23.2239381775
446,24.4509974105,24.450590196,24.4502301205,24.449816734,24.45042916,23.2343360372
447,24.4501103166,24.4509324834,24.4504552556,24.449606442,24.4501077032,23.2442126241
448,24.4505410529,24.4500015819,24.4504412008,24.4499136676,24.4501291227,23.2537052905
449,24.450055331,24.4492702861,24.4503062829,24.4495557606,24.4504446225,23.2629801353
450,24.4501519701,24.4500353791,24.4505425277,24.450645049,24.4503890565,23.2721702369
451,24.450136705,24.4505068995,24.4505561591,24.4499123426,24.450076265,23.2813333152
452,24.4303565594,24.4316429571,24.4308930588,24.4316262315,24.4304987235,23.2864469449
453,24.4300301235,24.4293914251,24.4300164028,24.4310904712,24.4302772873,23.2846512165
454,24.4294366213,24.4298419495,24.4300972529,24.430697474,24.4301053143,23.2817477409
455,24.4306664931,24.4302437952,24.4300734208,24.4299947889,24.4300423772,23.2791166448
456,24.4301262374,24.430761001,24.4305363277,24.4303521276,24.430269399,23.2763388126
457,24.4303741789,24.4293209938,24.4298161153,24.430126305,24.4302427001,23.2732994006
458,24.4305433672,24.4297018265,24.4301922859,24.4306203428,24.4302415673,23.2699785321
459,24.430742541,24.4302765486,24.4305807504,24.4292078016,24.4301416031,23.2665056943
460,24.430014551,24.4308823665,24.4300619406,24.4297072145,24.4305087552,23.2629170177
461,24.4298691114,24.429456838,24.4297955249,24.429213922,24.4303625299,23.2592032174
462,24.4305976792,24.429822616,24.4299583117,24.4299945957,24.4304358846,23.2553613686
463,24.4297319327,24.4292184395,24.4301616485,24.4295346594,24.4303848425,23.2515005035
464,24.2408495955,24.2443314965,24.2391865725,24.248047746,24.2396429939,23.2490389857
465,24.231250462,24.2309884843,24.2296602642,24.2325792806,24.229667181,23.2263944762
466,24.2304201822,24.2318908029,24.2292497864,24.2314883095,24.2312521284,23.19978212
467,24.2302597756,24.2318536565,24.2289493753,24.2321111933,24.2299637484,23.1816190618
468,24.2291364419,24.2295977774,24.230790757,24.2316145254,24.2313531188,23.1729183001
469,24.2314531684,24.2311402861,24.2299114111,24.2309244335,24.2306644077,23.1696616516
470,24.2312191259,24.2305927904,24.2313583951,24.2309913451,24.2312816968,23.1682030424
471,24.2297721972,24.2292756586,24.2309413655,24.2319448999,24.2292471683,23.1670704749
472,24.2289705229,24.2288510534,24.2300675403,24.2294966619,24.2303245347,23.1658906338
473,24.2293214764,24.229620003,24.2301346656,24.2310170473,24.2312641262,23.1649940614
474,24.2304953204,24.2311504556,24.2313407867,24.2309150508,24.2311447748,23.1646455616
475,24.2284736358,24.2293046006,24.2300444703,24.2287187356,24.2302187874,23.1647427055
476,24.1536007155,24.1576388812,24.1546012708,24.1588499886,24.1540711622,23.1645867673
477,24.1491172697,24.1499055172,24.1488962776,24.1526395703,24.1507029879,23.15552053
478,24.1487353985,24.1493873445,24.1498423485,24.1513436766,24.1498103124,23.1444564899
479,24.1511284191,24.1506520417,24.1500648327,24.1518453913,24.1500813299,23.136650536
480,24.1485700297,24.1502833519,24.149717343,24.1514847949,24.1500077764,23.1326392743
481,24.1506591551,24.1481912709,24.1501138654,24.1498809461,24.1506729729,23.1306676528
482,24.1501031436,24.1492541553,24.1499808531,24.1476957589,24.1511595905,23.1293537943
483,24.1507572373,24.1507070679,24.1505005479,24.149601457,24.1509076388,23.128138986
484,24.1512416286,24.1506952717,24.1505382244,24.1480090016,24.149949567,23.1270019339
485,24.1505581525,24.1493521613,24.149644138,24.1484489028,24.1501095534,23.1259130716
486,24.1488731718,24.1512600563,24.1497808481,24.1495331676,24.1505361976,23.1249510229
487,24.1504133375,24.1496737604,24.1499121977,24.1497720322,24.1504844846,23.1242041043
488,24.1226236924,24.1236906655,24.1214384261,24.1211048976,24.1208843426,23.1228339559
489,24.1200623124,24.1199729391,24.1210890777,24.1190473645,24.1204776345,23.1173466609
490,24.1186651017,24.1189413691,24.120400751,24.1212873564,24.119028528,23.110666971
491,24.1185201079,24.1205515648,24.1191530394,24.1177501902,24.1204518937,23.1049102844
492,24.1187378409,24.1188154461,24.1210842311,24.1210351233,24.1197366776,23.1004679847
493,24.1188151445,24.1198741809,24.1203895227,24.1194229152,24.1204190623,23.0967240606
494,24.1187070091,24.1186743062,24.1213035364,24.120012734,24.1201129271,23.0931605557
495,24.1185620428,24.1205499014,24.1195833117,24.1186168702,24.1204172325,23.089544997
496,24.1184243059,24.1199067018,24.1199588753,24.1211703935,24.1192538887,23.0858527696
497,24.1183252529,24.1219745801,24.1212495301,24.1214779473,24.120311713,23.0820870063
498,24.1182583813,24.1214047824,24.1189123925,24.1208690047,24.1191222729,23.0784417862
499,24.1215943683,24.1198483923,24.1199713853,24.1209913415,24.1195088822,23.0746916542
500,24.062251713,24.0645225235,24.0624349757,24.066906572,24.0623270853,23.0721186654
501,24.0610436535,24.0604757064,24.059557188,24.058287343,24.0609456003,23.0644513978
502,24.0604242595,24.0584918133,24.0595255132,24.0610495084,24.0592240372,23.0565026092
503,24.059927072,24.0610430505,24.058758138,24.0598671101,24.0601673286,23.0515644598
504,24.0595747877,24.0587334758,24.0594279342,24.0578635973,24.0603558492,23.0497705671
505,24.0612645931,24.0603460142,24.0592860665,24.0586864241,24.0593571998,23.0497547246
506,24.0615971759,24.0619228949,24.0606619787,24.0585274757,24.0608628745,23.0504660974
507,24.0593079654,24.0607392507,24.0611338597,24.059724632,24.0600152767,23.0516849908
508,24.0588256667,24.0609393679,24.0596343415,24.0592589293,24.0605876147,23.0532119556
509,24.0598752998,24.0603712231,24.0600164858,24.0602168064,24.0602168673,23.0551088929
510,24.0612861467,24.061706421,24.0601943547,24.0597569564,24.0604864592,23.057401117
511,24.0606446462,24.0580574958,24.0588062055,24.0608713901,24.0608540791,23.0601170853
512,23.9653191734,23.9682694135,23.9633662293,23.967183472,23.9658753496,23.0637654984
513,23.9599906328,23.9619232555,23.9606252222,23.9615686919,23.9611337292,23.0576862059
514,23.9614481589,23.9595697976,23.9600465489,23.9607449392,23.9602612938,23.0500951177
515,23.9606970318,23.9604345689,23.960913455,23.9585904655,23.9608455869,23.0468941398
516,23.9613564626,23.9608958586,23.9612373976,23.9592326511,23.9610484995,23.0482532308
517,23.959776579,23.9596761661,23.960416161,23.9600238021,23.9603801431,23.0519985805
518,23.9586280143,23.9614025176,23.9588143096,23.9592348486,23.959053402,23.0562735731
519,23.9614959976,23.9590012046,23.9607717705,23.9613861837,23.960642817,23.0603500948
520,23.9602154766,23.9585635914,23.9593811341,23.958926291,23.9598763282,23.0644997028
521,23.9602103743,23.9587914795,23.9597731706,23.9583182279,23.960507934,23.0686475783
522,23.9604681558,23.9581408619,23.960728205,23.9583530554,23.9601065577,23.0728812062
523,23.9597426684,23.9606121225,23.960838394,23.9619065772,23.9603299358,23.077150101
524,23.8745395834,23.8781552084,23.8745543735,23.8802752401,23.8738438853,23.0800526476
525,23.869392981,23.8709747036,23.8700261164,23.8715107894,23.8701402674,23.0715022221
526,23.8695615344,23.8680068984,23.8700089723,23.8698874689,23.8700163916,23.0596501206
527,23.8690256971,23.868066671,23.8704319788,23.8686852751,23.8707221067,23.0507953156
528,23.8686025647,23.8699181282,23.8712106798,23.8686788899,23.8706936314,23.0456538078
529,23.8694066079,23.8683047589,23.870711026,23.8701957905,23.8697111854,23.0423935576
530,23.871463155,23.8708532288,23.8706526961,23.8684751719,23.8697890031,23.03937096
531,23.8700472382,23.8716142354,23.8698840978,23.8715274742,23.8701330609,23.0360684179
532,23.870416764,23.8719040022,23.8698625494,23.8685267224,23.8699971748,23.0325332627
533,23.8707948509,23.868996183,23.8711435,23.8690458978,23.8708861169,23.0288018301
534,23.8717537421,23.8710281168,23.8694346718,23.8686518497,23.8701734171,23.0249986047
535,23.8694702651,23.8717724542,23.8695247896,23.8688860374,23.869938151,23.0210668249
536,23.8701337795,23.8686627171,23.8706705376,23.8713168712,23.8698830916,23.0181425626
537,23.8700185526,23.8711875652,23.8696863864,23.8713934097,23.8695433171,23.0165330331
538,23.8689764685,23.8692815377,23.8698416991,23.8721510145,23.8704313667,23.0158287031
539,23.8698107959,23.871539766,23.8687444427,23.8708679568,23.8698332535,23.0155968105
540,23.8690626931,23.8689122771,23.869241391,23.8710945124,23.8697471072,23.0155172892
541,23.8695014525,23.8707542851,23.8704677119,23.8698050605,23.8698472751,23.0155016291
542,23.8703431068,23.8680244768,23.8694181478,23.8708709629,23.8696026198,23.0155841203
543,23.8707992738,23.8699548878,23.8696058182,23.8706126109,23.8705648159,23.0158018223
544,23.8686554472,23.8716009169,23.870633516,23.8717738891,23.8700646933,23.016304478
545,23.8701699314,23.8697643547,23.8695715047,23.8710731575,23.8700921189,23.0169873631
546,23.8688316224,23.8691651651,23.8698558357,23.8718361013,23.8703118698,23.0177596749
547,23.870288084,23.8718207283,23.868943988,23.870939207,23.870220422,23.018622155
548,24.010794661,24.0080830184,24.0121663352,24.004385874,24.0124792246,23.0198739987
549,24.0200600402,24.017587849,24.0198051043,24.0183591653,24.0189545456,23.0375794984
550,24.0197534613,24.0190823098,24.0202408644,24.0196190748,24.0202128832,23.0590671419
551,24.0204336191,24.020339192,24.0204012495,24.0210630649,24.020296041,23.0748383129
552,24.020386433,24.0219050698,24.0195178658,24.0188448358,24.0191046289,23.0841116632
553,24.0216599288,24.018722185,24.0204094748,24.0195578099,24.0209069814,23.0897121406
554,24.0187720258,24.0184147884,24.0199046193,24.0211296254,24.0209669244,23.0943342088
555,24.0185137735,24.0196672606,24.0205007579,24.0214819331,24.0197070133,23.0989005015
556,24.0195980114,24.0203758738,24.01938415,24.020358103,24.0198653174,23.1033629571
557,24.0201037977,24.0199802717,24.0194392852,24.0183869239,24.019321335,23.107619441
558,24.0195231483,24.0188799038,24.0199284793,24.0206131903,24.0198513097,23.1115694896
559,24.0203288727,24.0217816374,24.0199767068,24.0187867202,24.019301633,23.1153433923
560,24.1138373112,24.1121681189,24.115989494,24.1102467879,24.1156658775,23.1169318273
561,24.119367576,24.1216131364,24.1196114629,24.1204986487,24.120122414,23.1269567733
562,24.119959369,24.1191804515,24.1193306049,24.1191936083,24.1194885125,23.1376942063
563,24.1214622663,24.120939999,24.1197660392,24.1219018377,24.1209477641,23.1432024043
564,24.1215755801,24.119295599,24.1191540011,24.1206128935,24.12094262,23.1435965051
565,24.11886568,24.1185019421,24.1203733991,24.1200619208,24.1199522944,23.1409542298
566,24.1200368298,24.1208483161,24.1201520837,24.1184745918,24.1204924768,23.1368652884
567,24.1206116643,24.1214016651,24.1210708565,24.1192078655,24.1203414787,23.1321832185
568,24.1199608929,24.122527492,24.1202539292,24.1186475695,24.1196615092,23.1270568662
569,24.1207793461,24.1214129771,24.1205695746,24.1196145102,24.1205177853,23.1213452569
570,24.1196665303,24.1214502248,24.1192517599,24.1187909817,24.1205121083,23.115138604
571,24.1194594712,24.1198146422,24.1191245435,24.1193573029,24.1198256258,23.1084200931
572,23.8369679778,23.8437712274,23.8333346278,23.848343914,23.835260889,23.101943722
573,23.8214655097,23.8210153543,23.8205498599,23.8238998569,23.8213310739,23.0634940408
574,23.8195123413,23.8219324907,23.8202876741,23.8223370019,23.8198247024,23.0177161555
575,23.818828627,23.8195263727,23.8198283575,23.8193581366,23.8203819606,22.9846078281
576,23.8194560263,23.8190170448,23.8206024897,23.8208732205,23.8199145811,22.9660447172
577,23.820625759,23.8197626952,23.8192800694,23.8213324333,23.8204599742,22.9562662553
578,23.8216812133,23.82089559,23.8190674984,23.8222937034,23.8198133683,22.9504279917
579,23.8200371356,23.8200874605,23.8189936228,23.8198961582,23.8202921384,22.9464561451
580,23.8207546159,23.8201830209,23.8207220632,23.8225021364,23.8196862218,22.9440198459
581,23.8207519949,23.8201974659,23.8194116254,23.8181615476,23.8202653881,22.9432452694
582,23.8206338669,23.8185869295,23.8212989088,23.8179408652,23.8196669337,22.9440432407
583,23.8205029895,23.8204892811,23.8211825573,23.8220953922,23.8202521656,22.9461489714
584,23.801553787,23.8028251003,23.800364692,23.8025677358,23.8016133975,22.9490430738
585,23.8007928292,23.8021278166,23.8012134787,23.8016874063,23.8002243555,22.9501414951
586,23.8004115396,23.8020983658,23.8000412886,23.8009479067,23.8001006252,22.9509307181
587,23.7997062743,23.8020877398,23.7999050063,23.8000324628,23.7998332702,22.9526593352
588,23.8005294369,23.8006684908,23.800481675,23.7994804595,23.7997989149,22.9557515898
589,23.7997002479,23.8006191805,23.8005151704,23.8003274377,23.7997800401,22.9598036678
590,23.7996695295,23.800142181,23.8001491524,23.7999537843,23.799765266,22.9642087199
591,23.801710303,23.8011888266,23.8013837485,23.8004157598,23.7997528003,22.9685570021
592,23.8003188141,23.8013218864,23.8005511654,23.7996618981,23.7997416771,22.9727960417
593,23.8014518399,23.8024582956,23.7998627434,23.7998110839,23.7997313524,22.9769431643
594,23.8012514406,23.8003861766,23.8007180544,23.8016312514,23.799721711,22.981028686
595,23.8008675577,23.8011778681,23.8010945577,23.7986969699,23.7997126255,22.9849998975
596,23.8196299701,23.8172360006,23.8196921333,23.8194274529,23.8193409345,22.9873869114
597,23.8193178624,23.821525944,23.8202745413,23.8210711187,23.8196770402,22.9967883322
598,23.8207764365,23.8208029796,23.8204898872,23.8201255374,23.8196827901,23.0074584959
599,23.8201564018,23.8201842398,23.8207047412,23.8220012526,23.8196776228,23.0176709348
600,23.8212099841,23.820004094,23.8198343543,23.8204601491,23.8196683667,23.0272559094
601,23.8203791266,23.8198645058,23.8213937865,23.8213217692,23.819660405,23.0366362701
602,23.8197612504,23.8207477638,23.8203134614,23.8197940433,23.8196529567,23.0460989206
603,23.8203877159,23.8210388802,23.8201917278,23.8198953583,23.8196459597,23.0557340341
604,23.8205801572,23.8202491356,23.8214252931,23.8206513239,23.8196392467,23.0656203542
605,23.8213487097,23.8187787008,23.8214947259,23.8209802115,23.8196328486,23.0757567029
606,23.8215451286,23.8203017201,23.8213834949,23.8207734839,23.8196267573,23.0861166888
607,23.8209484522,23.8192751405,23.8200886465,23.8203721571,23.8196208718,23.0967101469
608,24.0082882976,24.0024428235,24.0113101694,24.0016495937,24.0118298962,23.1009223987
609,24.0199107551,24.0196248636,24.0209690436,24.0207076528,24.0191472113,23.1345684825
610,24.0204861777,24.0219024394,24.0203010457,24.0223859321,24.0205296648,23.1628575668
611,24.0216659196,24.0205922627,24.0209372991,24.0215011158,24.0204967237,23.1774173787
612,24.0195860926,24.0214969426,24.0208848937,24.0209799765,24.0207544359,23.1831316205
613,24.0215191943,24.0189719508,24.0211427105,24.0213181157,24.0197464571,23.1858790086
614,24.0209835531,24.0217416185,24.0216472469,24.0214595823,24.0196039321,23.1883738087
615,24.0208440991,24.0205775301,24.0203264578,24.020863119,24.0199767168,23.1910433642
616,24.02142504,24.0201910388,24.0199169871,24.0196575392,24.0201341576,23.1934286955
617,24.0206995255,24.0206341237,24.02114996,24.0210686372,24.0197215502,23.1952046346
618,24.0213004167,24.0209304353,24.0202451514,24.0197887311,24.0204200929,23.1962104399
619,24.0210050895,24.0205937672,24.0207392297,24.0225107225,24.0203250704,23.1965073704
620,24.1248179096,24.1202177365,24.1265954419,24.1222058119,24.124936035,23.1977872565
621,24.1306258011,24.1292202626,24.1302678508,24.130985588,24.1293110158,23.21598881
622,24.1317499115,24.1314455079,24.131995982,24.1310251855,24.1297380196,23.2342924036
623,24.129558647,24.1290850406,24.1309147243,24.1297169752,24.1310836194,23.2460648607
624,24.1310235004,24.132349901,24.130714887,24.1295434081,24.1304068861,23.252420782
625,24.1316876626,24.1321717762,24.1313188644,24.1301855152,24.1300926352,23.2562720254
626,24.1317602794,24.1296696355,24.1301131637,24.1306876137,24.1300608453,23.2593930843
627,24.1320188374,24.1314896546,24.1312117147,24.1306334022,24.1299315438,23.2622478297
628,24.1310745773,24.1313824275,24.1313081403,24.1300771799,24.1309188069,23.2647371206
629,24.131672735,24.1319411077,24.1317675155,24.1292133952,24.1303786412,23.2667349795
630,24.1300030884,24.132070168,24.1319201554,24.1308782678,24.1302063601,23.2681267656
631,24.1309325692,24.1310406052,24.1313075764,24.13000026,24.1301711137,23.2689594512
632,24.1303199774,24.1309131399,24.1302815497,24.1303733089,24.1301793504,23.2708702157
633,24.1302973766,24.1292556096,24.1303218305,24.1323262056,24.1311916596,23.2742332836
634,24.1300753594,24.128723403,24.1311699058,24.1307956823,24.1307744285,23.2786744809
635,24.1321962566,24.1306197496,24.130891854,24.1300131779,24.130151554,23.2835855488
636,24.1313565448,24.1317146414,24.1305007471,24.132513962,24.1304398107,23.288742176
637,24.1316636281,24.1310539324,24.1308164968,24.1327152373,24.1307409386,23.294183133
638,24.1308259233,24.1311116004,24.1309290833,24.132937085,24.1302995762,23.2999149349
639,24.1302176758,24.1298995529,24.1316650228,24.1292025897,24.1303145733,23.3058086516
640,24.1306309687,24.1292504312,24.1302627997,24.131348277,24.130319864,23.3116963412
641,24.1318840654,24.1300099586,24.1319347358,24.1315080143,24.1297460758,23.3175227067
642,24.1304282633,24.1318189933,24.1310252275,24.1310330181,24.1297569005,23.3231993189
