23.7781432271,23.77637985,23.7808340442,23.6768834779,23.3015277877,23.0440054779,23.4773797617,
23.5939688943,23.5431118186,23.6886557236,23.4085362254,23.1339615687,23.3808621583,23.5032616971,
23.5530759343,23.5956624867,23.61094983,23.2921407781,23.0747418435,23.4291569449,23.4884108158,
23.5589865989,23.5625989307,23.5872263954,23.2299839357,23.035319302,23.4753475076,23.4915010531,
23.5582542362,23.5669837256,23.5722222782,23.2004971427,23.0146276238,23.4731552028,23.4879986235,
23.5597751633,23.5623043225,23.5668093682,23.1835745663,22.9994868089,23.464845937,23.4859241748,
23.560000454,23.5623984833,23.5639190499,23.1730399232,22.9875064171,23.4488365669,23.4832184878,
23.5603338405,23.5617149802,23.5628075817,23.165103265,22.9765420268,23.431296387,23.4806372778,
23.5604789919,23.5616600627,23.5622967144,23.158351252,22.9659653311,23.4127237979,23.4779561457,
23.5606207319,23.5615341714,23.5621538139,23.1519786933,22.955336867,23.3942092729,23.4752844606,
23.5607165525,23.5615449869,23.5621286054,23.1457068794,22.9445424981,23.3758005563,23.4725728054,
23.5608169314,23.5615269955,23.5621776484,23.1393776277,22.9334903913,23.3577172931,23.4698792851,
23.5609070046,23.5615378451,23.562254016,23.1329284075,22.9221468322,23.3399525337,23.4671208831,
23.5449266943,23.5419013152,23.5544372104,23.1051356834,22.8984819745,23.3501249454,23.4687413497,
23.5414925527,23.5463170718,23.5479211517,23.0901705628,22.8840006492,23.3362973476,23.4664943364,
23.5420641771,23.5435180984,23.5459808227,23.0796804937,22.8708594719,23.3227577801,23.46617292,
23.5420808888,23.5438754761,23.5447935934,23.0718335627,22.8590440693,23.3055757271,23.4652641687,
23.542288783,23.5434672181,23.5444252368,23.0649115085,22.8474143756,23.2883198672,23.4645046668,
23.5423726179,23.5435042087,23.5442536265,23.0584240305,22.8357911099,23.2707158712,23.4635567321,
23.5424840806,23.5434082554,23.5442602908,23.0519357505,22.8239508294,23.2534539999,23.4626442548,
23.5425585014,23.5434306147,23.544303771,23.0453572187,22.8118652254,23.2363980041,23.461727722,
23.5426424291,23.5434115982,23.5443889875,23.0386084724,22.7994751472,23.2197030731,23.4607002953,
23.542713391,23.5434309729,23.5444705262,23.0316972199,22.7867949363,23.2032628577,23.4596585658,
23.5427889418,23.5434330846,23.5445636357,23.0246059581,22.7738129088,23.1871077306,23.4585737071,
23.5427853408,23.5436733455,23.5450579263,23.0164371845,22.7600876774,23.1717650582,23.4573923557,
23.7263160744,23.7756393027,23.6369505098,23.2625982849,22.8957091839,22.8430922982,23.4326093543,
23.7670582607,23.7234688125,23.7142936071,23.3576072745,22.9229719964,22.7994957105,23.4502575663,
23.7610331672,23.7569890616,23.7376336787,23.3993816599,22.9312696558,22.7542963618,23.444705066,
23.7618695756,23.7524489523,23.7525496713,23.4088455906,22.920566574,22.7559481209,23.445879701,
23.7603948817,23.7572430287,23.7578957876,23.4060531562,22.9042419942,22.7617440933,23.4454564256,
23.7602474922,23.7571682083,23.7607818117,23.3970449267,22.8845354233,22.7736817314,23.4455629468,
23.7599814013,23.7579333073,23.7618963229,23.3856700646,22.863604342,22.7855227998,23.4454120777,
23.7599232085,23.7580432345,23.7624177173,23.3733203074,22.8420457613,22.7968917662,23.4452399014,
23.7598761438,23.758207107,23.7626048243,23.3607234329,22.8202441785,22.8068635129,23.4449507679,
23.7598683484,23.7582719414,23.7626641116,23.3481692835,22.7983273756,22.815342139,23.444571566,
23.7598659706,23.7583504673,23.7626564516,23.3357975158,22.7763587023,22.8221994511,23.4440806932,
23.7598876963,23.7583747026,23.7626472142,23.3236155982,22.7543280112,22.8275870485,23.4435035406,
23.3596308775,23.2519247154,23.5607658799,22.7627867557,22.4215583665,23.5079561331,23.491562134,
23.2710581531,23.3658572064,23.3935484197,22.5250009645,22.3074372584,23.5744529285,23.4526659117,
23.2839694725,23.2941237306,23.3422400427,22.4045222815,22.23558734,23.6394758118,23.4597084838,
23.2823734137,23.3038908723,23.3103393374,22.3535774353,22.2046278697,23.6022649602,23.4536859751,
23.2857623174,23.2936503802,23.2990398882,22.3287321604,22.1848189743,23.5552024217,23.4506121889,
23.2860467032,23.2946662,23.293148658,22.3166748494,22.1714604674,23.4928586178,23.4457039129,
23.2868856429,23.2928903798,23.2911394557,22.3091721477,22.1597002749,23.4305326846,23.4413605501,
23.287681594,23.2927751637,23.2903079199,22.3048144033,22.1483165724,23.3680943121,23.4365472747,
23.288078974,23.292504742,23.290182839,22.3006863078,22.1365415049,23.3077685921,23.4317727026,
23.2883470543,23.2924551451,23.2903056174,22.2962117598,22.124128886,23.249698449,23.4269502372,
23.2885891042,23.2924184935,23.2905529991,22.2911254905,22.1109465787,23.1940447762,23.4221063289,
23.2888110742,23.2924130117,23.2908413346,22.2853471775,22.0969565493,23.1407236623,23.4172344198,
23.3395265064,23.3555940676,23.3161670893,22.3485657847,22.1230721279,23.0039152583,23.4048330407,
23.3508755037,23.3413777285,23.3375249158,22.3711322138,22.118721539,22.9469451428,23.4047472981,
23.3494621045,23.3503783359,23.3442366358,22.3784249216,22.1084323486,22.8918651825,23.3984362577,
23.3498416685,23.3492197585,23.3485676247,22.376296581,22.0922675536,22.8512089548,23.3938736715,
23.3493627577,23.3512557549,23.3504135928,22.3698559694,22.0738276113,22.8124217578,23.3885208084,
23.3495046484,23.3510920954,23.351594995,22.3608784233,22.0536136039,22.7774826673,23.383407217,
23.3500380915,23.3513023162,23.352218505,22.3507879702,22.0322674861,22.7438500669,23.3780311112,
23.3502236553,23.3513718393,23.3526139837,22.3399228481,22.0100836203,22.7113324935,23.372589707,
23.3503700826,23.3514260783,23.3529023138,22.3296867803,21.987191526,22.6796617321,23.3670890932,
23.3505100649,23.3514797583,23.3531277439,22.3190174582,21.9636766818,22.6486040294,23.3615197186,
23.3506583378,23.3515064168,23.353338473,22.30796908,21.9395470594,22.6181121909,23.3558913011,
23.3507951138,23.3515582947,23.3535270457,22.296590256,21.914830076,22.5880374765,23.3501870701,
23.2908100372,23.2733479045,23.3233326864,22.197757878,21.836108593,22.6617715063,23.3490984892,
23.2774595889,23.2910718477,23.2977384668,22.1489337258,21.7927748601,22.6400521002,23.3322886443,
23.2796294244,23.2800659915,23.2901258209,22.1175876236,21.7552629849,22.6186527701,23.3229063147,
23.2795558433,23.2816049772,23.2853732095,22.0967236064,21.7233683546,22.5817890299,23.3111156432,
23.2802400935,23.280089539,23.2838078757,22.0796428784,21.692661688,22.5435431058,23.2997016396,
23.2804886498,23.2801832694,23.2830610432,22.0643383753,21.6623752038,22.5032401529,23.2879574758,
23.2807806932,23.279989438,23.2829175622,22.0495138333,21.6317644997,22.4629668048,23.2761627083,
23.28100483,23.2800183634,23.2829710437,22.0347084316,21.6006220782,22.4228039679,23.2642418727,
23.2812188676,23.2800587628,23.2831199693,22.0197123595,21.5688291759,22.3829387409,23.2522135825,
23.2814424184,23.2800634175,23.2833427011,22.0043750912,21.5362943127,22.3435659774,23.2401122953,
23.2816392602,23.2801557416,23.2835533782,21.9887142661,21.5030331274,22.3044521764,23.2278928212,
23.2818565739,23.2801785127,23.2837956539,21.972676771,21.4690000787,22.2657450118,23.2155987034,
23.4899373032,23.5421696988,23.3876955276,22.2443263902,21.6042186863,21.8726937713,23.1879919653,
23.5361704374,23.4832505339,23.4751952208,22.3446203128,21.6144323959,21.8013424423,23.1958401654,
23.5296839638,23.5205789753,23.5020085623,22.3840551742,21.6026259515,21.7299205748,23.1845704154,
23.5306890635,23.5157365148,23.5190273109,22.3867689751,21.568947038,21.7110540757,23.1787937449,
23.5291405397,23.5211700688,23.5252308171,22.375444998,21.5285040004,21.6969503254,23.1710809859,
23.5290846098,23.5211513912,23.5286316699,22.3569578146,21.4838632413,21.6896966744,23.1638746761,
23.5289059842,23.5220447563,23.5300383086,22.3356076132,21.4374314575,21.6823279021,23.1562982766,
23.5289464263,23.5222511328,23.5307538216,22.3130089796,21.3899082374,21.674258957,23.1485912267,
23.5290151503,23.5224720368,23.531103327,22.2899685587,21.3417052611,21.6645394848,23.1406719563,
23.5291199068,23.5226123803,23.5313018074,22.2668258264,21.2929655216,21.6529775888,23.1325537958,
23.5292465296,23.5227269042,23.5314428268,22.2437093169,21.2437391942,21.6395246915,23.1242359926,
23.5293796391,23.5228460399,23.5315568599,22.2206732946,21.1940381797,21.6241646964,23.1157096298,
23.554553399,23.5545547852,23.5441702104,22.2324922887,21.1642724324,21.564244681,23.1050685707,
23.5602495276,23.5475568569,23.5548017238,22.2237959777,21.1192932798,21.5413383528,23.0982613887,
23.5596141916,23.5521233972,23.5581450559,22.2078264254,21.0711481073,21.5168153738,23.0892130649,
23.55987345,23.551661186,23.5602984919,22.1874982873,21.0199155107,21.4969273412,23.0806141704,
23.5598484331,23.5523789768,23.561171994,22.1655017453,20.967352175,21.4761253753,23.0716021537,
23.5599915226,23.5525042575,23.5617014113,22.1426683656,20.9137686664,21.4545718144,23.0624343324,
23.5601480405,23.5526684782,23.5620247522,22.1194518313,20.8593962589,21.4316702367,23.0530455088,
23.560314586,23.5528229814,23.5622487441,22.0960694382,20.8043338253,21.4072145163,23.0434220803,
23.5605053351,23.5529310522,23.5624504226,22.0725777038,20.7485827864,21.3812599881,23.0335809299,
23.5607071253,23.5530337682,23.5626483202,22.0489868317,20.6921351014,21.3538324825,23.0235206846,
23.5609071825,23.5531612895,23.562835925,22.0253146568,20.6349913084,21.3248924962,23.0132248464,
23.5611216314,23.5532670108,23.5630378883,22.0015338484,20.5771135687,21.2945411029,23.0027042961,
23.7613872913,23.8058666297,23.6630835074,22.2561523883,20.6873029089,20.9234536273,22.9772621619,
23.8058873196,23.7492561604,23.747308399,22.3456536115,20.6730289722,20.8587635544,22.9838342561,
23.7997063503,23.7851399839,23.7731542035,22.3770512548,20.636850353,20.793205518,22.9738279212,
23.8006798266,23.7806231029,23.789520047,22.3731959844,20.5797351284,20.7765329239,22.9688797781,
23.7992534629,23.7858287621,23.7955344718,22.355891107,20.5159431332,20.7633514023,22.9619358122,
23.7992306812,23.785905372,23.7988213087,22.3318110794,20.4480122992,20.7554216515,22.9552812414,
23.7991075561,23.7868168234,23.8001971244,22.3050775317,20.3782352645,20.7461843186,22.9480968116,
23.799206774,23.7870473405,23.8009368223,22.2771822806,20.3072422552,20.7352219338,22.9406277685,
23.7993278065,23.7873206302,23.8013116919,22.2489216194,20.2354356606,20.7215774318,22.9327792278,
23.7994910931,23.787509199,23.8015571567,22.220587344,20.1629323235,20.7051507402,22.9245702002,
23.7996812461,23.7876637297,23.8017559824,22.1922834911,20.0897535998,20.6859673011,22.9160067373,
23.7998741594,23.7878478131,23.8019227015,22.1640704281,20.0159186722,20.6639802074,22.9070663603,
23.4660852758,23.3675330022,23.6334350836,21.6773007739,19.6786423707,21.2023267182,22.9386819132,
23.3930031147,23.4605637564,23.49483533,21.4608506277,19.5289447686,21.2289918671,22.9008059915,
23.4037687053,23.4017717338,23.4526041074,21.3408595453,19.4124561746,21.2518400835,22.8894698655,
23.4027683483,23.4096392987,23.4261066625,21.278821094,19.3287703902,21.1889826662,22.8689784506,
23.4058130145,23.4013036273,23.4168173095,21.2386072996,19.2538460283,21.1161924581,22.8510628669,
23.4065070153,23.4016063404,23.4120165854,21.2092237182,19.1835031258,21.0302903675,22.8318536683,
23.4074155621,23.4004395484,23.4104309817,21.1837492049,19.1138342028,20.9424776141,22.8127540708,
23.4079709981,23.4004244881,23.4099298063,21.1596463928,19.0437119104,20.8535304095,22.7933425169,
23.4085073404,23.4003460679,23.4100489588,21.1355639713,18.9724088786,20.7651029277,22.773768145,
23.4089892462,23.4004200992,23.410409778,21.1109620398,18.8996604061,20.6774421601,22.7539907117,
23.4094525419,23.40053945,23.4108800919,21.0856073909,18.8253410869,20.5906327559,22.7340025752,
23.4099257717,23.4006245529,23.4114211856,21.0593662864,18.7493607086,20.5047885892,22.7138288104,
23.3016191425,23.2636401931,23.3576242094,20.8813749383,18.5821159838,20.6047370055,22.6903036241,
23.2780159623,23.2946094222,23.3124875144,20.7919174644,18.4771600264,20.5368023938,22.6492080242,
23.2819727243,23.2753035812,23.2991074791,20.7332062259,18.3817744836,20.4692037406,22.6169451173,
23.2820337377,23.2779991479,23.2908873631,20.6926502058,18.295514275,20.3746323379,22.5817239247,
23.2834111988,23.275390668,23.288306767,20.6584481929,18.2105934005,20.2777515409,22.5473808943,
23.2840231584,23.2755992418,23.2872095247,20.6269816953,18.1256105259,20.177461653,22.5126488714,
23.2847040329,23.2753360454,23.2871607229,20.5960066825,18.0392896156,20.0772882436,22.4779731477,
23.2852647796,23.275468434,23.2874567606,20.5647250754,17.9512729969,19.977320019,22.4431963333,
23.2858292706,23.2755490802,23.2879659487,20.5326900642,17.8613034405,19.878074486,22.4083772164,
23.2863643863,23.2757267416,23.2885419045,20.4997578138,17.7693099963,19.7794201149,22.3734675806,
23.2869082518,23.2758818711,23.2891563076,20.4658649328,17.6752393363,19.6813618706,22.3384761998,
23.287445176,23.2760638481,23.2897883451,20.4309854531,17.5790677951,19.5837677038,22.3033829694,
23.5381445558,23.592153393,23.4153095151,20.743595587,17.6926424367,19.0619673956,22.2493813677,
23.5940771403,23.5213749538,23.5210432212,20.8488126846,17.6490833415,18.9254217214,22.2356170906,
23.5866154467,23.566296099,23.5537539168,20.8804930669,17.5771095861,18.7895476537,22.2012980092,
23.5880961564,23.560702067,23.5745795618,20.8672497316,17.4777821261,18.7164146631,22.17346519,
23.5865685334,23.5672727661,23.5824499152,20.836486503,17.3689900967,18.6490822004,22.1432865426,
23.5868007336,23.5674121627,23.5869009933,20.7964617115,17.253922142,18.5896419753,22.1136198789,
23.5869023647,23.5686041417,23.588960314,20.7524481647,17.1354518862,18.5297614677,22.0834292362,
23.5872761329,23.5689630749,23.5902002474,20.7063316914,17.0144049783,18.4687218878,22.0530006288,
23.5876737473,23.5693768361,23.5909862651,20.6590925544,16.8912859801,18.4052346184,22.0222093369,
23.5881350349,23.569654353,23.5916050085,20.6111658717,16.766244119,18.3391209747,21.9910863484,
23.588612646,23.5699364163,23.5921517845,20.5627134778,16.6393352126,18.2702102844,21.9596070239,
23.589110926,23.5702103494,23.5926749923,20.5137518804,16.5105566546,18.1984798152,21.9277613441,
23.3393436779,23.2541617826,23.4682637117,20.1161194801,16.1752935565,18.5518847385,21.9149196028,
23.2843730282,23.3256506114,23.3635418364,19.924152129,15.9853744865,18.5142168673,21.8611711919,
23.2929544402,23.2810265025,23.332001672,19.8044831699,15.820131658,18.4734735431,21.8275278918,
23.2925496484,23.2871583613,23.3123324688,19.7281786301,15.6779677955,18.3671221853,21.7867970592,
23.295198808,23.2810273287,23.3056744529,19.6680149106,15.5411065998,18.2522807696,21.7478544604,
23.2960889968,23.2813943136,23.3024435613,19.6155991322,15.4062570664,18.1266850574,21.7077895137,
23.2971353999,23.2806881122,23.3016328586,19.5657409918,15.2704717237,17.9986793509,21.6676351436,
23.2979282145,23.2808316226,23.3016622525,19.5164874155,15.1328604701,17.8689028911,21.6270797776,
23.298705435,23.2809521759,23.3021583855,19.46682484,14.9928643628,17.7385234129,21.5862159599,
23.2994554575,23.2811703197,23.3028549782,19.4163176393,14.8502465917,17.6077668888,21.5450175994,
23.3002027446,23.2814111656,23.3036456189,19.3647752032,14.7048843429,17.4767074259,21.503479154,
23.3009391248,23.2816999464,23.3044702801,19.3121335927,14.5567267642,17.3452223332,21.4615723425,
23.6433734139,23.7145436323,23.4761730604,19.7312864852,14.7079869755,16.6386928283,21.393035524,
23.7201229937,23.6170190129,23.6207116184,19.8704213845,14.6379171838,16.451098198,21.379724876,
23.7098757312,23.6787371381,23.6652871475,19.9093866839,14.5200802198,16.2661245969,21.3379131613,
23.7119335204,23.6710151575,23.6937531772,19.8873293918,14.3699806317,16.1652545164,21.3048335008,
23.7098462235,23.6800723709,23.7044788824,19.8413953257,14.2051593634,16.071417925,21.2683184324,
23.7101988292,23.6802335046,23.7106004908,19.7829772081,14.031616947,15.987852337,21.2323421371,
23.7103394138,23.6819533069,23.7134049838,19.719224781,13.8535097391,15.9028738175,21.195420759,
23.7108836535,23.6824257349,23.7151404161,19.6526388053,13.671711582,15.8158410198,21.158013326,
23.7114452289,23.6830480642,23.7162284472,19.5847075847,13.4871176639,15.7248181945,21.1199060212,
23.7121045807,23.6834407367,23.7171205761,19.5158290795,13.2997077949,15.629737345,21.0811725399,
23.7127769231,23.6838888573,23.7178849483,19.4463168368,13.1097642803,15.5302276349,21.0417496553,
23.7134906256,23.6842740044,23.7186402017,19.3762048453,12.9171576505,15.4264279021,21.0016582319,
23.9892632888,24.032668665,23.8568859816,19.6889248484,12.9737858212,14.8636749961,20.9398605687,
24.0509291158,23.9547925103,23.9731332276,19.7747134476,12.8648460314,14.7084673504,20.9219996111,
24.042952775,24.0042113995,24.0091747933,19.779430324,12.6920604778,14.5526239579,20.8810199398,
24.044728202,23.99826858,24.0321339182,19.7353451091,12.5014304823,14.460933319,20.8466354302,
24.0432298502,24.0056343127,24.0408868929,19.6722787193,12.2971438159,14.3719695927,20.8091637889,
24.0436770965,24.0059462775,24.0459104577,19.5994025291,12.0851681046,14.2881891755,20.7717412792,
24.0439925334,24.007426452,24.0483149845,19.5223692337,11.8687146378,14.2005522478,20.7332239174,
24.0446192894,24.0079848805,24.0498500925,19.4431921449,11.6488266262,14.1084711903,20.69393593,
24.0452995396,24.0085686663,24.0509197703,19.362960918,11.4256789916,14.0107577674,20.6537607513,
24.0460328177,24.0090890263,24.0518033566,19.2820629264,11.199828723,13.9071588974,20.6126890864,
24.046820142,24.0095432887,24.0526373585,19.2006207763,10.970856687,13.797755486,20.5707332983,
24.0476369717,24.0100030339,24.0534658947,19.1186783857,10.7390180742,13.6826242471,20.5278780903,
24.2402830362,24.2528977226,24.1500475469,19.3034457501,10.6706291055,13.2375401398,20.4694472182,
24.2836070708,24.1989871965,24.2315242351,19.3295308263,10.4742141444,13.0802334,20.4410281067,
24.2783802837,24.233682842,24.2570472276,19.2989827025,10.2598618485,12.9201480511,20.3960917679,
24.2799930624,24.2297627018,24.2734583924,19.2341437076,10.0219070127,12.802556661,20.3553044558,
24.2793306962,24.2351351758,24.2799551084,19.1557885471,9.77481500084,12.6844559204,20.311911514,
24.2800518373,24.2355451224,24.2838873987,19.0701713352,9.52108402097,12.5677574587,20.2681244354,
24.2806794983,24.2368166208,24.2859920627,18.9812849783,9.26278385643,12.4460938086,20.2231161419,
24.2815409926,24.2374188532,24.2875105964,18.8904651179,9.00052985102,12.319169313,20.1771264347,
24.2824483689,24.2380595333,24.2887136981,18.7985162889,8.73462434093,12.1861613657,20.130059577,
24.2834038711,24.2386474843,24.2898030482,18.7055963286,8.46504426247,12.0469505601,20.0819117861,
24.2844108446,24.2391898403,24.2908786642,18.6118027997,8.1918971381,11.9016590208,20.0326901482,
24.2854408962,24.2397570712,24.2919559075,18.5171359527,7.91487236087,11.7503110934,19.9823691245,
24.278170009,24.2297420828,24.2888881511,18.4098761039,7.6269036138,11.6072187498,19.9315910997,
24.2774254909,24.2326257783,24.2865235877,18.3084904882,7.34034652299,11.4456969353,19.8783706695,
24.2788073784,24.2317016741,24.2866103393,18.2084837338,7.05053165768,11.2783950715,19.8246987968,
24.2799418711,24.23240356,24.2871503524,18.1087288284,6.75736787495,11.1036031368,19.7696985606,
24.2811841842,24.2327709625,24.288141455,18.0083998452,6.46022766685,10.9231402965,19.7136171585,
24.2824084035,24.2333190763,24.289288399,17.9070347492,6.1588870753,10.7371059649,19.6563696284,
24.2836595833,24.2338553834,24.2905528804,17.8044464503,5.8531451329,10.5458276563,19.5979703127,
24.2849264712,24.2344394045,24.2918708174,17.7004988367,5.5428814837,10.3493484135,19.5383887336,
24.2862314877,24.234990351,24.2932557428,17.5950967441,5.22786751549,10.1478711584,19.4776386731,
24.2875486856,24.2356033169,24.2946627096,17.488230391,4.90818746278,9.94131855683,19.4156764103,
24.2889082289,24.2361714671,24.296125921,17.3797152142,4.58362318641,9.72987332628,19.3525196489,
24.2902855104,24.2367833439,24.2976077355,17.2695539311,4.25401012282,9.51345754096,19.2881321853,
24.0332238106,23.9108962345,24.170122871,16.7977839063,3.70333472297,9.73112114463,19.2419819617,
23.9774060394,23.9849183682,24.0630662367,16.5374706855,3.30740564922,9.5464896599,19.1528546015,
23.9871284892,23.9394316559,24.0315114954,16.350635276,2.92613717268,9.35358860971,19.0834857192,
23.9876754486,23.9460703398,24.0122969811,16.2072140168,2.56655570741,9.09140999561,19.005956672,
23.991356512,23.940174274,24.0065197844,16.0790833638,2.209316045,8.81812066747,18.9293580794,
23.9932325694,23.9409974653,24.0042824493,15.9576338103,1.85055801369,8.53126764249,18.8506723212,
23.9952934268,23.9406928758,24.0045725772,15.8373753444,1.48740197439,8.23949392006,18.770972873,
23.997103531,23.9412866394,24.0057446062,15.7163150294,1.11875860692,7.94337769424,18.6899207627,
23.9989187989,23.9418507646,24.0074119809,15.5933985568,0.744112367448,7.64409143537,18.6076077869,
24.0007176128,23.9425340391,24.0093048181,15.4681535634,0.362925267553,7.34179574816,18.5239911028,
24.0025227525,23.9432667217,24.0113074607,15.3403700389,-0.0246319796406,7.03648353657,18.4390459791,
24.0043478872,23.9440175114,24.0133631614,15.2099345241,-0.419028579632,6.72803765739,18.3527511021,
23.5971859909,23.4298438569,23.8082867227,14.5162032167,-1.14337150996,7.10402462757,18.3170335327,
23.509388012,23.5440426797,23.6409237114,14.1499288796,-1.64035660787,6.85570344735,18.2052652927,
23.5241165932,23.4729030157,23.5912548737,13.8985599449,-2.10673525789,6.60033239193,18.1247080537,
23.5245617751,23.4830235717,23.5608641796,13.7150222204,-2.53952788223,6.23977182791,18.0318284968,
23.5299142478,23.4735336578,23.5514411382,13.5554074736,-2.96758603546,5.86565849538,17.9408357839,
23.5324400628,23.4745059491,23.5475452182,13.4062373357,-3.39617922489,5.47414234561,17.8470418166,
23.5352333138,23.4737394003,23.5475669179,13.259112886,-3.83010955625,5.07852912658,17.7521121273,
23.5376120378,23.4743861771,23.5489364267,13.1109228769,-4.2708287627,4.67957121803,17.6555162775,
23.5399916999,23.4749609222,23.5510685671,12.9600466904,-4.71928673582,4.27905433317,17.5574155645,
23.5423251685,23.4757308249,23.5535211236,12.805808165,-5.17588980235,3.87709605773,17.45774256,
