,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,0,-2.29166666667,0.0,586.818269708,21.5166627507,23.7657471049,23.7604573812,23.0956428828,22.9131278245,23.75,3.17547123626,13450.175414
1,1,-1.78333333333,0.0,586.818269708,21.5195874861,23.7512283737,23.7501210181,23.0954112406,22.9030204343,23.75,3.17547123626,13450.5121195
2,2,-1.275,0.0,586.818269708,21.5230195479,23.7506439768,23.7497142082,23.0947304171,22.8930718615,23.75,3.17547123626,13450.5263781
3,3,-0.766666666667,0.0,586.818269708,21.5267273685,23.7502981708,23.7512486129,23.0940990689,22.8862885394,23.75,3.17547123626,13450.5137221
4,4,-0.258333333333,0.0,586.818269708,21.5309043132,23.7486895528,23.7504522128,23.0936685347,22.882074094,23.75,3.17547123626,13450.5045758
5,5,0.25,0.0,586.818269708,21.535614706,23.7499607575,23.7501378688,23.0933522303,22.8790643885,23.75,3.17547123626,13450.5144026
6,6,0.758333333333,0.0,586.818269708,21.5408231578,23.751626057,23.7500145866,23.0930329317,22.876489767,23.75,3.17547123626,13450.5430128
7,7,1.26666666667,0.0,586.818269708,21.5464772139,23.7499008269,23.7499276381,23.0926527747,22.8741621378,23.75,3.17547123626,13450.5869046
8,8,1.775,0.0,586.818269708,21.5525468082,23.7489575445,23.7502069458,23.0922083987,22.8720941138,23.75,3.17547123626,13450.6401212
9,9,2.28333333333,0.0,586.818269708,21.5590163472,23.7492763113,23.7512488488,23.0917140586,22.8703144743,23.75,3.17547123626,13450.7026333
10,10,2.79166666667,0.0,586.818269708,21.5720221475,23.7505192041,23.7506885803,23.0911786423,22.8688243003,23.75,3.17547123626,13450.776004
11,11,3.3,0.0,586.818269708,21.5836311543,23.7502345006,23.7508146256,23.0906024146,22.8680061675,23.75,3.17547123626,13450.8611356
12,12,3.20833333333,0.0,586.818269708,21.5867970833,23.9262326144,23.9311962374,23.0901181909,22.8678061459,23.94,3.17547123626,13450.8326061
13,13,3.11666666667,0.0,586.818269708,21.5849736044,23.93935301,23.9394265888,23.0897186272,22.8718891193,23.94,3.17547123626,13450.8542832
14,14,3.025,0.0,586.818269708,21.5823961277,23.9384577471,23.9396980096,23.0893632074,22.8755020121,23.94,3.17547123626,13450.8774617
15,15,2.93333333333,0.0,586.818269708,21.5802170661,23.9387208819,23.9405207817,23.0890346551,22.8763604656,23.94,3.17547123626,13450.8963719
16,16,2.84166666667,0.0,586.818269708,21.5780656783,23.9388401232,23.9390691175,23.0887318872,22.8752743032,23.94,3.17547123626,13450.9098927
17,17,2.75,0.0,586.818269708,21.5756482286,23.9402232018,23.9401152896,23.0884526574,22.8735416897,23.94,3.17547123626,13450.9197313
18,18,2.65833333333,0.0,586.818269708,21.5729972604,23.939060002,23.9386044993,23.0881893614,22.8718067113,23.94,3.17547123626,13450.9274862
19,19,2.56666666667,0.0,586.818269708,21.5702171713,23.9380719899,23.9389465751,23.0879334237,22.8701373662,23.94,3.17547123626,13450.9336109
20,20,2.475,0.0,586.818269708,21.5673535315,23.9389969121,23.9386671637,23.0876792134,22.8684624817,23.94,3.17547123626,13450.9379267
21,21,2.38333333333,0.0,586.818269708,21.5644117526,23.9396478526,23.9405147514,23.087424463,22.8667327963,23.94,3.17547123626,13450.9402896
22,22,2.29166666667,0.0,586.818269708,21.5614051394,23.9387338829,23.94096329,23.0871698767,22.8650144787,23.94,3.17547123626,13450.940782
23,23,2.2,0.0,586.818269708,21.5520358729,23.9383214039,23.9385458295,23.0869138922,22.8632611402,23.94,3.17547123626,13450.9395928
24,24,2.10833333333,0.0,586.818269708,21.5437487295,23.9781129839,23.976799332,23.0866577279,22.8608210998,23.98,3.17547123626,13450.9365541
25,25,2.01666666667,0.0,586.818269708,21.5384573574,23.9791568962,23.9799280893,23.086401567,22.8587697432,23.98,3.17547123626,13450.9322026
26,26,1.925,0.0,586.818269708,21.5342973702,23.9794741009,23.9810188601,23.0861466755,22.856701873,23.98,3.17547123626,13450.9265277
27,27,1.83333333333,0.0,586.818269708,21.5299702703,23.9805980816,23.9787357117,23.0858952688,22.8543465514,23.98,3.17547123626,13450.91956
28,28,1.74166666667,0.0,586.818269708,21.5253776717,23.9816113661,23.9810592642,23.0856480033,22.8517681342,23.98,3.17547123626,13450.911385
29,29,1.65,0.0,586.818269708,21.520745333,23.9818266519,23.9802814752,23.0854035971,22.8491138593,23.98,3.17547123626,13450.9020977
30,30,1.55833333333,0.0,586.818269708,21.5161555821,23.9811970308,23.9807259101,23.0851601973,22.8464309851,23.98,3.17547123626,13450.8917807
31,31,1.46666666667,0.0,586.818269708,21.5115788053,23.9799664531,23.9790400429,23.0849164269,22.8437062342,23.98,3.17547123626,13450.8805027
32,32,1.375,0.0,586.818269708,21.506984485,23.9783663785,23.9814063819,23.0846715326,22.8409310663,23.98,3.17547123626,13450.8683268
33,33,1.28333333333,0.0,586.818269708,21.5023684943,23.980242554,23.9801487039,23.0844251262,22.838169427,23.98,3.17547123626,13450.8553142
34,34,1.19166666667,0.0,586.818269708,21.4977362351,23.9789757711,23.9797698528,23.0841770887,22.8354181618,23.98,3.17547123626,13450.8415244
35,35,1.1,0.0,586.818269708,21.4930905681,23.9790783347,23.9809601123,23.0839274765,22.832640856,23.98,3.17547123626,13450.827011
36,36,1.1,0.0,586.818269708,21.4905715647,24.0355301477,24.0387392489,23.0836626992,22.8306204512,24.04,3.17547123626,13450.8246153
37,37,1.1,0.0,586.818269708,21.4895891097,24.0392789481,24.0400485091,23.083384655,22.8308562931,24.04,3.17547123626,13450.8168234
38,38,1.1,0.0,586.818269708,21.4889673006,24.0413284908,24.0405971895,23.0831032597,22.8317086741,24.04,3.17547123626,13450.8078498
39,39,1.1,0.0,586.818269708,21.4882706902,24.0418334365,24.0414527698,23.0828244032,22.8321466672,24.04,3.17547123626,13450.8018605
40,40,1.1,0.0,586.818269708,21.4875661154,24.0413315988,24.0396834202,23.0825528135,22.832131867,24.04,3.17547123626,13450.7910224
41,41,1.1,0.0,586.818269708,21.4869212854,24.0403233208,24.0399126434,23.0822803605,22.8319283548,24.04,3.17547123626,13450.7906327
42,42,1.1,0.0,586.818269708,21.4863422406,24.0391091884,24.0403340674,23.0820037319,22.8317313935,24.04,3.17547123626,13450.7883377
43,43,1.1,0.0,586.818269708,21.4858137124,24.0413583515,24.0412223829,23.0817248076,22.8315468443,24.04,3.17547123626,13450.7832795
44,44,1.1,0.0,586.818269708,21.485321959,24.0407321217,24.0392817679,23.081444742,22.8314267695,24.04,3.17547123626,13450.7779992
45,45,1.1,0.0,586.818269708,21.4848621359,24.0415132021,24.0409670243,23.0811636054,22.8313017596,24.04,3.17547123626,13450.7722173
46,46,1.1,0.0,586.818269708,21.4844299255,24.0391528886,24.0412639101,23.0808800071,22.8312201627,24.04,3.17547123626,13450.7675896
47,47,1.1,0.0,586.818269708,21.4840241788,24.0388173025,24.0411488452,23.0805935855,22.8311263602,24.04,3.17547123626,13450.7626794
48,48,1.15,0.0,586.818269708,21.4821686537,24.1053732998,24.1061093504,23.0803059835,22.8300570233,24.11,3.17547123626,13450.7556457
49,49,1.2,0.0,586.818269708,21.4793930919,24.1111073243,24.1097740153,23.0800159595,22.8296051774,24.11,3.17547123626,13450.7519585
50,50,1.25,0.0,586.818269708,21.4765112322,24.1084962496,24.1099341861,23.0797270199,22.828685451,24.11,3.17547123626,13450.7484251
51,51,1.3,0.0,586.818269708,21.4737734613,24.1112394628,24.1091391564,23.0794446996,22.826728287,24.11,3.17547123626,13450.7451152
52,52,1.35,0.0,586.818269708,21.4711119675,24.1105380239,24.1110769071,23.0791709049,22.8241234564,24.11,3.17547123626,13450.7419997
53,53,1.4,0.0,586.818269708,21.4684589759,24.1112209037,24.1102653011,23.0789033791,22.8212878826,24.11,3.17547123626,13450.7390351
54,54,1.45,0.0,586.818269708,21.465811264,24.1098317681,24.1086635713,23.0786384272,22.8184672569,24.11,3.17547123626,13450.7362076
55,55,1.5,0.0,586.818269708,21.4631843144,24.11111334,24.1099443238,23.0783731345,22.8156435898,24.11,3.17547123626,13450.7335098
56,56,1.55,0.0,586.818269708,21.4605842657,24.1105490927,24.1106123732,23.0781058536,22.8128399716,24.11,3.17547123626,13450.730938
57,57,1.6,0.0,586.818269708,21.4580098191,24.109171685,24.1089263233,23.0778359041,22.8100350534,24.11,3.17547123626,13450.7284808
58,58,1.65,0.0,586.818269708,21.455459306,24.1082879612,24.1091698025,23.0775631066,22.8072199511,24.11,3.17547123626,13450.7261293
59,59,1.7,0.0,586.818269708,21.45293248,24.1112603063,24.1089513135,23.0772874132,22.8044126216,24.11,3.17547123626,13450.7238739
60,60,1.7,0.0,586.818269708,21.4531775105,24.2421851378,24.2447404094,23.0770017911,22.8033185803,24.25,3.17547123626,13450.7283161
61,61,1.7,0.0,586.818269708,21.4552842959,24.2504587652,24.2504080711,23.0767063393,22.8072898561,24.25,3.17547123626,13450.7304159
62,62,1.7,0.0,586.818269708,21.4577502582,24.2488303648,24.2494583495,23.0764138357,22.8124497504,24.25,3.17547123626,13450.7329255
63,63,1.7,0.0,586.818269708,21.4600810661,24.2507334326,24.2497932234,23.0761359733,22.8163838812,24.25,3.17547123626,13450.7361181
64,64,1.7,0.0,586.818269708,21.4623755082,24.2489083336,24.2485710733,23.075873898,22.8191577244,24.25,3.17547123626,13450.7400391
65,65,1.7,0.0,586.818269708,21.4647456465,24.2509078922,24.2509182873,23.0756209502,22.8214511235,24.25,3.17547123626,13450.7445572
66,66,1.7,0.0,586.818269708,21.4671911232,24.2511489221,24.2510166143,23.0753691276,22.8237984304,24.25,3.17547123626,13450.7495635
67,67,1.7,0.0,586.818269708,21.4696792691,24.2495561277,24.2499517711,23.0751130988,22.8262872425,24.25,3.17547123626,13450.7550121
68,68,1.7,0.0,586.818269708,21.4721956072,24.2502667891,24.2492435144,23.0748506338,22.8288078886,24.25,3.17547123626,13450.7608912
69,69,1.7,0.0,586.818269708,21.4747403921,24.2514542802,24.2491992893,23.0745812669,22.8313166322,24.25,3.17547123626,13450.7671885
70,70,1.7,0.0,586.818269708,21.4773154082,24.2486678404,24.2494591919,23.0743051593,22.8338558477,24.25,3.17547123626,13450.7738803
71,71,1.7,0.0,586.818269708,21.4799201523,24.2502112349,24.2496691168,23.0740227068,22.836369002,24.25,3.17547123626,13450.7809384
72,72,1.74166666667,0.0,652.039542125,21.4835943451,24.1544183086,24.1547954403,23.078811025,22.8374510365,24.15,3.17547123626,13450.7808569
73,73,1.78333333333,0.0,652.039542125,21.484621889,24.1512132559,24.1505895612,23.0853721562,22.8357360632,24.15,3.17547123626,13450.7839242
74,74,1.825,0.0,652.039542125,21.4834215044,24.1488933523,24.1491494352,23.0898774204,22.8343874716,24.15,3.17547123626,13450.7875744
75,75,1.86666666667,0.0,652.039542125,21.481675666,24.14891454,24.1503996547,23.0917448395,22.8341286719,24.15,3.17547123626,13450.7918877
76,76,1.90833333333,0.0,652.039542125,21.4800958068,24.1505816442,24.1508224289,23.0920669035,22.8339689371,24.15,3.17547123626,13450.7965149
77,77,1.95,0.0,652.039542125,21.4786299735,24.1498465719,24.1492917279,23.0918956527,22.8331891457,24.15,3.17547123626,13450.8009317
78,78,1.99166666667,0.0,652.039542125,21.4771383932,24.1488904485,24.1503177737,23.0917078558,22.8317555545,24.15,3.17547123626,13450.8048451
79,79,2.03333333333,0.0,652.039542125,21.4756038452,24.1493061088,24.1513117077,23.0915788052,22.8300229709,24.15,3.17547123626,13450.8082427
80,80,2.075,0.0,652.039542125,21.4740605115,24.1510948641,24.1506485633,23.0914581259,22.8282152891,24.15,3.17547123626,13450.8112217
81,81,2.11666666667,0.0,652.039542125,21.4725278646,24.1506124755,24.1485696845,23.0913091015,22.8264188493,24.15,3.17547123626,13450.8138598
82,82,2.15833333333,0.0,652.039542125,21.471007101,24.1500154738,24.1498593387,23.0911296385,22.824604586,24.15,3.17547123626,13450.8161827
83,83,2.2,0.0,652.039542125,21.4694957922,24.1507808692,24.1514138045,23.0909320733,22.822807451,24.15,3.17547123626,13450.8181951
84,84,2.2,0.0,652.039542125,21.4693824251,23.9898817813,23.986455981,23.0907248782,22.822137606,23.98,3.17547123626,13450.8210326
85,85,2.2,0.0,652.039542125,21.470125424,23.9812816322,23.9788531415,23.0900361689,22.8186739571,23.98,3.17547123626,13450.8230765
86,86,2.2,0.0,652.039542125,21.4709714202,23.9792123011,23.9807149643,23.0892817367,22.8156749777,23.98,3.17547123626,13450.8249061
87,87,2.2,0.0,652.039542125,21.4716930534,23.9807327152,23.9790298443,23.0887110944,22.8147838678,23.98,3.17547123626,13450.8263877
