,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,m,tret
7071,7071,1.3,164.333333333,0.0,23.7298724106,23.5296812734,23.5319765837,23.5303111518,23.5297937738,23.5296554986,8.18419304025,23.7322167465
7072,7072,1.35,165.666666667,0.0,23.7293756845,23.5297999199,23.5294403008,23.5295848708,23.5297863075,23.5296515314,8.19339507804,23.7298724106
7073,7073,1.4,167.0,0.0,23.7297056987,23.5298008071,23.5317373725,23.5302183062,23.5297875131,23.5296504236,8.20421961104,23.7293756845
7074,7074,1.45,161.666666667,0.0,23.7303617373,23.5297982942,23.5310597625,23.5297029356,23.5297899351,23.5296497584,8.2041205684,23.7297056987
7075,7075,1.5,156.333333333,0.0,23.7311357071,23.5305000206,23.53077454,23.5296836099,23.5297920329,23.5296493752,8.20515364496,23.7303617373
7076,7076,1.55,151.0,0.0,23.7319804019,23.5300762439,23.5294031385,23.5308746089,23.529793023,23.5296487136,8.20883312611,23.7311357071
7077,7077,1.6,145.666666667,0.0,23.7328805997,23.5303380685,23.5297012589,23.5307171521,23.5297929872,23.5296477863,8.21112872507,23.7319804019
7078,7078,1.65,140.333333333,0.0,23.7338371337,23.5304155634,23.5306006859,23.5303150281,23.5297926018,23.5296468871,8.21230928618,23.7328805997
7079,7079,1.7,135.0,0.0,23.7348317008,23.5295468988,23.5309571653,23.529994699,23.5297922606,23.5296460488,8.21468310592,23.7338371337
7080,7080,1.7,129.666666667,0.0,23.7457112817,23.7387591868,23.7338334921,23.7405086531,23.7263093578,23.7365735521,6.12504909586,23.7348317008
7081,7081,1.7,124.333333333,0.0,23.7841395384,23.7493524491,23.7476213761,23.7490940173,23.7468743796,23.7485467026,8.44314417976,23.7457112817
7082,7082,1.7,119.0,0.0,23.8257414487,23.7493523683,23.7512083158,23.7507248758,23.7493900271,23.7495442206,7.21272786536,23.7841395384
7083,7083,1.7,113.666666667,0.0,23.8532529627,23.7493353416,23.7523315544,23.7509941861,23.7497646656,23.7496620607,7.5166377515,23.8257414487
7084,7084,1.7,108.333333333,0.0,23.8668970278,23.7510226496,23.7500455945,23.7509905508,23.7497887005,23.7496606236,7.51389600196,23.8532529627
7085,7085,1.7,103.0,0.0,23.8730292846,23.7505257352,23.7490931722,23.7496125966,23.7497886858,23.7496614534,7.5228960191,23.8668970278
7086,7086,1.7,101.416666667,0.0,23.8766432735,23.7510019525,23.7493157432,23.7500843585,23.7497851899,23.7496616327,7.53044437449,23.8730292846
7087,7087,1.7,99.8333333333,0.0,23.8798478971,23.75024208,23.7497162696,23.7498122743,23.7497819844,23.7496614871,7.53851674848,23.8766432735
7088,7088,1.7,98.25,0.0,23.882974195,23.7493901155,23.7497545626,23.7511665247,23.7497793084,23.7496611353,7.54573930787,23.8798478971
7089,7089,1.7,96.6666666667,0.0,23.8859011541,23.7493227279,23.7493738282,23.7512632295,23.7497771686,23.7496607421,7.5521038177,23.882974195
7090,7090,1.7,95.0833333333,0.0,23.888566859,23.7500814769,23.7523253596,23.7506967663,23.7497755494,23.7496603275,7.55941454866,23.8859011541
7091,7091,1.7,93.5,0.0,23.891060775,23.7503430388,23.7522353917,23.7502810797,23.7497740921,23.7496598682,7.56527608807,23.888566859
7092,7092,1.74166666667,91.9166666667,0.0,23.868602905,23.2845986921,23.2818323818,23.2827394299,23.2939057179,23.2879977418,8.78846506943,23.88696367
7093,7093,1.78333333333,90.3333333333,0.0,23.7887430319,23.2699075551,23.2707390634,23.2708963746,23.2702930373,23.2698769372,7.49276983277,23.8543392449
7094,7094,1.825,88.75,0.0,23.6879960837,23.2698195653,23.2715775235,23.2698666308,23.2699631633,23.2697169075,10.1002513667,23.7887430319
7095,7095,1.86666666667,87.1666666667,0.0,23.6275219913,23.2697596616,23.2706117826,23.2700593866,23.2697140856,23.269596859,9.10919292832,23.6879960837
7096,7096,1.90833333333,85.5833333333,0.0,23.6047228171,23.2697788416,23.2712623977,23.2697494758,23.2697404995,23.2696336094,9.16592854968,23.6275219913
7097,7097,1.95,84.0,0.0,23.5994467105,23.2697790973,23.2715881516,23.2705863693,23.2697561882,23.2696472213,9.14430936089,23.6047228171
7098,7098,1.99166666667,79.9166666667,0.0,23.5980531723,23.2697800617,23.2705533749,23.269912582,23.2697696686,23.2696577329,9.12843164131,23.5994467105
7099,7099,2.03333333333,75.8333333333,0.0,23.596059157,23.2697753823,23.2706544498,23.2700061763,23.269774679,23.2696643538,9.13533383879,23.5980531723
7100,7100,2.075,71.75,0.0,23.5937176574,23.2697736962,23.2706379789,23.2706468932,23.2697745075,23.2696667998,9.12381448039,23.596059157
7101,7101,2.11666666667,67.6666666667,0.0,23.591821387,23.2697735106,23.269657967,23.2699997549,23.2697745547,23.2696689115,9.1111102483,23.5937176574
7102,7102,2.15833333333,63.5833333333,0.0,23.5905016336,23.2695095207,23.2697193465,23.2700854533,23.2697757637,23.2696712359,9.09946200815,23.591821387
7103,7103,2.2,59.5,0.0,23.589514463,23.2704916871,23.2714806791,23.2705624033,23.2697780912,23.2696738872,9.09425868656,23.5905016336
7104,7104,2.25,55.4166666667,0.0,23.5924919863,23.3273677683,23.326922645,23.3284013876,23.3219227713,23.3244662088,8.47296829118,23.589514463
7105,7105,2.3,51.3333333333,0.0,23.6012119211,23.3296562153,23.3294708508,23.3299240054,23.3287485982,23.3292133214,9.16529390395,23.5924919863
7106,7106,2.35,47.25,0.0,23.6112500785,23.329865395,23.3296398067,23.3301033795,23.329654825,23.3296473066,8.80822958044,23.6012119211
7107,7107,2.4,43.1666666667,0.0,23.6169087629,23.329601073,23.3317159453,23.3305675637,23.3298004189,23.3296999017,8.89094874178,23.6112500785
7108,7108,2.45,39.0833333333,0.0,23.6184185102,23.329934273,23.3290881853,23.3305500663,23.3298221975,23.3297047055,8.88557968787,23.6169087629
7109,7109,2.5,35.0,0.0,23.6178239951,23.3299923404,23.3318323874,23.330078821,23.3298314108,23.32970877,8.88401646399,23.6184185102
7110,7110,2.55,32.3333333333,0.0,23.6166238635,23.3299319602,23.3313467229,23.3306941878,23.3298383167,23.3297132745,8.88229279318,23.6178239951
7111,7111,2.6,29.6666666667,0.0,23.6153366982,23.3309928554,23.3310904721,23.3304626461,23.3298443397,23.3297179347,8.88205941635,23.6166238635
7112,7112,2.65,27.0,0.0,23.6139611499,23.3307849548,23.3298485285,23.3308086225,23.3298486139,23.3297226719,8.89191649295,23.6153366982
7113,7113,2.7,24.3333333333,0.0,23.6125064058,23.3306147279,23.3305666541,23.3300323525,23.3298527367,23.3297267571,8.89204651069,23.6139611499
7114,7114,2.75,21.6666666667,0.0,23.611005113,23.330090571,23.3303219608,23.3297883128,23.329857185,23.329730853,8.89250293397,23.6125064058
7115,7115,2.8,19.0,0.0,23.6094653135,23.3293402457,23.3314534835,23.330805883,23.3298615143,23.3297348466,8.89340596514,23.611005113
7116,7116,2.8,16.3333333333,0.0,23.6152746059,23.2640275417,23.2659063808,23.2628782908,23.2686433035,23.2654053428,7.93993313771,23.6094653135
7117,7117,2.8,13.6666666667,0.0,23.6183179977,23.2616090856,23.2613126945,23.2603274299,23.2609152023,23.2601931002,7.18114181355,23.6152746059
7118,7118,2.8,0.0,0.0,23.6161680297,23.2612150037,23.259950321,23.259664097,23.2600587589,23.2598518375,7.51966268369,23.6183179977
7119,7119,2.8,0.0,0.0,23.6148438073,23.2600003334,23.2589741075,23.2595260551,23.2599509114,23.2598310268,7.39809431964,23.6161680297
7120,7120,2.8,0.0,0.0,23.6161281589,23.2604235799,23.2592914905,23.2605765676,23.2599418772,23.2598395984,7.37472527079,23.6148438073
7121,7121,2.8,0.0,0.0,23.6192137183,23.2599398308,23.2612160777,23.2596648851,23.2599363812,23.2598443476,7.35201229036,23.6161281589
7122,7122,2.8,0.0,0.0,23.6229321438,23.2596319435,23.2614372069,23.2596665781,23.2599310985,23.2598471417,7.33250675495,23.6192137183
7123,7123,2.8,0.0,0.0,23.6266724506,23.2605877372,23.2591812967,23.2606410159,23.2599274522,23.2598493643,7.31452728073,23.6229321438
7124,7124,2.8,0.0,0.0,23.6302860197,23.2595827106,23.2620558719,23.2605468158,23.2599257756,23.2598515898,7.29896340084,23.6266724506
7125,7125,2.8,0.0,0.0,23.6338331687,23.2594324276,23.2593708865,23.2606825658,23.2599254084,23.259853847,7.28385676203,23.6302860197
7126,7126,2.8,0.0,0.0,23.6373187397,23.2599885663,23.2599968905,23.2603574995,23.2599258083,23.2598560615,7.27076818905,23.6338331687
7127,7127,2.8,0.0,0.0,23.6407855331,23.2607868734,23.2589105524,23.2593929805,23.259926476,23.2598581443,7.25760893254,23.6373187397
7128,7128,2.8,0.0,0.0,23.6647800486,23.497461696,23.4936682238,23.4988000543,23.4861234214,23.5001843534,4.70270374913,23.6407855331
7129,7129,2.8,0.0,0.0,23.7054248572,23.5100751404,23.5088975177,23.509186441,23.5073388672,23.5092108813,7.04564144778,23.6647800486
7130,7130,2.8,0.0,0.0,23.747046908,23.510480988,23.5118170137,23.5103791597,23.5096700853,23.5098442919,5.59531789581,23.7054248572
7131,7131,2.8,0.0,0.0,23.7731147191,23.5093201991,23.50993894,23.5106959937,23.5099534653,23.5099058201,5.92713109187,23.747046908
7132,7132,2.8,0.0,0.0,23.7844230775,23.5111842687,23.5096898384,23.5102966635,23.5099752501,23.5099080427,5.9081936209,23.7731147191
7133,7133,2.8,0.0,0.0,23.7876163443,23.5103332993,23.5120426362,23.509720407,23.5099781061,23.5099115274,5.90079304281,23.7844230775
7134,7134,2.8,0.0,0.0,23.7877424079,23.5101947304,23.5100660079,23.5106286474,23.5099784616,23.5099144471,5.89189834735,23.7876163443
7135,7135,2.8,0.0,0.0,23.7868865028,23.5100109348,23.5102736511,23.5105887434,23.5099790303,23.5099171719,5.88395566879,23.7877424079
7136,7136,2.8,0.0,0.0,23.7855223836,23.5090402189,23.5103632166,23.5112907645,23.5099800362,23.5099198104,5.87512060346,23.7868865028
7137,7137,2.8,0.0,0.0,23.7836672572,23.5102046655,23.5113041629,23.510933471,23.5099814385,23.5099223943,5.86764413877,23.7855223836
7138,7138,2.8,0.0,0.0,23.7813977017,23.509995369,23.5107734904,23.5101258807,23.5099829919,23.509924901,5.85925016048,23.7836672572
7139,7139,2.8,0.0,0.0,23.778795202,23.5111951476,23.5108353208,23.5095576917,23.5099846682,23.5099273376,5.851771224,23.7813977017
7140,7140,2.8,0.0,0.0,23.7785571376,23.538176243,23.5372280659,23.5387774753,23.5378449367,23.5383212535,5.56752355545,23.778795202
7141,7141,2.8,0.0,0.0,23.781337317,23.539309013,23.5407267009,23.5395895378,23.5397704352,23.5398360621,5.86955624718,23.7785571376
7142,7142,2.8,0.0,0.0,23.7854837162,23.5400930385,23.5394321009,23.5397095809,23.5399532502,23.5399213802,5.70068029104,23.781337317
7143,7143,2.8,0.0,0.0,23.7885110636,23.5396702758,23.5399875061,23.5411830157,23.5399734199,23.5399285439,5.73299290472,23.7854837162
7144,7144,2.8,0.0,0.0,23.7900937721,23.5405216832,23.5382705017,23.5398544068,23.5399738851,23.5399295378,5.72677968158,23.7885110636
7145,7145,2.8,0.0,0.0,23.7907807798,23.5408941846,23.5407549591,23.5398324587,23.5399732152,23.5399304213,5.72184984342,23.7900937721
7146,7146,2.8,0.0,0.0,23.7911486541,23.5398100075,23.5386422611,23.5405719915,23.5399724794,23.5399311086,5.71602715926,23.7907807798
7147,7147,2.8,0.0,0.0,23.7914076215,23.5403142921,23.5394154715,23.5410497746,23.5399718613,23.5399316662,5.71019923248,23.7911486541
7148,7148,2.8,0.0,0.0,23.7916363386,23.5406544098,23.5414343271,23.5409312616,23.5399713993,23.5399321357,5.70521077361,23.7914076215
7149,7149,2.8,0.0,0.0,23.7918559511,23.5396833488,23.5397255661,23.540355071,23.5399710517,23.5399325533,5.69944242989,23.7916363386
7150,7150,2.8,0.0,0.0,23.7920135373,23.5403169903,23.5388159552,23.5395611223,23.5399708357,23.539932947,5.69361255889,23.7918559511
7151,7151,2.8,0.0,0.0,23.7921171078,23.5407742525,23.5385222546,23.5400823563,23.539970732,23.5399333087,5.68872498208,23.7920135373
7152,7152,2.8,0.0,0.0,23.7973213861,23.7664485857,23.7611127315,23.7691620783,23.7571218969,23.7704756418,4.70270374913,23.7921171078
7153,7153,2.8,0.0,0.0,23.8261921667,23.7794052908,23.7783853529,23.7805298649,23.7781610274,23.7793803641,5.91653631244,23.7973213861
7154,7154,2.8,0.0,0.0,23.8598801423,23.7797472178,23.7788294968,23.7794781539,23.7791758888,23.7799164561,4.77735781205,23.8261921667
7155,7155,2.8,0.0,0.0,23.8829197706,23.7812705294,23.7818012139,23.7790738554,23.7804243846,23.7799470486,5.03984070301,23.8598801423
7156,7156,2.8,0.0,0.0,23.894257802,23.780144146,23.7800665099,23.7795243084,23.7812947888,23.7799463925,5.03725223989,23.8829197706
7157,7157,2.8,0.0,0.0,23.898482778,23.7798644768,23.7806093709,23.7798501496,23.781696774,23.7799465243,5.03708636144,23.894257802
7158,7158,2.8,0.0,0.0,23.8996508166,23.7796867649,23.7818642312,23.7795072381,23.7816989576,23.7799469123,5.03521951553,23.898482778
7159,7159,2.8,0.0,0.0,23.8997144092,23.7787138136,23.7819367734,23.781060003,23.7814281287,23.7799475094,5.03355913873,23.8996508166
7160,7160,2.8,0.0,0.0,23.8992456428,23.779418982,23.7804896919,23.7802929572,23.7809597303,23.7799482304,5.03160633688,23.8997144092
7161,7161,2.8,0.0,0.0,23.8983305019,23.7800014407,23.7805324539,23.780352826,23.7803254116,23.7799490221,5.02891927093,23.8992456428
7162,7162,2.8,0.0,0.0,23.8970403208,23.7792845698,23.7780681777,23.7806630377,23.7795601795,23.7799498384,5.02700973376,23.8983305019
7163,7163,2.8,0.0,0.0,23.8954400946,23.7798968709,23.7790205941,23.7803821303,23.778670102,23.7799506686,5.02432225496,23.8970403208
7164,7164,2.8,0.0,0.0,23.8716238478,23.3891658357,23.3891471106,23.3882943007,23.4012937428,23.394976622,8.19993835032,23.8905291857
7165,7165,2.8,0.0,0.0,23.8221758398,23.3803583863,23.380060384,23.3802584883,23.3795751058,23.3799929955,4.70270374913,23.8576294187
7166,7166,2.8,0.0,0.0,23.7593587504,23.3810880788,23.3789593195,23.3800231964,23.3799657568,23.3799555785,6.54566371132,23.8221758398
7167,7167,2.8,0.0,0.0,23.7157265415,23.380959488,23.3806879604,23.3796948202,23.3799816922,23.3799460147,5.98014840754,23.7593587504
7168,7168,2.8,0.0,0.0,23.6934460354,23.3792354084,23.3805972287,23.3798786725,23.3799856802,23.3799502545,5.97371604529,23.7157265415
7169,7169,2.8,0.0,0.0,23.683405774,23.380645748,23.3800953298,23.3798030425,23.3799840719,23.3799516677,5.95690485583,23.6934460354
7170,7170,2.8,0.0,0.0,23.6779623582,23.3809583094,23.3808074396,23.3806700461,23.3799826028,23.3799527058,5.94238207736,23.683405774
7171,7171,2.8,0.0,0.0,23.67361718,23.3809390571,23.3802045674,23.3802084655,23.3799814049,23.3799534853,5.9291796606,23.6779623582
7172,7172,2.8,0.0,0.0,23.6695059314,23.3788304476,23.3801445545,23.3804021826,23.3799803985,23.379954085,5.91638887868,23.67361718
7173,7173,2.8,0.0,0.0,23.6656567283,23.3801478779,23.3789292294,23.3796236954,23.3799795786,23.3799545644,5.90421914465,23.6695059314
7174,7174,2.8,0.0,0.0,23.6621591644,23.3809782825,23.3815472209,23.3799270562,23.3799789378,23.3799549582,5.89264065,23.6656567283
7175,7175,2.8,0.0,0.0,23.6590032856,23.3790297287,23.3782575846,23.3795052338,23.3799784543,23.3799552876,5.8815595729,23.6621591644
7176,7176,2.8,0.0,0.0,23.6499004859,23.2573317131,23.2604132864,23.2557762328,23.2640402763,23.2592368434,6.96376442105,23.6590032856
7177,7177,2.8,0.0,0.0,23.6338070949,23.2498993611,23.2515777401,23.2508389506,23.2507144029,23.2504461835,5.55886039864,23.6499004859
7178,7178,2.8,0.0,0.0,23.6131756411,23.2500748819,23.2509138638,23.2507282873,23.2500634839,23.2499914791,6.21144288777,23.6338070949
7179,7179,2.8,0.0,0.0,23.5984221848,23.2490702585,23.2495877411,23.2505605185,23.2499925124,23.2499618564,6.03559625386,23.6131756411
7180,7180,2.8,0.0,0.0,23.5906895964,23.24868004,23.2499775705,23.2494560646,23.2499876118,23.2499626301,6.0181555341,23.5984221848
7181,7181,2.8,0.0,0.0,23.5871059481,23.2500837446,23.2504319541,23.2500109535,23.2499870213,23.2499637803,6.00194381889,23.5906895964
7182,7182,2.8,0.0,0.0,23.5851515832,23.250515659,23.2499091034,23.2506905327,23.2499865789,23.2499646326,5.98722669543,23.5871059481
7183,7183,2.8,0.0,0.0,23.5836582195,23.2489806625,23.251162109,23.250483714,23.2499861598,23.2499653036,5.97339921592,23.5851515832
7184,7184,2.8,0.0,0.0,23.5823263973,23.2487295564,23.2498700711,23.2494557565,23.2499858613,23.2499658894,5.96030085276,23.5836582195
7185,7185,2.8,0.0,0.0,23.5811300721,23.251044653,23.2497075825,23.250599793,23.2499856935,23.2499664286,5.9478195708,23.5823263973
