,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,m,tret
36,36,1.1,0.0,0.0,22.8306204512,24.0355301477,24.0358399996,24.0387392489,21.4905715647,23.0836626992,13.6657285421,22.832640856
37,37,1.1,0.0,0.0,22.8308562931,24.0392789481,24.0395121173,24.0400485091,21.4895891097,23.083384655,13.6657285421,22.8306204512
38,38,1.1,0.0,0.0,22.8317086741,24.0413284908,24.0392571113,24.0405971895,21.4889673006,23.0831032597,13.6657285421,22.8308562931
39,39,1.1,0.0,0.0,22.8321466672,24.0418334365,24.0394318083,24.0414527698,21.4882706902,23.0828244032,13.6657285421,22.8317086741
40,40,1.1,0.0,0.0,22.832131867,24.0413315988,24.0407086795,24.0396834202,21.4875661154,23.0825528135,13.6657285421,22.8321466672
41,41,1.1,0.0,0.0,22.8319283548,24.0403233208,24.0423860313,24.0399126434,21.4869212854,23.0822803605,13.6657285421,22.832131867
42,42,1.1,0.0,0.0,22.8317313935,24.0391091884,24.0390891935,24.0403340674,21.4863422406,23.0820037319,13.6657285421,22.8319283548
43,43,1.1,0.0,0.0,22.8315468443,24.0413583515,24.0401904723,24.0412223829,21.4858137124,23.0817248076,13.6657285421,22.8317313935
44,44,1.1,0.0,0.0,22.8314267695,24.0407321217,24.038882204,24.0392817679,21.485321959,23.081444742,13.6657285421,22.8315468443
45,45,1.1,0.0,0.0,22.8313017596,24.0415132021,24.0417670561,24.0409670243,21.4848621359,23.0811636054,13.6657285421,22.8314267695
46,46,1.1,0.0,0.0,22.8312201627,24.0391528886,24.0411631308,24.0412639101,21.4844299255,23.0808800071,13.6657285421,22.8313017596
47,47,1.1,0.0,0.0,22.8311263602,24.0388173025,24.0392320765,24.0411488452,21.4840241788,23.0805935855,13.6657285421,22.8312201627
48,48,1.15,0.0,0.0,22.8300570233,24.1053732998,24.1038598304,24.1061093504,21.4821686537,23.0803059835,13.6657285421,22.8311263602
49,49,1.2,0.0,0.0,22.8296051774,24.1111073243,24.1114738464,24.1097740153,21.4793930919,23.0800159595,13.6657285421,22.8300570233
50,50,1.25,0.0,0.0,22.828685451,24.1084962496,24.1105528471,24.1099341861,21.4765112322,23.0797270199,13.6657285421,22.8296051774
51,51,1.3,0.0,0.0,22.826728287,24.1112394628,24.111737328,24.1091391564,21.4737734613,23.0794446996,13.6657285421,22.828685451
52,52,1.35,0.0,0.0,22.8241234564,24.1105380239,24.1081696312,24.1110769071,21.4711119675,23.0791709049,13.6657285421,22.826728287
53,53,1.4,0.0,0.0,22.8212878826,24.1112209037,24.1110147559,24.1102653011,21.4684589759,23.0789033791,13.6657285421,22.8241234564
54,54,1.45,0.0,0.0,22.8184672569,24.1098317681,24.109760617,24.1086635713,21.465811264,23.0786384272,13.6657285421,22.8212878826
55,55,1.5,0.0,0.0,22.8156435898,24.11111334,24.1092302148,24.1099443238,21.4631843144,23.0783731345,13.6657285421,22.8184672569
56,56,1.55,0.0,0.0,22.8128399716,24.1105490927,24.1079162966,24.1106123732,21.4605842657,23.0781058536,13.6657285421,22.8156435898
57,57,1.6,0.0,0.0,22.8100350534,24.109171685,24.1093428938,24.1089263233,21.4580098191,23.0778359041,13.6657285421,22.8128399716
58,58,1.65,0.0,0.0,22.8072199511,24.1082879612,24.1096669845,24.1091698025,21.455459306,23.0775631066,13.6657285421,22.8100350534
59,59,1.7,0.0,0.0,22.8044126216,24.1112603063,24.1117097317,24.1089513135,21.45293248,23.0772874132,13.6657285421,22.8072199511
60,60,1.7,0.0,0.0,22.8033185803,24.2421851378,24.2429466433,24.2447404094,21.4531775105,23.0770017911,13.6657285421,22.8044126216
61,61,1.7,0.0,0.0,22.8072898561,24.2504587652,24.2504459337,24.2504080711,21.4552842959,23.0767063393,13.6657285421,22.8033185803
62,62,1.7,0.0,0.0,22.8124497504,24.2488303648,24.2512556897,24.2494583495,21.4577502582,23.0764138357,13.6657285421,22.8072898561
63,63,1.7,0.0,0.0,22.8163838812,24.2507334326,24.251450735,24.2497932234,21.4600810661,23.0761359733,13.6657285421,22.8124497504
64,64,1.7,0.0,0.0,22.8191577244,24.2489083336,24.247843315,24.2485710733,21.4623755082,23.075873898,13.6657285421,22.8163838812
65,65,1.7,0.0,0.0,22.8214511235,24.2509078922,24.2478488072,24.2509182873,21.4647456465,23.0756209502,13.6657285421,22.8191577244
66,66,1.7,0.0,0.0,22.8237984304,24.2511489221,24.2492807276,24.2510166143,21.4671911232,23.0753691276,13.6657285421,22.8214511235
67,67,1.7,0.0,0.0,22.8262872425,24.2495561277,24.2497080174,24.2499517711,21.4696792691,23.0751130988,13.6657285421,22.8237984304
68,68,1.7,0.0,0.0,22.8288078886,24.2502667891,24.2487046465,24.2492435144,21.4721956072,23.0748506338,13.6657285421,22.8262872425
69,69,1.7,0.0,0.0,22.8313166322,24.2514542802,24.2510840997,24.2491992893,21.4747403921,23.0745812669,13.6657285421,22.8288078886
70,70,1.7,0.0,0.0,22.8338558477,24.2486678404,24.2490625231,24.2494591919,21.4773154082,23.0743051593,13.6657285421,22.8313166322
71,71,1.7,0.0,0.0,22.836369002,24.2502112349,24.2490115163,24.2496691168,21.4799201523,23.0740227068,13.6657285421,22.8338558477
72,72,1.74166666667,0.0,0.0,22.8374510365,24.1544183086,24.1550650203,24.1547954403,21.4835943451,23.078811025,13.6657285421,22.836369002
73,73,1.78333333333,0.0,0.0,22.8357360632,24.1512132559,24.1511866629,24.1505895612,21.484621889,23.0853721562,13.6657285421,22.8374510365
74,74,1.825,0.0,0.0,22.8343874716,24.1488933523,24.1503936072,24.1491494352,21.4834215044,23.0898774204,13.6657285421,22.8357360632
75,75,1.86666666667,0.0,0.0,22.8341286719,24.14891454,24.1480539905,24.1503996547,21.481675666,23.0917448395,13.6657285421,22.8343874716
76,76,1.90833333333,0.0,0.0,22.8339689371,24.1505816442,24.1487253513,24.1508224289,21.4800958068,23.0920669035,13.6657285421,22.8341286719
77,77,1.95,0.0,0.0,22.8331891457,24.1498465719,24.1491583558,24.1492917279,21.4786299735,23.0918956527,13.6657285421,22.8339689371
78,78,1.99166666667,0.0,0.0,22.8317555545,24.1488904485,24.1522069499,24.1503177737,21.4771383932,23.0917078558,13.6657285421,22.8331891457
79,79,2.03333333333,0.0,0.0,22.8300229709,24.1493061088,24.1493444088,24.1513117077,21.4756038452,23.0915788052,13.6657285421,22.8317555545
80,80,2.075,0.0,0.0,22.8282152891,24.1510948641,24.1481621066,24.1506485633,21.4740605115,23.0914581259,13.6657285421,22.8300229709
81,81,2.11666666667,0.0,0.0,22.8264188493,24.1506124755,24.1476209498,24.1485696845,21.4725278646,23.0913091015,13.6657285421,22.8282152891
82,82,2.15833333333,0.0,0.0,22.824604586,24.1500154738,24.1506960888,24.1498593387,21.471007101,23.0911296385,13.6657285421,22.8264188493
83,83,2.2,0.0,0.0,22.822807451,24.1507808692,24.1483205421,24.1514138045,21.4694957922,23.0909320733,13.6657285421,22.824604586
84,84,2.2,0.0,0.0,22.822137606,23.9898817813,23.9917851761,23.986455981,21.4693824251,23.0907248782,13.6657285421,22.822807451
85,85,2.2,0.0,0.0,22.8186739571,23.9812816322,23.9808193352,23.9788531415,21.470125424,23.0900361689,13.6657285421,22.822137606
86,86,2.2,0.0,0.0,22.8156749777,23.9792123011,23.9779502224,23.9807149643,21.4709714202,23.0892817367,13.6657285421,22.8186739571
87,87,2.2,0.0,0.0,22.8147838678,23.9807327152,23.978037817,23.9790298443,21.4716930534,23.0887110944,13.6657285421,22.8156749777
88,88,2.2,0.0,0.0,22.8154745864,23.979051245,23.9787092301,23.9799504901,21.4723572185,23.0883122146,13.6657285421,22.8147838678
89,89,2.2,0.0,0.0,22.8167784924,23.9792239278,23.9795010111,23.9789972508,21.4730335474,23.0879888007,13.6657285421,22.8154745864
90,90,2.2,94.25,0.0,22.8181685815,23.9800482796,23.978394182,23.9800807767,21.4798894842,23.0876890945,13.6657285421,22.8167784924
91,91,2.2,133.5,0.0,22.8199399407,23.9797079338,23.9811206387,23.9798127473,21.4874701983,23.0875387428,13.6657285421,22.8181685815
92,92,2.2,172.75,0.0,22.8222115559,23.9801146593,23.9798582472,23.979372092,21.4937960501,23.0877689877,13.6657285421,22.8199399407
93,93,2.2,212.0,0.0,22.8247828115,23.9794811422,23.9818922664,23.9790653017,21.499115889,23.088559022,13.6657285421,22.8222115559
94,94,2.2,251.25,0.0,22.8275254612,23.9796280047,23.9816444915,23.9789594388,21.5043922279,23.0899822257,13.6657285421,22.8247828115
95,95,2.2,290.5,0.0,22.8304703887,23.980940977,23.9807054389,23.9785769377,21.5096864429,23.092039929,13.6657285421,22.8275254612
96,96,2.2,329.75,0.0,22.8316967155,23.772603864,23.775139853,23.769642125,21.5120093922,23.0947101432,13.6657285421,22.8304703887
97,97,2.2,369.0,0.0,22.825926232,23.7611190738,23.7617495914,23.7605788194,21.5125839926,23.0979537322,13.6657285421,22.8316967155
98,98,2.2,408.25,0.0,22.8189663929,23.7611944643,23.7593604134,23.7600957685,21.5132661275,23.1017110617,13.6657285421,22.825926232
99,99,2.2,447.5,0.0,22.8143973242,23.7592989465,23.7590336592,23.7593510881,21.5158045481,23.1059016456,13.6657285421,22.8189663929
100,100,2.2,486.75,0.0,22.8121907529,23.7602413652,23.7610297607,23.7592109537,21.5187251656,23.1104357494,13.6657285421,22.8143973242
101,101,2.2,526.0,0.0,22.8111772889,23.7606535438,23.7616086826,23.7611697485,21.5212429288,23.1152300096,13.6657285421,22.8121907529
102,102,2.2,533.25,0.0,22.8105098516,23.7595097275,23.7613857783,23.7605266572,21.5239546583,23.1201876532,13.6657285421,22.8111772889
103,103,2.2,540.5,0.0,22.8098902278,23.7604835202,23.7602196309,23.7613310615,21.5270678002,23.1251410176,13.6657285421,22.8105098516
104,104,2.2,547.75,0.0,22.8093509423,23.7609855277,23.7614759092,23.760193759,21.5281493284,23.1298598642,13.6657285421,22.8098902278
105,105,2.2,555.0,0.0,22.8087612046,23.7600479741,23.7594994445,23.7602607721,21.5290964444,23.1341374695,13.6657285421,22.8093509423
106,106,2.2,562.25,0.0,22.8079908703,23.7595598068,23.7600008349,23.7607568909,21.5309910784,23.1378520889,13.6657285421,22.8087612046
107,107,2.2,569.5,0.0,22.8070786547,23.7598319727,23.7588292636,23.7607525961,21.5333510157,23.1409668029,13.6657285421,22.8079908703
108,108,2.2,576.75,0.0,22.8069972586,23.8821686052,23.8822026,23.8853322424,21.5374896491,23.1435005293,13.6657285421,22.8070786547
109,109,2.2,584.0,0.0,22.8112249671,23.8895320806,23.8896410683,23.8899448261,21.5432126242,23.1456764518,13.6830729185,22.8069972586
110,110,2.2,591.25,0.0,22.8157493498,23.8903938623,23.891008742,23.889399618,21.5480469923,23.1470704115,13.6657285421,22.8112249671
111,111,2.2,598.5,0.0,22.8192845997,23.8899935085,23.8898268851,23.889249986,21.5540190579,23.1484071995,13.6980754631,22.8157493498
112,112,2.2,605.75,0.0,22.8222422366,23.889968063,23.8912861898,23.89075905,21.5599198753,23.1494992738,13.7313857991,22.8192845997
113,113,2.2,613.0,0.0,22.8251474522,23.8899640751,23.8910371448,23.8906040724,21.5652657355,23.1501455066,13.7648542034,22.8222422366
114,114,2.2,633.666666667,0.0,22.8282867845,23.8899609624,23.8899043775,23.8907174695,21.5692679306,23.1504603322,13.8101301331,22.8251474522
115,115,2.2,654.333333333,0.0,22.8315693602,23.8899579708,23.8903573044,23.8893943155,21.5720075385,23.1504867478,13.8596795054,22.8282867845
116,116,2.2,675.0,0.0,22.8347956298,23.8899552316,23.8908762062,23.8908425162,21.5741753214,23.1502749999,13.9111828042,22.8315693602
117,117,2.2,695.666666667,0.0,22.8379105065,23.8899527952,23.8908654346,23.8911919545,21.5762364305,23.1499257454,13.9644896373,22.8347956298
118,118,2.2,716.333333333,0.0,22.8408539622,23.8899509155,23.8900667472,23.891469799,21.5805780818,23.1494970579,14.0144303441,22.8379105065
119,119,2.2,737.0,0.0,22.8439152368,23.8899491237,23.8888024861,23.890133506,21.5848994662,23.1491529953,14.0700713441,22.8408539622
120,120,2.25,757.666666667,0.0,22.864219298,23.4849578913,23.4740014743,23.4663247978,21.7187309269,23.1975266405,14.6649924413,22.8520842119
121,121,2.3,778.333333333,0.0,22.8250307778,23.4601355333,23.4603748263,23.460569381,21.5034601329,23.4495312943,7.75391165387,22.868185409
122,122,2.35,799.0,0.0,22.7785625519,23.4599620088,23.461356803,23.4594834971,21.5049317796,23.4599645338,8.11653546696,22.8250307778
123,123,2.4,819.666666667,0.0,22.7532552809,23.4599410713,23.4600549247,23.4597177642,21.5836918242,23.4608287134,8.13710072543,22.7785625519
124,124,2.45,840.333333333,0.0,22.7530331471,23.4599392185,23.4608923978,23.4590105158,21.6278092554,23.459299376,8.1908601299,22.7532552809
125,125,2.5,861.0,0.0,22.7658800651,23.459938584,23.4595616474,23.4602441446,21.6363542248,23.4601010814,8.25928375811,22.7530331471
126,126,2.55,862.583333333,0.0,22.7796178583,23.4599393792,23.4594866428,23.4603739716,21.6369800145,23.459303463,8.30332410797,22.7658800651
127,127,2.6,864.166666667,0.0,22.7897145152,23.4599410058,23.4602224188,23.4597972676,21.6421163795,23.4601922004,8.34134712304,22.7796178583
128,128,2.65,865.75,0.0,22.7973544394,23.4599421607,23.4587751041,23.4593060641,21.6502305592,23.4600669809,8.37808114138,22.7897145152
129,129,2.7,867.333333333,0.0,22.8044810975,23.4599423416,23.4589817131,23.4591609408,21.6580704587,23.4595141508,8.4133790351,22.7973544394
130,130,2.75,868.916666667,0.0,22.81188158,23.4599417886,23.4611167868,23.4592407532,21.6649530015,23.4592618729,8.44742269043,22.8044810975
131,131,2.8,870.5,0.0,22.8195172234,23.4599408987,23.4586100109,23.4593477884,21.6714148509,23.4594715529,8.48029755738,22.81188158
132,132,2.84166666667,872.083333333,0.0,22.825015445,23.5365447202,23.5451468053,23.5462339787,21.6730889921,23.5464865256,8.40036056377,22.8195172234
133,133,2.88333333333,873.666666667,0.0,22.8399139018,23.5478298003,23.5510221957,23.5502985162,21.6808445949,23.5498368858,8.51146559818,22.825015445
134,134,2.925,875.25,0.0,22.8562585333,23.5496061163,23.549768589,23.5506532624,21.6851065721,23.5505633892,8.50185383923,22.8399139018
135,135,2.96666666667,876.833333333,0.0,22.8687048205,23.5498825871,23.550399239,23.550005936,21.6893341724,23.5502770715,8.53584492414,22.8562585333
136,136,3.00833333333,878.416666667,0.0,22.87703521,23.5499250206,23.5501283147,23.5500821863,21.6936590162,23.5501808093,8.56283120384,22.8687048205
137,137,3.05,880.0,0.0,22.883100106,23.5499306409,23.5504700771,23.5510929839,21.6978876704,23.5505808864,8.58819045585,22.87703521
138,138,3.09166666667,883.75,0.0,22.8884729916,23.5499303851,23.5505595235,23.5508464523,21.7022137838,23.5502892993,8.61596484308,22.883100106
139,139,3.13333333333,887.5,0.0,22.893716461,23.5499291179,23.5509926088,23.5505156924,21.7065124555,23.5508764284,8.6420205199,22.8884729916
140,140,3.175,891.25,0.0,22.8989400754,23.5499276915,23.5506126394,23.551006557,21.7107401692,23.5499663299,8.66704405777,22.893716461
141,141,3.21666666667,895.0,0.0,22.9040190682,23.549926236,23.5507944048,23.550393508,21.7149288625,23.550669769,8.69180099377,22.8989400754
142,142,3.25833333333,898.75,0.0,22.9090107497,23.5499247594,23.5515528073,23.549888431,21.7190794869,23.5503525179,8.71619359254,22.9040190682
143,143,3.3,902.5,0.0,22.9138726137,23.5499232687,23.550162366,23.5502905587,21.7231744783,23.5496013968,8.7401028692,22.9090107497
144,144,3.39166666667,906.25,0.0,22.9195380772,23.5088683078,23.5029533164,23.5024028757,21.7294045168,23.5021508968,8.82549041493,22.9138726137
145,145,3.48333333333,910.0,0.0,22.919505301,23.5015287213,23.4998099339,23.4992181888,21.7321860011,23.4997721346,8.80656985126,22.9195380772
146,146,3.575,913.75,0.0,22.9182626992,23.5002418669,23.4991785137,23.4995500347,21.737396852,23.5000081914,8.84869096761,22.919505301
147,147,3.66666666667,917.5,0.0,22.9191730073,23.5000146728,23.4996893816,23.5003098959,21.7449577138,23.4994840723,8.8676291641,22.9182626992
148,148,3.75833333333,921.25,0.0,22.9225576617,23.4999770302,23.5011397762,23.4993804856,21.7560846391,23.5006707021,8.88855325546,22.9191730073
149,149,3.85,925.0,0.0,22.9276741364,23.4999733975,23.500895873,23.5008379187,21.7713028552,23.5005253074,8.90919804416,22.9225576617
150,150,3.94166666667,920.416666667,0.0,22.9336441551,23.4999756872,23.5005735591,23.4992764978,21.789459154,23.4996410738,8.91505233038,22.9276741364
151,151,4.03333333333,915.833333333,0.0,22.9400130328,23.4999789788,23.4986890141,23.5007963509,21.8106925772,23.5000740741,8.91711452181,22.9336441551
152,152,4.125,911.25,0.0,22.9468622827,23.4999821606,23.5004897497,23.4996444023,21.8352174515,23.5002891209,8.91786243481,22.9400130328
153,153,4.21666666667,906.666666667,0.0,22.9543351887,23.4999849465,23.4993451827,23.4993058981,21.8626236798,23.500369854,8.91707182946,22.9468622827
154,154,4.30833333333,902.083333333,0.0,22.9624296214,23.4999875409,23.5006689848,23.4998612745,21.8927917397,23.5006037487,8.91405060708,22.9543351887
155,155,4.4,897.5,0.0,22.9708072429,23.4999980184,23.500000465,23.4999153191,21.945961014,23.4999744738,8.9224833544,22.9677305129
156,156,4.45,892.916666667,0.0,22.9791486937,23.5742566817,23.5824226922,23.5872201541,21.9694400176,23.5856324541,8.78671079564,22.9778132718
157,157,4.5,888.333333333,0.0,22.9972764105,23.5898093742,23.5899219882,23.5899609515,22.0169321872,23.5899584575,8.82528211179,22.9909045404
158,158,4.55,883.75,0.0,23.0243570783,23.5899952702,23.5896663799,23.5900377594,22.0562622808,23.5900797651,8.82602528786,23.0174323031
159,159,4.6,879.166666667,0.0,23.0405590982,23.5899975601,23.5898399755,23.5900631323,22.0934838941,23.5900149098,8.81456040101,23.0362569524
160,160,4.65,874.583333333,0.0,23.0525409392,23.5899974726,23.5901264375,23.5899908958,22.1308600011,23.5899800176,8.80163890591,23.049279552
161,161,4.7,870.0,0.0,23.0626814709,23.5899974367,23.5899086048,23.5899990781,22.1696751454,23.5899995476,8.78769822636,23.0598649579
162,162,4.75,865.75,0.0,23.0721751005,23.5899974219,23.5901081502,23.590016467,22.2105863777,23.589992255,8.77325555118,23.0695015102
163,163,4.8,861.5,0.0,23.0816043468,23.5899974184,23.5900273286,23.5899709407,22.2531583891,23.5899451921,8.75799757756,23.0789340025
164,164,4.85,857.25,0.0,23.0911793233,23.5899974205,23.5899747045,23.5899935576,22.2969786515,23.5900992658,8.74186679601,23.0884609265
165,165,4.9,853.0,0.0,23.0969470514,23.5899948997,23.5900270735,23.5899553216,22.3479686107,23.5899652976,8.72795221561,23.0941655794
166,166,4.95,848.75,0.0,23.1098331004,23.5899970738,23.5900318403,23.5899626558,22.3936284602,23.5898623108,8.71020250172,23.1054804267
167,167,5.0,844.5,0.0,23.1210512096,23.5899975636,23.5901351983,23.590185068,22.4397551429,23.5899374286,8.69169668198,23.1171960286
168,168,5.0,840.25,0.0,23.1934108394,23.8787132819,23.8786812433,23.8788173381,22.5423519353,23.4984132934,14.8708322375,23.170470999
169,169,5.0,836.0,0.0,23.2394711171,23.8799862608,23.8802940672,23.87995196,22.5301442435,23.3356198502,14.8793569816,23.2323494756
170,170,5.0,831.75,0.0,23.215412677,23.8799981167,23.8798263137,23.8799625931,22.5742143667,23.2669200523,14.8724161865,23.2220609602
171,171,5.0,827.5,0.0,23.2103080446,23.8799962069,23.8800748011,23.8802005788,22.6255815142,23.2621850982,14.858648436,23.2125901618
172,172,5.0,823.25,0.0,23.202632845,23.879995671,23.8802499883,23.8802176384,22.6734600827,23.2376257639,14.8416155998,23.2050361688
173,173,5.0,819.0,0.0,23.1999570497,23.8799946068,23.879975437,23.8798793414,22.7202656544,23.2264469511,14.8235117921,23.2005581031
174,174,5.0,806.583333333,0.0,23.201889925,23.8799939183,23.8799992103,23.8801037269,22.7618955915,23.2217163796,14.7944778394,23.2010425513
175,175,5.0,794.166666667,0.0,23.2060916128,23.8799935681,23.8800690444,23.8799896495,22.7990365207,23.2195980708,14.7626762263,23.2045527108
176,176,5.0,781.75,0.0,23.2112620532,23.8799934292,23.8800180494,23.880097031,22.833798626,23.2187071746,14.7300317479,23.2094255001
177,177,5.0,769.333333333,0.0,23.2168357512,23.8799934263,23.8801773848,23.8800914072,22.8665340496,23.2184241291,14.6967178542,23.2148815303
178,178,5.0,756.916666667,0.0,23.222326381,23.8799935047,23.8799614123,23.8801267197,22.889648699,23.2184679633,14.6628818977,23.2204663109
179,179,5.0,744.5,0.0,23.2258441282,23.8799902961,23.8801345718,23.8797823085,22.9171891952,23.2260172828,14.6320236874,23.2235791101
180,180,4.95,732.083333333,0.0,23.2579247607,23.5063165189,23.4892703347,23.4863185662,23.4617321637,23.4713358768,6.8173875631,23.2351255181
181,181,4.9,719.666666667,0.0,23.2926956862,23.4804954178,23.478609353,23.4815671946,23.4793079105,23.4799568567,6.24640657621,23.2714426133
182,182,4.85,707.25,0.0,23.3157190883,23.4800648401,23.4799215997,23.4800158289,23.4798972066,23.4805446635,6.23980458412,23.2926956862
183,183,4.8,694.833333333,0.0,23.3267409984,23.4800062387,23.4816939156,23.4803887985,23.4799857688,23.4794256841,6.22543863945,23.3157190883
184,184,4.75,682.416666667,0.0,23.3307807927,23.480000306,23.4805932248,23.4806877171,23.4800002113,23.4795836325,6.19129910173,23.3267409984
185,185,4.7,670.0,0.0,23.3320611796,23.4800010985,23.4782742477,23.4811118328,23.4800032572,23.4801114919,6.15689821658,23.3307807927
186,186,4.65,636.666666667,0.0,23.3324386884,23.4800024772,23.4803875897,23.4808249137,23.4800046903,23.4798473999,6.08898427842,23.3320611796
187,187,4.6,603.333333333,0.0,23.3323654076,23.4800038494,23.4802160862,23.4794818234,23.4800061169,23.4797405354,6.01430212175,23.3324386884
188,188,4.55,570.0,0.0,23.3318636656,23.4800050263,23.4794582559,23.4812722143,23.4800074973,23.4803314837,5.93820592158,23.3323654076
189,189,4.5,536.666666667,0.0,23.3310314261,23.4800059477,23.4798249172,23.4791633416,23.4800086861,23.4803396008,5.86125760666,23.3318636656
190,190,4.45,503.333333333,0.0,23.3299051757,23.4800066285,23.4814500266,23.4801748664,23.480009639,23.4803144059,5.78434735213,23.3310314261
191,191,4.4,470.0,0.0,23.3285729978,23.4800071196,23.4810618894,23.4796496579,23.4800103817,23.4794389031,5.70772900036,23.3299051757
