,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
7032,7032,0.0916666666667,410.5,3401.90074188,23.3393513235,23.3435302141,23.3374908553,23.3458337831,23.7053148177,23.3372998018,23.33,0.477070592112,669.281576191
7033,7033,0.183333333333,414.0,3401.90074188,23.3309824848,23.3299717546,23.3305833862,23.3298874858,23.6489059424,23.3298381,23.33,0.407139510915,1611.07972751
7034,7034,0.275,417.5,3401.90074188,23.3314192916,23.3298421254,23.330429547,23.3297544251,23.5855016312,23.3297933762,23.33,0.407139510915,680.100475504
7035,7035,0.366666666667,421.0,3401.90074188,23.3314736053,23.3297721907,23.3306793811,23.3297000555,23.5484640115,23.3296179235,23.33,0.407139510915,999.636964834
7036,7036,0.458333333333,424.5,3401.90074188,23.3308234729,23.3297824646,23.3309904314,23.329708713,23.5350688835,23.3296444978,23.33,0.407139510915,1013.38489119
7037,7037,0.55,428.0,3401.90074188,23.3291764857,23.3297866924,23.3296262126,23.3297093298,23.5326039237,23.329644621,23.33,0.407139510915,1042.43435728
7038,7038,0.641666666667,408.5,3401.90074188,23.3296716602,23.3297938304,23.3306999122,23.3297088631,23.5327919209,23.3296426183,23.33,0.407139510915,1156.72935679
7039,7039,0.733333333333,389.0,3401.90074188,23.3311661352,23.329800338,23.3308360871,23.3297076555,23.5330529145,23.3296407061,23.33,0.407139510915,1268.38920025
7040,7040,0.825,369.5,3401.90074188,23.3310532986,23.3298086288,23.3304588547,23.3297052603,23.533487717,23.3296387291,23.33,0.407139510915,1431.39433629
7041,7041,0.916666666667,350.0,3401.90074188,23.3313346287,23.3298132105,23.3300752598,23.3297040078,23.5343048586,23.3296367386,23.33,0.407139510915,1550.24167018
7042,7042,1.00833333333,330.5,3401.90074188,23.3307017082,23.3298155408,23.3309264546,23.3297025354,23.5354752541,23.329634756,23.33,0.407139510915,1640.85497144
7043,7043,1.1,311.0,3401.90074188,23.3296292874,23.3298170986,23.32971932,23.329701132,23.5368807321,23.3296327906,23.33,0.407139510915,1729.93360249
7044,7044,1.1,291.5,3401.90074188,23.7606152212,23.7628269777,23.7643326087,23.7678499911,23.5801180271,23.7012201874,23.77,0.407139510915,4684.62217777
7045,7045,1.1,272.0,3401.90074188,23.7717850935,23.7696349561,23.7700263873,23.7700802243,23.6708734122,23.7696719704,23.77,0.407139510915,1813.3350801
7046,7046,1.1,252.5,3401.90074188,23.7705001405,23.7698059192,23.7710154759,23.7697107729,23.7469763015,23.7695662314,23.77,0.407139510915,3169.47414572
7047,7047,1.1,233.0,3401.90074188,23.7713472886,23.769879952,23.7705370749,23.7697486113,23.7899832124,23.7697089752,23.77,0.407139510915,2818.1568596
7048,7048,1.1,213.5,3401.90074188,23.7698613402,23.7698669478,23.7695488592,23.7697170985,23.8098453664,23.7697009973,23.77,0.407139510915,2882.72661237
7049,7049,1.1,194.0,3401.90074188,23.770112285,23.7700841779,23.7711266983,23.7697054614,23.8199025346,23.7696868654,23.77,0.407139510915,2922.85926362
7050,7050,1.1,190.416666667,3401.90074188,23.7691510064,23.7704243128,23.7703511841,23.7696962562,23.8274383514,23.7696828284,23.77,0.407139510915,2922.81202295
7051,7051,1.1,186.833333333,3401.90074188,23.7692037533,23.7697595423,23.7704418615,23.769690181,23.8345953012,23.7696791197,23.77,0.407139510915,2942.94642421
7052,7052,1.1,183.25,3401.90074188,23.771614947,23.769775619,23.7712226937,23.769686473,23.841463461,23.7696755514,23.77,0.407139510915,2963.00328984
7053,7053,1.1,179.666666667,3401.90074188,23.7707622638,23.7693017829,23.7700493501,23.7696838221,23.8479450324,23.7696720892,23.77,0.407139510915,2953.00029291
7054,7054,1.1,176.083333333,3401.90074188,23.7722870182,23.7706075617,23.7704367425,23.7696814326,23.8538852311,23.7696687042,23.77,0.407139510915,2982.98899133
7055,7055,1.1,172.5,3401.90074188,23.7699489767,23.7699749284,23.7702699886,23.7696790105,23.8594554017,23.7696653995,23.77,0.407139510915,2963.02286948
7056,7056,1.1,168.916666667,2651.91383644,23.5660213428,23.5643202571,23.5608895452,23.570209011,23.8603887229,23.5587751214,23.55,0.407139510915,2161.04558431
7057,7057,1.1,165.333333333,2651.91383644,23.5533843591,23.5509069833,23.5506569016,23.5510121146,23.8342599294,23.5503114574,23.55,0.407139510915,3559.97582818
7058,7058,1.1,161.75,2651.91383644,23.551880387,23.5497032083,23.5497212869,23.5498404995,23.7959136803,23.5497957207,23.55,0.407139510915,2857.83975962
7059,7059,1.1,158.166666667,2651.91383644,23.5499270837,23.5499031939,23.5503103003,23.5497176025,23.7686698311,23.5496783668,23.55,0.407139510915,3043.54836215
7060,7060,1.1,154.583333333,2651.91383644,23.5513206774,23.5498056425,23.5510669821,23.5497191103,23.7558313438,23.5497020746,23.55,0.407139510915,3081.79777013
7061,7061,1.1,151.0,2651.91383644,23.5500704127,23.5502992667,23.5506654443,23.5497187996,23.751493439,23.5497040357,23.55,0.407139510915,3081.78394464
7062,7062,1.1,152.333333333,2651.91383644,23.5492753904,23.5501936345,23.5510312106,23.5497177605,23.7500783493,23.5497040933,23.55,0.407139510915,3101.29899573
7063,7063,1.1,153.666666667,2651.91383644,23.5515108843,23.5500251591,23.5497914886,23.5497168307,23.7490912017,23.5497040993,23.55,0.407139510915,3120.74094627
7064,7064,1.1,155.0,2651.91383644,23.5499430927,23.5500794138,23.5499573291,23.5497161576,23.7480820796,23.5497040349,23.55,0.407139510915,3101.27730995
7065,7065,1.1,156.333333333,2651.91383644,23.5494105026,23.5506987877,23.551092537,23.5497156467,23.7471824571,23.5501044355,23.55,0.407139510915,3120.73129136
7066,7066,1.1,157.666666667,2651.91383644,23.5494261638,23.5501852052,23.5505943142,23.5497152304,23.7464979397,23.5497144837,23.55,0.407139510915,3120.72351604
7067,7067,1.1,159.0,2651.91383644,23.5491053149,23.5503950316,23.549768167,23.5497147616,23.7459679936,23.5497035313,23.55,0.407139510915,3120.71367513
7068,7068,1.15,160.333333333,3401.90074188,23.5320749762,23.530997238,23.5304888971,23.5314333308,23.7424288914,23.5304070053,23.53,0.407139510915,2651.07448198
7069,7069,1.2,161.666666667,3401.90074188,23.5306860867,23.5302815473,23.5305085577,23.529814919,23.7369386591,23.5296324562,23.53,0.407139510915,2780.78520665
7070,7070,1.25,163.0,3401.90074188,23.5316823093,23.5294736965,23.5308769193,23.5296781859,23.7322167465,23.5296277374,23.53,0.407139510915,2716.86448437
7071,7071,1.3,164.333333333,3401.90074188,23.5319765837,23.5296812734,23.5303111518,23.5296554986,23.7298724106,23.5303929,23.53,0.407139510915,2717.37106539
7072,7072,1.35,165.666666667,3401.90074188,23.5294403008,23.5297999199,23.5295848708,23.5296515314,23.7293756845,23.5296399623,23.53,0.407139510915,2696.26736443
7073,7073,1.4,167.0,3401.90074188,23.5317373725,23.5298008071,23.5302183062,23.5296504236,23.7297056987,23.5296116274,23.53,0.407139510915,2717.26650224
7074,7074,1.45,161.666666667,3401.90074188,23.5310597625,23.5297982942,23.5297029356,23.5296497584,23.7303617373,23.5303891973,23.53,0.407139510915,2696.30434492
7075,7075,1.5,156.333333333,3401.90074188,23.53077454,23.5305000206,23.5296836099,23.5296493752,23.7311357071,23.5296346666,23.53,0.407139510915,2717.30575902
7076,7076,1.55,151.0,3401.90074188,23.5294031385,23.5300762439,23.5308746089,23.5296487136,23.7319804019,23.529606283,23.53,0.407139510915,2717.29776688
7077,7077,1.6,145.666666667,3401.90074188,23.5297012589,23.5303380685,23.5307171521,23.5296477863,23.7328805997,23.5296051708,23.53,0.407139510915,2738.22499176
7078,7078,1.65,140.333333333,3401.90074188,23.5306006859,23.5304155634,23.5303150281,23.5296468871,23.7338371337,23.5296029431,23.53,0.407139510915,2748.66005993
7079,7079,1.7,135.0,3401.90074188,23.5309571653,23.5295468988,23.529994699,23.5296460488,23.7348317008,23.5296013935,23.53,0.407139510915,2759.06619582
7080,7080,1.7,129.666666667,3401.90074188,23.7338334921,23.7387591868,23.7405086531,23.7365735521,23.7457112817,23.7457725802,23.75,0.407139510915,3988.1523222
7081,7081,1.7,124.333333333,3401.90074188,23.7476213761,23.7493524491,23.7490940173,23.7485467026,23.7841395384,23.7496067412,23.75,0.407139510915,2581.94732318
7082,7082,1.7,119.0,3712.25095077,23.7512083158,23.7493523683,23.7507248758,23.7495442206,23.8257414487,23.7495203716,23.75,0.407139510915,3279.13746838
7083,7083,1.7,113.666666667,3712.25095077,23.7523315544,23.7493353416,23.7509941861,23.7496620607,23.8532529627,23.7496624632,23.75,0.407139510915,3100.04189186
7084,7084,1.7,108.333333333,3712.25095077,23.7500455945,23.7510226496,23.7509905508,23.7496606236,23.8668970278,23.7496331317,23.75,0.407139510915,3101.30691613
7085,7085,1.7,103.0,3712.25095077,23.7490931722,23.7505257352,23.7496125966,23.7496614534,23.8730292846,23.749628571,23.75,0.407139510915,3120.71480504
7086,7086,1.7,101.416666667,3712.25095077,23.7493157432,23.7510019525,23.7500843585,23.7496616327,23.8766432735,23.7496259889,23.75,0.407139510915,3120.72253827
7087,7087,1.7,99.8333333333,3712.25095077,23.7497162696,23.75024208,23.7498122743,23.7496614871,23.8798478971,23.7496233636,23.75,0.407139510915,3120.72197389
7088,7088,1.7,98.25,3712.25095077,23.7497545626,23.7493901155,23.7511665247,23.7496611353,23.882974195,23.749620863,23.75,0.407139510915,3120.7270284
7089,7089,1.7,96.6666666667,3712.25095077,23.7493738282,23.7493227279,23.7512632295,23.7496607421,23.8859011541,23.7496184344,23.75,0.407139510915,3120.73206184
7090,7090,1.7,95.0833333333,3712.25095077,23.7523253596,23.7500814769,23.7506967663,23.7496603275,23.888566859,23.7496160696,23.75,0.407139510915,3140.11043616
7091,7091,1.7,93.5,3712.25095077,23.7522353917,23.7503430388,23.7502810797,23.7496598682,23.891060775,23.7496137631,23.75,0.407139510915,3120.73689205
7092,7092,1.74166666667,91.9166666667,3712.25095077,23.2818323818,23.2845986921,23.2827394299,23.2879977418,23.868602905,23.3159509555,23.27,0.412488975659,1256.35601946
7093,7093,1.78333333333,90.3333333333,3712.25095077,23.2707390634,23.2699075551,23.2708963746,23.2698769372,23.7887430319,23.2698103635,23.27,0.407139510915,3393.7829969
7094,7094,1.825,88.75,3712.25095077,23.2715775235,23.2698195653,23.2698666308,23.2697169075,23.6879960837,23.2697225165,23.27,0.407139510915,1921.26460275
7095,7095,1.86666666667,87.1666666667,3712.25095077,23.2706117826,23.2697596616,23.2700593866,23.269596859,23.6275219913,23.2702421406,23.27,0.407139510915,2373.98112768
7096,7096,1.90833333333,85.5833333333,3712.25095077,23.2712623977,23.2697788416,23.2697494758,23.2696336094,23.6047228171,23.2695388219,23.27,0.407139510915,2370.72717017
7097,7097,1.95,84.0,4022.60115966,23.2715881516,23.2697790973,23.2705863693,23.2696472213,23.5994467105,23.270281042,23.27,0.407139510915,2326.03892589
7098,7098,1.99166666667,79.9166666667,4022.60115966,23.2705533749,23.2697800617,23.269912582,23.2696577329,23.5980531723,23.2695540882,23.27,0.407139510915,2326.02140005
7099,7099,2.03333333333,75.8333333333,4022.60115966,23.2706544498,23.2697753823,23.2700061763,23.2696643538,23.596059157,23.2695258858,23.27,0.407139510915,2348.46231748
7100,7100,2.075,71.75,4022.60115966,23.2706379789,23.2697736962,23.2706468932,23.2696667998,23.5937176574,23.2695288665,23.27,0.407139510915,2359.73952971
7101,7101,2.11666666667,67.6666666667,4022.60115966,23.269657967,23.2697735106,23.2699997549,23.2696689115,23.591821387,23.269530838,23.27,0.407139510915,2370.93999962
7102,7102,2.15833333333,63.5833333333,4022.60115966,23.2697193465,23.2695095207,23.2700854533,23.2696712359,23.5905016336,23.2695333015,23.27,0.407139510915,2393.26073382
7103,7103,2.2,59.5,4022.60115966,23.2714806791,23.2704916871,23.2705624033,23.2696738872,23.589514463,23.2695356156,23.27,0.407139510915,2415.47136987
7104,7104,2.25,55.4166666667,4022.60115966,23.326922645,23.3273677683,23.3284013876,23.3244662088,23.5924919863,23.32742777,23.33,0.407139510915,2761.3611114
7105,7105,2.3,51.3333333333,4022.60115966,23.3294708508,23.3296562153,23.3299240054,23.3292133214,23.6012119211,23.3295157012,23.33,0.407139510915,2391.02917947
7106,7106,2.35,47.25,4022.60115966,23.3296398067,23.329865395,23.3301033795,23.3296473066,23.6112500785,23.3295371294,23.33,0.407139510915,2612.71037592
7107,7107,2.4,43.1666666667,4022.60115966,23.3317159453,23.329601073,23.3305675637,23.3296999017,23.6169087629,23.3295776429,23.33,0.407139510915,2589.77383117
7108,7108,2.45,39.0833333333,4332.95136855,23.3290881853,23.329934273,23.3305500663,23.3297047055,23.6184185102,23.3295773519,23.33,0.407139510915,2525.27369851
7109,7109,2.5,35.0,4332.95136855,23.3318323874,23.3299923404,23.330078821,23.32970877,23.6178239951,23.3295818834,23.33,0.407139510915,2568.55569039
7110,7110,2.55,32.3333333333,4332.95136855,23.3313467229,23.3299319602,23.3306941878,23.3297132745,23.6166238635,23.3295869082,23.33,0.407139510915,2546.95932701
7111,7111,2.6,29.6666666667,4332.95136855,23.3310904721,23.3309928554,23.3304626461,23.3297179347,23.6153366982,23.32959185,23.33,0.407139510915,2568.56033089
7112,7112,2.65,27.0,4332.95136855,23.3298485285,23.3307849548,23.3308086225,23.3297226719,23.6139611499,23.3295967173,23.33,0.407139510915,2568.53091879
7113,7113,2.7,24.3333333333,4332.95136855,23.3305666541,23.3306147279,23.3300323525,23.3297267571,23.6125064058,23.3296015056,23.33,0.407139510915,2590.08349613
7114,7114,2.75,21.6666666667,4332.95136855,23.3303219608,23.330090571,23.3297883128,23.329730853,23.611005113,23.3296062182,23.33,0.407139510915,2590.08786586
7115,7115,2.8,19.0,4332.95136855,23.3314534835,23.3293402457,23.330805883,23.3297348466,23.6094653135,23.329610852,23.33,0.407139510915,2611.52001517
7116,7116,2.8,16.3333333333,2110.07607485,23.2659063808,23.2640275417,23.2628782908,23.2654053428,23.6152746059,23.2616373902,23.26,0.407139510915,3124.78876522
7117,7117,2.8,13.6666666667,2110.07607485,23.2613126945,23.2616090856,23.2603274299,23.2601931002,23.6183179977,23.2601579361,23.26,0.407139510915,3570.69771719
7118,7118,2.8,0.0,2110.07607485,23.259950321,23.2612150037,23.259664097,23.2598518375,23.6161680297,23.2598178658,23.26,0.407139510915,3384.31140808
7119,7119,2.8,0.0,2110.07607485,23.2589741075,23.2600003334,23.2595260551,23.2598310268,23.6148438073,23.2597773425,23.26,0.407139510915,3459.67715449
7120,7120,2.8,0.0,2110.07607485,23.2592914905,23.2604235799,23.2605765676,23.2598395984,23.6161281589,23.2597882754,23.26,0.407139510915,3477.38480052
7121,7121,2.8,0.0,2110.07607485,23.2612160777,23.2599398308,23.2596648851,23.2598443476,23.6192137183,23.2597919786,23.26,0.407139510915,3495.47375838
7122,7122,2.8,0.0,2110.07607485,23.2614372069,23.2596319435,23.2596665781,23.2598471417,23.6229321438,23.2597951751,23.26,0.407139510915,3495.45702462
7123,7123,2.8,0.0,2110.07607485,23.2591812967,23.2605877372,23.2606410159,23.2598493643,23.6266724506,23.2597981561,23.26,0.407139510915,3495.44841016
7124,7124,2.8,0.0,2110.07607485,23.2620558719,23.2595827106,23.2605468158,23.2598515898,23.6302860197,23.2598009542,23.26,0.407139510915,3531.43255991
7125,7125,2.8,0.0,2110.07607485,23.2593708865,23.2594324276,23.2606825658,23.259853847,23.6338331687,23.2598035988,23.26,0.407139510915,3495.43306408
7126,7126,2.8,0.0,2110.07607485,23.2599968905,23.2599885663,23.2603574995,23.2598560615,23.6373187397,23.259806121,23.26,0.407139510915,3531.41943454
7127,7127,2.8,0.0,2110.07607485,23.2589105524,23.2607868734,23.2593929805,23.2598581443,23.6407855331,23.2598085359,23.26,0.407139510915,3513.45285954
7128,7128,2.8,0.0,1324.68706274,23.4936682238,23.497461696,23.4988000543,23.5001843534,23.6647800486,23.5051985585,23.51,0.407139510915,5179.86202111
7129,7129,2.8,0.0,1324.68706274,23.5088975177,23.5100751404,23.509186441,23.5092108813,23.7054248572,23.5097247913,23.51,0.407139510915,3538.04277834
7130,7130,2.8,0.0,1324.68706274,23.5118170137,23.510480988,23.5103791597,23.5098442919,23.747046908,23.5098922049,23.51,0.407139510915,4394.85738991
7131,7131,2.8,0.0,1324.68706274,23.50993894,23.5093201991,23.5106959937,23.5099058201,23.7731147191,23.5099688981,23.51,0.407139510915,4184.35178027
7132,7132,2.8,0.0,1324.68706274,23.5096898384,23.5111842687,23.5102966635,23.5099080427,23.7844230775,23.5102770223,23.51,0.407139510915,4217.66188864
7133,7133,2.8,0.0,1324.68706274,23.5120426362,23.5103332993,23.509720407,23.5099115274,23.7876163443,23.5103181615,23.51,0.407139510915,4233.19704403
7134,7134,2.8,0.0,1324.68706274,23.5100660079,23.5101947304,23.5106286474,23.5099144471,23.7877424079,23.5103428159,23.51,0.407139510915,4217.607262
7135,7135,2.8,0.0,1324.68706274,23.5102736511,23.5100109348,23.5105887434,23.5099171719,23.7868865028,23.5101189429,23.51,0.407139510915,4248.74997628
7136,7136,2.8,0.0,1324.68706274,23.5103632166,23.5090402189,23.5112907645,23.5099198104,23.7855223836,23.5105018504,23.51,0.407139510915,4248.75637738
7137,7137,2.8,0.0,1324.68706274,23.5113041629,23.5102046655,23.510933471,23.5099223943,23.7836672572,23.5104654883,23.51,0.407139510915,4264.24901166
7138,7138,2.8,0.0,1324.68706274,23.5107734904,23.509995369,23.5101258807,23.509924901,23.7813977017,23.5103895089,23.51,0.407139510915,4264.25642105
7139,7139,2.8,0.0,1324.68706274,23.5108353208,23.5111951476,23.5095576917,23.5099273376,23.778795202,23.5101861594,23.51,0.407139510915,4279.70272566
7140,7140,2.8,0.0,1324.68706274,23.5372280659,23.538176243,23.5387774753,23.5383212535,23.7785571376,23.5397240729,23.54,0.407139510915,4433.15558848
7141,7141,2.8,0.0,1324.68706274,23.5407267009,23.539309013,23.5395895378,23.5398360621,23.781337317,23.5402085061,23.54,0.407139510915,4262.48105407
7142,7142,2.8,0.0,1324.68706274,23.5394321009,23.5400930385,23.5397095809,23.5399213802,23.7854837162,23.5402385212,23.54,0.407139510915,4341.93921104
7143,7143,2.8,0.0,1324.68706274,23.5399875061,23.5396702758,23.5411830157,23.5399285439,23.7885110636,23.5402874751,23.54,0.407139510915,4340.77021025
7144,7144,2.8,0.0,1324.68706274,23.5382705017,23.5405216832,23.5398544068,23.5399295378,23.7900937721,23.5398838228,23.54,0.407139510915,4325.73992619
7145,7145,2.8,0.0,1324.68706274,23.5407549591,23.5408941846,23.5398324587,23.5399304213,23.7907807798,23.540162532,23.54,0.407139510915,4356.18822514
7146,7146,2.8,0.0,1324.68706274,23.5386422611,23.5398100075,23.5405719915,23.5399311086,23.7911486541,23.5398467576,23.54,0.407139510915,4325.73529765
7147,7147,2.8,0.0,1324.68706274,23.5394154715,23.5403142921,23.5410497746,23.5399316662,23.7914076215,23.5404768929,23.54,0.407139510915,4356.19086181
7148,7148,2.8,0.0,1324.68706274,23.5414343271,23.5406544098,23.5409312616,23.5399321357,23.7916363386,23.5401670072,23.54,0.407139510915,4356.18465632
7149,7149,2.8,0.0,1324.68706274,23.5397255661,23.5396833488,23.540355071,23.5399325533,23.7918559511,23.5401350627,23.54,0.407139510915,4340.98376096
7150,7150,2.8,0.0,1324.68706274,23.5388159552,23.5403169903,23.5395611223,23.539932947,23.7920135373,23.5403589172,23.54,0.407139510915,4356.18705753
7151,7151,2.8,0.0,1324.68706274,23.5385222546,23.5407742525,23.5400823563,23.5399333087,23.7921171078,23.540145387,23.54,0.407139510915,4356.18035995
7152,7152,2.8,0.0,1143.93282836,23.7611127315,23.7664485857,23.7691620783,23.7704756418,23.7973213861,23.7754505159,23.78,0.407139510915,5628.6129972
7153,7153,2.8,0.0,1143.93282836,23.7783853529,23.7794052908,23.7805298649,23.7793803641,23.8261921667,23.780194936,23.78,0.407139510915,4210.66727986
7154,7154,2.8,0.0,1143.93282836,23.7788294968,23.7797472178,23.7794781539,23.7799164561,23.8598801423,23.7803016173,23.78,0.407139510915,4934.55786575
7155,7155,2.8,0.0,1143.93282836,23.7818012139,23.7812705294,23.7790738554,23.7799470486,23.8829197706,23.7803587863,23.78,0.407139510915,4789.21540899
7156,7156,2.8,0.0,1143.93282836,23.7800665099,23.780144146,23.7795243084,23.7799463925,23.894257802,23.7799649137,23.78,0.407139510915,4763.16294156
7157,7157,2.8,0.0,1143.93282836,23.7806093709,23.7798644768,23.7798501496,23.7799465243,23.898482778,23.7797807049,23.78,0.407139510915,4790.9038359
7158,7158,2.8,0.0,1143.93282836,23.7818642312,23.7796867649,23.7795072381,23.7799469123,23.8996508166,23.7801689876,23.78,0.407139510915,4790.91899609
7159,7159,2.8,0.0,1143.93282836,23.7819367734,23.7787138136,23.781060003,23.7799475094,23.8997144092,23.7803590133,23.78,0.407139510915,4790.92241107
7160,7160,2.8,0.0,1143.93282836,23.7804896919,23.779418982,23.7802929572,23.7799482304,23.8992456428,23.7799233555,23.78,0.407139510915,4790.92939192
7161,7161,2.8,0.0,1143.93282836,23.7805324539,23.7800014407,23.780352826,23.7799490221,23.8983305019,23.780363726,23.78,0.407139510915,4804.75301343
7162,7162,2.8,0.0,1143.93282836,23.7780681777,23.7792845698,23.7806630377,23.7799498384,23.8970403208,23.7801395707,23.78,0.407139510915,4790.94017282
7163,7163,2.8,0.0,1143.93282836,23.7790205941,23.7798968709,23.7803821303,23.7799506686,23.8954400946,23.7805613912,23.78,0.407139510915,4818.53665408
7164,7164,2.8,0.0,1143.93282836,23.3891471106,23.3891658357,23.3882943007,23.394976622,23.8716238478,23.38816856,23.38,0.407139510915,4889.6093521
7165,7165,2.8,0.0,1143.93282836,23.380060384,23.3803583863,23.3802584883,23.3799929955,23.8221758398,23.3803942397,23.38,0.407139510915,5188.02481718
7166,7166,2.8,0.0,1143.93282836,23.3789593195,23.3810880788,23.3800231964,23.3799555785,23.7593587504,23.3800505629,23.38,0.407139510915,3884.97048317
7167,7167,2.8,0.0,1143.93282836,23.3806879604,23.380959488,23.3796948202,23.3799460147,23.7157265415,23.3803593596,23.38,0.407139510915,4267.45628065
7168,7168,2.8,0.0,1143.93282836,23.3805972287,23.3792354084,23.3798786725,23.3799502545,23.6934460354,23.379769914,23.38,0.407139510915,4248.77687222
