,Unnamed: 0,z0,z1,z2,z3,tout,s,i,t1,sp0,sp1,sp2,sp3,sp,m,rh
1930,1930,20.7120481578,20.3790632809,21.0766038555,24.3720291322,2.75,0.0,72173.2846544,21.9069365689,20.38,20.38,20.38,20.38,20.38,5.96211664526,5577.77437235
1931,1931,20.7089160963,20.3796481855,21.0745639052,24.3722409778,2.8,0.0,72173.2846544,21.9116296279,20.38,20.38,20.38,20.38,20.38,5.97599522657,5572.13669419
1932,1932,20.9806536738,20.2029849982,21.3381200848,24.2462064181,2.75,0.0,84701.9939462,22.1148680408,20.2,20.2,20.2,20.2,20.2,6.0049561237,2868.55343696
1933,1933,21.2681161273,20.1998227538,21.6102310775,24.2084245364,2.7,0.0,84701.9939462,22.2345022498,20.2,20.2,20.2,20.2,20.2,6.12299585815,6055.69751033
1934,1934,21.4247816783,20.2000384474,21.7514962078,24.1972698353,2.65,0.0,84701.9939462,22.3672559207,20.2,20.2,20.2,20.2,20.2,6.04595112905,4358.42115501
1935,1935,21.4729167362,20.2003484688,21.7907846007,24.1939914443,2.6,0.0,84701.9939462,22.3869003571,20.2,20.2,20.2,20.2,20.2,6.0789634618,4797.13440425
1936,1936,21.478238171,20.200097924,21.7949628802,24.1930176483,2.55,0.0,84701.9939462,22.390228688,20.2,20.2,20.2,20.2,20.2,6.08772567942,4845.1152006
1937,1937,21.4812326511,20.2000785457,21.8009792865,24.1927148089,2.5,0.0,84701.9939462,22.3938242312,20.2,20.2,20.2,20.2,20.2,6.09649644585,4890.9139729
1938,1938,21.4909427917,20.1997786408,21.8141897234,24.1926101009,2.45,0.0,84701.9939462,22.4021639047,20.2,20.2,20.2,20.2,20.2,6.10413414411,4916.30301345
1939,1939,21.5030598977,20.1992500226,21.8288365003,24.1925684236,2.4,0.0,84701.9939462,22.4115510152,20.2,20.2,20.2,20.2,20.2,6.11190323046,4943.64316875
1940,1940,21.5133186442,20.1998857224,21.8408993557,24.1925488988,2.35,0.0,84701.9939462,22.4195662589,20.2,20.2,20.2,20.2,20.2,6.11935479529,4983.47409564
1941,1941,21.5207344851,20.1997065475,21.8499767499,24.1925380017,2.3,0.0,84701.9939462,22.4262038129,20.2,20.2,20.2,20.2,20.2,6.12489216018,4985.11066898
1942,1942,21.5262733083,20.1993273905,21.8573168141,24.1925304052,2.25,0.0,84701.9939462,22.4310849628,20.2,20.2,20.2,20.2,20.2,6.13191153425,5011.14365323
1943,1943,21.5309098809,20.1993446936,21.8638666242,24.1925241679,2.2,0.0,84701.9939462,22.4355783916,20.2,20.2,20.2,20.2,20.2,6.1382451844,5033.61175392
1944,1944,21.6880587192,19.8960536369,22.0178822633,23.8579090399,2.2,0.0,94430.6445223,22.4947748174,19.8,19.8,19.8,19.8,19.8,6.32002242621,567.962215074
1945,1945,21.8628231998,19.7996141762,22.1844063971,23.8014190485,2.2,0.0,94430.6445223,22.5630460464,19.8,19.8,19.8,19.8,19.8,6.29401015028,4053.95072773
1946,1946,21.969262215,19.7997769201,22.2829178757,23.7956216854,2.2,0.0,94430.6445223,22.6369581491,19.8,19.8,19.8,19.8,19.8,6.32780470036,3277.99017687
1947,1947,22.0089897066,19.799386049,22.3191778388,23.7938075147,2.2,0.0,94430.6445223,22.6581208105,19.8,19.8,19.8,19.8,19.8,6.32066428465,3118.87449723
1948,1948,22.0197339542,19.7995022073,22.3312029496,23.7932404218,2.2,0.0,94430.6445223,22.6645446012,19.8,19.8,19.8,19.8,19.8,6.31886767351,3344.93881876
1949,1949,22.0275792964,19.8000017377,22.342659179,23.7930505027,2.2,0.0,94430.6445223,22.6705284221,19.8,19.8,19.8,19.8,19.8,6.31962822489,3391.26740127
1950,1950,22.0392226578,19.799549675,22.3580255791,23.7929800959,2.2,0.0,94430.6445223,22.6789356399,19.8,19.8,19.8,19.8,19.8,6.32077659812,3418.63439592
1951,1951,22.052299423,19.7996115862,22.3741004014,23.7929512789,2.2,0.0,94430.6445223,22.6880824958,19.8,19.8,19.8,19.8,19.8,6.32227149567,3463.4605774
1952,1952,22.0640217568,19.7997076793,22.3882998187,23.792937644,2.2,0.0,94430.6445223,22.6962879268,19.8,19.8,19.8,19.8,19.8,6.32400899706,3489.93021547
1953,1953,22.0736985376,19.7995896546,22.4003355421,23.7929295317,2.2,0.0,94430.6445223,22.7032316213,19.8,19.8,19.8,19.8,19.8,6.32592182212,3516.07360015
1954,1954,22.081885191,19.8001024219,22.4109366394,23.7929236335,2.2,0.0,94430.6445223,22.7093271222,19.8,19.8,19.8,19.8,19.8,6.32796343902,3550.42246576
1955,1955,22.0892223287,19.8002297989,22.4207102412,23.7929189315,2.2,0.0,94430.6445223,22.7149117429,19.8,19.8,19.8,19.8,19.8,6.33010188994,3567.40354046
1956,1956,22.0982409195,20.1286343579,22.4313468544,24.2072252619,2.2,0.0,87921.8686323,22.6605810195,20.27,20.27,20.27,20.27,20.27,6.24646863211,9109.20531474
1957,1957,22.1082090685,20.2691239613,22.4435987828,24.2579055669,2.2,0.0,87921.8686323,22.7981420354,20.27,20.27,20.27,20.27,20.27,6.01720432728,4941.76761482
1958,1958,22.1217384622,20.269986922,22.4594620899,24.2623095295,2.2,0.0,87921.8686323,22.7840236726,20.27,20.27,20.27,20.27,20.27,5.96477632148,5253.36114196
1959,1959,22.1357419657,20.269865727,22.4750512627,24.2636024503,2.2,0.0,87921.8686323,22.7796591888,20.27,20.27,20.27,20.27,20.27,5.99995091934,5833.17674144
1960,1960,22.1459536787,20.269798914,22.4861657522,24.2639451983,2.2,0.0,87921.8686323,22.7947403577,20.27,20.27,20.27,20.27,20.27,5.96917948688,5434.7530527
1961,1961,22.1533801181,20.2695396901,22.4943123975,24.2640243487,2.2,0.0,87921.8686323,22.799816572,20.27,20.27,20.27,20.27,20.27,5.95950458114,5369.98553222
1962,1962,22.16177952,20.2697598173,22.50355981,24.2640370647,2.2,0.0,87921.8686323,22.8056745617,20.27,20.27,20.27,20.27,20.27,5.95201422399,5323.05390364
1963,1963,22.1700129088,20.2695735556,22.5126780923,24.2640389282,2.2,0.0,87921.8686323,22.8113021439,20.27,20.27,20.27,20.27,20.27,5.94546491469,5279.81748815
1964,1964,22.1771011782,20.2694165308,22.5206280874,24.2640378671,2.2,0.0,87921.8686323,22.8158251911,20.27,20.27,20.27,20.27,20.27,5.94092068992,5258.66052227
1965,1965,22.1830680479,20.2702701467,22.52746315,24.2640346399,2.2,0.0,87921.8686323,22.8198009327,20.27,20.27,20.27,20.27,20.27,5.93697502445,5250.91368629
1966,1966,22.1883826381,20.2696928753,22.5336325579,24.264030558,2.2,0.0,87921.8686323,22.8237373116,20.27,20.27,20.27,20.27,20.27,5.93268723252,5211.21295746
1967,1967,22.1934352752,20.2691741055,22.5394965083,24.2640268059,2.2,0.0,87921.8686323,22.8265104211,20.27,20.27,20.27,20.27,20.27,5.93138179546,5215.7142107
1968,1968,22.1987959943,20.1910071795,22.5456067909,24.2070952719,2.2,0.0,87921.8686323,22.8540253629,20.19,20.19,20.19,20.19,20.19,5.89190358027,3835.8746361
1969,1969,22.2055561635,20.1894927126,22.5530441287,24.1906872651,2.2,0.0,87921.8686323,22.8123613398,20.19,20.19,20.19,20.19,20.19,5.96903297854,5348.18342363
1970,1970,22.2087360581,20.1890593828,22.5567678901,24.1859818969,2.2,0.0,87921.8686323,22.8342529967,20.19,20.19,20.19,20.19,20.19,5.92798942582,4575.33802915
1971,1971,22.2116023385,20.1896986087,22.5602360099,24.1846476058,2.2,0.0,87921.8686323,22.8311892238,20.19,20.19,20.19,20.19,20.19,5.93714847022,4754.85304468
1972,1972,22.2154009111,20.1895322752,22.5646914297,24.1842669185,2.2,0.0,87921.8686323,22.8339566424,20.19,20.19,20.19,20.19,20.19,5.93464213445,4733.31271503
1973,1973,22.2200386676,20.1890435885,22.5699644771,24.1841557913,2.2,0.0,87921.8686323,22.8374397353,20.19,20.19,20.19,20.19,20.19,5.93379012232,4714.39692639
1974,1974,22.2249035735,20.1891672446,22.5754056569,24.1841233803,2.2,0.0,87921.8686323,22.8407678539,20.19,20.19,20.19,20.19,20.19,5.9331911596,4713.18132867
1975,1975,22.2296180051,20.1899503231,22.5806587472,24.1841140094,2.2,0.0,87921.8686323,22.8444274472,20.19,20.19,20.19,20.19,20.19,5.93197396868,4706.35402122
1976,1976,22.2341307022,20.1899525087,22.5857060175,24.1841113935,2.2,0.0,87921.8686323,22.8481259641,20.19,20.19,20.19,20.19,20.19,5.93056577473,4683.34892521
1977,1977,22.238526623,20.1889530406,22.5906462014,24.1841105521,2.2,0.0,87921.8686323,22.8511936322,20.19,20.19,20.19,20.19,20.19,5.93054240788,4668.83306448
1978,1978,22.242846994,20.1896213199,22.5955166525,24.1841099715,2.2,0.0,87921.8686323,22.8540365895,20.19,20.19,20.19,20.19,20.19,5.93124218525,4685.93694323
1979,1979,22.2470547076,20.1900777141,22.6002737254,24.1841094996,2.2,0.0,87921.8686323,22.8578943477,20.19,20.19,20.19,20.19,20.19,5.92957296161,4658.93358289
1980,1980,22.3804767886,20.1800926971,22.7286255606,24.1770103928,2.2,0.0,90436.9359145,22.9401029919,20.18,20.18,20.18,20.18,20.18,5.88980722992,4451.47660507
1981,1981,22.5217294256,20.1798070242,22.8596101406,24.1752491449,2.2,0.0,90436.9359145,23.0183058099,20.18,20.18,20.18,20.18,20.18,5.8713875606,4614.96842433
1982,1982,22.599405754,20.1794598029,22.9283864172,24.1749594549,2.2,0.0,90436.9359145,23.0682416896,20.18,20.18,20.18,20.18,20.18,5.85410710779,4478.24781529
1983,1983,22.6242561855,20.1798081463,22.9492963525,24.1749567368,2.2,0.0,90436.9359145,23.0819365724,20.18,20.18,20.18,20.18,20.18,5.84522559191,4475.11362853
1984,1984,22.6302187079,20.1797547326,22.955479476,24.1680207066,2.2,0.0,90436.9359145,23.0849289669,20.18,20.18,20.18,20.18,20.18,5.84095907886,4428.81539886
1985,1985,22.6372222401,20.178999495,22.9642382382,24.1568938174,2.2,0.0,90436.9359145,23.0877240361,20.18,20.18,20.18,20.18,20.18,5.8391138001,4388.3044408
1986,1986,22.6485858109,20.1800945436,22.9770717277,24.1466124594,2.2,0.0,90436.9359145,23.0934052742,20.18,20.18,20.18,20.18,20.18,5.83772666106,4378.77235612
1987,1987,22.6611920979,20.1799164299,22.9904905723,24.1383533078,2.2,0.0,90436.9359145,23.101498474,20.18,20.18,20.18,20.18,20.18,5.83380884916,4309.97060129
1988,1988,22.6726977262,20.1797753666,23.0025185703,24.1314822019,2.2,0.0,90436.9359145,23.1078403247,20.18,20.18,20.18,20.18,20.18,5.83258200547,4287.54598354
1989,1989,22.6827265911,20.1793711471,23.0131268544,24.1254636187,2.2,0.0,90436.9359145,23.1140091454,20.18,20.18,20.18,20.18,20.18,5.8302846349,4243.71609172
1990,1990,22.6918677642,20.179657192,23.0229908665,24.1202194032,2.2,0.0,90436.9359145,23.1196342891,20.18,20.18,20.18,20.18,20.18,5.82852179846,4217.56230689
1991,1991,22.7006132572,20.1796099055,23.0325322958,24.1156987504,2.2,0.0,90436.9359145,23.1257169453,20.18,20.18,20.18,20.18,20.18,5.82578868454,4170.62732264
1992,1992,22.697962439,20.0134146224,23.0305031988,24.0155643305,2.2,0.0,85697.8497137,23.0966587689,20.01,20.01,20.01,20.01,20.01,5.8083600104,2096.68002706
1993,1993,22.6955708537,20.009958143,23.028871012,23.9210237274,2.2,0.0,85697.8497137,23.0401843577,20.01,20.01,20.01,20.01,20.01,5.85984357053,4752.12947475
1994,1994,22.6956300028,20.0091316407,23.0296702,23.8708057757,2.2,0.0,85697.8497137,23.0523466945,20.01,20.01,20.01,20.01,20.01,5.8083600104,3374.02688011
1995,1995,22.6980579089,20.0097565322,23.0326438383,23.8411321364,2.2,0.0,85697.8497137,23.045329103,20.01,20.01,20.01,20.01,20.01,5.8083600104,3699.09596121
1996,1996,22.7010898828,20.0095108224,23.0360018311,23.812856983,2.2,0.0,85697.8497137,23.0390201737,20.01,20.01,20.01,20.01,20.01,5.8083600104,3730.54324518
1997,1997,22.7038058509,20.0093891152,23.0389372875,23.7848447943,2.2,0.0,85697.8497137,23.0325490702,20.01,20.01,20.01,20.01,20.01,5.8083600104,3776.76767418
1998,1998,22.7061810586,20.00918087,23.0415318014,23.7596947187,2.2,0.0,85697.8497137,23.0267008037,20.01,20.01,20.01,20.01,20.01,5.8083600104,3806.98608725
1999,1999,22.7084549982,20.0100897057,23.0440581678,23.737524708,2.2,0.0,85697.8497137,23.0217277988,20.01,20.01,20.01,20.01,20.01,5.8083600104,3851.42727172
2000,2000,22.7107653043,20.0101731242,23.0466400158,23.717361253,2.2,0.0,85697.8497137,23.017350336,20.01,20.01,20.01,20.01,20.01,5.8083600104,3866.02040228
2001,2001,22.7131326013,20.0101604318,23.0492797724,23.6986604346,2.2,0.0,85697.8497137,23.012800982,20.01,20.01,20.01,20.01,20.01,5.80960133535,3903.35117845
2002,2002,22.7155099337,20.009767283,23.0519250704,23.6812257941,2.2,0.0,85697.8497137,23.0082874689,20.01,20.01,20.01,20.01,20.01,5.8114879141,3930.6007541
2003,2003,22.7178597019,20.0090480314,23.0545423417,23.6649311903,2.2,0.0,85697.8497137,23.0038865812,20.01,20.01,20.01,20.01,20.01,5.81375825144,3960.43683294
2004,2004,22.6905065688,20.210683564,23.0269451034,23.5356466203,2.15833333333,0.0,78979.1658385,22.856572524,20.22,20.22,20.22,20.22,20.22,6.03077299802,7665.46245234
2005,2005,22.6644326124,20.220052812,23.0011332077,23.4252291667,2.11666666667,0.0,78979.1658385,22.9081830601,20.22,20.22,20.22,20.22,20.22,5.8083600104,3838.19449772
2006,2006,22.6547747293,20.2199943486,22.9919267996,23.3747296332,2.075,0.0,78979.1658385,22.8386672078,20.22,20.22,20.22,20.22,20.22,5.91532952282,5697.12405414
2007,2007,22.6530238052,20.2192663986,22.9899602064,23.3391081001,2.03333333333,0.0,78979.1658385,22.8370945799,20.22,20.22,20.22,20.22,20.22,5.89252021295,5302.67314141
2008,2008,22.6525946906,20.2200591941,22.9886366473,23.302067899,1.99166666667,0.0,78979.1658385,22.8261300905,20.22,20.22,20.22,20.22,20.22,5.8915209791,5295.40608265
2009,2009,22.6512777868,20.2196208815,22.9861814856,23.2654902902,1.95,0.0,78979.1658385,22.8144552808,20.22,20.22,20.22,20.22,20.22,5.8907850446,5277.08854709
2010,2010,22.6495507099,20.2198311286,22.9833941613,23.2332865361,1.90833333333,0.0,78979.1658385,22.8030716749,20.22,20.22,20.22,20.22,20.22,5.89183248298,5297.58834927
2011,2011,22.6481670916,20.2202833009,22.9810849447,23.204839223,1.86666666667,0.0,78979.1658385,22.7937811198,20.22,20.22,20.22,20.22,20.22,5.89126664228,5293.57055111
2012,2012,22.6473859336,20.2194317477,22.9794459112,23.1786595604,1.825,0.0,78979.1658385,22.7853515828,20.22,20.22,20.22,20.22,20.22,5.89104603653,5278.91357881
2013,2013,22.6470918722,20.2193658183,22.9783097197,23.1541467429,1.78333333333,0.0,78979.1658385,22.7770784819,20.22,20.22,20.22,20.22,20.22,5.89243171842,5301.8178187
2014,2014,22.6470559084,20.219613624,22.9774444178,23.1311059526,1.74166666667,0.0,78979.1658385,22.7701661109,20.22,20.22,20.22,20.22,20.22,5.89211813594,5299.60149386
2015,2015,22.6471819059,20.2196312556,22.9767744124,23.1094618691,1.7,0.0,78979.1658385,22.7636360516,20.22,20.22,20.22,20.22,20.22,5.89210941642,5299.53218129
2016,2016,22.4160355085,20.2991230083,22.7480202841,22.5010969115,1.7,0.0,58284.7271256,22.4229852877,20.3,20.3,20.3,20.3,20.3,5.93659047641,6167.15234552
2017,2017,22.1392209328,20.3002347628,22.4837955324,22.0754083265,1.7,0.0,58284.7271256,22.1263991587,20.3,20.3,20.3,20.3,20.3,5.92762968081,5913.69116424
2018,2018,22.0023980324,20.2995644199,22.3574658864,21.9193709394,1.7,0.0,58284.7271256,21.9958243199,20.3,20.3,20.3,20.3,20.3,5.9262058902,5877.35375739
2019,2019,21.9710854694,20.2992082086,22.3286579394,21.8439673321,1.7,0.0,58284.7271256,21.9570589024,20.3,20.3,20.3,20.3,20.3,5.9162708319,5704.46771365
2020,2020,21.9707375164,20.2992945498,22.3242593588,21.7577011242,1.7,0.0,58284.7271256,21.9303088409,20.3,20.3,20.3,20.3,20.3,5.91617084112,5703.67325996
2021,2021,21.9634077136,20.2992165517,22.3106496962,21.667090176,1.7,0.0,58284.7271256,21.8969403269,20.3,20.3,20.3,20.3,20.3,5.91628261325,5704.46145221
2022,2022,21.9464987232,20.2997016135,22.2881542982,21.5878042557,1.7,0.0,58284.7271256,21.8607599366,20.3,20.3,20.3,20.3,20.3,5.91696460915,5722.10456887
2023,2023,21.9281429857,20.2997680845,22.265419567,21.5194080452,1.7,0.0,58284.7271256,21.8273964417,20.3,20.3,20.3,20.3,20.3,5.91690198035,5721.65262922
2024,2024,21.9131586166,20.3001513994,22.2466054458,21.4570553196,1.7,0.0,58284.7271256,21.7979702585,20.3,20.3,20.3,20.3,20.3,5.91771622228,5740.21913252
2025,2025,21.9016382003,20.3000769488,22.2312408915,21.398662334,1.7,0.0,58284.7271256,21.7721063098,20.3,20.3,20.3,20.3,20.3,5.91782967491,5741.03419069
2026,2026,21.892075229,20.299393111,22.2177206491,21.34404047,1.7,0.0,58284.7271256,21.7483587311,20.3,20.3,20.3,20.3,20.3,5.91871145539,5747.34872631
2027,2027,21.8834138875,20.3004201311,22.2051361686,21.2929756099,1.7,0.0,58284.7271256,21.7262641126,20.3,20.3,20.3,20.3,20.3,5.91996285217,5781.75653963
2028,2028,21.8747687436,20.0938461466,22.1927354574,21.2440099095,1.7,0.0,58284.7271256,21.7239627825,20.09,20.09,20.09,20.09,20.09,5.8083600104,2655.94762778
2029,2029,21.8680794991,20.0896564064,22.1825193069,21.2003319936,1.7,0.0,58284.7271256,21.6661685518,20.09,20.09,20.09,20.09,20.09,5.95205771036,6313.04131374
2030,2030,21.8598054329,20.0901268821,22.17088326,21.1543047092,1.7,0.0,58284.7271256,21.6769094316,20.09,20.09,20.09,20.09,20.09,5.83749259224,4378.2910023
2031,2031,21.8526936765,20.0901464959,22.1606672472,21.113527236,1.7,0.0,58284.7271256,21.6514096506,20.09,20.09,20.09,20.09,20.09,5.86624102032,4864.7949577
2032,2032,21.8463772981,20.0897249195,22.1514491737,21.074644905,1.7,0.0,58284.7271256,21.6336181536,20.09,20.09,20.09,20.09,20.09,5.87078069058,4937.07051012
2033,2033,21.8404736964,20.0900867165,22.142802675,21.0366744984,1.7,0.0,58284.7271256,21.6167394092,20.09,20.09,20.09,20.09,20.09,5.87434003107,5002.17328939
2034,2034,21.8348398491,20.08952623,22.1345689058,20.999984485,1.7,0.0,58284.7271256,21.6008230829,20.09,20.09,20.09,20.09,20.09,5.87639309467,5029.9568723
2035,2035,21.8295154772,20.0900559779,22.126781055,20.9647993047,1.7,0.0,58284.7271256,21.5853392298,20.09,20.09,20.09,20.09,20.09,5.87972159744,5093.25060235
2036,2036,21.8244939131,20.090193259,22.1194210757,20.9308859741,1.7,0.0,58284.7271256,21.5710088792,20.09,20.09,20.09,20.09,20.09,5.88089698194,5114.79704648
2037,2037,21.8197891654,20.0905661261,22.1124903082,20.8981225211,1.7,0.0,58284.7271256,21.5570242882,20.09,20.09,20.09,20.09,20.09,5.88309504659,5156.7269705
2038,2038,21.8153612949,20.0894857176,22.1059367289,20.8663729527,1.7,0.0,58284.7271256,21.5436908837,20.09,20.09,20.09,20.09,20.09,5.88446976006,5166.4621912
2039,2039,21.8112153943,20.0891202555,22.0997637307,20.8357075335,1.7,0.0,58284.7271256,21.5305166744,20.09,20.09,20.09,20.09,20.09,5.88755732161,5214.63726708
2040,2040,21.8020097247,20.3041496093,22.0892411287,20.8062742972,1.7,0.0,57294.9282884,21.480463853,20.45,20.45,20.45,20.45,20.45,6.11870755911,9155.64886739
2041,2041,21.7872110539,20.4470408886,22.0724716653,20.7665866595,1.7,0.0,57294.9282884,21.4892224165,20.45,20.45,20.45,20.45,20.45,6.01691802113,7415.51738977
2042,2042,21.7741520964,20.4500102276,22.0572907146,20.7306817289,1.7,0.0,57294.9282884,21.4778862414,20.45,20.45,20.45,20.45,20.45,5.97117113415,6649.82385686
2043,2043,21.7667029995,20.4499595753,22.0478835765,20.7030795461,1.7,0.0,57294.9282884,21.455650114,20.45,20.45,20.45,20.45,20.45,6.02338211186,7531.47898778
2044,2044,21.76116493,20.4503944292,22.0404475263,20.6747703447,1.7,0.0,57294.9282884,21.4467476216,20.45,20.45,20.45,20.45,20.45,6.00312948342,7194.91861015
2045,2045,21.7559381353,20.4502680377,22.0333049343,20.6461189063,1.7,0.0,57294.9282884,21.4348756802,20.45,20.45,20.45,20.45,20.45,6.00088743465,7154.6089808
2046,2046,21.75066095,20.4504461229,22.0261055536,20.618152891,1.7,0.0,57294.9282884,21.4228546911,20.45,20.45,20.45,20.45,20.45,6.00064841361,7152.81998323
2047,2047,21.7454847338,20.4508782534,22.0190394932,20.5909259422,1.7,0.0,57294.9282884,21.4111914707,20.45,20.45,20.45,20.45,20.45,6.00008078819,7148.61009666
2048,2048,21.7405759319,20.449255993,22.0122914392,20.5642390428,1.7,0.0,57294.9282884,21.3996810088,20.45,20.45,20.45,20.45,20.45,5.99979773658,7122.900949
2049,2049,21.7359827847,20.4491915346,22.0059067088,20.538041816,1.7,0.0,57294.9282884,21.3882052399,20.45,20.45,20.45,20.45,20.45,6.00227857912,7164.84708649
2050,2050,21.7315916545,20.4495158773,21.9997647398,20.5122104305,1.7,0.0,57294.9282884,21.3774655534,20.45,20.45,20.45,20.45,20.45,6.00184118076,7161.64080571
2051,2051,21.727368472,20.4491561064,21.993832241,20.4868156017,1.7,0.0,57294.9282884,21.3667808134,20.45,20.45,20.45,20.45,20.45,6.00233567315,7165.2810714
2052,2052,21.7262150421,20.5584016508,21.9916917009,20.7780495146,1.74166666667,0.0,57294.9282884,21.4402232866,20.82,20.82,20.82,20.82,20.82,6.11870755911,10759.8599887
2053,2053,21.7240154708,20.6846541252,21.9877609534,20.8190389033,1.78333333333,0.0,57294.9282884,21.4609878661,20.82,20.82,20.82,20.82,20.82,6.11870755911,10331.2992418
2054,2054,21.7212935513,20.7708534109,21.982968165,20.8190722921,1.825,0.0,57294.9282884,21.4662123652,20.82,20.82,20.82,20.82,20.82,6.11870755911,10745.9067284
2055,2055,21.7198002946,20.8150852982,21.9796110794,20.8203720241,1.86666666667,0.0,57294.9282884,21.4689389955,20.82,20.82,20.82,20.82,20.82,6.11870755911,10745.1657677
2056,2056,21.7189397155,20.8184824661,21.9771333738,20.8242436325,1.90833333333,0.0,57294.9282884,21.4713958333,20.82,20.82,20.82,20.82,20.82,6.09882410652,10426.3654393
2057,2057,21.7185783659,20.8190808709,21.9752595152,20.8186047933,1.95,0.0,57294.9282884,21.4687006837,20.82,20.82,20.82,20.82,20.82,6.10289882134,10500.8479412
2058,2058,21.7182210203,20.8205515107,21.97338697,20.8224336009,1.99166666667,0.0,57294.9282884,21.4704110812,20.82,20.82,20.82,20.82,20.82,6.09153319484,10425.2487201
2059,2059,21.7179313248,20.8191823129,21.9715720654,20.8185300484,2.03333333333,0.0,57294.9282884,21.4693055492,20.82,20.82,20.82,20.82,20.82,6.08412752218,10280.7999159
2060,2060,21.7178263511,20.8208569169,21.9699539981,20.8228874743,2.075,0.0,57294.9282884,21.4703829026,20.82,20.82,20.82,20.82,20.82,6.08176101229,10359.4635214
2061,2061,21.7178140532,20.8194535485,21.96845384,20.8186266514,2.11666666667,0.0,57294.9282884,21.4693621166,20.82,20.82,20.82,20.82,20.82,6.07434257119,10214.5797416
2062,2062,21.7179552486,20.8201402005,21.9671390471,20.8225998331,2.15833333333,0.0,57294.9282884,21.4702772631,20.82,20.82,20.82,20.82,20.82,6.07334112648,10302.0655282
2063,2063,21.7181466028,20.8207728388,21.9659047749,20.8183781755,2.2,0.0,57294.9282884,21.4693834264,20.82,20.82,20.82,20.82,20.82,6.06777384102,10215.4147945
2064,2064,21.717960679,20.4430235564,21.9649795103,20.5008719277,2.2,0.0,57294.9282884,21.3688248437,20.38,20.38,20.38,20.38,20.38,5.93235010139,2152.76697215
2065,2065,21.7161469158,20.3790231483,21.9618636211,20.3930467583,2.2,0.0,57294.9282884,21.3125216901,20.38,20.38,20.38,20.38,20.38,6.05602364851,8669.47970273
2066,2066,21.7121102354,20.3792928804,21.9562411655,20.3890087183,2.2,0.0,57294.9282884,21.3307004845,20.38,20.38,20.38,20.38,20.38,5.91350831176,6194.94511909
2067,2067,21.7087512839,20.3796790849,21.9515458829,20.3832094252,2.2,0.0,57294.9282884,21.3231539464,20.38,20.38,20.38,20.38,20.38,5.93383664343,6543.08948888
2068,2068,21.7060639167,20.3797601071,21.9477735147,20.3782594788,2.2,0.0,57294.9282884,21.3172069827,20.38,20.38,20.38,20.38,20.38,5.94907715199,6923.51926743
2069,2069,21.7033080794,20.3793096768,21.9440049765,20.3819017129,2.2,0.0,57294.9282884,21.3152318321,20.38,20.38,20.38,20.38,20.38,5.95473117053,7131.48624982
2070,2070,21.700265073,20.3790999157,21.9400030059,20.3810896785,2.2,0.0,57294.9282884,21.3118676087,20.38,20.38,20.38,20.38,20.38,5.96004650057,7276.9620401
2071,2071,21.6970333645,20.3797347993,21.935858351,20.3852260194,2.2,0.0,57294.9282884,21.3100643002,20.38,20.38,20.38,20.38,20.38,5.96425360118,7469.89702573
2072,2072,21.6937516532,20.3793591278,21.9317041409,20.3851014538,2.2,0.0,57294.9282884,21.307127856,20.38,20.38,20.38,20.38,20.38,5.9672842355,7572.13394612
2073,2073,21.690510055,20.379846288,21.927624088,20.3811575726,2.2,0.0,57294.9282884,21.3029741302,20.38,20.38,20.38,20.38,20.38,5.97165334108,7707.78088709
2074,2074,21.6872820174,20.379953174,21.9235848805,20.3858461004,2.2,0.0,57294.9282884,21.3016244795,20.38,20.38,20.38,20.38,20.38,5.97403434174,7858.03913175
2075,2075,21.6840729914,20.3793579466,21.9195883784,20.3875332243,2.2,0.0,57294.9282884,21.2992414724,20.38,20.38,20.38,20.38,20.38,5.97732099808,7959.75812917
2076,2076,21.683607008,20.0639444412,21.9186439403,20.2116200628,2.2,0.0,59544.5007065,21.2402193492,20.02,20.02,20.02,20.02,20.02,5.90973472922,1831.01547486
2077,2077,21.6816127631,20.0204983834,21.91584573,20.1328234581,2.2,0.0,59544.5007065,21.1984931805,20.02,20.02,20.02,20.02,20.02,5.98336643328,6858.93316721
2078,2078,21.6778924716,20.0200551592,21.9112729768,20.1296344511,2.2,0.0,59544.5007065,21.2205401206,20.02,20.02,20.02,20.02,20.02,5.8554175521,4681.56960521
2079,2079,21.6753839214,20.0198618673,21.9081629118,20.1363322322,2.2,0.0,59544.5007065,21.2159145842,20.02,20.02,20.02,20.02,20.02,5.87864345871,5072.38315498
2080,2080,21.6737374487,20.0194975791,21.9060956644,20.1296771967,2.2,0.0,59544.5007065,21.2104746787,20.02,20.02,20.02,20.02,20.02,5.88972548623,5256.32826652
2081,2081,21.6721426061,20.019945615,21.9041335367,20.1175074861,2.2,0.0,59544.5007065,21.2048133376,20.02,20.02,20.02,20.02,20.02,5.89443194537,5342.07716086
2082,2082,21.6703197795,20.0196914379,21.901949245,20.1064310631,2.2,0.0,59544.5007065,21.1996448491,20.02,20.02,20.02,20.02,20.02,5.89740128987,5389.24536513
2083,2083,21.6683755378,20.0198281256,21.8996502682,20.0963682173,2.2,0.0,59544.5007065,21.1945643333,20.02,20.02,20.02,20.02,20.02,5.90116564481,5454.97998934
2084,2084,21.6664269425,20.0200052696,21.8973520366,20.0859041139,2.2,0.0,59544.5007065,21.189643972,20.02,20.02,20.02,20.02,20.02,5.90356716456,5497.97931992
