,t1,w0,w1,i,s,tout,rh,m0,sp0
0,20.000129088436637,19.76541057500113,19.708689920172468,910.6090530192537,0.0,-2.575,85146.79586064321,0.20000000000000004,23.35000000000001
1,20.000189497058216,19.764060107890494,19.678321949570563,910.6090530192537,0.0,-3.45,89431.99140658285,0.1999999999999999,25.68999999999999
2,20.000130758907037,19.75299220149912,19.64961726781278,910.6090530192537,0.0,-4.324999999999998,93763.35811036607,0.2,23.62
3,20.000311985512774,19.735146095009558,19.612184448938265,910.6090530192537,0.0,-5.2,98158.23118222863,0.20000000000000007,23.41000000000001
4,20.00030473992873,19.71800221709766,19.57225092937687,910.6090530192537,0.0,-6.074999999999998,102628.6359881373,0.2,23.44
5,20.00107940672913,19.701492572890256,19.53115128626915,910.6090530192537,0.0,-6.949999999999998,107197.71695845494,0.2,23.42
6,20.00136078452881,19.665833873455405,19.47585311098384,910.6090530192537,0.0,-7.825,113031.5752048782,0.2,25.94
7,20.00038634290707,19.63242968854815,19.417362227449914,910.6090530192537,0.0,-8.7,120859.73896388676,0.20000000000000004,22.29
8,20.000521949618996,19.58546641946147,19.328827577642663,910.6090530192537,0.0,-9.575,125513.85618523402,0.20000000000000004,22.870000000000008
9,18.924208499015656,19.483849072553255,19.236530849582515,910.6090530192537,0.0,-10.45,288628.58736465446,0.8966761877504406,24.37
10,18.15247275881639,19.455796447994306,19.110640393057526,910.6090530192537,0.0,-11.325,290997.2959728579,0.8966761877504406,24.01
11,17.10007616076275,19.39343831003469,18.974627144691965,910.6090530192537,0.0,-12.2,293356.3784605501,0.8966761877504406,22.200000000000006
12,16.955774945200105,19.30894059073447,18.819159035759817,910.6090530192537,0.0,-12.158333333333333,293244.30478850304,0.8966761877504406,22.47
13,16.815360802880615,19.275820681801108,18.695271013143888,910.6090530192537,0.0,-12.116666666666665,293132.15879945987,0.8966761877504406,22.3
14,16.615017788734157,19.246331356066413,18.58936990569762,910.6090530192537,0.0,-12.075,293019.9666144229,0.8966761877504406,23.29
15,16.464378968402894,19.196134608015385,18.479788029161185,910.6090530192537,0.0,-12.033333333333335,292907.7461554685,0.8966761877504406,24.72
16,16.38889929335654,19.153545963371002,18.37606783529507,910.6090530192537,0.0,-11.991666666666665,292795.5414529869,0.8966761877504406,22.77
17,16.355831195518903,19.116394092873726,18.281864829941977,910.6090530192537,0.0,-11.95,292683.3023568667,0.8966761877504406,22.34
18,16.333934421255467,19.08315077170529,18.19707068746906,910.6090530192537,0.0,-11.908333333333333,292571.11125062295,0.8966761877504406,25.93
19,16.311835685066658,19.053563144638417,18.120231952127423,910.6090530192537,0.0,-11.866666666666667,292458.8512024346,0.8966761877504406,25.45
20,16.289890566871428,19.025767195468035,18.049977059042828,910.6090530192537,0.0,-11.825,292346.5573566109,0.8966761877504406,22.58
21,16.270323922128934,18.999280350618804,17.985555904607768,910.6090530192537,0.0,-11.783333333333335,292234.2153866841,0.8966761877504406,23.55
22,16.253735423575765,18.973489906332482,17.92636750676278,910.6090530192537,0.0,-11.741666666666667,292121.852901145,0.8966761877504406,23.12
23,16.23956074249151,18.948167663933035,17.871943896972915,910.6090530192537,0.0,-11.7,292009.4905198354,0.8966761877504406,23.2
24,16.23053364151987,18.923257344868432,17.821831193240214,910.6090530192537,0.0,-11.65,291874.6293923313,0.8966761877504406,23.54
25,16.226132860527198,18.898909772008665,17.775736667731838,910.6090530192537,0.0,-11.6,291739.7476998916,0.8966761877504406,25.51
26,16.22466509061833,18.875199260788918,17.7334109386909,910.6090530192537,0.0,-11.55,291604.8642709632,0.8966761877504406,23.42
27,16.224731226023472,18.8520795366614,17.694429915739768,910.6090530192537,0.0,-11.5,291469.9420378271,0.8966761877504406,25.87
28,16.226021234670387,18.82947112557194,17.658471719457673,910.6090530192537,0.0,-11.45,291334.9258631111,0.8966761877504406,24.42
29,16.22843440782121,18.807264833601252,17.625186038611826,910.6090530192537,0.0,-11.4,291199.8853755645,0.8966761877504406,22.4
30,16.231931399797162,18.785389000155355,17.594307526905464,910.6090530192537,0.0,-11.35,291064.8998237395,0.8966761877504406,23.42
31,16.236467068381135,18.763803052415724,17.565595372997024,910.6090530192537,0.0,-11.3,290929.8220227724,0.8966761877504406,24.9
32,16.24178721086669,18.742489892304643,17.538840225470242,910.6090530192537,0.0,-11.25,290794.7152214013,0.8966761877504406,24.92
33,16.247747536774153,18.72143825197682,17.513845060612415,910.6090530192537,0.0,-11.2,290659.6198677551,0.8966761877504406,25.68
34,16.25430527506032,18.700637244983497,17.490433431258392,910.6090530192537,0.0,-11.15,290524.43822290614,0.8966761877504406,24.73
35,16.261447217483585,18.68007631498977,17.468450483497215,910.6090530192537,0.0,-11.1,290389.2163588489,0.8966761877504406,23.51
36,16.25797121980429,18.65970348764707,17.447549406770925,910.6090530192537,0.0,-11.1,290389.273662822,0.8966761877504406,25.21
37,16.243764277845454,18.639129782878562,17.42696997300105,910.6090530192537,0.0,-11.1,290389.2226676669,0.8966761877504406,24.41
38,16.22433972967336,18.61800873841211,17.40622505943937,910.6090530192537,0.0,-11.1,290389.2482052098,0.8966761877504406,23.62
39,16.20387964989337,18.596192112449913,17.38525780481886,910.6090530192537,0.0,-11.1,290389.229130848,0.8966761877504406,25.33
40,16.183748435318858,18.5737895105005,17.364163161684676,910.6090530192537,0.0,-11.099999999999998,290389.2050671608,0.8966761877504406,25.84
41,16.16384694144946,18.551040024946758,17.343012787427174,910.6090530192537,0.0,-11.1,290389.2222783468,0.8966761877504406,25.62
42,16.14388244987521,18.528148502786067,17.32182724599385,910.6090530192537,0.0,-11.1,290389.2078775246,0.8966761877504406,24.04
43,16.123777225920286,18.50521905984599,17.300606621644757,910.6090530192537,0.0,-11.1,290389.20446578163,0.8966761877504406,24.0
44,16.10359268396851,18.482281498655496,17.279352622112295,910.6090530192537,0.0,-11.1,290389.2434496847,0.8966761877504406,24.06
45,16.08339617394024,18.459339182373654,17.258072482491325,910.6090530192537,0.0,-11.1,290389.2619063284,0.8966761877504406,25.19
46,16.06321606715034,18.43639516177774,17.236775358817496,910.6090530192537,0.0,-11.1,290389.218522596,0.8966761877504406,24.38
47,16.043056668064832,18.413456151425677,17.215469464499904,910.6090530192537,0.0,-11.1,290389.20230805787,0.8966761877504406,23.74
48,16.030536921098744,18.39055476862943,17.194287929230605,910.6090530192537,0.0,-11.058333333333332,290276.5358174508,0.8966761877504406,22.01
49,16.025783111857887,18.36791390241135,17.17371068920645,910.6090530192537,0.0,-11.016666666666666,290163.8589632978,0.8966761877504406,22.9
50,16.02503469261353,18.345780621806043,17.154016426057115,910.6090530192537,0.0,-10.975,290051.0768822809,0.8966761877504406,25.25
51,16.025390678387076,18.324289088476316,17.13518634858439,910.6090530192537,0.0,-10.933333333333335,289938.2931152411,0.8966761877504406,24.08
