,t1,w0,w1,i,s,tout,rh,m0,sp0
0,20.000076597936314,19.540326875130155,22.502470770519935,586.8182697076296,0.0,-2.575,70077.46533892286,0.20000000000000004,23.68
1,20.00038965710609,19.541640501138705,22.4975923663941,586.8182697076296,0.0,-3.45,73909.07913877888,0.1999999999999999,24.979999999999997
2,20.000560152402294,19.535202193516206,22.491487446167543,586.8182697076296,0.0,-4.324999999999998,77704.72771137637,0.2,24.98
3,20.000502626523765,19.52211034702924,22.48402977447582,586.8182697076296,0.0,-5.2,81603.35523732811,0.20000000000000007,22.32000000000001
4,20.000273859258677,19.509153697972128,22.475325193846988,586.8182697076296,0.0,-6.074999999999998,85467.4357609312,0.2,25.23
5,20.001242867541357,19.49661760568106,22.4653684583745,586.8182697076296,0.0,-6.949999999999998,89348.03842090494,0.2,24.33
6,20.000582351946587,19.465534744892047,22.454308837405335,586.8182697076296,0.0,-7.825,94622.10603779668,0.2,22.34
7,17.232497423986526,19.436273185710203,22.440502820623745,586.8182697076296,0.0,-8.7,199883.54566849145,1.0,22.24
8,14.856185635302714,19.35012843320949,22.185820569160438,586.8182697076296,0.0,-9.575,201632.40194986013,1.0,25.180000000000003
9,14.759759784638891,19.221109478873423,21.97028106950818,586.8182697076296,0.0,-10.45,196400.75171303496,0.8966761877504406,22.85
10,14.346263473947207,19.188887388506075,21.807801985499765,586.8182697076296,0.0,-11.325,198065.62649819555,0.8966761877504406,24.94
11,13.817892674824169,19.117848738643755,21.632082979008672,586.8182697076296,0.0,-12.2,199724.99409917893,0.8966761877504406,22.21
12,13.699061243913025,19.02713584228103,21.454498448688604,586.8182697076296,0.0,-12.158333333333333,199646.13450740077,0.8966761877504406,23.41
13,13.581313437408726,18.98621121640351,21.306059616925708,586.8182697076296,0.0,-12.116666666666665,199567.22679112272,0.8966761877504406,24.02
14,13.456065882578306,18.94879306971348,21.1769683236963,586.8182697076296,0.0,-12.075,199488.28940892688,0.8966761877504406,23.45
15,13.369953679527164,18.8918993349835,21.05278424162877,586.8182697076296,0.0,-12.033333333333335,199409.33502165094,0.8966761877504406,23.1
16,13.319904319894404,18.843000043903167,20.939226726351844,586.8182697076296,0.0,-11.991666666666665,199330.39473401013,0.8966761877504406,25.73
17,13.285186492782145,18.79951986297251,20.837123407267878,586.8182697076296,0.0,-11.95,199251.43311504647,0.8966761877504406,24.31
18,13.254096036971653,18.759819396679184,20.745562158315895,586.8182697076296,0.0,-11.908333333333333,199172.50836280844,0.8966761877504406,23.86
19,13.224955102088337,18.723736093412217,20.662626958846136,586.8182697076296,0.0,-11.866666666666667,199093.53786634517,0.8966761877504406,24.61
20,13.198947061079588,18.68949783332264,20.58727023895501,586.8182697076296,0.0,-11.825,199014.54645539238,0.8966761877504406,25.79
21,13.176429439532466,18.656648651568702,20.518724312474923,586.8182697076296,0.0,-11.783333333333335,198935.52400785353,0.8966761877504406,23.17
