,t1,w0,w1,i,s,tout,rh,m0,sp0
0,20.000157884834394,19.334744870271564,19.437763761177813,586.8182697076296,0.0,-2.575,75123.05432168144,0.20000000000000004,23.640000000000004
1,20.000158076260206,19.33530160494717,19.41198427046468,586.8182697076296,0.0,-3.45,78563.67684622583,0.1999999999999999,23.049999999999994
2,20.000443484563192,19.3285379440221,19.387599371316217,586.8182697076296,0.0,-4.324999999999998,82019.74033528843,0.2,23.41
3,20.000860548764894,19.31704980887202,19.355203392048804,586.8182697076296,0.0,-5.2,85595.93050959523,0.20000000000000007,23.19000000000001
4,20.00100684555634,19.304560781587078,19.320420145139614,586.8182697076296,0.0,-6.074999999999998,89148.1533510802,0.2,24.46
5,20.001061620030736,19.29202223297845,19.28441856364033,586.8182697076296,0.0,-6.949999999999998,92756.54717902528,0.2,23.81
6,20.000292094689875,19.261540327174625,19.235368205097334,586.8182697076296,0.0,-7.825,97505.78012816346,0.2,22.82
7,18.044551667275716,19.23232075106505,19.181572128851123,586.8182697076296,0.0,-8.7,224126.71122370852,1.0,24.24
8,16.080978189902265,19.162371326850607,19.00622417358231,586.8182697076296,0.0,-9.575,226068.74518146805,1.0,23.52
9,15.931097474368805,19.040913497032825,18.813123289816524,586.8182697076296,0.0,-10.45,219134.23935221977,0.8966761877504406,22.36
10,15.53570551955483,19.013590530678766,18.670103355612405,586.8182697076296,0.0,-11.325,220973.50188321888,0.8966761877504406,24.28000000000001
11,15.010404862307668,18.94830902070251,18.51088618045582,586.8182697076296,0.0,-12.2,222806.28162350736,0.8966761877504406,25.830000000000005
12,14.902981897998483,18.86316032076104,18.34393294800245,586.8182697076296,0.0,-12.158333333333333,222719.18915167614,0.8966761877504406,24.1
13,14.796377331531739,18.826902311342835,18.20564223071377,586.8182697076296,0.0,-12.116666666666665,222632.04280907786,0.8966761877504406,22.61
14,14.676943697258395,18.793881404475762,18.08522249162755,586.8182697076296,0.0,-12.075,222544.86287494228,0.8966761877504406,25.8
15,14.593895011627545,18.74148499334357,17.96676452731005,586.8182697076296,0.0,-12.033333333333335,222457.66326076837,0.8966761877504406,25.62
16,14.548520696691813,18.696859088738382,17.857046515346962,586.8182697076296,0.0,-11.991666666666665,222370.4781435726,0.8966761877504406,23.12
17,14.520593525890764,18.65752092367083,17.757806139967464,586.8182697076296,0.0,-11.95,222283.26859399548,0.8966761877504406,24.71
18,14.496651466364426,18.621877536252725,17.668617240698143,586.8182697076296,0.0,-11.908333333333333,222196.09855858784,0.8966761877504406,23.42
19,14.473753122262616,18.58978629012794,17.5876773908919,586.8182697076296,0.0,-11.866666666666667,222108.87726974225,0.8966761877504406,22.22
20,14.452993014026307,18.559475188763027,17.51390776968013,586.8182697076296,0.0,-11.825,222021.63200836055,0.8966761877504406,25.09
21,14.435131988533572,18.530489956119446,17.446492561413915,586.8182697076296,0.0,-11.783333333333335,221934.35165335273,0.8966761877504406,23.91
22,14.419902275835586,18.50224617292387,17.384812033393104,586.8182697076296,0.0,-11.741666666666667,221847.05763291122,0.8966761877504406,24.1
23,14.406770445542215,18.474491491585894,17.328256421154617,586.8182697076296,0.0,-11.7,221759.7659514467,0.8966761877504406,22.13
24,14.398581246102994,18.4471696081213,17.27631214488551,586.8182697076296,0.0,-11.65,221654.99573327746,0.8966761877504406,22.84
25,14.39480321996075,18.420445867590573,17.2287182181023,586.8182697076296,0.0,-11.6,221550.21277760025,0.8966761877504406,22.56
26,14.393601515992211,18.39438113012664,17.185151838643556,586.8182697076296,0.0,-11.55,221445.4316936434,0.8966761877504406,22.48
27,14.393878817748993,18.368942202655827,17.14520637703879,586.8182697076296,0.0,-11.5,221340.6237115269,0.8966761877504406,22.28
28,14.395212537941566,18.344031382997436,17.108464410514213,586.8182697076296,0.0,-11.45,221235.74603766453,0.8966761877504406,25.05
29,14.397676464700613,18.319557606441542,17.074600862606623,586.8182697076296,0.0,-11.4,221130.85270988522,0.8966761877504406,23.74
