,t1,w0,w1,i,s,tout,rh,m0,sp0
0,19.705694498327667,20.056765796552703,20.497393985925044,7252.224314841742,0.0,-2.575,307171.9801091472,1.0,24.26
1,19.343639074887573,20.05423006850984,20.460627009878955,7252.224314841742,0.0,-3.45,310107.92397889297,0.9999999999999996,25.82999999999999
2,18.982195325189814,20.04331539386945,20.428020811373194,7252.224314841742,0.0,-4.324999999999998,313035.2875823031,1.0,23.75
3,18.68022813241264,20.02357123865031,20.385194132632176,7252.224314841742,0.0,-5.2,315957.3556146919,1.0000000000000004,25.65000000000001
4,18.426334594155648,20.0048084273045,20.34004442428676,7252.224314841742,0.0,-6.074999999999998,318871.9712857122,1.0,25.72
5,17.920406917576077,19.98684932959824,20.29412519935988,7252.224314841742,0.0,-6.949999999999998,321778.4248806188,1.0,24.47
6,17.55810340463269,19.945511983927233,20.230852958111036,7252.224314841742,0.0,-7.825,326061.6731100989,1.0,22.73
7,17.331203297946264,19.906501636544704,20.160450298014403,7252.224314841742,0.0,-8.7,332405.3126648285,1.0,25.790000000000006
8,16.948577001545427,19.85283576677507,20.059589132154994,7252.224314841742,0.0,-9.575,335296.96418785054,1.0,23.95
9,16.91502756575417,19.74269745508004,19.949681179675668,7252.224314841742,0.0,-10.45,327620.4228805104,0.8966761877504404,23.42
10,16.7959807126932,19.724007667751344,19.848893800374608,7252.224314841742,0.0,-11.325,330378.6808245669,0.8966761877504404,22.520000000000003
11,16.58995918157613,19.667947983565565,19.739296571210467,7252.224314841742,0.0,-12.2,333127.140056886,0.8966761877504404,24.160000000000004
12,16.530435754607126,19.59178189851884,19.620036513535332,7252.224314841742,0.0,-12.158333333333333,332996.5402469285,0.8966761877504403,22.05
13,16.45562883297271,19.56388580018453,19.52099043303864,7252.224314841742,0.0,-12.116666666666665,332865.85811092,0.8966761877504404,23.07
14,16.37008901412732,19.538236976943352,19.43393292270142,7252.224314841742,0.0,-12.075,332735.1247929093,0.8966761877504404,25.27
15,16.30162791570669,19.49288846310954,19.345809548955945,7252.224314841742,0.0,-12.033333333333335,332604.3616518412,0.8966761877504404,24.98
16,16.255400824185017,19.45527165361952,19.262519997418707,7252.224314841742,0.0,-11.991666666666665,332473.62116387306,0.8966761877504404,25.39
