,t1,w0,w1,i,s,tout,rh,m0,sp0
0,22.30213974255111,23.49897350294748,23.21758971992911,910.5891411620644,0.0,17.183333333333334,0.0,0.20000000000000004,25.9
1,22.299107756443643,23.492586563282284,23.210589372026572,910.5891411620644,0.0,17.166666666666668,0.0,0.20000000000000004,23.800000000000008
2,22.292081541608354,23.484638996979594,23.20367156857636,910.5891411620644,0.0,17.15,0.0,0.20000000000000004,22.63
3,22.284360314502173,23.478804220040928,23.197189247602655,910.5891411620644,0.0,17.133333333333336,0.0,0.2000000000000002,23.61000000000002
4,22.26962352051084,23.47159156374594,23.1901464761398,910.5891411620644,0.0,17.116666666666667,0.0,0.2000000000000002,25.540000000000013
5,22.26306739630327,23.463298911683626,23.182485197550285,910.5891411620644,0.0,17.1,0.0,0.20000000000000004,25.45
6,22.256293096142922,23.45638040523285,23.175275327458966,910.5891411620644,0.0,17.083333333333336,0.0,0.20000000000000004,22.81
7,22.24671570424188,23.450582383075485,23.168479776214472,910.5891411620644,0.0,17.066666666666666,0.0,0.20000000000000004,24.4
8,22.23745456745861,23.44322026603462,23.161244156766127,910.5891411620644,0.0,17.05,0.0,0.20000000000000004,23.02
9,22.228213047476373,23.43665795164369,23.15419212931806,910.5891411620644,0.0,17.033333333333335,0.0,0.19999999999999973,22.989999999999966
10,22.218236477521522,23.43030847760001,23.147256466522094,910.5891411620644,0.0,17.016666666666666,0.0,0.20000000000000004,25.93
11,22.15615061046105,23.423702168528017,23.14027043449217,910.5891411620644,0.0,17.0,0.0,0.20000000000000004,24.2
12,22.138347401362843,23.41686163333315,23.112826982814724,910.5891411620644,0.0,16.975,0.0,0.20000000000000004,24.13
13,22.154220164388008,23.39812016446049,23.102460836843825,910.5891411620644,0.0,16.950000000000006,0.0,0.20000000000000004,22.81
14,22.155696743139004,23.385539103157562,23.097458267365553,910.5891411620644,0.0,16.925,0.0,0.20000000000000004,25.67
15,22.151061137935528,23.382226571812822,23.09212679071359,910.5891411620644,0.0,16.9,0.0,0.20000000000000004,25.02
16,22.083518390019336,23.37877322931641,23.08627656721916,910.5891411620644,0.0,16.875,0.0,0.2000000000000002,24.44000000000002
17,22.10124010164577,23.369483803692788,23.05229163151388,910.5891411620644,0.0,16.85,0.0,0.20000000000000004,24.220000000000006
18,22.10153154504,23.35576865612297,23.050730953261848,910.5891411620644,0.0,16.825,0.0,0.1999999999999999,25.95999999999999
19,22.099579288812212,23.349962329452886,23.04379401983627,910.5891411620644,0.0,16.8,0.0,0.20000000000000004,24.97
20,22.098287206903628,23.344541000521907,23.036911363075266,910.5891411620644,0.0,16.775,0.0,0.19999999999999973,24.799999999999965
21,22.050295054083733,23.343188162545214,23.031141034187144,910.5891411620644,0.0,16.75,0.0,0.19999999999999973,25.279999999999966
22,22.061690895218167,23.33720130171408,23.012468210430626,910.5891411620644,0.0,16.725,0.0,0.20000000000000004,24.41
23,22.065127821472093,23.324876049838377,23.00940469435116,910.5891411620644,0.0,16.7,0.0,0.20000000000000004,24.51
24,22.06011704585634,23.320129999384463,23.006557270065493,910.5891411620644,0.0,16.674999999999997,0.0,0.20000000000000004,25.41
25,22.052903906446428,23.315337988203915,23.001986106164797,910.5891411620644,0.0,16.65,0.0,0.20000000000000004,23.07
26,22.048277906089286,23.311315444844,22.998843555163717,910.5891411620644,0.0,16.625,0.0,0.2,24.74999999999999
27,22.03790726813797,23.306970937064328,22.995218332533625,910.5891411620644,0.0,16.6,0.0,0.20000000000000012,22.18000000000001
28,22.03251264288273,23.30311452563295,22.99175769104654,910.5891411620644,0.0,16.575,0.0,0.20000000000000004,23.9
29,22.026767187990217,23.29803049575211,22.988054463182337,910.5891411620644,0.0,16.549999999999997,0.0,0.20000000000000004,24.69
30,22.01953373402076,23.292407019419123,22.984240126714912,910.5891411620644,0.0,16.525,0.0,0.20000000000000007,25.4
31,22.01225903597571,23.288391906156946,22.98046721949094,910.5891411620644,0.0,16.5,0.0,0.20000000000000004,25.56
32,22.003615134859704,23.2824265058395,22.97652313567182,910.5891411620644,0.0,16.475,0.0,0.20000000000000004,24.17
33,21.99535639200188,23.276705872076207,22.972211802958057,910.5891411620644,0.0,16.45,0.0,0.20000000000000004,23.36
34,21.987189178317447,23.270985169133446,22.96783147868602,910.5891411620644,0.0,16.424999999999997,0.0,0.19999999999999973,22.669999999999966
35,21.97183498512479,23.265218809370623,22.96334471258876,910.5891411620644,0.0,16.4,0.0,0.19999999999999973,22.969999999999967
36,21.960102109166336,23.259267252476683,22.958464878736486,910.5891411620644,0.0,16.375,0.0,0.20000000000000007,23.08
37,21.90830746760748,23.253254198856645,22.95347166694378,910.5891411620644,0.0,16.35,0.0,0.20000000000000004,24.03000000000001
38,21.92101895818445,23.242352689634398,22.928576990655284,910.5891411620644,0.0,16.325,0.0,0.2,22.139999999999993
39,21.91905387084514,23.230469653323976,22.92537960668902,910.5891411620644,0.0,16.3,0.0,0.2000000000000001,25.530000000000015
40,21.916315945626287,23.22403857463543,22.919482041168468,910.5891411620644,0.0,16.275,0.0,0.20000000000000004,25.75
41,21.90967386860826,23.217952028732086,22.914123488911688,910.5891411620644,0.0,16.25,0.0,0.20000000000000004,25.82
42,21.907217301999697,23.213303293000628,22.910631077174738,910.5891411620644,0.0,16.225,0.0,0.20000000000000004,25.1
43,21.900702346092448,23.208505367891327,22.90659860157904,910.5891411620644,0.0,16.200000000000006,0.0,0.20000000000000004,25.67
44,21.896394331865167,23.204300539642098,22.90283446586812,910.5891411620644,0.0,16.175,0.0,0.19999999999999973,24.799999999999965
45,21.887607049948773,23.198883957322423,22.898843922439223,910.5891411620644,0.0,16.15,0.0,0.19999999999999973,25.009999999999966
46,21.877659376890698,23.194824564146565,22.896103888284948,910.5891411620644,0.0,16.125,0.0,0.19999999999999973,22.479999999999965
47,21.873922228388853,23.190503473330562,22.89203042499259,910.5891411620644,0.0,16.1,0.0,0.20000000000000004,25.99
48,21.86523840263313,23.184911146630522,22.88801466869425,910.5891411620644,0.0,16.1,0.0,0.20000000000000004,24.18
49,21.863424321158575,23.17945150187227,22.88377467386168,910.5891411620644,0.0,16.1,0.0,0.20000000000000004,25.01000000000001
50,21.862276495792507,23.173671832540236,22.87975850074505,910.5891411620644,0.0,16.1,0.0,0.20000000000000004,22.95
